,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA LAKERS_ACTION,ORLANDO_SCORE,LA LAKERS_SCORE
383,4,7:32.0,N. Vučević enters the game for M. Bamba,,92,87
384,4,7:32.0,,J. McGee enters the game for K. Caldwell-Pope,92,87
385,4,7:32.0,Away from play foul by L. James (drawn by J. Isaac),,92,87
386,4,7:32.0,E. Fournier makes free throw 1 of 1,,93,87
387,4,7:25.0,N. Vučević makes 2-pt jump shot from 6 ft (assist by E. Fournier),,95,87
388,4,7:25.0,,Violation by Team (def goaltending),95,87
389,4,7:14.0,,B. Ingram makes 2-pt jump shot from 17 ft (assist by J. Hart),95,89
390,4,7:01.0,T. Ross makes 3-pt jump shot from 27 ft (assist by J. Grant),,98,89
391,4,6:55.0,,Shooting foul by E. Fournier (drawn by L. James),98,89
392,4,6:55.0,,LA Lakers full timeout,98,89
393,4,6:55.0,D. Augustin enters the game for J. Grant,,98,89
394,4,6:55.0,,K. Caldwell-Pope enters the game for J. Hart,98,89
395,4,6:55.0,,L. James misses free throw 1 of 2,98,89
396,4,6:55.0,,Offensive rebound by Team,98,89
397,4,6:55.0,,L. James makes free throw 2 of 2,98,90
398,4,6:37.0,N. Vučević makes 2-pt layup from 2 ft,,100,90
399,4,6:13.0,,L. James makes 3-pt jump shot from 27 ft (assist by K. Kuzma),100,93
400,4,6:02.0,Personal foul by B. Ingram (drawn by D. Augustin),,100,93
401,4,5:51.0,Turnover by E. Fournier (bad pass; steal by K. Caldwell-Pope),,100,93
402,4,5:43.0,,J. McGee misses 2-pt layup from 2 ft,100,93
403,4,5:38.0,Defensive rebound by N. Vučević,,100,93
404,4,5:30.0,D. Augustin makes 2-pt layup from 1 ft,,102,93
405,4,5:16.0,,J. McGee makes 2-pt hook shot from 8 ft,102,95
406,4,4:49.0,Turnover by T. Ross (lost ball; steal by K. Caldwell-Pope),,102,95
407,4,4:46.0,,L. James makes 2-pt dunk from 2 ft (assist by K. Caldwell-Pope),102,97
408,4,4:26.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Fournier),,104,97
409,4,4:13.0,,Turnover by L. James (bad pass; steal by T. Ross),104,97
410,4,4:04.0,N. Vučević misses 3-pt jump shot from 26 ft,,104,97
411,4,4:00.0,,Defensive rebound by K. Caldwell-Pope,104,97
412,4,3:56.0,,L. James misses 3-pt jump shot from 26 ft,104,97
413,4,3:51.0,Defensive rebound by T. Ross,,104,97
414,4,3:49.0,Orlando full timeout,,104,97
415,4,3:49.0,A. Gordon enters the game for T. Ross,,104,97
416,4,3:49.0,,T. Chandler enters the game for J. McGee,104,97
417,4,3:39.0,E. Fournier misses 3-pt jump shot from 29 ft,,104,97
418,4,3:34.0,,Defensive rebound by T. Chandler,104,97
419,4,3:31.0,,L. James makes 2-pt dunk from 3 ft,104,99
420,4,3:31.0,Orlando full timeout,,104,99
421,4,3:13.0,Turnover by A. Gordon (off goaltending),,104,99
422,4,3:03.0,,K. Caldwell-Pope makes 3-pt jump shot from 28 ft (assist by L. James),104,102
423,4,2:34.0,N. Vučević misses 3-pt jump shot from 27 ft,,104,102
424,4,2:30.0,,Defensive rebound by B. Ingram,104,102
425,4,2:24.0,,Personal foul by N. Vučević (drawn by L. James),104,102
426,4,2:24.0,,L. James makes free throw 1 of 2,104,103
427,4,2:24.0,T. Ross enters the game for J. Isaac,,104,103
428,4,2:24.0,,L. James makes free throw 2 of 2,104,104
429,4,1:57.0,T. Ross misses 3-pt jump shot from 27 ft,,104,104
430,4,1:52.0,Offensive rebound by N. Vučević,,104,104
431,4,1:43.0,Turnover by D. Augustin (lost ball; steal by B. Ingram),,104,104
432,4,1:31.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,104,104
433,4,1:27.0,Defensive rebound by E. Fournier,,104,104
434,4,1:23.0,Personal foul by K. Caldwell-Pope (drawn by E. Fournier),,104,104
435,4,1:23.0,,LA Lakers full timeout,104,104
436,4,1:13.0,E. Fournier misses 2-pt layup from 3 ft,,104,104
437,4,1:10.0,Offensive rebound by N. Vučević,,104,104
438,4,1:09.0,Turnover by N. Vučević (lost ball; steal by K. Caldwell-Pope),,104,104
439,4,0:47.0,,L. James misses 3-pt jump shot from 24 ft,104,104
440,4,0:44.0,Defensive rebound by T. Ross,,104,104
441,4,0:34.0,T. Ross makes 2-pt layup from 2 ft (assist by D. Augustin),,106,104
442,4,0:18.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,106,104
443,4,0:14.0,Defensive rebound by D. Augustin,,106,104
444,4,0:10.0,A. Gordon makes 2-pt dunk from 2 ft (assist by T. Ross),,108,104
445,4,0:10.0,,LA Lakers full timeout,108,104
446,4,0:10.0,J. Grant enters the game for D. Augustin,,108,104
447,4,0:10.0,J. Isaac enters the game for T. Ross,,108,104
448,4,0:10.0,J. Simmons enters the game for N. Vučević,,108,104
449,4,0:08.0,,K. Kuzma misses 3-pt jump shot from 28 ft,108,104
450,4,0:04.0,Defensive rebound by J. Simmons,,108,104
