,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA CLIPPERS_ACTION,NEW ORLEANS_SCORE,LA CLIPPERS_SCORE
136,2,8:19.0,Flagrant foul type 1 by M. Scott (drawn by J. Randle),,39,43
137,2,8:19.0,J. Randle makes flagrant free throw 1 of 2,,40,43
138,2,8:19.0,E. Payton enters the game for D. Miller,,40,43
139,2,8:19.0,J. Randle makes flagrant free throw 2 of 2,,41,43
140,2,8:10.0,Shooting foul by L. Williams (drawn by F. Jackson),,41,43
141,2,8:10.0,F. Jackson misses free throw 1 of 2,,41,43
142,2,8:10.0,Offensive rebound by Team,,41,43
143,2,8:10.0,,D. Gallinari enters the game for M. Scott,41,43
144,2,8:10.0,F. Jackson makes free throw 2 of 2,,42,43
145,2,7:56.0,,D. Gallinari misses 2-pt layup from 2 ft,42,43
146,2,7:53.0,Defensive rebound by J. Okafor,,42,43
147,2,7:49.0,F. Jackson makes 2-pt layup from 2 ft (assist by J. Okafor),,44,43
148,2,7:37.0,,T. Wallace misses 2-pt jump shot from 10 ft,44,43
149,2,7:33.0,Defensive rebound by J. Okafor,,44,43
150,2,7:22.0,Turnover by J. Randle (bad pass; steal by T. Wallace),,44,43
151,2,7:15.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by T. Wallace),44,46
152,2,6:52.0,J. Randle misses 3-pt jump shot from 28 ft,,44,46
153,2,6:44.0,Offensive rebound by E. Payton,,44,46
154,2,6:41.0,E. Payton makes 2-pt layup from 2 ft,,46,46
155,2,6:32.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),46,48
156,2,6:18.0,J. Randle misses 3-pt jump shot from 28 ft,,46,48
157,2,6:18.0,Offensive rebound by J. Okafor,,46,48
158,2,6:18.0,J. Okafor makes 2-pt layup at rim,,48,48
159,2,6:18.0,,LA Clippers full timeout,48,48
160,2,6:18.0,A. Davis enters the game for J. Holiday,,48,48
161,2,6:18.0,E. Moore enters the game for J. Randle,,48,48
162,2,6:18.0,,A. Bradley enters the game for P. Beverley,48,48
163,2,6:18.0,,T. Harris enters the game for T. Wallace,48,48
164,2,6:02.0,,A. Bradley misses 3-pt jump shot from 24 ft,48,48
165,2,6:00.0,Defensive rebound by E. Moore,,48,48
166,2,5:43.0,A. Davis misses 2-pt jump shot from 13 ft,,48,48
167,2,5:39.0,Offensive rebound by E. Moore,,48,48
168,2,5:33.0,J. Okafor misses 2-pt jump shot from 4 ft,,48,48
169,2,5:30.0,,Defensive rebound by D. Gallinari,48,48
170,2,5:26.0,,Shooting foul by F. Jackson (drawn by L. Williams),48,48
171,2,5:26.0,,L. Williams makes free throw 1 of 2,48,49
172,2,5:26.0,D. Miller enters the game for F. Jackson,,48,49
173,2,5:26.0,,M. Gortat enters the game for M. Harrell,48,49
174,2,5:26.0,,L. Williams makes free throw 2 of 2,48,50
175,2,5:10.0,A. Davis makes 2-pt hook shot from 8 ft,,50,50
176,2,5:01.0,,L. Williams makes 2-pt layup from 3 ft,50,52
177,2,5:01.0,,S. Gilgeous-Alexander enters the game for L. Williams,50,52
178,2,4:40.0,E. Moore misses 3-pt jump shot from 26 ft,,50,52
179,2,4:37.0,,Defensive rebound by A. Bradley,50,52
180,2,4:34.0,,Shooting foul by D. Miller (drawn by M. Gortat),50,52
181,2,4:34.0,,M. Gortat misses free throw 1 of 2,50,52
182,2,4:34.0,,Offensive rebound by Team,50,52
183,2,4:34.0,N. Mirotić enters the game for J. Okafor,,50,52
184,2,4:34.0,,M. Gortat makes free throw 2 of 2,50,53
185,2,4:19.0,Shooting foul by M. Gortat (drawn by E. Payton),,50,53
186,2,4:19.0,E. Payton misses free throw 1 of 2,,50,53
187,2,4:19.0,Offensive rebound by Team,,50,53
188,2,4:19.0,E. Payton misses free throw 2 of 2,,50,53
189,2,4:16.0,,Defensive rebound by M. Gortat,50,53
190,2,4:04.0,,Turnover by T. Harris (bad pass; steal by E. Moore),50,53
191,2,3:49.0,E. Payton makes 3-pt jump shot from 28 ft (assist by A. Davis),,53,53
192,2,3:30.0,,T. Harris makes 2-pt layup from 2 ft (assist by D. Gallinari),53,55
193,2,3:30.0,,Shooting foul by D. Miller (drawn by T. Harris),53,55
194,2,3:30.0,,T. Harris makes free throw 1 of 1,53,56
195,2,3:24.0,E. Payton misses 2-pt layup from 6 ft (block by S. Gilgeous-Alexander),,53,56
196,2,3:24.0,Offensive rebound by Team,,53,56
197,2,3:24.0,J. Randle enters the game for D. Miller,,53,56
198,2,3:14.0,A. Davis misses 2-pt jump shot from 13 ft,,53,56
199,2,3:11.0,,Defensive rebound by M. Gortat,53,56
200,2,2:52.0,,A. Bradley misses 3-pt jump shot from 24 ft,53,56
201,2,2:51.0,,Offensive rebound by M. Gortat,53,56
202,2,2:51.0,,Personal foul by E. Moore (drawn by M. Gortat),53,56
203,2,2:51.0,New Orleans full timeout,,53,56
204,2,2:51.0,J. Holiday enters the game for E. Moore,,53,56
205,2,2:44.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by A. Davis),53,56
206,2,2:43.0,A. Davis makes 2-pt layup from 2 ft,,55,56
207,2,2:43.0,Shooting foul by T. Harris (drawn by A. Davis),,55,56
208,2,2:43.0,A. Davis makes free throw 1 of 1,,56,56
209,2,2:33.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,56,56
210,2,2:31.0,Defensive rebound by J. Holiday,,56,56
211,2,2:15.0,A. Davis makes 2-pt jump shot from 20 ft (assist by J. Randle),,58,56
212,2,1:58.0,,Offensive foul by D. Gallinari (drawn by E. Payton),58,56
213,2,1:58.0,,Turnover by D. Gallinari (offensive foul),58,56
214,2,1:58.0,,M. Harrell enters the game for M. Gortat,58,56
215,2,1:44.0,A. Davis misses 2-pt jump shot from 14 ft,,58,56
216,2,1:40.0,,Defensive rebound by T. Harris,58,56
217,2,1:33.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,58,56
218,2,1:30.0,Defensive rebound by J. Holiday,,58,56
219,2,1:25.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,60,56
220,2,1:15.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by A. Bradley),60,59
221,2,1:06.0,,Technical foul by P. Beverley,60,59
222,2,1:06.0,J. Holiday makes technical free throw,,61,59
223,2,1:06.0,,P. Beverley enters the game for S. Gilgeous-Alexander,61,59
224,2,1:02.0,A. Davis makes 2-pt layup from 3 ft (assist by J. Randle),,63,59
225,2,0:45.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by D. Gallinari),63,62
226,2,0:38.0,Personal foul by D. Gallinari (drawn by J. Randle),,63,62
227,2,0:38.0,J. Randle makes free throw 1 of 2,,64,62
228,2,0:38.0,,L. Williams enters the game for P. Beverley,64,62
229,2,0:38.0,J. Randle misses free throw 2 of 2,,64,62
230,2,0:36.0,,Defensive rebound by T. Harris,64,62
231,2,0:31.0,,L. Williams misses 3-pt jump shot from 26 ft,64,62
232,2,0:25.0,Defensive rebound by A. Davis,,64,62
233,2,0:11.0,E. Payton misses 3-pt jump shot from 27 ft,,64,62
234,2,0:06.0,Offensive rebound by N. Mirotić,,64,62
235,2,0:05.0,N. Mirotić misses 2-pt jump shot from 15 ft,,64,62
236,2,0:05.0,,Defensive rebound by M. Harrell,64,62
237,2,0:05.0,,Personal foul by J. Randle (drawn by M. Harrell),64,62
238,2,0:05.0,,M. Harrell misses free throw 1 of 2,64,62
239,2,0:05.0,,Offensive rebound by Team,64,62
240,2,0:05.0,D. Miller enters the game for J. Randle,,64,62
241,2,0:05.0,,P. Beverley enters the game for D. Gallinari,64,62
242,2,0:05.0,,M. Scott enters the game for L. Williams,64,62
243,2,0:05.0,,M. Harrell makes free throw 2 of 2,64,63
244,2,0:03.0,Personal foul by M. Scott (drawn by A. Davis),,64,63
245,2,0:03.0,A. Davis makes free throw 1 of 2,,65,63
246,2,0:03.0,,L. Williams enters the game for M. Scott,65,63
247,2,0:03.0,A. Davis makes free throw 2 of 2,,66,63
248,2,0:00.0,,T. Harris misses 3-pt jump shot from 64 ft,66,63
249,2,0:00.0,,Offensive rebound by Team,66,63
250,3,11:35.0,,A. Bradley misses 2-pt layup from 2 ft,66,63
251,3,11:33.0,Defensive rebound by A. Davis,,66,63
252,3,11:29.0,J. Randle makes 2-pt layup from 2 ft (assist by J. Holiday),,68,63
253,3,11:29.0,Shooting foul by T. Harris (drawn by J. Randle),,68,63
254,3,11:29.0,J. Randle makes free throw 1 of 1,,69,63
255,3,11:15.0,,M. Gortat misses 2-pt hook shot from 11 ft,69,63
256,3,11:11.0,Defensive rebound by E. Payton,,69,63
257,3,11:05.0,Shooting foul by S. Gilgeous-Alexander (drawn by J. Randle),,69,63
258,3,11:05.0,J. Randle makes free throw 1 of 2,,70,63
259,3,11:05.0,J. Randle misses free throw 2 of 2,,70,63
260,3,11:03.0,,Defensive rebound by M. Gortat,70,63
261,3,10:40.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 20 ft,70,63
262,3,10:37.0,Defensive rebound by A. Davis,,70,63
263,3,10:30.0,A. Davis makes 3-pt jump shot from 25 ft (assist by E. Payton),,73,63
264,3,10:30.0,,LA Clippers full timeout,73,63
265,3,10:19.0,,D. Gallinari misses 3-pt jump shot from 27 ft,73,63
266,3,10:15.0,Defensive rebound by A. Davis,,73,63
267,3,9:58.0,J. Holiday misses 2-pt jump shot from 11 ft,,73,63
268,3,9:55.0,,Defensive rebound by A. Bradley,73,63
269,3,9:48.0,,D. Gallinari makes 3-pt jump shot from 29 ft (assist by A. Bradley),73,66
270,3,9:36.0,A. Davis makes 2-pt hook shot from 11 ft (assist by E. Moore),,75,66
271,3,9:36.0,Shooting foul by S. Gilgeous-Alexander (drawn by A. Davis),,75,66
272,3,9:36.0,A. Davis makes free throw 1 of 1,,76,66
273,3,9:19.0,,M. Gortat makes 2-pt layup from 3 ft (assist by A. Bradley),76,68
274,3,9:19.0,,Shooting foul by E. Moore (drawn by M. Gortat),76,68
275,3,9:19.0,,L. Williams enters the game for S. Gilgeous-Alexander,76,68
276,3,9:19.0,,M. Gortat misses free throw 1 of 1,76,68
277,3,9:15.0,Defensive rebound by E. Payton,,76,68
278,3,9:09.0,E. Payton makes 2-pt layup from 2 ft (assist by J. Randle),,78,68
279,3,8:56.0,,Shooting foul by A. Davis (drawn by L. Williams),78,68
280,3,8:56.0,,L. Williams makes free throw 1 of 2,78,69
281,3,8:56.0,,L. Williams makes free throw 2 of 2,78,70
282,3,8:47.0,J. Randle makes 2-pt jump shot from 14 ft (assist by J. Holiday),,80,70
283,3,8:32.0,,D. Gallinari misses 3-pt jump shot from 28 ft,80,70
284,3,8:29.0,Defensive rebound by E. Payton,,80,70
285,3,8:18.0,J. Holiday misses 2-pt jump shot from 12 ft,,80,70
286,3,8:16.0,,Defensive rebound by M. Gortat,80,70
287,3,8:12.0,,D. Gallinari misses 2-pt layup from 5 ft,80,70
288,3,8:09.0,Defensive rebound by J. Randle,,80,70
289,3,8:00.0,J. Randle makes 2-pt layup from 3 ft,,82,70
290,3,7:50.0,,D. Gallinari misses 3-pt jump shot from 25 ft,82,70
291,3,7:46.0,Defensive rebound by E. Payton,,82,70
292,3,7:39.0,E. Moore misses 2-pt jump shot from 5 ft,,82,70
293,3,7:39.0,Offensive rebound by A. Davis,,82,70
294,3,7:38.0,A. Davis makes 2-pt layup from 2 ft,,84,70
295,3,7:38.0,,LA Clippers full timeout,84,70
296,3,7:38.0,,M. Harrell enters the game for M. Gortat,84,70
297,3,7:24.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by M. Harrell),84,72
298,3,7:00.0,J. Randle makes 2-pt hook shot from 3 ft,,86,72
299,3,6:31.0,,Turnover by Team (shot clock),86,72
300,3,6:21.0,Personal foul by T. Harris (drawn by A. Davis),,86,72
301,3,6:13.0,E. Payton makes 2-pt dunk from 3 ft (assist by E. Moore),,88,72
302,3,5:51.0,,Turnover by A. Bradley (3 sec),88,72
303,3,5:51.0,,P. Beverley enters the game for A. Bradley,88,72
304,3,5:36.0,A. Davis misses 2-pt jump shot from 14 ft,,88,72
305,3,5:33.0,,Defensive rebound by P. Beverley,88,72
306,3,5:26.0,,P. Beverley misses 3-pt jump shot from 24 ft,88,72
307,3,5:26.0,Defensive rebound by Team,,88,72
308,3,5:26.0,,Loose ball foul by D. Gallinari (drawn by A. Davis),88,72
309,3,5:26.0,A. Davis makes free throw 1 of 2,,89,72
310,3,5:26.0,D. Miller enters the game for E. Moore,,89,72
311,3,5:26.0,A. Davis makes free throw 2 of 2,,90,72
312,3,5:19.0,,L. Williams misses 2-pt jump shot from 16 ft,90,72
313,3,5:14.0,Defensive rebound by A. Davis,,90,72
314,3,4:58.0,J. Randle misses 2-pt layup from 2 ft,,90,72
315,3,4:54.0,Offensive rebound by A. Davis,,90,72
316,3,4:54.0,A. Davis makes 2-pt layup from 1 ft,,92,72
317,3,4:49.0,,Turnover by M. Harrell (bad pass),92,72
318,3,4:49.0,N. Mirotić enters the game for J. Randle,,92,72
319,3,4:38.0,A. Davis misses 3-pt jump shot from 25 ft,,92,72
320,3,4:35.0,,Defensive rebound by D. Gallinari,92,72
321,3,4:23.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by D. Gallinari),92,75
322,3,4:22.0,New Orleans full timeout,,92,75
323,3,4:22.0,,T. Wallace enters the game for D. Gallinari,92,75
324,3,4:09.0,J. Holiday misses 2-pt jump shot from 2 ft,,92,75
325,3,4:07.0,,Defensive rebound by P. Beverley,92,75
326,3,4:04.0,,Personal foul by D. Miller (drawn by L. Williams),92,75
327,3,3:50.0,,L. Williams misses 2-pt jump shot from 5 ft (block by A. Davis),92,75
328,3,3:47.0,Defensive rebound by D. Miller,,92,75
329,3,3:42.0,J. Holiday misses 3-pt jump shot from 24 ft,,92,75
330,3,3:37.0,,Defensive rebound by M. Harrell,92,75
331,3,3:33.0,,Turnover by M. Harrell (bad pass),92,75
332,3,3:33.0,F. Jackson enters the game for J. Holiday,,92,75
333,3,3:18.0,N. Mirotić misses 3-pt jump shot from 28 ft,,92,75
334,3,3:15.0,,Defensive rebound by P. Beverley,92,75
335,3,3:07.0,,L. Williams misses 3-pt jump shot from 25 ft,92,75
336,3,3:04.0,Defensive rebound by A. Davis,,92,75
337,3,2:54.0,E. Payton misses 2-pt layup from 6 ft (block by P. Beverley),,92,75
338,3,2:52.0,,Defensive rebound by L. Williams,92,75
339,3,2:48.0,,T. Wallace misses 2-pt layup from 2 ft,92,75
340,3,2:44.0,,Offensive rebound by Team,92,75
341,3,2:39.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by P. Beverley),92,78
342,3,2:17.0,A. Davis misses 2-pt jump shot from 20 ft,,92,78
343,3,2:12.0,,Defensive rebound by M. Harrell,92,78
344,3,2:09.0,,Personal foul by N. Mirotić (drawn by T. Harris),92,78
345,3,1:57.0,,M. Harrell makes 2-pt jump shot from 13 ft (assist by P. Beverley),92,80
346,3,1:42.0,Turnover by N. Mirotić (bad pass),,92,80
347,3,1:22.0,,T. Harris makes 3-pt jump shot from 25 ft,92,83
348,3,1:03.0,A. Davis makes 2-pt jump shot from 20 ft,,94,83
349,3,0:57.0,,M. Harrell makes 2-pt dunk from 3 ft (assist by L. Williams),94,85
350,3,0:47.0,A. Davis misses 2-pt jump shot from 20 ft,,94,85
351,3,0:47.0,,Defensive rebound by P. Beverley,94,85
352,3,0:44.0,,Turnover by P. Beverley (bad pass),94,85
353,3,0:44.0,J. Holiday enters the game for N. Mirotić,,94,85
354,3,0:44.0,J. Randle enters the game for E. Payton,,94,85
355,3,0:30.0,J. Holiday misses 3-pt jump shot from 25 ft,,94,85
356,3,0:30.0,,Defensive rebound by Team,94,85
357,3,0:09.0,,T. Wallace makes 3-pt jump shot from 25 ft (assist by T. Harris),94,88
358,3,0:02.0,A. Davis misses 3-pt jump shot from 26 ft,,94,88
359,3,0:01.0,,Defensive rebound by T. Wallace,94,88
360,4,11:47.0,J. Holiday misses 2-pt jump shot from 6 ft,,94,88
361,4,11:43.0,,Defensive rebound by T. Wallace,94,88
362,4,11:35.0,,M. Harrell makes 2-pt layup from 3 ft (assist by D. Gallinari),94,90
363,4,11:35.0,,Shooting foul by J. Okafor (drawn by M. Harrell),94,90
364,4,11:35.0,,M. Harrell makes free throw 1 of 1,94,91
365,4,11:20.0,Turnover by J. Randle (lost ball; steal by D. Gallinari),,94,91
366,4,11:16.0,,P. Beverley misses 2-pt layup from 2 ft (block by D. Miller),94,91
367,4,11:11.0,,Offensive rebound by T. Wallace,94,91
368,4,11:10.0,,T. Wallace makes 2-pt layup from 2 ft,94,93
369,4,11:01.0,J. Holiday makes 2-pt jump shot from 17 ft,,96,93
370,4,10:39.0,,L. Williams misses 2-pt jump shot from 2 ft,96,93
371,4,10:37.0,Defensive rebound by J. Randle,,96,93
372,4,10:24.0,Turnover by J. Randle (bad pass; steal by L. Williams),,96,93
373,4,10:17.0,,T. Wallace misses 2-pt jump shot from 8 ft (block by D. Miller),96,93
374,4,10:14.0,,Offensive rebound by T. Wallace,96,93
375,4,10:11.0,,L. Williams misses 3-pt jump shot from 29 ft,96,93
376,4,10:11.0,Defensive rebound by J. Okafor,,96,93
377,4,9:57.0,J. Randle makes 2-pt layup from 2 ft (assist by J. Holiday),,98,93
378,4,9:42.0,,Shooting foul by J. Randle (drawn by M. Harrell),98,93
379,4,9:42.0,,M. Harrell misses free throw 1 of 2,98,93
380,4,9:42.0,,Offensive rebound by Team,98,93
