,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
393,4,9:07.0,Defensive rebound by A. Horford,,97,90
394,4,8:58.0,T. Rozier makes 2-pt layup from 3 ft,,99,90
395,4,8:58.0,,Philadelphia full timeout,99,90
396,4,8:58.0,,J. Ennis enters the game for J. Redick,99,90
397,4,8:58.0,,T. Harris enters the game for M. Scott,99,90
398,4,8:40.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by T. Harris),99,93
399,4,8:22.0,T. Rozier makes 2-pt jump shot from 19 ft,,101,93
400,4,8:05.0,,T. Harris makes 2-pt jump shot from 21 ft,101,95
401,4,7:45.0,T. Rozier makes 2-pt layup from 2 ft,,103,95
402,4,7:31.0,,T. Harris makes 2-pt layup from 1 ft,103,97
403,4,7:08.0,A. Horford misses 2-pt jump shot from 18 ft,,103,97
404,4,7:05.0,,Defensive rebound by J. Ennis,103,97
405,4,7:00.0,,J. Embiid misses 3-pt jump shot from 27 ft,103,97
406,4,6:57.0,Defensive rebound by J. Brown,,103,97
407,4,6:50.0,Personal foul by J. Ennis (drawn by M. Morris),,103,97
408,4,6:50.0,D. Theis enters the game for A. Horford,,103,97
409,4,6:44.0,T. Rozier misses 2-pt jump shot from 15 ft,,103,97
410,4,6:40.0,,Defensive rebound by T. Harris,103,97
411,4,6:35.0,,Shooting foul by S. Ojeleye (drawn by T. Harris),103,97
412,4,6:35.0,,T. Harris makes free throw 1 of 2,103,98
413,4,6:35.0,K. Irving enters the game for J. Brown,,103,98
414,4,6:35.0,J. Tatum enters the game for S. Ojeleye,,103,98
415,4,6:35.0,,T. Harris makes free throw 2 of 2,103,99
416,4,6:23.0,,Violation by Team (kicked ball),103,99
417,4,6:23.0,Boston full timeout,,103,99
418,4,6:10.0,T. Rozier misses 3-pt jump shot from 26 ft,,103,99
419,4,6:06.0,Offensive rebound by M. Morris,,103,99
420,4,5:59.0,Shooting foul by J. Embiid (drawn by K. Irving),,103,99
421,4,5:59.0,K. Irving makes free throw 1 of 2,,104,99
422,4,5:59.0,K. Irving makes free throw 2 of 2,,105,99
423,4,5:38.0,,J. Ennis misses 2-pt jump shot from 17 ft,105,99
424,4,5:34.0,,Offensive rebound by J. Embiid,105,99
425,4,5:34.0,,J. Embiid misses 2-pt layup from 1 ft,105,99
426,4,5:34.0,,Offensive rebound by J. Embiid,105,99
427,4,5:31.0,,J. Butler makes 3-pt jump shot from 27 ft (assist by J. Ennis),105,102
428,4,5:18.0,D. Theis misses 2-pt jump shot from 21 ft,,105,102
429,4,5:15.0,,Defensive rebound by T. Harris,105,102
430,4,5:05.0,,J. Butler makes 3-pt jump shot from 25 ft,105,105
431,4,5:03.0,Boston full timeout,,105,105
432,4,5:03.0,J. Brown enters the game for T. Rozier,,105,105
433,4,5:03.0,A. Horford enters the game for D. Theis,,105,105
434,4,5:03.0,,M. Scott enters the game for J. Embiid,105,105
435,4,4:49.0,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Tatum),,108,105
436,4,4:27.0,,M. Scott misses 3-pt jump shot from 27 ft,108,105
437,4,4:23.0,Defensive rebound by A. Horford,,108,105
438,4,4:11.0,K. Irving misses 2-pt layup from 3 ft,,108,105
439,4,4:08.0,,Defensive rebound by M. Scott,108,105
440,4,4:04.0,,J. Butler misses 2-pt jump shot from 23 ft,108,105
441,4,4:04.0,,Offensive rebound by Team,108,105
442,4,4:04.0,,J. Embiid enters the game for J. Ennis,108,105
443,4,4:04.0,,J. Redick enters the game for M. Scott,108,105
444,4,3:59.0,,Shooting foul by A. Horford (drawn by J. Butler),108,105
445,4,3:59.0,,J. Butler makes free throw 1 of 2,108,106
446,4,3:59.0,,J. Butler makes free throw 2 of 2,108,107
447,4,3:45.0,Shooting foul by J. Redick (drawn by J. Brown),,108,107
448,4,3:45.0,J. Brown misses free throw 1 of 2,,108,107
449,4,3:45.0,Offensive rebound by Team,,108,107
450,4,3:45.0,Turnover by M. Morris (lane violation),,108,107
451,4,3:29.0,,Turnover by J. Embiid (dbl dribble),108,107
452,4,3:13.0,K. Irving misses 2-pt layup from 4 ft,,108,107
453,4,3:11.0,,Defensive rebound by J. Embiid,108,107
454,4,3:00.0,,J. Embiid makes 2-pt layup from 2 ft (assist by T. Harris),108,109
455,4,2:46.0,J. Tatum misses 3-pt jump shot from 23 ft,,108,109
456,4,2:46.0,,Defensive rebound by T. Harris,108,109
457,4,2:24.0,,J. Butler makes 2-pt layup from 1 ft,108,111
458,4,2:11.0,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),,111,111
459,4,1:54.0,,T. Harris makes 2-pt dunk from 1 ft (assist by J. Butler),111,113
460,4,1:40.0,K. Irving misses 3-pt jump shot from 25 ft,,111,113
461,4,1:36.0,,Defensive rebound by B. Simmons,111,113
462,4,1:24.0,,J. Butler misses 3-pt jump shot from 27 ft,111,113
463,4,1:20.0,,Offensive rebound by J. Butler,111,113
464,4,1:17.0,,J. Butler misses 3-pt jump shot from 27 ft,111,113
465,4,1:13.0,Defensive rebound by M. Morris,,111,113
466,4,1:07.0,J. Tatum makes 2-pt layup at rim (assist by M. Morris),,113,113
467,4,0:47.0,,Personal foul by A. Horford (drawn by J. Embiid),113,113
468,4,0:40.0,,B. Simmons makes 2-pt jump shot from 2 ft,113,115
469,4,0:40.0,,Shooting foul by M. Morris (drawn by B. Simmons),113,115
470,4,0:40.0,D. Theis enters the game for J. Brown,,113,115
471,4,0:40.0,,J. Ennis enters the game for J. Redick,113,115
472,4,0:40.0,,B. Simmons makes free throw 1 of 1,113,116
473,4,0:40.0,Boston full timeout,,113,116
474,4,0:40.0,J. Brown enters the game for D. Theis,,113,116
475,4,0:30.0,K. Irving misses 2-pt jump shot from 9 ft (block by J. Embiid),,113,116
476,4,0:26.0,Offensive rebound by M. Morris,,113,116
477,4,0:26.0,M. Morris misses 2-pt jump shot from 9 ft,,113,116
478,4,0:23.0,,Defensive rebound by J. Embiid,113,116
479,4,0:05.0,,J. Butler makes 2-pt jump shot from 18 ft,113,118
480,4,0:04.0,Boston full timeout,,113,118
481,4,0:04.0,Personal foul by B. Simmons (drawn by M. Morris),,113,118
482,4,0:01.0,K. Irving misses 3-pt jump shot from 27 ft,,113,118
483,4,0:01.0,Offensive rebound by J. Tatum,,113,118
484,4,0:00.0,J. Tatum makes 2-pt jump shot from 16 ft,,115,118
