,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MIAMI_ACTION,HOUSTON_SCORE,MIAMI_SCORE
28,1,8:15.0,,Shooting foul by C. Paul (drawn by J. Johnson),13,6
29,1,8:15.0,,J. Johnson misses free throw 1 of 2,13,6
30,1,8:15.0,,Offensive rebound by Team,13,6
31,1,8:15.0,,J. Johnson makes free throw 2 of 2,13,7
32,1,8:06.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,15,7
33,1,7:50.0,,T. Johnson makes 3-pt jump shot from 29 ft (assist by J. Richardson),15,10
34,1,7:33.0,J. Harden misses 2-pt layup from 2 ft,,15,10
35,1,7:31.0,,Defensive rebound by H. Whiteside,15,10
36,1,7:23.0,,J. Richardson makes 2-pt jump shot from 13 ft,15,12
37,1,6:58.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,18,12
38,1,6:45.0,,T. Johnson misses 3-pt jump shot from 25 ft,18,12
39,1,6:45.0,,Offensive rebound by Team,18,12
40,1,6:45.0,,Miami full timeout,18,12
41,1,6:45.0,G. Green enters the game for C. Paul,,18,12
42,1,6:37.0,,Turnover by T. Johnson (lost ball; steal by G. Green),18,12
43,1,6:26.0,Turnover by J. Harden (bad pass; steal by H. Whiteside),,18,12
44,1,6:13.0,,Personal foul by P. Tucker (drawn by H. Whiteside),18,12
45,1,6:13.0,,D. Wade enters the game for J. Richardson,18,12
46,1,6:00.0,,J. Johnson misses 2-pt jump shot from 18 ft,18,12
47,1,5:58.0,Defensive rebound by G. Green,,18,12
48,1,5:49.0,J. Harden misses 2-pt layup from 2 ft,,18,12
49,1,5:47.0,,Defensive rebound by J. Johnson,18,12
50,1,5:44.0,,D. Wade misses 3-pt jump shot from 25 ft,18,12
51,1,5:41.0,Defensive rebound by C. Capela,,18,12
52,1,5:32.0,E. Gordon makes 2-pt jump shot from 5 ft,,20,12
53,1,5:24.0,,Turnover by H. Whiteside (traveling),20,12
54,1,5:07.0,G. Green makes 3-pt jump shot from 23 ft (assist by E. Gordon),,23,12
55,1,4:46.0,,J. Johnson misses 2-pt layup from 1 ft,23,12
56,1,4:45.0,,Offensive rebound by H. Whiteside,23,12
57,1,4:44.0,,H. Whiteside misses 2-pt layup at rim,23,12
58,1,4:43.0,,Offensive rebound by H. Whiteside,23,12
59,1,4:42.0,,H. Whiteside misses 2-pt layup from 1 ft,23,12
60,1,4:41.0,,Offensive rebound by H. Whiteside,23,12
61,1,4:40.0,,H. Whiteside makes 2-pt layup at rim,23,14
62,1,4:22.0,P. Tucker misses 3-pt jump shot from 26 ft,,23,14
63,1,4:22.0,Offensive rebound by Team,,23,14
64,1,4:22.0,D. House enters the game for P. Tucker,,23,14
65,1,4:22.0,,B. Adebayo enters the game for J. Johnson,23,14
66,1,4:22.0,,K. Olynyk enters the game for H. Whiteside,23,14
67,1,4:13.0,G. Green makes 2-pt jump shot from 18 ft,,25,14
68,1,3:57.0,,B. Adebayo misses 2-pt layup from 2 ft,25,14
69,1,3:52.0,Defensive rebound by C. Capela,,25,14
70,1,3:52.0,Shooting foul by K. Olynyk (drawn by J. Harden),,25,14
71,1,3:52.0,J. Harden makes free throw 1 of 2,,26,14
72,1,3:52.0,N. Hilário enters the game for C. Capela,,26,14
73,1,3:52.0,J. Harden makes free throw 2 of 2,,27,14
74,1,3:39.0,,D. Wade misses 2-pt layup from 2 ft,27,14
75,1,3:37.0,Defensive rebound by N. Hilário,,27,14
76,1,3:25.0,J. Harden misses 3-pt jump shot from 24 ft,,27,14
77,1,3:23.0,,Defensive rebound by K. Olynyk,27,14
78,1,3:09.0,,R. McGruder misses 2-pt layup from 2 ft,27,14
79,1,3:07.0,Defensive rebound by N. Hilário,,27,14
80,1,3:07.0,B. Knight enters the game for E. Gordon,,27,14
81,1,2:55.0,G. Green misses 3-pt jump shot from 25 ft,,27,14
82,1,2:51.0,Offensive rebound by J. Harden,,27,14
83,1,2:41.0,D. House makes 3-pt jump shot from 25 ft (assist by J. Harden),,30,14
84,1,2:23.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by B. Adebayo),30,17
85,1,2:08.0,J. Harden misses 2-pt layup from 1 ft,,30,17
86,1,2:06.0,,Defensive rebound by R. McGruder,30,17
87,1,1:59.0,,K. Olynyk misses 3-pt jump shot from 23 ft,30,17
88,1,1:57.0,Defensive rebound by G. Green,,30,17
89,1,1:36.0,Shooting foul by B. Adebayo (drawn by J. Harden),,30,17
90,1,1:36.0,Houston full timeout,,30,17
91,1,1:36.0,C. Paul enters the game for G. Green,,30,17
92,1,1:36.0,,D. Jones enters the game for R. McGruder,30,17
93,1,1:36.0,J. Harden makes free throw 1 of 3,,31,17
94,1,1:36.0,J. Harden makes free throw 2 of 3,,32,17
95,1,1:36.0,J. Harden makes free throw 3 of 3,,33,17
96,1,1:20.0,,D. Wade misses 3-pt jump shot from 22 ft,33,17
97,1,1:20.0,,Offensive rebound by T. Johnson,33,17
98,1,1:20.0,,Shooting foul by C. Paul (drawn by T. Johnson),33,17
99,1,1:20.0,,T. Johnson makes free throw 1 of 2,33,18
100,1,1:20.0,G. Green enters the game for J. Harden,,33,18
101,1,1:20.0,,T. Johnson makes free throw 2 of 2,33,19
102,1,1:00.0,Turnover by C. Paul (bad pass),,33,19
103,1,1:00.0,,J. Richardson enters the game for T. Johnson,33,19
104,1,0:47.0,,B. Adebayo makes 2-pt jump shot from 11 ft (assist by J. Richardson),33,21
105,1,0:32.0,N. Hilário misses 2-pt hook shot from 5 ft,,33,21
106,1,0:29.0,,Defensive rebound by B. Adebayo,33,21
107,1,0:25.0,,D. Wade misses 2-pt jump shot from 6 ft,33,21
108,1,0:21.0,Defensive rebound by G. Green,,33,21
109,1,0:02.0,B. Knight misses 3-pt jump shot from 23 ft,,33,21
110,1,0:01.0,,Defensive rebound by D. Wade,33,21
111,2,11:45.0,G. Green misses 3-pt jump shot from 25 ft,,33,21
112,2,11:43.0,,Defensive rebound by K. Olynyk,33,21
113,2,11:28.0,,D. Jones misses 2-pt layup from 3 ft,33,21
114,2,11:24.0,,Offensive rebound by K. Olynyk,33,21
115,2,11:24.0,,K. Olynyk makes 2-pt layup at rim,33,23
116,2,11:12.0,B. Knight makes 3-pt jump shot from 25 ft (assist by C. Paul),,36,23
117,2,10:57.0,,Personal foul by B. Knight (drawn by J. Richardson),36,23
118,2,10:51.0,,D. Wade misses 3-pt jump shot from 25 ft,36,23
119,2,10:45.0,,Offensive rebound by B. Adebayo,36,23
120,2,10:40.0,,D. Jones makes 2-pt dunk from 1 ft (assist by B. Adebayo),36,25
121,2,10:19.0,C. Paul makes 2-pt jump shot from 15 ft,,38,25
122,2,10:04.0,,K. Olynyk misses 3-pt jump shot from 24 ft,38,25
123,2,10:03.0,,Offensive rebound by D. Jones,38,25
124,2,10:03.0,,Shooting foul by N. Hilário (drawn by D. Jones),38,25
125,2,10:03.0,,D. Jones makes free throw 1 of 2,38,26
126,2,10:03.0,C. Capela enters the game for N. Hilário,,38,26
127,2,10:03.0,P. Tucker enters the game for D. House,,38,26
128,2,10:03.0,,D. Jones makes free throw 2 of 2,38,27
129,2,9:48.0,B. Knight misses 3-pt jump shot from 25 ft,,38,27
130,2,9:46.0,,Defensive rebound by K. Olynyk,38,27
131,2,9:40.0,,D. Wade misses 2-pt layup from 1 ft (block by C. Capela),38,27
132,2,9:40.0,,Offensive rebound by Team,38,27
133,2,9:28.0,,J. Richardson misses 3-pt jump shot from 25 ft,38,27
134,2,9:25.0,,Offensive rebound by K. Olynyk,38,27
135,2,9:25.0,,K. Olynyk makes 2-pt layup from 1 ft,38,29
136,2,9:03.0,G. Green misses 3-pt jump shot from 26 ft,,38,29
137,2,8:59.0,,Defensive rebound by B. Adebayo,38,29
138,2,8:58.0,,Shooting foul by B. Knight (drawn by D. Jones),38,29
139,2,8:58.0,,D. Jones makes free throw 1 of 2,38,30
140,2,8:58.0,E. Gordon enters the game for G. Green,,38,30
141,2,8:58.0,,D. Jones misses free throw 2 of 2,38,30
142,2,8:54.0,,Offensive rebound by K. Olynyk,38,30
143,2,8:48.0,,D. Wade makes 2-pt dunk from 1 ft,38,32
144,2,8:32.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),,41,32
145,2,8:23.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by K. Olynyk),41,35
146,2,8:09.0,P. Tucker misses 3-pt jump shot from 23 ft,,41,35
147,2,8:09.0,Offensive rebound by Team,,41,35
148,2,8:09.0,J. Harden enters the game for B. Knight,,41,35
149,2,7:58.0,C. Paul misses 3-pt jump shot from 23 ft,,41,35
150,2,7:55.0,,Defensive rebound by B. Adebayo,41,35
151,2,7:48.0,,Turnover by D. Wade (bad pass; steal by C. Capela),41,35
152,2,7:42.0,J. Harden makes 2-pt layup from 1 ft (assist by C. Capela),,43,35
153,2,7:16.0,,D. Wade makes 2-pt jump shot from 11 ft (assist by D. Jones),43,37
154,2,7:09.0,Shooting foul by D. Wade (drawn by C. Paul),,43,37
155,2,7:09.0,C. Paul makes free throw 1 of 2,,44,37
156,2,7:09.0,C. Paul makes free throw 2 of 2,,45,37
157,2,6:56.0,,B. Adebayo misses 2-pt jump shot from 11 ft,45,37
158,2,6:53.0,,Offensive rebound by D. Jones,45,37
159,2,6:53.0,,D. Jones misses 2-pt layup from 4 ft,45,37
160,2,6:51.0,,Offensive rebound by J. Richardson,45,37
161,2,6:51.0,,J. Richardson misses 2-pt layup from 2 ft,45,37
162,2,6:50.0,,Offensive rebound by D. Jones,45,37
163,2,6:49.0,,D. Jones misses 2-pt layup from 5 ft,45,37
164,2,6:46.0,Defensive rebound by C. Capela,,45,37
165,2,6:45.0,Turnover by C. Paul (lost ball; steal by D. Jones),,45,37
166,2,6:43.0,,Shooting foul by P. Tucker (drawn by D. Jones),45,37
167,2,6:43.0,,Miami full timeout,45,37
168,2,6:43.0,B. Knight enters the game for C. Paul,,45,37
169,2,6:43.0,,W. Ellington enters the game for D. Wade,45,37
170,2,6:43.0,,D. Jones misses free throw 1 of 2,45,37
171,2,6:43.0,,Offensive rebound by Team,45,37
172,2,6:43.0,,D. Jones makes free throw 2 of 2,45,38
173,2,6:18.0,J. Harden misses 3-pt jump shot from 27 ft,,45,38
174,2,6:15.0,,Defensive rebound by B. Adebayo,45,38
175,2,5:51.0,,J. Richardson makes 2-pt jump shot from 18 ft,45,40
176,2,5:37.0,E. Gordon misses 3-pt jump shot from 25 ft,,45,40
177,2,5:34.0,,Defensive rebound by B. Adebayo,45,40
178,2,5:18.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by K. Olynyk),45,43
179,2,5:06.0,Turnover by B. Knight (bad pass),,45,43
180,2,5:06.0,N. Hilário enters the game for C. Capela,,45,43
181,2,4:53.0,,J. Richardson misses 3-pt jump shot from 26 ft,45,43
182,2,4:50.0,Defensive rebound by J. Harden,,45,43
183,2,4:44.0,Personal foul by D. Jones (drawn by J. Harden),,45,43
184,2,4:30.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,48,43
185,2,4:15.0,,K. Olynyk misses 3-pt jump shot from 24 ft,48,43
186,2,4:13.0,,Offensive rebound by D. Jones,48,43
187,2,4:01.0,,W. Ellington misses 3-pt jump shot from 25 ft,48,43
188,2,3:59.0,,Offensive rebound by B. Adebayo,48,43
189,2,3:55.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),48,46
190,2,3:41.0,B. Knight misses 3-pt jump shot from 25 ft,,48,46
191,2,3:36.0,,Defensive rebound by K. Olynyk,48,46
192,2,3:28.0,,J. Richardson misses 2-pt layup from 1 ft,48,46
193,2,3:28.0,,Offensive rebound by Team,48,46
194,2,3:28.0,G. Green enters the game for B. Knight,,48,46
195,2,3:28.0,,T. Johnson enters the game for J. Richardson,48,46
196,2,3:24.0,,Personal foul by E. Gordon (drawn by T. Johnson),48,46
197,2,3:24.0,,T. Johnson misses free throw 1 of 2,48,46
198,2,3:24.0,,Offensive rebound by Team,48,46
199,2,3:24.0,,T. Johnson makes free throw 2 of 2,48,47
200,2,3:00.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),,51,47
201,2,2:41.0,,W. Ellington misses 3-pt jump shot from 25 ft,51,47
202,2,2:41.0,,Offensive rebound by Team,51,47
203,2,2:41.0,Loose ball foul by E. Gordon (drawn by D. Jones),,51,47
204,2,2:41.0,Houston full timeout,,51,47
205,2,2:41.0,,D. Jones makes free throw 1 of 2,51,48
206,2,2:41.0,,D. Jones makes free throw 2 of 2,51,49
207,2,2:22.0,E. Gordon misses 3-pt jump shot from 23 ft,,51,49
208,2,2:19.0,Offensive rebound by P. Tucker,,51,49
209,2,2:16.0,E. Gordon misses 3-pt jump shot from 24 ft,,51,49
210,2,2:13.0,,Defensive rebound by T. Johnson,51,49
211,2,1:55.0,,B. Adebayo misses 2-pt layup from 2 ft,51,49
212,2,1:53.0,Defensive rebound by G. Green,,51,49
213,2,1:43.0,P. Tucker misses 3-pt jump shot from 23 ft,,51,49
214,2,1:43.0,Offensive rebound by Team,,51,49
215,2,1:43.0,,Loose ball foul by K. Olynyk (drawn by N. Hilário),51,49
216,2,1:43.0,,J. Richardson enters the game for W. Ellington,51,49
217,2,1:43.0,,D. Wade enters the game for K. Olynyk,51,49
218,2,1:35.0,J. Harden makes 3-pt jump shot from 25 ft,,54,49
219,2,1:15.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Richardson),54,51
220,2,0:50.0,J. Harden misses 3-pt jump shot from 25 ft,,54,51
221,2,0:50.0,,Defensive rebound by Team,54,51
222,2,0:37.0,,T. Johnson misses 3-pt jump shot from 25 ft,54,51
223,2,0:35.0,Defensive rebound by G. Green,,54,51
224,2,0:31.0,Shooting foul by D. Jones (drawn by J. Harden),,54,51
225,2,0:31.0,J. Harden makes free throw 1 of 2,,55,51
226,2,0:31.0,J. Harden misses free throw 2 of 2,,55,51
227,2,0:29.0,,Defensive rebound by D. Jones,55,51
228,2,0:08.0,,Shooting foul by P. Tucker (drawn by D. Jones),55,51
229,2,0:08.0,,D. Jones makes free throw 1 of 3,55,52
230,2,0:08.0,,D. Jones makes free throw 2 of 3,55,53
231,2,0:08.0,,D. Jones misses free throw 3 of 3,55,53
232,2,0:08.0,Defensive rebound by J. Harden,,55,53
233,2,0:00.0,J. Harden makes 3-pt jump shot from 28 ft,,58,53
234,3,11:45.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),,61,53
235,3,11:22.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by J. Johnson),61,56
236,3,10:59.0,E. Gordon misses 3-pt jump shot from 26 ft,,61,56
237,3,10:56.0,,Defensive rebound by J. Johnson,61,56
238,3,10:51.0,,J. Johnson misses 3-pt jump shot from 26 ft,61,56
239,3,10:49.0,Defensive rebound by E. Gordon,,61,56
240,3,10:44.0,Turnover by J. Harden (bad pass; steal by J. Johnson),,61,56
241,3,10:26.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by J. Johnson),61,58
242,3,10:02.0,J. Harden misses 3-pt jump shot from 26 ft,,61,58
243,3,10:00.0,,Defensive rebound by T. Johnson,61,58
244,3,9:53.0,,R. McGruder misses 3-pt jump shot from 23 ft,61,58
245,3,9:50.0,Defensive rebound by J. Harden,,61,58
246,3,9:47.0,Shooting foul by H. Whiteside (drawn by J. Harden),,61,58
247,3,9:47.0,J. Harden makes free throw 1 of 2,,62,58
248,3,9:47.0,J. Harden makes free throw 2 of 2,,63,58
249,3,9:27.0,,J. Richardson makes 2-pt jump shot from 11 ft,63,60
250,3,9:14.0,P. Tucker misses 3-pt jump shot from 24 ft,,63,60
251,3,9:12.0,,Defensive rebound by J. Richardson,63,60
252,3,9:10.0,,J. Richardson makes 2-pt layup from 2 ft,63,62
253,3,8:53.0,C. Capela misses 2-pt layup from 1 ft (block by T. Johnson),,63,62
254,3,8:50.0,Offensive rebound by C. Capela,,63,62
255,3,8:47.0,G. Green misses 3-pt jump shot from 26 ft,,63,62
256,3,8:47.0,,Defensive rebound by H. Whiteside,63,62
257,3,8:41.0,,Personal foul by G. Green (drawn by J. Johnson),63,62
258,3,8:34.0,,J. Richardson misses 3-pt jump shot from 25 ft,63,62
259,3,8:32.0,Defensive rebound by C. Capela,,63,62
260,3,8:24.0,Turnover by J. Harden (bad pass; steal by H. Whiteside),,63,62
261,3,8:13.0,,H. Whiteside misses 2-pt jump shot from 6 ft,63,62
262,3,8:09.0,Defensive rebound by C. Capela,,63,62
263,3,8:04.0,G. Green misses 3-pt jump shot from 26 ft,,63,62
264,3,8:04.0,,Defensive rebound by J. Johnson,63,62
265,3,7:48.0,,J. Johnson makes 2-pt layup from 1 ft,63,64
266,3,7:33.0,E. Gordon misses 3-pt jump shot from 30 ft,,63,64
267,3,7:33.0,,Defensive rebound by J. Johnson,63,64
268,3,7:17.0,,Shooting foul by J. Harden (drawn by J. Johnson),63,64
269,3,7:17.0,,J. Johnson misses free throw 1 of 2,63,64
270,3,7:17.0,,Offensive rebound by Team,63,64
271,3,7:17.0,D. House enters the game for G. Green,,63,64
272,3,7:17.0,,J. Johnson misses free throw 2 of 2,63,64
273,3,7:16.0,,Offensive rebound by Team,63,64
274,3,7:03.0,,T. Johnson makes 2-pt jump shot from 13 ft (assist by J. Richardson),63,66
275,3,6:46.0,C. Capela makes 2-pt dunk from 1 ft (assist by E. Gordon),,65,66
276,3,6:29.0,,Turnover by T. Johnson (lost ball; steal by P. Tucker),65,66
277,3,6:25.0,P. Tucker misses 2-pt layup from 1 ft,,65,66
278,3,6:22.0,,Defensive rebound by H. Whiteside,65,66
279,3,6:14.0,,J. Johnson makes 2-pt hook shot from 6 ft,65,68
280,3,6:00.0,J. Harden misses 2-pt layup from 2 ft,,65,68
281,3,5:59.0,Offensive rebound by C. Capela,,65,68
282,3,5:59.0,C. Capela misses 2-pt layup from 2 ft,,65,68
283,3,5:59.0,Offensive rebound by C. Capela,,65,68
284,3,5:57.0,C. Capela misses 2-pt layup from 2 ft,,65,68
285,3,5:55.0,,Defensive rebound by T. Johnson,65,68
286,3,5:37.0,,J. Johnson makes 2-pt layup from 1 ft,65,70
287,3,5:37.0,Houston full timeout,,65,70
288,3,5:37.0,N. Hilário enters the game for C. Capela,,65,70
289,3,5:37.0,,D. Wade enters the game for J. Richardson,65,70
290,3,5:24.0,J. Harden misses 3-pt jump shot from 25 ft,,65,70
291,3,5:23.0,,Defensive rebound by H. Whiteside,65,70
292,3,5:14.0,,Turnover by D. Wade (bad pass; steal by J. Harden),65,70
293,3,5:10.0,Personal foul by T. Johnson (drawn by E. Gordon),,65,70
294,3,5:10.0,B. Knight enters the game for E. Gordon,,65,70
295,3,4:55.0,D. House makes 2-pt layup from 1 ft (assist by J. Harden),,67,70
296,3,4:41.0,,J. Johnson makes 2-pt jump shot from 4 ft (assist by D. Wade),67,72
297,3,4:27.0,B. Knight misses 3-pt jump shot from 25 ft,,67,72
298,3,4:27.0,,Defensive rebound by Team,67,72
299,3,4:02.0,,J. Johnson misses 2-pt jump shot from 7 ft,67,72
300,3,4:00.0,Defensive rebound by J. Harden,,67,72
301,3,4:00.0,Shooting foul by J. Johnson (drawn by J. Harden),,67,72
302,3,4:00.0,J. Harden makes free throw 1 of 2,,68,72
303,3,4:00.0,J. Harden misses free throw 2 of 2,,68,72
304,3,3:58.0,,Defensive rebound by H. Whiteside,68,72
305,3,3:45.0,,T. Johnson misses 3-pt jump shot from 26 ft,68,72
306,3,3:43.0,Defensive rebound by N. Hilário,,68,72
307,3,3:37.0,D. House makes 3-pt jump shot from 23 ft (assist by J. Harden),,71,72
308,3,3:37.0,,Miami full timeout,71,72
309,3,3:21.0,,D. Wade misses 2-pt jump shot from 14 ft,71,72
310,3,3:18.0,Defensive rebound by D. House,,71,72
311,3,3:12.0,J. Harden makes 3-pt jump shot from 25 ft,,74,72
312,3,2:51.0,,H. Whiteside makes 2-pt hook shot from 6 ft (assist by J. Johnson),74,74
313,3,2:30.0,P. Tucker misses 3-pt jump shot from 26 ft,,74,74
314,3,2:30.0,,Defensive rebound by Team,74,74
315,3,2:30.0,G. Green enters the game for P. Tucker,,74,74
316,3,2:30.0,,J. Richardson enters the game for T. Johnson,74,74
317,3,2:15.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Richardson),74,76
318,3,1:57.0,J. Harden misses 3-pt jump shot from 25 ft,,74,76
319,3,1:55.0,,Defensive rebound by J. Richardson,74,76
320,3,1:40.0,,J. Johnson makes 2-pt layup from 1 ft (assist by H. Whiteside),74,78
321,3,1:34.0,Shooting foul by J. Johnson (drawn by D. House),,74,78
322,3,1:34.0,D. House makes free throw 1 of 2,,75,78
323,3,1:34.0,C. Capela enters the game for N. Hilário,,75,78
324,3,1:34.0,E. Gordon enters the game for B. Knight,,75,78
325,3,1:34.0,,B. Adebayo enters the game for J. Johnson,75,78
326,3,1:34.0,,D. Jones enters the game for R. McGruder,75,78
327,3,1:34.0,,K. Olynyk enters the game for H. Whiteside,75,78
328,3,1:34.0,D. House makes free throw 2 of 2,,76,78
329,3,1:18.0,,D. Wade misses 3-pt jump shot from 25 ft,76,78
330,3,1:13.0,,Offensive rebound by D. Jones,76,78
331,3,1:13.0,,D. Jones makes 2-pt dunk from 1 ft,76,80
332,3,0:59.0,J. Harden misses 2-pt layup from 1 ft (block by D. Jones),,76,80
333,3,0:59.0,Offensive rebound by Team,,76,80
334,3,0:56.0,Turnover by G. Green (bad pass; steal by D. Jones),,76,80
335,3,0:53.0,,J. Richardson makes 2-pt layup from 1 ft (assist by D. Wade),76,82
336,3,0:33.0,E. Gordon misses 2-pt layup from 1 ft,,76,82
337,3,0:32.0,,Defensive rebound by D. Wade,76,82
338,3,0:27.0,,K. Olynyk misses 3-pt jump shot from 26 ft,76,82
339,3,0:23.0,Defensive rebound by C. Capela,,76,82
340,3,0:02.0,J. Harden misses 3-pt jump shot from 26 ft,,76,82
341,3,0:01.0,,Defensive rebound by B. Adebayo,76,82
342,3,0:01.0,,Turnover by B. Adebayo (traveling),76,82
343,4,11:48.0,,Personal foul by G. Green (drawn by D. Jones),76,82
344,4,11:44.0,,Personal foul by J. Harden (drawn by D. Wade),76,82
345,4,11:32.0,,D. Wade misses 3-pt jump shot from 25 ft,76,82
346,4,11:30.0,Defensive rebound by Team,,76,82
347,4,11:29.0,,Loose ball foul by B. Adebayo (drawn by J. Harden),76,82
348,4,11:20.0,Shooting foul by D. Jones (drawn by E. Gordon),,76,82
349,4,11:20.0,E. Gordon misses free throw 1 of 2,,76,82
350,4,11:20.0,Offensive rebound by Team,,76,82
351,4,11:20.0,E. Gordon makes free throw 2 of 2,,77,82
352,4,10:59.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by B. Adebayo),77,85
353,4,10:44.0,E. Gordon misses 2-pt jump shot from 5 ft (block by D. Jones),,77,85
354,4,10:42.0,,Defensive rebound by B. Adebayo,77,85
355,4,10:34.0,,D. Jones makes 3-pt jump shot from 22 ft (assist by D. Wade),77,88
356,4,10:34.0,Houston full timeout,,77,88
357,4,10:34.0,P. Tucker enters the game for D. House,,77,88
358,4,10:21.0,,Violation by Team (kicked ball),77,88
359,4,10:08.0,Turnover by G. Green (bad pass; steal by D. Wade),,77,88
360,4,9:58.0,,Personal foul by C. Capela (drawn by D. Jones),77,88
361,4,9:58.0,B. Knight enters the game for G. Green,,77,88
362,4,9:52.0,,J. Richardson misses 3-pt jump shot from 25 ft,77,88
363,4,9:52.0,Defensive rebound by Team,,77,88
364,4,9:38.0,P. Tucker makes 2-pt jump shot from 13 ft (assist by J. Harden),,79,88
365,4,9:14.0,,D. Wade makes 2-pt jump shot from 8 ft,79,90
366,4,9:13.0,Shooting foul by K. Olynyk (drawn by C. Capela),,79,90
367,4,9:13.0,C. Capela misses free throw 1 of 2,,79,90
368,4,9:13.0,Offensive rebound by Team,,79,90
369,4,9:13.0,C. Capela misses free throw 2 of 2,,79,90
370,4,9:08.0,,Defensive rebound by D. Jones,79,90
371,4,8:51.0,,D. Wade misses 2-pt jump shot from 13 ft,79,90
372,4,8:48.0,,Offensive rebound by K. Olynyk,79,90
373,4,8:46.0,,K. Olynyk misses 3-pt jump shot from 23 ft,79,90
374,4,8:44.0,Defensive rebound by C. Capela,,79,90
375,4,8:33.0,J. Harden makes 3-pt jump shot from 25 ft,,82,90
376,4,8:05.0,,D. Wade misses 3-pt jump shot from 26 ft,82,90
377,4,8:02.0,Defensive rebound by J. Harden,,82,90
378,4,7:58.0,P. Tucker misses 3-pt jump shot from 23 ft,,82,90
379,4,7:54.0,,Defensive rebound by K. Olynyk,82,90
380,4,7:54.0,,Turnover by K. Olynyk (out of bounds lost ball),82,90
381,4,7:47.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,85,90
382,4,7:47.0,,Miami full timeout,85,90
383,4,7:47.0,N. Hilário enters the game for C. Capela,,85,90
384,4,7:47.0,,T. Johnson enters the game for D. Wade,85,90
385,4,7:35.0,,D. Jones misses 3-pt jump shot from 26 ft,85,90
386,4,7:35.0,,Offensive rebound by Team,85,90
387,4,7:35.0,Loose ball foul by N. Hilário (drawn by B. Adebayo),,85,90
388,4,7:30.0,,Shooting foul by E. Gordon (drawn by T. Johnson),85,90
389,4,7:30.0,,T. Johnson misses free throw 1 of 2,85,90
390,4,7:30.0,,Offensive rebound by Team,85,90
391,4,7:30.0,,T. Johnson misses free throw 2 of 2,85,90
392,4,7:27.0,Defensive rebound by P. Tucker,,85,90
393,4,7:13.0,N. Hilário makes 2-pt dunk from 1 ft (assist by E. Gordon),,87,90
