,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
416,4,7:08.0,,R. Hollis-Jefferson enters the game for J. Harris,103,83
417,4,7:08.0,,R. Kurucs enters the game for D. Russell,103,83
418,4,6:57.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Napier),103,86
419,4,6:42.0,Turnover by K. Olynyk (bad pass; steal by S. Napier),,103,86
420,4,6:37.0,,S. Napier makes 2-pt layup from 3 ft,103,88
421,4,6:21.0,Offensive foul by K. Olynyk (drawn by S. Napier),,103,88
422,4,6:21.0,Turnover by K. Olynyk (offensive foul),,103,88
423,4,6:21.0,H. Whiteside enters the game for K. Olynyk,,103,88
424,4,6:10.0,,A. Crabbe misses 3-pt jump shot from 26 ft,103,88
425,4,6:06.0,Defensive rebound by H. Whiteside,,103,88
426,4,5:53.0,W. Ellington misses 3-pt jump shot from 26 ft,,103,88
427,4,5:50.0,,Defensive rebound by R. Kurucs,103,88
428,4,5:43.0,,Personal foul by J. Richardson (drawn by S. Napier),103,88
429,4,5:43.0,G. Dragić enters the game for T. Johnson,,103,88
430,4,5:36.0,,S. Napier makes 2-pt jump shot from 15 ft,103,90
431,4,5:35.0,Miami full timeout,,103,90
432,4,5:28.0,Turnover by R. McGruder (bad pass; steal by R. Kurucs),,103,90
433,4,5:26.0,,R. Kurucs misses 2-pt layup from 2 ft,103,90
434,4,5:25.0,,Offensive rebound by R. Hollis-Jefferson,103,90
435,4,5:24.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,103,90
436,4,5:23.0,,Offensive rebound by D. Carroll,103,90
437,4,5:23.0,,D. Carroll makes 2-pt layup at rim,103,92
438,4,5:04.0,Shooting foul by R. Kurucs (drawn by J. Richardson),,103,92
439,4,5:04.0,J. Richardson misses free throw 1 of 2,,103,92
440,4,5:04.0,Offensive rebound by Team,,103,92
441,4,5:04.0,J. Richardson makes free throw 2 of 2,,104,92
442,4,4:53.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by S. Napier),104,94
443,4,4:42.0,G. Dragić makes 2-pt layup from 3 ft,,106,94
444,4,4:28.0,,S. Napier makes 3-pt jump shot from 26 ft,106,97
445,4,4:07.0,J. Richardson misses 2-pt jump shot from 22 ft,,106,97
446,4,4:04.0,,Defensive rebound by D. Carroll,106,97
447,4,3:58.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by W. Ellington),106,97
448,4,3:55.0,Shooting foul by A. Crabbe (drawn by G. Dragić),,106,97
449,4,3:55.0,,S. Dinwiddie enters the game for A. Crabbe,106,97
450,4,3:55.0,G. Dragić makes free throw 1 of 2,,107,97
451,4,3:55.0,T. Johnson enters the game for W. Ellington,,107,97
452,4,3:55.0,G. Dragić misses free throw 2 of 2,,107,97
453,4,3:51.0,,Defensive rebound by R. Kurucs,107,97
454,4,3:45.0,,S. Napier misses 2-pt layup from 2 ft (block by H. Whiteside),107,97
455,4,3:42.0,Defensive rebound by G. Dragić,,107,97
456,4,3:39.0,T. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,109,97
457,4,3:33.0,,Shooting foul by G. Dragić (drawn by S. Dinwiddie),109,97
458,4,3:33.0,,S. Dinwiddie misses free throw 1 of 2,109,97
459,4,3:33.0,,Offensive rebound by Team,109,97
460,4,3:33.0,,S. Dinwiddie makes free throw 2 of 2,109,98
461,4,3:33.0,Miami full timeout,,109,98
462,4,3:31.0,Personal take foul by R. Hollis-Jefferson (drawn by H. Whiteside),,109,98
463,4,3:31.0,H. Whiteside makes free throw 1 of 2,,110,98
464,4,3:31.0,H. Whiteside makes free throw 2 of 2,,111,98
465,4,3:19.0,,Turnover by S. Dinwiddie (bad pass),111,98
466,4,3:05.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),,114,98
467,4,3:04.0,,Brooklyn full timeout,114,98
468,4,3:04.0,,K. Faried enters the game for S. Dinwiddie,114,98
469,4,3:04.0,,D. Musa enters the game for R. Hollis-Jefferson,114,98
470,4,2:54.0,,S. Napier makes 2-pt jump shot from 11 ft,114,100
471,4,2:37.0,J. Richardson misses 3-pt jump shot from 25 ft,,114,100
472,4,2:34.0,,Defensive rebound by D. Musa,114,100
473,4,2:29.0,,Turnover by D. Musa (bad pass; steal by H. Whiteside),114,100
474,4,2:24.0,G. Dragić misses 3-pt jump shot from 25 ft,,114,100
475,4,2:22.0,Offensive rebound by T. Johnson,,114,100
476,4,2:09.0,Turnover by Team (shot clock),,114,100
477,4,1:57.0,,D. Musa misses 3-pt jump shot from 23 ft,114,100
478,4,1:56.0,,Offensive rebound by Team,114,100
479,4,1:56.0,Loose ball foul by R. McGruder (drawn by S. Napier),,114,100
480,4,1:54.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by D. Carroll),114,102
481,4,1:42.0,T. Johnson makes 2-pt layup from 3 ft,,116,102
482,4,1:33.0,,D. Carroll misses 3-pt jump shot from 26 ft,116,102
483,4,1:29.0,Defensive rebound by H. Whiteside,,116,102
484,4,1:18.0,G. Dragić makes 2-pt layup from 2 ft,,118,102
485,4,1:13.0,,Shooting foul by J. Richardson (drawn by K. Faried),118,102
486,4,1:13.0,,K. Faried makes free throw 1 of 2,118,103
487,4,1:13.0,B. Adebayo enters the game for G. Dragić,,118,103
488,4,1:13.0,W. Ellington enters the game for J. Richardson,,118,103
489,4,1:13.0,D. Robinson enters the game for H. Whiteside,,118,103
490,4,1:13.0,,K. Faried misses free throw 2 of 2,118,103
491,4,1:11.0,Defensive rebound by R. McGruder,,118,103
492,4,0:53.0,R. McGruder misses 3-pt jump shot from 25 ft,,118,103
493,4,0:49.0,,Defensive rebound by D. Carroll,118,103
494,4,0:44.0,,Shooting foul by W. Ellington (drawn by D. Carroll),118,103
495,4,0:44.0,,D. Carroll makes free throw 1 of 2,118,104
496,4,0:44.0,,D. Carroll makes free throw 2 of 2,118,105
497,4,0:25.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by R. McGruder),,120,105
498,4,0:17.0,,D. Carroll misses 2-pt layup from 2 ft,120,105
499,4,0:15.0,,Offensive rebound by K. Faried,120,105
500,4,0:15.0,,K. Faried makes 2-pt dunk at rim,120,107
