,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
65,1,5:44.0,Offensive rebound by Team,,11,16
66,1,5:44.0,L. Galloway enters the game for L. Kennard,,11,16
67,1,5:44.0,Z. Pachulia misses free throw 2 of 2,,11,16
68,1,5:41.0,,Defensive rebound by N. Batum,11,16
69,1,5:28.0,,K. Walker makes 3-pt jump shot from 30 ft,11,19
70,1,5:02.0,R. Jackson makes 2-pt layup from 1 ft (assist by Z. Pachulia),,13,19
71,1,4:43.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 8 ft,13,19
72,1,4:40.0,Defensive rebound by L. Galloway,,13,19
73,1,4:27.0,Turnover by R. Jackson (bad pass; steal by M. Williams),,13,19
74,1,4:18.0,,M. Kidd-Gilchrist makes 2-pt layup from 5 ft (assist by N. Batum),13,21
75,1,4:07.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by B. Griffin),,15,21
76,1,3:53.0,,K. Walker misses 3-pt jump shot from 26 ft,15,21
77,1,3:50.0,Defensive rebound by Z. Pachulia,,15,21
78,1,3:45.0,Turnover by R. Bullock (bad pass),,15,21
79,1,3:45.0,,W. Hernangómez enters the game for K. Walker,15,21
80,1,3:45.0,,T. Parker enters the game for M. Williams,15,21
81,1,3:27.0,,Turnover by M. Bridges (bad pass; steal by Z. Pachulia),15,21
82,1,3:21.0,Z. Pachulia misses 2-pt jump shot from 19 ft,,15,21
83,1,3:18.0,,Defensive rebound by M. Bridges,15,21
84,1,3:09.0,,M. Kidd-Gilchrist misses 2-pt layup from 5 ft (block by B. Griffin),15,21
85,1,3:06.0,Defensive rebound by B. Griffin,,15,21
86,1,3:06.0,J. Calderón enters the game for R. Jackson,,15,21
87,1,2:48.0,Z. Pachulia misses 2-pt layup from 3 ft,,15,21
88,1,2:45.0,,Defensive rebound by W. Hernangómez,15,21
89,1,2:34.0,,W. Hernangómez misses 2-pt layup from 1 ft,15,21
90,1,2:31.0,Defensive rebound by R. Bullock,,15,21
91,1,2:26.0,Shooting foul by W. Hernangómez (drawn by B. Griffin),,15,21
92,1,2:26.0,B. Griffin makes free throw 1 of 2,,16,21
93,1,2:26.0,A. Drummond enters the game for R. Bullock,,16,21
94,1,2:26.0,S. Johnson enters the game for Z. Pachulia,,16,21
95,1,2:26.0,B. Griffin makes free throw 2 of 2,,17,21
96,1,2:15.0,,T. Parker misses 2-pt layup from 4 ft (block by A. Drummond),17,21
97,1,2:15.0,,Offensive rebound by Team,17,21
98,1,2:15.0,B. Brown enters the game for B. Griffin,,17,21
99,1,2:12.0,,N. Batum misses 2-pt layup from 3 ft,17,21
100,1,2:09.0,Defensive rebound by A. Drummond,,17,21
101,1,2:04.0,B. Brown makes 2-pt layup from 2 ft (assist by J. Calderón),,19,21
102,1,1:53.0,,Turnover by T. Parker (lost ball; steal by S. Johnson),19,21
103,1,1:46.0,Turnover by S. Johnson (bad pass),,19,21
104,1,1:33.0,,W. Hernangómez makes 2-pt jump shot from 9 ft (assist by T. Parker),19,23
105,1,1:12.0,A. Drummond makes 2-pt layup from 3 ft (assist by B. Brown),,21,23
106,1,0:57.0,,T. Parker misses 2-pt jump shot from 2 ft,21,23
107,1,0:55.0,Defensive rebound by L. Galloway,,21,23
108,1,0:43.0,S. Johnson misses 3-pt jump shot from 25 ft,,21,23
109,1,0:39.0,Offensive rebound by A. Drummond,,21,23
110,1,0:36.0,L. Galloway misses 3-pt jump shot from 25 ft,,21,23
111,1,0:33.0,,Defensive rebound by M. Kidd-Gilchrist,21,23
112,1,0:24.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by W. Hernangómez),21,25
113,1,0:00.0,A. Drummond misses 3-pt jump shot from 25 ft,,21,25
114,1,0:00.0,Offensive rebound by Team,,21,25
115,2,11:40.0,,Turnover by T. Parker (bad pass),21,25
116,2,11:31.0,Shooting foul by M. Williams (drawn by A. Drummond),,21,25
117,2,11:31.0,A. Drummond misses free throw 1 of 2,,21,25
118,2,11:31.0,Offensive rebound by Team,,21,25
119,2,11:31.0,A. Drummond makes free throw 2 of 2,,22,25
120,2,11:16.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by J. Lamb),22,27
121,2,10:53.0,S. Johnson misses 3-pt jump shot from 25 ft,,22,27
122,2,10:49.0,,Defensive rebound by M. Bridges,22,27
123,2,10:41.0,,J. Lamb misses 2-pt jump shot from 7 ft,22,27
124,2,10:39.0,Defensive rebound by S. Johnson,,22,27
125,2,10:35.0,L. Galloway misses 3-pt jump shot from 26 ft,,22,27
126,2,10:33.0,Offensive rebound by A. Drummond,,22,27
127,2,10:33.0,Shooting foul by W. Hernangómez (drawn by A. Drummond),,22,27
128,2,10:33.0,A. Drummond misses free throw 1 of 2,,22,27
129,2,10:33.0,Offensive rebound by Team,,22,27
130,2,10:33.0,A. Drummond misses free throw 2 of 2,,22,27
131,2,10:30.0,,Defensive rebound by M. Williams,22,27
132,2,10:20.0,,Turnover by J. Lamb (bad pass; steal by S. Johnson),22,27
133,2,10:19.0,Turnover by A. Drummond (bad pass),,22,27
134,2,10:03.0,,M. Bridges makes 2-pt layup from 1 ft (assist by M. Williams),22,29
135,2,9:42.0,J. Calderón misses 3-pt jump shot from 25 ft,,22,29
136,2,9:36.0,Offensive rebound by A. Drummond,,22,29
137,2,9:36.0,A. Drummond makes 2-pt layup at rim,,24,29
138,2,9:20.0,,Def 3 sec tech foul by Team,24,29
139,2,9:20.0,,J. Lamb makes technical free throw,24,30
140,2,9:08.0,,W. Hernangómez makes 2-pt layup from 3 ft,24,32
141,2,8:58.0,Offensive foul by S. Johnson (drawn by J. Lamb),,24,32
142,2,8:58.0,Turnover by S. Johnson (offensive foul),,24,32
143,2,8:47.0,,M. Bridges makes 2-pt layup from 1 ft (assist by T. Parker),24,34
144,2,8:43.0,Detroit full timeout,,24,34
145,2,8:43.0,R. Bullock enters the game for B. Brown,,24,34
146,2,8:43.0,B. Griffin enters the game for L. Galloway,,24,34
147,2,8:43.0,,K. Walker enters the game for M. Bridges,24,34
148,2,8:28.0,S. Johnson misses 3-pt jump shot from 23 ft,,24,34
149,2,8:25.0,,Defensive rebound by T. Parker,24,34
150,2,8:14.0,,Offensive foul by M. Williams (drawn by S. Johnson),24,34
151,2,8:14.0,,Turnover by M. Williams (offensive foul),24,34
152,2,7:54.0,B. Griffin misses 2-pt jump shot from 7 ft,,24,34
153,2,7:52.0,,Defensive rebound by M. Williams,24,34
154,2,7:49.0,,Personal foul by J. Calderón (drawn by T. Parker),24,34
155,2,7:38.0,,Turnover by J. Lamb (bad pass; steal by A. Drummond),24,34
156,2,7:32.0,Turnover by A. Drummond (bad pass; steal by K. Walker),,24,34
157,2,7:17.0,,J. Lamb misses 2-pt hook shot from 3 ft,24,34
158,2,7:15.0,Defensive rebound by A. Drummond,,24,34
159,2,7:09.0,J. Calderón misses 2-pt jump shot from 17 ft,,24,34
160,2,7:06.0,Offensive rebound by A. Drummond,,24,34
161,2,7:06.0,A. Drummond misses 2-pt layup from 2 ft,,24,34
162,2,7:06.0,Offensive rebound by Team,,24,34
163,2,6:53.0,S. Johnson misses 3-pt jump shot from 26 ft,,24,34
164,2,6:50.0,,Defensive rebound by W. Hernangómez,24,34
165,2,6:41.0,,Shooting foul by A. Drummond (drawn by M. Williams),24,34
166,2,6:41.0,,M. Williams misses free throw 1 of 3,24,34
167,2,6:41.0,,Offensive rebound by Team,24,34
168,2,6:41.0,,M. Williams makes free throw 2 of 3,24,35
169,2,6:41.0,R. Jackson enters the game for J. Calderón,,24,35
170,2,6:41.0,L. Kennard enters the game for S. Johnson,,24,35
171,2,6:41.0,,M. Williams makes free throw 3 of 3,24,36
172,2,6:30.0,B. Griffin misses 3-pt jump shot from 25 ft,,24,36
173,2,6:26.0,,Defensive rebound by J. Lamb,24,36
174,2,6:13.0,,W. Hernangómez makes 2-pt layup from 2 ft,24,38
175,2,5:58.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Bullock),,26,38
176,2,5:46.0,,Shooting foul by R. Jackson (drawn by T. Parker),26,38
177,2,5:46.0,,T. Parker makes free throw 1 of 2,26,39
178,2,5:46.0,,N. Batum enters the game for J. Lamb,26,39
179,2,5:46.0,,T. Parker makes free throw 2 of 2,26,40
180,2,5:27.0,B. Griffin makes 2-pt layup from 1 ft,,28,40
181,2,5:14.0,,T. Parker misses 2-pt jump shot from 15 ft,28,40
182,2,5:11.0,Defensive rebound by R. Jackson,,28,40
183,2,5:06.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,30,40
184,2,5:06.0,,Charlotte full timeout,30,40
185,2,5:06.0,,M. Bridges enters the game for W. Hernangómez,30,40
186,2,5:06.0,,M. Kidd-Gilchrist enters the game for T. Parker,30,40
187,2,5:06.0,,C. Zeller enters the game for M. Williams,30,40
188,2,4:55.0,,Turnover by K. Walker (bad pass; steal by A. Drummond),30,40
189,2,4:49.0,R. Bullock misses 3-pt jump shot from 24 ft,,30,40
190,2,4:44.0,,Defensive rebound by C. Zeller,30,40
191,2,4:42.0,,Offensive foul by M. Kidd-Gilchrist (drawn by B. Griffin),30,40
192,2,4:42.0,,Turnover by M. Kidd-Gilchrist (offensive foul),30,40
193,2,4:35.0,Personal foul by N. Batum (drawn by R. Jackson),,30,40
194,2,4:28.0,R. Bullock makes 3-pt jump shot from 27 ft (assist by R. Jackson),,33,40
195,2,4:08.0,,K. Walker misses 2-pt layup from 3 ft,33,40
196,2,4:06.0,Defensive rebound by A. Drummond,,33,40
197,2,4:02.0,L. Kennard misses 2-pt hook shot from 3 ft,,33,40
198,2,4:00.0,,Defensive rebound by M. Bridges,33,40
199,2,3:44.0,,M. Bridges misses 3-pt jump shot from 23 ft,33,40
200,2,3:42.0,Defensive rebound by A. Drummond,,33,40
201,2,3:30.0,Def 3 sec tech foul by Team,,33,40
202,2,3:30.0,R. Jackson makes technical free throw,,34,40
203,2,3:16.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,36,40
204,2,3:03.0,,K. Walker misses 3-pt jump shot from 26 ft,36,40
205,2,3:01.0,Defensive rebound by B. Griffin,,36,40
206,2,2:47.0,L. Kennard misses 3-pt jump shot from 25 ft,,36,40
207,2,2:43.0,,Defensive rebound by M. Bridges,36,40
208,2,2:39.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Bridges),36,42
209,2,2:22.0,B. Griffin makes 2-pt hook shot from 2 ft,,38,42
210,2,2:10.0,,K. Walker makes 2-pt layup from 2 ft,38,44
211,2,1:52.0,B. Griffin misses 3-pt jump shot from 26 ft,,38,44
212,2,1:49.0,,Defensive rebound by C. Zeller,38,44
213,2,1:44.0,,Shooting foul by R. Bullock (drawn by M. Bridges),38,44
214,2,1:44.0,,M. Bridges misses free throw 1 of 2,38,44
215,2,1:44.0,,Offensive rebound by Team,38,44
216,2,1:44.0,,M. Bridges makes free throw 2 of 2,38,45
217,2,1:18.0,Turnover by B. Griffin (lost ball; steal by M. Kidd-Gilchrist),,38,45
218,2,1:13.0,,N. Batum misses 3-pt jump shot from 26 ft,38,45
219,2,1:10.0,Defensive rebound by R. Jackson,,38,45
220,2,0:58.0,B. Griffin misses 2-pt hook shot from 5 ft,,38,45
221,2,0:56.0,Offensive rebound by B. Griffin,,38,45
222,2,0:56.0,B. Griffin makes 2-pt layup at rim,,40,45
223,2,0:41.0,,Turnover by K. Walker (bad pass),40,45
224,2,0:22.0,A. Drummond misses 2-pt layup from 2 ft,,40,45
225,2,0:20.0,,Defensive rebound by C. Zeller,40,45
226,2,0:00.0,,Turnover by K. Walker (lost ball; steal by R. Jackson),40,45
227,3,11:44.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Zeller),40,48
228,3,11:20.0,Turnover by R. Jackson (bad pass; steal by M. Williams),,40,48
229,3,11:07.0,,K. Walker makes 2-pt jump shot from 22 ft,40,50
230,3,10:41.0,Turnover by A. Drummond (lost ball; steal by K. Walker),,40,50
231,3,10:33.0,,M. Williams misses 2-pt jump shot from 11 ft,40,50
232,3,10:30.0,,Offensive rebound by C. Zeller,40,50
233,3,10:21.0,,Turnover by C. Zeller (bad pass),40,50
234,3,9:59.0,Shooting foul by C. Zeller (drawn by B. Griffin),,40,50
235,3,9:59.0,B. Griffin misses free throw 1 of 2,,40,50
236,3,9:59.0,Offensive rebound by Team,,40,50
237,3,9:59.0,B. Griffin misses free throw 2 of 2,,40,50
238,3,9:56.0,,Defensive rebound by C. Zeller,40,50
239,3,9:49.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),40,53
240,3,9:44.0,Detroit full timeout,,40,53
241,3,9:31.0,R. Bullock makes 2-pt jump shot from 16 ft (assist by B. Griffin),,42,53
242,3,9:20.0,,M. Williams makes 3-pt jump shot from 28 ft (assist by K. Walker),42,56
243,3,9:05.0,Personal foul by J. Lamb (drawn by R. Bullock),,42,56
244,3,8:55.0,A. Drummond makes 2-pt dunk from 2 ft (assist by R. Bullock),,44,56
245,3,8:33.0,,C. Zeller makes 2-pt jump shot from 9 ft (assist by K. Walker),44,58
246,3,8:33.0,,Shooting foul by A. Drummond (drawn by C. Zeller),44,58
247,3,8:33.0,,C. Zeller makes free throw 1 of 1,44,59
248,3,8:21.0,R. Bullock makes 3-pt jump shot from 27 ft (assist by B. Griffin),,47,59
249,3,8:07.0,,M. Williams misses 3-pt jump shot from 26 ft,47,59
250,3,8:04.0,Defensive rebound by L. Kennard,,47,59
251,3,7:58.0,A. Drummond makes 2-pt hook shot from 5 ft (assist by R. Bullock),,49,59
252,3,7:42.0,,Shooting foul by B. Griffin (drawn by M. Williams),49,59
253,3,7:42.0,,M. Williams misses free throw 1 of 2,49,59
254,3,7:42.0,,Offensive rebound by Team,49,59
255,3,7:42.0,,M. Williams makes free throw 2 of 2,49,60
256,3,7:19.0,B. Griffin misses 3-pt jump shot from 26 ft,,49,60
257,3,7:15.0,,Defensive rebound by J. Lamb,49,60
258,3,7:10.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by N. Batum),49,63
259,3,6:43.0,R. Jackson misses 2-pt jump shot from 20 ft,,49,63
260,3,6:40.0,,Defensive rebound by K. Walker,49,63
261,3,6:34.0,,M. Williams misses 3-pt jump shot from 26 ft,49,63
262,3,6:30.0,Defensive rebound by B. Griffin,,49,63
263,3,6:21.0,Turnover by A. Drummond (bad pass),,49,63
264,3,6:21.0,B. Brown enters the game for R. Jackson,,49,63
265,3,6:21.0,J. Calderón enters the game for L. Kennard,,49,63
266,3,6:08.0,,J. Lamb misses 2-pt layup from 2 ft,49,63
267,3,6:06.0,,Offensive rebound by C. Zeller,49,63
268,3,6:06.0,,C. Zeller misses 2-pt layup from 2 ft,49,63
269,3,6:06.0,,Offensive rebound by C. Zeller,49,63
270,3,6:03.0,,M. Williams misses 2-pt jump shot from 8 ft,49,63
271,3,6:00.0,Defensive rebound by A. Drummond,,49,63
272,3,5:50.0,Personal foul by N. Batum (drawn by B. Griffin),,49,63
273,3,5:50.0,,M. Kidd-Gilchrist enters the game for M. Williams,49,63
274,3,5:44.0,Personal foul by N. Batum (drawn by R. Bullock),,49,63
275,3,5:28.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by B. Brown),,52,63
276,3,5:06.0,,K. Walker makes 3-pt jump shot from 24 ft,52,66
277,3,4:49.0,B. Griffin makes 2-pt layup from 2 ft,,54,66
278,3,4:49.0,Shooting foul by C. Zeller (drawn by B. Griffin),,54,66
279,3,4:49.0,,Charlotte full timeout,54,66
280,3,4:49.0,,M. Bridges enters the game for J. Lamb,54,66
281,3,4:49.0,,W. Hernangómez enters the game for C. Zeller,54,66
282,3,4:49.0,B. Griffin makes free throw 1 of 1,,55,66
283,3,4:33.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by N. Batum),55,68
284,3,4:33.0,,Shooting foul by R. Bullock (drawn by W. Hernangómez),55,68
285,3,4:33.0,,W. Hernangómez makes free throw 1 of 1,55,69
286,3,4:09.0,Turnover by Team (shot clock),,55,69
287,3,3:47.0,,M. Kidd-Gilchrist misses 2-pt hook shot from 8 ft,55,69
288,3,3:45.0,Defensive rebound by B. Griffin,,55,69
289,3,3:24.0,B. Brown misses 3-pt jump shot from 26 ft,,55,69
290,3,3:18.0,Offensive rebound by A. Drummond,,55,69
291,3,3:18.0,A. Drummond misses 2-pt layup from 2 ft,,55,69
292,3,3:18.0,Offensive rebound by A. Drummond,,55,69
293,3,3:17.0,A. Drummond misses 2-pt layup from 1 ft (block by N. Batum),,55,69
294,3,3:17.0,Offensive rebound by J. Calderón,,55,69
295,3,3:15.0,R. Bullock misses 3-pt jump shot from 26 ft,,55,69
296,3,3:15.0,,Defensive rebound by Team,55,69
297,3,3:15.0,,Personal foul by A. Drummond (drawn by W. Hernangómez),55,69
298,3,3:15.0,,T. Parker enters the game for K. Walker,55,69
299,3,2:55.0,,W. Hernangómez misses 2-pt layup from 8 ft,55,69
300,3,2:51.0,Defensive rebound by A. Drummond,,55,69
301,3,2:31.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by B. Griffin),,58,69
302,3,2:11.0,,Personal foul by B. Brown (drawn by T. Parker),58,69
303,3,2:11.0,,T. Parker misses free throw 1 of 2,58,69
304,3,2:11.0,,Offensive rebound by Team,58,69
305,3,2:11.0,L. Galloway enters the game for R. Bullock,,58,69
306,3,2:11.0,S. Johnson enters the game for B. Griffin,,58,69
307,3,2:11.0,,T. Parker makes free throw 2 of 2,58,70
308,3,1:59.0,B. Brown makes 2-pt layup from 2 ft (assist by J. Calderón),,60,70
309,3,1:49.0,,Personal foul by B. Brown (drawn by T. Parker),60,70
310,3,1:49.0,,T. Parker misses free throw 1 of 2,60,70
311,3,1:49.0,,Offensive rebound by Team,60,70
312,3,1:49.0,,T. Parker makes free throw 2 of 2,60,71
313,3,1:32.0,J. Calderón misses 2-pt jump shot from 18 ft,,60,71
314,3,1:28.0,Offensive rebound by A. Drummond,,60,71
315,3,1:28.0,A. Drummond makes 2-pt layup from 1 ft,,62,71
316,3,1:20.0,,T. Parker misses 2-pt jump shot from 17 ft,62,71
317,3,1:17.0,,Offensive rebound by W. Hernangómez,62,71
318,3,1:04.0,,W. Hernangómez misses 2-pt layup from 7 ft (block by B. Brown),62,71
319,3,1:04.0,,Offensive rebound by W. Hernangómez,62,71
320,3,1:04.0,,W. Hernangómez misses 2-pt layup from 2 ft,62,71
321,3,1:04.0,,Offensive rebound by M. Kidd-Gilchrist,62,71
322,3,1:04.0,,Turnover by Team (shot clock),62,71
323,3,0:49.0,S. Johnson misses 3-pt jump shot from 23 ft,,62,71
324,3,0:48.0,,Defensive rebound by Team,62,71
325,3,0:48.0,Loose ball foul by B. Brown (drawn by M. Bridges),,62,71
326,3,0:48.0,,M. Bridges makes free throw 1 of 2,62,72
327,3,0:48.0,,M. Bridges makes free throw 2 of 2,62,73
328,3,0:32.0,B. Brown misses 2-pt layup from 2 ft,,62,73
329,3,0:32.0,,Defensive rebound by Team,62,73
330,3,0:09.0,,T. Parker makes 2-pt jump shot from 10 ft,62,75
331,3,0:00.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by J. Calderón),,65,75
332,4,11:35.0,J. Leuer makes 2-pt hook shot from 6 ft (assist by B. Brown),,67,75
333,4,11:16.0,,T. Parker misses 2-pt jump shot from 9 ft,67,75
334,4,11:12.0,Defensive rebound by B. Brown,,67,75
335,4,11:07.0,J. Leuer misses 2-pt layup from 3 ft (block by T. Parker),,67,75
336,4,11:04.0,,Defensive rebound by T. Parker,67,75
337,4,11:02.0,,T. Parker misses 2-pt layup from 1 ft (block by B. Brown),67,75
338,4,11:01.0,,Offensive rebound by M. Kidd-Gilchrist,67,75
339,4,11:01.0,,Shooting foul by B. Brown (drawn by M. Kidd-Gilchrist),67,75
340,4,11:01.0,,M. Kidd-Gilchrist makes free throw 1 of 2,67,76
341,4,11:01.0,,M. Kidd-Gilchrist makes free throw 2 of 2,67,77
342,4,10:37.0,B. Brown makes 3-pt jump shot from 26 ft (assist by S. Johnson),,70,77
343,4,10:15.0,,J. Lamb misses 2-pt layup from 1 ft,70,77
344,4,10:15.0,,Offensive rebound by Team,70,77
345,4,10:12.0,,Offensive foul by M. Williams (drawn by S. Johnson),70,77
346,4,10:12.0,,Turnover by M. Williams (offensive foul),70,77
347,4,9:56.0,L. Galloway misses 3-pt jump shot from 26 ft,,70,77
348,4,9:52.0,,Defensive rebound by M. Kidd-Gilchrist,70,77
349,4,9:41.0,,Shooting foul by J. Leuer (drawn by J. Lamb),70,77
350,4,9:41.0,,J. Lamb makes free throw 1 of 2,70,78
351,4,9:41.0,,J. Lamb makes free throw 2 of 2,70,79
352,4,9:21.0,L. Galloway misses 2-pt jump shot from 15 ft,,70,79
353,4,9:18.0,,Defensive rebound by M. Williams,70,79
354,4,9:12.0,,T. Parker misses 2-pt layup from 2 ft (block by B. Brown),70,79
355,4,9:09.0,Defensive rebound by J. Leuer,,70,79
356,4,9:05.0,Offensive foul by S. Johnson (drawn by M. Kidd-Gilchrist),,70,79
357,4,9:05.0,Turnover by S. Johnson (offensive foul),,70,79
358,4,8:55.0,,Turnover by T. Parker (bad pass),70,79
359,4,8:42.0,Turnover by L. Galloway (bad pass; steal by M. Kidd-Gilchrist),,70,79
360,4,8:33.0,,Shooting foul by B. Brown (drawn by M. Kidd-Gilchrist),70,79
361,4,8:33.0,,M. Kidd-Gilchrist makes free throw 1 of 2,70,80
362,4,8:33.0,R. Bullock enters the game for B. Brown,,70,80
363,4,8:33.0,B. Griffin enters the game for L. Galloway,,70,80
364,4,8:33.0,,K. Walker enters the game for M. Bridges,70,80
365,4,8:33.0,,M. Kidd-Gilchrist makes free throw 2 of 2,70,81
366,4,8:19.0,Personal foul by M. Williams (drawn by B. Griffin),,70,81
367,4,8:08.0,J. Leuer makes 2-pt dunk from 2 ft (assist by S. Johnson),,72,81
368,4,8:08.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Leuer),,72,81
369,4,8:08.0,,C. Zeller enters the game for M. Kidd-Gilchrist,72,81
370,4,8:08.0,J. Leuer makes free throw 1 of 1,,73,81
371,4,7:57.0,,K. Walker misses 3-pt jump shot from 25 ft,73,81
372,4,7:55.0,Defensive rebound by J. Calderón,,73,81
373,4,7:41.0,R. Bullock misses 3-pt jump shot from 26 ft (block by M. Williams),,73,81
374,4,7:37.0,,Defensive rebound by J. Lamb,73,81
375,4,7:32.0,,J. Lamb misses 2-pt jump shot from 1 ft,73,81
376,4,7:30.0,,Offensive rebound by C. Zeller,73,81
377,4,7:19.0,,K. Walker misses 3-pt jump shot from 25 ft,73,81
378,4,7:16.0,Defensive rebound by R. Bullock,,73,81
379,4,7:06.0,B. Griffin makes 2-pt hook shot from 2 ft,,75,81
380,4,6:48.0,,K. Walker misses 2-pt jump shot from 16 ft,75,81
381,4,6:44.0,Defensive rebound by S. Johnson,,75,81
382,4,6:35.0,B. Griffin misses 3-pt jump shot from 25 ft,,75,81
