,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
149,2,6:03.0,D. Nwaba misses free throw 1 of 2,,43,40
150,2,6:03.0,Offensive rebound by Team,,43,40
151,2,6:03.0,,A. Johnson enters the game for J. Embiid,43,40
152,2,6:03.0,,L. Shamet enters the game for J. Redick,43,40
153,2,6:03.0,D. Nwaba makes free throw 2 of 2,,44,40
154,2,5:42.0,,J. Butler makes 3-pt jump shot from 26 ft (assist by B. Simmons),44,43
155,2,5:17.0,C. Sexton makes 2-pt layup from 2 ft,,46,43
156,2,5:06.0,,W. Chandler misses 3-pt jump shot from 26 ft,46,43
157,2,5:04.0,Defensive rebound by D. Nwaba,,46,43
158,2,4:54.0,R. Hood makes 2-pt jump shot from 6 ft,,48,43
159,2,4:34.0,,J. Butler makes 2-pt jump shot from 17 ft (assist by A. Johnson),48,45
160,2,4:19.0,C. Sexton misses 2-pt jump shot from 21 ft,,48,45
161,2,4:16.0,,Defensive rebound by L. Shamet,48,45
162,2,4:09.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by B. Simmons),48,48
163,2,3:48.0,Turnover by C. Sexton (bad pass; steal by B. Simmons),,48,48
164,2,3:45.0,,B. Simmons makes 2-pt layup from 2 ft,48,50
165,2,3:23.0,R. Hood misses 2-pt jump shot from 7 ft,,48,50
166,2,3:20.0,,Defensive rebound by A. Johnson,48,50
167,2,3:14.0,,A. Johnson misses 3-pt jump shot from 25 ft,48,50
168,2,3:10.0,Defensive rebound by C. Osman,,48,50
169,2,2:50.0,D. Nwaba misses 2-pt layup from 1 ft,,48,50
170,2,2:48.0,,Defensive rebound by J. Butler,48,50
171,2,2:42.0,,W. Chandler makes 2-pt layup at rim (assist by B. Simmons),48,52
172,2,2:17.0,C. Osman misses 2-pt layup from 2 ft,,48,52
173,2,2:17.0,Offensive rebound by T. Thompson,,48,52
174,2,2:16.0,T. Thompson makes 2-pt dunk from 1 ft,,50,52
175,2,2:16.0,,Philadelphia full timeout,50,52
176,2,2:16.0,,J. Embiid enters the game for W. Chandler,50,52
177,2,2:16.0,,M. Muscala enters the game for A. Johnson,50,52
178,2,2:02.0,,B. Simmons makes 2-pt layup from 1 ft (assist by J. Butler),50,54
179,2,1:38.0,R. Hood makes 2-pt jump shot from 19 ft,,52,54
180,2,1:25.0,,L. Shamet misses 3-pt jump shot from 26 ft,52,54
181,2,1:23.0,Defensive rebound by C. Osman,,52,54
182,2,1:03.0,C. Osman misses 2-pt jump shot from 9 ft,,52,54
183,2,1:01.0,,Defensive rebound by M. Muscala,52,54
184,2,0:56.0,,M. Muscala misses 3-pt jump shot from 26 ft,52,54
185,2,0:53.0,Defensive rebound by T. Thompson,,52,54
186,2,0:34.0,C. Sexton misses 2-pt layup from 3 ft,,52,54
187,2,0:34.0,Offensive rebound by Team,,52,54
188,2,0:34.0,A. Žižić enters the game for T. Thompson,,52,54
189,2,0:32.0,C. Sexton makes 2-pt layup from 1 ft (assist by D. Nwaba),,54,54
190,2,0:17.0,,J. Embiid misses 2-pt jump shot from 14 ft,54,54
191,2,0:14.0,Defensive rebound by C. Sexton,,54,54
192,2,0:00.0,C. Sexton misses 2-pt jump shot from 22 ft,,54,54
193,2,0:00.0,Offensive rebound by Team,,54,54
194,3,11:47.0,,J. Embiid makes 2-pt jump shot from 13 ft,54,56
195,3,11:33.0,Shooting foul by J. Redick (drawn by D. Nwaba),,54,56
196,3,11:33.0,D. Nwaba makes free throw 1 of 2,,55,56
197,3,11:33.0,,L. Shamet enters the game for J. Redick,55,56
198,3,11:33.0,D. Nwaba misses free throw 2 of 2,,55,56
199,3,11:30.0,,Defensive rebound by J. Embiid,55,56
200,3,11:10.0,,B. Simmons makes 2-pt hook shot from 7 ft,55,58
201,3,10:57.0,C. Sexton makes 2-pt jump shot from 18 ft,,57,58
202,3,10:45.0,,B. Simmons misses 2-pt layup from 5 ft (block by C. Sexton),57,58
203,3,10:42.0,Defensive rebound by C. Sexton,,57,58
204,3,10:37.0,T. Thompson makes 2-pt hook shot from 11 ft (assist by C. Sexton),,59,58
205,3,10:24.0,,Personal foul by C. Osman (drawn by B. Simmons),59,58
206,3,10:11.0,,J. Embiid makes 2-pt dunk from 1 ft,59,60
207,3,9:53.0,Offensive foul by T. Thompson (drawn by W. Chandler),,59,60
208,3,9:53.0,Turnover by T. Thompson (offensive foul),,59,60
209,3,9:42.0,,J. Butler misses 2-pt layup from 1 ft,59,60
210,3,9:39.0,Defensive rebound by D. Nwaba,,59,60
211,3,9:23.0,R. Hood makes 3-pt jump shot from 27 ft,,62,60
212,3,9:07.0,,W. Chandler makes 2-pt jump shot from 6 ft (assist by J. Butler),62,62
213,3,8:41.0,R. Hood misses 2-pt jump shot from 18 ft,,62,62
214,3,8:37.0,,Defensive rebound by B. Simmons,62,62
215,3,8:35.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by B. Simmons),62,65
216,3,8:33.0,Cleveland full timeout,,62,65
217,3,8:18.0,D. Nwaba makes 3-pt jump shot from 27 ft (assist by R. Hood),,65,65
218,3,7:58.0,,J. Butler misses 2-pt jump shot from 9 ft,65,65
219,3,7:56.0,Defensive rebound by C. Osman,,65,65
220,3,7:43.0,C. Sexton makes 2-pt jump shot from 16 ft,,67,65
221,3,7:22.0,,Turnover by W. Chandler (traveling),67,65
222,3,7:22.0,,A. Johnson enters the game for W. Chandler,67,65
223,3,7:22.0,,M. Muscala enters the game for J. Embiid,67,65
224,3,7:09.0,Turnover by D. Nwaba (bad pass; steal by J. Butler),,67,65
225,3,7:06.0,,J. Butler makes 2-pt dunk at rim,67,67
226,3,6:42.0,C. Sexton misses 2-pt jump shot from 6 ft,,67,67
227,3,6:42.0,Offensive rebound by Team,,67,67
228,3,6:41.0,Turnover by Team (shot clock),,67,67
229,3,6:29.0,,J. Butler makes 3-pt jump shot from 26 ft (assist by B. Simmons),67,70
230,3,6:11.0,C. Sexton misses 2-pt jump shot from 19 ft,,67,70
231,3,6:09.0,,Defensive rebound by A. Johnson,67,70
232,3,5:50.0,,Shooting foul by C. Osman (drawn by J. Butler),67,70
233,3,5:50.0,,J. Butler misses free throw 1 of 2,67,70
234,3,5:50.0,,Offensive rebound by Team,67,70
235,3,5:50.0,,J. Butler makes free throw 2 of 2,67,71
236,3,5:42.0,Shooting foul by J. Butler (drawn by C. Sexton),,67,71
237,3,5:42.0,C. Sexton makes free throw 1 of 2,,68,71
238,3,5:42.0,L. Nance enters the game for D. Nwaba,,68,71
239,3,5:42.0,C. Sexton makes free throw 2 of 2,,69,71
240,3,5:27.0,,J. Butler misses 2-pt layup from 6 ft,69,71
241,3,5:23.0,,A. Johnson misses 2-pt layup from 1 ft,69,71
242,3,5:23.0,,Offensive rebound by A. Johnson,69,71
243,3,5:21.0,,Offensive rebound by J. Butler,69,71
244,3,5:21.0,,J. Butler misses 2-pt layup from 1 ft,69,71
245,3,5:21.0,,Offensive rebound by A. Johnson,69,71
246,3,5:18.0,,A. Johnson makes 2-pt layup from 2 ft,69,73
247,3,5:05.0,T. Thompson misses 2-pt hook shot from 7 ft,,69,73
248,3,5:02.0,,Defensive rebound by B. Simmons,69,73
249,3,4:56.0,,M. Muscala misses 3-pt jump shot from 26 ft,69,73
250,3,4:56.0,Defensive rebound by C. Sexton,,69,73
251,3,4:50.0,C. Sexton makes 2-pt layup from 2 ft,,71,73
252,3,4:41.0,,B. Simmons misses 2-pt layup from 2 ft,71,73
253,3,4:39.0,Defensive rebound by L. Nance,,71,73
254,3,4:34.0,Turnover by C. Osman (lost ball; steal by M. Muscala),,71,73
255,3,4:28.0,,J. Butler makes 2-pt layup from 3 ft (assist by B. Simmons),71,75
256,3,4:04.0,T. Thompson misses 2-pt hook shot from 9 ft,,71,75
257,3,4:02.0,,Defensive rebound by L. Shamet,71,75
258,3,3:57.0,,L. Shamet misses 3-pt jump shot from 26 ft,71,75
259,3,3:56.0,Defensive rebound by L. Nance,,71,75
260,3,3:56.0,Cleveland full timeout,,71,75
261,3,3:35.0,R. Hood makes 3-pt jump shot from 25 ft,,74,75
262,3,3:14.0,,J. Butler makes 2-pt jump shot from 16 ft,74,77
263,3,2:58.0,C. Sexton misses 2-pt layup from 3 ft,,74,77
264,3,2:56.0,,Defensive rebound by M. Muscala,74,77
265,3,2:52.0,,B. Simmons makes 2-pt layup from 1 ft,74,79
266,3,2:30.0,R. Hood makes 3-pt jump shot from 26 ft,,77,79
267,3,2:28.0,,Philadelphia full timeout,77,79
268,3,2:28.0,J. Clarkson enters the game for C. Osman,,77,79
269,3,2:28.0,D. Nwaba enters the game for T. Thompson,,77,79
270,3,2:28.0,,W. Chandler enters the game for J. Butler,77,79
271,3,2:28.0,,J. Embiid enters the game for A. Johnson,77,79
272,3,2:28.0,,T. McConnell enters the game for B. Simmons,77,79
273,3,2:15.0,,T. McConnell makes 2-pt jump shot from 19 ft (assist by J. Embiid),77,81
274,3,2:06.0,Personal foul by W. Chandler (drawn by R. Hood),,77,81
275,3,1:53.0,R. Hood misses 2-pt jump shot from 18 ft,,77,81
276,3,1:50.0,,Defensive rebound by W. Chandler,77,81
277,3,1:47.0,,Turnover by T. McConnell (bad pass; steal by L. Nance),77,81
278,3,1:47.0,Personal foul by J. Embiid (drawn by L. Nance),,77,81
279,3,1:34.0,J. Clarkson misses 2-pt jump shot from 22 ft,,77,81
280,3,1:31.0,,Defensive rebound by W. Chandler,77,81
281,3,1:23.0,,Personal foul by L. Nance (drawn by J. Embiid),77,81
282,3,1:23.0,A. Harrison enters the game for C. Sexton,,77,81
283,3,1:10.0,,M. Muscala misses 3-pt jump shot from 24 ft,77,81
284,3,1:06.0,Defensive rebound by R. Hood,,77,81
285,3,0:59.0,L. Nance makes 2-pt dunk from 1 ft (assist by A. Harrison),,79,81
286,3,0:45.0,,Turnover by T. McConnell (lost ball; steal by L. Nance),79,81
287,3,0:42.0,J. Clarkson makes 2-pt layup from 2 ft (assist by L. Nance),,81,81
288,3,0:42.0,Shooting foul by L. Shamet (drawn by J. Clarkson),,81,81
289,3,0:42.0,J. Clarkson makes free throw 1 of 1,,82,81
290,3,0:28.0,,Shooting foul by A. Harrison (drawn by J. Embiid),82,81
291,3,0:28.0,,J. Embiid makes free throw 1 of 2,82,82
292,3,0:28.0,,J. Embiid makes free throw 2 of 2,82,83
293,3,0:07.0,J. Clarkson makes 2-pt jump shot from 18 ft,,84,83
294,3,0:00.0,,M. Muscala misses 3-pt jump shot from 29 ft,84,83
295,3,0:00.0,,Offensive rebound by Team,84,83
296,4,11:48.0,J. Clarkson makes 2-pt jump shot from 13 ft,,86,83
297,4,11:30.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by J. Redick),86,85
298,4,11:03.0,J. Clarkson makes 2-pt jump shot from 16 ft,,88,85
299,4,10:43.0,,J. Embiid misses 2-pt jump shot from 18 ft,88,85
300,4,10:43.0,,Offensive rebound by Team,88,85
301,4,10:37.0,,Personal foul by D. Nwaba (drawn by M. Muscala),88,85
302,4,10:28.0,,L. Shamet misses 3-pt jump shot from 27 ft,88,85
303,4,10:25.0,Defensive rebound by C. Osman,,88,85
304,4,10:18.0,C. Osman makes 2-pt jump shot from 20 ft,,90,85
305,4,10:06.0,,Personal foul by L. Nance (drawn by J. Embiid),90,85
306,4,9:56.0,,M. Muscala misses 3-pt jump shot from 26 ft,90,85
307,4,9:51.0,Defensive rebound by D. Nwaba,,90,85
308,4,9:33.0,C. Osman misses 2-pt jump shot from 20 ft,,90,85
309,4,9:31.0,,Defensive rebound by J. Embiid,90,85
310,4,9:28.0,,Shooting foul by J. Clarkson (drawn by J. Redick),90,85
311,4,9:28.0,,J. Redick makes free throw 1 of 3,90,86
312,4,9:28.0,,J. Redick makes free throw 2 of 3,90,87
313,4,9:28.0,,J. Butler enters the game for T. McConnell,90,87
314,4,9:28.0,,B. Simmons enters the game for L. Shamet,90,87
315,4,9:28.0,,J. Redick makes free throw 3 of 3,90,88
316,4,9:09.0,J. Clarkson misses 2-pt layup from 2 ft,,90,88
317,4,9:03.0,,Defensive rebound by J. Embiid,90,88
318,4,9:02.0,,J. Embiid makes 2-pt layup from 2 ft (assist by B. Simmons),90,90
319,4,8:51.0,Personal foul by B. Simmons (drawn by A. Harrison),,90,90
320,4,8:51.0,T. Thompson enters the game for D. Nwaba,,90,90
321,4,8:38.0,A. Harrison misses 2-pt layup from 3 ft,,90,90
322,4,8:38.0,Offensive rebound by J. Clarkson,,90,90
323,4,8:28.0,J. Clarkson misses 2-pt jump shot from 11 ft,,90,90
324,4,8:28.0,Offensive rebound by Team,,90,90
325,4,8:28.0,,Loose ball foul by J. Embiid (drawn by T. Thompson),90,90
326,4,8:23.0,C. Osman makes 2-pt layup from 2 ft (assist by L. Nance),,92,90
327,4,8:23.0,,Philadelphia full timeout,92,90
328,4,8:23.0,,W. Chandler enters the game for M. Muscala,92,90
329,4,8:08.0,,Turnover by J. Butler (lost ball; steal by T. Thompson),92,90
330,4,7:48.0,L. Nance makes 2-pt dunk from 2 ft (assist by A. Harrison),,94,90
331,4,7:33.0,,Shooting foul by A. Harrison (drawn by J. Butler),94,90
332,4,7:33.0,,J. Butler makes free throw 1 of 2,94,91
333,4,7:33.0,,J. Butler makes free throw 2 of 2,94,92
334,4,7:19.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by A. Harrison),,97,92
335,4,7:06.0,,Offensive foul by W. Chandler (drawn by A. Harrison),97,92
336,4,7:06.0,,Turnover by W. Chandler (offensive foul),97,92
337,4,6:53.0,T. Thompson makes 2-pt hook shot from 10 ft (assist by A. Harrison),,99,92
338,4,6:42.0,,Shooting foul by L. Nance (drawn by J. Embiid),99,92
339,4,6:42.0,,J. Embiid misses free throw 1 of 2,99,92
340,4,6:42.0,,Offensive rebound by Team,99,92
341,4,6:42.0,R. Hood enters the game for L. Nance,,99,92
342,4,6:42.0,,J. Embiid makes free throw 2 of 2,99,93
343,4,6:20.0,A. Harrison makes 2-pt layup from 3 ft,,101,93
344,4,6:09.0,,Shooting foul by R. Hood (drawn by J. Redick),101,93
345,4,6:09.0,,J. Redick makes free throw 1 of 2,101,94
346,4,6:09.0,,J. Redick makes free throw 2 of 2,101,95
347,4,5:47.0,R. Hood misses 2-pt jump shot from 19 ft,,101,95
348,4,5:44.0,Offensive rebound by T. Thompson,,101,95
349,4,5:42.0,R. Hood misses 3-pt jump shot from 26 ft,,101,95
350,4,5:38.0,,Defensive rebound by J. Embiid,101,95
351,4,5:29.0,,J. Redick misses 3-pt jump shot from 27 ft,101,95
352,4,5:26.0,Defensive rebound by T. Thompson,,101,95
353,4,5:12.0,A. Harrison makes 3-pt jump shot from 26 ft,,104,95
354,4,5:09.0,,Philadelphia full timeout,104,95
355,4,4:58.0,,J. Embiid misses 3-pt jump shot from 26 ft,104,95
356,4,4:55.0,Defensive rebound by C. Osman,,104,95
357,4,4:34.0,T. Thompson makes 2-pt jump shot from 12 ft,,106,95
358,4,4:14.0,,J. Embiid makes 2-pt jump shot from 5 ft (assist by J. Redick),106,97
359,4,3:52.0,J. Clarkson makes 3-pt jump shot from 27 ft,,109,97
360,4,3:41.0,,J. Embiid misses 3-pt jump shot from 26 ft,109,97
361,4,3:37.0,Defensive rebound by J. Clarkson,,109,97
362,4,3:23.0,J. Clarkson misses 3-pt jump shot from 26 ft,,109,97
363,4,3:21.0,,Defensive rebound by B. Simmons,109,97
364,4,3:20.0,,Personal foul by C. Osman (drawn by B. Simmons),109,97
365,4,3:20.0,,B. Simmons misses free throw 1 of 2,109,97
366,4,3:20.0,,Offensive rebound by Team,109,97
367,4,3:20.0,,B. Simmons misses free throw 2 of 2,109,97
368,4,3:18.0,Defensive rebound by R. Hood,,109,97
369,4,3:18.0,Cleveland full timeout,,109,97
370,4,2:55.0,R. Hood makes 3-pt jump shot from 27 ft,,112,97
371,4,2:53.0,,Philadelphia full timeout,112,97
372,4,2:43.0,,Turnover by J. Redick (lost ball; steal by T. Thompson),112,97
373,4,2:39.0,Personal foul by B. Simmons (drawn by C. Osman),,112,97
374,4,2:23.0,C. Osman misses 3-pt jump shot from 23 ft,,112,97
375,4,2:21.0,,Defensive rebound by J. Embiid,112,97
376,4,2:13.0,,B. Simmons makes 2-pt layup from 1 ft,112,99
377,4,1:49.0,J. Clarkson misses 2-pt jump shot from 6 ft (block by J. Butler),,112,99
378,4,1:49.0,Offensive rebound by J. Clarkson,,112,99
379,4,1:48.0,J. Clarkson makes 2-pt layup from 3 ft,,114,99
380,4,1:44.0,,Personal foul by R. Hood (drawn by J. Redick),114,99
381,4,1:44.0,,J. Redick makes free throw 1 of 2,114,100
382,4,1:44.0,,L. Shamet enters the game for J. Butler,114,100
383,4,1:44.0,,J. Redick makes free throw 2 of 2,114,101
384,4,1:27.0,Personal foul by W. Chandler (drawn by R. Hood),,114,101
