,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
227,3,8:25.0,,Offensive rebound by E. Freedom,61,72
228,3,8:25.0,,Shooting foul by I. Rabb (drawn by E. Freedom),61,72
229,3,8:25.0,,E. Freedom misses free throw 1 of 2,61,72
230,3,8:25.0,,Offensive rebound by Team,61,72
231,3,8:25.0,C. Parsons enters the game for J. Washburn,,61,72
232,3,8:25.0,,E. Freedom misses free throw 2 of 2,61,72
233,3,8:23.0,Defensive rebound by I. Rabb,,61,72
234,3,8:10.0,Personal foul by A. Aminu (drawn by I. Rabb),,61,72
235,3,8:04.0,Turnover by I. Rabb (off goaltending),,61,72
236,3,7:48.0,,R. Hood misses 2-pt jump shot from 20 ft,61,72
237,3,7:44.0,Defensive rebound by D. Wright,,61,72
238,3,7:40.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by D. Wright),,64,72
239,3,7:26.0,,Personal foul by J. Holiday (drawn by A. Aminu),64,72
240,3,7:17.0,,A. Aminu misses 3-pt jump shot from 25 ft,64,72
241,3,7:16.0,Defensive rebound by J. Holiday,,64,72
242,3,7:05.0,Turnover by J. Holiday (lost ball; steal by E. Freedom),,64,72
243,3,6:57.0,,M. Harkless makes 2-pt dunk from 1 ft (assist by D. Lillard),64,74
244,3,6:34.0,J. Holiday misses 3-pt jump shot from 25 ft,,64,74
245,3,6:33.0,,Defensive rebound by E. Freedom,64,74
246,3,6:25.0,,Turnover by D. Lillard (lost ball; steal by I. Rabb),64,74
247,3,6:21.0,J. Holiday makes 2-pt dunk from 2 ft (assist by T. Dorsey),,66,74
248,3,5:53.0,,D. Lillard misses 3-pt jump shot from 23 ft,66,74
249,3,5:51.0,,Offensive rebound by E. Freedom,66,74
250,3,5:47.0,,E. Freedom makes 2-pt layup from 1 ft,66,76
251,3,5:28.0,Turnover by J. Holiday (lost ball; steal by M. Harkless),,66,76
252,3,5:18.0,,E. Freedom makes 2-pt layup from 2 ft (assist by D. Lillard),66,78
253,3,5:18.0,Memphis full timeout,,66,78
254,3,5:18.0,B. Caboclo enters the game for I. Rabb,,66,78
255,3,5:01.0,J. Holiday misses 3-pt jump shot from 23 ft,,66,78
256,3,4:58.0,,Defensive rebound by M. Harkless,66,78
257,3,4:52.0,,D. Lillard misses 3-pt jump shot from 25 ft,66,78
258,3,4:48.0,,Offensive rebound by M. Harkless,66,78
259,3,4:48.0,,M. Harkless makes 2-pt layup at rim,66,80
260,3,4:38.0,B. Caboclo misses 3-pt jump shot from 25 ft,,66,80
261,3,4:37.0,,Defensive rebound by D. Lillard,66,80
262,3,4:17.0,,A. Aminu misses 2-pt layup from 1 ft (block by D. Wright),66,80
263,3,4:15.0,Defensive rebound by B. Caboclo,,66,80
264,3,4:07.0,B. Caboclo misses 2-pt layup from 1 ft,,66,80
265,3,4:06.0,,Defensive rebound by Team,66,80
266,3,4:06.0,J. Carter enters the game for D. Wright,,66,80
267,3,3:49.0,,A. Aminu misses 2-pt jump shot from 8 ft,66,80
268,3,3:47.0,,Offensive rebound by E. Freedom,66,80
269,3,3:44.0,,E. Freedom misses 2-pt layup from 1 ft (block by J. Carter),66,80
270,3,3:42.0,Defensive rebound by J. Carter,,66,80
271,3,3:34.0,J. Holiday misses 3-pt jump shot from 23 ft,,66,80
272,3,3:32.0,,Defensive rebound by E. Freedom,66,80
273,3,3:23.0,,M. Harkless misses 3-pt jump shot from 25 ft,66,80
274,3,3:21.0,Defensive rebound by J. Holiday,,66,80
275,3,3:17.0,Personal foul by A. Aminu (drawn by C. Parsons),,66,80
276,3,3:17.0,D. Hannahs enters the game for T. Dorsey,,66,80
277,3,3:17.0,Y. Watanabe enters the game for J. Holiday,,66,80
278,3,3:17.0,,S. Curry enters the game for A. Aminu,66,80
279,3,3:17.0,,E. Turner enters the game for R. Hood,66,80
280,3,3:08.0,C. Parsons misses 2-pt jump shot from 16 ft,,66,80
281,3,3:05.0,,Defensive rebound by E. Freedom,66,80
282,3,2:52.0,,E. Freedom makes 2-pt layup from 2 ft (assist by M. Harkless),66,82
283,3,2:38.0,B. Caboclo misses 3-pt jump shot from 25 ft,,66,82
284,3,2:37.0,,Defensive rebound by E. Turner,66,82
285,3,2:33.0,,E. Freedom misses 2-pt jump shot from 2 ft (block by B. Caboclo),66,82
286,3,2:33.0,,Offensive rebound by Team,66,82
287,3,2:23.0,,S. Curry misses 3-pt jump shot from 24 ft,66,82
288,3,2:18.0,Defensive rebound by B. Caboclo,,66,82
289,3,2:12.0,D. Hannahs misses 2-pt layup from 2 ft,,66,82
290,3,2:11.0,,Defensive rebound by D. Lillard,66,82
291,3,1:47.0,,D. Lillard misses 2-pt layup from 3 ft,66,82
292,3,1:47.0,,Offensive rebound by E. Freedom,66,82
293,3,1:47.0,,E. Freedom misses 2-pt layup from 2 ft,66,82
294,3,1:47.0,,Offensive rebound by E. Freedom,66,82
295,3,1:47.0,,E. Freedom makes 2-pt layup from 2 ft,66,84
296,3,1:47.0,Violation by Team (def goaltending),,66,84
297,3,1:26.0,C. Parsons makes 3-pt jump shot from 26 ft,,69,84
298,3,0:59.0,,Turnover by E. Freedom (off goaltending),69,84
299,3,0:59.0,,Z. Collins enters the game for E. Freedom,69,84
300,3,0:43.0,C. Parsons misses 3-pt jump shot from 26 ft,,69,84
301,3,0:40.0,,Defensive rebound by D. Lillard,69,84
302,3,0:29.0,,D. Lillard misses 2-pt jump shot from 14 ft (block by B. Caboclo),69,84
303,3,0:26.0,Defensive rebound by J. Carter,,69,84
304,3,0:23.0,B. Caboclo misses 2-pt layup from 2 ft,,69,84
305,3,0:22.0,,Defensive rebound by E. Turner,69,84
306,3,0:05.0,,E. Turner makes 2-pt jump shot from 13 ft,69,86
307,3,0:00.0,J. Carter misses 2-pt layup from 2 ft,,69,86
308,3,0:00.0,Offensive rebound by Team,,69,86
309,4,11:43.0,,Z. Collins makes 2-pt hook shot from 2 ft (assist by E. Turner),69,88
310,4,11:18.0,J. Carter makes 2-pt jump shot from 21 ft,,71,88
311,4,10:53.0,,J. Layman makes 2-pt layup from 2 ft,71,90
312,4,10:47.0,Shooting foul by J. Layman (drawn by B. Caboclo),,71,90
313,4,10:47.0,B. Caboclo makes free throw 1 of 2,,72,90
314,4,10:47.0,B. Caboclo makes free throw 2 of 2,,73,90
315,4,10:24.0,,Z. Collins misses 2-pt jump shot from 13 ft,73,90
316,4,10:23.0,,Offensive rebound by Team,73,90
317,4,10:23.0,Loose ball foul by C. Parsons (drawn by J. Layman),,73,90
318,4,10:09.0,,S. Curry makes 3-pt jump shot from 22 ft (assist by E. Turner),73,93
319,4,9:51.0,Y. Watanabe misses 3-pt jump shot from 26 ft,,73,93
320,4,9:50.0,Offensive rebound by Team,,73,93
321,4,9:50.0,,Loose ball foul by J. Layman (drawn by B. Caboclo),73,93
322,4,9:50.0,J. Washburn enters the game for C. Parsons,,73,93
323,4,9:38.0,D. Hannahs misses 3-pt jump shot from 29 ft,,73,93
324,4,9:35.0,,Defensive rebound by R. Hood,73,93
325,4,9:28.0,,E. Turner makes 2-pt jump shot from 13 ft,73,95
326,4,9:15.0,J. Washburn misses 2-pt jump shot from 4 ft,,73,95
327,4,9:14.0,,Defensive rebound by S. Curry,73,95
328,4,9:09.0,,S. Curry misses 2-pt jump shot from 21 ft,73,95
329,4,9:07.0,Defensive rebound by Team,,73,95
330,4,9:07.0,D. Wright enters the game for J. Carter,,73,95
331,4,8:44.0,D. Hannahs makes 2-pt layup from 2 ft (assist by Y. Watanabe),,75,95
332,4,8:29.0,,E. Turner makes 2-pt jump shot from 17 ft,75,97
333,4,8:16.0,Y. Watanabe misses 2-pt jump shot from 15 ft,,75,97
334,4,8:12.0,,Defensive rebound by J. Layman,75,97
335,4,7:58.0,,S. Curry misses 2-pt layup from 2 ft,75,97
336,4,7:58.0,Defensive rebound by Team,,75,97
337,4,7:58.0,T. Dorsey enters the game for D. Hannahs,,75,97
338,4,7:58.0,J. Holiday enters the game for Y. Watanabe,,75,97
339,4,7:42.0,Turnover by B. Caboclo (bad pass),,75,97
340,4,7:26.0,,J. Layman makes 2-pt dunk at rim (assist by E. Turner),75,99
341,4,7:26.0,Memphis full timeout,,75,99
342,4,7:26.0,I. Rabb enters the game for J. Washburn,,75,99
343,4,7:26.0,,G. Trent enters the game for R. Hood,75,99
344,4,7:15.0,D. Wright misses 2-pt layup from 2 ft,,75,99
345,4,7:14.0,,Defensive rebound by J. Layman,75,99
346,4,7:07.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by J. Layman),75,102
347,4,6:57.0,Offensive foul by T. Dorsey (drawn by Z. Collins),,75,102
348,4,6:57.0,Turnover by T. Dorsey (offensive foul),,75,102
349,4,6:50.0,,J. Layman makes 2-pt dunk from 1 ft (assist by E. Turner),75,104
350,4,6:26.0,B. Caboclo misses 3-pt jump shot from 26 ft,,75,104
351,4,6:25.0,,Defensive rebound by S. Curry,75,104
352,4,6:18.0,,S. Curry misses 3-pt jump shot from 25 ft,75,104
353,4,6:15.0,Defensive rebound by T. Dorsey,,75,104
354,4,6:12.0,T. Dorsey misses 3-pt jump shot from 26 ft,,75,104
355,4,6:08.0,,Defensive rebound by Z. Collins,75,104
356,4,6:02.0,,G. Trent misses 3-pt jump shot from 27 ft,75,104
357,4,5:59.0,Defensive rebound by I. Rabb,,75,104
358,4,5:51.0,J. Holiday misses 3-pt jump shot from 25 ft,,75,104
359,4,5:51.0,,Defensive rebound by Team,75,104
360,4,5:32.0,,Z. Collins misses 2-pt layup from 1 ft,75,104
361,4,5:29.0,Defensive rebound by I. Rabb,,75,104
362,4,5:26.0,Shooting foul by Z. Collins (drawn by B. Caboclo),,75,104
363,4,5:26.0,,Technical foul by Z. Collins,75,104
364,4,5:26.0,J. Holiday makes technical free throw,,76,104
365,4,5:26.0,B. Caboclo makes free throw 1 of 2,,77,104
366,4,5:26.0,J. Carter enters the game for T. Dorsey,,77,104
367,4,5:26.0,,A. Simons enters the game for S. Curry,77,104
368,4,5:26.0,B. Caboclo makes free throw 2 of 2,,78,104
369,4,5:08.0,,G. Trent misses 2-pt jump shot from 8 ft,78,104
370,4,5:06.0,,Offensive rebound by G. Trent,78,104
371,4,4:57.0,,Shooting foul by I. Rabb (drawn by Z. Collins),78,104
372,4,4:57.0,,Z. Collins makes free throw 1 of 2,78,105
373,4,4:57.0,D. Hannahs enters the game for J. Holiday,,78,105
374,4,4:57.0,,S. Labissière enters the game for J. Layman,78,105
375,4,4:57.0,,Z. Collins misses free throw 2 of 2,78,105
376,4,4:52.0,Defensive rebound by J. Carter,,78,105
377,4,4:32.0,I. Rabb misses 3-pt jump shot from 23 ft (block by S. Labissière),,78,105
378,4,4:29.0,,Defensive rebound by E. Turner,78,105
379,4,4:23.0,,Turnover by E. Turner (lost ball; steal by J. Carter),78,105
380,4,4:11.0,Shooting foul by S. Labissière (drawn by D. Hannahs),,78,105
381,4,4:11.0,,Portland full timeout,78,105
382,4,4:11.0,J. Washburn enters the game for B. Caboclo,,78,105
