,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
41,1,6:40.0,Offensive rebound by D. Dedmon,,18,9
42,1,6:40.0,D. Dedmon makes 2-pt layup from 1 ft,,20,9
43,1,6:35.0,,K. Dunn misses 2-pt jump shot from 21 ft,20,9
44,1,6:33.0,Defensive rebound by J. Collins,,20,9
45,1,6:31.0,J. Collins makes 2-pt dunk at rim (assist by T. Young),,22,9
46,1,6:31.0,Shooting foul by C. Hutchison (drawn by J. Collins),,22,9
47,1,6:31.0,A. Len enters the game for D. Dedmon,,22,9
48,1,6:31.0,,B. Portis enters the game for R. Lopez,22,9
49,1,6:31.0,J. Collins makes free throw 1 of 1,,23,9
50,1,6:21.0,,B. Portis misses 3-pt jump shot from 26 ft,23,9
51,1,6:18.0,Defensive rebound by A. Len,,23,9
52,1,6:12.0,D. Hamilton makes 3-pt jump shot from 23 ft (assist by T. Young),,26,9
53,1,6:12.0,,Chicago full timeout,26,9
54,1,6:12.0,J. Anderson enters the game for J. Collins,,26,9
55,1,6:12.0,O. Spellman enters the game for T. Prince,,26,9
56,1,5:57.0,,K. Dunn misses 2-pt jump shot from 7 ft,26,9
57,1,5:54.0,Defensive rebound by A. Len,,26,9
58,1,5:46.0,T. Young misses 3-pt jump shot from 25 ft,,26,9
59,1,5:41.0,Offensive rebound by A. Len,,26,9
60,1,5:38.0,A. Len makes 2-pt layup from 2 ft,,28,9
61,1,5:27.0,,Z. LaVine makes 2-pt layup from 1 ft,28,11
62,1,5:12.0,A. Len misses 2-pt dunk from 1 ft (block by C. Hutchison),,28,11
63,1,5:08.0,,Defensive rebound by K. Dunn,28,11
64,1,5:08.0,J. Lin enters the game for T. Young,,28,11
65,1,5:06.0,,Z. LaVine misses 2-pt jump shot from 20 ft,28,11
66,1,5:02.0,Defensive rebound by O. Spellman,,28,11
67,1,4:54.0,D. Hamilton misses 2-pt jump shot from 5 ft (block by L. Markkanen),,28,11
68,1,4:51.0,,Defensive rebound by C. Hutchison,28,11
69,1,4:49.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by C. Hutchison),28,13
70,1,4:31.0,J. Lin makes 2-pt layup at rim (assist by A. Len),,30,13
71,1,4:17.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by B. Portis),30,16
72,1,3:55.0,Shooting foul by Z. LaVine (drawn by A. Len),,30,16
73,1,3:55.0,A. Len makes free throw 1 of 2,,31,16
74,1,3:55.0,A. Len makes free throw 2 of 2,,32,16
75,1,3:43.0,,B. Portis makes 2-pt layup from 1 ft (assist by Z. LaVine),32,18
76,1,3:25.0,A. Len misses 2-pt layup from 1 ft,,32,18
77,1,3:23.0,Offensive rebound by J. Anderson,,32,18
78,1,3:23.0,Turnover by J. Anderson (traveling),,32,18
79,1,3:10.0,,Personal foul by O. Spellman (drawn by B. Portis),32,18
80,1,3:02.0,,B. Portis misses 2-pt jump shot from 23 ft,32,18
81,1,2:58.0,Defensive rebound by A. Len,,32,18
82,1,2:52.0,Shooting foul by B. Portis (drawn by O. Spellman),,32,18
83,1,2:52.0,O. Spellman misses free throw 1 of 2,,32,18
84,1,2:52.0,Offensive rebound by Team,,32,18
85,1,2:52.0,D. Bembry enters the game for D. Hamilton,,32,18
86,1,2:52.0,,R. Arcidiacono enters the game for L. Markkanen,32,18
87,1,2:52.0,O. Spellman makes free throw 2 of 2,,33,18
88,1,2:37.0,,K. Dunn makes 3-pt jump shot from 27 ft,33,21
89,1,2:20.0,J. Anderson makes 2-pt dunk from 1 ft,,35,21
90,1,2:20.0,Shooting foul by R. Arcidiacono (drawn by J. Anderson),,35,21
91,1,2:20.0,J. Anderson misses free throw 1 of 1,,35,21
92,1,2:17.0,,Defensive rebound by C. Hutchison,35,21
93,1,2:08.0,,Shooting foul by J. Lin (drawn by Z. LaVine),35,21
94,1,2:08.0,,Z. LaVine makes free throw 1 of 2,35,22
95,1,2:08.0,J. Collins enters the game for A. Len,,35,22
96,1,2:08.0,D. Dedmon enters the game for O. Spellman,,35,22
97,1,2:08.0,,Z. LaVine makes free throw 2 of 2,35,23
98,1,1:54.0,J. Anderson misses 3-pt jump shot from 25 ft,,35,23
99,1,1:51.0,,Defensive rebound by R. Arcidiacono,35,23
100,1,1:46.0,,Personal foul by D. Dedmon (drawn by Z. LaVine),35,23
101,1,1:46.0,,Z. LaVine makes free throw 1 of 2,35,24
102,1,1:46.0,T. Young enters the game for D. Bembry,,35,24
103,1,1:46.0,,Z. LaVine makes free throw 2 of 2,35,25
104,1,1:35.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by T. Young),,38,25
105,1,1:12.0,,Z. LaVine misses 3-pt jump shot from 26 ft,38,25
106,1,1:10.0,Defensive rebound by D. Dedmon,,38,25
107,1,0:59.0,J. Collins misses 2-pt jump shot from 4 ft,,38,25
108,1,0:56.0,,Defensive rebound by C. Hutchison,38,25
109,1,0:46.0,,B. Portis misses 2-pt hook shot from 7 ft,38,25
110,1,0:42.0,Defensive rebound by T. Young,,38,25
111,1,0:39.0,Personal foul by R. Arcidiacono (drawn by J. Collins),,38,25
112,1,0:39.0,J. Collins makes free throw 1 of 2,,39,25
113,1,0:39.0,,S. Harrison enters the game for K. Dunn,39,25
114,1,0:39.0,J. Collins makes free throw 2 of 2,,40,25
115,1,0:28.0,,S. Harrison misses 2-pt layup from 2 ft,40,25
116,1,0:24.0,Defensive rebound by D. Dedmon,,40,25
117,1,0:08.0,J. Collins makes 2-pt layup from 1 ft (assist by D. Dedmon),,42,25
118,1,0:00.0,,Z. LaVine misses 3-pt jump shot from 26 ft,42,25
119,1,0:00.0,,Offensive rebound by Team,42,25
120,2,11:49.0,Offensive foul by J. Collins (drawn by L. Markkanen),,42,25
121,2,11:49.0,Turnover by J. Collins (offensive foul),,42,25
122,2,11:34.0,,S. Harrison misses 3-pt jump shot from 27 ft,42,25
123,2,11:31.0,Defensive rebound by T. Prince,,42,25
124,2,11:18.0,Turnover by J. Collins (bad pass),,42,25
125,2,11:10.0,,Turnover by L. Markkanen (bad pass; steal by D. Bembry),42,25
126,2,11:02.0,D. Bembry misses 2-pt layup from 2 ft,,42,25
127,2,10:58.0,,Defensive rebound by B. Portis,42,25
128,2,10:50.0,,B. Portis misses 2-pt layup from 7 ft (block by T. Prince),42,25
129,2,10:50.0,Defensive rebound by T. Prince,,42,25
130,2,10:31.0,Turnover by D. Dedmon (lost ball; steal by S. Harrison),,42,25
131,2,10:23.0,,L. Markkanen makes 2-pt dunk from 1 ft (assist by S. Harrison),42,27
132,2,10:07.0,Personal foul by R. Arcidiacono (drawn by T. Young),,42,27
133,2,9:55.0,J. Collins makes 3-pt jump shot from 23 ft (assist by D. Bembry),,45,27
134,2,9:33.0,,Shooting foul by T. Prince (drawn by B. Portis),45,27
135,2,9:33.0,,B. Portis makes free throw 1 of 2,45,28
136,2,9:33.0,,B. Portis makes free throw 2 of 2,45,29
137,2,9:18.0,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Young),,47,29
138,2,9:04.0,,Turnover by L. Markkanen (lost ball; steal by J. Collins),47,29
139,2,8:58.0,D. Dedmon misses 3-pt jump shot from 25 ft,,47,29
140,2,8:58.0,,Defensive rebound by Team,47,29
141,2,8:40.0,,B. Portis misses 2-pt jump shot from 12 ft,47,29
142,2,8:38.0,Defensive rebound by D. Dedmon,,47,29
143,2,8:22.0,Turnover by T. Young (bad pass; steal by R. Arcidiacono),,47,29
144,2,8:08.0,,W. Selden makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),47,32
145,2,7:51.0,T. Young misses 3-pt jump shot from 26 ft,,47,32
146,2,7:50.0,Offensive rebound by J. Collins,,47,32
147,2,7:48.0,J. Collins makes 2-pt layup from 1 ft,,49,32
148,2,7:34.0,,L. Markkanen makes 2-pt hook shot from 4 ft,49,34
149,2,7:16.0,J. Collins makes 2-pt layup from 5 ft (assist by T. Young),,51,34
150,2,6:58.0,,L. Markkanen makes 2-pt jump shot from 4 ft,51,36
151,2,6:58.0,,Shooting foul by D. Bembry (drawn by L. Markkanen),51,36
152,2,6:58.0,,Chicago full timeout,51,36
153,2,6:58.0,J. Anderson enters the game for D. Dedmon,,51,36
154,2,6:58.0,A. Len enters the game for T. Prince,,51,36
155,2,6:58.0,J. Lin enters the game for T. Young,,51,36
156,2,6:58.0,,L. Markkanen makes free throw 1 of 1,51,37
157,2,6:46.0,J. Lin makes 3-pt jump shot from 25 ft (assist by J. Collins),,54,37
158,2,6:30.0,,Personal foul by J. Collins (drawn by L. Markkanen),54,37
159,2,6:30.0,O. Spellman enters the game for J. Collins,,54,37
160,2,6:30.0,,R. Lopez enters the game for B. Portis,54,37
161,2,6:18.0,,W. Selden makes 2-pt jump shot from 19 ft (assist by R. Arcidiacono),54,39
162,2,6:03.0,Shooting foul by R. Arcidiacono (drawn by J. Lin),,54,39
163,2,6:03.0,J. Lin misses free throw 1 of 2,,54,39
164,2,6:03.0,Offensive rebound by Team,,54,39
165,2,6:03.0,,K. Dunn enters the game for R. Arcidiacono,54,39
166,2,6:03.0,J. Lin makes free throw 2 of 2,,55,39
167,2,5:52.0,,Personal foul by O. Spellman (drawn by R. Lopez),55,39
168,2,5:40.0,,Turnover by W. Selden (bad pass; steal by A. Len),55,39
169,2,5:36.0,Personal foul by S. Harrison (drawn by J. Lin),,55,39
170,2,5:36.0,,C. Hutchison enters the game for S. Harrison,55,39
171,2,5:36.0,,Z. LaVine enters the game for L. Markkanen,55,39
172,2,5:28.0,J. Anderson misses 3-pt jump shot from 23 ft,,55,39
173,2,5:22.0,,Defensive rebound by K. Dunn,55,39
174,2,5:16.0,,Turnover by Z. LaVine (lost ball; steal by O. Spellman),55,39
175,2,5:13.0,Turnover by O. Spellman (lost ball),,55,39
176,2,5:05.0,,K. Dunn misses 2-pt jump shot from 15 ft,55,39
177,2,5:02.0,Defensive rebound by J. Lin,,55,39
178,2,4:55.0,J. Lin makes 2-pt jump shot from 19 ft,,57,39
179,2,4:42.0,,Z. LaVine misses 2-pt jump shot from 4 ft (block by D. Bembry),57,39
180,2,4:38.0,,Offensive rebound by K. Dunn,57,39
181,2,4:36.0,,Offensive foul by R. Lopez (drawn by J. Lin),57,39
182,2,4:36.0,,Turnover by R. Lopez (offensive foul),57,39
183,2,4:25.0,D. Bembry misses 2-pt jump shot from 8 ft,,57,39
184,2,4:18.0,Offensive rebound by O. Spellman,,57,39
185,2,4:18.0,O. Spellman misses 2-pt layup from 1 ft,,57,39
186,2,4:14.0,Offensive rebound by A. Len,,57,39
187,2,4:14.0,A. Len makes 2-pt layup from 1 ft,,59,39
188,2,3:59.0,,C. Hutchison misses 2-pt layup at rim,59,39
189,2,3:56.0,Defensive rebound by O. Spellman,,59,39
190,2,3:54.0,Turnover by J. Lin (bad pass; steal by Z. LaVine),,59,39
191,2,3:48.0,,K. Dunn makes 2-pt jump shot from 20 ft,59,41
192,2,3:46.0,Atlanta full timeout,,59,41
193,2,3:46.0,J. Collins enters the game for J. Anderson,,59,41
194,2,3:46.0,D. Hamilton enters the game for D. Bembry,,59,41
195,2,3:46.0,T. Prince enters the game for A. Len,,59,41
196,2,3:46.0,T. Young enters the game for J. Lin,,59,41
197,2,3:46.0,,L. Markkanen enters the game for W. Selden,59,41
198,2,3:33.0,O. Spellman misses 3-pt jump shot from 25 ft,,59,41
199,2,3:30.0,,Defensive rebound by K. Dunn,59,41
200,2,3:26.0,,C. Hutchison makes 2-pt dunk from 1 ft (assist by K. Dunn),59,43
201,2,3:13.0,O. Spellman makes 3-pt jump shot from 23 ft (assist by T. Young),,62,43
202,2,3:02.0,,Shooting foul by J. Collins (drawn by K. Dunn),62,43
203,2,3:02.0,,K. Dunn makes free throw 1 of 2,62,44
204,2,3:02.0,A. Len enters the game for J. Collins,,62,44
205,2,3:02.0,,K. Dunn makes free throw 2 of 2,62,45
206,2,2:56.0,Personal foul by K. Dunn (drawn by T. Young),,62,45
207,2,2:50.0,A. Len misses 2-pt dunk from 7 ft (block by R. Lopez),,62,45
208,2,2:47.0,Offensive rebound by A. Len,,62,45
209,2,2:44.0,A. Len misses 2-pt hook shot from 1 ft,,62,45
210,2,2:42.0,,Defensive rebound by L. Markkanen,62,45
211,2,2:37.0,,K. Dunn misses 2-pt jump shot from 17 ft,62,45
212,2,2:35.0,Defensive rebound by T. Prince,,62,45
213,2,2:27.0,Turnover by T. Prince (bad pass),,62,45
214,2,2:27.0,,S. Harrison enters the game for K. Dunn,62,45
215,2,2:17.0,,S. Harrison makes 2-pt layup from 3 ft,62,47
216,2,2:06.0,T. Prince makes 2-pt jump shot from 18 ft,,64,47
217,2,1:46.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by C. Hutchison),64,49
218,2,1:28.0,Atlanta full timeout,,64,49
219,2,1:28.0,,B. Portis enters the game for R. Lopez,64,49
220,2,1:21.0,T. Young misses 2-pt layup from 7 ft (block by S. Harrison),,64,49
221,2,1:18.0,,Defensive rebound by S. Harrison,64,49
222,2,1:09.0,,Shooting foul by D. Hamilton (drawn by S. Harrison),64,49
223,2,1:09.0,,S. Harrison makes free throw 1 of 3,64,50
224,2,1:09.0,,S. Harrison makes free throw 2 of 3,64,51
225,2,1:09.0,,S. Harrison makes free throw 3 of 3,64,52
226,2,1:00.0,O. Spellman makes 2-pt dunk at rim (assist by T. Prince),,66,52
227,2,0:50.0,,B. Portis makes 3-pt jump shot from 26 ft (assist by S. Harrison),66,55
228,2,0:33.0,Turnover by D. Hamilton (bad pass; steal by Z. LaVine),,66,55
229,2,0:30.0,,Z. LaVine makes 2-pt layup from 2 ft,66,57
230,2,0:05.0,T. Prince misses 3-pt jump shot from 26 ft,,66,57
231,2,0:03.0,,Defensive rebound by L. Markkanen,66,57
232,2,0:00.0,,L. Markkanen makes 3-pt jump shot from 31 ft,66,60
233,3,11:40.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Dedmon),,68,60
234,3,11:18.0,,Z. LaVine misses 3-pt jump shot from 23 ft,68,60
235,3,11:15.0,Defensive rebound by T. Prince,,68,60
236,3,11:09.0,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),,70,60
237,3,11:09.0,,Chicago full timeout,70,60
238,3,10:59.0,,B. Portis misses 3-pt jump shot from 26 ft,70,60
239,3,10:55.0,Defensive rebound by T. Young,,70,60
240,3,10:49.0,T. Prince misses 3-pt jump shot from 23 ft,,70,60
241,3,10:47.0,,Defensive rebound by B. Portis,70,60
242,3,10:43.0,,Turnover by Z. LaVine (step out of bounds),70,60
243,3,10:26.0,D. Dedmon makes 2-pt layup from 1 ft (assist by T. Young),,72,60
244,3,10:12.0,,Shooting foul by T. Young (drawn by Z. LaVine),72,60
245,3,10:12.0,,Z. LaVine makes free throw 1 of 2,72,61
246,3,10:12.0,,Z. LaVine makes free throw 2 of 2,72,62
247,3,9:50.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Bembry),,74,62
248,3,9:40.0,,K. Dunn misses 2-pt jump shot from 17 ft,74,62
249,3,9:37.0,Defensive rebound by T. Prince,,74,62
250,3,9:33.0,T. Prince makes 2-pt layup from 6 ft,,76,62
251,3,9:15.0,,Turnover by K. Dunn (bad pass; steal by D. Dedmon),76,62
252,3,9:10.0,T. Young misses 3-pt jump shot from 25 ft,,76,62
253,3,9:05.0,,Defensive rebound by L. Markkanen,76,62
254,3,8:52.0,,K. Dunn makes 2-pt jump shot from 9 ft (assist by C. Hutchison),76,64
255,3,8:32.0,J. Collins misses 2-pt jump shot from 15 ft,,76,64
256,3,8:30.0,,Defensive rebound by Z. LaVine,76,64
257,3,8:23.0,,Z. LaVine makes 2-pt layup at rim,76,66
258,3,8:07.0,D. Dedmon makes 2-pt jump shot from 4 ft (assist by T. Young),,78,66
259,3,7:59.0,,K. Dunn makes 2-pt layup from 2 ft,78,68
260,3,7:43.0,T. Prince misses 3-pt jump shot from 23 ft,,78,68
261,3,7:37.0,Offensive rebound by J. Collins,,78,68
262,3,7:37.0,J. Collins makes 2-pt layup at rim,,80,68
263,3,7:26.0,,Shooting foul by D. Bembry (drawn by Z. LaVine),80,68
264,3,7:26.0,,Z. LaVine makes free throw 1 of 2,80,69
265,3,7:26.0,,Z. LaVine misses free throw 2 of 2,80,69
266,3,7:24.0,Defensive rebound by J. Collins,,80,69
267,3,7:04.0,T. Young misses 2-pt layup from 2 ft,,80,69
268,3,7:02.0,,Defensive rebound by L. Markkanen,80,69
269,3,6:59.0,,Shooting foul by D. Dedmon (drawn by K. Dunn),80,69
270,3,6:59.0,,K. Dunn makes free throw 1 of 2,80,70
271,3,6:59.0,J. Lin enters the game for D. Bembry,,80,70
272,3,6:59.0,,K. Dunn makes free throw 2 of 2,80,71
273,3,6:39.0,D. Dedmon makes 3-pt jump shot from 23 ft,,83,71
274,3,6:27.0,,Shooting foul by J. Lin (drawn by Z. LaVine),83,71
275,3,6:27.0,,Z. LaVine makes free throw 1 of 2,83,72
276,3,6:27.0,A. Len enters the game for D. Dedmon,,83,72
277,3,6:27.0,,R. Lopez enters the game for B. Portis,83,72
278,3,6:27.0,,Z. LaVine makes free throw 2 of 2,83,73
279,3,6:19.0,Turnover by T. Young (lost ball; steal by K. Dunn),,83,73
280,3,6:15.0,,K. Dunn makes 2-pt dunk from 1 ft,83,75
281,3,6:01.0,Turnover by T. Young (bad pass; steal by K. Dunn),,83,75
282,3,6:01.0,,Personal foul by A. Len (drawn by K. Dunn),83,75
283,3,6:01.0,,K. Dunn misses free throw 1 of 2,83,75
284,3,6:01.0,,Offensive rebound by Team,83,75
285,3,6:01.0,J. Anderson enters the game for T. Prince,,83,75
286,3,6:01.0,D. Hamilton enters the game for T. Young,,83,75
287,3,6:01.0,,K. Dunn makes free throw 2 of 2,83,76
288,3,5:46.0,J. Lin misses 3-pt jump shot from 25 ft,,83,76
289,3,5:40.0,,Defensive rebound by Z. LaVine,83,76
290,3,5:30.0,,Turnover by Z. LaVine (bad pass; steal by A. Len),83,76
291,3,5:24.0,J. Anderson misses 3-pt jump shot from 24 ft,,83,76
292,3,5:20.0,,Defensive rebound by C. Hutchison,83,76
293,3,5:02.0,,L. Markkanen misses 2-pt jump shot from 7 ft,83,76
294,3,5:00.0,Defensive rebound by D. Hamilton,,83,76
295,3,4:58.0,Offensive foul by J. Lin (drawn by C. Hutchison),,83,76
296,3,4:58.0,Turnover by J. Lin (offensive foul),,83,76
297,3,4:58.0,,Chicago full timeout,83,76
298,3,4:58.0,O. Spellman enters the game for J. Collins,,83,76
299,3,4:58.0,,R. Arcidiacono enters the game for K. Dunn,83,76
300,3,4:58.0,,S. Harrison enters the game for L. Markkanen,83,76
301,3,4:44.0,,Z. LaVine misses 2-pt jump shot from 16 ft,83,76
302,3,4:41.0,Defensive rebound by J. Anderson,,83,76
303,3,4:37.0,O. Spellman misses 3-pt jump shot from 25 ft,,83,76
304,3,4:34.0,Offensive rebound by A. Len,,83,76
305,3,4:33.0,A. Len misses 2-pt layup from 1 ft,,83,76
306,3,4:31.0,Offensive rebound by A. Len,,83,76
307,3,4:31.0,A. Len misses 2-pt layup at rim,,83,76
308,3,4:31.0,Offensive rebound by A. Len,,83,76
309,3,4:31.0,Shooting foul by R. Arcidiacono (drawn by A. Len),,83,76
310,3,4:31.0,A. Len makes free throw 1 of 2,,84,76
311,3,4:31.0,,B. Portis enters the game for C. Hutchison,84,76
312,3,4:31.0,A. Len makes free throw 2 of 2,,85,76
313,3,4:14.0,,S. Harrison misses 2-pt layup from 6 ft,85,76
314,3,4:14.0,Defensive rebound by Team,,85,76
315,3,4:02.0,D. Hamilton misses 3-pt jump shot from 25 ft,,85,76
316,3,3:59.0,,Defensive rebound by B. Portis,85,76
317,3,3:41.0,,R. Lopez makes 2-pt hook shot from 5 ft,85,78
318,3,3:27.0,J. Lin misses 2-pt jump shot from 16 ft,,85,78
319,3,3:26.0,Offensive rebound by O. Spellman,,85,78
320,3,3:21.0,D. Hamilton misses 3-pt jump shot from 25 ft,,85,78
321,3,3:19.0,,Defensive rebound by Z. LaVine,85,78
322,3,3:04.0,,B. Portis misses 3-pt jump shot from 26 ft,85,78
323,3,3:02.0,Defensive rebound by O. Spellman,,85,78
324,3,2:53.0,Personal foul by S. Harrison (drawn by J. Lin),,85,78
325,3,2:41.0,A. Len makes 2-pt dunk from 1 ft (assist by J. Lin),,87,78
326,3,2:17.0,,Z. LaVine misses 2-pt jump shot from 14 ft,87,78
327,3,2:15.0,,Offensive rebound by R. Lopez,87,78
328,3,2:09.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),87,81
329,3,1:55.0,J. Lin makes 2-pt layup from 3 ft,,89,81
330,3,1:55.0,Shooting foul by R. Lopez (drawn by J. Lin),,89,81
331,3,1:55.0,D. Bembry enters the game for J. Anderson,,89,81
332,3,1:55.0,J. Collins enters the game for D. Hamilton,,89,81
333,3,1:55.0,D. Dedmon enters the game for A. Len,,89,81
334,3,1:55.0,T. Young enters the game for O. Spellman,,89,81
335,3,1:55.0,,L. Markkanen enters the game for Z. LaVine,89,81
336,3,1:55.0,,W. Selden enters the game for R. Lopez,89,81
337,3,1:55.0,J. Lin misses free throw 1 of 1,,89,81
338,3,1:52.0,,Defensive rebound by L. Markkanen,89,81
339,3,1:51.0,,Technical foul by R. Lopez,89,81
340,3,1:51.0,D. Dedmon makes technical free throw,,90,81
341,3,1:33.0,,B. Portis misses 2-pt hook shot from 5 ft,90,81
342,3,1:30.0,,Offensive rebound by S. Harrison,90,81
343,3,1:30.0,,S. Harrison misses 2-pt layup from 1 ft,90,81
344,3,1:30.0,Defensive rebound by T. Young,,90,81
345,3,1:14.0,T. Young makes 3-pt jump shot from 28 ft (assist by D. Dedmon),,93,81
346,3,0:58.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,93,81
347,3,0:56.0,Defensive rebound by J. Lin,,93,81
348,3,0:51.0,J. Lin makes 2-pt layup from 1 ft,,95,81
349,3,0:30.0,,S. Harrison misses 3-pt jump shot from 22 ft,95,81
350,3,0:28.0,,Offensive rebound by B. Portis,95,81
351,3,0:28.0,,B. Portis makes 2-pt layup from 3 ft,95,83
352,3,0:08.0,J. Lin makes 3-pt jump shot from 25 ft (assist by T. Young),,98,83
353,3,0:00.0,,S. Harrison misses 2-pt layup from 2 ft,98,83
354,3,0:00.0,,Offensive rebound by Team,98,83
355,4,11:42.0,,L. Markkanen misses 3-pt jump shot from 24 ft,98,83
356,4,11:39.0,Defensive rebound by D. Dedmon,,98,83
357,4,11:20.0,T. Young misses 3-pt jump shot from 26 ft,,98,83
358,4,11:18.0,Offensive rebound by D. Dedmon,,98,83
359,4,11:16.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Dedmon),,100,83
360,4,10:50.0,,L. Markkanen makes 2-pt jump shot from 7 ft (assist by S. Harrison),100,85
361,4,10:31.0,T. Prince makes 2-pt jump shot from 21 ft,,102,85
362,4,10:21.0,,Personal foul by J. Collins (drawn by L. Markkanen),102,85
363,4,10:16.0,,S. Harrison misses 2-pt layup from 1 ft,102,85
364,4,10:14.0,Defensive rebound by J. Collins,,102,85
365,4,10:08.0,Turnover by D. Bembry (bad pass),,102,85
366,4,9:56.0,,Turnover by W. Selden (bad pass; steal by T. Young),102,85
367,4,9:56.0,Personal foul by B. Portis (drawn by T. Young),,102,85
368,4,9:56.0,,Z. LaVine enters the game for S. Harrison,102,85
369,4,9:48.0,Turnover by D. Dedmon (bad pass),,102,85
370,4,9:34.0,,L. Markkanen misses 2-pt layup from 1 ft,102,85
371,4,9:29.0,Defensive rebound by T. Young,,102,85
372,4,9:26.0,Turnover by D. Dedmon (traveling),,102,85
373,4,9:11.0,,W. Selden makes 2-pt jump shot from 14 ft (assist by Z. LaVine),102,87
374,4,8:57.0,Shooting foul by L. Markkanen (drawn by T. Young),,102,87
375,4,8:57.0,T. Young makes free throw 1 of 2,,103,87
376,4,8:57.0,T. Young makes free throw 2 of 2,,104,87
377,4,8:43.0,,L. Markkanen misses 3-pt jump shot from 26 ft,104,87
378,4,8:40.0,Defensive rebound by T. Young,,104,87
379,4,8:24.0,D. Dedmon misses 3-pt jump shot from 26 ft,,104,87
380,4,8:20.0,,Defensive rebound by W. Selden,104,87
381,4,8:16.0,,W. Selden makes 2-pt layup from 2 ft,104,89
382,4,8:15.0,Atlanta full timeout,,104,89
383,4,8:15.0,J. Lin enters the game for D. Bembry,,104,89
384,4,8:15.0,,K. Dunn enters the game for R. Arcidiacono,104,89
385,4,8:15.0,,C. Hutchison enters the game for L. Markkanen,104,89
