,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
388,4,5:33.0,,D. DeRozan misses 2-pt jump shot from 8 ft,108,92
389,4,5:29.0,Defensive rebound by N. Jokić,,108,92
390,4,5:23.0,Shooting foul by D. Bertāns (drawn by G. Harris),,108,92
391,4,5:23.0,G. Harris makes free throw 1 of 2,,109,92
392,4,5:23.0,G. Harris makes free throw 2 of 2,,110,92
393,4,5:14.0,,Turnover by D. White (bad pass; steal by T. Craig),110,92
394,4,5:14.0,Personal foul by D. DeRozan (drawn by T. Craig),,110,92
395,4,5:08.0,M. Beasley misses 2-pt jump shot from 20 ft,,110,92
396,4,5:04.0,,Defensive rebound by D. DeRozan,110,92
397,4,5:01.0,,Offensive foul by D. DeRozan (drawn by G. Harris),110,92
398,4,5:01.0,,Turnover by D. DeRozan (offensive foul),110,92
399,4,5:01.0,,Technical foul by D. DeRozan,110,92
400,4,5:01.0,,D. DeRozan ejected from game,110,92
401,4,5:01.0,,L. Walker enters the game for D. DeRozan,110,92
402,4,5:01.0,J. Murray makes technical free throw,,111,92
403,4,4:43.0,J. Murray misses 3-pt jump shot from 26 ft,,111,92
404,4,4:43.0,,Defensive rebound by B. Forbes,111,92
405,4,4:27.0,,L. Walker makes 2-pt jump shot from 6 ft (assist by J. Poeltl),111,94
406,4,4:02.0,J. Murray misses 2-pt jump shot from 11 ft (block by D. White),,111,94
407,4,3:58.0,,Defensive rebound by J. Poeltl,111,94
408,4,3:56.0,,D. Bertāns misses 2-pt dunk from 1 ft,111,94
409,4,3:54.0,Defensive rebound by M. Beasley,,111,94
410,4,3:53.0,Denver full timeout,,111,94
411,4,3:53.0,,D. Cunningham enters the game for B. Forbes,111,94
412,4,3:53.0,,D. Motiejūnas enters the game for J. Poeltl,111,94
413,4,3:53.0,,Q. Pondexter enters the game for D. White,111,94
414,4,3:36.0,Turnover by J. Murray (bad pass; steal by Q. Pondexter),,111,94
415,4,3:30.0,,D. Motiejūnas makes 2-pt dunk from 1 ft (assist by L. Walker),111,96
416,4,3:14.0,G. Harris misses 3-pt jump shot from 26 ft,,111,96
417,4,3:11.0,,Defensive rebound by Q. Pondexter,111,96
418,4,3:02.0,,L. Walker misses 3-pt jump shot from 26 ft,111,96
419,4,2:58.0,Defensive rebound by T. Craig,,111,96
420,4,2:42.0,N. Jokić misses 2-pt jump shot from 6 ft,,111,96
421,4,2:42.0,,Defensive rebound by D. Motiejūnas,111,96
422,4,2:35.0,,D. Cunningham makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),111,99
423,4,2:08.0,N. Jokić makes 2-pt jump shot from 4 ft (assist by J. Murray),,113,99
424,4,1:55.0,,D. Motiejūnas misses 2-pt layup from 2 ft,113,99
425,4,1:55.0,,Offensive rebound by D. Motiejūnas,113,99
426,4,1:55.0,,Shooting foul by M. Beasley (drawn by D. Motiejūnas),113,99
427,4,1:55.0,,D. Motiejūnas makes free throw 1 of 2,113,100
428,4,1:55.0,,M. Belinelli enters the game for D. Bertāns,113,100
429,4,1:55.0,,D. Motiejūnas misses free throw 2 of 2,113,100
430,4,1:52.0,Defensive rebound by T. Craig,,113,100
431,4,1:22.0,Personal foul by Q. Pondexter (drawn by J. Murray),,113,100
432,4,1:18.0,Personal take foul by Q. Pondexter (drawn by J. Murray),,113,100
433,4,1:18.0,J. Murray makes free throw 1 of 2,,114,100
434,4,1:18.0,J. Hernangómez enters the game for G. Harris,,114,100
435,4,1:18.0,J. Vanderbilt enters the game for N. Jokić,,114,100
436,4,1:18.0,J. Murray makes free throw 2 of 2,,115,100
437,4,1:07.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by L. Walker),115,103
438,4,0:56.0,Denver full timeout,,115,103
439,4,0:56.0,M. Morris enters the game for T. Craig,,115,103
440,4,0:42.0,M. Morris makes 2-pt layup from 1 ft,,117,103
441,4,0:35.0,,M. Belinelli misses 3-pt jump shot from 24 ft,117,103
442,4,0:30.0,Defensive rebound by M. Beasley,,117,103
443,4,0:07.0,Turnover by Team (shot clock),,117,103
