,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
77,1,4:36.0,R. Westbrook makes 3-pt jump shot from 24 ft,,15,27
78,1,4:20.0,,W. Cauley-Stein misses 2-pt dunk from 2 ft,15,27
79,1,4:16.0,Defensive rebound by P. George,,15,27
80,1,4:15.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by D. Schröder),,17,27
81,1,3:58.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,17,27
82,1,3:53.0,Defensive rebound by P. George,,17,27
83,1,3:45.0,P. George misses 3-pt jump shot from 26 ft,,17,27
84,1,3:41.0,Offensive rebound by T. Luwawu-Cabarrot,,17,27
85,1,3:37.0,P. George makes 3-pt jump shot from 22 ft (assist by T. Luwawu-Cabarrot),,20,27
86,1,3:16.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by B. Bogdanović),20,29
87,1,2:56.0,R. Westbrook misses 3-pt jump shot from 26 ft,,20,29
88,1,2:54.0,,Defensive rebound by D. Fox,20,29
89,1,2:54.0,,B. Hield misses 3-pt jump shot from 25 ft,20,29
90,1,2:45.0,Defensive rebound by D. Schröder,,20,29
91,1,2:41.0,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft (assist by D. Schröder),,22,29
92,1,2:25.0,,Shooting foul by D. Schröder (drawn by M. Bagley),22,29
93,1,2:25.0,,M. Bagley makes free throw 1 of 2,22,30
94,1,2:25.0,R. Felton enters the game for R. Westbrook,,22,30
95,1,2:25.0,,H. Giles enters the game for W. Cauley-Stein,22,30
96,1,2:25.0,,F. Mason enters the game for D. Fox,22,30
97,1,2:25.0,,M. Bagley makes free throw 2 of 2,22,31
98,1,2:08.0,Turnover by D. Schröder (bad pass; steal by H. Giles),,22,31
99,1,2:04.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,22,31
100,1,2:03.0,Defensive rebound by R. Felton,,22,31
101,1,1:55.0,S. Adams misses 2-pt dunk from 1 ft,,22,31
102,1,1:52.0,,Defensive rebound by B. Bogdanović,22,31
103,1,1:51.0,,Turnover by B. Bogdanović (bad pass; steal by T. Luwawu-Cabarrot),22,31
104,1,1:42.0,P. George makes 2-pt layup from 2 ft,,24,31
105,1,1:23.0,,B. Hield misses 2-pt jump shot from 10 ft,24,31
106,1,1:21.0,Defensive rebound by S. Adams,,24,31
107,1,1:17.0,P. George misses 3-pt jump shot from 26 ft,,24,31
108,1,1:14.0,,Defensive rebound by H. Giles,24,31
109,1,1:06.0,,H. Giles makes 2-pt jump shot from 9 ft (assist by F. Mason),24,33
110,1,0:56.0,D. Schröder misses 3-pt jump shot from 25 ft,,24,33
111,1,0:53.0,Offensive rebound by S. Adams,,24,33
112,1,0:52.0,Turnover by P. George (traveling),,24,33
113,1,0:52.0,P. Patterson enters the game for S. Adams,,24,33
114,1,0:41.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by M. Bagley),24,35
115,1,0:32.0,D. Schröder misses 2-pt layup from 2 ft,,24,35
116,1,0:32.0,,Defensive rebound by H. Giles,24,35
117,1,0:27.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,24,35
118,1,0:23.0,Defensive rebound by R. Felton,,24,35
119,1,0:18.0,D. Schröder misses 2-pt layup from 3 ft,,24,35
120,1,0:18.0,,Defensive rebound by H. Giles,24,35
121,1,0:03.0,,B. Bogdanović makes 2-pt layup from 2 ft,24,37
122,1,0:00.0,P. George misses 3-pt jump shot from 50 ft,,24,37
123,1,0:00.0,Offensive rebound by Team,,24,37
124,2,11:50.0,P. Patterson misses 3-pt jump shot from 26 ft,,24,37
125,2,11:46.0,,Defensive rebound by F. Mason,24,37
126,2,11:43.0,,F. Mason makes 2-pt layup from 1 ft,24,39
127,2,11:30.0,R. Felton makes 3-pt jump shot from 26 ft (assist by P. Patterson),,27,39
128,2,11:10.0,,H. Giles makes 2-pt jump shot from 10 ft (assist by B. Bogdanović),27,41
129,2,10:53.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by P. Patterson),,30,41
130,2,10:29.0,,M. Bagley misses 3-pt jump shot from 26 ft,30,41
131,2,10:25.0,Defensive rebound by T. Luwawu-Cabarrot,,30,41
132,2,10:20.0,D. Schröder misses 2-pt jump shot from 13 ft,,30,41
133,2,10:16.0,,Defensive rebound by B. Bogdanović,30,41
134,2,10:06.0,,H. Giles misses 2-pt jump shot from 22 ft,30,41
135,2,10:02.0,,Offensive rebound by M. Bagley,30,41
136,2,10:01.0,,Sacramento full timeout,30,41
137,2,10:01.0,,N. Bjelica enters the game for H. Giles,30,41
138,2,10:01.0,,I. Shumpert enters the game for B. Hield,30,41
139,2,9:53.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,30,44
140,2,9:37.0,P. Patterson misses 3-pt jump shot from 26 ft,,30,44
141,2,9:33.0,,Defensive rebound by B. Bogdanović,30,44
142,2,9:28.0,,F. Mason misses 2-pt jump shot from 12 ft,30,44
143,2,9:26.0,,Offensive rebound by M. Bagley,30,44
144,2,9:21.0,,Turnover by M. Bagley (step out of bounds),30,44
145,2,8:58.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by R. Felton),,32,44
146,2,8:41.0,,Personal foul by T. Luwawu-Cabarrot (drawn by M. Bagley),32,44
147,2,8:41.0,H. Diallo enters the game for R. Felton,,32,44
148,2,8:41.0,R. Westbrook enters the game for D. Schröder,,32,44
149,2,8:41.0,,D. Fox enters the game for F. Mason,32,44
150,2,8:28.0,,M. Bagley misses 2-pt jump shot from 13 ft,32,44
151,2,8:24.0,Defensive rebound by P. Patterson,,32,44
152,2,8:20.0,H. Diallo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,35,44
153,2,8:09.0,,Turnover by D. Fox (bad pass; steal by H. Diallo),35,44
154,2,8:05.0,H. Diallo makes 2-pt layup from 2 ft,,37,44
155,2,7:53.0,,Turnover by M. Bagley (bad pass; steal by R. Westbrook),37,44
156,2,7:41.0,D. Burton misses 2-pt jump shot from 18 ft,,37,44
157,2,7:38.0,,Defensive rebound by I. Shumpert,37,44
158,2,7:19.0,,I. Shumpert misses 2-pt layup from 2 ft,37,44
159,2,7:19.0,,Offensive rebound by M. Bagley,37,44
160,2,7:19.0,Loose ball foul by D. Burton (drawn by M. Bagley),,37,44
161,2,7:19.0,S. Adams enters the game for D. Burton,,37,44
162,2,7:19.0,J. Grant enters the game for P. Patterson,,37,44
163,2,7:11.0,,Turnover by B. Bogdanović (bad pass; steal by S. Adams),37,44
164,2,7:06.0,R. Westbrook makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),,39,44
165,2,7:06.0,Shooting foul by D. Fox (drawn by R. Westbrook),,39,44
166,2,7:06.0,R. Westbrook makes free throw 1 of 1,,40,44
167,2,6:54.0,,N. Bjelica makes 3-pt jump shot from 23 ft (assist by D. Fox),40,47
168,2,6:40.0,Personal foul by M. Bagley (drawn by S. Adams),,40,47
169,2,6:40.0,,W. Cauley-Stein enters the game for M. Bagley,40,47
170,2,6:31.0,J. Grant misses 2-pt layup from 3 ft,,40,47
171,2,6:28.0,Offensive rebound by S. Adams,,40,47
172,2,6:27.0,S. Adams makes 2-pt layup from 1 ft,,42,47
173,2,6:22.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),42,49
174,2,6:15.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),,44,49
175,2,6:06.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by D. Fox),44,52
176,2,5:50.0,J. Grant misses 2-pt layup from 3 ft,,44,52
177,2,5:50.0,,Defensive rebound by W. Cauley-Stein,44,52
178,2,5:50.0,,Personal foul by S. Adams (drawn by W. Cauley-Stein),44,52
179,2,5:50.0,P. George enters the game for T. Luwawu-Cabarrot,,44,52
180,2,5:50.0,,B. Hield enters the game for B. Bogdanović,44,52
181,2,5:43.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),44,55
182,2,5:26.0,P. George misses 2-pt jump shot from 21 ft,,44,55
183,2,5:23.0,,Defensive rebound by B. Hield,44,55
184,2,5:19.0,,I. Shumpert misses 3-pt jump shot from 25 ft,44,55
185,2,5:15.0,Defensive rebound by P. George,,44,55
186,2,5:02.0,J. Grant misses 2-pt jump shot from 6 ft,,44,55
187,2,4:59.0,,Defensive rebound by W. Cauley-Stein,44,55
188,2,4:51.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by N. Bjelica),44,58
189,2,4:50.0,Oklahoma City full timeout,,44,58
190,2,4:50.0,D. Schröder enters the game for J. Grant,,44,58
191,2,4:37.0,R. Westbrook misses 3-pt jump shot from 25 ft,,44,58
192,2,4:35.0,,Defensive rebound by I. Shumpert,44,58
193,2,4:21.0,,Turnover by W. Cauley-Stein (bad pass; steal by H. Diallo),44,58
194,2,4:15.0,H. Diallo makes 2-pt dunk from 2 ft,,46,58
195,2,4:00.0,,Turnover by N. Bjelica (bad pass),46,58
196,2,3:49.0,H. Diallo makes 2-pt layup from 1 ft (assist by D. Schröder),,48,58
197,2,3:28.0,,B. Hield makes 2-pt jump shot from 17 ft (assist by D. Fox),48,60
198,2,3:14.0,R. Westbrook misses 3-pt jump shot from 25 ft,,48,60
199,2,3:12.0,Offensive rebound by S. Adams,,48,60
200,2,3:10.0,S. Adams misses 2-pt hook shot from 5 ft,,48,60
201,2,3:10.0,,Defensive rebound by W. Cauley-Stein,48,60
202,2,3:01.0,,I. Shumpert misses 2-pt jump shot from 18 ft,48,60
203,2,2:59.0,Defensive rebound by R. Westbrook,,48,60
204,2,2:57.0,Turnover by R. Westbrook (bad pass; steal by I. Shumpert),,48,60
205,2,2:43.0,,I. Shumpert makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),48,62
206,2,2:28.0,D. Schröder makes 2-pt jump shot from 18 ft,,50,62
207,2,2:20.0,,I. Shumpert misses 3-pt jump shot from 26 ft,50,62
208,2,2:18.0,Defensive rebound by S. Adams,,50,62
209,2,2:09.0,,Violation by Team (kicked ball),50,62
210,2,2:03.0,Turnover by D. Schröder (lost ball; steal by I. Shumpert),,50,62
211,2,1:50.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,50,62
212,2,1:45.0,,Offensive rebound by N. Bjelica,50,62
213,2,1:44.0,,N. Bjelica makes 2-pt layup from 2 ft,50,64
214,2,1:36.0,Shooting foul by I. Shumpert (drawn by P. George),,50,64
215,2,1:36.0,P. George makes free throw 1 of 2,,51,64
216,2,1:36.0,P. George makes free throw 2 of 2,,52,64
217,2,1:27.0,,B. Hield makes 2-pt jump shot from 11 ft,52,66
218,2,1:13.0,P. George misses 3-pt jump shot from 26 ft,,52,66
219,2,1:10.0,Offensive rebound by Team,,52,66
220,2,0:57.0,R. Westbrook misses 3-pt jump shot from 25 ft,,52,66
221,2,0:54.0,Offensive rebound by S. Adams,,52,66
222,2,0:50.0,R. Westbrook misses 2-pt layup from 3 ft,,52,66
223,2,0:48.0,,Defensive rebound by N. Bjelica,52,66
224,2,0:44.0,,I. Shumpert misses 3-pt jump shot from 25 ft,52,66
225,2,0:41.0,,Offensive rebound by W. Cauley-Stein,52,66
226,2,0:39.0,,I. Shumpert makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),52,68
227,2,0:31.0,S. Adams makes 2-pt dunk from 2 ft (assist by D. Schröder),,54,68
228,2,0:23.0,,Shooting foul by D. Schröder (drawn by D. Fox),54,68
229,2,0:23.0,,D. Fox makes free throw 1 of 2,54,69
230,2,0:23.0,T. Luwawu-Cabarrot enters the game for D. Schröder,,54,69
231,2,0:23.0,,B. Bogdanović enters the game for N. Bjelica,54,69
232,2,0:23.0,,D. Fox misses free throw 2 of 2,54,69
233,2,0:21.0,,Offensive rebound by B. Bogdanović,54,69
234,2,0:10.0,,D. Fox misses 2-pt layup from 3 ft,54,69
235,2,0:05.0,,Offensive rebound by W. Cauley-Stein,54,69
236,2,0:05.0,,W. Cauley-Stein misses 2-pt layup at rim,54,69
237,2,0:05.0,Defensive rebound by R. Westbrook,,54,69
238,2,0:05.0,H. Diallo makes 2-pt layup from 3 ft (assist by R. Westbrook),,56,69
239,2,0:01.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,56,69
240,2,0:01.0,,Offensive rebound by Team,56,69
241,3,11:48.0,R. Westbrook misses 2-pt layup from 3 ft,,56,69
242,3,11:46.0,,Defensive rebound by W. Cauley-Stein,56,69
243,3,11:33.0,,B. Hield misses 2-pt jump shot from 20 ft,56,69
244,3,11:30.0,Defensive rebound by S. Adams,,56,69
245,3,11:30.0,Shooting foul by N. Bjelica (drawn by H. Diallo),,56,69
246,3,11:30.0,H. Diallo makes free throw 1 of 2,,57,69
247,3,11:30.0,H. Diallo makes free throw 2 of 2,,58,69
248,3,11:16.0,,Offensive rebound by Team,58,69
249,3,11:16.0,,W. Cauley-Stein misses 2-pt layup from 2 ft (block by P. George),58,69
250,3,11:06.0,,D. Fox misses 2-pt layup from 8 ft,58,69
251,3,11:03.0,Defensive rebound by R. Westbrook,,58,69
252,3,10:58.0,P. George misses 3-pt jump shot from 25 ft,,58,69
253,3,10:55.0,Offensive rebound by S. Adams,,58,69
254,3,10:53.0,Turnover by S. Adams (lost ball; steal by I. Shumpert),,58,69
255,3,10:47.0,,I. Shumpert misses 3-pt jump shot from 24 ft,58,69
256,3,10:44.0,Defensive rebound by S. Adams,,58,69
257,3,10:41.0,Personal foul by D. Fox (drawn by P. George),,58,69
258,3,10:33.0,P. George makes 2-pt layup from 2 ft,,60,69
259,3,10:25.0,,I. Shumpert misses 3-pt jump shot from 25 ft,60,69
260,3,10:20.0,Defensive rebound by R. Westbrook,,60,69
261,3,10:13.0,P. George misses 3-pt jump shot from 25 ft,,60,69
262,3,10:11.0,,Defensive rebound by W. Cauley-Stein,60,69
263,3,9:58.0,,N. Bjelica makes 2-pt layup from 5 ft (assist by D. Fox),60,71
264,3,9:42.0,J. Grant misses 2-pt layup from 2 ft,,60,71
265,3,9:37.0,Offensive rebound by S. Adams,,60,71
266,3,9:37.0,S. Adams makes 2-pt layup at rim,,62,71
267,3,9:31.0,,Turnover by D. Fox (lost ball; steal by R. Westbrook),62,71
268,3,9:25.0,P. George makes 2-pt jump shot from 18 ft,,64,71
269,3,9:24.0,,Sacramento full timeout,64,71
270,3,9:17.0,,Offensive foul by W. Cauley-Stein (drawn by J. Grant),64,71
271,3,9:17.0,,Turnover by W. Cauley-Stein (offensive foul),64,71
272,3,9:01.0,R. Westbrook makes 2-pt jump shot from 13 ft,,66,71
273,3,8:56.0,,Turnover by D. Fox (bad pass),66,71
274,3,8:42.0,R. Westbrook misses 2-pt jump shot from 15 ft,,66,71
275,3,8:40.0,,Defensive rebound by W. Cauley-Stein,66,71
276,3,8:23.0,,B. Hield makes 3-pt jump shot from 25 ft,66,74
277,3,8:11.0,P. George misses 3-pt jump shot from 25 ft,,66,74
278,3,8:09.0,,Defensive rebound by N. Bjelica,66,74
279,3,8:04.0,,N. Bjelica misses 3-pt jump shot from 23 ft,66,74
280,3,7:59.0,Defensive rebound by P. George,,66,74
281,3,7:53.0,R. Westbrook misses 2-pt jump shot from 14 ft,,66,74
282,3,7:50.0,,Defensive rebound by N. Bjelica,66,74
283,3,7:43.0,,Shooting foul by R. Westbrook (drawn by W. Cauley-Stein),66,74
284,3,7:43.0,,Technical foul by W. Cauley-Stein,66,74
285,3,7:43.0,Technical foul by S. Adams,,66,74
286,3,7:43.0,,W. Cauley-Stein makes free throw 1 of 2,66,75
287,3,7:43.0,,W. Cauley-Stein misses free throw 2 of 2,66,75
288,3,7:40.0,Defensive rebound by R. Westbrook,,66,75
289,3,7:31.0,R. Westbrook misses 2-pt jump shot from 20 ft,,66,75
290,3,7:28.0,,Defensive rebound by B. Hield,66,75
291,3,7:18.0,,W. Cauley-Stein misses 2-pt hook shot from 6 ft,66,75
292,3,7:15.0,Defensive rebound by S. Adams,,66,75
293,3,7:10.0,H. Diallo makes 2-pt jump shot from 6 ft,,68,75
294,3,6:56.0,,W. Cauley-Stein misses 2-pt jump shot from 9 ft,68,75
295,3,6:53.0,Defensive rebound by R. Westbrook,,68,75
296,3,6:46.0,H. Diallo makes 3-pt jump shot from 23 ft (assist by P. George),,71,75
297,3,6:23.0,,D. Fox misses 3-pt jump shot from 26 ft,71,75
298,3,6:20.0,Defensive rebound by R. Westbrook,,71,75
299,3,6:19.0,Offensive foul by P. George (drawn by D. Fox),,71,75
300,3,6:19.0,Turnover by P. George (offensive foul),,71,75
301,3,6:04.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,71,75
302,3,6:02.0,Defensive rebound by P. George,,71,75
303,3,5:51.0,P. George misses 2-pt jump shot from 20 ft,,71,75
304,3,5:47.0,,Defensive rebound by N. Bjelica,71,75
305,3,5:43.0,,B. Hield misses 3-pt jump shot from 26 ft,71,75
306,3,5:40.0,Defensive rebound by R. Westbrook,,71,75
307,3,5:32.0,S. Adams misses 2-pt jump shot from 9 ft,,71,75
308,3,5:29.0,,Defensive rebound by W. Cauley-Stein,71,75
309,3,5:12.0,,D. Fox misses 3-pt jump shot from 25 ft,71,75
310,3,5:09.0,Defensive rebound by S. Adams,,71,75
311,3,5:04.0,Oklahoma City full timeout,,71,75
312,3,5:04.0,,B. Bogdanović enters the game for W. Cauley-Stein,71,75
313,3,5:04.0,,H. Giles enters the game for I. Shumpert,71,75
314,3,4:58.0,Personal foul by H. Giles (drawn by S. Adams),,71,75
315,3,4:52.0,R. Westbrook makes 2-pt jump shot from 13 ft,,73,75
316,3,4:32.0,,B. Hield misses 2-pt jump shot from 10 ft,73,75
317,3,4:32.0,Defensive rebound by Team,,73,75
318,3,4:32.0,,Loose ball foul by H. Giles (drawn by S. Adams),73,75
319,3,4:14.0,S. Adams makes 2-pt layup from 2 ft,,75,75
320,3,3:57.0,,B. Hield misses 2-pt layup from 4 ft,75,75
321,3,3:57.0,,Offensive rebound by N. Bjelica,75,75
322,3,3:57.0,,N. Bjelica makes 2-pt layup from 1 ft,75,77
323,3,3:57.0,Violation by Team (def goaltending),,75,77
324,3,3:37.0,J. Grant makes 2-pt jump shot from 4 ft (assist by H. Diallo),,77,77
325,3,3:32.0,,Shooting foul by R. Westbrook (drawn by D. Fox),77,77
326,3,3:32.0,,D. Fox misses free throw 1 of 2,77,77
327,3,3:32.0,,Offensive rebound by Team,77,77
328,3,3:32.0,D. Schröder enters the game for H. Diallo,,77,77
329,3,3:32.0,,M. Bagley enters the game for N. Bjelica,77,77
330,3,3:32.0,,J. Jackson enters the game for B. Hield,77,77
331,3,3:32.0,,D. Fox makes free throw 2 of 2,77,78
332,3,3:20.0,P. George misses 2-pt jump shot from 23 ft,,77,78
333,3,3:20.0,Offensive rebound by Team,,77,78
334,3,3:20.0,,Loose ball foul by H. Giles (drawn by S. Adams),77,78
335,3,3:20.0,S. Adams misses free throw 1 of 2,,77,78
336,3,3:20.0,Offensive rebound by Team,,77,78
337,3,3:20.0,T. Luwawu-Cabarrot enters the game for R. Westbrook,,77,78
338,3,3:20.0,S. Adams misses free throw 2 of 2,,77,78
339,3,3:13.0,,Defensive rebound by M. Bagley,77,78
340,3,3:12.0,,Personal foul by P. George (drawn by H. Giles),77,78
341,3,3:12.0,P. Patterson enters the game for S. Adams,,77,78
342,3,3:12.0,,F. Mason enters the game for D. Fox,77,78
343,3,3:00.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,77,81
344,3,2:44.0,D. Schröder misses 2-pt jump shot from 15 ft (block by J. Jackson),,77,81
345,3,2:40.0,Offensive rebound by D. Schröder,,77,81
346,3,2:38.0,Turnover by D. Schröder (bad pass; steal by J. Jackson),,77,81
347,3,2:37.0,,F. Mason misses 2-pt layup from 5 ft,77,81
348,3,2:37.0,Defensive rebound by Team,,77,81
349,3,2:26.0,P. George makes 2-pt layup from 3 ft,,79,81
350,3,2:05.0,,Turnover by B. Bogdanović (bad pass; steal by D. Schröder),79,81
351,3,2:02.0,D. Schröder makes 2-pt layup from 1 ft,,81,81
352,3,1:46.0,,Turnover by F. Mason (bad pass),81,81
353,3,1:36.0,Personal foul by J. Jackson (drawn by P. George),,81,81
354,3,1:36.0,P. George makes free throw 1 of 2,,82,81
355,3,1:36.0,P. George makes free throw 2 of 2,,83,81
356,3,1:15.0,,H. Giles misses 2-pt hook shot from 8 ft,83,81
357,3,1:14.0,,Offensive rebound by M. Bagley,83,81
358,3,1:09.0,,M. Bagley misses 2-pt hook shot from 5 ft,83,81
359,3,1:07.0,,Offensive rebound by H. Giles,83,81
360,3,1:05.0,,H. Giles misses 2-pt layup from 4 ft,83,81
361,3,1:05.0,Defensive rebound by P. George,,83,81
362,3,0:56.0,P. Patterson misses 3-pt jump shot from 23 ft,,83,81
363,3,0:54.0,,Defensive rebound by F. Mason,83,81
364,3,0:51.0,,F. Mason makes 2-pt layup from 3 ft,83,83
365,3,0:32.0,D. Schröder misses 2-pt jump shot from 20 ft,,83,83
366,3,0:32.0,Offensive rebound by Team,,83,83
367,3,0:32.0,,Loose ball foul by F. Mason (drawn by J. Grant),83,83
368,3,0:32.0,J. Grant makes free throw 1 of 2,,84,83
369,3,0:32.0,J. Grant makes free throw 2 of 2,,85,83
370,3,0:29.0,,Personal foul by D. Schröder (drawn by F. Mason),85,83
371,3,0:20.0,,H. Giles misses 2-pt dunk from 5 ft (block by J. Grant),85,83
372,3,0:16.0,Defensive rebound by D. Schröder,,85,83
373,3,0:02.0,P. George misses 3-pt jump shot from 25 ft,,85,83
374,3,0:00.0,,Defensive rebound by Team,85,83
375,3,0:00.0,Loose ball foul by T. Luwawu-Cabarrot (drawn by M. Bagley),,85,83
376,3,0:00.0,,M. Bagley misses free throw 1 of 2,85,83
377,3,0:00.0,,Offensive rebound by Team,85,83
378,3,0:00.0,,M. Bagley makes free throw 2 of 2,85,84
