,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
29,1,7:22.0,A. Horford misses 3-pt jump shot from 27 ft,,10,10
30,1,7:20.0,,Defensive rebound by D. Green,10,10
31,1,7:16.0,,Shooting foul by J. Tatum (drawn by K. Lowry),10,10
32,1,7:16.0,,K. Lowry makes free throw 1 of 2,10,11
33,1,7:16.0,,K. Lowry makes free throw 2 of 2,10,12
34,1,7:01.0,M. Smart misses 3-pt jump shot from 28 ft,,10,12
35,1,6:58.0,,Defensive rebound by P. Siakam,10,12
36,1,6:46.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by D. Green),10,14
37,1,6:21.0,M. Morris makes 2-pt jump shot from 8 ft,,12,14
38,1,6:21.0,Shooting foul by D. Green (drawn by M. Morris),,12,14
39,1,6:21.0,,Toronto full timeout,12,14
40,1,6:21.0,,J. Lin enters the game for D. Green,12,14
41,1,6:21.0,M. Morris misses free throw 1 of 1,,12,14
42,1,6:18.0,,Defensive rebound by K. Leonard,12,14
43,1,6:06.0,,K. Lowry misses 3-pt jump shot from 26 ft,12,14
44,1,6:04.0,Defensive rebound by J. Tatum,,12,14
45,1,5:56.0,K. Irving misses 2-pt jump shot from 11 ft,,12,14
46,1,5:56.0,,Defensive rebound by J. Lin,12,14
47,1,5:48.0,,Personal foul by M. Smart (drawn by K. Lowry),12,14
48,1,5:48.0,J. Brown enters the game for A. Horford,,12,14
49,1,5:48.0,G. Hayward enters the game for M. Morris,,12,14
50,1,5:48.0,D. Theis enters the game for M. Smart,,12,14
51,1,5:32.0,,P. Siakam misses 2-pt jump shot from 9 ft,12,14
52,1,5:29.0,Defensive rebound by D. Theis,,12,14
53,1,5:23.0,D. Theis misses 2-pt jump shot from 16 ft,,12,14
54,1,5:20.0,,Defensive rebound by K. Lowry,12,14
55,1,5:13.0,,K. Lowry misses 2-pt layup from 2 ft,12,14
56,1,5:11.0,,Offensive rebound by J. Lin,12,14
57,1,5:09.0,,K. Lowry misses 3-pt jump shot from 23 ft,12,14
58,1,5:05.0,Defensive rebound by G. Hayward,,12,14
59,1,4:56.0,J. Brown makes 2-pt jump shot from 14 ft,,14,14
60,1,4:47.0,,J. Lin misses 3-pt jump shot from 26 ft,14,14
61,1,4:45.0,Defensive rebound by J. Brown,,14,14
62,1,4:37.0,Shooting foul by S. Ibaka (drawn by J. Brown),,14,14
63,1,4:37.0,J. Brown makes free throw 1 of 2,,15,14
64,1,4:37.0,,M. Gasol enters the game for S. Ibaka,15,14
65,1,4:37.0,J. Brown makes free throw 2 of 2,,16,14
66,1,4:20.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by J. Lin),16,17
67,1,4:03.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by J. Brown),,19,17
68,1,3:48.0,,Personal foul by J. Brown (drawn by P. Siakam),19,17
69,1,3:48.0,,N. Powell enters the game for K. Lowry,19,17
70,1,3:40.0,,P. Siakam makes 3-pt jump shot from 24 ft (assist by K. Leonard),19,20
71,1,3:24.0,Turnover by D. Theis (lost ball; steal by N. Powell),,19,20
72,1,3:16.0,,Shooting foul by D. Theis (drawn by J. Lin),19,20
73,1,3:16.0,,J. Lin makes free throw 1 of 2,19,21
74,1,3:16.0,,J. Lin makes free throw 2 of 2,19,22
75,1,3:00.0,J. Tatum makes 2-pt jump shot from 14 ft,,21,22
76,1,2:42.0,,K. Leonard makes 2-pt layup from 1 ft (assist by M. Gasol),21,24
77,1,2:34.0,J. Brown makes 2-pt layup from 1 ft,,23,24
78,1,2:34.0,Shooting foul by J. Lin (drawn by J. Brown),,23,24
79,1,2:34.0,Boston full timeout,,23,24
80,1,2:34.0,T. Rozier enters the game for J. Tatum,,23,24
81,1,2:34.0,,O. Anunoby enters the game for K. Leonard,23,24
82,1,2:34.0,J. Brown makes free throw 1 of 1,,24,24
83,1,2:16.0,,M. Gasol makes 2-pt jump shot from 10 ft,24,26
84,1,1:59.0,G. Hayward misses 3-pt jump shot from 27 ft,,24,26
85,1,1:56.0,,Defensive rebound by P. Siakam,24,26
86,1,1:52.0,,J. Lin misses 2-pt jump shot from 14 ft,24,26
87,1,1:49.0,Defensive rebound by J. Brown,,24,26
88,1,1:43.0,Turnover by J. Brown (bad pass),,24,26
89,1,1:43.0,A. Horford enters the game for D. Theis,,24,26
90,1,1:19.0,,M. Gasol misses 2-pt jump shot from 4 ft (block by T. Rozier),24,26
91,1,1:19.0,,Offensive rebound by Team,24,26
92,1,1:19.0,,Turnover by Team (shot clock),24,26
93,1,1:06.0,G. Hayward misses 2-pt layup from 2 ft (block by M. Gasol),,24,26
94,1,1:06.0,Offensive rebound by Team,,24,26
95,1,1:06.0,,P. McCaw enters the game for P. Siakam,24,26
96,1,1:01.0,K. Irving misses 2-pt layup from 1 ft,,24,26
97,1,1:00.0,,Defensive rebound by P. McCaw,24,26
98,1,0:52.0,,J. Lin makes 2-pt hook shot from 2 ft (assist by M. Gasol),24,28
99,1,0:45.0,K. Irving makes 3-pt jump shot from 25 ft (assist by A. Horford),,27,28
100,1,0:32.0,,Turnover by N. Powell (lost ball; steal by J. Brown),27,28
101,1,0:29.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Brown),,29,28
102,1,0:29.0,Shooting foul by P. McCaw (drawn by G. Hayward),,29,28
103,1,0:29.0,M. Smart enters the game for K. Irving,,29,28
104,1,0:29.0,G. Hayward makes free throw 1 of 1,,30,28
105,1,0:09.0,,J. Lin makes 2-pt layup at rim,30,30
106,1,0:03.0,Shooting foul by P. McCaw (drawn by M. Smart),,30,30
107,1,0:03.0,M. Smart makes free throw 1 of 2,,31,30
108,1,0:03.0,M. Smart makes free throw 2 of 2,,32,30
109,1,0:00.0,,P. McCaw misses 3-pt jump shot from 38 ft,32,30
110,1,0:00.0,,Offensive rebound by Team,32,30
111,2,11:36.0,,O. Anunoby misses 3-pt jump shot from 23 ft,32,30
112,2,11:34.0,,Offensive rebound by K. Lowry,32,30
113,2,11:30.0,,Turnover by J. Lin (bad pass; steal by J. Brown),32,30
114,2,11:20.0,Shooting foul by K. Lowry (drawn by T. Rozier),,32,30
115,2,11:20.0,T. Rozier makes free throw 1 of 2,,33,30
116,2,11:20.0,T. Rozier makes free throw 2 of 2,,34,30
117,2,11:03.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by M. Gasol),34,33
118,2,10:44.0,J. Brown misses 3-pt jump shot from 26 ft,,34,33
119,2,10:39.0,,Defensive rebound by M. Gasol,34,33
120,2,10:38.0,,Shooting foul by T. Rozier (drawn by K. Lowry),34,33
121,2,10:38.0,,K. Lowry misses free throw 1 of 2,34,33
122,2,10:38.0,,Offensive rebound by Team,34,33
123,2,10:38.0,,P. McCaw enters the game for J. Lin,34,33
124,2,10:38.0,,K. Lowry misses free throw 2 of 2,34,33
125,2,10:37.0,,Offensive rebound by Team,34,33
126,2,10:26.0,,P. McCaw misses 2-pt layup from 2 ft,34,33
127,2,10:23.0,,Offensive rebound by K. Lowry,34,33
128,2,10:21.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by M. Gasol),34,36
129,2,10:04.0,G. Hayward misses 3-pt jump shot from 22 ft,,34,36
130,2,10:02.0,,Defensive rebound by M. Gasol,34,36
131,2,9:53.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by K. Lowry),34,39
132,2,9:28.0,G. Hayward misses 3-pt jump shot from 24 ft,,34,39
133,2,9:26.0,,Defensive rebound by N. Powell,34,39
134,2,9:21.0,,Shooting foul by J. Brown (drawn by P. McCaw),34,39
135,2,9:21.0,,P. McCaw makes free throw 1 of 2,34,40
136,2,9:21.0,M. Morris enters the game for G. Hayward,,34,40
137,2,9:21.0,,P. McCaw makes free throw 2 of 2,34,41
138,2,9:03.0,Turnover by M. Smart (bad pass),,34,41
139,2,8:53.0,,Turnover by N. Powell (bad pass; steal by J. Brown),34,41
140,2,8:50.0,Offensive foul by J. Brown (drawn by K. Lowry),,34,41
141,2,8:50.0,Turnover by J. Brown (offensive foul),,34,41
142,2,8:36.0,,N. Powell makes 2-pt layup from 2 ft (assist by M. Gasol),34,43
143,2,8:36.0,Boston full timeout,,34,43
144,2,8:18.0,M. Morris misses 3-pt jump shot from 27 ft,,34,43
145,2,8:16.0,,Defensive rebound by O. Anunoby,34,43
146,2,8:01.0,,M. Gasol misses 2-pt jump shot from 12 ft,34,43
147,2,7:59.0,Defensive rebound by M. Smart,,34,43
148,2,7:51.0,Turnover by M. Smart (bad pass; steal by P. McCaw),,34,43
149,2,7:46.0,,K. Lowry makes 3-pt jump shot from 28 ft (assist by O. Anunoby),34,46
150,2,7:21.0,T. Rozier misses 2-pt layup from 2 ft,,34,46
151,2,7:20.0,,Defensive rebound by K. Lowry,34,46
152,2,7:14.0,,P. McCaw makes 2-pt layup from 1 ft (assist by K. Lowry),34,48
153,2,6:56.0,Personal foul by N. Powell (drawn by M. Smart),,34,48
154,2,6:56.0,K. Irving enters the game for J. Brown,,34,48
155,2,6:56.0,J. Tatum enters the game for A. Horford,,34,48
156,2,6:56.0,R. Williams enters the game for T. Rozier,,34,48
157,2,6:56.0,,S. Ibaka enters the game for M. Gasol,34,48
158,2,6:56.0,,K. Leonard enters the game for N. Powell,34,48
159,2,6:40.0,R. Williams makes 2-pt layup from 2 ft (assist by M. Smart),,36,48
160,2,6:25.0,,P. McCaw misses 3-pt jump shot from 25 ft,36,48
161,2,6:25.0,Defensive rebound by R. Williams,,36,48
162,2,6:14.0,M. Smart misses 2-pt hook shot from 9 ft,,36,48
163,2,6:11.0,,Defensive rebound by K. Leonard,36,48
164,2,6:02.0,,K. Leonard misses 2-pt jump shot from 12 ft,36,48
165,2,6:00.0,Defensive rebound by K. Irving,,36,48
166,2,5:57.0,Shooting foul by S. Ibaka (drawn by M. Morris),,36,48
167,2,5:57.0,M. Morris misses free throw 1 of 2,,36,48
168,2,5:57.0,Offensive rebound by Team,,36,48
169,2,5:57.0,,D. Green enters the game for P. McCaw,36,48
170,2,5:57.0,M. Morris makes free throw 2 of 2,,37,48
171,2,5:57.0,,Toronto full timeout,37,48
172,2,5:57.0,,P. Siakam enters the game for O. Anunoby,37,48
173,2,5:48.0,,K. Leonard makes 2-pt dunk from 1 ft,37,50
174,2,5:33.0,Turnover by M. Morris (bad pass),,37,50
175,2,5:18.0,,D. Green makes 3-pt jump shot from 28 ft (assist by K. Lowry),37,53
176,2,5:11.0,Offensive foul by K. Irving (drawn by D. Green),,37,53
177,2,5:11.0,Turnover by K. Irving (offensive foul),,37,53
178,2,4:51.0,,S. Ibaka misses 2-pt hook shot from 2 ft,37,53
179,2,4:49.0,Defensive rebound by M. Morris,,37,53
180,2,4:37.0,R. Williams makes 2-pt dunk from 2 ft (assist by M. Morris),,39,53
181,2,4:22.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),39,55
182,2,4:04.0,K. Irving misses 2-pt jump shot from 19 ft,,39,55
183,2,4:02.0,,Defensive rebound by P. Siakam,39,55
184,2,3:53.0,,S. Ibaka makes 2-pt jump shot from 9 ft (assist by K. Lowry),39,57
185,2,3:30.0,M. Morris misses 2-pt jump shot from 7 ft,,39,57
186,2,3:28.0,,Defensive rebound by D. Green,39,57
187,2,3:20.0,,D. Green misses 3-pt jump shot from 26 ft,39,57
188,2,3:16.0,Defensive rebound by J. Tatum,,39,57
189,2,3:09.0,Turnover by M. Smart (lost ball; steal by D. Green),,39,57
190,2,3:06.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by D. Green),39,59
191,2,3:06.0,Boston full timeout,,39,59
192,2,3:06.0,G. Hayward enters the game for M. Smart,,39,59
193,2,3:06.0,A. Horford enters the game for R. Williams,,39,59
194,2,2:57.0,K. Irving makes 2-pt hook shot from 3 ft,,41,59
195,2,2:37.0,,K. Leonard makes 2-pt jump shot from 20 ft,41,61
196,2,2:22.0,Personal foul by D. Green (drawn by J. Tatum),,41,61
197,2,2:22.0,,M. Gasol enters the game for D. Green,41,61
198,2,2:22.0,,J. Lin enters the game for S. Ibaka,41,61
199,2,2:11.0,M. Morris makes 2-pt jump shot from 16 ft,,43,61
200,2,2:03.0,,Turnover by K. Lowry (bad pass),43,61
201,2,1:53.0,A. Horford misses 2-pt jump shot from 21 ft,,43,61
202,2,1:50.0,,Defensive rebound by M. Gasol,43,61
203,2,1:39.0,,P. Siakam misses 2-pt layup from 3 ft,43,61
204,2,1:36.0,,Offensive rebound by P. Siakam,43,61
205,2,1:36.0,,P. Siakam misses 2-pt layup at rim,43,61
206,2,1:35.0,Defensive rebound by J. Tatum,,43,61
207,2,1:22.0,Turnover by J. Tatum (lost ball; steal by K. Leonard),,43,61
208,2,1:14.0,,K. Leonard makes 2-pt jump shot from 13 ft,43,63
209,2,1:02.0,A. Horford misses 2-pt jump shot from 20 ft,,43,63
210,2,1:02.0,,Defensive rebound by K. Lowry,43,63
211,2,0:57.0,,P. Siakam makes 2-pt layup at rim (assist by K. Lowry),43,65
212,2,0:57.0,,Shooting foul by J. Tatum (drawn by P. Siakam),43,65
213,2,0:57.0,,P. Siakam makes free throw 1 of 1,43,66
214,2,0:46.0,Personal foul by P. Siakam (drawn by M. Morris),,43,66
215,2,0:46.0,M. Morris makes free throw 1 of 2,,44,66
216,2,0:46.0,M. Morris makes free throw 2 of 2,,45,66
217,2,0:30.0,,J. Lin misses 3-pt jump shot from 25 ft,45,66
218,2,0:26.0,,Offensive rebound by M. Gasol,45,66
219,2,0:16.0,,M. Gasol misses 2-pt jump shot from 16 ft,45,66
220,2,0:12.0,Defensive rebound by J. Tatum,,45,66
221,2,0:10.0,Offensive foul by J. Tatum (drawn by M. Gasol),,45,66
222,2,0:10.0,Turnover by J. Tatum (offensive foul),,45,66
223,2,0:10.0,Technical foul by J. Tatum,,45,66
224,2,0:10.0,,K. Leonard misses technical free throw,45,66
225,2,0:10.0,,Offensive rebound by Team,45,66
226,2,0:01.0,,Turnover by K. Lowry (lost ball; steal by K. Irving),45,66
227,2,0:00.0,M. Morris misses 3-pt jump shot from 29 ft,,45,66
228,2,0:00.0,Offensive rebound by Team,,45,66
229,3,11:38.0,,P. Siakam misses 2-pt hook shot from 5 ft,45,66
230,3,11:35.0,Defensive rebound by M. Smart,,45,66
231,3,11:26.0,A. Horford misses 3-pt jump shot from 24 ft,,45,66
232,3,11:22.0,Offensive rebound by J. Tatum,,45,66
233,3,11:17.0,M. Morris misses 3-pt jump shot from 23 ft,,45,66
234,3,11:15.0,,Defensive rebound by S. Ibaka,45,66
235,3,11:04.0,,Turnover by K. Leonard (bad pass; steal by M. Smart),45,66
236,3,10:57.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),,47,66
237,3,10:33.0,,S. Ibaka makes 2-pt hook shot from 5 ft,47,68
238,3,10:20.0,K. Irving misses 2-pt jump shot from 20 ft,,47,68
239,3,10:17.0,,Defensive rebound by K. Leonard,47,68
240,3,10:09.0,,K. Leonard misses 2-pt jump shot from 8 ft,47,68
241,3,10:06.0,Defensive rebound by A. Horford,,47,68
242,3,9:56.0,M. Morris misses 2-pt jump shot from 8 ft,,47,68
243,3,9:53.0,Offensive rebound by M. Smart,,47,68
244,3,9:52.0,M. Morris misses 3-pt jump shot from 24 ft,,47,68
245,3,9:52.0,Offensive rebound by M. Smart,,47,68
246,3,9:43.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Tatum),,49,68
247,3,9:26.0,,D. Green misses 2-pt layup from 2 ft,49,68
248,3,9:24.0,,Offensive rebound by D. Green,49,68
249,3,9:24.0,,D. Green misses 2-pt layup from 1 ft,49,68
250,3,9:22.0,Defensive rebound by A. Horford,,49,68
251,3,9:14.0,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Horford),,52,68
252,3,9:11.0,,Toronto full timeout,52,68
253,3,8:55.0,,D. Green misses 2-pt jump shot from 15 ft,52,68
254,3,8:52.0,Defensive rebound by K. Irving,,52,68
255,3,8:48.0,J. Tatum misses 2-pt layup from 1 ft,,52,68
256,3,8:45.0,Offensive rebound by J. Tatum,,52,68
257,3,8:45.0,J. Tatum misses 2-pt layup at rim,,52,68
258,3,8:45.0,Offensive rebound by K. Irving,,52,68
259,3,8:43.0,A. Horford misses 3-pt jump shot from 24 ft,,52,68
260,3,8:40.0,,Defensive rebound by P. Siakam,52,68
261,3,8:28.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Siakam),52,71
262,3,8:02.0,M. Morris makes 3-pt jump shot from 23 ft (assist by A. Horford),,55,71
263,3,8:02.0,Shooting foul by D. Green (drawn by M. Morris),,55,71
264,3,8:02.0,M. Morris makes free throw 1 of 1,,56,71
265,3,7:50.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Siakam),56,74
266,3,7:33.0,M. Smart misses 2-pt jump shot from 2 ft,,56,74
267,3,7:32.0,,Defensive rebound by Team,56,74
268,3,7:32.0,Loose ball foul by M. Smart (drawn by S. Ibaka),,56,74
269,3,7:32.0,,J. Lin enters the game for D. Green,56,74
270,3,7:18.0,,K. Leonard misses 3-pt jump shot from 26 ft,56,74
271,3,7:15.0,Defensive rebound by M. Morris,,56,74
272,3,7:10.0,K. Irving misses 2-pt jump shot from 6 ft (block by P. Siakam),,56,74
273,3,7:10.0,Offensive rebound by Team,,56,74
274,3,7:03.0,A. Horford makes 2-pt hook shot from 7 ft (assist by K. Irving),,58,74
275,3,6:48.0,,K. Leonard makes 2-pt hook shot from 2 ft,58,76
276,3,6:39.0,J. Tatum misses 3-pt jump shot from 24 ft,,58,76
277,3,6:36.0,,Defensive rebound by J. Lin,58,76
278,3,6:31.0,,K. Leonard makes 2-pt layup from 1 ft (assist by K. Lowry),58,78
279,3,6:19.0,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Irving),,60,78
280,3,6:09.0,Violation by Team (kicked ball),,60,78
281,3,6:01.0,,Personal foul by M. Morris (drawn by K. Leonard),60,78
282,3,5:52.0,,Personal foul by M. Morris (drawn by K. Leonard),60,78
283,3,5:41.0,,P. Siakam misses 2-pt jump shot from 10 ft,60,78
284,3,5:38.0,Defensive rebound by A. Horford,,60,78
285,3,5:31.0,J. Tatum makes 2-pt layup at rim (assist by A. Horford),,62,78
286,3,5:06.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Leonard),62,81
287,3,4:45.0,A. Horford misses 3-pt jump shot from 23 ft,,62,81
288,3,4:41.0,,Defensive rebound by S. Ibaka,62,81
289,3,4:35.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Leonard),62,84
290,3,4:13.0,Personal foul by J. Lin (drawn by M. Morris),,62,84
291,3,4:13.0,,N. Powell enters the game for K. Lowry,62,84
292,3,4:06.0,M. Smart misses 2-pt layup from 3 ft,,62,84
293,3,4:06.0,,Defensive rebound by Team,62,84
294,3,3:58.0,,Personal foul by K. Irving (drawn by K. Leonard),62,84
295,3,3:58.0,J. Brown enters the game for A. Horford,,62,84
296,3,3:58.0,G. Hayward enters the game for M. Smart,,62,84
297,3,3:58.0,R. Williams enters the game for J. Tatum,,62,84
298,3,3:58.0,,M. Gasol enters the game for S. Ibaka,62,84
299,3,3:50.0,,K. Leonard misses 2-pt layup at rim,62,84
300,3,3:47.0,Defensive rebound by M. Morris,,62,84
301,3,3:44.0,K. Irving misses 3-pt jump shot from 25 ft,,62,84
302,3,3:42.0,Offensive rebound by M. Morris,,62,84
303,3,3:40.0,M. Morris misses 2-pt jump shot from 5 ft,,62,84
304,3,3:40.0,,Defensive rebound by K. Leonard,62,84
305,3,3:34.0,,Shooting foul by J. Brown (drawn by K. Leonard),62,84
306,3,3:34.0,,K. Leonard makes free throw 1 of 2,62,85
307,3,3:34.0,,K. Leonard makes free throw 2 of 2,62,86
308,3,3:20.0,Turnover by M. Morris (bad pass; steal by P. Siakam),,62,86
309,3,3:17.0,,P. Siakam makes 2-pt dunk from 1 ft,62,88
310,3,3:00.0,M. Morris makes 2-pt hook shot from 2 ft,,64,88
311,3,2:37.0,,P. Siakam makes 2-pt jump shot from 6 ft,64,90
312,3,2:37.0,Boston full timeout,,64,90
313,3,2:37.0,T. Rozier enters the game for K. Irving,,64,90
314,3,2:37.0,,O. Anunoby enters the game for K. Leonard,64,90
315,3,2:23.0,Turnover by J. Brown (bad pass; steal by P. Siakam),,64,90
316,3,2:03.0,,P. Siakam makes 2-pt hook shot from 8 ft,64,92
317,3,1:46.0,J. Brown misses 2-pt jump shot from 13 ft,,64,92
318,3,1:43.0,,Defensive rebound by P. Siakam,64,92
319,3,1:34.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by M. Gasol),64,95
320,3,1:15.0,Personal foul by N. Powell (drawn by G. Hayward),,64,95
321,3,1:15.0,,P. McCaw enters the game for P. Siakam,64,95
322,3,1:12.0,Personal foul by P. McCaw (drawn by G. Hayward),,64,95
323,3,1:12.0,G. Hayward makes free throw 1 of 2,,65,95
324,3,1:12.0,S. Ojeleye enters the game for M. Morris,,65,95
325,3,1:12.0,G. Hayward makes free throw 2 of 2,,66,95
326,3,0:58.0,,P. McCaw misses 2-pt hook shot from 5 ft,66,95
327,3,0:56.0,Defensive rebound by J. Brown,,66,95
328,3,0:49.0,T. Rozier makes 2-pt dunk from 1 ft (assist by J. Brown),,68,95
329,3,0:35.0,,N. Powell misses 3-pt jump shot from 26 ft,68,95
330,3,0:32.0,Defensive rebound by Team,,68,95
331,3,0:20.0,G. Hayward misses 2-pt jump shot from 14 ft,,68,95
332,3,0:18.0,,Defensive rebound by J. Lin,68,95
333,3,0:00.0,,Turnover by O. Anunoby (lost ball; steal by J. Brown),68,95
334,4,11:50.0,J. Brown makes 2-pt jump shot from 13 ft (assist by S. Ojeleye),,70,95
335,4,11:34.0,,N. Powell misses 2-pt dunk from 2 ft (block by G. Hayward),70,95
336,4,11:30.0,Defensive rebound by J. Brown,,70,95
337,4,11:27.0,T. Rozier misses 2-pt jump shot from 17 ft,,70,95
338,4,11:24.0,,Defensive rebound by J. Lin,70,95
339,4,11:21.0,,O. Anunoby makes 2-pt dunk from 2 ft (assist by J. Lin),70,97
340,4,11:10.0,Shooting foul by O. Anunoby (drawn by J. Brown),,70,97
341,4,11:10.0,J. Brown misses free throw 1 of 2,,70,97
342,4,11:10.0,Offensive rebound by Team,,70,97
343,4,11:10.0,J. Brown makes free throw 2 of 2,,71,97
344,4,10:54.0,,O. Anunoby makes 3-pt jump shot from 27 ft (assist by M. Gasol),71,100
345,4,10:36.0,R. Williams makes 2-pt dunk at rim (assist by J. Brown),,73,100
346,4,10:21.0,,J. Lin misses 2-pt layup from 3 ft,73,100
347,4,10:19.0,Defensive rebound by J. Brown,,73,100
348,4,10:06.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by G. Hayward),,76,100
349,4,9:48.0,Violation by Team (kicked ball),,76,100
350,4,9:35.0,,J. Lin misses 2-pt jump shot from 3 ft,76,100
351,4,9:32.0,Defensive rebound by T. Rozier,,76,100
352,4,9:20.0,Personal foul by M. Gasol (drawn by G. Hayward),,76,100
353,4,9:20.0,,P. McCaw enters the game for J. Lin,76,100
354,4,9:09.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,76,100
355,4,9:09.0,,Defensive rebound by Team,76,100
356,4,8:56.0,,Turnover by K. Lowry (traveling),76,100
357,4,8:51.0,G. Hayward makes 2-pt layup at rim (assist by T. Rozier),,78,100
358,4,8:42.0,,Personal foul by T. Rozier (drawn by K. Lowry),78,100
359,4,8:35.0,,K. Lowry makes 2-pt jump shot from 16 ft,78,102
360,4,8:20.0,J. Brown misses 2-pt jump shot from 10 ft,,78,102
361,4,8:17.0,,Defensive rebound by K. Lowry,78,102
362,4,8:11.0,,P. McCaw makes 2-pt layup from 1 ft (assist by K. Lowry),78,104
363,4,7:57.0,Personal foul by P. McCaw (drawn by G. Hayward),,78,104
364,4,7:51.0,G. Hayward misses 2-pt jump shot from 6 ft,,78,104
365,4,7:49.0,Offensive rebound by R. Williams,,78,104
366,4,7:48.0,T. Rozier misses 3-pt jump shot from 25 ft,,78,104
367,4,7:48.0,Offensive rebound by Team,,78,104
368,4,7:47.0,,Loose ball foul by P. McCaw (drawn by S. Ojeleye),78,104
369,4,7:34.0,T. Rozier makes 2-pt layup at rim,,80,104
370,4,7:20.0,,O. Anunoby misses 2-pt hook shot from 3 ft,80,104
371,4,7:17.0,Defensive rebound by J. Brown,,80,104
372,4,7:15.0,Shooting foul by K. Lowry (drawn by S. Ojeleye),,80,104
373,4,7:15.0,S. Ojeleye misses free throw 1 of 2,,80,104
374,4,7:15.0,Offensive rebound by Team,,80,104
375,4,7:15.0,S. Ojeleye makes free throw 2 of 2,,81,104
376,4,7:09.0,,Toronto full timeout,81,104
377,4,7:09.0,,J. Meeks enters the game for P. McCaw,81,104
378,4,7:09.0,,P. Siakam enters the game for N. Powell,81,104
379,4,6:54.0,,M. Gasol misses 2-pt jump shot from 7 ft,81,104
380,4,6:51.0,Defensive rebound by J. Brown,,81,104
381,4,6:31.0,T. Rozier misses 2-pt layup from 3 ft (block by O. Anunoby),,81,104
382,4,6:28.0,,Defensive rebound by M. Gasol,81,104
383,4,6:27.0,,P. Siakam makes 2-pt layup from 2 ft (assist by M. Gasol),81,106
384,4,6:13.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by G. Hayward),,84,106
385,4,6:02.0,,Shooting foul by J. Brown (drawn by M. Gasol),84,106
386,4,6:02.0,,M. Gasol misses free throw 1 of 2,84,106
