,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
27,1,7:30.0,,D. White makes 2-pt layup from 3 ft (assist by L. Aldridge),11,13
28,1,7:07.0,G. Harris misses 2-pt jump shot from 7 ft,,11,13
29,1,7:04.0,,Defensive rebound by J. Poeltl,11,13
30,1,6:59.0,,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan),11,16
31,1,6:58.0,Denver full timeout,,11,16
32,1,6:38.0,G. Harris makes 2-pt jump shot from 11 ft (assist by N. Jokić),,13,16
33,1,6:22.0,,Turnover by L. Aldridge (lost ball; steal by J. Murray),13,16
34,1,6:19.0,Shooting foul by D. DeRozan (drawn by J. Murray),,13,16
35,1,6:19.0,J. Murray misses free throw 1 of 2,,13,16
36,1,6:19.0,Offensive rebound by Team,,13,16
37,1,6:19.0,J. Murray misses free throw 2 of 2,,13,16
38,1,6:13.0,,Defensive rebound by L. Aldridge,13,16
39,1,6:01.0,,Personal foul by P. Millsap (drawn by L. Aldridge),13,16
40,1,5:53.0,,D. DeRozan misses 2-pt jump shot from 9 ft,13,16
41,1,5:50.0,Defensive rebound by P. Millsap,,13,16
42,1,5:50.0,Personal foul by J. Poeltl (drawn by P. Millsap),,13,16
43,1,5:50.0,,R. Gay enters the game for J. Poeltl,13,16
44,1,5:33.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by G. Harris),,16,16
45,1,5:20.0,,D. White makes 2-pt layup from 3 ft,16,18
46,1,4:59.0,Turnover by J. Murray (bad pass; steal by D. DeRozan),,16,18
47,1,4:49.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by D. White),16,21
48,1,4:27.0,J. Murray misses 3-pt jump shot from 26 ft,,16,21
49,1,4:24.0,,Defensive rebound by R. Gay,16,21
50,1,4:17.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by R. Gay),16,23
51,1,3:52.0,N. Jokić misses 3-pt jump shot from 27 ft,,16,23
52,1,3:48.0,,Defensive rebound by B. Forbes,16,23
53,1,3:42.0,,B. Forbes misses 2-pt jump shot from 20 ft,16,23
54,1,3:39.0,Defensive rebound by N. Jokić,,16,23
55,1,3:34.0,W. Barton makes 2-pt layup from 3 ft,,18,23
56,1,3:12.0,,D. White makes 2-pt layup from 2 ft (assist by B. Forbes),18,25
57,1,2:59.0,G. Harris misses 3-pt jump shot from 25 ft,,18,25
58,1,2:59.0,,Defensive rebound by D. White,18,25
59,1,2:54.0,,San Antonio full timeout,18,25
60,1,2:54.0,M. Beasley enters the game for W. Barton,,18,25
61,1,2:54.0,M. Morris enters the game for P. Millsap,,18,25
62,1,2:54.0,M. Plumlee enters the game for J. Murray,,18,25
63,1,2:54.0,,M. Belinelli enters the game for D. DeRozan,18,25
64,1,2:54.0,,D. Bertāns enters the game for B. Forbes,18,25
65,1,2:54.0,,P. Mills enters the game for D. White,18,25
66,1,2:46.0,,L. Aldridge misses 2-pt jump shot from 16 ft,18,25
67,1,2:42.0,,Offensive rebound by R. Gay,18,25
68,1,2:42.0,,Shooting foul by M. Plumlee (drawn by R. Gay),18,25
69,1,2:42.0,,R. Gay makes free throw 1 of 2,18,26
70,1,2:42.0,,R. Gay makes free throw 2 of 2,18,27
71,1,2:24.0,M. Morris makes 2-pt jump shot from 14 ft (assist by N. Jokić),,20,27
72,1,2:09.0,,Personal foul by N. Jokić (drawn by L. Aldridge),20,27
73,1,2:09.0,T. Craig enters the game for G. Harris,,20,27
74,1,2:09.0,J. Murray enters the game for N. Jokić,,20,27
75,1,1:55.0,,L. Aldridge misses 3-pt jump shot from 26 ft,20,27
76,1,1:52.0,Defensive rebound by J. Murray,,20,27
77,1,1:30.0,M. Morris misses 2-pt layup from 9 ft,,20,27
78,1,1:24.0,Offensive rebound by T. Craig,,20,27
79,1,1:24.0,T. Craig misses 2-pt layup at rim,,20,27
80,1,1:22.0,Offensive rebound by T. Craig,,20,27
81,1,1:22.0,T. Craig makes 2-pt layup at rim,,22,27
82,1,1:07.0,,Shooting foul by T. Craig (drawn by R. Gay),22,27
83,1,1:07.0,,R. Gay makes free throw 1 of 2,22,28
84,1,1:07.0,,R. Gay makes free throw 2 of 2,22,29
85,1,0:46.0,J. Murray misses 3-pt jump shot from 26 ft,,22,29
86,1,0:44.0,,Defensive rebound by M. Belinelli,22,29
87,1,0:32.0,,L. Aldridge misses 2-pt layup from 5 ft,22,29
88,1,0:30.0,,Offensive rebound by L. Aldridge,22,29
89,1,0:30.0,,L. Aldridge makes 2-pt layup from 1 ft,22,31
90,1,0:12.0,M. Morris misses 2-pt jump shot from 8 ft,,22,31
91,1,0:10.0,,Defensive rebound by M. Belinelli,22,31
92,1,0:00.0,,P. Mills misses 2-pt layup from 8 ft,22,31
93,1,0:00.0,,Offensive rebound by Team,22,31
94,2,11:46.0,M. Beasley makes 3-pt jump shot from 27 ft (assist by M. Morris),,25,31
95,2,11:33.0,,Turnover by R. Gay (bad pass; steal by T. Craig),25,31
96,2,11:27.0,M. Plumlee makes 2-pt dunk from 3 ft (assist by T. Craig),,27,31
97,2,11:27.0,,San Antonio full timeout,27,31
98,2,11:27.0,,D. DeRozan enters the game for D. Bertāns,27,31
99,2,11:16.0,,M. Belinelli misses 2-pt jump shot from 20 ft,27,31
100,2,11:13.0,Defensive rebound by M. Beasley,,27,31
101,2,11:02.0,M. Beasley makes 2-pt jump shot from 11 ft (assist by M. Morris),,29,31
102,2,10:47.0,,Shooting foul by M. Plumlee (drawn by P. Mills),29,31
103,2,10:47.0,,P. Mills misses free throw 1 of 2,29,31
104,2,10:47.0,,Offensive rebound by Team,29,31
105,2,10:47.0,,P. Mills misses free throw 2 of 2,29,31
106,2,10:44.0,Defensive rebound by T. Craig,,29,31
107,2,10:24.0,M. Plumlee misses 2-pt hook shot from 5 ft,,29,31
108,2,10:20.0,M. Plumlee makes 2-pt layup at rim,,31,31
109,2,10:20.0,Offensive rebound by M. Plumlee,,31,31
110,2,10:05.0,,P. Mills misses 2-pt jump shot from 15 ft,31,31
111,2,10:02.0,Defensive rebound by T. Craig,,31,31
112,2,9:58.0,T. Craig makes 2-pt layup from 4 ft,,33,31
113,2,9:40.0,,R. Gay misses 2-pt jump shot from 12 ft,33,31
114,2,9:37.0,Defensive rebound by M. Beasley,,33,31
115,2,9:31.0,M. Beasley makes 3-pt jump shot from 26 ft,,36,31
116,2,9:12.0,,D. DeRozan misses 2-pt jump shot from 17 ft,36,31
117,2,9:09.0,Defensive rebound by M. Plumlee,,36,31
118,2,9:00.0,M. Morris makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,38,31
119,2,8:59.0,,San Antonio full timeout,38,31
120,2,8:59.0,,D. Bertāns enters the game for R. Gay,38,31
121,2,8:59.0,,D. White enters the game for P. Mills,38,31
122,2,8:41.0,,Shooting foul by M. Morris (drawn by J. Poeltl),38,31
123,2,8:41.0,,J. Poeltl makes free throw 1 of 2,38,32
124,2,8:41.0,,J. Poeltl makes free throw 2 of 2,38,33
125,2,8:26.0,J. Murray makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,41,33
126,2,8:05.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. DeRozan),41,36
127,2,7:41.0,T. Craig makes 2-pt layup from 6 ft (assist by M. Morris),,43,36
128,2,7:31.0,,Shooting foul by M. Plumlee (drawn by D. White),43,36
129,2,7:31.0,,D. White makes free throw 1 of 2,43,37
130,2,7:31.0,G. Harris enters the game for J. Murray,,43,37
131,2,7:31.0,N. Jokić enters the game for M. Plumlee,,43,37
132,2,7:31.0,,B. Forbes enters the game for D. Bertāns,43,37
133,2,7:31.0,,D. White makes free throw 2 of 2,43,38
134,2,7:19.0,Personal foul by M. Belinelli (drawn by N. Jokić),,43,38
135,2,7:19.0,,L. Aldridge enters the game for J. Poeltl,43,38
136,2,7:03.0,Turnover by M. Beasley (lost ball; steal by D. DeRozan),,43,38
137,2,6:57.0,,D. DeRozan misses 2-pt jump shot from 6 ft,43,38
138,2,6:55.0,Defensive rebound by T. Craig,,43,38
139,2,6:47.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by G. Harris),,46,38
140,2,6:31.0,,D. White makes 2-pt layup from 2 ft,46,40
141,2,6:20.0,M. Morris misses 2-pt jump shot from 12 ft,,46,40
142,2,6:18.0,Offensive rebound by T. Craig,,46,40
143,2,6:15.0,Personal foul by D. DeRozan (drawn by T. Craig),,46,40
144,2,6:15.0,,Technical foul by D. DeRozan,46,40
145,2,6:15.0,M. Beasley makes technical free throw,,47,40
146,2,6:15.0,W. Barton enters the game for M. Beasley,,47,40
147,2,6:15.0,P. Millsap enters the game for T. Craig,,47,40
148,2,6:15.0,,R. Gay enters the game for M. Belinelli,47,40
149,2,6:07.0,W. Barton misses 2-pt jump shot from 6 ft,,47,40
150,2,6:05.0,,Defensive rebound by D. White,47,40
151,2,6:02.0,,B. Forbes misses 3-pt jump shot from 27 ft,47,40
152,2,5:58.0,Defensive rebound by G. Harris,,47,40
153,2,5:51.0,G. Harris misses 2-pt layup from 7 ft (block by L. Aldridge),,47,40
154,2,5:47.0,,Defensive rebound by R. Gay,47,40
155,2,5:44.0,,Turnover by R. Gay (lost ball; steal by G. Harris),47,40
156,2,5:41.0,G. Harris makes 3-pt jump shot from 27 ft,,50,40
157,2,5:21.0,,B. Forbes misses 3-pt jump shot from 26 ft,50,40
158,2,5:21.0,,Offensive rebound by R. Gay,50,40
159,2,5:18.0,,Shooting foul by P. Millsap (drawn by R. Gay),50,40
160,2,5:18.0,,R. Gay misses free throw 1 of 2,50,40
161,2,5:18.0,,Offensive rebound by Team,50,40
162,2,5:18.0,,R. Gay makes free throw 2 of 2,50,41
163,2,5:04.0,Turnover by M. Morris (bad pass; steal by R. Gay),,50,41
164,2,5:03.0,,Personal foul by W. Barton (drawn by D. White),50,41
165,2,5:03.0,,D. White makes free throw 1 of 2,50,42
166,2,5:03.0,,D. White makes free throw 2 of 2,50,43
167,2,4:46.0,Turnover by W. Barton (traveling),,50,43
168,2,4:46.0,J. Murray enters the game for M. Morris,,50,43
169,2,4:32.0,,R. Gay misses 3-pt jump shot from 27 ft,50,43
170,2,4:28.0,Defensive rebound by W. Barton,,50,43
171,2,4:24.0,W. Barton misses 3-pt jump shot from 26 ft,,50,43
172,2,4:20.0,,Defensive rebound by R. Gay,50,43
173,2,4:14.0,,D. White makes 2-pt jump shot from 16 ft,50,45
174,2,4:02.0,J. Murray misses 3-pt jump shot from 26 ft,,50,45
175,2,4:00.0,,Defensive rebound by D. DeRozan,50,45
176,2,3:54.0,,Personal foul by N. Jokić (drawn by D. DeRozan),50,45
177,2,3:54.0,,D. DeRozan makes free throw 1 of 2,50,46
178,2,3:54.0,,D. DeRozan makes free throw 2 of 2,50,47
179,2,3:44.0,Personal foul by B. Forbes (drawn by G. Harris),,50,47
180,2,3:44.0,,M. Belinelli enters the game for D. DeRozan,50,47
181,2,3:40.0,P. Millsap makes 2-pt dunk from 2 ft (assist by J. Murray),,52,47
182,2,3:31.0,,D. White makes 2-pt layup from 2 ft,52,49
183,2,3:31.0,,Shooting foul by J. Murray (drawn by D. White),52,49
184,2,3:31.0,,D. White misses free throw 1 of 1,52,49
185,2,3:29.0,Defensive rebound by N. Jokić,,52,49
186,2,3:23.0,G. Harris misses 2-pt jump shot from 14 ft,,52,49
187,2,3:19.0,,Defensive rebound by R. Gay,52,49
188,2,3:14.0,,B. Forbes misses 2-pt layup from 6 ft,52,49
189,2,3:14.0,,Offensive rebound by Team,52,49
190,2,3:08.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by M. Belinelli),52,51
191,2,2:56.0,Personal foul by B. Forbes (drawn by P. Millsap),,52,51
192,2,2:56.0,,D. DeRozan enters the game for M. Belinelli,52,51
193,2,2:47.0,G. Harris misses 2-pt layup from 5 ft,,52,51
194,2,2:43.0,Offensive rebound by N. Jokić,,52,51
195,2,2:43.0,N. Jokić misses 2-pt layup at rim,,52,51
196,2,2:42.0,,Defensive rebound by R. Gay,52,51
197,2,2:38.0,,D. White makes 2-pt layup from 2 ft (assist by R. Gay),52,53
198,2,2:25.0,Personal foul by R. Gay (drawn by P. Millsap),,52,53
199,2,2:25.0,P. Millsap makes free throw 1 of 2,,53,53
200,2,2:25.0,,J. Poeltl enters the game for R. Gay,53,53
201,2,2:25.0,P. Millsap makes free throw 2 of 2,,54,53
202,2,2:12.0,,Personal foul by P. Millsap (drawn by L. Aldridge),54,53
203,2,2:12.0,,L. Aldridge makes free throw 1 of 2,54,54
204,2,2:12.0,M. Plumlee enters the game for P. Millsap,,54,54
205,2,2:12.0,,L. Aldridge makes free throw 2 of 2,54,55
206,2,2:09.0,Personal take foul by D. White (drawn by M. Plumlee),,54,55
207,2,2:09.0,M. Plumlee misses free throw 1 of 2,,54,55
208,2,2:09.0,Offensive rebound by Team,,54,55
209,2,2:09.0,M. Plumlee misses free throw 2 of 2,,54,55
210,2,2:02.0,,Defensive rebound by D. DeRozan,54,55
211,2,1:58.0,,D. White misses 2-pt layup from 3 ft (block by W. Barton),54,55
212,2,1:58.0,,Offensive rebound by Team,54,55
213,2,1:54.0,,D. DeRozan misses 2-pt jump shot from 4 ft,54,55
214,2,1:50.0,,Offensive rebound by L. Aldridge,54,55
215,2,1:50.0,,L. Aldridge misses 2-pt layup from 1 ft,54,55
216,2,1:48.0,,Offensive rebound by J. Poeltl,54,55
217,2,1:48.0,,J. Poeltl misses 2-pt layup from 1 ft,54,55
218,2,1:48.0,Defensive rebound by G. Harris,,54,55
219,2,1:48.0,Personal foul by L. Aldridge (drawn by N. Jokić),,54,55
220,2,1:48.0,N. Jokić makes free throw 1 of 2,,55,55
221,2,1:48.0,N. Jokić makes free throw 2 of 2,,56,55
222,2,1:32.0,,D. White makes 2-pt layup from 5 ft (assist by L. Aldridge),56,57
223,2,1:17.0,Turnover by W. Barton (bad pass),,56,57
224,2,1:17.0,T. Lyles enters the game for M. Plumlee,,56,57
225,2,1:07.0,,D. White misses 2-pt layup from 7 ft,56,57
226,2,1:03.0,,Offensive rebound by J. Poeltl,56,57
227,2,1:03.0,,J. Poeltl makes 2-pt layup from 1 ft,56,59
228,2,0:49.0,W. Barton misses 2-pt layup from 5 ft,,56,59
229,2,0:47.0,Offensive rebound by N. Jokić,,56,59
230,2,0:47.0,N. Jokić makes 2-pt layup at rim,,58,59
231,2,0:33.0,,D. White misses 3-pt jump shot from 26 ft,58,59
232,2,0:32.0,,Offensive rebound by Team,58,59
233,2,0:32.0,Loose ball foul by T. Lyles (drawn by J. Poeltl),,58,59
234,2,0:32.0,,J. Poeltl misses free throw 1 of 2,58,59
235,2,0:32.0,,Offensive rebound by Team,58,59
236,2,0:32.0,,J. Poeltl misses free throw 2 of 2,58,59
237,2,0:30.0,Defensive rebound by N. Jokić,,58,59
238,2,0:12.0,Turnover by W. Barton (bad pass; steal by D. White),,58,59
239,2,0:10.0,,D. White makes 2-pt dunk from 5 ft,58,61
240,2,0:00.0,N. Jokić misses 3-pt jump shot from 23 ft,,58,61
241,2,0:00.0,Offensive rebound by Team,,58,61
242,3,11:42.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by G. Harris),,61,61
243,3,11:24.0,,D. DeRozan makes 2-pt jump shot from 7 ft,61,63
244,3,11:04.0,P. Millsap makes 2-pt layup from 6 ft (assist by G. Harris),,63,63
245,3,10:50.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. White),63,66
246,3,10:31.0,G. Harris misses 2-pt layup from 5 ft,,63,66
247,3,10:29.0,,Defensive rebound by L. Aldridge,63,66
248,3,10:19.0,,L. Aldridge misses 2-pt jump shot from 15 ft,63,66
249,3,10:16.0,Defensive rebound by W. Barton,,63,66
250,3,10:13.0,Personal foul by D. DeRozan (drawn by N. Jokić),,63,66
251,3,9:58.0,W. Barton misses 3-pt jump shot from 25 ft,,63,66
252,3,9:54.0,,Defensive rebound by B. Forbes,63,66
253,3,9:48.0,,B. Forbes misses 3-pt jump shot from 25 ft,63,66
254,3,9:44.0,,Offensive rebound by D. DeRozan,63,66
255,3,9:35.0,,D. DeRozan makes 2-pt jump shot from 10 ft,63,68
256,3,9:12.0,Turnover by J. Murray (lost ball; steal by D. DeRozan),,63,68
257,3,9:07.0,,D. DeRozan makes 2-pt layup from 3 ft,63,70
258,3,9:07.0,Denver full timeout,,63,70
259,3,8:46.0,Shooting foul by L. Aldridge (drawn by P. Millsap),,63,70
260,3,8:46.0,P. Millsap misses free throw 1 of 2,,63,70
261,3,8:46.0,Offensive rebound by Team,,63,70
262,3,8:46.0,P. Millsap makes free throw 2 of 2,,64,70
263,3,8:35.0,,D. DeRozan makes 2-pt dunk from 2 ft (assist by L. Aldridge),64,72
264,3,8:17.0,W. Barton makes 2-pt layup from 4 ft (assist by N. Jokić),,66,72
265,3,7:52.0,,Shooting foul by N. Jokić (drawn by B. Forbes),66,72
266,3,7:52.0,,B. Forbes misses free throw 1 of 2,66,72
267,3,7:52.0,,Offensive rebound by Team,66,72
268,3,7:52.0,,B. Forbes makes free throw 2 of 2,66,73
269,3,7:36.0,Personal foul by J. Poeltl (drawn by N. Jokić),,66,73
270,3,7:24.0,Turnover by G. Harris (bad pass; steal by D. White),,66,73
271,3,7:12.0,,Turnover by L. Aldridge (traveling),66,73
272,3,6:58.0,J. Murray misses 2-pt layup from 8 ft (block by D. White),,66,73
273,3,6:54.0,,Defensive rebound by B. Forbes,66,73
274,3,6:52.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by B. Forbes),66,75
275,3,6:52.0,Denver full timeout,,66,75
276,3,6:52.0,M. Beasley enters the game for W. Barton,,66,75
277,3,6:52.0,M. Morris enters the game for J. Murray,,66,75
278,3,6:37.0,G. Harris makes 2-pt jump shot from 10 ft (assist by N. Jokić),,68,75
279,3,6:19.0,,L. Aldridge misses 2-pt jump shot from 14 ft,68,75
280,3,6:16.0,Defensive rebound by M. Beasley,,68,75
281,3,6:14.0,Shooting foul by L. Aldridge (drawn by G. Harris),,68,75
282,3,6:14.0,G. Harris misses free throw 1 of 2,,68,75
283,3,6:14.0,Offensive rebound by Team,,68,75
284,3,6:14.0,G. Harris misses free throw 2 of 2,,68,75
285,3,6:11.0,,Defensive rebound by L. Aldridge,68,75
286,3,6:01.0,,Turnover by D. White (bad pass),68,75
287,3,5:53.0,M. Beasley misses 2-pt jump shot from 13 ft,,68,75
288,3,5:50.0,,Defensive rebound by D. White,68,75
289,3,5:37.0,,D. DeRozan makes 2-pt jump shot from 16 ft (assist by J. Poeltl),68,77
290,3,5:16.0,N. Jokić makes 2-pt layup from 2 ft,,70,77
291,3,5:05.0,,Shooting foul by M. Beasley (drawn by D. DeRozan),70,77
292,3,5:05.0,,D. DeRozan makes free throw 1 of 2,70,78
293,3,5:05.0,,P. Mills enters the game for D. White,70,78
294,3,5:05.0,,D. DeRozan makes free throw 2 of 2,70,79
295,3,4:39.0,N. Jokić makes 2-pt jump shot from 13 ft (assist by M. Morris),,72,79
296,3,4:25.0,,Personal foul by G. Harris (drawn by D. DeRozan),72,79
297,3,4:25.0,M. Plumlee enters the game for P. Millsap,,72,79
298,3,4:25.0,,R. Gay enters the game for J. Poeltl,72,79
299,3,4:22.0,,R. Gay misses 2-pt jump shot from 15 ft,72,79
300,3,4:19.0,Defensive rebound by M. Beasley,,72,79
301,3,4:07.0,M. Morris misses 2-pt jump shot from 11 ft,,72,79
302,3,4:05.0,,Defensive rebound by P. Mills,72,79
303,3,4:01.0,,B. Forbes misses 3-pt jump shot from 26 ft,72,79
304,3,3:57.0,Defensive rebound by M. Beasley,,72,79
305,3,3:53.0,G. Harris misses 2-pt layup from 8 ft,,72,79
306,3,3:49.0,Offensive rebound by G. Harris,,72,79
307,3,3:44.0,N. Jokić makes 2-pt layup from 2 ft (assist by G. Harris),,74,79
308,3,3:26.0,,D. DeRozan makes 2-pt jump shot from 11 ft,74,81
309,3,3:01.0,N. Jokić misses 2-pt layup from 5 ft,,74,81
310,3,2:57.0,Offensive rebound by M. Plumlee,,74,81
311,3,2:57.0,M. Plumlee makes 2-pt layup from 1 ft,,76,81
312,3,2:43.0,,D. DeRozan misses 2-pt jump shot from 15 ft,76,81
313,3,2:40.0,Defensive rebound by G. Harris,,76,81
314,3,2:36.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Harris),,78,81
315,3,2:12.0,,L. Aldridge makes 2-pt jump shot from 13 ft,78,83
316,3,1:52.0,Shooting foul by B. Forbes (drawn by G. Harris),,78,83
317,3,1:52.0,G. Harris makes free throw 1 of 2,,79,83
318,3,1:52.0,P. Millsap enters the game for N. Jokić,,79,83
319,3,1:52.0,,M. Belinelli enters the game for L. Aldridge,79,83
320,3,1:52.0,,J. Poeltl enters the game for B. Forbes,79,83
321,3,1:52.0,G. Harris makes free throw 2 of 2,,80,83
322,3,1:34.0,,Shooting foul by G. Harris (drawn by D. DeRozan),80,83
323,3,1:34.0,,D. DeRozan makes free throw 1 of 2,80,84
324,3,1:34.0,T. Craig enters the game for G. Harris,,80,84
325,3,1:34.0,,D. DeRozan makes free throw 2 of 2,80,85
326,3,1:20.0,M. Morris makes 2-pt layup from 6 ft (assist by M. Plumlee),,82,85
327,3,1:02.0,,M. Belinelli misses 3-pt jump shot from 26 ft,82,85
328,3,1:00.0,,Offensive rebound by J. Poeltl,82,85
329,3,1:00.0,,J. Poeltl makes 2-pt layup at rim,82,87
330,3,0:44.0,P. Millsap misses 2-pt jump shot from 9 ft,,82,87
331,3,0:40.0,,Defensive rebound by R. Gay,82,87
332,3,0:34.0,,Offensive foul by R. Gay (drawn by M. Plumlee),82,87
333,3,0:34.0,,Turnover by R. Gay (offensive foul),82,87
334,3,0:29.0,M. Morris makes 2-pt layup from 4 ft,,84,87
335,3,0:05.0,,Shooting foul by T. Craig (drawn by D. DeRozan),84,87
336,3,0:05.0,,D. DeRozan makes free throw 1 of 2,84,88
337,3,0:05.0,G. Harris enters the game for T. Craig,,84,88
338,3,0:05.0,,D. DeRozan misses free throw 2 of 2,84,88
339,3,0:04.0,,Offensive rebound by D. DeRozan,84,88
340,3,0:00.0,,D. DeRozan misses 3-pt jump shot from 23 ft,84,88
341,3,0:00.0,,Offensive rebound by Team,84,88
342,4,11:37.0,,R. Gay misses 2-pt jump shot from 6 ft,84,88
343,4,11:36.0,,Offensive rebound by R. Gay,84,88
344,4,11:35.0,,Shooting foul by M. Plumlee (drawn by R. Gay),84,88
345,4,11:35.0,,R. Gay misses free throw 1 of 2,84,88
346,4,11:35.0,,Offensive rebound by Team,84,88
347,4,11:35.0,,R. Gay makes free throw 2 of 2,84,89
348,4,11:17.0,M. Beasley makes 3-pt jump shot from 24 ft (assist by J. Murray),,87,89
349,4,10:54.0,,R. Gay makes 2-pt jump shot from 10 ft,87,91
350,4,10:44.0,Offensive foul by P. Millsap (drawn by P. Mills),,87,91
351,4,10:44.0,Turnover by P. Millsap (offensive foul),,87,91
352,4,10:27.0,,J. Poeltl makes 2-pt layup from 4 ft (assist by D. White),87,93
353,4,10:12.0,Personal foul by J. Poeltl (drawn by J. Murray),,87,93
354,4,10:08.0,M. Beasley makes 2-pt layup from 2 ft (assist by M. Morris),,89,93
355,4,9:57.0,,D. White misses 2-pt jump shot from 19 ft,89,93
356,4,9:54.0,Defensive rebound by M. Morris,,89,93
357,4,9:47.0,Personal foul by R. Gay (drawn by P. Millsap),,89,93
358,4,9:46.0,M. Beasley misses 3-pt jump shot from 26 ft,,89,93
359,4,9:42.0,,Defensive rebound by R. Gay,89,93
360,4,9:34.0,,R. Gay misses 2-pt jump shot from 16 ft,89,93
361,4,9:31.0,Defensive rebound by M. Beasley,,89,93
362,4,9:23.0,Turnover by J. Murray (lost ball; steal by D. White),,89,93
363,4,9:18.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. White),89,96
364,4,8:58.0,P. Millsap misses 3-pt jump shot from 27 ft,,89,96
365,4,8:54.0,,Defensive rebound by D. White,89,96
366,4,8:52.0,,D. White makes 2-pt layup from 5 ft,89,98
367,4,8:52.0,,Shooting foul by P. Millsap (drawn by D. White),89,98
368,4,8:52.0,G. Harris enters the game for J. Murray,,89,98
369,4,8:52.0,N. Jokić enters the game for M. Plumlee,,89,98
370,4,8:52.0,,L. Aldridge enters the game for R. Gay,89,98
371,4,8:52.0,,D. White makes free throw 1 of 1,89,99
372,4,8:40.0,N. Jokić makes 2-pt layup from 5 ft (assist by M. Morris),,91,99
373,4,8:26.0,,L. Aldridge misses 2-pt layup from 7 ft,91,99
374,4,8:26.0,Defensive rebound by N. Jokić,,91,99
375,4,8:26.0,Personal foul by D. White (drawn by N. Jokić),,91,99
376,4,8:26.0,,B. Forbes enters the game for P. Mills,91,99
377,4,8:12.0,N. Jokić misses 3-pt jump shot from 27 ft,,91,99
378,4,8:05.0,M. Beasley misses 2-pt layup from 1 ft,,91,99
379,4,8:05.0,Offensive rebound by M. Beasley,,91,99
380,4,8:04.0,,Defensive rebound by L. Aldridge,91,99
381,4,8:03.0,,San Antonio full timeout,91,99
382,4,8:03.0,M. Plumlee enters the game for P. Millsap,,91,99
383,4,8:03.0,,P. Mills enters the game for D. White,91,99
384,4,7:55.0,,M. Belinelli misses 2-pt jump shot from 20 ft,91,99
385,4,7:53.0,Defensive rebound by M. Morris,,91,99
386,4,7:39.0,M. Morris misses 2-pt jump shot from 17 ft,,91,99
387,4,7:36.0,,Defensive rebound by J. Poeltl,91,99
388,4,7:25.0,,J. Poeltl makes 2-pt hook shot from 6 ft (assist by P. Mills),91,101
