,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
381,4,7:49.0,,C. McCollum misses 2-pt jump shot from 18 ft,90,91
382,4,7:47.0,Defensive rebound by T. Jones,,90,91
383,4,7:34.0,J. Okogie makes 3-pt jump shot from 25 ft (assist by D. Rose),,93,91
384,4,7:18.0,,M. Leonard misses 2-pt jump shot from 15 ft,93,91
385,4,7:15.0,Defensive rebound by D. Šarić,,93,91
386,4,7:07.0,D. Rose misses 2-pt jump shot from 18 ft,,93,91
387,4,7:05.0,,Defensive rebound by E. Turner,93,91
388,4,6:59.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Turner),93,94
389,4,6:40.0,Turnover by D. Rose (bad pass; steal by C. McCollum),,93,94
390,4,6:40.0,,Personal take foul by G. Dieng (drawn by C. McCollum),93,94
391,4,6:40.0,,Portland full timeout,93,94
392,4,6:40.0,,M. Harkless enters the game for N. Stauskas,93,94
393,4,6:40.0,,D. Lillard enters the game for E. Turner,93,94
394,4,6:25.0,,C. McCollum misses 2-pt jump shot from 11 ft (block by D. Rose),93,94
395,4,6:23.0,Defensive rebound by G. Dieng,,93,94
396,4,6:03.0,J. Okogie makes 2-pt layup from 2 ft,,95,94
397,4,5:37.0,,M. Harkless misses 2-pt layup from 2 ft (block by G. Dieng),95,94
398,4,5:37.0,,Offensive rebound by D. Lillard,95,94
399,4,5:37.0,,Turnover by Team (shot clock),95,94
400,4,5:37.0,,J. Nurkić enters the game for M. Leonard,95,94
401,4,5:26.0,D. Rose makes 2-pt jump shot from 20 ft,,97,94
402,4,5:00.0,,D. Lillard misses 3-pt jump shot from 26 ft,97,94
403,4,4:57.0,,Offensive rebound by J. Nurkić,97,94
404,4,4:57.0,,Shooting foul by D. Rose (drawn by J. Nurkić),97,94
405,4,4:57.0,,J. Nurkić makes free throw 1 of 2,97,95
406,4,4:57.0,J. Teague enters the game for G. Dieng,,97,95
407,4,4:57.0,K. Towns enters the game for T. Jones,,97,95
408,4,4:57.0,A. Wiggins enters the game for J. Okogie,,97,95
409,4,4:57.0,,A. Aminu enters the game for Z. Collins,97,95
410,4,4:57.0,,J. Nurkić makes free throw 2 of 2,97,96
411,4,4:37.0,J. Teague makes 3-pt jump shot from 23 ft (assist by D. Rose),,100,96
412,4,4:22.0,,Personal foul by D. Rose (drawn by D. Lillard),100,96
413,4,4:13.0,,M. Harkless misses 3-pt jump shot from 26 ft,100,96
414,4,4:10.0,Defensive rebound by K. Towns,,100,96
415,4,3:54.0,K. Towns misses 2-pt layup from 2 ft,,100,96
416,4,3:53.0,Offensive rebound by K. Towns,,100,96
417,4,3:53.0,Shooting foul by J. Nurkić (drawn by K. Towns),,100,96
418,4,3:53.0,K. Towns makes free throw 1 of 2,,101,96
419,4,3:53.0,K. Towns makes free throw 2 of 2,,102,96
420,4,3:36.0,,D. Lillard makes 2-pt layup from 2 ft,102,98
421,4,3:36.0,,Shooting foul by K. Towns (drawn by D. Lillard),102,98
422,4,3:36.0,,D. Lillard makes free throw 1 of 1,102,99
423,4,3:15.0,K. Towns misses 2-pt layup from 1 ft (block by J. Nurkić),,102,99
424,4,3:13.0,,Defensive rebound by C. McCollum,102,99
425,4,3:09.0,,C. McCollum makes 2-pt layup from 1 ft,102,101
426,4,3:09.0,Minnesota full timeout,,102,101
427,4,2:56.0,D. Rose misses 2-pt jump shot from 19 ft,,102,101
428,4,2:53.0,,Defensive rebound by M. Harkless,102,101
429,4,2:42.0,,D. Lillard makes 2-pt jump shot from 22 ft,102,103
430,4,2:30.0,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),,105,103
431,4,2:11.0,,Turnover by J. Nurkić (lost ball; steal by D. Šarić),105,103
432,4,1:55.0,D. Rose misses 2-pt jump shot from 18 ft,,105,103
433,4,1:52.0,,Defensive rebound by A. Aminu,105,103
434,4,1:41.0,,Shooting foul by K. Towns (drawn by A. Aminu),105,103
435,4,1:41.0,,A. Aminu makes free throw 1 of 2,105,104
436,4,1:41.0,T. Gibson enters the game for D. Šarić,,105,104
437,4,1:41.0,,A. Aminu makes free throw 2 of 2,105,105
438,4,1:24.0,K. Towns misses 2-pt layup from 1 ft,,105,105
439,4,1:24.0,Offensive rebound by Team,,105,105
440,4,1:24.0,,Loose ball foul by C. McCollum (drawn by A. Wiggins),105,105
441,4,1:24.0,Minnesota full timeout,,105,105
442,4,1:14.0,T. Gibson misses 3-pt jump shot from 23 ft,,105,105
443,4,1:12.0,,Defensive rebound by M. Harkless,105,105
444,4,0:58.0,,D. Lillard makes 3-pt jump shot from 27 ft,105,108
445,4,0:43.0,D. Rose misses 3-pt jump shot from 22 ft,,105,108
446,4,0:39.0,,Defensive rebound by D. Lillard,105,108
447,4,0:25.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),105,111
448,4,0:24.0,Minnesota full timeout,,105,111
449,4,0:15.0,K. Towns misses 3-pt jump shot from 26 ft,,105,111
450,4,0:13.0,,Defensive rebound by J. Nurkić,105,111
451,4,0:08.0,,Personal take foul by D. Rose (drawn by D. Lillard),105,111
452,4,0:08.0,,D. Lillard makes free throw 1 of 2,105,112
453,4,0:08.0,,D. Lillard makes free throw 2 of 2,105,113
