,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
40,1,6:37.0,,M. Gasol misses 2-pt jump shot from 4 ft,9,8
41,1,6:34.0,Defensive rebound by N. Bjelica,,9,8
42,1,6:28.0,Turnover by D. Fox (traveling),,9,8
43,1,6:16.0,,Turnover by M. Conley (lost ball; steal by W. Cauley-Stein),9,8
44,1,5:56.0,N. Bjelica makes 2-pt layup from 1 ft (assist by D. Fox),,11,8
45,1,5:56.0,Shooting foul by M. Gasol (drawn by N. Bjelica),,11,8
46,1,5:56.0,,O. Casspi enters the game for M. Gasol,11,8
47,1,5:56.0,N. Bjelica makes free throw 1 of 1,,12,8
48,1,5:43.0,,M. Conley misses 2-pt jump shot from 9 ft,12,8
49,1,5:41.0,,Offensive rebound by Team,12,8
50,1,5:41.0,M. Bagley enters the game for N. Bjelica,,12,8
51,1,5:41.0,,J. Noah enters the game for J. Holiday,12,8
52,1,5:33.0,,J. Noah makes 2-pt dunk at rim (assist by M. Conley),12,10
53,1,5:14.0,D. Fox misses 3-pt jump shot from 23 ft,,12,10
54,1,5:12.0,,Defensive rebound by O. Casspi,12,10
55,1,5:10.0,,Turnover by O. Casspi (bad pass),12,10
56,1,5:10.0,B. Bogdanović enters the game for I. Shumpert,,12,10
57,1,4:57.0,B. Hield makes 2-pt jump shot from 17 ft (assist by D. Fox),,14,10
58,1,4:48.0,,Personal foul by M. Bagley (drawn by J. Green),14,10
59,1,4:37.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),14,13
60,1,4:15.0,M. Bagley misses 2-pt layup from 1 ft (block by M. Conley),,14,13
61,1,4:14.0,,Defensive rebound by J. Noah,14,13
62,1,4:14.0,,Personal foul by B. Bogdanović (drawn by J. Noah),14,13
63,1,4:04.0,,G. Temple misses 3-pt jump shot from 26 ft,14,13
64,1,4:00.0,Defensive rebound by D. Fox,,14,13
65,1,3:54.0,Turnover by M. Bagley (traveling),,14,13
66,1,3:39.0,Violation by Team (kicked ball),,14,13
67,1,3:39.0,,S. Mack enters the game for M. Conley,14,13
68,1,3:25.0,,O. Casspi makes 2-pt jump shot from 9 ft (assist by S. Mack),14,15
69,1,3:11.0,Turnover by B. Bogdanović (lost ball; steal by J. Green),,14,15
70,1,3:06.0,,O. Casspi makes 2-pt dunk at rim (assist by J. Green),14,17
71,1,3:02.0,Sacramento full timeout,,14,17
72,1,3:02.0,N. Bjelica enters the game for W. Cauley-Stein,,14,17
73,1,2:52.0,M. Bagley misses 2-pt jump shot from 15 ft,,14,17
74,1,2:48.0,,Defensive rebound by O. Casspi,14,17
75,1,2:38.0,,O. Casspi misses 2-pt jump shot from 1 ft,14,17
76,1,2:35.0,Defensive rebound by N. Bjelica,,14,17
77,1,2:29.0,Turnover by D. Fox (bad pass; steal by O. Casspi),,14,17
78,1,2:24.0,,O. Casspi makes 2-pt dunk from 1 ft,14,19
79,1,2:03.0,M. Bagley makes 2-pt jump shot from 17 ft (assist by B. Hield),,16,19
80,1,1:43.0,,Shooting foul by M. Bagley (drawn by J. Green),16,19
81,1,1:43.0,,J. Green makes free throw 1 of 2,16,20
82,1,1:43.0,Y. Ferrell enters the game for D. Fox,,16,20
83,1,1:43.0,J. Jackson enters the game for B. Hield,,16,20
84,1,1:43.0,,J. Green makes free throw 2 of 2,16,21
85,1,1:34.0,N. Bjelica makes 3-pt jump shot from 29 ft (assist by Y. Ferrell),,19,21
86,1,1:15.0,,J. Green misses 2-pt jump shot from 16 ft,19,21
87,1,1:12.0,Defensive rebound by Y. Ferrell,,19,21
88,1,1:06.0,M. Bagley makes 2-pt layup from 2 ft (assist by Y. Ferrell),,21,21
89,1,0:49.0,,J. Noah misses 2-pt layup from 3 ft,21,21
90,1,0:46.0,Defensive rebound by M. Bagley,,21,21
91,1,0:42.0,B. Bogdanović makes 2-pt layup from 1 ft,,23,21
92,1,0:42.0,Shooting foul by O. Casspi (drawn by B. Bogdanović),,23,21
93,1,0:42.0,B. Bogdanović makes free throw 1 of 1,,24,21
94,1,0:36.0,,Personal foul by J. Jackson (drawn by G. Temple),24,21
95,1,0:36.0,,G. Temple misses free throw 1 of 2,24,21
96,1,0:36.0,,Offensive rebound by Team,24,21
97,1,0:36.0,,G. Temple misses free throw 2 of 2,24,21
98,1,0:32.0,,Offensive rebound by J. Noah,24,21
99,1,0:32.0,,J. Noah misses 2-pt layup at rim,24,21
100,1,0:31.0,Defensive rebound by Y. Ferrell,,24,21
101,1,0:28.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,24,21
102,1,0:23.0,,Defensive rebound by O. Casspi,24,21
103,1,0:03.0,,Shooting foul by B. Bogdanović (drawn by O. Casspi),24,21
104,1,0:03.0,,O. Casspi makes free throw 1 of 2,24,22
105,1,0:03.0,,J. Holiday enters the game for G. Temple,24,22
106,1,0:03.0,,O. Casspi makes free throw 2 of 2,24,23
107,1,0:00.0,Y. Ferrell misses 3-pt jump shot from 28 ft,,24,23
108,1,0:00.0,Offensive rebound by Team,,24,23
109,2,11:45.0,,S. Mack misses 3-pt jump shot from 23 ft,24,23
110,2,11:41.0,Defensive rebound by N. Bjelica,,24,23
111,2,11:28.0,B. Bogdanović misses 2-pt hook shot from 5 ft,,24,23
112,2,11:26.0,Offensive rebound by N. Bjelica,,24,23
113,2,11:24.0,N. Bjelica misses 2-pt layup from 1 ft,,24,23
114,2,11:24.0,,Defensive rebound by J. Green,24,23
115,2,11:19.0,,O. Casspi makes 2-pt dunk at rim (assist by J. Holiday),24,25
116,2,11:09.0,Turnover by Y. Ferrell (bad pass; steal by O. Casspi),,24,25
117,2,11:03.0,,S. Mack makes 2-pt layup from 1 ft,24,27
118,2,11:03.0,Sacramento full timeout,,24,27
119,2,10:41.0,B. Bogdanović makes 2-pt jump shot from 6 ft,,26,27
120,2,10:26.0,,Turnover by J. Green (out of bounds lost ball),26,27
121,2,10:13.0,Y. Ferrell makes 3-pt jump shot from 25 ft,,29,27
122,2,10:03.0,,S. Mack misses 2-pt jump shot from 12 ft,29,27
123,2,9:58.0,Defensive rebound by B. Bogdanović,,29,27
124,2,9:53.0,J. Jackson misses 3-pt jump shot from 23 ft,,29,27
125,2,9:51.0,,Defensive rebound by J. Green,29,27
126,2,9:47.0,,Memphis full timeout,29,27
127,2,9:47.0,W. Cauley-Stein enters the game for M. Bagley,,29,27
128,2,9:47.0,,M. Conley enters the game for S. Mack,29,27
129,2,9:38.0,,O. Casspi misses 2-pt layup from 2 ft,29,27
130,2,9:35.0,Defensive rebound by W. Cauley-Stein,,29,27
131,2,9:30.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by Y. Ferrell),,31,27
132,2,9:08.0,,Turnover by J. Green (bad pass; steal by J. Jackson),31,27
133,2,9:00.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,31,27
134,2,8:56.0,,Defensive rebound by J. Noah,31,27
135,2,8:53.0,,Turnover by J. Noah (bad pass),31,27
136,2,8:53.0,,J. Jackson enters the game for J. Green,31,27
137,2,8:35.0,N. Bjelica misses 2-pt jump shot from 11 ft,,31,27
138,2,8:31.0,,Defensive rebound by M. Conley,31,27
139,2,8:21.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Jackson),31,30
140,2,8:02.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,31,30
141,2,7:58.0,,Defensive rebound by M. Conley,31,30
142,2,7:45.0,,O. Casspi makes 2-pt hook shot from 5 ft,31,32
143,2,7:29.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,31,32
144,2,7:27.0,,Defensive rebound by Team,31,32
145,2,7:27.0,Loose ball foul by W. Cauley-Stein (drawn by J. Jackson),,31,32
146,2,7:27.0,D. Fox enters the game for B. Bogdanović,,31,32
147,2,7:27.0,I. Shumpert enters the game for Y. Ferrell,,31,32
148,2,7:18.0,,J. Holiday misses 2-pt jump shot from 21 ft,31,32
149,2,7:14.0,,Offensive rebound by J. Noah,31,32
150,2,7:14.0,,J. Noah misses 2-pt layup at rim,31,32
151,2,7:12.0,Defensive rebound by J. Jackson,,31,32
152,2,7:04.0,W. Cauley-Stein makes 2-pt jump shot from 4 ft,,33,32
153,2,6:52.0,,Shooting foul by D. Fox (drawn by J. Noah),33,32
154,2,6:52.0,,J. Noah makes free throw 1 of 2,33,33
155,2,6:52.0,M. Bagley enters the game for N. Bjelica,,33,33
156,2,6:52.0,,J. Noah makes free throw 2 of 2,33,34
157,2,6:52.0,,M. Gasol enters the game for J. Noah,33,34
158,2,6:27.0,Turnover by I. Shumpert (bad pass; steal by O. Casspi),,33,34
159,2,6:15.0,,M. Conley makes 2-pt jump shot from 6 ft (assist by J. Holiday),33,36
160,2,5:58.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,33,36
161,2,5:58.0,,Defensive rebound by J. Holiday,33,36
162,2,5:42.0,,M. Conley misses 2-pt jump shot from 12 ft,33,36
163,2,5:39.0,Defensive rebound by D. Fox,,33,36
164,2,5:38.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by J. Jackson),,35,36
165,2,5:38.0,Shooting foul by J. Holiday (drawn by W. Cauley-Stein),,35,36
166,2,5:38.0,B. Hield enters the game for J. Jackson,,35,36
167,2,5:38.0,,S. Mack enters the game for O. Casspi,35,36
168,2,5:38.0,W. Cauley-Stein makes free throw 1 of 1,,36,36
169,2,5:18.0,,M. Conley makes 2-pt jump shot from 23 ft (assist by J. Holiday),36,38
170,2,5:05.0,D. Fox makes 2-pt jump shot from 7 ft,,38,38
171,2,4:53.0,,Turnover by M. Conley (bad pass; steal by W. Cauley-Stein),38,38
172,2,4:42.0,W. Cauley-Stein misses 2-pt jump shot from 2 ft,,38,38
173,2,4:38.0,,Defensive rebound by M. Gasol,38,38
174,2,4:31.0,,J. Jackson misses 2-pt hook shot from 5 ft (block by M. Bagley),38,38
175,2,4:27.0,Defensive rebound by D. Fox,,38,38
176,2,4:24.0,I. Shumpert misses 3-pt jump shot from 25 ft,,38,38
177,2,4:19.0,Offensive rebound by M. Bagley,,38,38
178,2,4:16.0,B. Hield makes 3-pt jump shot from 23 ft (assist by M. Bagley),,41,38
179,2,4:15.0,,Memphis full timeout,41,38
180,2,4:02.0,,M. Conley misses 2-pt jump shot from 13 ft,41,38
181,2,3:59.0,Defensive rebound by D. Fox,,41,38
182,2,3:55.0,M. Bagley misses 2-pt dunk from 1 ft,,41,38
183,2,3:55.0,,Defensive rebound by J. Holiday,41,38
184,2,3:44.0,,M. Gasol misses 2-pt jump shot from 7 ft,41,38
185,2,3:40.0,Defensive rebound by M. Bagley,,41,38
186,2,3:20.0,M. Bagley misses 2-pt jump shot from 14 ft,,41,38
187,2,3:16.0,,Defensive rebound by M. Gasol,41,38
188,2,3:01.0,,Personal foul by I. Shumpert (drawn by J. Jackson),41,38
189,2,2:53.0,,S. Mack makes 2-pt layup from 1 ft,41,40
190,2,2:34.0,B. Hield misses 2-pt layup from 1 ft,,41,40
191,2,2:31.0,Offensive rebound by W. Cauley-Stein,,41,40
192,2,2:28.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by J. Jackson),,41,40
193,2,2:24.0,Offensive rebound by Team,,41,40
194,2,2:18.0,B. Hield misses 2-pt jump shot from 1 ft,,41,40
195,2,2:18.0,Offensive rebound by Team,,41,40
196,2,2:18.0,Turnover by Team (shot clock),,41,40
197,2,2:03.0,,M. Gasol misses 3-pt jump shot from 25 ft,41,40
198,2,1:58.0,Defensive rebound by M. Bagley,,41,40
199,2,1:49.0,W. Cauley-Stein misses 2-pt hook shot from 6 ft,,41,40
200,2,1:48.0,,Defensive rebound by M. Conley,41,40
201,2,1:43.0,,S. Mack makes 2-pt layup from 1 ft (assist by M. Conley),41,42
202,2,1:28.0,M. Bagley misses 3-pt jump shot from 25 ft,,41,42
203,2,1:25.0,,Defensive rebound by M. Gasol,41,42
204,2,1:12.0,,J. Jackson misses 2-pt hook shot from 3 ft,41,42
205,2,1:08.0,Defensive rebound by B. Hield,,41,42
206,2,1:04.0,M. Bagley misses 2-pt layup at rim,,41,42
207,2,1:00.0,Offensive rebound by M. Bagley,,41,42
208,2,1:00.0,M. Bagley makes 2-pt layup from 1 ft,,43,42
209,2,0:47.0,,Personal foul by I. Shumpert (drawn by M. Conley),43,42
210,2,0:47.0,,J. Green enters the game for J. Jackson,43,42
211,2,0:35.0,,J. Green misses 3-pt jump shot from 23 ft,43,42
212,2,0:33.0,Defensive rebound by I. Shumpert,,43,42
213,2,0:30.0,D. Fox makes 2-pt layup at rim (assist by I. Shumpert),,45,42
214,2,0:30.0,Shooting foul by J. Holiday (drawn by D. Fox),,45,42
215,2,0:30.0,N. Bjelica enters the game for M. Bagley,,45,42
216,2,0:30.0,,O. Casspi enters the game for S. Mack,45,42
217,2,0:30.0,D. Fox makes free throw 1 of 1,,46,42
218,2,0:14.0,,M. Conley misses 2-pt layup from 1 ft,46,42
219,2,0:09.0,,Offensive rebound by J. Green,46,42
220,2,0:09.0,,J. Green misses 2-pt layup at rim,46,42
221,2,0:08.0,Defensive rebound by D. Fox,,46,42
222,2,0:08.0,D. Fox makes 2-pt layup from 1 ft,,48,42
223,2,0:02.0,,M. Conley misses 3-pt jump shot from 25 ft,48,42
224,2,0:02.0,Defensive rebound by I. Shumpert,,48,42
225,2,0:00.0,I. Shumpert misses 3-pt jump shot from 53 ft,,48,42
226,2,0:00.0,Offensive rebound by Team,,48,42
227,3,11:39.0,,Turnover by O. Casspi (bad pass; steal by W. Cauley-Stein),48,42
228,3,11:36.0,D. Fox makes 2-pt layup at rim (assist by W. Cauley-Stein),,50,42
229,3,11:17.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),50,45
230,3,10:55.0,Turnover by N. Bjelica (traveling),,50,45
231,3,10:32.0,,O. Casspi misses 2-pt layup from 1 ft (block by W. Cauley-Stein),50,45
232,3,10:30.0,Defensive rebound by N. Bjelica,,50,45
233,3,10:26.0,I. Shumpert misses 3-pt jump shot from 23 ft,,50,45
234,3,10:25.0,Offensive rebound by Team,,50,45
235,3,10:25.0,,Loose ball foul by M. Gasol (drawn by W. Cauley-Stein),50,45
236,3,10:12.0,B. Hield misses 2-pt layup from 1 ft,,50,45
237,3,10:10.0,,Defensive rebound by M. Gasol,50,45
238,3,10:04.0,,Turnover by M. Gasol (bad pass; steal by I. Shumpert),50,45
239,3,10:02.0,Personal take foul by M. Conley (drawn by I. Shumpert),,50,45
240,3,9:55.0,D. Fox makes 2-pt layup from 1 ft,,52,45
241,3,9:50.0,,Memphis full timeout,52,45
242,3,9:39.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),52,48
243,3,9:24.0,D. Fox misses 2-pt jump shot from 7 ft,,52,48
244,3,9:22.0,Offensive rebound by Team,,52,48
245,3,9:20.0,N. Bjelica makes 2-pt jump shot from 18 ft (assist by I. Shumpert),,54,48
246,3,9:08.0,,M. Conley misses 2-pt jump shot from 6 ft,54,48
247,3,9:05.0,Defensive rebound by I. Shumpert,,54,48
248,3,8:57.0,Turnover by D. Fox (bad pass; steal by M. Conley),,54,48
249,3,8:54.0,,Shooting foul by N. Bjelica (drawn by J. Jackson),54,48
250,3,8:54.0,,J. Jackson makes free throw 1 of 2,54,49
251,3,8:54.0,,J. Carter enters the game for J. Holiday,54,49
252,3,8:54.0,,J. Jackson makes free throw 2 of 2,54,50
253,3,8:39.0,Turnover by W. Cauley-Stein (lost ball; steal by M. Conley),,54,50
254,3,8:34.0,,J. Carter misses 2-pt layup from 1 ft,54,50
255,3,8:30.0,,Offensive rebound by J. Jackson,54,50
256,3,8:29.0,,Turnover by J. Carter (lost ball; steal by W. Cauley-Stein),54,50
257,3,8:28.0,B. Hield misses 3-pt jump shot from 26 ft,,54,50
258,3,8:24.0,Offensive rebound by W. Cauley-Stein,,54,50
259,3,8:21.0,B. Hield misses 3-pt jump shot from 26 ft,,54,50
260,3,8:16.0,,Defensive rebound by M. Gasol,54,50
261,3,8:02.0,,J. Jackson misses 2-pt layup from 6 ft (block by N. Bjelica),54,50
262,3,7:59.0,Defensive rebound by W. Cauley-Stein,,54,50
263,3,7:54.0,B. Hield makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,57,50
264,3,7:40.0,,Personal foul by W. Cauley-Stein (drawn by M. Gasol),57,50
265,3,7:27.0,,J. Carter misses 2-pt jump shot from 19 ft,57,50
266,3,7:25.0,Defensive rebound by N. Bjelica,,57,50
267,3,7:15.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),,60,50
268,3,6:51.0,,O. Casspi makes 2-pt layup from 1 ft (assist by M. Conley),60,52
269,3,6:38.0,B. Hield makes 3-pt jump shot from 23 ft (assist by N. Bjelica),,63,52
270,3,6:38.0,,J. Green enters the game for M. Gasol,63,52
271,3,6:38.0,,J. Noah enters the game for J. Jackson,63,52
272,3,6:10.0,,O. Casspi makes 2-pt dunk at rim (assist by J. Carter),63,54
273,3,5:59.0,D. Fox misses 2-pt layup from 1 ft,,63,54
274,3,5:58.0,,Defensive rebound by O. Casspi,63,54
275,3,5:58.0,,Personal foul by W. Cauley-Stein (drawn by O. Casspi),63,54
276,3,5:58.0,M. Bagley enters the game for N. Bjelica,,63,54
277,3,5:45.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by J. Carter),63,57
278,3,5:44.0,Sacramento full timeout,,63,57
279,3,5:31.0,Def 3 sec tech foul by Team,,63,57
280,3,5:31.0,B. Hield makes technical free throw,,64,57
281,3,5:27.0,Personal foul by O. Casspi (drawn by I. Shumpert),,64,57
282,3,5:13.0,I. Shumpert misses 3-pt jump shot from 25 ft,,64,57
283,3,5:10.0,,Defensive rebound by M. Conley,64,57
284,3,4:52.0,,Shooting foul by W. Cauley-Stein (drawn by M. Conley),64,57
285,3,4:52.0,,M. Conley misses free throw 1 of 3,64,57
286,3,4:52.0,,Offensive rebound by Team,64,57
287,3,4:52.0,,M. Conley makes free throw 2 of 3,64,58
288,3,4:52.0,N. Bjelica enters the game for W. Cauley-Stein,,64,58
289,3,4:52.0,,B. Caboclo enters the game for O. Casspi,64,58
290,3,4:52.0,,M. Conley makes free throw 3 of 3,64,59
291,3,4:49.0,Personal foul by J. Carter (drawn by D. Fox),,64,59
292,3,4:48.0,Personal foul by J. Carter (drawn by D. Fox),,64,59
293,3,4:48.0,D. Fox makes free throw 1 of 2,,65,59
294,3,4:48.0,D. Fox makes free throw 2 of 2,,66,59
295,3,4:27.0,,J. Green makes 2-pt layup at rim (assist by M. Conley),66,61
296,3,4:08.0,D. Fox makes 3-pt jump shot from 26 ft (assist by I. Shumpert),,69,61
297,3,3:56.0,,M. Conley misses 2-pt layup from 1 ft (block by N. Bjelica),69,61
298,3,3:53.0,,Offensive rebound by J. Noah,69,61
299,3,3:51.0,,J. Carter misses 3-pt jump shot from 25 ft,69,61
300,3,3:49.0,Defensive rebound by N. Bjelica,,69,61
301,3,3:46.0,Turnover by M. Bagley (lost ball; steal by J. Carter),,69,61
302,3,3:45.0,,Personal foul by D. Fox (drawn by J. Carter),69,61
303,3,3:45.0,,J. Carter makes free throw 1 of 2,69,62
304,3,3:45.0,B. Bogdanović enters the game for I. Shumpert,,69,62
305,3,3:45.0,,S. Mack enters the game for M. Conley,69,62
306,3,3:45.0,,J. Carter makes free throw 2 of 2,69,63
307,3,3:28.0,B. Hield misses 2-pt jump shot from 20 ft,,69,63
308,3,3:26.0,,Defensive rebound by J. Green,69,63
309,3,3:20.0,,J. Green makes 3-pt jump shot from 26 ft (assist by S. Mack),69,66
310,3,2:56.0,B. Bogdanović misses 3-pt jump shot from 30 ft,,69,66
311,3,2:53.0,,Defensive rebound by J. Carter,69,66
312,3,2:42.0,,Shooting foul by N. Bjelica (drawn by J. Noah),69,66
313,3,2:42.0,,J. Noah misses free throw 1 of 2,69,66
314,3,2:42.0,,Offensive rebound by Team,69,66
315,3,2:42.0,Y. Ferrell enters the game for D. Fox,,69,66
316,3,2:42.0,,J. Noah makes free throw 2 of 2,69,67
317,3,2:27.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,69,67
318,3,2:22.0,,Defensive rebound by J. Noah,69,67
319,3,2:22.0,,Personal foul by M. Bagley (drawn by J. Noah),69,67
320,3,2:22.0,Sacramento full timeout,,69,67
321,3,2:22.0,,J. Noah makes free throw 1 of 2,69,68
322,3,2:22.0,,J. Noah makes free throw 2 of 2,69,69
323,3,2:05.0,Shooting foul by J. Green (drawn by M. Bagley),,69,69
324,3,2:05.0,M. Bagley makes free throw 1 of 2,,70,69
325,3,2:05.0,M. Bagley makes free throw 2 of 2,,71,69
326,3,1:53.0,,S. Mack misses 3-pt jump shot from 25 ft,71,69
327,3,1:51.0,,Offensive rebound by B. Caboclo,71,69
328,3,1:49.0,,B. Caboclo misses 2-pt layup from 1 ft,71,69
329,3,1:49.0,Defensive rebound by B. Hield,,71,69
330,3,1:29.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,71,69
331,3,1:26.0,,Defensive rebound by J. Noah,71,69
332,3,1:17.0,,J. Green misses 3-pt jump shot from 23 ft,71,69
333,3,1:13.0,,Offensive rebound by J. Carter,71,69
334,3,1:06.0,,B. Caboclo misses 3-pt jump shot from 23 ft,71,69
335,3,1:03.0,Defensive rebound by Y. Ferrell,,71,69
336,3,1:00.0,B. Hield makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,74,69
337,3,0:46.0,,B. Caboclo misses 3-pt jump shot from 25 ft,74,69
338,3,0:42.0,Defensive rebound by B. Hield,,74,69
339,3,0:37.0,Turnover by Y. Ferrell (bad pass; steal by B. Caboclo),,74,69
340,3,0:33.0,,J. Green makes 2-pt layup from 1 ft (assist by J. Carter),74,71
341,3,0:18.0,B. Hield makes 3-pt jump shot from 25 ft,,77,71
342,3,0:01.0,,S. Mack misses 2-pt jump shot from 10 ft,77,71
343,3,0:01.0,Defensive rebound by N. Bjelica,,77,71
344,4,11:51.0,Personal foul by S. Mack (drawn by B. Hield),,77,71
345,4,11:36.0,N. Bjelica misses 2-pt jump shot from 10 ft,,77,71
346,4,11:35.0,Offensive rebound by B. Hield,,77,71
347,4,11:35.0,Turnover by Team (shot clock),,77,71
348,4,11:18.0,,J. Carter makes 2-pt jump shot from 17 ft (assist by S. Mack),77,73
349,4,10:53.0,B. Hield makes 3-pt jump shot from 27 ft,,80,73
350,4,10:37.0,,B. Caboclo misses 3-pt jump shot from 23 ft,80,73
351,4,10:32.0,Defensive rebound by Y. Ferrell,,80,73
352,4,10:25.0,Turnover by B. Bogdanović (bad pass; steal by J. Noah),,80,73
353,4,10:16.0,,J. Carter makes 2-pt jump shot from 11 ft,80,75
354,4,10:13.0,Sacramento full timeout,,80,75
355,4,9:53.0,M. Bagley misses 2-pt layup from 1 ft (block by B. Caboclo),,80,75
356,4,9:49.0,,Defensive rebound by S. Mack,80,75
357,4,9:45.0,,J. Carter misses 3-pt jump shot from 25 ft,80,75
358,4,9:42.0,Defensive rebound by B. Hield,,80,75
359,4,9:28.0,M. Bagley misses 2-pt jump shot from 21 ft,,80,75
360,4,9:25.0,,Defensive rebound by S. Mack,80,75
361,4,9:13.0,,J. Green misses 2-pt jump shot from 22 ft,80,75
362,4,9:10.0,Defensive rebound by M. Bagley,,80,75
363,4,9:04.0,N. Bjelica makes 3-pt jump shot from 29 ft (assist by B. Hield),,83,75
364,4,8:45.0,,Shooting foul by N. Bjelica (drawn by J. Green),83,75
365,4,8:45.0,,J. Green makes free throw 1 of 2,83,76
366,4,8:45.0,D. Fox enters the game for Y. Ferrell,,83,76
367,4,8:45.0,J. Jackson enters the game for B. Hield,,83,76
368,4,8:45.0,,J. Jackson enters the game for J. Noah,83,76
369,4,8:45.0,,J. Green makes free throw 2 of 2,83,77
370,4,8:34.0,Personal foul by S. Mack (drawn by M. Bagley),,83,77
371,4,8:34.0,W. Cauley-Stein enters the game for N. Bjelica,,83,77
372,4,8:34.0,,O. Casspi enters the game for B. Caboclo,83,77
373,4,8:27.0,J. Jackson misses 3-pt jump shot from 23 ft,,83,77
374,4,8:24.0,Offensive rebound by W. Cauley-Stein,,83,77
375,4,8:18.0,M. Bagley makes 2-pt dunk at rim (assist by J. Jackson),,85,77
376,4,7:54.0,,J. Carter misses 2-pt layup from 2 ft,85,77
377,4,7:51.0,Defensive rebound by D. Fox,,85,77
378,4,7:47.0,J. Jackson misses 3-pt jump shot from 24 ft,,85,77
379,4,7:44.0,Offensive rebound by M. Bagley,,85,77
380,4,7:43.0,M. Bagley makes 2-pt layup at rim,,87,77
381,4,7:43.0,,Memphis full timeout,87,77
