,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
46,1,5:56.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by K. Walker),14,16
47,1,5:38.0,L. Markkanen makes 2-pt layup from 1 ft (assist by K. Dunn),,16,16
48,1,5:22.0,,J. Lamb makes 2-pt jump shot from 18 ft,16,18
49,1,5:02.0,Z. LaVine misses 3-pt jump shot from 27 ft,,16,18
50,1,4:59.0,,Defensive rebound by J. Lamb,16,18
51,1,4:52.0,,J. Lamb misses 2-pt layup from 2 ft,16,18
52,1,4:52.0,,Offensive rebound by B. Biyombo,16,18
53,1,4:52.0,,Shooting foul by L. Markkanen (drawn by B. Biyombo),16,18
54,1,4:52.0,,B. Biyombo misses free throw 1 of 2,16,18
55,1,4:52.0,,Offensive rebound by Team,16,18
56,1,4:52.0,B. Portis enters the game for L. Markkanen,,16,18
57,1,4:52.0,,B. Biyombo makes free throw 2 of 2,16,19
58,1,4:32.0,R. Lopez makes 2-pt hook shot from 8 ft,,18,19
59,1,4:21.0,,N. Batum misses 2-pt jump shot from 18 ft,18,19
60,1,4:17.0,,Offensive rebound by J. Lamb,18,19
61,1,4:05.0,,K. Walker misses 2-pt layup from 6 ft,18,19
62,1,4:03.0,Defensive rebound by B. Portis,,18,19
63,1,3:46.0,K. Dunn misses 3-pt jump shot from 25 ft,,18,19
64,1,3:41.0,,Defensive rebound by K. Walker,18,19
65,1,3:39.0,,Personal foul by K. Dunn (drawn by N. Batum),18,19
66,1,3:39.0,R. Arcidiacono enters the game for K. Dunn,,18,19
67,1,3:39.0,,M. Bridges enters the game for N. Batum,18,19
68,1,3:39.0,,W. Hernangómez enters the game for B. Biyombo,18,19
69,1,3:29.0,,M. Bridges makes 3-pt jump shot from 24 ft (assist by K. Walker),18,22
70,1,3:08.0,B. Portis makes 2-pt hook shot from 5 ft,,20,22
71,1,2:58.0,,Shooting foul by R. Arcidiacono (drawn by K. Walker),20,22
72,1,2:58.0,,Charlotte full timeout,20,22
73,1,2:58.0,,K. Walker makes free throw 1 of 3,20,23
74,1,2:58.0,C. Felício enters the game for R. Lopez,,20,23
75,1,2:58.0,,K. Walker makes free throw 2 of 3,20,24
76,1,2:58.0,,K. Walker makes free throw 3 of 3,20,25
77,1,2:47.0,Turnover by Z. LaVine (bad pass; steal by M. Bridges),,20,25
78,1,2:31.0,,Turnover by J. Lamb (traveling),20,25
79,1,2:31.0,,T. Parker enters the game for K. Walker,20,25
80,1,2:16.0,C. Felício makes 2-pt layup from 1 ft (assist by R. Arcidiacono),,22,25
81,1,1:54.0,,J. Lamb misses 3-pt jump shot from 26 ft,22,25
82,1,1:51.0,,Offensive rebound by T. Parker,22,25
83,1,1:48.0,,J. Lamb makes 2-pt layup from 2 ft (assist by T. Parker),22,27
84,1,1:29.0,B. Portis makes 2-pt jump shot from 11 ft,,24,27
85,1,1:05.0,,T. Parker misses 2-pt jump shot from 21 ft,24,27
86,1,1:02.0,Defensive rebound by R. Arcidiacono,,24,27
87,1,0:58.0,B. Portis makes 2-pt layup from 1 ft (assist by Z. LaVine),,26,27
88,1,0:42.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 14 ft,26,27
89,1,0:40.0,Defensive rebound by B. Portis,,26,27
90,1,0:35.0,W. Selden misses 3-pt jump shot from 26 ft,,26,27
91,1,0:34.0,,Defensive rebound by M. Kidd-Gilchrist,26,27
92,1,0:15.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 24 ft,26,27
93,1,0:12.0,Defensive rebound by B. Portis,,26,27
94,1,0:06.0,Offensive foul by R. Arcidiacono (drawn by J. Lamb),,26,27
95,1,0:06.0,Turnover by R. Arcidiacono (offensive foul),,26,27
96,1,0:06.0,,M. Monk enters the game for W. Hernangómez,26,27
97,1,0:06.0,,M. Williams enters the game for M. Kidd-Gilchrist,26,27
98,1,0:00.0,,Turnover by M. Monk (lost ball; steal by C. Felício),26,27
99,2,11:34.0,,W. Hernangómez misses 3-pt jump shot from 24 ft,26,27
100,2,11:31.0,Defensive rebound by B. Sampson,,26,27
101,2,11:19.0,B. Portis misses 2-pt jump shot from 18 ft,,26,27
102,2,11:16.0,,Defensive rebound by W. Hernangómez,26,27
103,2,11:05.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Monk),26,29
104,2,10:47.0,Personal foul by M. Bridges (drawn by R. Arcidiacono),,26,29
105,2,10:31.0,B. Portis makes 2-pt layup from 2 ft (assist by S. Harrison),,28,29
106,2,10:13.0,,M. Kidd-Gilchrist makes 2-pt hook shot from 5 ft (assist by M. Monk),28,31
107,2,10:08.0,Personal foul by T. Parker (drawn by R. Arcidiacono),,28,31
108,2,10:00.0,B. Portis makes 3-pt jump shot from 27 ft (assist by R. Arcidiacono),,31,31
109,2,9:45.0,,W. Hernangómez misses 2-pt layup from 2 ft,31,31
110,2,9:42.0,Defensive rebound by B. Portis,,31,31
111,2,9:40.0,B. Portis misses 3-pt jump shot from 26 ft,,31,31
112,2,9:37.0,,Defensive rebound by T. Parker,31,31
113,2,9:27.0,,M. Bridges makes 2-pt jump shot from 20 ft (assist by T. Parker),31,33
114,2,9:10.0,B. Portis makes 2-pt jump shot from 5 ft,,33,33
115,2,8:55.0,,M. Monk misses 3-pt jump shot from 24 ft,33,33
116,2,8:52.0,Defensive rebound by B. Portis,,33,33
117,2,8:47.0,B. Portis makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,36,33
118,2,8:46.0,,Charlotte full timeout,36,33
119,2,8:46.0,,K. Walker enters the game for M. Kidd-Gilchrist,36,33
120,2,8:46.0,,M. Williams enters the game for T. Parker,36,33
121,2,8:21.0,,M. Monk makes 2-pt jump shot from 13 ft (assist by K. Walker),36,35
122,2,7:59.0,S. Harrison misses 2-pt jump shot from 7 ft,,36,35
123,2,7:57.0,,Defensive rebound by M. Monk,36,35
124,2,7:53.0,,Turnover by M. Monk (lost ball; steal by S. Harrison),36,35
125,2,7:48.0,C. Felício makes 2-pt dunk from 1 ft (assist by S. Harrison),,38,35
126,2,7:31.0,,M. Williams misses 2-pt jump shot from 21 ft,38,35
127,2,7:29.0,Defensive rebound by C. Felício,,38,35
128,2,7:10.0,R. Arcidiacono misses 3-pt jump shot from 29 ft,,38,35
129,2,7:06.0,,Defensive rebound by W. Hernangómez,38,35
130,2,6:59.0,,K. Walker misses 2-pt jump shot from 23 ft,38,35
131,2,6:57.0,Defensive rebound by C. Felício,,38,35
132,2,6:51.0,S. Harrison makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),,41,35
133,2,6:32.0,,K. Walker misses 3-pt jump shot from 26 ft,41,35
134,2,6:29.0,Defensive rebound by B. Portis,,41,35
135,2,6:25.0,B. Portis makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,44,35
136,2,6:06.0,,W. Hernangómez makes 2-pt dunk at rim (assist by M. Monk),44,37
137,2,6:06.0,Chicago full timeout,,44,37
138,2,6:06.0,L. Markkanen enters the game for C. Felício,,44,37
139,2,6:06.0,,N. Batum enters the game for M. Bridges,44,37
140,2,6:06.0,,B. Biyombo enters the game for W. Hernangómez,44,37
141,2,5:46.0,S. Harrison makes 2-pt layup from 1 ft,,46,37
142,2,5:28.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by M. Monk),46,39
143,2,5:11.0,S. Harrison misses 2-pt layup from 3 ft,,46,39
144,2,5:08.0,,Defensive rebound by M. Williams,46,39
145,2,5:01.0,,K. Walker makes 2-pt layup from 2 ft,46,41
146,2,4:45.0,B. Portis makes 2-pt jump shot from 21 ft (assist by R. Arcidiacono),,48,41
147,2,4:14.0,,K. Walker misses 2-pt jump shot from 9 ft,48,41
148,2,4:12.0,Defensive rebound by L. Markkanen,,48,41
149,2,4:03.0,B. Portis misses 3-pt jump shot from 25 ft,,48,41
150,2,3:59.0,,Defensive rebound by B. Biyombo,48,41
151,2,3:53.0,,Turnover by M. Monk (lost ball; steal by B. Portis),48,41
152,2,3:48.0,B. Portis makes 2-pt layup from 2 ft,,50,41
153,2,3:23.0,,M. Monk makes 2-pt layup from 1 ft,50,43
154,2,3:16.0,Personal foul by M. Monk (drawn by R. Arcidiacono),,50,43
155,2,3:16.0,K. Dunn enters the game for R. Arcidiacono,,50,43
156,2,3:16.0,Z. LaVine enters the game for S. Harrison,,50,43
157,2,3:16.0,W. Selden enters the game for B. Sampson,,50,43
158,2,3:16.0,,J. Lamb enters the game for M. Monk,50,43
159,2,3:10.0,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Dunn),,53,43
160,2,2:51.0,,K. Walker misses 2-pt layup from 2 ft,53,43
161,2,2:49.0,Defensive rebound by K. Dunn,,53,43
162,2,2:47.0,Shooting foul by M. Williams (drawn by L. Markkanen),,53,43
163,2,2:47.0,L. Markkanen makes free throw 1 of 2,,54,43
164,2,2:47.0,,M. Kidd-Gilchrist enters the game for B. Biyombo,54,43
165,2,2:47.0,L. Markkanen makes free throw 2 of 2,,55,43
166,2,2:35.0,,N. Batum makes 2-pt dunk from 2 ft,55,45
167,2,2:19.0,B. Portis makes 2-pt jump shot from 10 ft,,57,45
168,2,1:53.0,,J. Lamb misses 2-pt jump shot from 9 ft,57,45
169,2,1:51.0,Defensive rebound by L. Markkanen,,57,45
170,2,1:43.0,W. Selden makes 3-pt jump shot from 23 ft (assist by K. Dunn),,60,45
171,2,1:43.0,,Charlotte full timeout,60,45
172,2,1:32.0,,N. Batum misses 3-pt jump shot from 25 ft,60,45
173,2,1:31.0,,Offensive rebound by Team,60,45
174,2,1:31.0,Loose ball foul by B. Portis (drawn by M. Kidd-Gilchrist),,60,45
175,2,1:22.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),60,47
176,2,0:58.0,B. Portis misses 2-pt jump shot from 20 ft,,60,47
177,2,0:54.0,Offensive rebound by L. Markkanen,,60,47
178,2,0:54.0,L. Markkanen misses 2-pt layup from 1 ft,,60,47
179,2,0:53.0,,Defensive rebound by J. Lamb,60,47
180,2,0:42.0,,Shooting foul by L. Markkanen (drawn by K. Walker),60,47
181,2,0:42.0,,K. Walker makes free throw 1 of 2,60,48
182,2,0:42.0,R. Lopez enters the game for L. Markkanen,,60,48
183,2,0:42.0,,K. Walker makes free throw 2 of 2,60,49
184,2,0:30.0,R. Lopez misses 2-pt hook shot from 5 ft,,60,49
185,2,0:26.0,,Defensive rebound by J. Lamb,60,49
186,2,0:15.0,,K. Walker misses 2-pt jump shot from 20 ft,60,49
187,2,0:11.0,,Offensive rebound by M. Williams,60,49
188,2,0:11.0,,M. Williams makes 2-pt layup at rim,60,51
189,2,0:00.0,Z. LaVine misses 2-pt jump shot from 18 ft,,60,51
190,2,0:00.0,Offensive rebound by Team,,60,51
191,3,11:44.0,,M. Williams misses 3-pt jump shot from 26 ft,60,51
192,3,11:41.0,Defensive rebound by R. Lopez,,60,51
193,3,11:20.0,W. Selden misses 2-pt jump shot from 9 ft,,60,51
194,3,11:16.0,Offensive rebound by W. Selden,,60,51
195,3,11:16.0,Turnover by W. Selden (lost ball; steal by K. Walker),,60,51
196,3,11:05.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by K. Walker),60,54
197,3,10:44.0,L. Markkanen makes 2-pt layup from 3 ft (assist by R. Lopez),,62,54
198,3,10:27.0,,K. Walker misses 3-pt jump shot from 25 ft,62,54
199,3,10:23.0,Defensive rebound by L. Markkanen,,62,54
200,3,10:15.0,K. Dunn makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,65,54
201,3,9:56.0,,B. Biyombo misses 2-pt jump shot from 12 ft,65,54
202,3,9:53.0,Defensive rebound by K. Dunn,,65,54
203,3,9:49.0,W. Selden misses 3-pt jump shot from 23 ft,,65,54
204,3,9:48.0,Offensive rebound by Team,,65,54
205,3,9:48.0,,Loose ball foul by N. Batum (drawn by Z. LaVine),65,54
206,3,9:37.0,L. Markkanen misses 3-pt jump shot from 26 ft,,65,54
207,3,9:34.0,,Defensive rebound by Team,65,54
208,3,9:25.0,,K. Walker misses 2-pt layup from 3 ft (block by R. Lopez),65,54
209,3,9:22.0,,Offensive rebound by J. Lamb,65,54
210,3,9:22.0,,Shooting foul by R. Lopez (drawn by M. Williams),65,54
211,3,9:22.0,,M. Williams makes free throw 1 of 2,65,55
212,3,9:22.0,,M. Williams misses free throw 2 of 2,65,55
213,3,9:19.0,Defensive rebound by R. Lopez,,65,55
214,3,9:10.0,Turnover by L. Markkanen (traveling),,65,55
215,3,9:00.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by K. Walker),65,58
216,3,8:38.0,Personal foul by K. Walker (drawn by R. Lopez),,65,58
217,3,8:30.0,Z. LaVine makes 2-pt jump shot from 18 ft,,67,58
218,3,8:17.0,,J. Lamb misses 3-pt jump shot from 25 ft,67,58
219,3,8:15.0,Defensive rebound by K. Dunn,,67,58
220,3,8:08.0,K. Dunn misses 2-pt layup from 2 ft,,67,58
221,3,8:05.0,,Defensive rebound by J. Lamb,67,58
222,3,8:00.0,,Shooting foul by L. Markkanen (drawn by J. Lamb),67,58
223,3,8:00.0,,J. Lamb makes free throw 1 of 2,67,59
224,3,8:00.0,,J. Lamb makes free throw 2 of 2,67,60
225,3,7:55.0,Shooting foul by K. Walker (drawn by Z. LaVine),,67,60
226,3,7:55.0,Z. LaVine makes free throw 1 of 2,,68,60
227,3,7:55.0,Z. LaVine makes free throw 2 of 2,,69,60
228,3,7:35.0,,Personal foul by W. Selden (drawn by J. Lamb),69,60
229,3,7:24.0,,Shooting foul by K. Dunn (drawn by K. Walker),69,60
230,3,7:24.0,,K. Walker makes free throw 1 of 2,69,61
231,3,7:24.0,,K. Walker misses free throw 2 of 2,69,61
232,3,7:21.0,,Offensive rebound by K. Walker,69,61
233,3,7:18.0,,K. Walker makes 3-pt jump shot from 26 ft,69,64
234,3,7:18.0,Chicago full timeout,,69,64
235,3,7:07.0,Z. LaVine makes 2-pt dunk from 1 ft,,71,64
236,3,6:43.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by M. Williams),71,67
237,3,6:28.0,Z. LaVine misses 2-pt jump shot from 17 ft,,71,67
238,3,6:26.0,Offensive rebound by R. Lopez,,71,67
239,3,6:16.0,Turnover by L. Markkanen (lost ball; steal by J. Lamb),,71,67
240,3,6:10.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),71,70
241,3,5:57.0,K. Dunn misses 2-pt jump shot from 10 ft,,71,70
242,3,5:54.0,Offensive rebound by K. Dunn,,71,70
243,3,5:46.0,R. Lopez makes 2-pt layup from 2 ft (assist by Z. LaVine),,73,70
244,3,5:46.0,Shooting foul by B. Biyombo (drawn by R. Lopez),,73,70
245,3,5:46.0,R. Lopez makes free throw 1 of 1,,74,70
246,3,5:32.0,,N. Batum misses 3-pt jump shot from 24 ft,74,70
247,3,5:29.0,Defensive rebound by R. Lopez,,74,70
248,3,5:23.0,L. Markkanen misses 3-pt jump shot from 23 ft,,74,70
249,3,5:20.0,,Defensive rebound by J. Lamb,74,70
250,3,5:10.0,,J. Lamb makes 2-pt layup from 2 ft,74,72
251,3,5:00.0,Shooting foul by B. Biyombo (drawn by L. Markkanen),,74,72
252,3,5:00.0,L. Markkanen makes free throw 1 of 2,,75,72
253,3,5:00.0,B. Portis enters the game for R. Lopez,,75,72
254,3,5:00.0,,M. Bridges enters the game for N. Batum,75,72
255,3,5:00.0,,W. Hernangómez enters the game for B. Biyombo,75,72
256,3,5:00.0,L. Markkanen makes free throw 2 of 2,,76,72
257,3,4:42.0,,K. Walker misses 3-pt jump shot from 23 ft,76,72
258,3,4:38.0,Defensive rebound by K. Dunn,,76,72
259,3,4:24.0,Z. LaVine makes 2-pt layup from 1 ft (assist by W. Selden),,78,72
260,3,4:24.0,,Charlotte full timeout,78,72
261,3,4:24.0,C. Felício enters the game for L. Markkanen,,78,72
262,3,4:24.0,,N. Batum enters the game for W. Hernangómez,78,72
263,3,4:24.0,,M. Kidd-Gilchrist enters the game for J. Lamb,78,72
264,3,4:03.0,,Personal foul by K. Dunn (drawn by M. Bridges),78,72
265,3,4:03.0,,M. Bridges makes free throw 1 of 2,78,73
266,3,4:03.0,R. Arcidiacono enters the game for K. Dunn,,78,73
267,3,4:03.0,,M. Bridges misses free throw 2 of 2,78,73
268,3,3:57.0,Defensive rebound by Z. LaVine,,78,73
269,3,3:51.0,Away from play foul by N. Batum (drawn by Z. LaVine),,78,73
270,3,3:51.0,Z. LaVine makes free throw 1 of 1,,79,73
271,3,3:38.0,Z. LaVine misses 2-pt layup from 4 ft,,79,73
272,3,3:35.0,,Defensive rebound by K. Walker,79,73
273,3,3:33.0,,K. Walker makes 2-pt layup from 1 ft,79,75
274,3,3:15.0,W. Selden misses 2-pt jump shot from 10 ft,,79,75
275,3,3:11.0,,Defensive rebound by K. Walker,79,75
276,3,2:58.0,,K. Walker makes 2-pt layup from 1 ft,79,77
277,3,2:37.0,Turnover by B. Portis (lost ball; steal by M. Williams),,79,77
278,3,2:37.0,,Personal foul by B. Portis (drawn by K. Walker),79,77
279,3,2:37.0,,K. Walker makes free throw 1 of 2,79,78
280,3,2:37.0,S. Harrison enters the game for Z. LaVine,,79,78
281,3,2:37.0,B. Sampson enters the game for W. Selden,,79,78
282,3,2:37.0,,K. Walker makes free throw 2 of 2,79,79
283,3,2:18.0,Shooting foul by M. Williams (drawn by B. Portis),,79,79
284,3,2:18.0,B. Portis makes free throw 1 of 2,,80,79
285,3,2:18.0,,M. Monk enters the game for N. Batum,80,79
286,3,2:18.0,,T. Parker enters the game for K. Walker,80,79
287,3,2:18.0,B. Portis makes free throw 2 of 2,,81,79
288,3,2:05.0,,Shooting foul by C. Felício (drawn by M. Monk),81,79
289,3,2:05.0,,M. Monk makes free throw 1 of 2,81,80
290,3,2:05.0,,M. Monk makes free throw 2 of 2,81,81
291,3,1:42.0,B. Sampson misses 3-pt jump shot from 25 ft,,81,81
292,3,1:39.0,,Defensive rebound by M. Williams,81,81
293,3,1:31.0,,Turnover by T. Parker (bad pass),81,81
294,3,1:20.0,B. Portis misses 2-pt layup from 2 ft (block by M. Williams),,81,81
295,3,1:20.0,,Defensive rebound by Team,81,81
296,3,1:02.0,,M. Bridges makes 2-pt jump shot from 9 ft (assist by M. Monk),81,83
297,3,0:53.0,Personal foul by M. Monk (drawn by R. Arcidiacono),,81,83
298,3,0:53.0,R. Arcidiacono makes free throw 1 of 2,,82,83
299,3,0:53.0,L. Markkanen enters the game for C. Felício,,82,83
300,3,0:53.0,R. Arcidiacono makes free throw 2 of 2,,83,83
301,3,0:32.0,,Shooting foul by B. Portis (drawn by M. Kidd-Gilchrist),83,83
302,3,0:32.0,,M. Kidd-Gilchrist makes free throw 1 of 2,83,84
303,3,0:32.0,,M. Kidd-Gilchrist makes free throw 2 of 2,83,85
304,3,0:16.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by B. Sampson),,86,85
305,3,0:04.0,,Shooting foul by S. Harrison (drawn by M. Monk),86,85
306,3,0:04.0,,M. Monk makes free throw 1 of 3,86,86
307,3,0:04.0,K. Dunn enters the game for R. Arcidiacono,,86,86
308,3,0:04.0,,N. Batum enters the game for T. Parker,86,86
309,3,0:04.0,,M. Monk makes free throw 2 of 3,86,87
310,3,0:04.0,,M. Monk makes free throw 3 of 3,86,88
311,4,11:41.0,B. Portis misses 2-pt jump shot from 9 ft,,86,88
312,4,11:38.0,,Defensive rebound by J. Lamb,86,88
313,4,11:21.0,,M. Bridges misses 2-pt layup from 2 ft,86,88
314,4,11:17.0,,Offensive rebound by M. Kidd-Gilchrist,86,88
315,4,11:17.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,86,88
316,4,11:16.0,Defensive rebound by B. Portis,,86,88
317,4,11:01.0,B. Sampson misses 3-pt jump shot from 23 ft,,86,88
318,4,10:59.0,,Defensive rebound by M. Bridges,86,88
319,4,10:48.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),86,91
320,4,10:26.0,S. Harrison makes 2-pt jump shot from 7 ft,,88,91
321,4,10:08.0,,M. Monk makes 2-pt layup from 1 ft,88,93
322,4,10:03.0,S. Harrison makes 2-pt layup from 1 ft,,90,93
323,4,10:03.0,Shooting foul by M. Kidd-Gilchrist (drawn by S. Harrison),,90,93
324,4,10:03.0,W. Selden enters the game for B. Sampson,,90,93
325,4,10:03.0,S. Harrison makes free throw 1 of 1,,91,93
326,4,9:46.0,,Turnover by M. Monk (bad pass; steal by B. Portis),91,93
327,4,9:41.0,B. Portis misses 2-pt dunk from 5 ft (block by M. Monk),,91,93
328,4,9:37.0,,Defensive rebound by M. Monk,91,93
329,4,9:35.0,,M. Monk makes 2-pt layup from 2 ft,91,95
330,4,9:27.0,Personal take foul by T. Parker (drawn by B. Portis),,91,95
331,4,9:13.0,K. Dunn misses 2-pt layup from 1 ft,,91,95
332,4,9:12.0,Offensive rebound by B. Portis,,91,95
333,4,9:12.0,B. Portis misses 2-pt layup at rim,,91,95
334,4,9:12.0,Offensive rebound by B. Portis,,91,95
335,4,9:12.0,B. Portis makes 2-pt layup at rim,,93,95
336,4,9:12.0,Shooting foul by M. Kidd-Gilchrist (drawn by B. Portis),,93,95
337,4,9:12.0,B. Portis makes free throw 1 of 1,,94,95
338,4,8:55.0,,M. Monk misses 3-pt jump shot from 28 ft,94,95
339,4,8:55.0,Defensive rebound by Team,,94,95
340,4,8:42.0,L. Markkanen makes 2-pt layup from 9 ft,,96,95
341,4,8:40.0,,Charlotte full timeout,96,95
342,4,8:40.0,,K. Walker enters the game for J. Lamb,96,95
343,4,8:40.0,,M. Williams enters the game for M. Monk,96,95
344,4,8:25.0,,M. Bridges makes 2-pt layup from 2 ft (assist by M. Kidd-Gilchrist),96,97
345,4,8:06.0,Personal foul by M. Kidd-Gilchrist (drawn by S. Harrison),,96,97
346,4,8:03.0,W. Selden makes 2-pt jump shot from 19 ft (assist by S. Harrison),,98,97
347,4,7:42.0,,K. Walker makes 2-pt layup from 1 ft,98,99
348,4,7:28.0,Personal foul by M. Williams (drawn by L. Markkanen),,98,99
349,4,7:28.0,L. Markkanen makes free throw 1 of 2,,99,99
350,4,7:28.0,,N. Batum enters the game for T. Parker,99,99
351,4,7:28.0,L. Markkanen makes free throw 2 of 2,,100,99
352,4,7:14.0,,K. Walker makes 3-pt jump shot from 26 ft,100,102
353,4,6:48.0,W. Selden misses 2-pt jump shot from 8 ft,,100,102
354,4,6:45.0,,Defensive rebound by K. Walker,100,102
355,4,6:42.0,,Shooting foul by B. Portis (drawn by K. Walker),100,102
356,4,6:42.0,,K. Walker makes free throw 1 of 2,100,103
357,4,6:42.0,Z. LaVine enters the game for S. Harrison,,100,103
358,4,6:42.0,,M. Monk enters the game for M. Kidd-Gilchrist,100,103
359,4,6:42.0,,K. Walker makes free throw 2 of 2,100,104
360,4,6:29.0,Turnover by W. Selden (out of bounds lost ball),,100,104
361,4,6:13.0,,K. Walker makes 2-pt layup from 1 ft,100,106
362,4,6:13.0,Chicago full timeout,,100,106
363,4,5:52.0,K. Dunn misses 2-pt jump shot from 12 ft,,100,106
364,4,5:49.0,,Defensive rebound by M. Williams,100,106
365,4,5:28.0,,M. Monk makes 2-pt layup from 2 ft,100,108
366,4,5:08.0,B. Portis misses 3-pt jump shot from 26 ft,,100,108
367,4,5:04.0,,Defensive rebound by N. Batum,100,108
368,4,4:55.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by M. Bridges),100,111
369,4,4:54.0,Chicago full timeout,,100,111
370,4,4:44.0,K. Dunn misses 2-pt layup from 1 ft,,100,111
371,4,4:41.0,,Defensive rebound by M. Monk,100,111
372,4,4:30.0,,N. Batum misses 3-pt jump shot from 25 ft,100,111
373,4,4:26.0,Defensive rebound by W. Selden,,100,111
374,4,4:21.0,Turnover by W. Selden (bad pass),,100,111
375,4,4:21.0,Loose ball foul by L. Markkanen (drawn by M. Williams),,100,111
376,4,4:02.0,,K. Walker makes 2-pt layup from 1 ft,100,113
377,4,4:02.0,,Shooting foul by Z. LaVine (drawn by K. Walker),100,113
378,4,4:02.0,,K. Walker makes free throw 1 of 1,100,114
379,4,3:42.0,K. Dunn makes 2-pt dunk at rim (assist by Z. LaVine),,102,114
