,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
383,4,6:19.0,,Defensive rebound by B. Hield,109,101
384,4,6:09.0,,Turnover by B. Hield (bad pass; steal by J. Ingles),109,101
385,4,6:05.0,Turnover by J. Ingles (bad pass; steal by D. Fox),,109,101
386,4,6:05.0,,Shooting foul by J. Ingles (drawn by D. Fox),109,101
387,4,6:05.0,,D. Fox makes free throw 1 of 2,109,102
388,4,6:05.0,,D. Fox makes free throw 2 of 2,109,103
389,4,5:50.0,J. Ingles misses 3-pt jump shot from 27 ft,,109,103
390,4,5:46.0,,Defensive rebound by B. Hield,109,103
391,4,5:42.0,,B. Hield misses 2-pt jump shot from 6 ft,109,103
392,4,5:39.0,Defensive rebound by R. Gobert,,109,103
393,4,5:35.0,D. Exum misses 3-pt jump shot from 23 ft,,109,103
394,4,5:31.0,,Defensive rebound by N. Bjelica,109,103
395,4,5:18.0,,D. Fox misses 2-pt jump shot from 20 ft,109,103
396,4,5:17.0,Defensive rebound by Team,,109,103
397,4,5:04.0,Turnover by J. Ingles (lost ball; steal by B. Hield),,109,103
398,4,4:45.0,,W. Cauley-Stein misses 2-pt hook shot from 8 ft,109,103
399,4,4:39.0,,Offensive rebound by N. Bjelica,109,103
400,4,4:39.0,,N. Bjelica misses 2-pt layup at rim,109,103
401,4,4:38.0,Defensive rebound by D. Exum,,109,103
402,4,4:26.0,D. Mitchell makes 2-pt layup from 2 ft,,111,103
403,4,4:10.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,111,103
404,4,4:06.0,Defensive rebound by J. Crowder,,111,103
405,4,3:56.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by J. Ingles),,114,103
406,4,3:35.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),114,106
407,4,3:13.0,J. Crowder misses 3-pt jump shot from 23 ft,,114,106
408,4,3:08.0,Offensive rebound by D. Exum,,114,106
409,4,3:06.0,D. Mitchell misses 3-pt jump shot from 27 ft,,114,106
410,4,3:06.0,,Defensive rebound by D. Fox,114,106
411,4,3:05.0,,Personal foul by D. Exum (drawn by D. Fox),114,106
412,4,3:05.0,,Y. Ferrell enters the game for N. Bjelica,114,106
413,4,2:55.0,,B. Hield makes 2-pt jump shot from 14 ft,114,108
414,4,2:38.0,D. Mitchell misses 3-pt jump shot from 25 ft,,114,108
415,4,2:33.0,,Defensive rebound by J. Jackson,114,108
416,4,2:25.0,,Turnover by D. Fox (bad pass; steal by D. Mitchell),114,108
417,4,2:22.0,D. Exum misses 2-pt layup from 3 ft (block by B. Hield),,114,108
418,4,2:22.0,Offensive rebound by Team,,114,108
419,4,2:17.0,Shooting foul by W. Cauley-Stein (drawn by R. Gobert),,114,108
420,4,2:17.0,R. Gobert makes free throw 1 of 2,,115,108
421,4,2:17.0,R. Gobert makes free throw 2 of 2,,116,108
422,4,2:05.0,,B. Hield makes 2-pt jump shot from 12 ft (assist by Y. Ferrell),116,110
423,4,1:46.0,Shooting foul by W. Cauley-Stein (drawn by D. Mitchell),,116,110
424,4,1:46.0,D. Mitchell makes free throw 1 of 2,,117,110
425,4,1:46.0,D. Mitchell misses free throw 2 of 2,,117,110
426,4,1:46.0,,Defensive rebound by Team,117,110
427,4,1:45.0,Loose ball foul by R. Gobert (drawn by W. Cauley-Stein),,117,110
428,4,1:36.0,,B. Hield misses 2-pt jump shot from 15 ft,117,110
429,4,1:35.0,Defensive rebound by Team,,117,110
430,4,1:35.0,,Loose ball foul by B. Hield (drawn by J. Crowder),117,110
431,4,1:35.0,J. Crowder makes free throw 1 of 2,,118,110
432,4,1:35.0,J. Crowder makes free throw 2 of 2,,119,110
433,4,1:27.0,,B. Hield makes 2-pt jump shot from 12 ft,119,112
434,4,1:27.0,,H. Giles enters the game for Y. Ferrell,119,112
435,4,1:27.0,,I. Shumpert enters the game for B. Hield,119,112
436,4,1:11.0,Turnover by J. Ingles (lost ball; steal by W. Cauley-Stein),,119,112
437,4,1:11.0,,Sacramento full timeout,119,112
438,4,1:11.0,,Y. Ferrell enters the game for H. Giles,119,112
439,4,1:11.0,,B. Hield enters the game for I. Shumpert,119,112
440,4,1:01.0,,B. Hield misses 3-pt jump shot from 26 ft,119,112
441,4,1:00.0,Defensive rebound by Team,,119,112
442,4,0:42.0,D. Mitchell misses 2-pt jump shot from 11 ft,,119,112
443,4,0:39.0,,Defensive rebound by J. Jackson,119,112
444,4,0:36.0,,Shooting foul by R. Gobert (drawn by D. Fox),119,112
445,4,0:36.0,,D. Fox makes free throw 1 of 2,119,113
446,4,0:36.0,,D. Fox makes free throw 2 of 2,119,114
447,4,0:29.0,Personal foul by D. Fox (drawn by D. Exum),,119,114
448,4,0:29.0,D. Exum misses free throw 1 of 2,,119,114
449,4,0:29.0,Offensive rebound by Team,,119,114
450,4,0:29.0,D. Exum makes free throw 2 of 2,,120,114
451,4,0:22.0,,D. Fox misses 2-pt jump shot from 17 ft,120,114
452,4,0:20.0,,Offensive rebound by Team,120,114
453,4,0:20.0,Loose ball foul by D. Mitchell (drawn by W. Cauley-Stein),,120,114
454,4,0:20.0,,W. Cauley-Stein makes free throw 1 of 2,120,115
455,4,0:20.0,D. Favors enters the game for D. Exum,,120,115
456,4,0:20.0,,I. Shumpert enters the game for B. Hield,120,115
457,4,0:20.0,,W. Cauley-Stein misses free throw 2 of 2,120,115
458,4,0:19.0,Defensive rebound by D. Favors,,120,115
459,4,0:19.0,Personal foul by D. Fox (drawn by D. Favors),,120,115
460,4,0:19.0,D. Favors makes free throw 1 of 2,,121,115
461,4,0:19.0,D. Exum enters the game for J. Crowder,,121,115
462,4,0:19.0,,B. Hield enters the game for I. Shumpert,121,115
463,4,0:19.0,D. Favors misses free throw 2 of 2,,121,115
464,4,0:16.0,,Defensive rebound by D. Fox,121,115
465,4,0:14.0,,J. Jackson misses 3-pt jump shot from 25 ft,121,115
466,4,0:11.0,Defensive rebound by D. Mitchell,,121,115
467,4,0:11.0,Personal foul by B. Hield (drawn by D. Mitchell),,121,115
468,4,0:11.0,J. Crowder enters the game for D. Favors,,121,115
469,4,0:11.0,,N. Bjelica enters the game for B. Hield,121,115
470,4,0:11.0,D. Mitchell makes free throw 1 of 2,,122,115
471,4,0:11.0,D. Mitchell makes free throw 2 of 2,,123,115
472,4,0:04.0,,J. Jackson makes 2-pt layup from 1 ft,123,117
