,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
386,4,6:14.0,Turnover by B. Bogdanović (bad pass; steal by K. Irving),,99,100
387,4,6:12.0,,Personal foul by C. Joseph (drawn by M. Smart),99,100
388,4,5:56.0,,K. Irving makes 2-pt layup from 5 ft,99,102
389,4,5:37.0,T. Young misses 3-pt jump shot from 25 ft,,99,102
390,4,5:35.0,,Defensive rebound by K. Irving,99,102
391,4,5:28.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by J. Tatum),99,105
392,4,5:26.0,Indiana full timeout,,99,105
393,4,5:26.0,D. Collison enters the game for T. Evans,,99,105
394,4,5:26.0,W. Matthews enters the game for C. Joseph,,99,105
395,4,5:18.0,Personal foul by M. Smart (drawn by T. Young),,99,105
396,4,5:07.0,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),,101,105
397,4,4:59.0,,K. Irving misses 2-pt jump shot from 21 ft,101,105
398,4,4:57.0,Defensive rebound by M. Turner,,101,105
399,4,4:36.0,D. Collison makes 2-pt jump shot from 21 ft (assist by T. Young),,103,105
400,4,4:12.0,,K. Irving misses 2-pt jump shot from 7 ft,103,105
401,4,4:10.0,Defensive rebound by M. Turner,,103,105
402,4,4:00.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by T. Young),,105,105
403,4,4:00.0,,Boston full timeout,105,105
404,4,4:00.0,,A. Horford enters the game for J. Brown,105,105
405,4,3:47.0,,Shooting foul by D. Collison (drawn by K. Irving),105,105
406,4,3:47.0,,K. Irving makes free throw 1 of 2,105,106
407,4,3:47.0,,J. Brown enters the game for J. Tatum,105,106
408,4,3:47.0,,K. Irving makes free throw 2 of 2,105,107
409,4,3:34.0,D. Collison misses 2-pt jump shot from 22 ft,,105,107
410,4,3:32.0,,Defensive rebound by A. Baynes,105,107
411,4,3:12.0,,K. Irving misses 2-pt layup from 1 ft,105,107
412,4,3:10.0,Defensive rebound by M. Turner,,105,107
413,4,2:56.0,T. Young makes 2-pt hook shot from 1 ft,,107,107
414,4,2:29.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by A. Baynes),107,110
415,4,2:09.0,D. Collison misses 2-pt jump shot from 16 ft,,107,110
416,4,2:08.0,Offensive rebound by T. Young,,107,110
417,4,2:07.0,T. Young misses 2-pt layup from 1 ft,,107,110
418,4,2:06.0,Offensive rebound by T. Young,,107,110
419,4,2:02.0,D. Collison makes 3-pt jump shot from 25 ft (assist by M. Turner),,110,110
420,4,1:39.0,,K. Irving makes 2-pt layup from 2 ft,110,112
421,4,1:26.0,Turnover by B. Bogdanović (lost ball; steal by K. Irving),,110,112
422,4,1:21.0,,Turnover by M. Smart (lost ball; steal by B. Bogdanović),110,112
423,4,1:19.0,T. Young makes 2-pt layup at rim (assist by D. Collison),,112,112
424,4,1:04.0,,K. Irving misses 2-pt jump shot from 10 ft,112,112
425,4,1:01.0,Defensive rebound by T. Young,,112,112
426,4,0:42.0,T. Young misses 2-pt layup from 2 ft,,112,112
427,4,0:41.0,,Defensive rebound by A. Baynes,112,112
428,4,0:41.0,,Boston full timeout,112,112
429,4,0:41.0,C. Joseph enters the game for D. Collison,,112,112
430,4,0:41.0,,M. Morris enters the game for A. Baynes,112,112
431,4,0:35.0,,Turnover by M. Smart (bad pass; steal by W. Matthews),112,112
432,4,0:27.0,Indiana full timeout,,112,112
433,4,0:27.0,D. Collison enters the game for C. Joseph,,112,112
434,4,0:27.0,,A. Baynes enters the game for M. Morris,112,112
435,4,0:12.0,D. Collison misses 2-pt jump shot from 18 ft,,112,112
436,4,0:10.0,,Defensive rebound by J. Brown,112,112
437,4,0:10.0,,Boston full timeout,112,112
438,4,0:10.0,C. Joseph enters the game for D. Collison,,112,112
439,4,0:10.0,,G. Hayward enters the game for A. Baynes,112,112
440,4,0:10.0,,J. Tatum enters the game for M. Smart,112,112
441,4,0:00.0,,K. Irving makes 2-pt layup from 2 ft,112,114
442,4,0:00.0,Indiana full timeout,,112,114
