,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
62,1,4:37.0,,K. Looney makes 2-pt layup from 4 ft (assist by K. Durant),19,20
63,1,4:28.0,Shooting foul by S. Curry (drawn by L. Ball),,19,20
64,1,4:28.0,L. Ball makes free throw 1 of 2,,20,20
65,1,4:28.0,,J. Jerebko enters the game for S. Curry,20,20
66,1,4:28.0,L. Ball misses free throw 2 of 2,,20,20
67,1,4:26.0,,Defensive rebound by A. Iguodala,20,20
68,1,4:13.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by K. Looney),20,23
69,1,3:54.0,L. Ball misses 3-pt jump shot from 28 ft,,20,23
70,1,3:52.0,,Defensive rebound by K. Durant,20,23
71,1,3:47.0,,K. Looney misses 2-pt layup from 2 ft,20,23
72,1,3:46.0,Defensive rebound by L. James,,20,23
73,1,3:41.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. James),,23,23
74,1,3:25.0,,K. Thompson misses 3-pt jump shot from 26 ft,23,23
75,1,3:23.0,Defensive rebound by L. James,,23,23
76,1,3:14.0,L. James makes 2-pt layup from 7 ft,,25,23
77,1,2:56.0,,Personal foul by B. Ingram (drawn by K. Looney),25,23
78,1,2:56.0,LA Lakers full timeout,,25,23
79,1,2:56.0,J. Hart enters the game for L. Ball,,25,23
80,1,2:56.0,R. Rondo enters the game for B. Ingram,,25,23
81,1,2:56.0,,S. Livingston enters the game for K. Thompson,25,23
82,1,2:49.0,,J. Jerebko misses 3-pt jump shot from 29 ft,25,23
83,1,2:47.0,Defensive rebound by L. James,,25,23
84,1,2:29.0,L. James makes 2-pt jump shot from 16 ft,,27,23
85,1,2:14.0,,J. Jerebko misses 2-pt jump shot from 20 ft,27,23
86,1,2:13.0,Defensive rebound by K. Kuzma,,27,23
87,1,2:05.0,L. James misses 3-pt jump shot from 26 ft,,27,23
88,1,2:03.0,,Defensive rebound by K. Durant,27,23
89,1,1:57.0,,S. Livingston makes 2-pt jump shot from 8 ft,27,25
90,1,1:36.0,K. Kuzma misses 3-pt jump shot from 23 ft,,27,25
91,1,1:34.0,,Defensive rebound by J. Jerebko,27,25
92,1,1:27.0,,S. Livingston misses 2-pt jump shot from 16 ft,27,25
93,1,1:26.0,Defensive rebound by R. Rondo,,27,25
94,1,1:16.0,R. Rondo misses 2-pt layup from 7 ft,,27,25
95,1,1:15.0,,Defensive rebound by Team,27,25
96,1,1:15.0,Loose ball foul by T. Chandler (drawn by K. Looney),,27,25
97,1,1:15.0,K. Caldwell-Pope enters the game for L. James,,27,25
98,1,0:52.0,,J. Jerebko misses 3-pt jump shot from 26 ft,27,25
99,1,0:51.0,,Offensive rebound by Team,27,25
100,1,0:51.0,,Turnover by Team (shot clock),27,25
101,1,0:40.0,J. Hart makes 3-pt jump shot from 25 ft (assist by R. Rondo),,30,25
102,1,0:31.0,,J. Jerebko misses 3-pt jump shot from 25 ft,30,25
103,1,0:29.0,Defensive rebound by T. Chandler,,30,25
104,1,0:06.0,R. Rondo makes 2-pt jump shot from 11 ft,,32,25
105,1,0:01.0,,K. Durant misses 3-pt jump shot from 32 ft,32,25
106,1,0:00.0,,Offensive rebound by Team,32,25
107,2,11:47.0,,A. Iguodala makes 2-pt jump shot from 19 ft (assist by S. Curry),32,27
108,2,11:31.0,L. Stephenson misses 2-pt jump shot from 18 ft,,32,27
109,2,11:29.0,,Defensive rebound by A. Iguodala,32,27
110,2,11:20.0,,D. Green misses 3-pt jump shot from 27 ft,32,27
111,2,11:18.0,Defensive rebound by Team,,32,27
112,2,11:09.0,Turnover by J. Hart (out of bounds lost ball),,32,27
113,2,10:56.0,,Turnover by S. Livingston (lost ball; steal by T. Chandler),32,27
114,2,10:52.0,Turnover by J. Hart (lost ball; steal by D. Green),,32,27
115,2,10:43.0,,S. Livingston makes 2-pt jump shot from 12 ft (assist by A. Iguodala),32,29
116,2,10:24.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by R. Rondo),,35,29
117,2,10:09.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by S. Curry),35,31
118,2,9:57.0,J. Hart misses 3-pt jump shot from 27 ft,,35,31
119,2,9:55.0,,Defensive rebound by A. McKinnie,35,31
120,2,9:45.0,,Turnover by S. Curry (bad pass; steal by J. Hart),35,31
121,2,9:39.0,J. Hart makes 2-pt jump shot from 5 ft (assist by R. Rondo),,37,31
122,2,9:26.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by D. Green),37,33
123,2,9:20.0,Personal foul by A. McKinnie (drawn by K. Caldwell-Pope),,37,33
124,2,9:09.0,Personal foul by S. Livingston (drawn by R. Rondo),,37,33
125,2,8:56.0,L. Stephenson makes 3-pt jump shot from 27 ft,,40,33
126,2,8:47.0,,S. Curry misses 3-pt jump shot from 27 ft,40,33
127,2,8:45.0,Defensive rebound by R. Rondo,,40,33
128,2,8:38.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,40,33
129,2,8:36.0,,Defensive rebound by S. Livingston,40,33
130,2,8:32.0,,A. McKinnie misses 2-pt layup from 3 ft (block by J. Hart),40,33
131,2,8:31.0,,Offensive rebound by A. McKinnie,40,33
132,2,8:31.0,,A. McKinnie misses 2-pt layup from 2 ft,40,33
133,2,8:29.0,,Offensive rebound by A. McKinnie,40,33
134,2,8:27.0,,A. McKinnie misses 2-pt layup from 3 ft,40,33
135,2,8:26.0,,Offensive rebound by A. Iguodala,40,33
136,2,8:25.0,,A. McKinnie makes 2-pt layup from 2 ft (assist by A. Iguodala),40,35
137,2,8:20.0,LA Lakers full timeout,,40,35
138,2,8:20.0,I. Zubac enters the game for T. Chandler,,40,35
139,2,8:20.0,,K. Thompson enters the game for A. Iguodala,40,35
140,2,8:07.0,L. Stephenson makes 2-pt jump shot from 10 ft,,42,35
141,2,7:44.0,,D. Green misses 3-pt jump shot from 26 ft,42,35
142,2,7:42.0,Defensive rebound by I. Zubac,,42,35
143,2,7:36.0,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by R. Rondo),,44,35
144,2,7:25.0,,A. McKinnie misses 3-pt jump shot from 24 ft,44,35
145,2,7:23.0,Defensive rebound by Team,,44,35
146,2,7:07.0,K. Caldwell-Pope makes 2-pt jump shot from 13 ft (assist by R. Rondo),,46,35
147,2,7:02.0,,Personal foul by L. Stephenson (drawn by S. Livingston),46,35
148,2,7:02.0,B. Ingram enters the game for L. Stephenson,,46,35
149,2,7:02.0,,K. Durant enters the game for S. Livingston,46,35
150,2,6:56.0,,A. McKinnie misses 3-pt jump shot from 27 ft,46,35
151,2,6:55.0,,Offensive rebound by Team,46,35
152,2,6:55.0,Loose ball foul by B. Ingram (drawn by D. Green),,46,35
153,2,6:50.0,,K. Durant misses 3-pt jump shot from 27 ft,46,35
154,2,6:48.0,Defensive rebound by I. Zubac,,46,35
155,2,6:42.0,R. Rondo misses 2-pt jump shot from 18 ft,,46,35
156,2,6:41.0,,Defensive rebound by K. Durant,46,35
157,2,6:30.0,,A. McKinnie misses 2-pt layup from 1 ft (block by I. Zubac),46,35
158,2,6:29.0,Defensive rebound by R. Rondo,,46,35
159,2,6:21.0,Turnover by I. Zubac (traveling),,46,35
160,2,6:21.0,L. James enters the game for R. Rondo,,46,35
161,2,6:05.0,,A. McKinnie makes 2-pt dunk from 3 ft (assist by D. Green),46,37
162,2,5:54.0,I. Zubac misses 2-pt hook shot from 6 ft,,46,37
163,2,5:53.0,,Defensive rebound by A. McKinnie,46,37
164,2,5:45.0,,A. McKinnie misses 2-pt jump shot from 12 ft,46,37
165,2,5:44.0,Defensive rebound by K. Caldwell-Pope,,46,37
166,2,5:38.0,Turnover by K. Caldwell-Pope (bad pass; steal by S. Curry),,46,37
167,2,5:35.0,,S. Curry misses 3-pt jump shot from 27 ft,46,37
168,2,5:32.0,Defensive rebound by I. Zubac,,46,37
169,2,5:32.0,Shooting foul by K. Durant (drawn by J. Hart),,46,37
170,2,5:32.0,J. Hart makes free throw 1 of 2,,47,37
171,2,5:32.0,L. Ball enters the game for K. Caldwell-Pope,,47,37
172,2,5:32.0,,A. Iguodala enters the game for S. Curry,47,37
173,2,5:32.0,,K. Looney enters the game for D. Green,47,37
174,2,5:32.0,J. Hart makes free throw 2 of 2,,48,37
175,2,5:32.0,,Turnover by K. Thompson (step out of bounds),48,37
176,2,5:32.0,K. Kuzma enters the game for J. Hart,,48,37
177,2,5:06.0,B. Ingram makes 2-pt layup from 3 ft (assist by K. Kuzma),,50,37
178,2,4:56.0,,K. Durant misses 2-pt jump shot from 17 ft,50,37
179,2,4:55.0,Defensive rebound by B. Ingram,,50,37
180,2,4:39.0,L. James makes 2-pt jump shot from 13 ft,,52,37
181,2,4:32.0,,Golden State full timeout,52,37
182,2,4:32.0,,S. Curry enters the game for K. Looney,52,37
183,2,4:32.0,,D. Green enters the game for A. McKinnie,52,37
184,2,4:25.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by K. Durant),52,40
185,2,4:05.0,Turnover by L. Ball (offensive foul),,52,40
186,2,4:05.0,Offensive foul by L. Ball (drawn by S. Curry),,52,40
187,2,3:56.0,,S. Curry makes 2-pt layup from 2 ft,52,42
188,2,3:37.0,I. Zubac makes 2-pt layup from 3 ft (assist by B. Ingram),,54,42
189,2,3:28.0,,D. Green makes 2-pt layup from 3 ft,54,44
190,2,3:28.0,,Away from play foul by B. Ingram (drawn by K. Durant),54,44
191,2,3:28.0,J. Hart enters the game for B. Ingram,,54,44
192,2,3:28.0,,K. Durant makes free throw 1 of 1,54,45
193,2,3:07.0,L. James misses 2-pt jump shot from 22 ft,,54,45
194,2,3:05.0,,Defensive rebound by K. Thompson,54,45
195,2,2:51.0,,A. Iguodala misses 2-pt jump shot from 8 ft,54,45
196,2,2:50.0,Defensive rebound by L. James,,54,45
197,2,2:44.0,K. Kuzma makes 2-pt dunk from 2 ft (assist by L. Ball),,56,45
198,2,2:32.0,,S. Curry misses 2-pt jump shot from 17 ft,56,45
199,2,2:30.0,Defensive rebound by L. James,,56,45
200,2,2:25.0,J. Hart misses 3-pt jump shot from 26 ft,,56,45
201,2,2:23.0,Offensive rebound by L. James,,56,45
202,2,2:20.0,L. James misses 2-pt layup from 3 ft,,56,45
203,2,2:19.0,Offensive rebound by L. James,,56,45
204,2,2:15.0,L. James makes 2-pt layup at rim,,58,45
205,2,2:10.0,,K. Durant misses 2-pt jump shot from 13 ft,58,45
206,2,2:09.0,Defensive rebound by L. James,,58,45
207,2,1:59.0,L. James makes 2-pt layup from 3 ft,,60,45
208,2,1:56.0,,Turnover by D. Green (bad pass),60,45
209,2,1:53.0,Turnover by L. James (bad pass),,60,45
210,2,1:35.0,,Personal foul by K. Kuzma (drawn by D. Green),60,45
211,2,1:27.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Durant),60,48
212,2,1:09.0,Shooting foul by A. Iguodala (drawn by L. James),,60,48
213,2,1:09.0,L. James misses free throw 1 of 2,,60,48
214,2,1:09.0,Offensive rebound by Team,,60,48
215,2,1:09.0,L. James makes free throw 2 of 2,,61,48
216,2,1:01.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by D. Green),61,50
217,2,0:49.0,I. Zubac makes 2-pt dunk from 1 ft (assist by L. James),,63,50
218,2,0:39.0,,A. Iguodala misses 3-pt jump shot from 27 ft,63,50
219,2,0:37.0,Defensive rebound by I. Zubac,,63,50
220,2,0:18.0,L. James makes 2-pt layup from 2 ft,,65,50
221,2,0:01.0,,S. Curry misses 2-pt jump shot from 20 ft,65,50
222,2,0:00.0,,Offensive rebound by Team,65,50
223,3,11:48.0,,Turnover by D. Green (bad pass),65,50
224,3,11:33.0,Shooting foul by D. Green (drawn by B. Ingram),,65,50
225,3,11:33.0,B. Ingram makes free throw 1 of 2,,66,50
226,3,11:33.0,B. Ingram makes free throw 2 of 2,,67,50
227,3,11:20.0,,Turnover by K. Looney (traveling),67,50
228,3,11:03.0,Shooting foul by K. Thompson (drawn by K. Kuzma),,67,50
229,3,11:03.0,K. Kuzma makes free throw 1 of 3,,68,50
230,3,11:03.0,K. Kuzma misses free throw 2 of 3,,68,50
231,3,11:03.0,Offensive rebound by Team,,68,50
232,3,11:03.0,K. Kuzma makes free throw 3 of 3,,69,50
233,3,10:53.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),69,52
234,3,10:53.0,,Shooting foul by L. James (drawn by D. Green),69,52
235,3,10:53.0,,D. Green misses free throw 1 of 1,69,52
236,3,10:51.0,Defensive rebound by L. James,,69,52
237,3,10:41.0,,Violation by Team (kicked ball),69,52
238,3,10:31.0,B. Ingram misses 3-pt jump shot from 27 ft,,69,52
239,3,10:29.0,,Defensive rebound by K. Looney,69,52
240,3,10:21.0,,K. Durant makes 3-pt jump shot from 28 ft,69,55
241,3,10:11.0,Personal foul by S. Curry (drawn by L. Ball),,69,55
242,3,9:58.0,L. James misses 3-pt jump shot from 27 ft,,69,55
243,3,9:56.0,,Defensive rebound by Team,69,55
244,3,9:50.0,,S. Curry misses 3-pt jump shot from 23 ft,69,55
245,3,9:48.0,Defensive rebound by L. James,,69,55
246,3,9:30.0,I. Zubac makes 2-pt hook shot from 5 ft (assist by L. Ball),,71,55
247,3,9:20.0,,Turnover by D. Green (bad pass),71,55
248,3,9:05.0,Turnover by B. Ingram (bad pass),,71,55
249,3,8:59.0,,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),71,57
250,3,8:59.0,LA Lakers full timeout,,71,57
251,3,8:45.0,B. Ingram misses 2-pt jump shot from 16 ft,,71,57
252,3,8:44.0,,Defensive rebound by D. Green,71,57
253,3,8:35.0,,Personal foul by B. Ingram (drawn by K. Durant),71,57
254,3,8:35.0,J. Hart enters the game for B. Ingram,,71,57
255,3,8:23.0,,K. Looney misses 2-pt layup from 1 ft,71,57
256,3,8:22.0,Defensive rebound by L. James,,71,57
257,3,8:13.0,K. Kuzma misses 3-pt jump shot from 27 ft,,71,57
258,3,8:11.0,,Defensive rebound by D. Green,71,57
259,3,7:57.0,,D. Green misses 2-pt jump shot from 14 ft,71,57
260,3,7:56.0,Defensive rebound by I. Zubac,,71,57
261,3,7:51.0,LA Lakers full timeout,,71,57
262,3,7:51.0,K. Caldwell-Pope enters the game for L. James,,71,57
263,3,7:42.0,K. Kuzma makes 2-pt layup from 3 ft (assist by L. Ball),,73,57
264,3,7:25.0,,K. Thompson misses 2-pt jump shot from 17 ft,73,57
265,3,7:24.0,Defensive rebound by L. Ball,,73,57
266,3,7:18.0,K. Kuzma misses 3-pt jump shot from 24 ft,,73,57
267,3,7:16.0,,Defensive rebound by D. Green,73,57
268,3,7:08.0,,K. Durant misses 3-pt jump shot from 27 ft,73,57
269,3,7:06.0,Defensive rebound by I. Zubac,,73,57
270,3,7:03.0,Personal take foul by D. Green (drawn by L. Ball),,73,57
271,3,7:03.0,,A. Iguodala enters the game for D. Green,73,57
272,3,6:51.0,K. Kuzma misses 2-pt jump shot from 5 ft,,73,57
273,3,6:51.0,,Defensive rebound by K. Durant,73,57
274,3,6:35.0,,A. Iguodala makes 2-pt jump shot from 13 ft (assist by K. Durant),73,59
275,3,6:21.0,L. Ball makes 2-pt jump shot from 16 ft,,75,59
276,3,6:19.0,,Golden State full timeout,75,59
277,3,6:19.0,T. Chandler enters the game for I. Zubac,,75,59
278,3,6:05.0,,K. Durant makes 2-pt layup from 4 ft,75,61
279,3,6:05.0,,Shooting foul by T. Chandler (drawn by K. Durant),75,61
280,3,6:05.0,,K. Durant makes free throw 1 of 1,75,62
281,3,5:55.0,J. Hart misses 3-pt jump shot from 26 ft,,75,62
282,3,5:53.0,,Defensive rebound by K. Looney,75,62
283,3,5:43.0,,A. Iguodala misses 3-pt jump shot from 25 ft,75,62
284,3,5:40.0,Defensive rebound by Team,,75,62
285,3,5:24.0,Personal foul by K. Thompson (drawn by K. Kuzma),,75,62
286,3,5:24.0,K. Kuzma misses free throw 1 of 2,,75,62
287,3,5:24.0,Offensive rebound by Team,,75,62
288,3,5:24.0,K. Kuzma makes free throw 2 of 2,,76,62
289,3,5:13.0,,S. Curry misses 2-pt jump shot from 10 ft,76,62
290,3,5:12.0,Defensive rebound by L. Ball,,76,62
291,3,5:08.0,Turnover by K. Kuzma (traveling),,76,62
292,3,4:59.0,,S. Curry misses 2-pt layup from 4 ft,76,62
293,3,4:55.0,,Offensive rebound by K. Looney,76,62
294,3,4:55.0,,K. Looney misses 2-pt dunk at rim,76,62
295,3,4:55.0,Defensive rebound by T. Chandler,,76,62
296,3,4:55.0,Turnover by J. Hart (off goaltending),,76,62
297,3,4:48.0,,S. Curry makes 3-pt jump shot from 26 ft,76,65
298,3,4:26.0,K. Kuzma misses 3-pt jump shot from 31 ft,,76,65
299,3,4:24.0,,Defensive rebound by S. Curry,76,65
300,3,4:17.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Looney),76,68
301,3,4:15.0,LA Lakers full timeout,,76,68
302,3,4:15.0,R. Rondo enters the game for L. Ball,,76,68
303,3,4:00.0,J. Hart misses 2-pt jump shot from 9 ft,,76,68
304,3,3:59.0,,Defensive rebound by S. Curry,76,68
305,3,3:51.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),76,71
306,3,3:28.0,K. Kuzma misses 2-pt layup from 4 ft,,76,71
307,3,3:26.0,,Defensive rebound by A. Iguodala,76,71
308,3,3:22.0,,K. Durant makes 2-pt dunk from 2 ft (assist by A. Iguodala),76,73
309,3,3:00.0,Shooting foul by K. Looney (drawn by K. Kuzma),,76,73
310,3,3:00.0,K. Kuzma makes free throw 1 of 2,,77,73
311,3,3:00.0,L. Stephenson enters the game for J. Hart,,77,73
312,3,3:00.0,,J. Bell enters the game for K. Looney,77,73
313,3,3:00.0,,S. Livingston enters the game for K. Thompson,77,73
314,3,3:00.0,K. Kuzma makes free throw 2 of 2,,78,73
315,3,2:48.0,,Shooting foul by K. Kuzma (drawn by S. Curry),78,73
316,3,2:48.0,,S. Curry makes free throw 1 of 3,78,74
317,3,2:48.0,,S. Curry makes free throw 2 of 3,78,75
318,3,2:48.0,B. Ingram enters the game for K. Kuzma,,78,75
319,3,2:48.0,,S. Curry makes free throw 3 of 3,78,76
320,3,2:27.0,R. Rondo makes 2-pt layup from 2 ft,,80,76
321,3,2:17.0,,S. Curry misses 3-pt jump shot from 29 ft,80,76
322,3,2:15.0,Defensive rebound by K. Caldwell-Pope,,80,76
323,3,2:10.0,Personal foul by S. Curry (drawn by B. Ingram),,80,76
324,3,2:10.0,B. Ingram makes free throw 1 of 2,,81,76
325,3,2:10.0,,J. Jerebko enters the game for S. Curry,81,76
326,3,2:10.0,B. Ingram makes free throw 2 of 2,,82,76
327,3,1:52.0,,Turnover by J. Jerebko (bad pass; steal by T. Chandler),82,76
328,3,1:43.0,T. Chandler misses 2-pt layup from 4 ft,,82,76
329,3,1:42.0,,Defensive rebound by A. Iguodala,82,76
330,3,1:38.0,,Personal foul by K. Caldwell-Pope (drawn by A. Iguodala),82,76
331,3,1:38.0,,A. Iguodala makes free throw 1 of 2,82,77
332,3,1:38.0,,A. Iguodala makes free throw 2 of 2,82,78
333,3,1:20.0,B. Ingram makes 2-pt jump shot from 17 ft,,84,78
334,3,1:19.0,,J. Jerebko makes 2-pt jump shot from 19 ft,84,80
335,3,0:51.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft (assist by R. Rondo),,86,80
336,3,0:40.0,,J. Bell makes 2-pt layup from 2 ft (assist by K. Durant),86,82
337,3,0:27.0,R. Rondo makes 2-pt hook shot from 8 ft,,88,82
338,3,0:09.0,,J. Jerebko misses 3-pt jump shot from 25 ft,88,82
339,3,0:07.0,Defensive rebound by T. Chandler,,88,82
340,3,0:02.0,L. Stephenson makes 3-pt jump shot from 29 ft (assist by R. Rondo),,91,82
341,4,11:42.0,R. Rondo makes 2-pt hook shot from 6 ft (assist by I. Zubac),,93,82
342,4,11:27.0,,S. Curry misses 3-pt jump shot from 27 ft,93,82
343,4,11:25.0,Defensive rebound by L. Stephenson,,93,82
344,4,11:07.0,L. Stephenson misses 3-pt jump shot from 26 ft,,93,82
345,4,11:05.0,Offensive rebound by I. Zubac,,93,82
346,4,11:02.0,I. Zubac makes 2-pt layup from 3 ft,,95,82
347,4,10:42.0,,Turnover by S. Livingston (bad pass; steal by K. Caldwell-Pope),95,82
348,4,10:31.0,B. Ingram misses 2-pt layup from 2 ft,,95,82
349,4,10:29.0,,Defensive rebound by J. Jerebko,95,82
350,4,10:22.0,,S. Livingston misses 2-pt hook shot from 4 ft,95,82
351,4,10:21.0,,Offensive rebound by S. Livingston,95,82
352,4,10:21.0,,S. Livingston misses 2-pt layup from 2 ft,95,82
353,4,10:20.0,,Offensive rebound by S. Livingston,95,82
354,4,10:19.0,,Shooting foul by I. Zubac (drawn by S. Livingston),95,82
355,4,10:19.0,,S. Livingston misses free throw 1 of 2,95,82
356,4,10:19.0,,Offensive rebound by Team,95,82
357,4,10:19.0,J. Hart enters the game for L. Stephenson,,95,82
358,4,10:19.0,,K. Thompson enters the game for J. Jerebko,95,82
359,4,10:19.0,,S. Livingston makes free throw 2 of 2,95,83
360,4,9:58.0,R. Rondo makes 3-pt jump shot from 28 ft (assist by I. Zubac),,98,83
361,4,9:44.0,,D. Green misses 2-pt layup from 3 ft (block by I. Zubac),98,83
362,4,9:43.0,,Offensive rebound by Team,98,83
363,4,9:40.0,Violation by Team (jump ball),,98,83
364,4,9:33.0,,Turnover by K. Thompson (bad pass),98,83
365,4,9:21.0,Shooting foul by D. Green (drawn by R. Rondo),,98,83
366,4,9:21.0,,K. Durant enters the game for D. Green,98,83
367,4,9:21.0,,K. Looney enters the game for A. Iguodala,98,83
368,4,9:21.0,R. Rondo makes free throw 1 of 2,,99,83
369,4,9:21.0,R. Rondo makes free throw 2 of 2,,100,83
370,4,9:10.0,,S. Livingston makes 2-pt dunk from 2 ft (assist by S. Curry),100,85
371,4,8:58.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,100,85
372,4,8:56.0,,Defensive rebound by K. Thompson,100,85
373,4,8:45.0,,K. Durant misses 3-pt jump shot from 26 ft,100,85
374,4,8:43.0,Defensive rebound by K. Caldwell-Pope,,100,85
375,4,8:21.0,R. Rondo misses 3-pt jump shot from 24 ft,,100,85
376,4,8:19.0,,Defensive rebound by K. Durant,100,85
377,4,8:10.0,,K. Durant misses 2-pt layup from 2 ft,100,85
378,4,8:09.0,Defensive rebound by R. Rondo,,100,85
379,4,8:04.0,I. Zubac makes 2-pt dunk from 3 ft (assist by K. Caldwell-Pope),,102,85
380,4,8:03.0,,Golden State full timeout,102,85
381,4,7:51.0,,K. Durant misses 3-pt jump shot from 26 ft,102,85
382,4,7:49.0,Defensive rebound by R. Rondo,,102,85
383,4,7:35.0,Shooting foul by S. Livingston (drawn by B. Ingram),,102,85
384,4,7:35.0,B. Ingram misses free throw 1 of 2,,102,85
385,4,7:35.0,Offensive rebound by Team,,102,85
386,4,7:35.0,,A. McKinnie enters the game for S. Livingston,102,85
387,4,7:35.0,B. Ingram makes free throw 2 of 2,,103,85
388,4,7:24.0,,K. Thompson makes 2-pt jump shot from 15 ft (assist by A. McKinnie),103,87
