,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
384,4,5:39.0,K. Oubre makes free throw 1 of 2,,93,98
385,4,5:39.0,K. Oubre misses free throw 2 of 2,,93,98
386,4,5:39.0,,Defensive rebound by M. Turner,93,98
387,4,5:39.0,J. Green enters the game for S. Dekker,,93,98
388,4,5:38.0,,Indiana full timeout,93,98
389,4,5:16.0,,T. Evans misses 2-pt jump shot from 22 ft,93,98
390,4,5:14.0,Defensive rebound by T. Satoranský,,93,98
391,4,4:59.0,B. Beal makes 2-pt jump shot from 15 ft,,95,98
392,4,4:46.0,,Turnover by B. Bogdanović (lost ball; steal by B. Beal),95,98
393,4,4:45.0,Personal foul by D. Collison (drawn by B. Beal),,95,98
394,4,4:45.0,B. Beal makes free throw 1 of 2,,96,98
395,4,4:45.0,B. Beal makes free throw 2 of 2,,97,98
396,4,4:29.0,,Turnover by T. Evans (offensive foul),97,98
397,4,4:29.0,,Offensive foul by T. Evans (drawn by J. Green),97,98
398,4,4:16.0,K. Oubre misses 2-pt layup from 4 ft (block by M. Turner),,97,98
399,4,4:12.0,,Defensive rebound by B. Bogdanović,97,98
400,4,4:05.0,,D. Collison makes 3-pt jump shot from 27 ft,97,101
401,4,3:51.0,M. Morris misses 2-pt jump shot from 20 ft,,97,101
402,4,3:47.0,,Defensive rebound by T. Evans,97,101
403,4,3:35.0,,Turnover by D. Collison (lost ball; steal by T. Satoranský),97,101
404,4,3:30.0,T. Satoranský makes 2-pt layup from 1 ft,,99,101
405,4,3:19.0,,Personal foul by T. Satoranský (drawn by B. Bogdanović),99,101
406,4,3:12.0,,B. Bogdanović makes 2-pt dunk from 1 ft (assist by T. Young),99,103
407,4,2:50.0,B. Beal misses 2-pt layup from 1 ft,,99,103
408,4,2:48.0,,Defensive rebound by T. Evans,99,103
409,4,2:38.0,,Turnover by T. Evans (bad pass),99,103
410,4,2:22.0,M. Morris misses 2-pt jump shot from 12 ft,,99,103
411,4,2:15.0,Offensive rebound by T. Satoranský,,99,103
412,4,2:13.0,B. Beal misses 3-pt jump shot from 27 ft,,99,103
413,4,2:11.0,,Defensive rebound by M. Turner,99,103
414,4,1:53.0,,M. Turner makes 2-pt jump shot from 16 ft (assist by D. Collison),99,105
415,4,1:51.0,Washington full timeout,,99,105
416,4,1:41.0,M. Morris misses 3-pt jump shot from 27 ft,,99,105
417,4,1:38.0,Offensive rebound by Team,,99,105
418,4,1:38.0,,Loose ball foul by D. Collison (drawn by K. Oubre),99,105
419,4,1:38.0,K. Oubre makes free throw 1 of 2,,100,105
420,4,1:38.0,K. Oubre makes free throw 2 of 2,,101,105
421,4,1:22.0,,Turnover by D. Collison (bad pass; steal by J. Green),101,105
422,4,1:10.0,T. Satoranský misses 3-pt jump shot from 23 ft,,101,105
423,4,1:08.0,,Defensive rebound by T. Evans,101,105
424,4,0:53.0,,T. Evans misses 3-pt jump shot from 25 ft,101,105
425,4,0:50.0,,Offensive rebound by D. Collison,101,105
426,4,0:38.0,,D. Collison misses 2-pt layup from 2 ft,101,105
427,4,0:38.0,,Offensive rebound by T. Young,101,105
428,4,0:37.0,,T. Young makes 2-pt layup at rim,101,107
429,4,0:34.0,Turnover by J. Green (bad pass; steal by T. Evans),,101,107
430,4,0:27.0,,Personal take foul by K. Oubre (drawn by D. Collison),101,107
431,4,0:27.0,,D. Collison makes free throw 1 of 2,101,108
432,4,0:27.0,,D. Collison makes free throw 2 of 2,101,109
433,4,0:21.0,B. Beal misses 3-pt jump shot from 24 ft,,101,109
434,4,0:18.0,,Defensive rebound by T. Evans,101,109
