,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
372,4,7:21.0,Defensive rebound by G. Antetokounmpo,,90,81
373,4,7:18.0,Personal foul by D. Green (drawn by G. Antetokounmpo),,90,81
374,4,7:12.0,K. Middleton misses 3-pt jump shot from 25 ft,,90,81
375,4,7:09.0,Offensive rebound by S. Brown,,90,81
376,4,7:08.0,B. Lopez misses 3-pt jump shot from 25 ft,,90,81
377,4,7:04.0,Offensive rebound by G. Antetokounmpo,,90,81
378,4,6:59.0,S. Brown misses 2-pt layup from 2 ft (block by P. Siakam),,90,81
379,4,6:56.0,Offensive rebound by S. Brown,,90,81
380,4,6:53.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,90,81
381,4,6:48.0,,Defensive rebound by P. Siakam,90,81
382,4,6:44.0,,D. Green misses 3-pt jump shot from 25 ft,90,81
383,4,6:40.0,,Offensive rebound by K. Leonard,90,81
384,4,6:40.0,,K. Leonard misses 2-pt layup from 1 ft,90,81
385,4,6:39.0,Defensive rebound by S. Brown,,90,81
386,4,6:36.0,E. Bledsoe misses 2-pt layup from 3 ft (block by D. Green),,90,81
387,4,6:36.0,Offensive rebound by Team,,90,81
388,4,6:36.0,,K. Lowry enters the game for P. Siakam,90,81
389,4,6:23.0,B. Lopez misses 3-pt jump shot from 23 ft,,90,81
390,4,6:21.0,,Defensive rebound by K. Lowry,90,81
391,4,6:02.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),90,84
392,4,5:38.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft,,90,84
393,4,5:35.0,,Defensive rebound by D. Green,90,84
394,4,5:27.0,,S. Ibaka misses 2-pt layup from 6 ft,90,84
395,4,5:25.0,,Offensive rebound by Team,90,84
396,4,5:25.0,M. Brogdon enters the game for G. Antetokounmpo,,90,84
397,4,5:19.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Leonard),90,87
398,4,5:18.0,Milwaukee full timeout,,90,87
399,4,5:18.0,G. Antetokounmpo enters the game for S. Brown,,90,87
400,4,5:03.0,K. Middleton misses 2-pt jump shot from 1 ft (block by D. Green),,90,87
401,4,5:03.0,Offensive rebound by Team,,90,87
402,4,4:58.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,90,87
403,4,4:56.0,,Defensive rebound by K. Leonard,90,87
404,4,4:49.0,,K. Leonard makes 2-pt jump shot from 17 ft,90,89
405,4,4:36.0,M. Brogdon makes 2-pt layup from 3 ft,,92,89
406,4,4:15.0,,S. Ibaka misses 3-pt jump shot from 26 ft,92,89
407,4,4:13.0,,Offensive rebound by Team,92,89
408,4,4:02.0,,K. Leonard makes 2-pt jump shot from 18 ft,92,91
409,4,3:50.0,G. Antetokounmpo misses 2-pt jump shot from 2 ft,,92,91
410,4,3:47.0,,Defensive rebound by S. Ibaka,92,91
411,4,3:29.0,,Turnover by S. Ibaka (out of bounds lost ball),92,91
412,4,3:18.0,M. Brogdon misses 2-pt layup from 3 ft (block by S. Ibaka),,92,91
413,4,3:15.0,,Defensive rebound by K. Lowry,92,91
414,4,3:13.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by K. Lowry),92,94
415,4,2:45.0,Turnover by Team (shot clock),,92,94
416,4,2:31.0,,D. Green misses 3-pt jump shot from 25 ft,92,94
417,4,2:28.0,Defensive rebound by K. Middleton,,92,94
418,4,2:23.0,Shooting foul by D. Green (drawn by K. Middleton),,92,94
419,4,2:23.0,K. Middleton makes free throw 1 of 2,,93,94
420,4,2:23.0,K. Middleton makes free throw 2 of 2,,94,94
421,4,2:09.0,,K. Leonard makes 3-pt jump shot from 23 ft,94,97
422,4,1:53.0,Turnover by K. Middleton (out of bounds lost ball),,94,97
423,4,1:29.0,,K. Lowry misses 3-pt jump shot from 24 ft,94,97
424,4,1:27.0,Defensive rebound by K. Middleton,,94,97
425,4,1:07.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by K. Middleton),,97,97
426,4,0:53.0,,Turnover by K. Leonard (bad pass; steal by M. Brogdon),97,97
427,4,0:41.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by K. Middleton),,100,97
428,4,0:40.0,,Toronto full timeout,100,97
429,4,0:28.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by S. Ibaka),100,99
430,4,0:21.0,Milwaukee full timeout,,100,99
431,4,0:21.0,,P. Siakam enters the game for F. VanVleet,100,99
432,4,0:14.0,Milwaukee full timeout,,100,99
433,4,0:12.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by B. Lopez),,102,99
434,4,0:12.0,,Toronto full timeout,102,99
435,4,0:12.0,E. İlyasova enters the game for B. Lopez,,102,99
436,4,0:12.0,,F. VanVleet enters the game for P. Siakam,102,99
437,4,0:11.0,,Personal foul by K. Middleton (drawn by K. Lowry),102,99
438,4,0:11.0,,C. Miles enters the game for F. VanVleet,102,99
439,4,0:09.0,,K. Leonard misses 3-pt jump shot from 26 ft,102,99
440,4,0:07.0,Defensive rebound by E. İlyasova,,102,99
441,4,0:07.0,Personal take foul by D. Green (drawn by E. İlyasova),,102,99
442,4,0:07.0,E. İlyasova makes free throw 1 of 2,,103,99
443,4,0:07.0,E. İlyasova makes free throw 2 of 2,,104,99
