,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
65,1,5:17.0,Defensive rebound by L. James,,18,17
66,1,5:10.0,L. James misses 2-pt jump shot from 15 ft,,18,17
67,1,5:07.0,,Defensive rebound by I. Canaan,18,17
68,1,4:59.0,,I. Canaan misses 3-pt jump shot from 24 ft,18,17
69,1,4:56.0,Defensive rebound by J. Hart,,18,17
70,1,4:38.0,L. James misses 3-pt jump shot from 24 ft,,18,17
71,1,4:34.0,,Defensive rebound by J. Jackson,18,17
72,1,4:26.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by D. Ayton),18,20
73,1,4:24.0,LA Lakers full timeout,,18,20
74,1,4:24.0,K. Caldwell-Pope enters the game for J. Hart,,18,20
75,1,4:24.0,J. McGee enters the game for L. James,,18,20
76,1,4:24.0,S. Mykhailiuk enters the game for J. Williams,,18,20
77,1,4:24.0,,T. Chandler enters the game for D. Ayton,18,20
78,1,4:09.0,K. Kuzma misses 2-pt layup from 7 ft,,18,20
79,1,4:09.0,Offensive rebound by Team,,18,20
80,1,4:09.0,,Loose ball foul by J. Jackson (drawn by J. McGee),18,20
81,1,4:00.0,J. McGee makes 2-pt dunk from 1 ft (assist by S. Mykhailiuk),,20,20
82,1,3:48.0,,J. Jackson misses 2-pt dunk from 1 ft (block by J. McGee),20,20
83,1,3:46.0,Defensive rebound by K. Caldwell-Pope,,20,20
84,1,3:43.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,20,20
85,1,3:40.0,,Defensive rebound by T. Chandler,20,20
86,1,3:29.0,,I. Canaan misses 2-pt layup from 1 ft,20,20
87,1,3:28.0,Defensive rebound by L. Stephenson,,20,20
88,1,3:21.0,J. McGee misses 2-pt jump shot from 12 ft,,20,20
89,1,3:18.0,,Defensive rebound by T. Chandler,20,20
90,1,3:11.0,,T. Ariza misses 2-pt layup from 2 ft,20,20
91,1,3:05.0,,Offensive rebound by T. Chandler,20,20
92,1,3:05.0,,T. Chandler makes 2-pt dunk from 1 ft,20,22
93,1,2:57.0,,Violation by Team (kicked ball),20,22
94,1,2:57.0,,D. Booker enters the game for T. Ariza,20,22
95,1,2:57.0,,J. Crawford enters the game for I. Canaan,20,22
96,1,2:46.0,J. McGee makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,22,22
97,1,2:30.0,,T. Warren misses 2-pt jump shot from 4 ft,22,22
98,1,2:29.0,Defensive rebound by J. McGee,,22,22
99,1,2:16.0,J. McGee makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,25,22
100,1,1:53.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),25,24
101,1,1:39.0,L. Stephenson misses 2-pt jump shot from 22 ft,,25,24
102,1,1:38.0,,Defensive rebound by T. Chandler,25,24
103,1,1:29.0,,Turnover by T. Warren (bad pass; steal by S. Mykhailiuk),25,24
104,1,1:28.0,Personal take foul by J. Crawford (drawn by S. Mykhailiuk),,25,24
105,1,1:28.0,S. Mykhailiuk makes free throw 1 of 2,,26,24
106,1,1:28.0,S. Mykhailiuk misses free throw 2 of 2,,26,24
107,1,1:25.0,,Defensive rebound by T. Warren,26,24
108,1,1:13.0,,J. Jackson misses 2-pt layup from 1 ft (block by J. McGee),26,24
109,1,1:12.0,,Offensive rebound by T. Chandler,26,24
110,1,1:11.0,,T. Chandler misses 2-pt layup from 3 ft,26,24
111,1,1:11.0,,Offensive rebound by T. Chandler,26,24
112,1,1:11.0,,T. Chandler misses 2-pt layup at rim,26,24
113,1,1:11.0,,Offensive rebound by T. Chandler,26,24
114,1,1:11.0,,Shooting foul by J. McGee (drawn by T. Chandler),26,24
115,1,1:11.0,,T. Chandler makes free throw 1 of 2,26,25
116,1,1:11.0,J. Hart enters the game for K. Kuzma,,26,25
117,1,1:11.0,J. Williams enters the game for J. McGee,,26,25
118,1,1:11.0,,T. Chandler makes free throw 2 of 2,26,26
119,1,0:55.0,L. Stephenson makes 2-pt jump shot from 15 ft,,28,26
120,1,0:38.0,,D. Booker misses 2-pt jump shot from 8 ft,28,26
121,1,0:36.0,Defensive rebound by L. Stephenson,,28,26
122,1,0:30.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,31,26
123,1,0:19.0,,Technical foul by D. Booker,31,26
124,1,0:19.0,K. Caldwell-Pope makes technical free throw,,32,26
125,1,0:09.0,,J. Crawford makes 3-pt jump shot from 26 ft,32,29
126,1,0:08.0,,Away from play foul by J. Williams (drawn by T. Chandler),32,29
127,1,0:08.0,L. James enters the game for J. Hart,,32,29
128,1,0:08.0,,T. Ariza enters the game for J. Crawford,32,29
129,1,0:08.0,,I. Canaan enters the game for T. Warren,32,29
130,1,0:08.0,,T. Chandler makes free throw 1 of 1,32,30
131,1,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,32,30
132,1,0:00.0,Offensive rebound by Team,,32,30
133,2,11:48.0,,Personal foul by J. Williams (drawn by T. Chandler),32,30
134,2,11:41.0,,J. Crawford makes 2-pt jump shot from 19 ft,32,32
135,2,11:26.0,L. Stephenson makes 2-pt layup from 1 ft,,34,32
136,2,11:17.0,,Offensive foul by D. Booker (drawn by K. Caldwell-Pope),34,32
137,2,11:17.0,,Turnover by D. Booker (offensive foul),34,32
138,2,11:17.0,J. McGee enters the game for J. Williams,,34,32
139,2,10:59.0,L. Stephenson makes 2-pt layup from 1 ft,,36,32
140,2,10:37.0,,Turnover by J. Crawford (lost ball; steal by L. Stephenson),36,32
141,2,10:33.0,L. Stephenson makes 2-pt layup from 1 ft,,38,32
142,2,10:32.0,,Phoenix full timeout,38,32
143,2,10:32.0,,R. Anderson enters the game for T. Chandler,38,32
144,2,10:32.0,,T. Ariza enters the game for J. Jackson,38,32
145,2,10:32.0,,D. Ayton enters the game for T. Warren,38,32
146,2,10:15.0,,Turnover by T. Ariza (bad pass; steal by J. McGee),38,32
147,2,9:57.0,L. James makes 2-pt jump shot from 14 ft (assist by L. Stephenson),,40,32
148,2,9:40.0,,D. Booker misses 3-pt jump shot from 26 ft,40,32
149,2,9:37.0,Defensive rebound by L. James,,40,32
150,2,9:32.0,S. Mykhailiuk misses 2-pt layup from 1 ft,,40,32
151,2,9:31.0,Offensive rebound by L. Stephenson,,40,32
152,2,9:30.0,L. Stephenson makes 2-pt layup from 1 ft,,42,32
153,2,9:15.0,,D. Ayton makes 2-pt layup at rim (assist by J. Crawford),42,34
154,2,8:52.0,L. James misses 2-pt layup from 1 ft,,42,34
155,2,8:50.0,,Defensive rebound by D. Ayton,42,34
156,2,8:45.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by D. Booker),42,37
157,2,8:43.0,LA Lakers full timeout,,42,37
158,2,8:43.0,L. Ball enters the game for S. Mykhailiuk,,42,37
159,2,8:43.0,K. Kuzma enters the game for L. Stephenson,,42,37
160,2,8:26.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,42,37
161,2,8:25.0,,Defensive rebound by D. Ayton,42,37
162,2,8:10.0,,Turnover by D. Booker (bad pass; steal by L. James),42,37
163,2,8:06.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,42,37
164,2,8:02.0,Offensive rebound by K. Kuzma,,42,37
165,2,8:02.0,K. Kuzma makes 2-pt layup at rim,,44,37
166,2,7:53.0,,D. Ayton makes 2-pt hook shot from 2 ft (assist by J. Crawford),44,39
167,2,7:43.0,Personal foul by D. Booker (drawn by K. Kuzma),,44,39
168,2,7:43.0,J. Hart enters the game for K. Caldwell-Pope,,44,39
169,2,7:41.0,Personal foul by J. Crawford (drawn by L. Ball),,44,39
170,2,7:41.0,,I. Canaan enters the game for D. Booker,44,39
171,2,7:32.0,Shooting foul by D. Ayton (drawn by J. McGee),,44,39
172,2,7:32.0,J. McGee makes free throw 1 of 2,,45,39
173,2,7:32.0,J. McGee makes free throw 2 of 2,,46,39
174,2,7:09.0,,I. Canaan makes 2-pt layup from 1 ft,46,41
175,2,6:56.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. Ball),,48,41
176,2,6:35.0,,J. Crawford misses 3-pt jump shot from 27 ft,48,41
177,2,6:32.0,Defensive rebound by L. James,,48,41
178,2,6:27.0,L. Ball makes 3-pt jump shot from 26 ft (assist by L. James),,51,41
179,2,5:59.0,,I. Canaan misses 3-pt jump shot from 23 ft,51,41
180,2,5:56.0,Defensive rebound by K. Kuzma,,51,41
181,2,5:52.0,K. Kuzma misses 2-pt layup from 1 ft,,51,41
182,2,5:51.0,,Defensive rebound by I. Canaan,51,41
183,2,5:45.0,,D. Ayton makes 2-pt layup from 1 ft (assist by R. Anderson),51,43
184,2,5:36.0,L. Ball makes 2-pt layup at rim (assist by L. James),,53,43
185,2,5:36.0,Shooting foul by I. Canaan (drawn by L. Ball),,53,43
186,2,5:36.0,,D. Booker enters the game for D. Ayton,53,43
187,2,5:36.0,,T. Chandler enters the game for J. Crawford,53,43
188,2,5:36.0,L. Ball makes free throw 1 of 1,,54,43
189,2,5:27.0,,Turnover by I. Canaan (lost ball; steal by L. Ball),54,43
190,2,5:25.0,L. Ball makes 2-pt dunk from 1 ft,,56,43
191,2,5:25.0,,Phoenix full timeout,56,43
192,2,5:25.0,,Violation by Team (delay of game),56,43
193,2,5:05.0,,Personal foul by J. Hart (drawn by T. Chandler),56,43
194,2,4:51.0,,Turnover by Team (shot clock),56,43
195,2,4:41.0,J. Hart makes 3-pt jump shot from 25 ft (assist by L. James),,59,43
196,2,4:19.0,,D. Booker misses 2-pt jump shot from 7 ft (block by K. Kuzma),59,43
197,2,4:17.0,Defensive rebound by J. McGee,,59,43
198,2,4:11.0,L. James makes 2-pt layup from 1 ft (assist by L. Ball),,61,43
199,2,3:58.0,,Personal foul by L. James (drawn by D. Booker),61,43
200,2,3:58.0,K. Caldwell-Pope enters the game for L. James,,61,43
201,2,3:58.0,,J. Jackson enters the game for R. Anderson,61,43
202,2,3:58.0,,T. Warren enters the game for I. Canaan,61,43
203,2,3:54.0,,Turnover by T. Warren (bad pass; steal by J. Hart),61,43
204,2,3:51.0,J. Hart makes 2-pt dunk at rim,,63,43
205,2,3:32.0,,Offensive foul by J. Jackson (drawn by J. Hart),63,43
206,2,3:32.0,,Turnover by J. Jackson (offensive foul),63,43
207,2,3:15.0,K. Kuzma misses 2-pt jump shot from 5 ft,,63,43
208,2,3:13.0,,Defensive rebound by T. Chandler,63,43
209,2,3:09.0,,D. Booker makes 2-pt layup from 1 ft (assist by T. Ariza),63,45
210,2,3:09.0,J. Williams enters the game for J. McGee,,63,45
211,2,3:09.0,,Shooting foul by J. Hart (drawn by D. Booker),63,45
212,2,3:09.0,,D. Booker makes free throw 1 of 1,63,46
213,2,2:58.0,,Loose ball foul by D. Booker (drawn by J. Hart),63,46
214,2,2:58.0,J. Hart makes free throw 1 of 2,,64,46
215,2,2:58.0,J. Hart misses free throw 2 of 2,,64,46
216,2,2:54.0,Offensive rebound by J. Williams,,64,46
217,2,2:52.0,J. Hart misses 3-pt jump shot from 28 ft,,64,46
218,2,2:50.0,,Defensive rebound by J. Jackson,64,46
219,2,2:42.0,,Shooting foul by J. Williams (drawn by D. Booker),64,46
220,2,2:42.0,,D. Booker makes free throw 1 of 2,64,47
221,2,2:42.0,L. James enters the game for J. Hart,,64,47
222,2,2:42.0,,D. Ayton enters the game for T. Chandler,64,47
223,2,2:42.0,,D. Booker makes free throw 2 of 2,64,48
224,2,2:26.0,K. Caldwell-Pope makes 2-pt jump shot from 12 ft (assist by L. James),,66,48
225,2,2:18.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Booker),66,48
226,2,2:18.0,,D. Booker misses free throw 1 of 2,66,48
227,2,2:18.0,,Offensive rebound by Team,66,48
228,2,2:18.0,J. McGee enters the game for J. Williams,,66,48
229,2,2:18.0,,D. Booker makes free throw 2 of 2,66,49
230,2,2:02.0,L. James makes 2-pt layup from 1 ft,,68,49
231,2,1:51.0,,J. Jackson makes 2-pt layup from 1 ft (assist by D. Booker),68,51
232,2,1:33.0,L. Ball misses 3-pt jump shot from 23 ft,,68,51
233,2,1:32.0,Offensive rebound by Team,,68,51
234,2,1:32.0,,Loose ball foul by T. Ariza (drawn by L. James),68,51
235,2,1:32.0,L. James makes free throw 1 of 2,,69,51
236,2,1:32.0,J. Hart enters the game for L. Ball,,69,51
237,2,1:32.0,L. James makes free throw 2 of 2,,70,51
238,2,1:21.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by D. Booker),70,54
239,2,1:07.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. James),,72,54
240,2,0:53.0,,D. Booker misses 2-pt jump shot from 6 ft,72,54
241,2,0:51.0,,Offensive rebound by D. Ayton,72,54
242,2,0:44.0,,J. Jackson misses 3-pt jump shot from 23 ft,72,54
243,2,0:41.0,Defensive rebound by K. Kuzma,,72,54
244,2,0:36.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),,74,54
245,2,0:15.0,,D. Ayton misses 2-pt jump shot from 13 ft,74,54
246,2,0:12.0,Defensive rebound by K. Kuzma,,74,54
247,2,0:02.0,L. James makes 2-pt layup from 1 ft,,76,54
248,2,0:01.0,,Turnover by J. Jackson (bad pass; steal by L. James),76,54
249,2,0:00.0,L. James misses 3-pt jump shot from 33 ft,,76,54
250,2,0:00.0,Offensive rebound by Team,,76,54
251,3,11:45.0,,Personal foul by J. Hart (drawn by D. Ayton),76,54
252,3,11:33.0,,D. Ayton misses 2-pt hook shot from 5 ft,76,54
253,3,11:30.0,Defensive rebound by L. Ball,,76,54
254,3,11:14.0,K. Kuzma makes 2-pt layup from 2 ft (assist by J. McGee),,78,54
255,3,11:03.0,,D. Booker misses 3-pt jump shot from 26 ft,78,54
256,3,11:01.0,Defensive rebound by J. McGee,,78,54
257,3,10:51.0,L. James misses 3-pt jump shot from 26 ft,,78,54
258,3,10:49.0,,Defensive rebound by D. Booker,78,54
259,3,10:42.0,,D. Booker makes 2-pt layup from 2 ft (assist by T. Ariza),78,56
260,3,10:34.0,J. Hart misses 2-pt jump shot from 6 ft,,78,56
261,3,10:31.0,Offensive rebound by J. McGee,,78,56
262,3,10:21.0,K. Kuzma misses 2-pt jump shot from 9 ft,,78,56
263,3,10:19.0,,Defensive rebound by D. Ayton,78,56
264,3,10:07.0,,Turnover by D. Booker (bad pass; steal by L. James),78,56
265,3,10:03.0,K. Kuzma makes 2-pt dunk at rim (assist by L. Ball),,80,56
266,3,9:40.0,,I. Canaan misses 2-pt layup from 1 ft,80,56
267,3,9:38.0,Defensive rebound by J. McGee,,80,56
268,3,9:26.0,J. McGee misses 3-pt jump shot from 26 ft,,80,56
269,3,9:24.0,,Defensive rebound by R. Anderson,80,56
270,3,9:14.0,,R. Anderson makes 2-pt jump shot from 20 ft,80,58
271,3,8:55.0,J. McGee makes 2-pt layup at rim (assist by K. Kuzma),,82,58
272,3,8:48.0,,D. Booker makes 2-pt layup from 1 ft,82,60
273,3,8:40.0,K. Kuzma misses 3-pt jump shot from 25 ft,,82,60
274,3,8:37.0,,Defensive rebound by R. Anderson,82,60
275,3,8:32.0,,Shooting foul by J. Hart (drawn by D. Booker),82,60
276,3,8:32.0,,D. Booker misses free throw 1 of 2,82,60
277,3,8:32.0,,Offensive rebound by Team,82,60
278,3,8:32.0,J. Williams enters the game for J. McGee,,82,60
279,3,8:32.0,,D. Booker makes free throw 2 of 2,82,61
280,3,8:22.0,J. Hart makes 3-pt jump shot from 25 ft (assist by J. Williams),,85,61
281,3,8:05.0,,Turnover by D. Booker (bad pass; steal by L. Ball),85,61
282,3,8:04.0,Personal take foul by I. Canaan (drawn by L. Ball),,85,61
283,3,8:04.0,K. Caldwell-Pope enters the game for J. Hart,,85,61
284,3,7:48.0,L. James misses 2-pt layup from 1 ft,,85,61
285,3,7:46.0,,Defensive rebound by D. Ayton,85,61
286,3,7:39.0,,R. Anderson makes 2-pt jump shot from 21 ft,85,63
287,3,7:28.0,K. Kuzma misses 2-pt layup from 3 ft (block by D. Ayton),,85,63
288,3,7:28.0,Offensive rebound by Team,,85,63
289,3,7:18.0,J. Williams misses 2-pt layup from 1 ft (block by D. Ayton),,85,63
290,3,7:15.0,,Defensive rebound by D. Booker,85,63
291,3,7:02.0,,R. Anderson makes 2-pt dunk at rim,85,65
292,3,7:02.0,LA Lakers full timeout,,85,65
293,3,6:41.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by L. James),,87,65
294,3,6:20.0,,D. Ayton makes 2-pt hook shot from 3 ft (assist by D. Booker),87,67
295,3,6:07.0,L. James misses 2-pt jump shot from 16 ft,,87,67
296,3,6:04.0,Offensive rebound by J. Williams,,87,67
297,3,6:04.0,J. Williams makes 2-pt layup from 1 ft,,89,67
298,3,5:45.0,,I. Canaan misses 3-pt jump shot from 26 ft,89,67
299,3,5:41.0,Defensive rebound by L. Ball,,89,67
300,3,5:38.0,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by L. Ball),,91,67
301,3,5:38.0,,Phoenix full timeout,91,67
302,3,5:38.0,,J. Jackson enters the game for I. Canaan,91,67
303,3,5:23.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by D. Ayton),91,70
304,3,5:08.0,Shooting foul by D. Ayton (drawn by J. Williams),,91,70
305,3,5:08.0,J. Williams misses free throw 1 of 2,,91,70
306,3,5:08.0,Offensive rebound by Team,,91,70
307,3,5:08.0,,T. Warren enters the game for R. Anderson,91,70
308,3,5:08.0,J. Williams makes free throw 2 of 2,,92,70
309,3,4:50.0,,T. Warren makes 2-pt layup at rim (assist by D. Ayton),92,72
310,3,4:25.0,L. James misses 3-pt jump shot from 26 ft,,92,72
311,3,4:22.0,,Defensive rebound by D. Booker,92,72
312,3,4:17.0,,T. Ariza misses 3-pt jump shot from 25 ft,92,72
313,3,4:14.0,,Offensive rebound by T. Warren,92,72
314,3,4:13.0,,T. Warren misses 2-pt jump shot from 4 ft,92,72
315,3,4:11.0,Defensive rebound by L. James,,92,72
316,3,4:04.0,K. Kuzma makes 2-pt jump shot from 9 ft (assist by L. James),,94,72
317,3,3:45.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Booker),94,75
318,3,3:31.0,L. Ball misses 2-pt jump shot from 20 ft,,94,75
319,3,3:29.0,,Defensive rebound by D. Booker,94,75
320,3,3:22.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by D. Booker),94,78
321,3,2:58.0,L. James makes 2-pt jump shot from 17 ft,,96,78
322,3,2:35.0,,D. Booker misses 3-pt jump shot from 25 ft,96,78
323,3,2:31.0,Defensive rebound by L. Ball,,96,78
324,3,2:24.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. James),,98,78
325,3,2:24.0,Shooting foul by D. Ayton (drawn by K. Kuzma),,98,78
326,3,2:24.0,J. McGee enters the game for L. James,,98,78
327,3,2:24.0,S. Mykhailiuk enters the game for J. Williams,,98,78
328,3,2:24.0,,T. Chandler enters the game for D. Ayton,98,78
329,3,2:24.0,K. Kuzma makes free throw 1 of 1,,99,78
330,3,2:07.0,,T. Warren misses 2-pt jump shot from 4 ft,99,78
331,3,2:05.0,,Offensive rebound by T. Ariza,99,78
332,3,2:04.0,,T. Ariza makes 2-pt layup from 1 ft,99,80
333,3,2:04.0,,Shooting foul by K. Kuzma (drawn by T. Ariza),99,80
334,3,2:04.0,L. Stephenson enters the game for K. Kuzma,,99,80
335,3,2:04.0,,T. Ariza makes free throw 1 of 1,99,81
336,3,1:56.0,Shooting foul by T. Chandler (drawn by J. McGee),,99,81
337,3,1:56.0,J. McGee misses free throw 1 of 2,,99,81
338,3,1:56.0,Offensive rebound by Team,,99,81
339,3,1:56.0,,M. Bridges enters the game for T. Ariza,99,81
340,3,1:56.0,J. McGee misses free throw 2 of 2,,99,81
341,3,1:53.0,,Defensive rebound by T. Chandler,99,81
342,3,1:41.0,,Offensive foul by T. Chandler (drawn by K. Caldwell-Pope),99,81
343,3,1:41.0,,Turnover by T. Chandler (offensive foul),99,81
344,3,1:41.0,,J. Crawford enters the game for D. Booker,99,81
345,3,1:29.0,L. Ball makes 2-pt layup from 1 ft,,101,81
346,3,1:12.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by T. Warren),101,84
347,3,0:58.0,L. Stephenson misses 2-pt jump shot from 3 ft,,101,84
348,3,0:58.0,Offensive rebound by Team,,101,84
349,3,0:58.0,,Loose ball foul by J. Jackson (drawn by J. McGee),101,84
350,3,0:58.0,J. McGee makes free throw 1 of 2,,102,84
351,3,0:58.0,J. McGee misses free throw 2 of 2,,102,84
352,3,0:56.0,,Defensive rebound by T. Chandler,102,84
353,3,0:46.0,,T. Warren misses 2-pt jump shot from 19 ft,102,84
354,3,0:43.0,Defensive rebound by L. Stephenson,,102,84
355,3,0:37.0,Personal foul by T. Warren (drawn by L. Stephenson),,102,84
356,3,0:37.0,L. Stephenson makes free throw 1 of 2,,103,84
357,3,0:37.0,L. Stephenson makes free throw 2 of 2,,104,84
358,3,0:30.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by M. Bridges),104,86
359,3,0:05.0,J. McGee misses 2-pt layup at rim,,104,86
360,3,0:04.0,Offensive rebound by J. McGee,,104,86
361,3,0:03.0,J. McGee makes 2-pt layup at rim,,106,86
362,3,0:00.0,,J. Crawford misses 3-pt jump shot from 25 ft,106,86
363,3,0:00.0,,Offensive rebound by Team,106,86
364,4,11:49.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by J. McGee),,109,86
365,4,11:19.0,,J. Jackson misses 3-pt jump shot from 28 ft,109,86
366,4,11:16.0,Defensive rebound by L. Stephenson,,109,86
367,4,11:10.0,J. McGee misses 2-pt layup from 1 ft,,109,86
368,4,11:06.0,,Defensive rebound by T. Chandler,109,86
369,4,10:57.0,,T. Chandler makes 2-pt layup at rim (assist by J. Crawford),109,88
370,4,10:35.0,L. Stephenson makes 2-pt jump shot from 20 ft,,111,88
371,4,10:17.0,,Shooting foul by L. Stephenson (drawn by T. Chandler),111,88
372,4,10:17.0,,T. Chandler misses free throw 1 of 2,111,88
373,4,10:17.0,,Offensive rebound by Team,111,88
374,4,10:17.0,J. Williams enters the game for J. McGee,,111,88
375,4,10:17.0,,T. Chandler makes free throw 2 of 2,111,89
376,4,10:11.0,Personal foul by J. Jackson (drawn by J. Hart),,111,89
377,4,10:07.0,Turnover by L. Stephenson (bad pass; steal by J. Jackson),,111,89
378,4,10:05.0,,Turnover by J. Jackson (bad pass; steal by S. Mykhailiuk),111,89
379,4,10:01.0,L. Stephenson makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),,113,89
380,4,9:45.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by J. Jackson),113,91
381,4,9:36.0,Personal foul by J. Jackson (drawn by K. Caldwell-Pope),,113,91
382,4,9:21.0,J. Williams makes 2-pt jump shot from 15 ft (assist by L. Stephenson),,115,91
383,4,9:01.0,,J. Jackson misses 3-pt jump shot from 25 ft,115,91
384,4,8:59.0,Defensive rebound by J. Williams,,115,91
