,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
105,1,0:57.0,Turnover by L. Kornet (bad pass),,24,26
106,1,0:44.0,,K. Birch misses 2-pt layup from 1 ft,24,26
107,1,0:44.0,Defensive rebound by L. Thomas,,24,26
108,1,0:26.0,B. Garrett makes 2-pt jump shot from 3 ft (assist by J. Jenkins),,26,26
109,1,0:06.0,,M. Carter-Williams misses 3-pt jump shot from 27 ft,26,26
110,1,0:05.0,,Offensive rebound by Team,26,26
111,1,0:05.0,,Turnover by Team (shot clock),26,26
112,1,0:01.0,B. Garrett misses 3-pt jump shot from 26 ft,,26,26
113,1,0:01.0,,Defensive rebound by W. Iwundu,26,26
114,2,11:35.0,B. Garrett makes 2-pt layup from 2 ft,,28,26
115,2,11:19.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by T. Ross),28,29
116,2,11:01.0,H. Ellenson misses 2-pt jump shot from 7 ft,,28,29
117,2,11:01.0,,Defensive rebound by Team,28,29
118,2,10:48.0,,K. Birch makes 2-pt hook shot from 1 ft (assist by E. Fournier),28,31
119,2,10:33.0,Personal foul by M. Carter-Williams (drawn by B. Garrett),,28,31
120,2,10:27.0,J. Jenkins makes 2-pt jump shot from 13 ft (assist by B. Garrett),,30,31
121,2,10:11.0,,E. Fournier makes 2-pt jump shot from 23 ft,30,33
122,2,9:52.0,B. Garrett misses 2-pt jump shot from 20 ft,,30,33
123,2,9:49.0,,Defensive rebound by T. Ross,30,33
124,2,9:44.0,,T. Ross misses 3-pt jump shot from 26 ft,30,33
125,2,9:41.0,Defensive rebound by L. Thomas,,30,33
126,2,9:35.0,L. Kornet misses 3-pt jump shot from 26 ft,,30,33
127,2,9:32.0,,Defensive rebound by T. Ross,30,33
128,2,9:23.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),30,36
129,2,9:13.0,New York full timeout,,30,36
130,2,9:13.0,E. Mudiay enters the game for B. Garrett,,30,36
131,2,9:03.0,J. Jenkins makes 2-pt jump shot from 21 ft (assist by E. Mudiay),,32,36
132,2,8:46.0,,T. Ross makes 2-pt layup from 2 ft (assist by A. Gordon),32,38
133,2,8:38.0,Shooting foul by M. Carter-Williams (drawn by E. Mudiay),,32,38
134,2,8:38.0,E. Mudiay makes free throw 1 of 2,,33,38
135,2,8:38.0,M. Hezonja enters the game for H. Ellenson,,33,38
136,2,8:38.0,M. Robinson enters the game for L. Kornet,,33,38
137,2,8:38.0,E. Mudiay misses free throw 2 of 2,,33,38
138,2,8:35.0,,Defensive rebound by K. Birch,33,38
139,2,8:19.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,33,38
140,2,8:15.0,Defensive rebound by M. Hezonja,,33,38
141,2,8:09.0,J. Jenkins misses 3-pt jump shot from 26 ft,,33,38
142,2,8:06.0,,Defensive rebound by K. Birch,33,38
143,2,7:56.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft,33,40
144,2,7:39.0,E. Mudiay misses 2-pt jump shot from 15 ft,,33,40
145,2,7:35.0,,Defensive rebound by K. Birch,33,40
146,2,7:32.0,,E. Fournier makes 2-pt jump shot from 10 ft,33,42
147,2,7:32.0,Violation by Team (def goaltending),,33,42
148,2,7:32.0,,Shooting foul by J. Jenkins (drawn by E. Fournier),33,42
149,2,7:32.0,D. Dotson enters the game for J. Jenkins,,33,42
150,2,7:32.0,,D. Augustin enters the game for M. Carter-Williams,33,42
151,2,7:32.0,,J. Isaac enters the game for A. Gordon,33,42
152,2,7:32.0,,E. Fournier makes free throw 1 of 1,33,43
153,2,7:11.0,L. Thomas misses 3-pt jump shot from 25 ft,,33,43
154,2,7:08.0,,Defensive rebound by D. Augustin,33,43
155,2,7:04.0,,E. Fournier makes 2-pt jump shot from 16 ft (assist by D. Augustin),33,45
156,2,6:48.0,M. Hezonja makes 2-pt jump shot from 15 ft (assist by E. Mudiay),,35,45
157,2,6:28.0,,E. Fournier misses 2-pt jump shot from 21 ft,35,45
158,2,6:25.0,Defensive rebound by L. Thomas,,35,45
159,2,6:19.0,L. Thomas makes 2-pt layup from 1 ft,,37,45
160,2,6:19.0,Shooting foul by J. Isaac (drawn by L. Thomas),,37,45
161,2,6:19.0,,W. Iwundu enters the game for K. Birch,37,45
162,2,6:19.0,,N. Vučević enters the game for E. Fournier,37,45
163,2,6:19.0,L. Thomas misses free throw 1 of 1,,37,45
164,2,6:16.0,,Defensive rebound by N. Vučević,37,45
165,2,6:06.0,,Turnover by J. Isaac (bad pass; steal by L. Thomas),37,45
166,2,5:55.0,L. Thomas misses 2-pt jump shot from 13 ft,,37,45
167,2,5:51.0,,Defensive rebound by J. Isaac,37,45
168,2,5:36.0,,W. Iwundu makes 2-pt dunk from 1 ft (assist by N. Vučević),37,47
169,2,5:20.0,Turnover by D. Dotson (traveling),,37,47
170,2,5:20.0,K. Knox enters the game for L. Thomas,,37,47
171,2,5:12.0,,N. Vučević misses 3-pt jump shot from 26 ft,37,47
172,2,5:09.0,Defensive rebound by M. Hezonja,,37,47
173,2,5:05.0,,Violation by Team (kicked ball),37,47
174,2,4:57.0,E. Mudiay makes 2-pt jump shot from 14 ft,,39,47
175,2,4:35.0,,N. Vučević makes 2-pt hook shot from 11 ft,39,49
176,2,4:22.0,Turnover by K. Knox (traveling),,39,49
177,2,4:22.0,,A. Gordon enters the game for T. Ross,39,49
178,2,4:01.0,,J. Isaac misses 2-pt layup from 7 ft (block by E. Mudiay),39,49
179,2,4:01.0,,Offensive rebound by Team,39,49
180,2,3:59.0,,A. Gordon misses 2-pt jump shot from 19 ft,39,49
181,2,3:56.0,Defensive rebound by E. Mudiay,,39,49
182,2,3:44.0,M. Hezonja misses 2-pt jump shot from 9 ft,,39,49
183,2,3:41.0,M. Robinson makes 2-pt dunk from 1 ft,,41,49
184,2,3:41.0,Offensive rebound by M. Robinson,,41,49
185,2,3:20.0,,J. Isaac misses 3-pt jump shot from 24 ft,41,49
186,2,3:17.0,Defensive rebound by M. Hezonja,,41,49
187,2,3:08.0,M. Hezonja misses 3-pt jump shot from 27 ft,,41,49
188,2,3:04.0,,Defensive rebound by W. Iwundu,41,49
189,2,2:51.0,,Turnover by D. Augustin (bad pass; steal by M. Hezonja),41,49
190,2,2:46.0,M. Hezonja makes 2-pt layup from 1 ft,,43,49
191,2,2:41.0,,Orlando full timeout,43,49
192,2,2:41.0,,E. Fournier enters the game for W. Iwundu,43,49
193,2,2:33.0,,Turnover by J. Isaac (bad pass; steal by K. Knox),43,49
194,2,2:27.0,K. Knox makes 2-pt layup from 1 ft,,45,49
195,2,2:11.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by N. Vučević),45,51
196,2,1:54.0,M. Hezonja misses 2-pt layup from 2 ft (block by N. Vučević),,45,51
197,2,1:50.0,,Defensive rebound by E. Fournier,45,51
198,2,1:47.0,,E. Fournier makes 2-pt layup from 1 ft (assist by A. Gordon),45,53
199,2,1:31.0,E. Mudiay misses 3-pt jump shot from 22 ft,,45,53
200,2,1:28.0,,Defensive rebound by E. Fournier,45,53
201,2,1:28.0,,T. Ross enters the game for J. Isaac,45,53
202,2,1:15.0,,E. Fournier misses 2-pt jump shot from 19 ft,45,53
203,2,1:13.0,Defensive rebound by E. Mudiay,,45,53
204,2,1:07.0,M. Hezonja misses 3-pt jump shot from 23 ft,,45,53
205,2,1:04.0,,Defensive rebound by N. Vučević,45,53
206,2,0:45.0,,D. Augustin misses 3-pt jump shot from 27 ft,45,53
207,2,0:41.0,,Offensive rebound by A. Gordon,45,53
208,2,0:36.0,,D. Augustin misses 2-pt layup from 2 ft,45,53
209,2,0:36.0,,N. Vučević makes 2-pt dunk at rim,45,55
210,2,0:36.0,,Offensive rebound by N. Vučević,45,55
211,2,0:15.0,Turnover by D. Dotson (bad pass),,45,55
212,2,0:05.0,,Personal take foul by E. Mudiay (drawn by D. Augustin),45,55
213,2,0:01.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),45,58
214,3,11:48.0,Violation by Team (kicked ball),,45,58
215,3,11:30.0,,Shooting foul by M. Hezonja (drawn by A. Gordon),45,58
216,3,11:30.0,,A. Gordon misses free throw 1 of 2,45,58
217,3,11:30.0,,Offensive rebound by Team,45,58
218,3,11:30.0,,A. Gordon makes free throw 2 of 2,45,59
219,3,11:19.0,K. Knox misses 2-pt jump shot from 14 ft,,45,59
220,3,11:17.0,,Defensive rebound by N. Vučević,45,59
221,3,11:10.0,,N. Vučević misses 3-pt jump shot from 25 ft,45,59
222,3,11:10.0,Defensive rebound by K. Knox,,45,59
223,3,10:55.0,Turnover by M. Hezonja (traveling),,45,59
224,3,10:45.0,,E. Fournier misses 2-pt layup from 4 ft (block by K. Knox),45,59
225,3,10:40.0,Defensive rebound by E. Mudiay,,45,59
226,3,10:38.0,D. Dotson misses 2-pt layup from 2 ft (block by J. Isaac),,45,59
227,3,10:32.0,,Defensive rebound by J. Isaac,45,59
228,3,10:27.0,,Turnover by A. Gordon (bad pass; steal by M. Robinson),45,59
229,3,10:18.0,Shooting foul by N. Vučević (drawn by K. Knox),,45,59
230,3,10:18.0,K. Knox makes free throw 1 of 2,,46,59
231,3,10:18.0,K. Knox makes free throw 2 of 2,,47,59
232,3,10:00.0,,N. Vučević misses 2-pt jump shot from 7 ft,47,59
233,3,10:00.0,,Offensive rebound by Team,47,59
234,3,10:00.0,Loose ball foul by K. Knox (drawn by J. Isaac),,47,59
235,3,9:53.0,,Shooting foul by M. Robinson (drawn by A. Gordon),47,59
236,3,9:53.0,,A. Gordon misses free throw 1 of 2,47,59
237,3,9:53.0,,Offensive rebound by Team,47,59
238,3,9:53.0,,A. Gordon makes free throw 2 of 2,47,60
239,3,9:42.0,E. Mudiay misses 3-pt jump shot from 25 ft,,47,60
240,3,9:39.0,,Defensive rebound by Team,47,60
241,3,9:27.0,,D. Augustin makes 3-pt jump shot from 25 ft,47,63
242,3,9:14.0,Shooting foul by N. Vučević (drawn by M. Hezonja),,47,63
243,3,9:14.0,M. Hezonja makes free throw 1 of 2,,48,63
244,3,9:14.0,M. Hezonja makes free throw 2 of 2,,49,63
245,3,9:02.0,,N. Vučević misses 2-pt layup from 2 ft,49,63
246,3,9:00.0,Defensive rebound by M. Robinson,,49,63
247,3,8:58.0,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Mudiay),,51,63
248,3,8:58.0,,Violation by Team (def goaltending),51,63
249,3,8:43.0,,J. Isaac misses 3-pt jump shot from 27 ft,51,63
250,3,8:42.0,Defensive rebound by Team,,51,63
251,3,8:33.0,M. Hezonja makes 2-pt layup from 1 ft,,53,63
252,3,8:33.0,,Orlando full timeout,53,63
253,3,8:33.0,Violation by Team (delay of game),,53,63
254,3,8:19.0,,N. Vučević misses 2-pt jump shot from 9 ft,53,63
255,3,8:15.0,,Offensive rebound by J. Isaac,53,63
256,3,8:15.0,,J. Isaac misses 2-pt dunk from 1 ft,53,63
257,3,8:14.0,,Offensive rebound by J. Isaac,53,63
258,3,8:12.0,,J. Isaac misses 2-pt layup from 3 ft,53,63
259,3,8:09.0,Defensive rebound by M. Robinson,,53,63
260,3,8:03.0,Shooting foul by J. Isaac (drawn by M. Hezonja),,53,63
261,3,8:03.0,M. Hezonja makes free throw 1 of 2,,54,63
262,3,8:03.0,M. Hezonja makes free throw 2 of 2,,55,63
263,3,7:52.0,,E. Fournier misses 2-pt jump shot from 22 ft,55,63
264,3,7:49.0,Defensive rebound by M. Hezonja,,55,63
265,3,7:35.0,K. Knox misses 2-pt jump shot from 7 ft,,55,63
266,3,7:34.0,M. Robinson misses 2-pt dunk at rim,,55,63
267,3,7:34.0,Offensive rebound by M. Robinson,,55,63
268,3,7:34.0,Offensive rebound by M. Robinson,,55,63
269,3,7:33.0,M. Robinson misses 2-pt layup from 4 ft (block by E. Fournier),,55,63
270,3,7:33.0,,Defensive rebound by Team,55,63
271,3,7:24.0,,J. Isaac misses 3-pt jump shot from 26 ft,55,63
272,3,7:21.0,Defensive rebound by D. Dotson,,55,63
273,3,7:17.0,Personal foul by A. Gordon (drawn by M. Hezonja),,55,63
274,3,7:12.0,M. Hezonja misses 2-pt jump shot from 17 ft,,55,63
275,3,7:10.0,Offensive rebound by E. Mudiay,,55,63
276,3,7:08.0,E. Mudiay makes 2-pt jump shot from 12 ft,,57,63
277,3,6:53.0,,N. Vučević makes 2-pt dunk from 2 ft (assist by D. Augustin),57,65
278,3,6:36.0,Turnover by M. Hezonja (bad pass; steal by A. Gordon),,57,65
279,3,6:32.0,,Personal take foul by E. Mudiay (drawn by D. Augustin),57,65
280,3,6:19.0,,Personal foul by M. Hezonja (drawn by N. Vučević),57,65
281,3,6:19.0,,N. Vučević misses free throw 1 of 2,57,65
282,3,6:19.0,,Offensive rebound by Team,57,65
283,3,6:19.0,,N. Vučević makes free throw 2 of 2,57,66
284,3,6:08.0,D. Dotson makes 2-pt jump shot from 20 ft (assist by K. Knox),,59,66
285,3,5:43.0,,J. Isaac misses 2-pt jump shot from 14 ft,59,66
286,3,5:40.0,,Offensive rebound by N. Vučević,59,66
287,3,5:35.0,,D. Augustin makes 2-pt jump shot from 11 ft (assist by N. Vučević),59,68
288,3,5:17.0,K. Knox makes 2-pt hook shot from 10 ft,,61,68
289,3,5:00.0,,A. Gordon misses 3-pt jump shot from 23 ft,61,68
290,3,4:57.0,Defensive rebound by M. Hezonja,,61,68
291,3,4:49.0,E. Mudiay makes 3-pt jump shot from 27 ft (assist by M. Hezonja),,64,68
292,3,4:26.0,,J. Isaac misses 3-pt jump shot from 23 ft,64,68
293,3,4:22.0,,Offensive rebound by A. Gordon,64,68
294,3,4:19.0,,A. Gordon makes 2-pt dunk from 1 ft,64,70
295,3,4:03.0,M. Hezonja makes 2-pt jump shot from 2 ft,,66,70
296,3,3:37.0,,J. Isaac misses 3-pt jump shot from 23 ft,66,70
297,3,3:33.0,,Offensive rebound by D. Augustin,66,70
298,3,3:24.0,,A. Gordon misses 2-pt jump shot from 8 ft,66,70
299,3,3:22.0,,Offensive rebound by Team,66,70
300,3,3:22.0,B. Garrett enters the game for D. Dotson,,66,70
301,3,3:22.0,L. Kornet enters the game for M. Robinson,,66,70
302,3,3:22.0,,M. Carter-Williams enters the game for D. Augustin,66,70
303,3,3:22.0,,W. Iwundu enters the game for E. Fournier,66,70
304,3,3:22.0,,T. Ross enters the game for A. Gordon,66,70
305,3,3:11.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,66,70
306,3,3:10.0,,Offensive rebound by J. Isaac,66,70
307,3,3:10.0,,J. Isaac makes 2-pt layup from 1 ft,66,72
308,3,2:54.0,E. Mudiay misses 2-pt layup from 2 ft,,66,72
309,3,2:54.0,Offensive rebound by L. Kornet,,66,72
310,3,2:49.0,K. Knox makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,69,72
311,3,2:27.0,,N. Vučević makes 2-pt hook shot from 6 ft,69,74
312,3,2:16.0,M. Hezonja makes 2-pt jump shot from 11 ft,,71,74
313,3,2:00.0,,T. Ross makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),71,76
314,3,1:51.0,Personal foul by J. Isaac (drawn by E. Mudiay),,71,76
315,3,1:51.0,New York full timeout,,71,76
316,3,1:51.0,,K. Birch enters the game for J. Isaac,71,76
317,3,1:51.0,,A. Gordon enters the game for N. Vučević,71,76
318,3,1:51.0,E. Mudiay misses free throw 1 of 2,,71,76
319,3,1:51.0,Offensive rebound by Team,,71,76
320,3,1:51.0,E. Mudiay makes free throw 2 of 2,,72,76
321,3,1:36.0,,T. Ross misses 3-pt jump shot from 26 ft,72,76
322,3,1:33.0,Defensive rebound by M. Hezonja,,72,76
323,3,1:23.0,M. Hezonja misses 2-pt layup from 2 ft,,72,76
324,3,1:23.0,Offensive rebound by L. Kornet,,72,76
325,3,1:23.0,Personal foul by K. Birch (drawn by L. Kornet),,72,76
326,3,1:23.0,L. Kornet makes free throw 1 of 2,,73,76
327,3,1:23.0,L. Kornet makes free throw 2 of 2,,74,76
328,3,1:05.0,,T. Ross makes 3-pt jump shot from 27 ft,74,79
329,3,0:45.0,L. Kornet misses 3-pt jump shot from 29 ft,,74,79
330,3,0:42.0,,Defensive rebound by T. Ross,74,79
331,3,0:36.0,,T. Ross makes 3-pt jump shot from 26 ft,74,82
332,3,0:24.0,Turnover by E. Mudiay (bad pass; steal by T. Ross),,74,82
333,3,0:02.0,,T. Ross makes 3-pt jump shot from 27 ft,74,85
334,4,11:45.0,,K. Birch makes 2-pt dunk from 1 ft (assist by A. Gordon),74,87
335,4,11:33.0,M. Hezonja makes 2-pt layup from 1 ft,,76,87
336,4,11:18.0,,T. Ross makes 2-pt jump shot from 15 ft (assist by A. Gordon),76,89
337,4,11:01.0,D. Dotson makes 3-pt jump shot from 25 ft (assist by M. Hezonja),,79,89
338,4,10:40.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by T. Ross),79,91
339,4,10:22.0,L. Kornet misses 3-pt jump shot from 26 ft,,79,91
340,4,10:18.0,,Defensive rebound by A. Gordon,79,91
341,4,10:13.0,,T. Ross misses 3-pt jump shot from 25 ft,79,91
342,4,10:11.0,,Offensive rebound by Team,79,91
343,4,10:08.0,,E. Fournier makes 2-pt jump shot from 16 ft (assist by T. Ross),79,93
344,4,10:08.0,New York full timeout,,79,93
345,4,10:08.0,E. Mudiay enters the game for B. Garrett,,79,93
346,4,10:08.0,M. Robinson enters the game for L. Kornet,,79,93
347,4,9:59.0,Turnover by E. Mudiay (bad pass; steal by E. Fournier),,79,93
348,4,9:54.0,,E. Fournier misses 3-pt jump shot from 26 ft,79,93
349,4,9:51.0,Defensive rebound by M. Hezonja,,79,93
350,4,9:46.0,M. Hezonja makes 3-pt jump shot from 28 ft,,82,93
351,4,9:26.0,,E. Fournier misses 2-pt layup from 3 ft,82,93
352,4,9:24.0,Defensive rebound by M. Hezonja,,82,93
353,4,9:19.0,J. Jenkins misses 2-pt jump shot from 21 ft,,82,93
354,4,9:16.0,,Defensive rebound by A. Gordon,82,93
355,4,9:10.0,,Turnover by A. Gordon (bad pass; steal by M. Robinson),82,93
356,4,9:05.0,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Mudiay),,84,93
357,4,9:05.0,,Orlando full timeout,84,93
358,4,8:56.0,,T. Ross misses 3-pt jump shot from 27 ft (block by M. Robinson),84,93
359,4,8:51.0,Defensive rebound by J. Jenkins,,84,93
360,4,8:43.0,M. Hezonja misses 3-pt jump shot from 26 ft,,84,93
361,4,8:39.0,,Defensive rebound by T. Ross,84,93
362,4,8:30.0,,Turnover by T. Ross (bad pass; steal by E. Mudiay),84,93
363,4,8:20.0,Shooting foul by K. Birch (drawn by E. Mudiay),,84,93
364,4,8:20.0,E. Mudiay makes free throw 1 of 2,,85,93
365,4,8:20.0,E. Mudiay makes free throw 2 of 2,,86,93
366,4,8:05.0,,A. Gordon makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),86,96
367,4,7:47.0,M. Hezonja makes 2-pt jump shot from 2 ft,,88,96
368,4,7:26.0,,E. Fournier misses 2-pt jump shot from 21 ft,88,96
369,4,7:25.0,,Offensive rebound by K. Birch,88,96
370,4,7:25.0,,K. Birch makes 2-pt layup from 1 ft,88,98
371,4,7:25.0,,Shooting foul by M. Robinson (drawn by K. Birch),88,98
372,4,7:25.0,K. Knox enters the game for J. Jenkins,,88,98
373,4,7:25.0,,K. Birch makes free throw 1 of 1,88,99
374,4,7:14.0,Turnover by M. Hezonja (lost ball; steal by M. Carter-Williams),,88,99
375,4,7:08.0,,T. Ross misses 3-pt jump shot from 22 ft,88,99
376,4,7:02.0,,Offensive rebound by A. Gordon,88,99
377,4,7:02.0,,A. Gordon misses 2-pt dunk from 1 ft (block by M. Robinson),88,99
378,4,7:00.0,Defensive rebound by M. Hezonja,,88,99
