,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PORTLAND_ACTION,ATLANTA_SCORE,PORTLAND_SCORE
386,4,7:17.0,D. Bembry enters the game for J. Collins,,100,101
387,4,7:17.0,D. Dedmon enters the game for K. Huerter,,100,101
388,4,7:17.0,J. Lin enters the game for T. Young,,100,101
389,4,7:17.0,,A. Aminu enters the game for W. Baldwin,100,101
390,4,7:17.0,,C. McCollum enters the game for J. Layman,100,101
391,4,7:17.0,,J. Nurkić enters the game for M. Leonard,100,101
392,4,7:08.0,,Personal foul by D. Dedmon (drawn by J. Nurkić),100,101
393,4,7:00.0,,J. Nurkić misses 2-pt hook shot from 4 ft,100,101
394,4,6:58.0,Defensive rebound by D. Dedmon,,100,101
395,4,6:44.0,V. Carter misses 2-pt jump shot from 19 ft (block by S. Curry),,100,101
396,4,6:44.0,,Defensive rebound by Team,100,101
397,4,6:24.0,,C. McCollum misses 3-pt jump shot from 27 ft,100,101
398,4,6:23.0,Defensive rebound by T. Prince,,100,101
399,4,6:08.0,D. Dedmon misses 2-pt hook shot from 8 ft,,100,101
400,4,6:06.0,,Defensive rebound by M. Harkless,100,101
401,4,5:59.0,,Turnover by M. Harkless (lost ball; steal by D. Bembry),100,101
402,4,5:56.0,J. Lin misses 2-pt layup from 10 ft (block by S. Curry),,100,101
403,4,5:54.0,Offensive rebound by D. Bembry,,100,101
404,4,5:51.0,Turnover by D. Bembry (lost ball; steal by C. McCollum),,100,101
405,4,5:42.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by J. Nurkić),100,104
406,4,5:26.0,J. Lin misses 3-pt jump shot from 25 ft (block by M. Harkless),,100,104
407,4,5:24.0,,Defensive rebound by M. Harkless,100,104
408,4,5:23.0,,Turnover by M. Harkless (out of bounds lost ball),100,104
409,4,5:12.0,J. Lin misses 2-pt jump shot from 4 ft,,100,104
410,4,5:10.0,Offensive rebound by T. Prince,,100,104
411,4,5:08.0,T. Prince misses 2-pt jump shot from 9 ft,,100,104
412,4,5:08.0,,Defensive rebound by J. Nurkić,100,104
413,4,4:54.0,,C. McCollum makes 2-pt jump shot from 4 ft,100,106
414,4,4:37.0,T. Prince misses 2-pt jump shot from 8 ft,,100,106
415,4,4:36.0,,Defensive rebound by A. Aminu,100,106
416,4,4:22.0,,C. McCollum misses 2-pt jump shot from 7 ft,100,106
417,4,4:20.0,,Offensive rebound by C. McCollum,100,106
418,4,4:17.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by C. McCollum),100,109
419,4,4:16.0,Atlanta full timeout,,100,109
420,4,4:16.0,J. Collins enters the game for V. Carter,,100,109
421,4,4:16.0,T. Young enters the game for J. Lin,,100,109
422,4,3:59.0,T. Young misses 2-pt jump shot from 7 ft,,100,109
423,4,3:57.0,,Defensive rebound by M. Harkless,100,109
424,4,3:51.0,,S. Curry misses 3-pt jump shot from 25 ft,100,109
425,4,3:49.0,,Offensive rebound by C. McCollum,100,109
426,4,3:46.0,,J. Nurkić misses 2-pt layup from 2 ft,100,109
427,4,3:44.0,,Offensive rebound by J. Nurkić,100,109
428,4,3:43.0,,J. Nurkić misses 2-pt layup from 2 ft,100,109
429,4,3:39.0,Defensive rebound by T. Young,,100,109
430,4,3:24.0,D. Dedmon misses 3-pt jump shot from 24 ft,,100,109
431,4,3:23.0,,Defensive rebound by J. Nurkić,100,109
432,4,3:10.0,,Personal foul by T. Young (drawn by S. Curry),100,109
433,4,3:10.0,,S. Curry makes free throw 1 of 2,100,110
434,4,3:10.0,,S. Curry makes free throw 2 of 2,100,111
435,4,3:04.0,Personal foul by M. Harkless (drawn by T. Young),,100,111
436,4,2:54.0,J. Collins misses 3-pt jump shot from 25 ft,,100,111
437,4,2:49.0,Offensive rebound by T. Prince,,100,111
438,4,2:47.0,T. Prince misses 3-pt jump shot from 25 ft,,100,111
439,4,2:45.0,,Defensive rebound by S. Curry,100,111
440,4,2:25.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Aminu),100,114
441,4,2:11.0,Shooting foul by J. Nurkić (drawn by T. Young),,100,114
442,4,2:11.0,T. Young makes free throw 1 of 2,,101,114
443,4,2:11.0,T. Young makes free throw 2 of 2,,102,114
444,4,2:02.0,,Personal foul by D. Bembry (drawn by C. McCollum),102,114
445,4,2:02.0,,C. McCollum makes free throw 1 of 2,102,115
446,4,2:02.0,,C. McCollum makes free throw 2 of 2,102,116
447,4,1:55.0,J. Collins misses 2-pt dunk from 2 ft (block by J. Nurkić),,102,116
448,4,1:53.0,,Defensive rebound by Team,102,116
449,4,1:37.0,,C. McCollum misses 2-pt jump shot from 3 ft,102,116
450,4,1:37.0,,Offensive rebound by J. Nurkić,102,116
451,4,1:36.0,,J. Nurkić makes 2-pt dunk from 3 ft,102,118
452,4,1:27.0,J. Collins makes 2-pt dunk from 2 ft (assist by T. Young),,104,118
453,4,1:27.0,Violation by Team (delay of game),,104,118
454,4,1:08.0,,A. Aminu misses 3-pt jump shot from 24 ft,104,118
455,4,1:05.0,Defensive rebound by Team,,104,118
456,4,1:01.0,T. Young makes 3-pt jump shot from 26 ft,,107,118
457,4,0:38.0,,M. Harkless makes 2-pt layup from 2 ft (assist by C. McCollum),107,120
458,4,0:31.0,D. Dedmon makes 2-pt layup from 1 ft (assist by T. Young),,109,120
459,4,0:25.0,,Turnover by C. McCollum (bad pass; steal by D. Dedmon),109,120
460,4,0:23.0,Shooting foul by C. McCollum (drawn by D. Dedmon),,109,120
461,4,0:23.0,D. Dedmon makes free throw 1 of 2,,110,120
462,4,0:23.0,,W. Baldwin enters the game for C. McCollum,110,120
463,4,0:23.0,D. Dedmon makes free throw 2 of 2,,111,120
