,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
145,2,11:11.0,D. Carroll misses 3-pt jump shot from 25 ft,,20,15
146,2,11:09.0,,Defensive rebound by B. Adebayo,20,15
147,2,11:05.0,,Offensive foul by B. Adebayo (drawn by J. Dudley),20,15
148,2,11:05.0,,Turnover by B. Adebayo (offensive foul),20,15
149,2,10:53.0,S. Napier misses 2-pt jump shot from 18 ft,,20,15
150,2,10:49.0,,Defensive rebound by J. Richardson,20,15
151,2,10:40.0,,B. Adebayo misses 2-pt layup from 1 ft,20,15
152,2,10:40.0,,Offensive rebound by Team,20,15
153,2,10:40.0,Loose ball foul by E. Davis (drawn by J. Winslow),,20,15
154,2,10:26.0,,J. Winslow makes 2-pt jump shot from 11 ft (assist by W. Ellington),20,17
155,2,10:01.0,Turnover by Team (shot clock),,20,17
156,2,9:50.0,,Shooting foul by D. Carroll (drawn by J. Richardson),20,17
157,2,9:50.0,,J. Richardson makes free throw 1 of 2,20,18
158,2,9:50.0,,J. Richardson makes free throw 2 of 2,20,19
159,2,9:37.0,S. Napier misses 3-pt jump shot from 25 ft,,20,19
160,2,9:34.0,,Defensive rebound by J. Johnson,20,19
161,2,9:28.0,,J. Johnson misses 2-pt layup from 1 ft,20,19
162,2,9:26.0,Defensive rebound by E. Davis,,20,19
163,2,9:11.0,D. Russell misses 2-pt layup from 2 ft,,20,19
164,2,9:08.0,,Defensive rebound by Team,20,19
165,2,9:08.0,Loose ball foul by E. Davis (drawn by W. Ellington),,20,19
166,2,8:56.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by J. Richardson),20,22
167,2,8:55.0,Brooklyn full timeout,,20,22
168,2,8:55.0,S. Dinwiddie enters the game for D. Carroll,,20,22
169,2,8:55.0,J. Harris enters the game for S. Napier,,20,22
170,2,8:55.0,,R. McGruder enters the game for J. Richardson,20,22
171,2,8:41.0,J. Harris misses 3-pt jump shot from 25 ft,,20,22
172,2,8:38.0,,Defensive rebound by B. Adebayo,20,22
173,2,8:25.0,,W. Ellington makes 3-pt jump shot from 29 ft (assist by J. Johnson),20,25
174,2,8:09.0,Turnover by S. Dinwiddie (bad pass),,20,25
175,2,8:09.0,,H. Whiteside enters the game for B. Adebayo,20,25
176,2,7:59.0,,Turnover by J. Winslow (out of bounds lost ball),20,25
177,2,7:59.0,J. Allen enters the game for E. Davis,,20,25
178,2,7:44.0,J. Dudley misses 3-pt jump shot from 23 ft,,20,25
179,2,7:42.0,,Defensive rebound by H. Whiteside,20,25
180,2,7:31.0,,J. Johnson makes 2-pt jump shot from 5 ft,20,27
181,2,7:07.0,J. Allen makes 2-pt jump shot from 6 ft (assist by D. Russell),,22,27
182,2,6:47.0,,J. Winslow misses 2-pt jump shot from 11 ft,22,27
183,2,6:44.0,,Offensive rebound by J. Johnson,22,27
184,2,6:41.0,,W. Ellington misses 3-pt jump shot from 25 ft,22,27
185,2,6:39.0,,Offensive rebound by H. Whiteside,22,27
186,2,6:36.0,,H. Whiteside makes 2-pt dunk at rim,22,29
187,2,6:06.0,J. Dudley misses 2-pt jump shot from 10 ft,,22,29
188,2,6:04.0,Offensive rebound by J. Allen,,22,29
189,2,6:04.0,Shooting foul by H. Whiteside (drawn by J. Allen),,22,29
190,2,6:04.0,J. Allen misses free throw 1 of 2,,22,29
191,2,6:04.0,Offensive rebound by Team,,22,29
192,2,6:04.0,R. Hollis-Jefferson enters the game for J. Dudley,,22,29
193,2,6:04.0,,J. Richardson enters the game for J. Johnson,22,29
194,2,6:04.0,J. Allen makes free throw 2 of 2,,23,29
195,2,5:52.0,,J. Richardson misses 2-pt jump shot from 6 ft (block by D. Russell),23,29
196,2,5:52.0,,Offensive rebound by Team,23,29
197,2,5:52.0,A. Crabbe enters the game for D. Russell,,23,29
198,2,5:39.0,,J. Richardson misses 2-pt jump shot from 12 ft,23,29
199,2,5:35.0,Defensive rebound by J. Allen,,23,29
200,2,5:21.0,J. Allen misses 2-pt dunk from 3 ft,,23,29
201,2,5:21.0,,Defensive rebound by Team,23,29
202,2,5:21.0,Loose ball foul by J. Allen (drawn by H. Whiteside),,23,29
203,2,5:03.0,,H. Whiteside misses 2-pt hook shot from 7 ft,23,29
204,2,5:01.0,Defensive rebound by J. Allen,,23,29
205,2,4:56.0,J. Harris misses 3-pt jump shot from 29 ft,,23,29
206,2,4:51.0,Offensive rebound by R. Hollis-Jefferson,,23,29
207,2,4:51.0,Personal foul by J. Winslow (drawn by S. Dinwiddie),,23,29
208,2,4:45.0,Shooting foul by W. Ellington (drawn by A. Crabbe),,23,29
209,2,4:45.0,A. Crabbe makes free throw 1 of 2,,24,29
210,2,4:45.0,A. Crabbe makes free throw 2 of 2,,25,29
211,2,4:30.0,,J. Winslow misses 3-pt jump shot from 23 ft,25,29
212,2,4:25.0,Defensive rebound by S. Dinwiddie,,25,29
213,2,4:23.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,27,29
214,2,4:23.0,,Miami full timeout,27,29
215,2,4:23.0,,D. Robinson enters the game for W. Ellington,27,29
216,2,4:05.0,,R. McGruder misses 2-pt jump shot from 11 ft,27,29
217,2,4:03.0,,Offensive rebound by R. McGruder,27,29
218,2,4:03.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by R. McGruder),27,31
219,2,4:03.0,,Shooting foul by R. Hollis-Jefferson (drawn by H. Whiteside),27,31
220,2,4:03.0,,H. Whiteside makes free throw 1 of 1,27,32
221,2,3:46.0,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,,27,32
222,2,3:43.0,,Defensive rebound by J. Richardson,27,32
223,2,3:35.0,,R. McGruder makes 2-pt hook shot from 4 ft,27,34
224,2,3:17.0,S. Dinwiddie makes 2-pt jump shot from 9 ft,,29,34
225,2,2:59.0,,R. McGruder makes 2-pt jump shot from 8 ft (assist by J. Richardson),29,36
226,2,2:49.0,Turnover by S. Dinwiddie (bad pass; steal by H. Whiteside),,29,36
227,2,2:42.0,,J. Richardson misses 3-pt jump shot from 26 ft,29,36
228,2,2:41.0,Defensive rebound by S. Dinwiddie,,29,36
229,2,2:34.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,31,36
230,2,2:09.0,,J. Richardson makes 2-pt jump shot from 17 ft,31,38
231,2,1:53.0,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),,33,38
232,2,1:35.0,,Turnover by H. Whiteside (3 sec),33,38
233,2,1:35.0,,W. Ellington enters the game for D. Robinson,33,38
234,2,1:35.0,,D. Jones enters the game for J. Winslow,33,38
235,2,1:24.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,33,38
236,2,1:18.0,,Defensive rebound by D. Jones,33,38
237,2,1:15.0,,J. Richardson makes 2-pt layup from 1 ft,33,40
238,2,1:06.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,35,40
239,2,0:50.0,,J. Richardson makes 2-pt jump shot from 13 ft,35,42
240,2,0:43.0,Shooting foul by D. Jones (drawn by S. Dinwiddie),,35,42
241,2,0:43.0,S. Dinwiddie makes free throw 1 of 2,,36,42
242,2,0:43.0,S. Dinwiddie makes free throw 2 of 2,,37,42
243,2,0:32.0,,H. Whiteside misses 3-pt jump shot from 23 ft,37,42
244,2,0:29.0,Defensive rebound by J. Harris,,37,42
245,2,0:12.0,J. Harris makes 2-pt layup from 2 ft,,39,42
246,2,0:01.0,,J. Richardson misses 3-pt jump shot from 25 ft,39,42
247,2,0:00.0,Defensive rebound by J. Allen,,39,42
248,3,11:49.0,A. Crabbe misses 3-pt jump shot from 26 ft,,39,42
249,3,11:46.0,,Defensive rebound by R. McGruder,39,42
250,3,11:39.0,,R. McGruder misses 3-pt jump shot from 25 ft,39,42
251,3,11:35.0,Defensive rebound by A. Crabbe,,39,42
252,3,11:28.0,D. Russell makes 2-pt jump shot from 3 ft,,41,42
253,3,11:11.0,,Shooting foul by A. Crabbe (drawn by W. Ellington),41,42
254,3,11:11.0,,W. Ellington makes free throw 1 of 3,41,43
255,3,11:11.0,,W. Ellington makes free throw 2 of 3,41,44
256,3,11:11.0,,W. Ellington makes free throw 3 of 3,41,45
257,3,11:07.0,Personal foul by D. Jones (drawn by J. Dudley),,41,45
258,3,10:54.0,Shooting foul by D. Jones (drawn by J. Harris),,41,45
259,3,10:54.0,J. Harris misses free throw 1 of 2,,41,45
260,3,10:54.0,Offensive rebound by Team,,41,45
261,3,10:54.0,J. Harris makes free throw 2 of 2,,42,45
262,3,10:33.0,,R. McGruder makes 2-pt jump shot from 7 ft,42,47
263,3,10:22.0,D. Russell misses 3-pt jump shot from 24 ft,,42,47
264,3,10:19.0,,Defensive rebound by Team,42,47
265,3,10:01.0,,H. Whiteside misses 2-pt hook shot from 10 ft,42,47
266,3,9:59.0,Defensive rebound by J. Harris,,42,47
267,3,9:45.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Russell),,45,47
268,3,9:29.0,,J. Richardson misses 2-pt jump shot from 13 ft,45,47
269,3,9:29.0,,Offensive rebound by H. Whiteside,45,47
270,3,9:28.0,,H. Whiteside misses 2-pt layup from 4 ft,45,47
271,3,9:26.0,,Offensive rebound by H. Whiteside,45,47
272,3,9:26.0,,Personal foul by J. Dudley (drawn by H. Whiteside),45,47
273,3,9:14.0,,J. Richardson misses 2-pt jump shot from 10 ft,45,47
274,3,9:12.0,Defensive rebound by D. Russell,,45,47
275,3,9:02.0,D. Russell misses 2-pt jump shot from 9 ft,,45,47
276,3,9:00.0,,Defensive rebound by H. Whiteside,45,47
277,3,8:54.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by R. McGruder),45,49
278,3,8:40.0,J. Dudley misses 2-pt layup from 1 ft,,45,49
279,3,8:38.0,,Defensive rebound by H. Whiteside,45,49
280,3,8:28.0,,H. Whiteside misses 2-pt hook shot from 8 ft,45,49
281,3,8:26.0,Defensive rebound by A. Crabbe,,45,49
282,3,8:19.0,D. Russell misses 2-pt jump shot from 10 ft,,45,49
283,3,8:14.0,,Defensive rebound by H. Whiteside,45,49
284,3,8:09.0,,D. Jones misses 2-pt jump shot from 7 ft,45,49
285,3,8:06.0,Defensive rebound by J. Allen,,45,49
286,3,7:57.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by J. Allen),,48,49
287,3,7:40.0,,W. Ellington misses 3-pt jump shot from 25 ft,48,49
288,3,7:38.0,Defensive rebound by D. Russell,,48,49
289,3,7:35.0,Personal foul by W. Ellington (drawn by J. Allen),,48,49
290,3,7:27.0,D. Russell makes 2-pt layup from 2 ft,,50,49
291,3,7:07.0,,D. Jones makes 3-pt jump shot from 26 ft (assist by W. Ellington),50,52
292,3,6:55.0,D. Russell misses 2-pt jump shot from 6 ft,,50,52
293,3,6:52.0,Offensive rebound by J. Allen,,50,52
294,3,6:51.0,J. Allen makes 2-pt hook shot from 9 ft,,52,52
295,3,6:33.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Richardson),52,54
296,3,6:32.0,Brooklyn full timeout,,52,54
297,3,6:32.0,S. Dinwiddie enters the game for J. Harris,,52,54
298,3,6:32.0,,D. Wade enters the game for J. Richardson,52,54
299,3,6:20.0,A. Crabbe misses 3-pt jump shot from 23 ft,,52,54
300,3,6:17.0,,Defensive rebound by D. Wade,52,54
301,3,6:09.0,,D. Wade makes 2-pt jump shot from 11 ft,52,56
302,3,5:59.0,D. Russell misses 3-pt jump shot from 26 ft,,52,56
303,3,5:57.0,,Defensive rebound by H. Whiteside,52,56
304,3,5:49.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Wade),52,58
305,3,5:38.0,S. Dinwiddie makes 2-pt hook shot from 1 ft,,54,58
306,3,5:20.0,,Turnover by D. Jones (bad pass; steal by D. Russell),54,58
307,3,5:16.0,D. Russell makes 2-pt layup from 2 ft,,56,58
308,3,5:01.0,,D. Jones misses 3-pt jump shot from 25 ft,56,58
309,3,4:55.0,,Offensive rebound by H. Whiteside,56,58
310,3,4:55.0,,H. Whiteside misses 2-pt layup at rim,56,58
311,3,4:54.0,,Offensive rebound by R. McGruder,56,58
312,3,4:51.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by R. McGruder),56,61
313,3,4:31.0,J. Dudley misses 3-pt jump shot from 26 ft,,56,61
314,3,4:29.0,,Defensive rebound by R. McGruder,56,61
315,3,4:21.0,,R. McGruder makes 2-pt jump shot from 6 ft,56,63
316,3,4:07.0,J. Allen makes 2-pt hook shot from 6 ft (assist by D. Russell),,58,63
317,3,3:59.0,,Turnover by R. McGruder (traveling),58,63
318,3,3:59.0,D. Carroll enters the game for J. Allen,,58,63
319,3,3:59.0,E. Davis enters the game for A. Crabbe,,58,63
320,3,3:59.0,R. Hollis-Jefferson enters the game for J. Dudley,,58,63
321,3,3:59.0,,B. Adebayo enters the game for W. Ellington,58,63
322,3,3:59.0,,J. Johnson enters the game for D. Jones,58,63
323,3,3:59.0,,D. Robinson enters the game for H. Whiteside,58,63
324,3,3:48.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,58,63
325,3,3:46.0,,Defensive rebound by D. Wade,58,63
326,3,3:37.0,,D. Wade makes 2-pt hook shot from 6 ft,58,65
327,3,3:29.0,E. Davis makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,60,65
328,3,3:07.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by J. Johnson),60,68
329,3,2:54.0,S. Dinwiddie makes 3-pt jump shot from 25 ft,,63,68
330,3,2:37.0,,B. Adebayo makes 2-pt jump shot from 14 ft (assist by J. Johnson),63,70
331,3,2:28.0,E. Davis makes 2-pt layup from 2 ft (assist by D. Russell),,65,70
332,3,2:28.0,Shooting foul by B. Adebayo (drawn by E. Davis),,65,70
333,3,2:28.0,,Miami full timeout,65,70
334,3,2:28.0,S. Napier enters the game for D. Russell,,65,70
335,3,2:28.0,E. Davis misses free throw 1 of 1,,65,70
336,3,2:28.0,,Defensive rebound by B. Adebayo,65,70
337,3,2:13.0,,D. Wade misses 2-pt jump shot from 13 ft,65,70
338,3,2:09.0,Defensive rebound by R. Hollis-Jefferson,,65,70
339,3,2:07.0,Turnover by D. Carroll (traveling),,65,70
340,3,2:07.0,,J. Richardson enters the game for R. McGruder,65,70
341,3,1:50.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Wade),65,72
342,3,1:37.0,S. Napier makes 2-pt jump shot from 14 ft,,67,72
343,3,1:21.0,,J. Richardson makes 2-pt jump shot from 12 ft,67,74
344,3,1:13.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,67,74
345,3,1:06.0,Offensive rebound by S. Napier,,67,74
346,3,1:04.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Napier),,70,74
347,3,0:56.0,,J. Johnson misses 2-pt layup from 1 ft,70,74
348,3,0:53.0,Defensive rebound by E. Davis,,70,74
349,3,0:50.0,Shooting foul by J. Johnson (drawn by D. Carroll),,70,74
350,3,0:50.0,D. Carroll makes free throw 1 of 2,,71,74
351,3,0:50.0,D. Carroll makes free throw 2 of 2,,72,74
352,3,0:38.0,,Turnover by J. Richardson (bad pass; steal by D. Carroll),72,74
353,3,0:30.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by D. Wade),,72,74
354,3,0:28.0,,Defensive rebound by B. Adebayo,72,74
355,3,0:28.0,,Personal take foul by S. Napier (drawn by D. Wade),72,74
356,3,0:11.0,,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Richardson),72,77
357,3,0:03.0,S. Napier makes 2-pt layup from 2 ft (assist by E. Davis),,74,77
358,3,0:00.0,,D. Wade misses 3-pt jump shot from 35 ft,74,77
359,3,0:00.0,,Offensive rebound by Team,74,77
360,4,11:48.0,,Shooting foul by A. Crabbe (drawn by D. Wade),74,77
361,4,11:48.0,,D. Wade misses free throw 1 of 2,74,77
362,4,11:48.0,,Offensive rebound by Team,74,77
363,4,11:48.0,,D. Wade makes free throw 2 of 2,74,78
364,4,11:30.0,D. Carroll misses 2-pt layup from 2 ft (block by B. Adebayo),,74,78
365,4,11:27.0,Offensive rebound by E. Davis,,74,78
366,4,11:27.0,E. Davis makes 2-pt layup from 1 ft,,76,78
367,4,11:11.0,,D. Wade misses 3-pt jump shot from 25 ft,76,78
368,4,11:09.0,Defensive rebound by R. Hollis-Jefferson,,76,78
369,4,10:55.0,D. Carroll makes 2-pt layup from 2 ft,,78,78
370,4,10:39.0,,J. Johnson misses 3-pt jump shot from 25 ft,78,78
371,4,10:35.0,Defensive rebound by E. Davis,,78,78
372,4,10:29.0,Personal foul by J. Richardson (drawn by R. Hollis-Jefferson),,78,78
373,4,10:29.0,,W. Ellington enters the game for D. Robinson,78,78
374,4,10:20.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,78,78
375,4,10:18.0,Offensive rebound by E. Davis,,78,78
376,4,10:09.0,S. Dinwiddie misses 2-pt layup from 2 ft,,78,78
377,4,10:09.0,,Defensive rebound by B. Adebayo,78,78
378,4,10:01.0,,D. Wade misses 3-pt jump shot from 23 ft,78,78
379,4,9:57.0,Defensive rebound by R. Hollis-Jefferson,,78,78
380,4,9:53.0,Shooting foul by J. Johnson (drawn by R. Hollis-Jefferson),,78,78
