,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
162,2,6:36.0,Z. LaVine enters the game for J. Holiday,,32,32
163,2,6:25.0,A. Blakeney misses 3-pt jump shot from 24 ft,,32,32
164,2,6:23.0,Offensive rebound by W. Carter,,32,32
165,2,6:23.0,Personal foul by F. Ntilikina (drawn by W. Carter),,32,32
166,2,6:12.0,W. Carter makes 2-pt hook shot from 6 ft,,34,32
167,2,5:55.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),34,35
168,2,5:34.0,A. Blakeney misses 2-pt jump shot from 23 ft,,34,35
169,2,5:32.0,,Defensive rebound by M. Hezonja,34,35
170,2,5:27.0,,N. Vonleh makes 2-pt dunk from 1 ft (assist by M. Hezonja),34,37
171,2,5:12.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by W. Carter),,37,37
172,2,5:00.0,,Turnover by M. Hezonja (bad pass; steal by A. Blakeney),37,37
173,2,4:57.0,A. Blakeney makes 2-pt layup at rim,,39,37
174,2,4:49.0,,New York full timeout,39,37
175,2,4:49.0,J. Holiday enters the game for A. Blakeney,,39,37
176,2,4:49.0,,E. Freedom enters the game for K. Knox,39,37
177,2,4:28.0,,M. Hezonja misses 3-pt jump shot from 25 ft,39,37
178,2,4:26.0,Defensive rebound by W. Carter,,39,37
179,2,4:14.0,J. Parker misses 2-pt jump shot from 22 ft,,39,37
180,2,4:12.0,,Defensive rebound by N. Vonleh,39,37
181,2,4:05.0,,Personal foul by J. Parker (drawn by E. Freedom),39,37
182,2,4:03.0,,Personal foul by Z. LaVine (drawn by M. Hezonja),39,37
183,2,4:01.0,,Personal foul by J. Holiday (drawn by A. Trier),39,37
184,2,4:01.0,,A. Trier makes free throw 1 of 2,39,38
185,2,4:01.0,,A. Trier makes free throw 2 of 2,39,39
186,2,3:48.0,C. Payne makes 2-pt layup from 1 ft,,41,39
187,2,3:48.0,Shooting foul by A. Trier (drawn by C. Payne),,41,39
188,2,3:48.0,C. Payne misses free throw 1 of 1,,41,39
189,2,3:46.0,Offensive rebound by W. Carter,,41,39
190,2,3:42.0,Z. LaVine makes 2-pt layup from 1 ft (assist by W. Carter),,43,39
191,2,3:28.0,,Turnover by N. Vonleh (bad pass; steal by Z. LaVine),43,39
192,2,3:28.0,,D. Dotson enters the game for F. Ntilikina,43,39
193,2,3:25.0,Shooting foul by A. Trier (drawn by Z. LaVine),,43,39
194,2,3:25.0,Z. LaVine makes free throw 1 of 2,,44,39
195,2,3:25.0,Z. LaVine makes free throw 2 of 2,,45,39
196,2,3:03.0,,M. Hezonja misses 2-pt layup from 1 ft,45,39
197,2,3:01.0,Defensive rebound by W. Carter,,45,39
198,2,2:54.0,J. Holiday misses 3-pt jump shot from 25 ft,,45,39
199,2,2:53.0,Offensive rebound by W. Carter,,45,39
200,2,2:53.0,Turnover by W. Carter (bad pass),,45,39
201,2,2:37.0,,D. Dotson makes 2-pt layup from 1 ft (assist by E. Freedom),45,41
202,2,2:28.0,Z. LaVine misses 3-pt jump shot from 25 ft,,45,41
203,2,2:26.0,,Defensive rebound by E. Freedom,45,41
204,2,2:14.0,,Shooting foul by W. Carter (drawn by E. Freedom),45,41
205,2,2:14.0,,E. Freedom makes free throw 1 of 2,45,42
206,2,2:14.0,,E. Freedom makes free throw 2 of 2,45,43
207,2,1:55.0,Shooting foul by M. Hezonja (drawn by Z. LaVine),,45,43
208,2,1:55.0,A. Blakeney enters the game for W. Carter,,45,43
209,2,1:55.0,C. Felício enters the game for J. Holiday,,45,43
210,2,1:55.0,,T. Burke enters the game for M. Hezonja,45,43
211,2,1:55.0,Z. LaVine makes free throw 1 of 2,,46,43
212,2,1:55.0,Z. LaVine makes free throw 2 of 2,,47,43
213,2,1:28.0,,A. Trier misses 2-pt jump shot from 12 ft,47,43
214,2,1:26.0,,Offensive rebound by N. Vonleh,47,43
215,2,1:24.0,,N. Vonleh misses 2-pt layup from 2 ft (block by J. Parker),47,43
216,2,1:22.0,Defensive rebound by C. Felício,,47,43
217,2,1:03.0,C. Payne misses 3-pt jump shot from 27 ft,,47,43
218,2,1:01.0,,Defensive rebound by T. Burke,47,43
219,2,0:56.0,,Shooting foul by A. Blakeney (drawn by D. Dotson),47,43
220,2,0:56.0,,D. Dotson makes free throw 1 of 2,47,44
221,2,0:56.0,,D. Dotson makes free throw 2 of 2,47,45
222,2,0:41.0,J. Parker misses 2-pt dunk from 2 ft (block by N. Vonleh),,47,45
223,2,0:38.0,,Defensive rebound by E. Freedom,47,45
224,2,0:30.0,,E. Freedom misses 2-pt jump shot from 11 ft,47,45
225,2,0:28.0,Defensive rebound by Z. LaVine,,47,45
226,2,0:04.0,Turnover by Z. LaVine (bad pass; steal by A. Trier),,47,45
227,2,0:02.0,,Shooting foul by J. Parker (drawn by A. Trier),47,45
228,2,0:02.0,,A. Trier makes free throw 1 of 2,47,46
229,2,0:02.0,,A. Trier makes free throw 2 of 2,47,47
230,3,11:49.0,C. Payne misses 2-pt layup from 1 ft,,47,47
231,3,11:47.0,Offensive rebound by W. Carter,,47,47
232,3,11:42.0,W. Carter makes 3-pt jump shot from 26 ft (assist by J. Holiday),,50,47
233,3,11:23.0,,D. Dotson makes 2-pt layup from 1 ft (assist by F. Ntilikina),50,49
234,3,11:18.0,Personal foul by F. Ntilikina (drawn by Z. LaVine),,50,49
235,3,11:10.0,Personal foul by M. Robinson (drawn by W. Carter),,50,49
236,3,11:07.0,Personal foul by N. Vonleh (drawn by J. Parker),,50,49
237,3,11:02.0,Turnover by J. Parker (traveling),,50,49
238,3,10:42.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,50,49
239,3,10:41.0,Defensive rebound by Team,,50,49
240,3,10:41.0,,Loose ball foul by M. Robinson (drawn by W. Carter),50,49
241,3,10:29.0,Personal foul by M. Robinson (drawn by W. Carter),,50,49
242,3,10:29.0,W. Carter makes free throw 1 of 2,,51,49
243,3,10:29.0,W. Carter makes free throw 2 of 2,,52,49
244,3,10:15.0,,Personal foul by J. Holiday (drawn by A. Trier),52,49
245,3,10:01.0,,Turnover by Team (shot clock),52,49
246,3,9:45.0,W. Carter makes 2-pt dunk from 1 ft (assist by Z. LaVine),,54,49
247,3,9:35.0,,New York full timeout,54,49
248,3,9:24.0,,M. Robinson misses 2-pt layup from 2 ft,54,49
249,3,9:22.0,Defensive rebound by Z. LaVine,,54,49
250,3,9:15.0,Z. LaVine misses 2-pt layup at rim,,54,49
251,3,9:13.0,Offensive rebound by W. Carter,,54,49
252,3,9:13.0,W. Carter misses 2-pt layup from 2 ft,,54,49
253,3,9:11.0,,Defensive rebound by A. Trier,54,49
254,3,9:08.0,,Offensive foul by A. Trier (drawn by C. Payne),54,49
255,3,9:08.0,,Turnover by A. Trier (offensive foul),54,49
256,3,8:52.0,Personal foul by D. Dotson (drawn by W. Carter),,54,49
257,3,8:52.0,W. Carter makes free throw 1 of 2,,55,49
258,3,8:52.0,W. Carter makes free throw 2 of 2,,56,49
259,3,8:34.0,,Personal foul by C. Payne (drawn by N. Vonleh),56,49
260,3,8:24.0,,A. Trier misses 2-pt layup from 1 ft (block by W. Carter),56,49
261,3,8:22.0,Defensive rebound by J. Parker,,56,49
262,3,8:17.0,J. Holiday misses 2-pt layup from 1 ft,,56,49
263,3,8:15.0,,Defensive rebound by N. Vonleh,56,49
264,3,8:08.0,,A. Trier misses 3-pt jump shot from 22 ft,56,49
265,3,8:06.0,Defensive rebound by J. Parker,,56,49
266,3,7:56.0,C. Payne makes 2-pt layup from 1 ft (assist by J. Holiday),,58,49
267,3,7:44.0,,F. Ntilikina misses 2-pt layup from 2 ft,58,49
268,3,7:42.0,Defensive rebound by W. Carter,,58,49
269,3,7:28.0,Shooting foul by M. Robinson (drawn by Z. LaVine),,58,49
270,3,7:28.0,,E. Freedom enters the game for F. Ntilikina,58,49
271,3,7:28.0,,E. Mudiay enters the game for M. Robinson,58,49
272,3,7:28.0,Z. LaVine misses free throw 1 of 2,,58,49
273,3,7:28.0,Offensive rebound by Team,,58,49
274,3,7:28.0,Z. LaVine makes free throw 2 of 2,,59,49
275,3,7:12.0,,Shooting foul by W. Carter (drawn by E. Freedom),59,49
276,3,7:12.0,,E. Freedom makes free throw 1 of 2,59,50
277,3,7:12.0,,E. Freedom makes free throw 2 of 2,59,51
278,3,6:55.0,Turnover by W. Carter (3 sec),,59,51
279,3,6:55.0,,M. Hezonja enters the game for A. Trier,59,51
280,3,6:33.0,,E. Freedom misses 2-pt layup from 2 ft,59,51
281,3,6:32.0,,Offensive rebound by N. Vonleh,59,51
282,3,6:32.0,,Shooting foul by W. Carter (drawn by N. Vonleh),59,51
283,3,6:32.0,,N. Vonleh misses free throw 1 of 2,59,51
284,3,6:32.0,,Offensive rebound by Team,59,51
285,3,6:32.0,C. Felício enters the game for W. Carter,,59,51
286,3,6:32.0,,N. Vonleh makes free throw 2 of 2,59,52
287,3,6:18.0,C. Felício makes 2-pt layup from 3 ft (assist by Z. LaVine),,61,52
288,3,6:18.0,Shooting foul by E. Mudiay (drawn by C. Felício),,61,52
289,3,6:18.0,C. Felício misses free throw 1 of 1,,61,52
290,3,6:16.0,,Defensive rebound by E. Freedom,61,52
291,3,6:06.0,,M. Hezonja misses 2-pt jump shot from 10 ft,61,52
292,3,6:04.0,Defensive rebound by J. Holiday,,61,52
293,3,6:00.0,C. Payne misses 3-pt jump shot from 26 ft,,61,52
294,3,5:58.0,,Defensive rebound by M. Hezonja,61,52
295,3,5:44.0,,N. Vonleh misses 2-pt hook shot from 7 ft,61,52
296,3,5:42.0,,Offensive rebound by E. Freedom,61,52
297,3,5:41.0,,E. Freedom makes 2-pt layup from 1 ft,61,54
298,3,5:27.0,Shooting foul by N. Vonleh (drawn by Z. LaVine),,61,54
299,3,5:27.0,R. Arcidiacono enters the game for C. Payne,,61,54
300,3,5:27.0,Z. LaVine makes free throw 1 of 2,,62,54
301,3,5:27.0,Z. LaVine makes free throw 2 of 2,,63,54
302,3,5:12.0,,E. Mudiay makes 2-pt jump shot from 9 ft,63,56
303,3,4:58.0,Turnover by Z. LaVine (bad pass; steal by E. Freedom),,63,56
304,3,4:50.0,,E. Mudiay makes 3-pt jump shot from 23 ft (assist by D. Dotson),63,59
305,3,4:48.0,Chicago full timeout,,63,59
306,3,4:48.0,,T. Burke enters the game for N. Vonleh,63,59
307,3,4:31.0,J. Parker makes 2-pt jump shot from 17 ft,,65,59
308,3,4:10.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Freedom),65,61
309,3,3:59.0,J. Parker makes 2-pt layup from 1 ft,,67,61
310,3,3:44.0,,T. Burke makes 2-pt jump shot from 16 ft,67,63
311,3,3:35.0,Personal foul by T. Burke (drawn by R. Arcidiacono),,67,63
312,3,3:35.0,A. Blakeney enters the game for Z. LaVine,,67,63
313,3,3:35.0,R. Arcidiacono makes free throw 1 of 2,,68,63
314,3,3:35.0,R. Arcidiacono misses free throw 2 of 2,,68,63
315,3,3:33.0,,Defensive rebound by E. Mudiay,68,63
316,3,3:27.0,,E. Mudiay makes 2-pt layup from 1 ft,68,65
317,3,3:27.0,,Shooting foul by A. Blakeney (drawn by E. Mudiay),68,65
318,3,3:27.0,,E. Mudiay makes free throw 1 of 1,68,66
319,3,3:16.0,R. Arcidiacono makes 2-pt layup from 1 ft (assist by J. Parker),,70,66
320,3,3:05.0,,E. Mudiay misses 2-pt jump shot from 11 ft,70,66
321,3,3:04.0,Defensive rebound by J. Parker,,70,66
322,3,2:55.0,Turnover by C. Felício (out of bounds lost ball),,70,66
323,3,2:46.0,,D. Dotson makes 2-pt jump shot from 17 ft (assist by T. Burke),70,68
324,3,2:29.0,J. Parker makes 2-pt layup from 2 ft,,72,68
325,3,2:17.0,,E. Mudiay misses 2-pt layup from 1 ft (block by A. Blakeney),72,68
326,3,2:16.0,Defensive rebound by Team,,72,68
327,3,1:56.0,J. Parker misses 3-pt jump shot from 27 ft,,72,68
328,3,1:54.0,,Defensive rebound by E. Freedom,72,68
329,3,1:47.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),72,70
330,3,1:36.0,Personal foul by T. Burke (drawn by R. Arcidiacono),,72,70
331,3,1:36.0,R. Arcidiacono misses free throw 1 of 2,,72,70
332,3,1:36.0,Offensive rebound by Team,,72,70
333,3,1:36.0,R. Arcidiacono makes free throw 2 of 2,,73,70
334,3,1:20.0,,Turnover by E. Freedom (bad pass; steal by A. Blakeney),73,70
335,3,1:18.0,A. Blakeney makes 2-pt layup from 1 ft,,75,70
336,3,1:18.0,Shooting foul by E. Mudiay (drawn by A. Blakeney),,75,70
337,3,1:18.0,A. Blakeney makes free throw 1 of 1,,76,70
338,3,1:14.0,,Personal foul by R. Arcidiacono (drawn by T. Burke),76,70
339,3,1:14.0,,F. Ntilikina enters the game for E. Mudiay,76,70
340,3,1:14.0,,T. Burke makes free throw 1 of 2,76,71
341,3,1:14.0,,T. Burke makes free throw 2 of 2,76,72
342,3,1:03.0,J. Parker misses 2-pt layup from 4 ft (block by M. Hezonja),,76,72
343,3,1:00.0,Offensive rebound by J. Parker,,76,72
344,3,0:58.0,J. Parker makes 2-pt layup from 1 ft,,78,72
345,3,0:49.0,,M. Hezonja misses 3-pt jump shot from 30 ft,78,72
346,3,0:46.0,Defensive rebound by C. Felício,,78,72
347,3,0:30.0,J. Parker misses 2-pt jump shot from 18 ft,,78,72
348,3,0:28.0,,Defensive rebound by E. Freedom,78,72
349,3,0:07.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,78,72
350,3,0:05.0,Defensive rebound by J. Parker,,78,72
351,3,0:00.0,J. Holiday misses 3-pt jump shot from 26 ft,,78,72
352,3,0:00.0,Offensive rebound by Team,,78,72
353,4,11:42.0,,M. Hezonja makes 2-pt jump shot from 3 ft (assist by E. Freedom),78,74
354,4,11:42.0,,Shooting foul by C. Hutchison (drawn by M. Hezonja),78,74
355,4,11:42.0,,M. Hezonja makes free throw 1 of 1,78,75
356,4,11:25.0,A. Blakeney misses 3-pt jump shot from 26 ft,,78,75
357,4,11:23.0,,Defensive rebound by M. Hezonja,78,75
358,4,11:17.0,,T. Burke misses 2-pt jump shot from 8 ft,78,75
359,4,11:15.0,,Offensive rebound by E. Freedom,78,75
360,4,11:15.0,,E. Freedom makes 2-pt layup from 1 ft,78,77
361,4,11:01.0,A. Blakeney misses 2-pt jump shot from 15 ft,,78,77
362,4,10:59.0,,Defensive rebound by M. Hezonja,78,77
363,4,10:51.0,,M. Hezonja misses 2-pt layup from 2 ft,78,77
364,4,10:49.0,Defensive rebound by C. Felício,,78,77
365,4,10:39.0,C. Hutchison makes 2-pt jump shot from 4 ft (assist by R. Arcidiacono),,80,77
366,4,10:14.0,,E. Freedom makes 2-pt layup from 2 ft,80,79
367,4,10:03.0,C. Hutchison makes 2-pt layup from 1 ft,,82,79
368,4,9:44.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Freedom),82,81
369,4,9:22.0,C. Hutchison makes 2-pt jump shot from 6 ft (assist by C. Felício),,84,81
370,4,9:13.0,,Personal foul by R. Arcidiacono (drawn by T. Burke),84,81
371,4,9:13.0,W. Carter enters the game for C. Felício,,84,81
372,4,8:58.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by M. Hezonja),84,83
373,4,8:39.0,A. Blakeney misses 2-pt layup from 2 ft,,84,83
374,4,8:37.0,,Defensive rebound by E. Freedom,84,83
375,4,8:32.0,,T. Burke misses 2-pt jump shot from 13 ft,84,83
376,4,8:31.0,,Offensive rebound by E. Freedom,84,83
377,4,8:31.0,,Personal foul by W. Carter (drawn by E. Freedom),84,83
378,4,8:31.0,J. Holiday enters the game for A. Blakeney,,84,83
379,4,8:31.0,R. Lopez enters the game for W. Carter,,84,83
380,4,8:21.0,,A. Trier misses 2-pt jump shot from 15 ft,84,83
381,4,8:18.0,,Offensive rebound by E. Freedom,84,83
382,4,8:11.0,,E. Mudiay misses 3-pt jump shot from 26 ft,84,83
383,4,8:09.0,,Offensive rebound by E. Mudiay,84,83
384,4,8:06.0,,E. Mudiay misses 2-pt layup at rim,84,83
