,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
142,2,11:37.0,,D. Russell makes 2-pt jump shot from 21 ft,38,25
143,2,11:22.0,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Young),,41,25
144,2,11:07.0,,Brooklyn full timeout,41,25
145,2,11:07.0,,Turnover by (5 sec),41,25
146,2,10:53.0,D. Bembry misses 3-pt jump shot from 24 ft,,41,25
147,2,10:49.0,,Defensive rebound by S. Napier,41,25
148,2,10:43.0,,Personal foul by K. Huerter (drawn by E. Davis),41,25
149,2,10:29.0,,T. Graham misses 2-pt jump shot from 10 ft,41,25
150,2,10:26.0,Defensive rebound by D. Bembry,,41,25
151,2,10:20.0,T. Young misses 2-pt layup from 1 ft,,41,25
152,2,10:20.0,,Defensive rebound by E. Davis,41,25
153,2,10:15.0,,Shooting foul by D. Dedmon (drawn by D. Carroll),41,25
154,2,10:15.0,,D. Carroll makes free throw 1 of 2,41,26
155,2,10:15.0,,D. Carroll makes free throw 2 of 2,41,27
156,2,10:02.0,J. Collins misses 2-pt layup from 2 ft,,41,27
157,2,9:59.0,,Defensive rebound by E. Davis,41,27
158,2,9:53.0,,D. Carroll misses 2-pt layup from 3 ft (block by D. Dedmon),41,27
159,2,9:51.0,Defensive rebound by K. Huerter,,41,27
160,2,9:50.0,Personal foul by S. Napier (drawn by J. Collins),,41,27
161,2,9:44.0,Turnover by K. Huerter (lost ball; steal by T. Graham),,41,27
162,2,9:40.0,,D. Russell misses 3-pt jump shot from 25 ft,41,27
163,2,9:37.0,,Offensive rebound by T. Graham,41,27
164,2,9:25.0,,D. Russell misses 2-pt layup from 2 ft (block by D. Dedmon),41,27
165,2,9:22.0,Defensive rebound by K. Huerter,,41,27
166,2,9:20.0,T. Young misses 3-pt jump shot from 24 ft,,41,27
167,2,9:13.0,Offensive rebound by J. Collins,,41,27
168,2,9:13.0,J. Collins makes 2-pt layup at rim,,43,27
169,2,9:04.0,,Turnover by D. Russell (bad pass; steal by T. Young),43,27
170,2,9:02.0,T. Young makes 2-pt layup from 1 ft,,45,27
171,2,9:02.0,Shooting foul by D. Carroll (drawn by T. Young),,45,27
172,2,9:02.0,,S. Dinwiddie enters the game for D. Carroll,45,27
173,2,9:02.0,,R. Kurucs enters the game for S. Napier,45,27
174,2,9:02.0,T. Young makes free throw 1 of 1,,46,27
175,2,8:43.0,,D. Russell makes 2-pt jump shot from 19 ft,46,29
176,2,8:28.0,Turnover by T. Young (bad pass; steal by D. Russell),,46,29
177,2,8:17.0,,S. Dinwiddie makes 2-pt jump shot from 4 ft (assist by T. Graham),46,31
178,2,8:17.0,,Shooting foul by D. Bembry (drawn by S. Dinwiddie),46,31
179,2,8:17.0,V. Carter enters the game for D. Bembry,,46,31
180,2,8:17.0,J. Lin enters the game for J. Collins,,46,31
181,2,8:17.0,,S. Dinwiddie makes free throw 1 of 1,46,32
182,2,8:03.0,K. Huerter misses 3-pt jump shot from 26 ft,,46,32
183,2,7:59.0,,Defensive rebound by R. Kurucs,46,32
184,2,7:54.0,,Shooting foul by D. Dedmon (drawn by S. Dinwiddie),46,32
185,2,7:54.0,,S. Dinwiddie makes free throw 1 of 2,46,33
186,2,7:54.0,A. Len enters the game for D. Dedmon,,46,33
187,2,7:54.0,,S. Dinwiddie makes free throw 2 of 2,46,34
188,2,7:43.0,Personal foul by S. Dinwiddie (drawn by T. Young),,46,34
189,2,7:41.0,Personal foul by T. Graham (drawn by T. Young),,46,34
190,2,7:26.0,Turnover by Team (shot clock),,46,34
191,2,7:12.0,,D. Russell misses 2-pt jump shot from 12 ft,46,34
192,2,7:08.0,Defensive rebound by K. Huerter,,46,34
193,2,7:06.0,T. Young misses 3-pt jump shot from 25 ft,,46,34
194,2,7:02.0,,Defensive rebound by S. Dinwiddie,46,34
195,2,6:50.0,,S. Dinwiddie misses 2-pt layup from 2 ft,46,34
196,2,6:50.0,,Offensive rebound by E. Davis,46,34
197,2,6:50.0,,Shooting foul by J. Lin (drawn by E. Davis),46,34
198,2,6:50.0,,E. Davis misses free throw 1 of 2,46,34
199,2,6:50.0,,Offensive rebound by Team,46,34
200,2,6:50.0,D. Hamilton enters the game for T. Young,,46,34
201,2,6:50.0,,E. Davis misses free throw 2 of 2,46,34
202,2,6:47.0,Defensive rebound by K. Huerter,,46,34
203,2,6:42.0,Atlanta full timeout,,46,34
204,2,6:42.0,J. Collins enters the game for V. Carter,,46,34
205,2,6:21.0,Turnover by Team (shot clock),,46,34
206,2,6:05.0,,D. Russell makes 2-pt jump shot from 13 ft,46,36
207,2,5:50.0,Turnover by D. Hamilton (step out of bounds),,46,36
208,2,5:50.0,,J. Harris enters the game for T. Graham,46,36
209,2,5:38.0,,D. Russell makes 2-pt layup from 2 ft,46,38
210,2,5:18.0,J. Collins misses 2-pt jump shot from 16 ft,,46,38
211,2,5:14.0,,Defensive rebound by E. Davis,46,38
212,2,5:08.0,,D. Russell misses 2-pt jump shot from 19 ft,46,38
213,2,5:05.0,Defensive rebound by K. Huerter,,46,38
214,2,4:53.0,K. Huerter misses 3-pt jump shot from 25 ft,,46,38
215,2,4:48.0,,Defensive rebound by E. Davis,46,38
216,2,4:41.0,,S. Dinwiddie misses 2-pt layup from 1 ft,46,38
217,2,4:39.0,Defensive rebound by J. Collins,,46,38
218,2,4:37.0,K. Huerter makes 2-pt layup from 1 ft,,48,38
219,2,4:37.0,Shooting foul by D. Russell (drawn by K. Huerter),,48,38
220,2,4:37.0,D. Bembry enters the game for D. Hamilton,,48,38
221,2,4:37.0,,J. Allen enters the game for E. Davis,48,38
222,2,4:37.0,K. Huerter makes free throw 1 of 1,,49,38
223,2,4:24.0,,R. Kurucs misses 3-pt jump shot from 25 ft,49,38
224,2,4:20.0,Defensive rebound by K. Huerter,,49,38
225,2,4:13.0,A. Len misses 3-pt jump shot from 22 ft,,49,38
226,2,4:10.0,,Defensive rebound by D. Russell,49,38
227,2,4:05.0,,R. Kurucs makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),49,40
228,2,3:53.0,D. Bembry misses 2-pt layup from 2 ft,,49,40
229,2,3:49.0,,Defensive rebound by J. Harris,49,40
230,2,3:49.0,D. Dedmon enters the game for A. Len,,49,40
231,2,3:49.0,,J. Dudley enters the game for D. Russell,49,40
232,2,3:40.0,,Turnover by J. Harris (bad pass; steal by J. Lin),49,40
233,2,3:35.0,J. Lin misses 2-pt layup from 1 ft (block by R. Kurucs),,49,40
234,2,3:35.0,Offensive rebound by Team,,49,40
235,2,3:31.0,J. Collins misses 2-pt layup from 2 ft (block by J. Harris),,49,40
236,2,3:27.0,Offensive rebound by J. Collins,,49,40
237,2,3:22.0,J. Lin makes 2-pt jump shot from 9 ft,,51,40
238,2,3:12.0,,Personal foul by D. Bembry (drawn by S. Dinwiddie),51,40
239,2,3:12.0,,S. Dinwiddie makes free throw 1 of 2,51,41
240,2,3:12.0,,S. Dinwiddie makes free throw 2 of 2,51,42
241,2,2:52.0,Turnover by J. Lin (bad pass; steal by S. Dinwiddie),,51,42
242,2,2:49.0,,R. Kurucs makes 2-pt dunk from 1 ft,51,44
243,2,2:38.0,J. Lin misses 3-pt jump shot from 25 ft,,51,44
244,2,2:36.0,,Defensive rebound by Team,51,44
245,2,2:25.0,,S. Dinwiddie makes 2-pt layup from 1 ft,51,46
246,2,2:11.0,J. Collins misses 2-pt layup from 3 ft,,51,46
247,2,2:10.0,Offensive rebound by J. Collins,,51,46
248,2,2:10.0,J. Collins makes 2-pt layup from 1 ft,,53,46
249,2,1:57.0,,S. Dinwiddie makes 2-pt jump shot from 10 ft,53,48
250,2,1:47.0,J. Lin makes 2-pt jump shot from 8 ft,,55,48
251,2,1:33.0,,Turnover by J. Harris (bad pass),55,48
252,2,1:33.0,T. Young enters the game for J. Lin,,55,48
253,2,1:20.0,K. Huerter misses 3-pt jump shot from 24 ft,,55,48
254,2,1:16.0,Offensive rebound by J. Collins,,55,48
255,2,1:13.0,Turnover by J. Collins (out of bounds lost ball),,55,48
256,2,1:01.0,,Offensive foul by J. Allen (drawn by D. Bembry),55,48
257,2,1:01.0,,Turnover by J. Allen (offensive foul),55,48
258,2,1:01.0,,E. Davis enters the game for J. Allen,55,48
259,2,0:53.0,Offensive foul by J. Collins (drawn by R. Kurucs),,55,48
260,2,0:53.0,Turnover by J. Collins (offensive foul),,55,48
261,2,0:33.0,,R. Kurucs makes 2-pt jump shot from 3 ft (assist by J. Dudley),55,50
262,2,0:28.0,D. Dedmon misses 3-pt jump shot from 25 ft,,55,50
263,2,0:27.0,Offensive rebound by Team,,55,50
264,2,0:27.0,,Loose ball foul by E. Davis (drawn by J. Collins),55,50
265,2,0:27.0,J. Collins makes free throw 1 of 2,,56,50
266,2,0:27.0,J. Collins makes free throw 2 of 2,,57,50
267,2,0:07.0,,Shooting foul by D. Dedmon (drawn by E. Davis),57,50
268,2,0:07.0,,E. Davis makes free throw 1 of 2,57,51
269,2,0:07.0,V. Carter enters the game for J. Collins,,57,51
270,2,0:07.0,,E. Davis misses free throw 2 of 2,57,51
271,2,0:05.0,Defensive rebound by D. Dedmon,,57,51
272,2,0:00.0,D. Dedmon misses 3-pt jump shot from 27 ft,,57,51
273,2,0:00.0,Offensive rebound by Team,,57,51
274,3,11:47.0,Turnover by T. Young (bad pass; steal by R. Kurucs),,57,51
275,3,11:43.0,,R. Kurucs makes 2-pt dunk from 1 ft,57,53
276,3,11:42.0,Atlanta full timeout,,57,53
277,3,11:28.0,T. Young misses 3-pt jump shot from 25 ft,,57,53
278,3,11:24.0,,Defensive rebound by R. Kurucs,57,53
279,3,11:16.0,,D. Russell misses 2-pt jump shot from 20 ft,57,53
280,3,11:12.0,,Offensive rebound by R. Kurucs,57,53
281,3,11:11.0,,Turnover by R. Kurucs (lost ball; steal by T. Young),57,53
282,3,11:05.0,D. Dedmon misses 2-pt dunk from 2 ft (block by J. Allen),,57,53
283,3,11:05.0,Offensive rebound by D. Dedmon,,57,53
284,3,11:05.0,D. Dedmon misses 2-pt layup from 1 ft (block by J. Dudley),,57,53
285,3,11:05.0,Offensive rebound by Team,,57,53
286,3,10:54.0,T. Young misses 2-pt jump shot from 4 ft,,57,53
287,3,10:51.0,,Defensive rebound by J. Allen,57,53
288,3,10:48.0,,J. Allen makes 2-pt dunk from 2 ft (assist by J. Harris),57,55
289,3,10:28.0,K. Huerter makes 2-pt jump shot from 12 ft,,59,55
290,3,10:20.0,,Personal foul by T. Young (drawn by J. Allen),59,55
291,3,10:15.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by R. Kurucs),59,58
292,3,9:58.0,K. Huerter misses 2-pt jump shot from 9 ft,,59,58
293,3,9:55.0,Offensive rebound by K. Huerter,,59,58
294,3,9:54.0,K. Huerter makes 2-pt layup from 2 ft,,61,58
295,3,9:43.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),61,61
296,3,9:31.0,Turnover by K. Huerter (bad pass; steal by J. Allen),,61,61
297,3,9:26.0,,D. Russell makes 2-pt layup from 3 ft (assist by J. Allen),61,63
298,3,9:14.0,D. Dedmon makes 2-pt layup from 1 ft (assist by J. Collins),,63,63
299,3,9:06.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),63,66
300,3,9:04.0,Atlanta full timeout,,63,66
301,3,9:04.0,J. Lin enters the game for T. Young,,63,66
302,3,8:58.0,Offensive foul by D. Dedmon (drawn by J. Harris),,63,66
303,3,8:58.0,Turnover by D. Dedmon (offensive foul),,63,66
304,3,8:45.0,,J. Allen makes 2-pt dunk at rim (assist by J. Harris),63,68
305,3,8:35.0,J. Collins makes 3-pt jump shot from 26 ft (assist by J. Lin),,66,68
306,3,8:24.0,,D. Russell makes 2-pt jump shot from 10 ft,66,70
307,3,8:13.0,J. Lin misses 2-pt jump shot from 12 ft,,66,70
308,3,8:09.0,,Defensive rebound by J. Harris,66,70
309,3,7:54.0,,D. Russell misses 3-pt jump shot from 25 ft,66,70
310,3,7:50.0,Defensive rebound by J. Lin,,66,70
311,3,7:50.0,A. Len enters the game for D. Dedmon,,66,70
312,3,7:33.0,K. Huerter misses 2-pt jump shot from 7 ft,,66,70
313,3,7:30.0,Offensive rebound by J. Collins,,66,70
314,3,7:29.0,J. Collins misses 2-pt layup from 1 ft,,66,70
315,3,7:28.0,Offensive rebound by J. Collins,,66,70
316,3,7:26.0,J. Collins makes 2-pt layup from 1 ft,,68,70
317,3,7:21.0,,Shooting foul by K. Huerter (drawn by J. Allen),68,70
318,3,7:21.0,,J. Allen makes free throw 1 of 2,68,71
319,3,7:21.0,,J. Allen misses free throw 2 of 2,68,71
320,3,7:18.0,,Offensive rebound by R. Kurucs,68,71
321,3,7:18.0,,R. Kurucs misses 2-pt layup at rim,68,71
322,3,7:18.0,Defensive rebound by Team,,68,71
323,3,7:04.0,K. Huerter misses 3-pt jump shot from 26 ft,,68,71
324,3,7:01.0,,Defensive rebound by D. Russell,68,71
325,3,6:55.0,,Turnover by J. Harris (bad pass; steal by J. Lin),68,71
326,3,6:52.0,K. Huerter misses 2-pt jump shot from 2 ft (block by J. Dudley),,68,71
327,3,6:52.0,Offensive rebound by Team,,68,71
328,3,6:49.0,K. Huerter makes 2-pt jump shot from 5 ft,,70,71
329,3,6:35.0,,Turnover by J. Dudley (lost ball; steal by J. Collins),70,71
330,3,6:35.0,Personal foul by R. Kurucs (drawn by J. Collins),,70,71
331,3,6:35.0,,D. Carroll enters the game for J. Dudley,70,71
332,3,6:33.0,Personal foul by D. Carroll (drawn by K. Huerter),,70,71
333,3,6:21.0,J. Lin misses 3-pt jump shot from 26 ft,,70,71
334,3,6:16.0,Offensive rebound by J. Collins,,70,71
335,3,6:16.0,J. Collins misses 2-pt layup from 1 ft,,70,71
336,3,6:15.0,,Defensive rebound by D. Russell,70,71
337,3,6:13.0,,J. Harris misses 3-pt jump shot from 27 ft,70,71
338,3,6:09.0,Defensive rebound by K. Huerter,,70,71
339,3,6:04.0,J. Lin makes 2-pt layup from 2 ft (assist by K. Huerter),,72,71
340,3,5:52.0,,D. Russell makes 2-pt jump shot from 11 ft,72,73
341,3,5:39.0,A. Len makes 2-pt jump shot from 11 ft (assist by D. Bembry),,74,73
342,3,5:29.0,,D. Russell makes 2-pt jump shot from 8 ft,74,75
343,3,5:21.0,Personal foul by R. Kurucs (drawn by J. Lin),,74,75
344,3,5:21.0,V. Carter enters the game for J. Collins,,74,75
345,3,5:21.0,,S. Dinwiddie enters the game for R. Kurucs,74,75
346,3,5:21.0,,S. Napier enters the game for D. Russell,74,75
347,3,5:14.0,J. Lin makes 2-pt jump shot from 8 ft,,76,75
348,3,4:55.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft (block by V. Carter),76,75
349,3,4:52.0,,Offensive rebound by S. Dinwiddie,76,75
350,3,4:50.0,,S. Napier misses 3-pt jump shot from 25 ft,76,75
351,3,4:48.0,Defensive rebound by A. Len,,76,75
352,3,4:45.0,J. Lin misses 3-pt jump shot from 26 ft,,76,75
353,3,4:41.0,,Defensive rebound by J. Allen,76,75
354,3,4:29.0,,D. Carroll misses 2-pt jump shot from 7 ft,76,75
355,3,4:29.0,Defensive rebound by Team,,76,75
356,3,4:29.0,,Loose ball foul by D. Carroll (drawn by J. Lin),76,75
357,3,4:29.0,T. Young enters the game for D. Bembry,,76,75
358,3,4:29.0,,E. Davis enters the game for J. Allen,76,75
359,3,4:29.0,,T. Graham enters the game for D. Carroll,76,75
360,3,4:22.0,T. Young makes 2-pt jump shot from 10 ft,,78,75
361,3,4:07.0,,S. Napier misses 3-pt jump shot from 23 ft,78,75
362,3,4:05.0,Defensive rebound by J. Lin,,78,75
363,3,3:56.0,A. Len misses 2-pt jump shot from 17 ft,,78,75
364,3,3:52.0,,Defensive rebound by E. Davis,78,75
365,3,3:42.0,,S. Napier makes 2-pt jump shot from 14 ft,78,77
366,3,3:20.0,J. Lin misses 2-pt jump shot from 18 ft,,78,77
367,3,3:16.0,,Defensive rebound by S. Dinwiddie,78,77
368,3,3:16.0,,Turnover by S. Dinwiddie (bad pass),78,77
369,3,3:16.0,D. Hamilton enters the game for K. Huerter,,78,77
370,3,3:16.0,,R. Kurucs enters the game for J. Harris,78,77
371,3,2:54.0,T. Young misses 3-pt jump shot from 25 ft (block by T. Graham),,78,77
372,3,2:44.0,,Defensive rebound by S. Napier,78,77
373,3,2:40.0,,T. Graham misses 3-pt jump shot from 25 ft,78,77
374,3,2:35.0,,Offensive rebound by E. Davis,78,77
375,3,2:31.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,78,77
376,3,2:30.0,Defensive rebound by J. Lin,,78,77
377,3,2:26.0,Personal foul by E. Davis (drawn by A. Len),,78,77
378,3,2:26.0,A. Len makes free throw 1 of 2,,79,77
379,3,2:26.0,D. Bembry enters the game for J. Lin,,79,77
380,3,2:26.0,A. Len makes free throw 2 of 2,,80,77
381,3,2:14.0,,T. Graham makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),80,80
382,3,2:02.0,T. Young misses 3-pt jump shot from 25 ft,,80,80
383,3,1:58.0,,Defensive rebound by T. Graham,80,80
384,3,1:55.0,,Turnover by R. Kurucs (traveling),80,80
385,3,1:40.0,Violation by Team (kicked ball),,80,80
386,3,1:31.0,,Personal foul by D. Bembry (drawn by S. Dinwiddie),80,80
387,3,1:26.0,,R. Kurucs misses 2-pt dunk from 2 ft,80,80
388,3,1:22.0,,Offensive rebound by T. Graham,80,80
389,3,1:18.0,,S. Napier misses 3-pt jump shot from 25 ft,80,80
390,3,1:15.0,Defensive rebound by D. Bembry,,80,80
391,3,1:10.0,V. Carter misses 3-pt jump shot from 26 ft,,80,80
392,3,1:09.0,,Defensive rebound by Team,80,80
