,QUARTER,TIME_REMAINING,BOSTON_ACTION,SAN ANTONIO_ACTION,BOSTON_SCORE,SAN ANTONIO_SCORE
381,4,5:41.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by D. DeRozan),96,108
382,4,5:21.0,Shooting foul by D. Bertāns (drawn by T. Rozier),,96,108
383,4,5:21.0,T. Rozier makes free throw 1 of 3,,97,108
384,4,5:21.0,T. Rozier makes free throw 2 of 3,,98,108
385,4,5:21.0,T. Rozier makes free throw 3 of 3,,99,108
386,4,5:03.0,,D. DeRozan misses 2-pt jump shot from 11 ft,99,108
387,4,4:59.0,Defensive rebound by A. Horford,,99,108
388,4,4:52.0,T. Rozier misses 3-pt jump shot from 27 ft,,99,108
389,4,4:49.0,,Defensive rebound by L. Aldridge,99,108
390,4,4:40.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. DeRozan),99,111
391,4,4:37.0,Boston full timeout,,99,111
392,4,4:37.0,K. Irving enters the game for T. Rozier,,99,111
393,4,4:19.0,K. Irving makes 2-pt jump shot from 14 ft,,101,111
394,4,4:03.0,,L. Aldridge makes 2-pt layup from 8 ft,101,113
395,4,3:49.0,M. Morris makes 2-pt layup from 4 ft,,103,113
396,4,3:32.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by L. Aldridge),103,116
397,4,3:20.0,Personal foul by D. White (drawn by K. Irving),,103,116
398,4,3:09.0,A. Horford makes 2-pt dunk from 2 ft (assist by K. Irving),,105,116
399,4,2:45.0,,Turnover by B. Forbes (lost ball; steal by K. Irving),105,116
400,4,2:36.0,Turnover by K. Irving (bad pass; steal by D. Bertāns),,105,116
401,4,2:30.0,,Turnover by D. Bertāns (bad pass),105,116
402,4,2:24.0,M. Morris misses 3-pt jump shot from 28 ft,,105,116
403,4,2:21.0,,Defensive rebound by B. Forbes,105,116
404,4,2:04.0,,D. DeRozan misses 2-pt jump shot from 18 ft,105,116
405,4,2:00.0,Defensive rebound by J. Brown,,105,116
406,4,1:52.0,J. Brown makes 3-pt jump shot from 26 ft (assist by J. Tatum),,108,116
407,4,1:34.0,,Personal foul by A. Horford (drawn by L. Aldridge),108,116
408,4,1:30.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by L. Aldridge),108,118
409,4,1:18.0,Personal foul by B. Forbes (drawn by M. Morris),,108,118
410,4,1:18.0,M. Morris misses free throw 1 of 2,,108,118
411,4,1:18.0,Offensive rebound by Team,,108,118
412,4,1:18.0,M. Morris makes free throw 2 of 2,,109,118
413,4,0:57.0,,D. White misses 2-pt jump shot from 12 ft,109,118
414,4,0:57.0,Defensive rebound by Team,,109,118
415,4,0:50.0,M. Morris makes 2-pt layup from 3 ft (assist by K. Irving),,111,118
416,4,0:47.0,,Personal foul by M. Morris (drawn by D. White),111,118
417,4,0:47.0,,D. White makes free throw 1 of 2,111,119
418,4,0:47.0,,D. White makes free throw 2 of 2,111,120
419,4,0:39.0,K. Irving misses 3-pt jump shot from 26 ft,,111,120
420,4,0:37.0,,Defensive rebound by B. Forbes,111,120
421,4,0:20.0,,B. Forbes misses 3-pt jump shot from 26 ft,111,120
422,4,0:17.0,Defensive rebound by J. Tatum,,111,120
423,4,0:14.0,J. Tatum misses 3-pt jump shot from 24 ft (block by D. White),,111,120
424,4,0:14.0,Offensive rebound by J. Tatum,,111,120
425,4,0:09.0,Turnover by J. Tatum (out of bounds lost ball),,111,120
