,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
26,1,8:19.0,,Shooting foul by K. Love (drawn by K. Knox),11,14
27,1,8:19.0,,K. Knox misses free throw 1 of 2,11,14
28,1,8:19.0,,Offensive rebound by Team,11,14
29,1,8:19.0,,K. Knox misses free throw 2 of 2,11,14
30,1,8:17.0,,Offensive rebound by K. Knox,11,14
31,1,8:15.0,,K. Knox makes 2-pt jump shot from 17 ft,11,16
32,1,8:03.0,C. Sexton misses 2-pt jump shot from 21 ft,,11,16
33,1,8:01.0,Offensive rebound by A. Žižić,,11,16
34,1,7:59.0,A. Žižić misses 2-pt hook shot from 2 ft,,11,16
35,1,7:57.0,,Defensive rebound by D. Dotson,11,16
36,1,7:49.0,,Turnover by K. Knox (bad pass; steal by C. Osman),11,16
37,1,7:43.0,C. Osman makes 2-pt hook shot from 6 ft,,13,16
38,1,7:34.0,,D. Smith makes 2-pt layup from 2 ft,13,18
39,1,7:20.0,K. Love misses 2-pt jump shot from 13 ft,,13,18
40,1,7:18.0,Offensive rebound by Team,,13,18
41,1,7:18.0,,Loose ball foul by K. Knox (drawn by A. Žižić),13,18
42,1,7:18.0,,A. Trier enters the game for K. Knox,13,18
43,1,7:07.0,Shooting foul by D. Smith (drawn by A. Žižić),,13,18
44,1,7:07.0,A. Žižić misses free throw 1 of 2,,13,18
45,1,7:07.0,Offensive rebound by Team,,13,18
46,1,7:07.0,,E. Mudiay enters the game for D. Smith,13,18
47,1,7:07.0,A. Žižić makes free throw 2 of 2,,14,18
48,1,6:45.0,,A. Trier misses 2-pt jump shot from 12 ft,14,18
49,1,6:43.0,Defensive rebound by K. Love,,14,18
50,1,6:30.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by A. Žižić),,17,18
51,1,6:12.0,,E. Mudiay makes 2-pt jump shot from 16 ft (assist by N. Vonleh),17,20
52,1,5:55.0,K. Love misses 2-pt hook shot from 8 ft,,17,20
53,1,5:54.0,,Defensive rebound by N. Vonleh,17,20
54,1,5:53.0,,Turnover by N. Vonleh (bad pass),17,20
55,1,5:53.0,,New York full timeout,17,20
56,1,5:53.0,J. Clarkson enters the game for B. Knight,,17,20
57,1,5:40.0,C. Osman makes 2-pt jump shot from 20 ft (assist by A. Žižić),,19,20
58,1,5:24.0,,A. Trier misses 2-pt layup from 3 ft,19,20
59,1,5:22.0,,Offensive rebound by L. Thomas,19,20
60,1,5:22.0,,L. Thomas misses 2-pt layup from 1 ft (block by K. Love),19,20
61,1,5:20.0,,Offensive rebound by N. Vonleh,19,20
62,1,5:18.0,,N. Vonleh makes 2-pt hook shot from 1 ft,19,22
63,1,5:10.0,,Personal foul by A. Žižić (drawn by N. Vonleh),19,22
64,1,5:10.0,Turnover by A. Žižić (turnover),,19,22
65,1,5:10.0,M. Chriss enters the game for K. Love,,19,22
66,1,5:10.0,L. Nance enters the game for A. Žižić,,19,22
67,1,5:10.0,,M. Robinson enters the game for N. Vonleh,19,22
68,1,5:02.0,,Shooting foul by L. Nance (drawn by M. Robinson),19,22
69,1,5:02.0,,M. Robinson makes free throw 1 of 2,19,23
70,1,5:02.0,,M. Robinson makes free throw 2 of 2,19,24
71,1,4:45.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by C. Osman),,22,24
72,1,4:17.0,,D. Dotson makes 2-pt dunk from 1 ft (assist by L. Thomas),22,26
73,1,4:00.0,J. Clarkson misses 3-pt jump shot from 26 ft,,22,26
74,1,3:58.0,,Defensive rebound by E. Mudiay,22,26
75,1,3:51.0,,M. Robinson makes 2-pt dunk at rim (assist by E. Mudiay),22,28
76,1,3:29.0,Offensive foul by L. Nance (drawn by E. Mudiay),,22,28
77,1,3:29.0,Turnover by L. Nance (offensive foul),,22,28
78,1,3:18.0,,E. Mudiay makes 2-pt jump shot from 19 ft,22,30
79,1,3:02.0,J. Clarkson makes 3-pt jump shot from 26 ft,,25,30
80,1,2:50.0,,Personal foul by M. Chriss (drawn by E. Mudiay),25,30
81,1,2:50.0,Cleveland full timeout,,25,30
82,1,2:50.0,M. Dellavedova enters the game for C. Osman,,25,30
83,1,2:50.0,D. Nwaba enters the game for C. Sexton,,25,30
84,1,2:50.0,,H. Ellenson enters the game for D. Dotson,25,30
85,1,2:50.0,,J. Jenkins enters the game for L. Thomas,25,30
86,1,2:35.0,,A. Trier misses 3-pt jump shot from 26 ft,25,30
87,1,2:27.0,Defensive rebound by M. Chriss,,25,30
88,1,2:05.0,D. Nwaba misses 2-pt jump shot from 8 ft,,25,30
89,1,2:03.0,,Defensive rebound by M. Robinson,25,30
90,1,1:50.0,,Turnover by J. Jenkins (bad pass; steal by M. Chriss),25,30
91,1,1:45.0,M. Chriss misses 3-pt jump shot from 26 ft,,25,30
92,1,1:43.0,,Defensive rebound by M. Robinson,25,30
93,1,1:33.0,,E. Mudiay misses 2-pt layup from 1 ft,25,30
94,1,1:32.0,Defensive rebound by M. Chriss,,25,30
95,1,1:22.0,L. Nance makes 2-pt layup from 1 ft (assist by M. Dellavedova),,27,30
96,1,1:00.0,,H. Ellenson misses 2-pt jump shot from 2 ft,27,30
97,1,0:59.0,Defensive rebound by M. Chriss,,27,30
98,1,0:55.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,27,30
99,1,0:53.0,,Defensive rebound by M. Robinson,27,30
100,1,0:53.0,,Personal foul by J. Clarkson (drawn by M. Robinson),27,30
101,1,0:38.0,,Personal foul by D. Nwaba (drawn by E. Mudiay),27,30
102,1,0:38.0,,E. Mudiay makes free throw 1 of 2,27,31
103,1,0:38.0,,E. Mudiay misses free throw 2 of 2,27,31
104,1,0:36.0,Defensive rebound by M. Chriss,,27,31
105,1,0:26.0,Turnover by D. Nwaba (bad pass),,27,31
106,1,0:01.0,,Turnover by Team (shot clock),27,31
107,2,11:51.0,L. Nance makes 2-pt dunk at rim (assist by M. Chriss),,29,31
108,2,11:38.0,,A. Trier makes 2-pt jump shot from 19 ft,29,33
109,2,11:15.0,M. Chriss misses 2-pt layup from 7 ft (block by M. Robinson),,29,33
110,2,11:14.0,Offensive rebound by Team,,29,33
111,2,11:14.0,M. Chriss misses 3-pt jump shot from 24 ft,,29,33
112,2,11:13.0,Offensive rebound by Team,,29,33
113,2,11:13.0,Turnover by Team (shot clock),,29,33
114,2,10:59.0,,H. Ellenson misses 3-pt jump shot from 23 ft,29,33
115,2,10:57.0,Defensive rebound by M. Dellavedova,,29,33
116,2,10:50.0,D. Nwaba makes 2-pt layup from 1 ft (assist by M. Dellavedova),,31,33
117,2,10:32.0,,J. Jenkins misses 2-pt jump shot from 17 ft,31,33
118,2,10:30.0,Defensive rebound by L. Nance,,31,33
119,2,10:23.0,Turnover by M. Dellavedova (bad pass; steal by H. Ellenson),,31,33
120,2,10:17.0,,H. Ellenson misses 2-pt layup from 2 ft,31,33
121,2,10:15.0,,Offensive rebound by M. Robinson,31,33
122,2,10:15.0,,M. Robinson makes 2-pt dunk at rim,31,35
123,2,10:02.0,J. Clarkson misses 3-pt jump shot from 25 ft,,31,35
124,2,10:01.0,,Defensive rebound by M. Robinson,31,35
125,2,9:49.0,,J. Jenkins makes 2-pt layup from 1 ft (assist by E. Mudiay),31,37
126,2,9:49.0,Cleveland full timeout,,31,37
127,2,9:49.0,K. Love enters the game for M. Chriss,,31,37
128,2,9:38.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,31,37
129,2,9:36.0,,Defensive rebound by M. Robinson,31,37
130,2,9:18.0,,H. Ellenson makes 3-pt jump shot from 24 ft (assist by E. Mudiay),31,40
131,2,9:00.0,K. Love makes 3-pt jump shot from 25 ft (assist by D. Nwaba),,34,40
132,2,8:44.0,,Turnover by E. Mudiay (bad pass; steal by L. Nance),34,40
133,2,8:40.0,J. Clarkson makes 2-pt jump shot from 6 ft,,36,40
134,2,8:40.0,A. Žižić enters the game for L. Nance,,36,40
135,2,8:40.0,,D. Smith enters the game for E. Mudiay,36,40
136,2,8:12.0,,Turnover by Team (shot clock),36,40
137,2,8:12.0,,K. Knox enters the game for J. Jenkins,36,40
138,2,7:58.0,Shooting foul by H. Ellenson (drawn by K. Love),,36,40
139,2,7:58.0,K. Love makes free throw 1 of 2,,37,40
140,2,7:58.0,K. Love makes free throw 2 of 2,,38,40
141,2,7:58.0,,L. Thomas enters the game for H. Ellenson,38,40
142,2,7:39.0,,A. Trier makes 2-pt layup from 2 ft,38,42
143,2,7:19.0,J. Clarkson misses 2-pt layup from 6 ft,,38,42
144,2,7:17.0,Offensive rebound by K. Love,,38,42
145,2,7:17.0,K. Love makes 2-pt layup from 1 ft,,40,42
146,2,6:58.0,,A. Trier makes 2-pt layup from 2 ft,40,44
147,2,6:58.0,,Shooting foul by M. Dellavedova (drawn by A. Trier),40,44
148,2,6:58.0,B. Knight enters the game for J. Clarkson,,40,44
149,2,6:58.0,C. Osman enters the game for M. Dellavedova,,40,44
150,2,6:58.0,C. Sexton enters the game for D. Nwaba,,40,44
151,2,6:58.0,,N. Vonleh enters the game for M. Robinson,40,44
152,2,6:58.0,,A. Trier makes free throw 1 of 1,40,45
153,2,6:42.0,K. Love makes 2-pt jump shot from 5 ft,,42,45
154,2,6:42.0,Shooting foul by L. Thomas (drawn by K. Love),,42,45
155,2,6:42.0,K. Love makes free throw 1 of 1,,43,45
156,2,6:29.0,,A. Trier misses 2-pt layup from 1 ft,43,45
157,2,6:28.0,,Offensive rebound by N. Vonleh,43,45
158,2,6:26.0,,N. Vonleh makes 2-pt layup from 2 ft,43,47
159,2,6:00.0,C. Sexton makes 3-pt jump shot from 25 ft,,46,47
160,2,5:51.0,,D. Smith makes 3-pt jump shot from 25 ft,46,50
161,2,5:25.0,K. Love makes 3-pt jump shot from 25 ft (assist by C. Osman),,49,50
162,2,5:15.0,,Offensive foul by N. Vonleh (drawn by B. Knight),49,50
163,2,5:15.0,,Turnover by N. Vonleh (offensive foul),49,50
164,2,5:15.0,,D. Dotson enters the game for A. Trier,49,50
165,2,5:01.0,C. Osman misses 2-pt hook shot from 4 ft,,49,50
166,2,5:00.0,Offensive rebound by A. Žižić,,49,50
167,2,4:59.0,A. Žižić misses 2-pt layup from 1 ft,,49,50
168,2,4:57.0,,Defensive rebound by N. Vonleh,49,50
169,2,4:51.0,,K. Knox misses 3-pt jump shot from 24 ft,49,50
170,2,4:49.0,Defensive rebound by C. Osman,,49,50
171,2,4:44.0,Turnover by K. Love (lost ball; steal by D. Dotson),,49,50
172,2,4:37.0,,D. Smith misses 3-pt jump shot from 25 ft,49,50
173,2,4:35.0,Defensive rebound by C. Osman,,49,50
174,2,4:28.0,C. Sexton misses 3-pt jump shot from 23 ft,,49,50
175,2,4:26.0,,Defensive rebound by D. Smith,49,50
176,2,4:23.0,,K. Knox misses 2-pt layup from 3 ft (block by C. Osman),49,50
177,2,4:22.0,,Offensive rebound by Team,49,50
178,2,4:10.0,,L. Thomas misses 2-pt jump shot from 13 ft,49,50
179,2,4:08.0,Defensive rebound by B. Knight,,49,50
180,2,3:57.0,Personal foul by D. Smith (drawn by A. Žižić),,49,50
181,2,3:57.0,,E. Mudiay enters the game for D. Smith,49,50
182,2,3:46.0,Personal foul by K. Knox (drawn by A. Žižić),,49,50
183,2,3:46.0,,A. Trier enters the game for K. Knox,49,50
184,2,3:36.0,B. Knight misses 2-pt jump shot from 13 ft,,49,50
185,2,3:34.0,Offensive rebound by A. Žižić,,49,50
186,2,3:33.0,A. Žižić misses 2-pt hook shot from 2 ft,,49,50
187,2,3:31.0,,Defensive rebound by N. Vonleh,49,50
188,2,3:19.0,,L. Thomas misses 3-pt jump shot from 24 ft,49,50
189,2,3:17.0,Defensive rebound by C. Sexton,,49,50
190,2,3:07.0,A. Žižić makes 2-pt hook shot from 6 ft (assist by C. Osman),,51,50
191,2,2:52.0,,N. Vonleh makes 2-pt hook shot from 8 ft (assist by D. Dotson),51,52
192,2,2:52.0,D. Nwaba enters the game for K. Love,,51,52
193,2,2:52.0,,M. Robinson enters the game for L. Thomas,51,52
194,2,2:40.0,,New York full timeout,51,52
195,2,2:35.0,C. Sexton misses 3-pt jump shot from 26 ft,,51,52
196,2,2:33.0,Offensive rebound by C. Osman,,51,52
197,2,2:28.0,A. Žižić makes 2-pt layup from 1 ft (assist by D. Nwaba),,53,52
198,2,2:06.0,,E. Mudiay misses 2-pt jump shot from 13 ft,53,52
199,2,2:05.0,,Offensive rebound by Team,53,52
200,2,2:01.0,,D. Dotson misses 2-pt jump shot from 20 ft,53,52
201,2,1:59.0,Defensive rebound by C. Osman,,53,52
202,2,1:43.0,Shooting foul by M. Robinson (drawn by C. Osman),,53,52
203,2,1:43.0,C. Osman makes free throw 1 of 2,,54,52
204,2,1:43.0,C. Osman makes free throw 2 of 2,,55,52
205,2,1:25.0,,A. Trier makes 2-pt layup from 1 ft,55,54
206,2,1:18.0,B. Knight makes 2-pt layup from 1 ft (assist by D. Nwaba),,57,54
207,2,0:59.0,,E. Mudiay makes 3-pt jump shot from 28 ft (assist by D. Dotson),57,57
208,2,0:46.0,C. Osman misses 2-pt layup at rim,,57,57
209,2,0:44.0,,Defensive rebound by A. Trier,57,57
210,2,0:40.0,,Turnover by A. Trier (lost ball; steal by B. Knight),57,57
211,2,0:36.0,C. Osman misses 3-pt jump shot from 25 ft,,57,57
212,2,0:33.0,,Defensive rebound by N. Vonleh,57,57
213,2,0:28.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Mudiay),57,59
214,2,0:07.0,C. Sexton misses 2-pt jump shot from 20 ft,,57,59
215,2,0:05.0,,Defensive rebound by D. Dotson,57,59
216,2,0:00.0,,D. Dotson misses 3-pt jump shot from 28 ft,57,59
217,2,0:00.0,,Offensive rebound by Team,57,59
218,3,11:46.0,Shooting foul by D. Dotson (drawn by A. Žižić),,57,59
219,3,11:46.0,A. Žižić misses free throw 1 of 2,,57,59
220,3,11:46.0,Offensive rebound by Team,,57,59
221,3,11:46.0,A. Žižić makes free throw 2 of 2,,58,59
222,3,11:26.0,,L. Thomas misses 2-pt jump shot from 23 ft,58,59
223,3,11:24.0,Defensive rebound by B. Knight,,58,59
224,3,11:12.0,K. Love makes 3-pt jump shot from 25 ft,,61,59
225,3,11:00.0,,N. Vonleh makes 2-pt jump shot from 22 ft (assist by K. Knox),61,61
226,3,10:46.0,B. Knight makes 3-pt jump shot from 24 ft,,64,61
227,3,10:36.0,,D. Smith makes 2-pt jump shot from 16 ft (assist by D. Dotson),64,63
228,3,10:17.0,K. Love misses 3-pt jump shot from 30 ft,,64,63
229,3,10:15.0,,Defensive rebound by D. Smith,64,63
230,3,10:11.0,,L. Thomas makes 3-pt jump shot from 25 ft (assist by D. Smith),64,66
231,3,10:07.0,,Violation by Team (delay of game),64,66
232,3,9:44.0,B. Knight misses 2-pt layup from 1 ft,,64,66
233,3,9:42.0,,Defensive rebound by N. Vonleh,64,66
234,3,9:37.0,,K. Knox misses 3-pt jump shot from 25 ft,64,66
235,3,9:35.0,Defensive rebound by K. Love,,64,66
236,3,9:31.0,Personal foul by D. Dotson (drawn by B. Knight),,64,66
237,3,9:15.0,C. Sexton makes 2-pt layup from 2 ft,,66,66
238,3,9:02.0,,D. Smith misses 3-pt jump shot from 25 ft,66,66
239,3,9:00.0,,Offensive rebound by K. Knox,66,66
240,3,8:56.0,,L. Thomas makes 2-pt layup from 1 ft (assist by K. Knox),66,68
241,3,8:34.0,A. Žižić makes 2-pt layup from 1 ft,,68,68
242,3,8:26.0,,L. Thomas misses 3-pt jump shot from 22 ft,68,68
243,3,8:24.0,Defensive rebound by A. Žižić,,68,68
244,3,8:14.0,,Violation by Team (kicked ball),68,68
245,3,8:14.0,,H. Ellenson enters the game for L. Thomas,68,68
246,3,8:05.0,C. Osman makes 3-pt jump shot from 25 ft,,71,68
247,3,7:57.0,,New York full timeout,71,68
248,3,7:41.0,,K. Knox misses 2-pt layup from 4 ft,71,68
249,3,7:39.0,,Offensive rebound by N. Vonleh,71,68
250,3,7:38.0,,D. Smith misses 3-pt jump shot from 23 ft,71,68
251,3,7:37.0,,Offensive rebound by N. Vonleh,71,68
252,3,7:36.0,,N. Vonleh makes 2-pt dunk at rim,71,70
253,3,7:36.0,,Shooting foul by A. Žižić (drawn by N. Vonleh),71,70
254,3,7:36.0,,N. Vonleh makes free throw 1 of 1,71,71
255,3,7:28.0,Personal foul by H. Ellenson (drawn by K. Love),,71,71
256,3,7:20.0,C. Sexton makes 2-pt jump shot from 3 ft (assist by K. Love),,73,71
257,3,7:08.0,,N. Vonleh makes 2-pt jump shot from 8 ft (assist by D. Smith),73,73
258,3,7:00.0,K. Love misses 3-pt jump shot from 27 ft,,73,73
259,3,6:58.0,,Defensive rebound by D. Dotson,73,73
260,3,6:50.0,,H. Ellenson makes 3-pt jump shot from 23 ft (assist by D. Dotson),73,76
261,3,6:29.0,K. Love makes 2-pt jump shot from 10 ft (assist by C. Osman),,75,76
262,3,6:17.0,,H. Ellenson misses 3-pt jump shot from 26 ft,75,76
263,3,6:15.0,Defensive rebound by C. Osman,,75,76
264,3,6:08.0,C. Osman makes 2-pt layup from 2 ft (assist by K. Love),,77,76
265,3,6:02.0,,Personal foul by K. Love (drawn by D. Smith),77,76
266,3,6:02.0,J. Clarkson enters the game for B. Knight,,77,76
267,3,5:52.0,,D. Dotson makes 2-pt layup from 1 ft (assist by D. Smith),77,78
268,3,5:37.0,Personal foul by N. Vonleh (drawn by K. Love),,77,78
269,3,5:37.0,M. Chriss enters the game for K. Love,,77,78
270,3,5:37.0,L. Nance enters the game for A. Žižić,,77,78
271,3,5:22.0,J. Clarkson misses 3-pt jump shot from 23 ft,,77,78
272,3,5:20.0,,Defensive rebound by K. Knox,77,78
273,3,5:14.0,,K. Knox misses 2-pt jump shot from 21 ft,77,78
274,3,5:12.0,Defensive rebound by C. Sexton,,77,78
275,3,5:10.0,Personal foul by D. Dotson (drawn by C. Sexton),,77,78
276,3,5:10.0,C. Sexton makes free throw 1 of 2,,78,78
277,3,5:10.0,,M. Robinson enters the game for K. Knox,78,78
278,3,5:10.0,,A. Trier enters the game for N. Vonleh,78,78
279,3,5:10.0,C. Sexton makes free throw 2 of 2,,79,78
280,3,5:00.0,,Shooting foul by L. Nance (drawn by H. Ellenson),79,78
281,3,5:00.0,,H. Ellenson makes free throw 1 of 2,79,79
282,3,5:00.0,,H. Ellenson makes free throw 2 of 2,79,80
283,3,4:46.0,Turnover by J. Clarkson (lost ball; steal by D. Dotson),,79,80
284,3,4:43.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by D. Dotson),79,82
285,3,4:26.0,C. Sexton misses 3-pt jump shot from 25 ft,,79,82
286,3,4:24.0,,Defensive rebound by H. Ellenson,79,82
287,3,4:06.0,,A. Trier makes 3-pt jump shot from 25 ft (assist by D. Smith),79,85
288,3,3:40.0,C. Sexton misses 3-pt jump shot from 25 ft,,79,85
289,3,3:38.0,,Defensive rebound by A. Trier,79,85
290,3,3:33.0,,A. Trier makes 2-pt layup from 2 ft,79,87
291,3,3:33.0,Cleveland full timeout,,79,87
292,3,3:33.0,M. Dellavedova enters the game for C. Osman,,79,87
293,3,3:33.0,D. Nwaba enters the game for C. Sexton,,79,87
294,3,3:17.0,L. Nance makes 2-pt hook shot from 6 ft,,81,87
295,3,2:51.0,,H. Ellenson misses 2-pt jump shot from 18 ft,81,87
296,3,2:49.0,Defensive rebound by M. Chriss,,81,87
297,3,2:40.0,Turnover by L. Nance (lost ball; steal by M. Robinson),,81,87
298,3,2:34.0,,A. Trier makes 2-pt layup from 1 ft,81,89
299,3,2:09.0,M. Chriss misses 3-pt jump shot from 26 ft (block by M. Robinson),,81,89
300,3,2:08.0,Offensive rebound by M. Chriss,,81,89
301,3,2:08.0,Turnover by Team (shot clock),,81,89
302,3,1:58.0,,Personal foul by D. Nwaba (drawn by A. Trier),81,89
303,3,1:47.0,,D. Smith misses 2-pt jump shot from 9 ft,81,89
304,3,1:45.0,Defensive rebound by M. Chriss,,81,89
305,3,1:24.0,M. Chriss misses 2-pt jump shot from 8 ft,,81,89
306,3,1:22.0,,Defensive rebound by H. Ellenson,81,89
307,3,1:10.0,,H. Ellenson makes 2-pt jump shot from 12 ft (assist by D. Smith),81,91
308,3,0:56.0,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Dellavedova),,83,91
309,3,0:40.0,,D. Dotson misses 2-pt layup from 2 ft,83,91
310,3,0:38.0,,Offensive rebound by M. Robinson,83,91
311,3,0:37.0,,M. Robinson makes 2-pt dunk from 2 ft,83,93
312,3,0:32.0,M. Dellavedova misses 2-pt layup from 2 ft (block by D. Smith),,83,93
313,3,0:31.0,Offensive rebound by Team,,83,93
314,3,0:23.0,J. Clarkson makes 2-pt layup from 1 ft,,85,93
315,3,0:03.0,,D. Smith makes 3-pt jump shot from 25 ft,85,96
316,3,0:03.0,,Shooting foul by M. Dellavedova (drawn by D. Smith),85,96
317,3,0:03.0,,D. Smith makes free throw 1 of 1,85,97
318,3,0:00.0,L. Nance misses 3-pt jump shot from 27 ft,,85,97
319,3,0:00.0,Offensive rebound by Team,,85,97
320,4,11:47.0,,D. Dotson misses 3-pt jump shot from 25 ft,85,97
321,4,11:45.0,,Offensive rebound by A. Trier,85,97
322,4,11:33.0,,D. Dotson makes 2-pt jump shot from 14 ft (assist by A. Trier),85,99
323,4,11:13.0,D. Nwaba makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,88,99
324,4,10:51.0,,D. Dotson misses 2-pt jump shot from 14 ft,88,99
325,4,10:49.0,Defensive rebound by D. Nwaba,,88,99
326,4,10:44.0,D. Nwaba makes 2-pt layup from 1 ft,,90,99
327,4,10:44.0,,Violation by Team (def goaltending),90,99
328,4,10:21.0,,H. Ellenson misses 2-pt jump shot from 18 ft,90,99
329,4,10:19.0,Defensive rebound by J. Clarkson,,90,99
330,4,10:04.0,N. Stauskas misses 3-pt jump shot from 24 ft,,90,99
331,4,10:01.0,,Defensive rebound by Team,90,99
332,4,10:01.0,,E. Mudiay enters the game for D. Smith,90,99
333,4,9:45.0,,A. Trier makes 3-pt jump shot from 28 ft (assist by E. Mudiay),90,102
334,4,9:20.0,M. Dellavedova makes 2-pt layup from 1 ft (assist by L. Nance),,92,102
335,4,9:02.0,,Shooting foul by L. Nance (drawn by D. Dotson),92,102
336,4,9:02.0,,D. Dotson misses free throw 1 of 2,92,102
337,4,9:02.0,,Offensive rebound by Team,92,102
338,4,9:02.0,,D. Dotson makes free throw 2 of 2,92,103
339,4,9:01.0,Personal take foul by A. Trier (drawn by M. Dellavedova),,92,103
340,4,9:01.0,,J. Jenkins enters the game for D. Dotson,92,103
341,4,8:47.0,J. Clarkson misses 3-pt jump shot from 23 ft,,92,103
342,4,8:45.0,Offensive rebound by N. Stauskas,,92,103
343,4,8:40.0,J. Clarkson misses 3-pt jump shot from 26 ft,,92,103
344,4,8:39.0,Offensive rebound by Team,,92,103
345,4,8:39.0,,Loose ball foul by A. Trier (drawn by L. Nance),92,103
346,4,8:33.0,M. Dellavedova makes 2-pt jump shot from 1 ft (assist by L. Nance),,94,103
347,4,8:14.0,,J. Jenkins misses 2-pt jump shot from 17 ft,94,103
348,4,8:12.0,Defensive rebound by J. Clarkson,,94,103
349,4,8:05.0,J. Clarkson makes 2-pt layup from 4 ft,,96,103
350,4,7:59.0,,New York full timeout,96,103
351,4,7:59.0,K. Love enters the game for D. Nwaba,,96,103
352,4,7:59.0,,N. Vonleh enters the game for M. Robinson,96,103
353,4,7:42.0,,Shooting foul by L. Nance (drawn by N. Vonleh),96,103
354,4,7:42.0,,N. Vonleh misses free throw 1 of 2,96,103
355,4,7:42.0,,Offensive rebound by Team,96,103
356,4,7:42.0,,N. Vonleh makes free throw 2 of 2,96,104
357,4,7:24.0,Shooting foul by E. Mudiay (drawn by J. Clarkson),,96,104
358,4,7:24.0,J. Clarkson makes free throw 1 of 2,,97,104
359,4,7:24.0,J. Clarkson makes free throw 2 of 2,,98,104
360,4,7:05.0,,E. Mudiay misses 2-pt jump shot from 15 ft,98,104
361,4,7:03.0,Defensive rebound by L. Nance,,98,104
362,4,6:57.0,Turnover by L. Nance (turnover),,98,104
363,4,6:57.0,,Flagrant foul type 1 by L. Nance (drawn by N. Vonleh),98,104
364,4,6:57.0,C. Osman enters the game for M. Dellavedova,,98,104
365,4,6:57.0,C. Sexton enters the game for L. Nance,,98,104
366,4,6:57.0,,N. Vonleh misses flagrant free throw 1 of 2,98,104
367,4,6:57.0,,Offensive rebound by Team,98,104
368,4,6:57.0,,N. Vonleh misses flagrant free throw 2 of 2,98,104
369,4,6:57.0,,Offensive rebound by Team,98,104
370,4,6:42.0,,Personal foul by C. Osman (drawn by H. Ellenson),98,104
371,4,6:34.0,,E. Mudiay misses 2-pt layup from 3 ft,98,104
372,4,6:32.0,Defensive rebound by N. Stauskas,,98,104
373,4,6:26.0,Shooting foul by H. Ellenson (drawn by C. Sexton),,98,104
374,4,6:26.0,C. Sexton misses free throw 1 of 2,,98,104
375,4,6:26.0,Offensive rebound by Team,,98,104
376,4,6:26.0,,K. Knox enters the game for J. Jenkins,98,104
377,4,6:26.0,,M. Robinson enters the game for N. Vonleh,98,104
378,4,6:26.0,C. Sexton makes free throw 2 of 2,,99,104
379,4,6:17.0,,Turnover by E. Mudiay (back court),99,104
380,4,6:02.0,K. Love misses 2-pt layup from 1 ft,,99,104
381,4,6:00.0,,Defensive rebound by H. Ellenson,99,104
382,4,5:56.0,,E. Mudiay makes 2-pt layup from 1 ft,99,106
383,4,5:38.0,Personal foul by H. Ellenson (drawn by J. Clarkson),,99,106
384,4,5:38.0,J. Clarkson makes free throw 1 of 2,,100,106
