,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,TORONTO_ACTION,OKLAHOMA CITY_SCORE,TORONTO_SCORE
40,1,6:04.0,Turnover by R. Westbrook (bad pass; steal by K. Leonard),,10,11
41,1,5:51.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Leonard),10,14
42,1,5:39.0,J. Grant makes 3-pt jump shot from 25 ft (assist by P. George),,13,14
43,1,5:14.0,,Shooting foul by R. Westbrook (drawn by F. VanVleet),13,14
44,1,5:14.0,,F. VanVleet makes free throw 1 of 2,13,15
45,1,5:14.0,D. Schröder enters the game for P. George,,13,15
46,1,5:14.0,,N. Powell enters the game for K. Leonard,13,15
47,1,5:14.0,,F. VanVleet makes free throw 2 of 2,13,16
48,1,5:05.0,R. Westbrook makes 3-pt jump shot from 25 ft,,16,16
49,1,4:51.0,,Offensive foul by P. Siakam (drawn by R. Westbrook),16,16
50,1,4:51.0,,Turnover by P. Siakam (offensive foul),16,16
51,1,4:33.0,Turnover by R. Westbrook (bad pass; steal by M. Gasol),,16,16
52,1,4:28.0,,Turnover by N. Powell (bad pass; steal by S. Adams),16,16
53,1,4:15.0,Turnover by D. Schröder (bad pass),,16,16
54,1,4:04.0,,D. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),16,19
55,1,3:54.0,Personal foul by M. Gasol (drawn by S. Adams),,16,19
56,1,3:46.0,R. Westbrook misses 2-pt jump shot from 19 ft,,16,19
57,1,3:44.0,,Defensive rebound by N. Powell,16,19
58,1,3:37.0,,N. Powell misses 2-pt layup from 3 ft (block by S. Adams),16,19
59,1,3:34.0,,Offensive rebound by N. Powell,16,19
60,1,3:27.0,,Turnover by P. Siakam (step out of bounds),16,19
61,1,3:27.0,M. Morris enters the game for S. Adams,,16,19
62,1,3:27.0,,S. Ibaka enters the game for M. Gasol,16,19
63,1,3:21.0,J. Grant misses 3-pt jump shot from 25 ft,,16,19
64,1,3:20.0,,Defensive rebound by N. Powell,16,19
65,1,2:59.0,,N. Powell misses 2-pt layup from 1 ft,16,19
66,1,2:57.0,,Offensive rebound by S. Ibaka,16,19
67,1,2:57.0,,Turnover by Team (shot clock),16,19
68,1,2:57.0,Oklahoma City full timeout,,16,19
69,1,2:57.0,P. George enters the game for T. Ferguson,,16,19
70,1,2:57.0,A. Nader enters the game for R. Westbrook,,16,19
71,1,2:57.0,,O. Anunoby enters the game for D. Green,16,19
72,1,2:43.0,M. Morris misses 2-pt jump shot from 13 ft,,16,19
73,1,2:41.0,,Defensive rebound by N. Powell,16,19
74,1,2:17.0,,S. Ibaka misses 2-pt hook shot from 9 ft,16,19
75,1,2:12.0,,Offensive rebound by P. Siakam,16,19
76,1,2:12.0,,P. Siakam makes 2-pt layup from 1 ft,16,21
77,1,1:54.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Grant),,19,21
78,1,1:32.0,,P. Siakam makes 2-pt hook shot from 5 ft,19,23
79,1,1:12.0,D. Schröder misses 2-pt jump shot from 5 ft,,19,23
80,1,1:10.0,Offensive rebound by D. Schröder,,19,23
81,1,1:07.0,P. George misses 3-pt jump shot from 26 ft,,19,23
82,1,1:04.0,,Defensive rebound by S. Ibaka,19,23
83,1,0:55.0,,F. VanVleet makes 2-pt hook shot from 3 ft,19,25
84,1,0:42.0,A. Nader misses 2-pt layup from 3 ft,,19,25
85,1,0:40.0,,Defensive rebound by S. Ibaka,19,25
86,1,0:24.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),19,27
87,1,0:06.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by J. Grant),,22,27
88,1,0:00.0,,F. VanVleet makes 2-pt layup from 1 ft,22,29
89,2,11:43.0,,J. Lin makes 2-pt layup from 2 ft,22,31
90,2,11:42.0,Oklahoma City full timeout,,22,31
91,2,11:27.0,M. Morris misses 2-pt hook shot from 9 ft,,22,31
92,2,11:25.0,,Defensive rebound by N. Powell,22,31
93,2,11:15.0,,K. Leonard misses 2-pt jump shot from 9 ft,22,31
94,2,11:12.0,Defensive rebound by N. Noel,,22,31
95,2,11:06.0,D. Schröder misses 2-pt layup from 1 ft,,22,31
96,2,11:04.0,,Defensive rebound by N. Powell,22,31
97,2,10:55.0,,N. Powell misses 2-pt layup from 2 ft,22,31
98,2,10:54.0,Defensive rebound by N. Noel,,22,31
99,2,10:50.0,Personal foul by J. Lin (drawn by M. Morris),,22,31
100,2,10:45.0,Shooting foul by O. Anunoby (drawn by P. George),,22,31
101,2,10:45.0,P. George makes free throw 1 of 2,,23,31
102,2,10:45.0,P. George makes free throw 2 of 2,,24,31
103,2,10:33.0,,Personal foul by P. George (drawn by K. Leonard),24,31
104,2,10:26.0,,Personal foul by N. Noel (drawn by K. Leonard),24,31
105,2,10:20.0,,Turnover by K. Leonard (traveling),24,31
106,2,10:09.0,D. Schröder makes 2-pt jump shot from 9 ft,,26,31
107,2,10:09.0,Shooting foul by J. Lin (drawn by D. Schröder),,26,31
108,2,10:09.0,D. Schröder makes free throw 1 of 1,,27,31
109,2,9:52.0,,O. Anunoby misses 2-pt layup from 2 ft,27,31
110,2,9:51.0,Defensive rebound by N. Noel,,27,31
111,2,9:46.0,M. Morris misses 2-pt layup from 2 ft (block by S. Ibaka),,27,31
112,2,9:44.0,,Defensive rebound by N. Powell,27,31
113,2,9:41.0,,J. Lin misses 3-pt jump shot from 23 ft,27,31
114,2,9:38.0,,Offensive rebound by O. Anunoby,27,31
115,2,9:38.0,,O. Anunoby makes 2-pt layup from 1 ft,27,33
116,2,9:24.0,A. Nader misses 3-pt jump shot from 24 ft,,27,33
117,2,9:22.0,,Defensive rebound by Team,27,33
118,2,9:22.0,,D. Green enters the game for N. Powell,27,33
119,2,9:10.0,,D. Green makes 3-pt jump shot from 23 ft (assist by J. Lin),27,36
120,2,9:00.0,P. George makes 3-pt jump shot from 27 ft,,30,36
121,2,8:45.0,,K. Leonard misses 2-pt jump shot from 11 ft,30,36
122,2,8:43.0,Defensive rebound by N. Noel,,30,36
123,2,8:38.0,D. Schröder misses 3-pt jump shot from 22 ft,,30,36
124,2,8:34.0,,Defensive rebound by J. Lin,30,36
125,2,8:28.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by K. Leonard),30,39
126,2,8:14.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,32,39
127,2,7:55.0,,K. Leonard makes 2-pt dunk from 1 ft,32,41
128,2,7:27.0,D. Schröder makes 2-pt layup at rim,,34,41
129,2,7:05.0,,S. Ibaka makes 2-pt jump shot from 19 ft,34,43
130,2,6:49.0,Turnover by N. Noel (lost ball; steal by K. Leonard),,34,43
131,2,6:43.0,,S. Ibaka makes 2-pt hook shot from 2 ft (assist by D. Green),34,45
132,2,6:43.0,Oklahoma City full timeout,,34,45
133,2,6:43.0,S. Adams enters the game for P. George,,34,45
134,2,6:43.0,T. Ferguson enters the game for M. Morris,,34,45
135,2,6:43.0,J. Grant enters the game for A. Nader,,34,45
136,2,6:43.0,R. Westbrook enters the game for N. Noel,,34,45
137,2,6:43.0,,P. Siakam enters the game for K. Leonard,34,45
138,2,6:33.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,37,45
139,2,6:20.0,,Offensive foul by S. Ibaka (drawn by D. Schröder),37,45
140,2,6:20.0,,Turnover by S. Ibaka (offensive foul),37,45
141,2,6:10.0,S. Adams makes 2-pt jump shot from 11 ft (assist by R. Westbrook),,39,45
142,2,5:53.0,,P. Siakam makes 2-pt hook shot from 4 ft,39,47
143,2,5:40.0,S. Adams makes 2-pt hook shot from 9 ft (assist by R. Westbrook),,41,47
144,2,5:22.0,,O. Anunoby misses 3-pt jump shot from 22 ft,41,47
145,2,5:19.0,Defensive rebound by J. Grant,,41,47
146,2,5:07.0,R. Westbrook makes 2-pt jump shot from 15 ft (assist by T. Ferguson),,43,47
147,2,4:57.0,,Toronto full timeout,43,47
148,2,4:57.0,,M. Gasol enters the game for O. Anunoby,43,47
149,2,4:57.0,,K. Leonard enters the game for S. Ibaka,43,47
150,2,4:57.0,,F. VanVleet enters the game for J. Lin,43,47
151,2,4:40.0,,P. Siakam makes 2-pt jump shot from 4 ft,43,49
152,2,4:27.0,T. Ferguson misses 2-pt jump shot from 20 ft,,43,49
153,2,4:25.0,Offensive rebound by J. Grant,,43,49
154,2,4:23.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,46,49
155,2,4:17.0,,Turnover by P. Siakam (bad pass; steal by R. Westbrook),46,49
156,2,4:10.0,Turnover by D. Schröder (bad pass; steal by M. Gasol),,46,49
157,2,3:57.0,,D. Green misses 3-pt jump shot from 23 ft,46,49
158,2,3:54.0,,Offensive rebound by F. VanVleet,46,49
159,2,3:51.0,,D. Green misses 3-pt jump shot from 23 ft,46,49
160,2,3:47.0,Defensive rebound by S. Adams,,46,49
161,2,3:30.0,S. Adams misses 2-pt hook shot from 5 ft,,46,49
162,2,3:28.0,,Defensive rebound by M. Gasol,46,49
163,2,3:22.0,,Personal foul by T. Ferguson (drawn by K. Leonard),46,49
164,2,3:22.0,P. George enters the game for D. Schröder,,46,49
165,2,3:20.0,,Personal foul by J. Grant (drawn by K. Leonard),46,49
166,2,3:09.0,,F. VanVleet misses 2-pt jump shot from 10 ft,46,49
167,2,3:06.0,Defensive rebound by J. Grant,,46,49
168,2,2:56.0,T. Ferguson misses 3-pt jump shot from 23 ft,,46,49
169,2,2:53.0,,Defensive rebound by M. Gasol,46,49
170,2,2:51.0,,Turnover by K. Leonard (out of bounds lost ball),46,49
171,2,2:43.0,R. Westbrook misses 2-pt jump shot from 19 ft,,46,49
172,2,2:40.0,,Defensive rebound by D. Green,46,49
173,2,2:36.0,,F. VanVleet misses 2-pt layup from 2 ft (block by S. Adams),46,49
174,2,2:36.0,,Offensive rebound by Team,46,49
175,2,2:20.0,,P. Siakam misses 3-pt jump shot from 24 ft,46,49
176,2,2:17.0,Defensive rebound by P. George,,46,49
177,2,2:08.0,P. George makes 2-pt jump shot from 9 ft,,48,49
178,2,1:58.0,,K. Leonard makes 2-pt jump shot from 3 ft (assist by F. VanVleet),48,51
179,2,1:43.0,J. Grant misses 2-pt layup from 6 ft,,48,51
180,2,1:41.0,,Defensive rebound by K. Leonard,48,51
181,2,1:27.0,,Personal foul by J. Grant (drawn by K. Leonard),48,51
182,2,1:27.0,,K. Leonard makes free throw 1 of 2,48,52
183,2,1:27.0,,K. Leonard makes free throw 2 of 2,48,53
184,2,1:18.0,R. Westbrook misses 2-pt layup from 2 ft (block by P. Siakam),,48,53
185,2,1:15.0,,Defensive rebound by P. Siakam,48,53
186,2,1:12.0,,D. Green makes 3-pt jump shot from 25 ft (assist by P. Siakam),48,56
187,2,0:59.0,T. Ferguson misses 3-pt jump shot from 24 ft,,48,56
188,2,0:56.0,Offensive rebound by S. Adams,,48,56
189,2,0:47.0,R. Westbrook misses 3-pt jump shot from 25 ft,,48,56
190,2,0:45.0,,Defensive rebound by F. VanVleet,48,56
191,2,0:22.0,,K. Leonard makes 2-pt jump shot from 11 ft,48,58
192,2,0:02.0,R. Westbrook misses 2-pt layup from 6 ft,,48,58
193,2,0:00.0,,Defensive rebound by D. Green,48,58
194,3,11:50.0,,P. Siakam misses 2-pt hook shot from 2 ft,48,58
195,3,11:49.0,Defensive rebound by R. Westbrook,,48,58
196,3,11:44.0,S. Adams makes 2-pt hook shot from 2 ft (assist by R. Westbrook),,50,58
197,3,11:25.0,,Personal foul by R. Westbrook (drawn by M. Gasol),50,58
198,3,11:15.0,,Turnover by M. Gasol (lost ball; steal by R. Westbrook),50,58
199,3,11:11.0,R. Westbrook misses 3-pt jump shot from 26 ft,,50,58
200,3,11:08.0,,Defensive rebound by D. Green,50,58
201,3,10:53.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by F. VanVleet),50,61
202,3,10:32.0,T. Ferguson misses 2-pt layup from 4 ft (block by M. Gasol),,50,61
203,3,10:29.0,Offensive rebound by S. Adams,,50,61
204,3,10:27.0,S. Adams misses 2-pt layup from 2 ft,,50,61
205,3,10:26.0,Offensive rebound by S. Adams,,50,61
206,3,10:24.0,J. Grant makes 3-pt jump shot from 24 ft (assist by S. Adams),,53,61
207,3,10:00.0,,K. Leonard misses 2-pt jump shot from 11 ft,53,61
208,3,9:58.0,Defensive rebound by P. George,,53,61
209,3,9:53.0,P. George makes 2-pt jump shot from 9 ft,,55,61
210,3,9:41.0,,Offensive foul by P. Siakam (drawn by P. George),55,61
211,3,9:41.0,,Turnover by P. Siakam (offensive foul),55,61
212,3,9:31.0,S. Adams misses 2-pt jump shot from 13 ft,,55,61
213,3,9:28.0,,Defensive rebound by D. Green,55,61
214,3,9:18.0,,Shooting foul by R. Westbrook (drawn by P. Siakam),55,61
215,3,9:18.0,,P. Siakam makes free throw 1 of 2,55,62
216,3,9:18.0,,P. Siakam makes free throw 2 of 2,55,63
217,3,9:11.0,Turnover by R. Westbrook (lost ball; steal by P. Siakam),,55,63
218,3,9:01.0,,D. Green misses 3-pt jump shot from 23 ft,55,63
219,3,8:59.0,,Offensive rebound by K. Leonard,55,63
220,3,8:58.0,,K. Leonard makes 2-pt dunk from 1 ft,55,65
221,3,8:45.0,P. George misses 3-pt jump shot from 26 ft,,55,65
222,3,8:42.0,,Defensive rebound by D. Green,55,65
223,3,8:28.0,,K. Leonard misses 2-pt hook shot from 3 ft,55,65
224,3,8:28.0,,Offensive rebound by Team,55,65
225,3,8:14.0,,F. VanVleet makes 2-pt layup from 2 ft,55,67
226,3,8:04.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by P. George),,58,67
227,3,7:51.0,,P. Siakam makes 2-pt jump shot from 7 ft,58,69
228,3,7:25.0,J. Grant makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,61,69
229,3,7:10.0,,Shooting foul by J. Grant (drawn by P. Siakam),61,69
230,3,7:10.0,,P. Siakam makes free throw 1 of 2,61,70
231,3,7:10.0,Oklahoma City full timeout,,61,70
232,3,7:10.0,,P. Siakam makes free throw 2 of 2,61,71
233,3,6:51.0,T. Ferguson makes 2-pt layup from 7 ft (assist by R. Westbrook),,63,71
234,3,6:39.0,,Offensive foul by K. Leonard (drawn by P. George),63,71
235,3,6:39.0,,Turnover by K. Leonard (offensive foul),63,71
236,3,6:29.0,P. George misses 3-pt jump shot from 26 ft,,63,71
237,3,6:27.0,,Defensive rebound by P. Siakam,63,71
238,3,6:16.0,,Turnover by P. Siakam (lost ball; steal by R. Westbrook),63,71
239,3,5:56.0,S. Adams misses 2-pt hook shot from 5 ft,,63,71
240,3,5:55.0,,Defensive rebound by Team,63,71
241,3,5:37.0,,Shooting foul by S. Adams (drawn by K. Leonard),63,71
242,3,5:37.0,,K. Leonard makes free throw 1 of 2,63,72
243,3,5:37.0,D. Schröder enters the game for T. Ferguson,,63,72
244,3,5:37.0,,K. Leonard makes free throw 2 of 2,63,73
245,3,5:26.0,Turnover by P. George (bad pass; steal by P. Siakam),,63,73
246,3,5:23.0,,P. Siakam makes 2-pt layup from 1 ft,63,75
247,3,5:23.0,,Shooting foul by D. Schröder (drawn by P. Siakam),63,75
248,3,5:23.0,,N. Powell enters the game for K. Leonard,63,75
249,3,5:23.0,,P. Siakam makes free throw 1 of 1,63,76
250,3,5:13.0,P. George makes 3-pt jump shot from 27 ft,,66,76
251,3,4:53.0,,F. VanVleet misses 2-pt jump shot from 22 ft,66,76
252,3,4:51.0,Defensive rebound by D. Schröder,,66,76
253,3,4:49.0,R. Westbrook makes 2-pt layup from 1 ft (assist by D. Schröder),,68,76
254,3,4:49.0,Shooting foul by F. VanVleet (drawn by R. Westbrook),,68,76
255,3,4:49.0,R. Westbrook misses free throw 1 of 1,,68,76
256,3,4:48.0,Offensive rebound by Team,,68,76
257,3,4:48.0,,Loose ball foul by D. Green (drawn by S. Adams),68,76
258,3,4:44.0,R. Westbrook misses 2-pt jump shot from 18 ft,,68,76
259,3,4:42.0,,Defensive rebound by N. Powell,68,76
260,3,4:32.0,,P. Siakam misses 2-pt jump shot from 5 ft,68,76
261,3,4:25.0,,Offensive rebound by P. Siakam,68,76
262,3,4:25.0,,P. Siakam misses 2-pt layup at rim,68,76
263,3,4:24.0,Defensive rebound by P. George,,68,76
264,3,4:20.0,Shooting foul by D. Green (drawn by S. Adams),,68,76
265,3,4:20.0,S. Adams misses free throw 1 of 2,,68,76
266,3,4:20.0,Offensive rebound by Team,,68,76
267,3,4:20.0,T. Ferguson enters the game for P. George,,68,76
268,3,4:20.0,S. Adams makes free throw 2 of 2,,69,76
269,3,4:03.0,,F. VanVleet misses 3-pt jump shot from 23 ft,69,76
270,3,4:01.0,Defensive rebound by R. Westbrook,,69,76
271,3,3:51.0,T. Ferguson makes 3-pt jump shot from 27 ft (assist by D. Schröder),,72,76
272,3,3:40.0,,Shooting foul by D. Schröder (drawn by D. Green),72,76
273,3,3:40.0,,D. Green misses free throw 1 of 2,72,76
274,3,3:40.0,,Offensive rebound by Team,72,76
275,3,3:40.0,M. Morris enters the game for S. Adams,,72,76
276,3,3:40.0,,S. Ibaka enters the game for M. Gasol,72,76
277,3,3:40.0,,D. Green makes free throw 2 of 2,72,77
278,3,3:28.0,D. Schröder misses 3-pt jump shot from 27 ft,,72,77
279,3,3:25.0,,Defensive rebound by S. Ibaka,72,77
280,3,3:16.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by F. VanVleet),72,79
281,3,2:58.0,M. Morris misses 2-pt jump shot from 8 ft,,72,79
282,3,2:55.0,,Defensive rebound by D. Green,72,79
283,3,2:50.0,,D. Green misses 3-pt jump shot from 28 ft,72,79
284,3,2:45.0,Defensive rebound by D. Schröder,,72,79
285,3,2:39.0,Offensive foul by J. Grant (drawn by D. Green),,72,79
286,3,2:39.0,Turnover by J. Grant (offensive foul),,72,79
287,3,2:39.0,,Toronto full timeout,72,79
288,3,2:39.0,P. George enters the game for J. Grant,,72,79
289,3,2:39.0,,J. Lin enters the game for D. Green,72,79
290,3,2:33.0,,Offensive foul by S. Ibaka (drawn by P. George),72,79
291,3,2:33.0,,Turnover by S. Ibaka (offensive foul),72,79
292,3,2:22.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by T. Ferguson),,75,79
293,3,2:04.0,,Turnover by P. Siakam (lost ball),75,79
294,3,2:04.0,,Loose ball foul by P. Siakam (drawn by P. George),75,79
295,3,1:56.0,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,78,79
296,3,1:35.0,,F. VanVleet misses 3-pt jump shot from 23 ft,78,79
297,3,1:30.0,Defensive rebound by M. Morris,,78,79
298,3,1:18.0,R. Westbrook makes 2-pt layup from 1 ft (assist by D. Schröder),,80,79
299,3,0:55.0,,F. VanVleet misses 2-pt jump shot from 11 ft,80,79
300,3,0:53.0,Defensive rebound by R. Westbrook,,80,79
301,3,0:49.0,T. Ferguson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,83,79
302,3,0:32.0,,Personal foul by M. Morris (drawn by S. Ibaka),83,79
303,3,0:32.0,,S. Ibaka makes free throw 1 of 2,83,80
304,3,0:32.0,A. Nader enters the game for R. Westbrook,,83,80
305,3,0:32.0,,O. Anunoby enters the game for F. VanVleet,83,80
306,3,0:32.0,,S. Ibaka misses free throw 2 of 2,83,80
307,3,0:31.0,Defensive rebound by M. Morris,,83,80
308,3,0:12.0,T. Ferguson misses 3-pt jump shot from 23 ft,,83,80
309,3,0:09.0,,Defensive rebound by J. Lin,83,80
310,4,11:51.0,P. George misses 2-pt jump shot from 17 ft,,83,80
311,4,11:48.0,,Defensive rebound by S. Ibaka,83,80
312,4,11:34.0,,Shooting foul by M. Morris (drawn by K. Leonard),83,80
313,4,11:34.0,,K. Leonard makes free throw 1 of 2,83,81
314,4,11:34.0,,K. Leonard makes free throw 2 of 2,83,82
315,4,11:23.0,J. Grant misses 2-pt layup from 2 ft (block by O. Anunoby),,83,82
316,4,11:23.0,Offensive rebound by Team,,83,82
317,4,11:13.0,J. Grant makes 3-pt jump shot from 23 ft (assist by D. Schröder),,86,82
318,4,10:52.0,,Shooting foul by M. Morris (drawn by K. Leonard),86,82
319,4,10:52.0,,K. Leonard misses free throw 1 of 2,86,82
320,4,10:52.0,,Offensive rebound by Team,86,82
321,4,10:52.0,,K. Leonard makes free throw 2 of 2,86,83
322,4,10:42.0,D. Schröder makes 2-pt jump shot from 12 ft,,88,83
323,4,10:27.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Leonard),88,85
324,4,10:17.0,P. George misses 3-pt jump shot from 23 ft,,88,85
325,4,10:15.0,,Defensive rebound by N. Powell,88,85
326,4,10:08.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by N. Powell),88,88
327,4,9:51.0,Turnover by M. Morris (lost ball; steal by O. Anunoby),,88,88
328,4,9:46.0,,J. Lin misses 2-pt jump shot from 2 ft (block by D. Schröder),88,88
329,4,9:43.0,,Offensive rebound by J. Lin,88,88
330,4,9:36.0,,Turnover by K. Leonard (bad pass; steal by M. Morris),88,88
331,4,9:32.0,Offensive foul by P. George (drawn by J. Lin),,88,88
332,4,9:32.0,Turnover by P. George (offensive foul),,88,88
333,4,9:32.0,S. Adams enters the game for T. Ferguson,,88,88
334,4,9:32.0,R. Westbrook enters the game for M. Morris,,88,88
335,4,9:20.0,,K. Leonard misses 2-pt layup from 2 ft,88,88
336,4,9:19.0,,Offensive rebound by S. Ibaka,88,88
337,4,9:19.0,,S. Ibaka makes 2-pt layup at rim,88,90
338,4,9:03.0,D. Schröder makes 2-pt jump shot from 18 ft,,90,90
339,4,9:03.0,Flagrant foul type 1 by S. Ibaka (drawn by D. Schröder),,90,90
340,4,9:03.0,D. Schröder makes flagrant free throw 1 of 1,,91,90
341,4,8:50.0,R. Westbrook misses 3-pt jump shot from 26 ft,,91,90
342,4,8:47.0,,Defensive rebound by N. Powell,91,90
343,4,8:30.0,,Offensive foul by O. Anunoby (drawn by J. Grant),91,90
344,4,8:30.0,,Turnover by O. Anunoby (offensive foul),91,90
345,4,8:16.0,S. Adams makes 2-pt layup from 1 ft (assist by P. George),,93,90
346,4,7:56.0,,S. Ibaka misses 2-pt jump shot from 20 ft,93,90
347,4,7:54.0,,Offensive rebound by N. Powell,93,90
348,4,7:43.0,,K. Leonard misses 2-pt jump shot from 18 ft,93,90
349,4,7:39.0,Defensive rebound by D. Schröder,,93,90
350,4,7:33.0,D. Schröder misses 2-pt layup from 2 ft (block by S. Ibaka),,93,90
351,4,7:33.0,,Defensive rebound by Team,93,90
352,4,7:33.0,Technical foul by D. Schröder,,93,90
353,4,7:33.0,,K. Leonard makes technical free throw,93,91
354,4,7:33.0,,D. Green enters the game for J. Lin,93,91
355,4,7:33.0,,F. VanVleet enters the game for N. Powell,93,91
356,4,7:23.0,,K. Leonard misses 2-pt jump shot from 10 ft,93,91
357,4,7:20.0,Defensive rebound by R. Westbrook,,93,91
358,4,7:14.0,P. George makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,96,91
359,4,6:50.0,,Toronto full timeout,96,91
360,4,6:44.0,,K. Leonard misses 2-pt jump shot from 10 ft (block by P. George),96,91
361,4,6:42.0,Defensive rebound by P. George,,96,91
362,4,6:40.0,J. Grant makes 2-pt layup from 1 ft (assist by P. George),,98,91
363,4,6:26.0,,O. Anunoby misses 2-pt dunk from 1 ft (block by R. Westbrook),98,91
364,4,6:24.0,Defensive rebound by D. Schröder,,98,91
365,4,6:21.0,P. George makes 3-pt jump shot from 23 ft (assist by D. Schröder),,101,91
366,4,6:04.0,,K. Leonard makes 3-pt jump shot from 24 ft,101,94
367,4,5:42.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. George),,104,94
368,4,5:41.0,,Toronto full timeout,104,94
369,4,5:41.0,,M. Gasol enters the game for O. Anunoby,104,94
370,4,5:41.0,,P. Siakam enters the game for S. Ibaka,104,94
371,4,5:22.0,,F. VanVleet misses 2-pt jump shot from 4 ft,104,94
372,4,5:20.0,Defensive rebound by R. Westbrook,,104,94
373,4,5:15.0,D. Schröder misses 3-pt jump shot from 27 ft,,104,94
374,4,5:14.0,,Defensive rebound by M. Gasol,104,94
375,4,5:08.0,,D. Green makes 3-pt jump shot from 28 ft,104,97
376,4,4:52.0,Personal foul by M. Gasol (drawn by P. George),,104,97
377,4,4:42.0,J. Grant misses 3-pt jump shot from 24 ft,,104,97
378,4,4:39.0,Offensive rebound by R. Westbrook,,104,97
379,4,4:34.0,Offensive foul by J. Grant (drawn by M. Gasol),,104,97
380,4,4:34.0,Turnover by J. Grant (offensive foul),,104,97
381,4,4:21.0,,K. Leonard misses 2-pt layup from 1 ft (block by S. Adams),104,97
382,4,4:19.0,Defensive rebound by D. Schröder,,104,97
