,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
42,1,6:08.0,,Defensive rebound by J. McGee,12,15
43,1,6:01.0,,J. McGee misses 2-pt dunk from 2 ft,12,15
44,1,5:58.0,,Offensive rebound by K. Caldwell-Pope,12,15
45,1,5:50.0,,J. McGee makes 2-pt hook shot from 4 ft (assist by A. Caruso),12,17
46,1,5:37.0,D. Mitchell makes 2-pt layup from 1 ft,,14,17
47,1,5:28.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by M. Muscala),14,19
48,1,5:13.0,Turnover by J. Ingles (bad pass; steal by J. McGee),,14,19
49,1,5:08.0,,A. Caruso makes 2-pt jump shot from 17 ft,14,21
50,1,4:51.0,Turnover by J. Crowder (bad pass; steal by A. Caruso),,14,21
51,1,4:38.0,,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,14,21
52,1,4:34.0,Defensive rebound by R. Gobert,,14,21
53,1,4:24.0,J. Crowder misses 3-pt jump shot from 23 ft,,14,21
54,1,4:20.0,,Defensive rebound by J. McGee,14,21
55,1,4:14.0,,LA Lakers full timeout,14,21
56,1,4:14.0,G. Allen enters the game for J. Ingles,,14,21
57,1,4:14.0,,J. Williams enters the game for J. McGee,14,21
58,1,4:07.0,,A. Caruso makes 2-pt jump shot from 8 ft,14,23
59,1,3:44.0,J. Crowder makes 2-pt layup from 2 ft (assist by R. O'Neale),,16,23
60,1,3:29.0,,J. Williams makes 2-pt jump shot from 7 ft (assist by I. Bonga),16,25
61,1,3:11.0,Turnover by R. Gobert (3 sec),,16,25
62,1,3:11.0,,M. Wagner enters the game for M. Muscala,16,25
63,1,2:59.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,16,25
64,1,2:55.0,Defensive rebound by R. Gobert,,16,25
65,1,2:51.0,Shooting foul by M. Wagner (drawn by J. Crowder),,16,25
66,1,2:51.0,J. Crowder makes free throw 1 of 2,,17,25
67,1,2:51.0,G. Niang enters the game for R. Gobert,,17,25
68,1,2:51.0,E. Udoh enters the game for R. O'Neale,,17,25
69,1,2:51.0,J. Crowder makes free throw 2 of 2,,18,25
70,1,2:35.0,,M. Wagner makes 2-pt layup from 3 ft (assist by A. Caruso),18,27
71,1,2:24.0,G. Allen makes 2-pt layup from 1 ft (assist by E. Udoh),,20,27
72,1,2:14.0,,A. Caruso makes 2-pt layup from 2 ft,20,29
73,1,2:01.0,Shooting foul by I. Bonga (drawn by G. Allen),,20,29
74,1,2:01.0,G. Allen misses free throw 1 of 2,,20,29
75,1,2:01.0,Offensive rebound by Team,,20,29
76,1,2:01.0,J. Ingles enters the game for D. Mitchell,,20,29
77,1,2:01.0,G. Allen makes free throw 2 of 2,,21,29
78,1,1:56.0,,Personal foul by G. Allen (drawn by A. Caruso),21,29
79,1,1:48.0,,Turnover by I. Bonga (bad pass; steal by J. Ingles),21,29
80,1,1:44.0,G. Allen makes 2-pt dunk from 2 ft (assist by J. Ingles),,23,29
81,1,1:34.0,,A. Caruso misses 2-pt jump shot from 11 ft,23,29
82,1,1:32.0,,J. Williams makes 2-pt dunk at rim,23,31
83,1,1:32.0,,Offensive rebound by J. Williams,23,31
84,1,1:23.0,G. Niang makes 2-pt jump shot from 6 ft (assist by J. Ingles),,25,31
85,1,1:23.0,Shooting foul by M. Wagner (drawn by G. Niang),,25,31
86,1,1:23.0,,M. Muscala enters the game for M. Wagner,25,31
87,1,1:23.0,G. Niang makes free throw 1 of 1,,26,31
88,1,1:12.0,,Shooting foul by E. Udoh (drawn by J. Williams),26,31
89,1,1:12.0,,J. Williams misses free throw 1 of 2,26,31
90,1,1:12.0,,Offensive rebound by Team,26,31
91,1,1:12.0,,J. Williams makes free throw 2 of 2,26,32
92,1,0:58.0,Shooting foul by I. Bonga (drawn by E. Udoh),,26,32
93,1,0:58.0,E. Udoh misses free throw 1 of 2,,26,32
94,1,0:58.0,Offensive rebound by Team,,26,32
95,1,0:58.0,E. Udoh makes free throw 2 of 2,,27,32
96,1,0:39.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by A. Caruso),27,34
97,1,0:30.0,J. Crowder misses 3-pt jump shot from 25 ft,,27,34
98,1,0:26.0,Offensive rebound by E. Udoh,,27,34
99,1,0:14.0,G. Allen misses 3-pt jump shot from 23 ft,,27,34
100,1,0:11.0,,Defensive rebound by M. Muscala,27,34
101,1,0:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,27,34
102,1,0:00.0,,Offensive rebound by Team,27,34
103,2,11:46.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,27,34
104,2,11:41.0,Defensive rebound by J. Crowder,,27,34
105,2,11:30.0,G. Niang makes 2-pt jump shot from 3 ft (assist by J. Crowder),,29,34
106,2,11:21.0,,M. Muscala misses 3-pt jump shot from 27 ft,29,34
107,2,11:17.0,Defensive rebound by J. Ingles,,29,34
108,2,11:10.0,Turnover by G. Niang (step out of bounds),,29,34
109,2,11:10.0,,I. Bonga enters the game for K. Caldwell-Pope,29,34
110,2,10:55.0,,M. Muscala misses 2-pt hook shot from 4 ft,29,34
111,2,10:52.0,,Offensive rebound by J. Williams,29,34
112,2,10:51.0,,J. Williams misses 2-pt layup from 2 ft,29,34
113,2,10:51.0,,Offensive rebound by M. Muscala,29,34
114,2,10:46.0,,M. Muscala misses 2-pt layup at rim,29,34
115,2,10:46.0,,Offensive rebound by M. Muscala,29,34
116,2,10:42.0,,M. Muscala makes 2-pt layup at rim,29,36
117,2,10:32.0,E. Udoh makes 2-pt layup from 2 ft (assist by G. Niang),,31,36
118,2,10:32.0,Shooting foul by A. Caruso (drawn by E. Udoh),,31,36
119,2,10:32.0,T. Sefolosha enters the game for J. Crowder,,31,36
120,2,10:32.0,E. Udoh misses free throw 1 of 1,,31,36
121,2,10:29.0,,Defensive rebound by J. Williams,31,36
122,2,10:21.0,,A. Caruso misses 3-pt jump shot from 26 ft,31,36
123,2,10:17.0,Defensive rebound by T. Sefolosha,,31,36
124,2,10:09.0,G. Niang misses 3-pt jump shot from 22 ft,,31,36
125,2,10:05.0,,Defensive rebound by I. Bonga,31,36
126,2,9:56.0,,A. Caruso makes 2-pt layup from 1 ft (assist by I. Bonga),31,38
127,2,9:33.0,G. Niang makes 3-pt jump shot from 28 ft (assist by T. Sefolosha),,34,38
128,2,9:13.0,,I. Bonga misses 2-pt layup from 6 ft (block by E. Udoh),34,38
129,2,9:10.0,,Offensive rebound by J. Jones,34,38
130,2,9:08.0,,J. Jones misses 2-pt layup from 3 ft,34,38
131,2,9:04.0,,Offensive rebound by I. Bonga,34,38
132,2,9:04.0,,I. Bonga misses 2-pt layup from 5 ft (block by G. Niang),34,38
133,2,9:00.0,Defensive rebound by G. Niang,,34,38
134,2,9:00.0,G. Niang misses 3-pt jump shot from 26 ft,,34,38
135,2,9:00.0,,Defensive rebound by Team,34,38
136,2,9:00.0,,K. Caldwell-Pope enters the game for A. Caruso,34,38
137,2,9:00.0,,M. Wagner enters the game for M. Muscala,34,38
138,2,8:50.0,,Turnover by K. Caldwell-Pope (bad pass; steal by T. Sefolosha),34,38
139,2,8:41.0,J. Ingles misses 3-pt jump shot from 23 ft,,34,38
140,2,8:39.0,,Defensive rebound by K. Caldwell-Pope,34,38
141,2,8:19.0,,I. Bonga misses 2-pt jump shot from 21 ft,34,38
142,2,8:16.0,Defensive rebound by T. Sefolosha,,34,38
143,2,7:56.0,G. Allen misses 2-pt layup from 4 ft (block by J. Jones),,34,38
144,2,7:54.0,,Defensive rebound by J. Jones,34,38
145,2,7:52.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Jones),34,41
146,2,7:49.0,Utah full timeout,,34,41
147,2,7:49.0,R. Gobert enters the game for G. Allen,,34,41
148,2,7:49.0,D. Mitchell enters the game for J. Ingles,,34,41
149,2,7:49.0,R. O'Neale enters the game for E. Udoh,,34,41
150,2,7:49.0,,J. McGee enters the game for J. Williams,34,41
151,2,7:29.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,34,41
152,2,7:22.0,R. Gobert makes 2-pt layup from 1 ft,,36,41
153,2,7:22.0,Offensive rebound by R. Gobert,,36,41
154,2,7:10.0,,J. McGee misses 3-pt jump shot from 26 ft,36,41
155,2,7:07.0,Defensive rebound by R. O'Neale,,36,41
156,2,6:52.0,Turnover by T. Sefolosha (lost ball; steal by I. Bonga),,36,41
157,2,6:49.0,,Turnover by I. Bonga (bad pass),36,41
158,2,6:38.0,D. Mitchell makes 2-pt layup from 2 ft,,38,41
159,2,6:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,38,41
160,2,6:24.0,,Offensive rebound by J. McGee,38,41
161,2,6:23.0,,J. McGee misses 2-pt layup at rim,38,41
162,2,6:22.0,,Offensive rebound by Team,38,41
163,2,6:22.0,,A. Caruso enters the game for I. Bonga,38,41
164,2,6:09.0,,A. Caruso misses 2-pt layup from 3 ft (block by R. Gobert),38,41
165,2,6:08.0,,Offensive rebound by Team,38,41
166,2,6:08.0,,Turnover by Team (shot clock),38,41
167,2,5:51.0,T. Sefolosha makes 3-pt jump shot from 28 ft (assist by D. Mitchell),,41,41
168,2,5:42.0,,Turnover by A. Caruso (bad pass),41,41
169,2,5:34.0,Shooting foul by J. McGee (drawn by R. Gobert),,41,41
170,2,5:34.0,R. Gobert misses free throw 1 of 2,,41,41
171,2,5:34.0,Offensive rebound by Team,,41,41
172,2,5:34.0,,LA Lakers full timeout,41,41
173,2,5:34.0,,I. Bonga enters the game for K. Caldwell-Pope,41,41
174,2,5:34.0,,M. Muscala enters the game for M. Wagner,41,41
175,2,5:34.0,R. Gobert makes free throw 2 of 2,,42,41
176,2,5:23.0,,Shooting foul by R. O'Neale (drawn by A. Caruso),42,41
177,2,5:23.0,,A. Caruso misses free throw 1 of 2,42,41
178,2,5:23.0,,Offensive rebound by Team,42,41
179,2,5:23.0,,A. Caruso makes free throw 2 of 2,42,42
180,2,5:10.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,45,42
181,2,4:54.0,,A. Caruso makes 2-pt jump shot from 5 ft,45,44
182,2,4:40.0,G. Niang misses 3-pt jump shot from 23 ft,,45,44
183,2,4:36.0,,Defensive rebound by J. McGee,45,44
184,2,4:23.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by J. Jones),45,47
185,2,4:06.0,R. O'Neale misses 3-pt jump shot from 24 ft,,45,47
186,2,4:03.0,,Defensive rebound by J. McGee,45,47
187,2,3:48.0,,A. Caruso misses 3-pt jump shot from 28 ft,45,47
188,2,3:44.0,Defensive rebound by R. O'Neale,,45,47
189,2,3:33.0,D. Mitchell makes 3-pt jump shot from 29 ft,,48,47
190,2,3:08.0,,J. McGee misses 3-pt jump shot from 26 ft,48,47
191,2,3:03.0,Defensive rebound by R. O'Neale,,48,47
192,2,3:00.0,Shooting foul by J. Jones (drawn by D. Mitchell),,48,47
193,2,3:00.0,D. Mitchell makes free throw 1 of 2,,49,47
194,2,3:00.0,J. Crowder enters the game for G. Niang,,49,47
195,2,3:00.0,J. Ingles enters the game for T. Sefolosha,,49,47
196,2,3:00.0,,K. Caldwell-Pope enters the game for J. Jones,49,47
197,2,3:00.0,,J. Williams enters the game for J. McGee,49,47
198,2,3:00.0,D. Mitchell makes free throw 2 of 2,,50,47
199,2,2:49.0,,J. Williams makes 2-pt dunk from 2 ft (assist by K. Caldwell-Pope),50,49
200,2,2:33.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Gobert),,53,49
201,2,2:16.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by A. Caruso),53,52
202,2,1:59.0,Personal foul by K. Caldwell-Pope (drawn by R. O'Neale),,53,52
203,2,1:49.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Gobert),,56,52
204,2,1:39.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,56,54
205,2,1:25.0,R. Gobert misses 2-pt jump shot from 10 ft,,56,54
206,2,1:21.0,,Defensive rebound by M. Muscala,56,54
207,2,1:10.0,,I. Bonga misses 3-pt jump shot from 25 ft,56,54
208,2,1:05.0,Defensive rebound by J. Crowder,,56,54
209,2,0:52.0,Turnover by D. Mitchell (traveling),,56,54
210,2,0:39.0,,A. Caruso misses 2-pt jump shot from 6 ft,56,54
211,2,0:37.0,Defensive rebound by R. O'Neale,,56,54
212,2,0:28.0,J. Ingles misses 3-pt jump shot from 28 ft,,56,54
213,2,0:24.0,Offensive rebound by R. Gobert,,56,54
214,2,0:16.0,D. Mitchell makes 3-pt jump shot from 26 ft,,59,54
215,3,11:46.0,,Turnover by K. Caldwell-Pope (bad pass; steal by T. Sefolosha),59,54
216,3,11:39.0,Shooting foul by M. Muscala (drawn by D. Mitchell),,59,54
217,3,11:39.0,D. Mitchell makes free throw 1 of 2,,60,54
218,3,11:39.0,D. Mitchell makes free throw 2 of 2,,61,54
219,3,11:25.0,,Def 3 sec tech foul by Team,61,54
220,3,11:25.0,,K. Caldwell-Pope makes technical free throw,61,55
221,3,11:15.0,,A. Caruso misses 2-pt layup from 2 ft,61,55
222,3,11:12.0,,Offensive rebound by J. McGee,61,55
223,3,11:12.0,,J. McGee misses 2-pt layup from 1 ft,61,55
224,3,11:12.0,,Offensive rebound by J. Jones,61,55
225,3,11:10.0,,J. Jones makes 2-pt layup from 1 ft,61,57
226,3,11:08.0,Turnover by R. Gobert (bad pass; steal by K. Caldwell-Pope),,61,57
227,3,11:06.0,,J. McGee makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),61,59
228,3,10:47.0,R. Gobert misses 2-pt jump shot from 16 ft,,61,59
229,3,10:43.0,,Defensive rebound by J. Jones,61,59
230,3,10:38.0,,Turnover by A. Caruso (bad pass; steal by D. Mitchell),61,59
231,3,10:28.0,T. Sefolosha misses 2-pt layup from 2 ft,,61,59
232,3,10:24.0,Offensive rebound by R. Gobert,,61,59
233,3,10:24.0,R. Gobert makes 2-pt layup at rim,,63,59
234,3,10:16.0,,J. McGee makes 2-pt jump shot from 12 ft,63,61
235,3,9:55.0,D. Mitchell misses 2-pt layup from 5 ft (block by J. McGee),,63,61
236,3,9:53.0,,Defensive rebound by J. Jones,63,61
237,3,9:46.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,63,61
238,3,9:43.0,,Offensive rebound by J. Jones,63,61
239,3,9:36.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft,63,63
240,3,9:16.0,Shooting foul by A. Caruso (drawn by R. Gobert),,63,63
241,3,9:16.0,R. Gobert misses free throw 1 of 2,,63,63
242,3,9:16.0,Offensive rebound by Team,,63,63
243,3,9:16.0,R. Gobert makes free throw 2 of 2,,64,63
244,3,9:01.0,,Turnover by A. Caruso (bad pass; steal by T. Sefolosha),64,63
245,3,8:52.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,66,63
246,3,8:48.0,,LA Lakers full timeout,66,63
247,3,8:37.0,,Personal foul by D. Mitchell (drawn by J. McGee),66,63
248,3,8:29.0,,A. Caruso makes 2-pt jump shot from 8 ft,66,65
249,3,8:07.0,R. Gobert makes 2-pt hook shot from 4 ft (assist by D. Mitchell),,68,65
250,3,7:49.0,,A. Caruso misses 2-pt layup from 2 ft,68,65
251,3,7:46.0,Defensive rebound by D. Mitchell,,68,65
252,3,7:42.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by J. Ingles),,71,65
253,3,7:30.0,,J. McGee misses 2-pt dunk from 2 ft (block by R. Gobert),71,65
254,3,7:26.0,Defensive rebound by T. Sefolosha,,71,65
255,3,7:12.0,R. Gobert makes 2-pt dunk from 1 ft (assist by T. Sefolosha),,73,65
256,3,7:09.0,,LA Lakers full timeout,73,65
257,3,7:09.0,G. Niang enters the game for J. Ingles,,73,65
258,3,7:09.0,,J. Williams enters the game for J. McGee,73,65
259,3,6:55.0,,A. Caruso misses 2-pt jump shot from 12 ft,73,65
260,3,6:51.0,,Offensive rebound by J. Williams,73,65
261,3,6:49.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by A. Caruso),73,68
262,3,6:31.0,R. O'Neale misses 3-pt jump shot from 28 ft,,73,68
263,3,6:31.0,,Defensive rebound by J. Jones,73,68
264,3,6:24.0,,Offensive foul by J. Williams (drawn by D. Mitchell),73,68
265,3,6:24.0,,Turnover by J. Williams (offensive foul),73,68
266,3,6:08.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,73,68
267,3,6:04.0,,Defensive rebound by M. Muscala,73,68
268,3,5:50.0,,A. Caruso misses 2-pt layup from 1 ft,73,68
269,3,5:48.0,,Offensive rebound by J. Williams,73,68
270,3,5:40.0,,Turnover by K. Caldwell-Pope (lost ball; steal by G. Niang),73,68
271,3,5:31.0,D. Mitchell misses 2-pt layup from 2 ft,,73,68
272,3,5:27.0,T. Sefolosha makes 2-pt layup at rim,,75,68
273,3,5:27.0,Offensive rebound by T. Sefolosha,,75,68
274,3,5:06.0,,J. Jones misses 3-pt jump shot from 25 ft,75,68
275,3,5:03.0,Defensive rebound by D. Mitchell,,75,68
276,3,4:51.0,R. O'Neale makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,78,68
277,3,4:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,78,68
278,3,4:25.0,,Offensive rebound by K. Caldwell-Pope,78,68
279,3,4:16.0,,A. Caruso makes 2-pt layup from 1 ft,78,70
280,3,4:15.0,Utah full timeout,,78,70
281,3,4:15.0,J. Crowder enters the game for T. Sefolosha,,78,70
282,3,4:15.0,,M. Wagner enters the game for M. Muscala,78,70
283,3,3:53.0,D. Mitchell misses 2-pt jump shot from 18 ft,,78,70
284,3,3:49.0,,Defensive rebound by J. Jones,78,70
285,3,3:36.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft,78,72
286,3,3:20.0,R. O'Neale misses 2-pt layup from 6 ft (block by M. Wagner),,78,72
287,3,3:18.0,,Defensive rebound by K. Caldwell-Pope,78,72
288,3,3:16.0,,Shooting foul by R. Gobert (drawn by J. Williams),78,72
289,3,3:16.0,,J. Williams makes free throw 1 of 2,78,73
290,3,3:16.0,G. Allen enters the game for R. Gobert,,78,73
291,3,3:16.0,J. Ingles enters the game for D. Mitchell,,78,73
292,3,3:16.0,E. Udoh enters the game for R. O'Neale,,78,73
293,3,3:16.0,,J. Williams makes free throw 2 of 2,78,74
294,3,2:57.0,G. Niang misses 3-pt jump shot from 23 ft,,78,74
295,3,2:54.0,,Defensive rebound by J. Jones,78,74
296,3,2:49.0,,Shooting foul by G. Niang (drawn by J. Williams),78,74
297,3,2:49.0,,J. Williams makes free throw 1 of 2,78,75
298,3,2:49.0,,J. Williams makes free throw 2 of 2,78,76
299,3,2:28.0,G. Allen misses 2-pt jump shot from 16 ft,,78,76
300,3,2:24.0,,Defensive rebound by J. Williams,78,76
301,3,2:15.0,,J. Williams makes 2-pt hook shot from 5 ft (assist by A. Caruso),78,78
302,3,2:15.0,,Shooting foul by G. Allen (drawn by J. Williams),78,78
303,3,2:15.0,,J. Williams misses free throw 1 of 1,78,78
304,3,2:12.0,Defensive rebound by J. Crowder,,78,78
305,3,1:59.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Ingles),,81,78
306,3,1:38.0,,Shooting foul by J. Crowder (drawn by J. Williams),81,78
307,3,1:38.0,,J. Williams misses free throw 1 of 2,81,78
308,3,1:38.0,,Offensive rebound by Team,81,78
309,3,1:38.0,,I. Bonga enters the game for K. Caldwell-Pope,81,78
310,3,1:38.0,,J. Williams makes free throw 2 of 2,81,79
311,3,1:28.0,J. Crowder misses 2-pt layup from 3 ft,,81,79
312,3,1:25.0,,Defensive rebound by J. Williams,81,79
313,3,1:22.0,,M. Wagner misses 3-pt jump shot from 27 ft,81,79
314,3,1:18.0,Defensive rebound by G. Allen,,81,79
315,3,1:09.0,G. Niang makes 2-pt jump shot from 4 ft,,83,79
316,3,0:57.0,,M. Wagner makes 2-pt dunk from 2 ft,83,81
317,3,0:46.0,Offensive foul by G. Niang (drawn by J. Jones),,83,81
318,3,0:46.0,Turnover by G. Niang (offensive foul),,83,81
319,3,0:31.0,,Turnover by A. Caruso (bad pass; steal by E. Udoh),83,81
320,3,0:27.0,J. Crowder misses 3-pt jump shot from 25 ft,,83,81
321,3,0:20.0,,Defensive rebound by M. Wagner,83,81
322,3,0:04.0,,J. Jones misses 3-pt jump shot from 25 ft,83,81
323,3,0:00.0,Defensive rebound by J. Ingles,,83,81
324,4,11:52.0,Shooting foul by M. Wagner (drawn by G. Niang),,83,81
325,4,11:52.0,G. Niang makes free throw 1 of 2,,84,81
326,4,11:52.0,G. Niang makes free throw 2 of 2,,85,81
327,4,11:35.0,,M. Wagner makes 2-pt hook shot from 6 ft (assist by J. Jones),85,83
328,4,11:27.0,Turnover by G. Niang (traveling),,85,83
329,4,11:14.0,,M. Wagner misses 2-pt jump shot from 13 ft,85,83
330,4,11:10.0,Defensive rebound by G. Niang,,85,83
331,4,11:05.0,J. Crowder misses 2-pt layup from 3 ft,,85,83
332,4,11:01.0,,Defensive rebound by J. Jones,85,83
333,4,10:59.0,,M. Muscala makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),85,86
334,4,10:31.0,J. Crowder misses 2-pt jump shot from 23 ft,,85,86
335,4,10:26.0,,Defensive rebound by J. Williams,85,86
336,4,10:25.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by J. Jones),85,89
337,4,10:24.0,Utah full timeout,,85,89
338,4,10:24.0,R. Gobert enters the game for G. Niang,,85,89
339,4,10:24.0,D. Mitchell enters the game for E. Udoh,,85,89
340,4,10:05.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by G. Allen),,87,89
341,4,9:45.0,,M. Wagner misses 3-pt jump shot from 22 ft,87,89
342,4,9:41.0,Defensive rebound by J. Crowder,,87,89
343,4,9:36.0,Personal foul by M. Wagner (drawn by J. Ingles),,87,89
344,4,9:36.0,,A. Caruso enters the game for M. Wagner,87,89
345,4,9:25.0,Turnover by J. Ingles (bad pass; steal by J. Jones),,87,89
346,4,9:07.0,,A. Caruso misses 3-pt jump shot from 26 ft,87,89
347,4,9:05.0,Defensive rebound by J. Crowder,,87,89
348,4,8:57.0,J. Crowder misses 3-pt jump shot from 25 ft,,87,89
349,4,8:55.0,,Defensive rebound by Team,87,89
350,4,8:55.0,Loose ball foul by R. Gobert (drawn by K. Caldwell-Pope),,87,89
351,4,8:55.0,Technical foul by R. Gobert,,87,89
352,4,8:55.0,,K. Caldwell-Pope makes technical free throw,87,90
353,4,8:55.0,R. O'Neale enters the game for J. Crowder,,87,90
354,4,8:55.0,T. Sefolosha enters the game for J. Ingles,,87,90
355,4,8:41.0,,J. Williams misses 2-pt jump shot from 11 ft,87,90
356,4,8:38.0,Defensive rebound by R. Gobert,,87,90
357,4,8:31.0,Personal foul by J. Williams (drawn by R. Gobert),,87,90
358,4,8:31.0,G. Niang enters the game for G. Allen,,87,90
359,4,8:31.0,,J. McGee enters the game for J. Williams,87,90
360,4,8:16.0,R. Gobert misses 2-pt dunk from 3 ft (block by J. McGee),,87,90
361,4,8:13.0,,Defensive rebound by J. Jones,87,90
362,4,8:06.0,,Turnover by M. Muscala (bad pass; steal by T. Sefolosha),87,90
363,4,7:59.0,Shooting foul by A. Caruso (drawn by D. Mitchell),,87,90
364,4,7:59.0,D. Mitchell misses free throw 1 of 2,,87,90
365,4,7:59.0,Offensive rebound by Team,,87,90
366,4,7:59.0,D. Mitchell makes free throw 2 of 2,,88,90
367,4,7:42.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by J. McGee),88,92
368,4,7:28.0,D. Mitchell misses 2-pt jump shot from 3 ft,,88,92
369,4,7:25.0,Offensive rebound by R. Gobert,,88,92
370,4,7:25.0,Shooting foul by A. Caruso (drawn by R. Gobert),,88,92
371,4,7:25.0,R. Gobert makes free throw 1 of 2,,89,92
372,4,7:25.0,R. Gobert misses free throw 2 of 2,,89,92
373,4,7:20.0,Offensive rebound by R. Gobert,,89,92
374,4,7:09.0,R. O'Neale misses 3-pt jump shot from 28 ft,,89,92
375,4,7:05.0,,Defensive rebound by J. Jones,89,92
376,4,6:54.0,,M. Muscala misses 3-pt jump shot from 26 ft,89,92
377,4,6:49.0,,Offensive rebound by J. McGee,89,92
378,4,6:46.0,,Shooting foul by R. Gobert (drawn by A. Caruso),89,92
