,QUARTER,TIME_REMAINING,HOUSTON_ACTION,NEW YORK_ACTION,HOUSTON_SCORE,NEW YORK_SCORE
394,4,6:53.0,,Defensive rebound by K. Knox,92,90
395,4,6:37.0,,F. Ntilikina misses 3-pt jump shot from 26 ft,92,90
396,4,6:35.0,Defensive rebound by E. Gordon,,92,90
397,4,6:22.0,E. Gordon misses 2-pt layup from 1 ft (block by M. Robinson),,92,90
398,4,6:20.0,,Defensive rebound by F. Ntilikina,92,90
399,4,6:15.0,,Turnover by A. Trier (lost ball; steal by J. Harden),92,90
400,4,6:11.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Rivers),,95,90
401,4,6:10.0,,New York full timeout,95,90
402,4,6:10.0,G. Green enters the game for A. Rivers,,95,90
403,4,6:10.0,,T. Hardaway enters the game for F. Ntilikina,95,90
404,4,6:10.0,,N. Vonleh enters the game for M. Robinson,95,90
405,4,5:55.0,,T. Hardaway misses 2-pt jump shot from 2 ft (block by P. Tucker),95,90
406,4,5:53.0,,Offensive rebound by T. Hardaway,95,90
407,4,5:47.0,,T. Hardaway misses 2-pt jump shot from 4 ft,95,90
408,4,5:45.0,Defensive rebound by J. Harden,,95,90
409,4,5:41.0,J. Harden misses 2-pt layup from 2 ft (block by N. Vonleh),,95,90
410,4,5:39.0,,Defensive rebound by D. Dotson,95,90
411,4,5:36.0,,Turnover by D. Dotson (lost ball; steal by J. Ennis),95,90
412,4,5:27.0,J. Harden misses 3-pt jump shot from 26 ft,,95,90
413,4,5:25.0,Offensive rebound by J. Ennis,,95,90
414,4,5:24.0,J. Ennis makes 2-pt layup from 1 ft,,97,90
415,4,5:05.0,,N. Vonleh makes 2-pt layup from 3 ft,97,92
416,4,5:05.0,,Shooting foul by P. Tucker (drawn by N. Vonleh),97,92
417,4,5:05.0,,E. Mudiay enters the game for K. Knox,97,92
418,4,5:05.0,,N. Vonleh makes free throw 1 of 1,97,93
419,4,4:51.0,P. Tucker misses 3-pt jump shot from 26 ft,,97,93
420,4,4:49.0,,Defensive rebound by N. Vonleh,97,93
421,4,4:41.0,,E. Mudiay misses 2-pt layup from 2 ft,97,93
422,4,4:39.0,Defensive rebound by G. Green,,97,93
423,4,4:22.0,J. Harden makes 2-pt jump shot from 15 ft,,99,93
424,4,4:02.0,,N. Vonleh misses 2-pt layup from 3 ft (block by J. Ennis),99,93
425,4,4:00.0,Defensive rebound by J. Harden,,99,93
426,4,3:53.0,J. Harden misses 3-pt jump shot from 25 ft,,99,93
427,4,3:51.0,,Defensive rebound by A. Trier,99,93
428,4,3:42.0,,Personal foul by E. Gordon (drawn by A. Trier),99,93
429,4,3:38.0,,Personal foul by J. Ennis (drawn by T. Hardaway),99,93
430,4,3:24.0,,Turnover by Team (shot clock),99,93
431,4,3:24.0,Houston full timeout,,99,93
432,4,3:24.0,,M. Robinson enters the game for N. Vonleh,99,93
433,4,3:13.0,G. Green misses 3-pt jump shot from 23 ft,,99,93
434,4,3:11.0,,Defensive rebound by D. Dotson,99,93
435,4,3:04.0,,Shooting foul by G. Green (drawn by E. Mudiay),99,93
436,4,3:04.0,A. Rivers enters the game for G. Green,,99,93
437,4,3:04.0,,E. Mudiay makes free throw 1 of 2,99,94
438,4,3:04.0,,E. Mudiay misses free throw 2 of 2,99,94
439,4,3:02.0,Defensive rebound by J. Harden,,99,94
440,4,2:45.0,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),,101,94
441,4,2:25.0,,E. Mudiay makes 2-pt layup from 1 ft,101,96
442,4,2:01.0,J. Harden misses 3-pt jump shot from 25 ft (block by M. Robinson),,101,96
443,4,1:59.0,,Defensive rebound by A. Trier,101,96
444,4,1:58.0,,A. Trier makes 2-pt layup at rim,101,98
445,4,1:58.0,,Shooting foul by E. Gordon (drawn by A. Trier),101,98
446,4,1:58.0,,A. Trier makes free throw 1 of 1,101,99
447,4,1:38.0,J. Harden makes 2-pt layup from 2 ft,,103,99
448,4,1:38.0,Shooting foul by M. Robinson (drawn by J. Harden),,103,99
449,4,1:38.0,,N. Vonleh enters the game for M. Robinson,103,99
450,4,1:38.0,J. Harden makes free throw 1 of 1,,104,99
451,4,1:31.0,,A. Trier misses 2-pt layup from 2 ft (block by A. Rivers),104,99
452,4,1:30.0,,Offensive rebound by A. Trier,104,99
453,4,1:29.0,,A. Trier makes 2-pt layup at rim,104,101
454,4,1:19.0,P. Tucker misses 3-pt jump shot from 23 ft,,104,101
455,4,1:17.0,,Defensive rebound by N. Vonleh,104,101
456,4,1:09.0,,Turnover by E. Mudiay (lost ball; steal by J. Harden),104,101
457,4,1:08.0,Personal take foul by A. Trier (drawn by J. Harden),,104,101
458,4,1:08.0,J. Harden makes free throw 1 of 2,,105,101
459,4,1:08.0,Technical foul by D. Fizdale,,105,101
460,4,1:08.0,J. Harden makes technical free throw,,106,101
461,4,1:08.0,,D. Fizdale ejected from game,106,101
462,4,1:08.0,J. Harden makes free throw 2 of 2,,107,101
463,4,0:59.0,,Shooting foul by P. Tucker (drawn by A. Trier),107,101
464,4,0:59.0,,A. Trier makes free throw 1 of 3,107,102
465,4,0:59.0,,A. Trier makes free throw 2 of 3,107,103
466,4,0:59.0,,A. Trier makes free throw 3 of 3,107,104
467,4,0:59.0,Turnover by E. Gordon (bad pass; steal by N. Vonleh),,107,104
468,4,0:57.0,,N. Vonleh makes 2-pt layup from 2 ft,107,106
469,4,0:43.0,J. Ennis misses 3-pt jump shot from 23 ft,,107,106
470,4,0:41.0,,Defensive rebound by A. Trier,107,106
471,4,0:34.0,,Shooting foul by E. Gordon (drawn by E. Mudiay),107,106
472,4,0:34.0,,E. Mudiay makes free throw 1 of 2,107,107
473,4,0:34.0,,E. Mudiay makes free throw 2 of 2,107,108
474,4,0:34.0,Houston full timeout,,107,108
475,4,0:29.0,Personal foul by T. Hardaway (drawn by J. Harden),,107,108
476,4,0:29.0,J. Harden makes free throw 1 of 2,,108,108
477,4,0:29.0,J. Harden makes free throw 2 of 2,,109,108
478,4,0:29.0,,New York full timeout,109,108
479,4,0:20.0,,A. Trier makes 2-pt layup from 1 ft,109,110
480,4,0:11.0,E. Gordon makes 3-pt jump shot from 28 ft,,112,110
481,4,0:09.0,,New York full timeout,112,110
482,4,0:05.0,,Turnover by N. Vonleh (lost ball; steal by E. Gordon),112,110
483,4,0:03.0,J. Harden makes 2-pt dunk from 1 ft,,114,110
484,4,0:02.0,,E. Mudiay misses 3-pt jump shot from 25 ft (block by P. Tucker),114,110
485,4,0:00.0,,Offensive rebound by N. Vonleh,114,110
