,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
367,4,7:03.0,,Defensive rebound by M. Bamba,98,79
368,4,6:55.0,,J. Grant misses 3-pt jump shot from 26 ft,98,79
369,4,6:51.0,Defensive rebound by T. Young,,98,79
370,4,6:44.0,Shooting foul by M. Bamba (drawn by B. Bogdanović),,98,79
371,4,6:44.0,B. Bogdanović misses free throw 1 of 2,,98,79
372,4,6:44.0,Offensive rebound by Team,,98,79
373,4,6:44.0,,D. Augustin enters the game for J. Grant,98,79
374,4,6:44.0,B. Bogdanović makes free throw 2 of 2,,99,79
375,4,6:34.0,,T. Ross misses 2-pt jump shot from 17 ft,99,79
376,4,6:32.0,Defensive rebound by A. Holiday,,99,79
377,4,6:22.0,M. Turner makes 2-pt hook shot from 7 ft (assist by B. Bogdanović),,101,79
378,4,6:22.0,,Violation by Team (def goaltending),101,79
379,4,6:06.0,,E. Fournier makes 2-pt jump shot from 22 ft (assist by D. Augustin),101,81
380,4,5:42.0,T. Young makes 3-pt jump shot from 22 ft (assist by C. Joseph),,104,81
381,4,5:15.0,,A. Gordon misses 3-pt jump shot from 26 ft,104,81
382,4,5:11.0,Defensive rebound by T. Young,,104,81
383,4,4:59.0,C. Joseph misses 2-pt jump shot from 14 ft,,104,81
384,4,4:57.0,,Defensive rebound by M. Bamba,104,81
385,4,4:48.0,,E. Fournier misses 2-pt jump shot from 12 ft,104,81
386,4,4:45.0,Defensive rebound by A. Holiday,,104,81
387,4,4:42.0,A. Holiday misses 2-pt layup from 1 ft,,104,81
388,4,4:41.0,,Defensive rebound by A. Gordon,104,81
389,4,4:33.0,,A. Gordon misses 2-pt layup from 2 ft,104,81
390,4,4:30.0,Defensive rebound by A. Holiday,,104,81
391,4,4:15.0,T. Young misses 2-pt layup from 3 ft,,104,81
392,4,4:12.0,Offensive rebound by C. Joseph,,104,81
393,4,4:08.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,104,81
394,4,4:08.0,Offensive rebound by T. Young,,104,81
395,4,4:08.0,C. Joseph makes 2-pt layup from 4 ft (assist by T. Young),,106,81
396,4,4:08.0,,Violation by Team (def goaltending),106,81
397,4,4:08.0,,Orlando full timeout,106,81
398,4,4:08.0,D. Collison enters the game for A. Holiday,,106,81
399,4,4:08.0,,K. Birch enters the game for D. Augustin,106,81
400,4,4:08.0,,I. Briscoe enters the game for M. Bamba,106,81
401,4,4:08.0,,J. Grant enters the game for E. Fournier,106,81
402,4,4:08.0,,W. Iwundu enters the game for A. Gordon,106,81
403,4,4:08.0,,J. Martin enters the game for T. Ross,106,81
404,4,3:46.0,,J. Martin misses 2-pt jump shot from 21 ft,106,81
405,4,3:43.0,Defensive rebound by B. Bogdanović,,106,81
406,4,3:31.0,T. Young makes 2-pt dunk from 2 ft (assist by D. Collison),,108,81
407,4,3:23.0,,Personal take foul by D. Collison (drawn by I. Briscoe),108,81
408,4,3:23.0,A. Holiday enters the game for B. Bogdanović,,108,81
409,4,3:23.0,A. Johnson enters the game for D. Collison,,108,81
410,4,3:23.0,T. Leaf enters the game for C. Joseph,,108,81
411,4,3:23.0,K. O'Quinn enters the game for M. Turner,,108,81
412,4,3:23.0,E. Sumner enters the game for T. Young,,108,81
413,4,3:19.0,,Turnover by I. Briscoe (out of bounds lost ball),108,81
414,4,3:04.0,Turnover by E. Sumner (lost ball; steal by J. Grant),,108,81
415,4,2:56.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by W. Iwundu),108,84
416,4,2:38.0,T. Leaf misses 2-pt jump shot from 12 ft (block by K. Birch),,108,84
417,4,2:34.0,Offensive rebound by T. Leaf,,108,84
418,4,2:33.0,T. Leaf misses 2-pt layup from 1 ft,,108,84
419,4,2:31.0,Offensive rebound by K. O'Quinn,,108,84
420,4,2:28.0,E. Sumner misses 3-pt jump shot from 26 ft,,108,84
421,4,2:24.0,,Defensive rebound by K. Birch,108,84
422,4,2:18.0,,J. Martin misses 3-pt jump shot from 25 ft,108,84
423,4,2:15.0,Defensive rebound by K. O'Quinn,,108,84
424,4,2:00.0,A. Johnson misses 2-pt hook shot from 8 ft,,108,84
425,4,1:57.0,Offensive rebound by E. Sumner,,108,84
426,4,1:47.0,A. Holiday misses 3-pt jump shot from 26 ft,,108,84
427,4,1:43.0,,Defensive rebound by I. Briscoe,108,84
428,4,1:30.0,,Shooting foul by T. Leaf (drawn by K. Birch),108,84
429,4,1:30.0,,K. Birch makes free throw 1 of 2,108,85
430,4,1:30.0,,K. Birch makes free throw 2 of 2,108,86
431,4,1:10.0,E. Sumner misses 2-pt jump shot from 9 ft (block by K. Birch),,108,86
432,4,1:10.0,Offensive rebound by Team,,108,86
433,4,1:06.0,A. Holiday misses 3-pt jump shot from 23 ft,,108,86
434,4,1:03.0,Offensive rebound by A. Holiday,,108,86
435,4,1:02.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by A. Holiday),,110,86
436,4,0:54.0,,K. Birch makes 2-pt layup at rim (assist by W. Iwundu),110,88
437,4,0:45.0,T. Leaf makes 2-pt layup from 4 ft (assist by A. Holiday),,112,88
438,4,0:36.0,,W. Iwundu makes 2-pt jump shot from 13 ft,112,90
439,4,0:18.0,K. O'Quinn misses 2-pt jump shot from 12 ft,,112,90
440,4,0:14.0,,Defensive rebound by K. Birch,112,90
441,4,0:03.0,,W. Iwundu misses 2-pt jump shot from 6 ft (block by A. Johnson),112,90
442,4,0:03.0,Defensive rebound by E. Sumner,,112,90
