,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
42,1,7:58.0,,D. Cousins misses 2-pt layup from 1 ft,3,15
43,1,7:56.0,Defensive rebound by W. Barton,,3,15
44,1,7:50.0,W. Barton misses 2-pt jump shot from 20 ft,,3,15
45,1,7:49.0,,Defensive rebound by Team,3,15
46,1,7:49.0,Loose ball foul by N. Jokić (drawn by K. Thompson),,3,15
47,1,7:28.0,,D. Cousins misses 3-pt jump shot from 26 ft,3,15
48,1,7:26.0,Defensive rebound by W. Barton,,3,15
49,1,7:22.0,Turnover by G. Harris (lost ball; steal by D. Cousins),,3,15
50,1,7:11.0,,Offensive foul by D. Cousins (drawn by N. Jokić),3,15
51,1,7:11.0,,Turnover by D. Cousins (offensive foul),3,15
52,1,6:56.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Murray),,6,15
53,1,6:45.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by D. Cousins),6,18
54,1,6:26.0,Turnover by P. Millsap (bad pass; steal by D. Cousins),,6,18
55,1,6:19.0,,K. Durant makes 2-pt dunk from 3 ft (assist by D. Cousins),6,20
56,1,6:18.0,Denver full timeout,,6,20
57,1,6:18.0,M. Morris enters the game for P. Millsap,,6,20
58,1,6:18.0,M. Plumlee enters the game for J. Murray,,6,20
59,1,6:00.0,M. Plumlee misses 2-pt layup from 10 ft,,6,20
60,1,5:57.0,,Defensive rebound by S. Curry,6,20
61,1,5:51.0,,S. Curry makes 2-pt jump shot from 20 ft (assist by K. Durant),6,22
62,1,5:34.0,Shooting foul by D. Cousins (drawn by N. Jokić),,6,22
63,1,5:34.0,N. Jokić misses free throw 1 of 2,,6,22
64,1,5:34.0,Offensive rebound by Team,,6,22
65,1,5:34.0,,K. Looney enters the game for D. Cousins,6,22
66,1,5:34.0,N. Jokić makes free throw 2 of 2,,7,22
67,1,5:23.0,,Turnover by D. Green (bad pass),7,22
68,1,5:12.0,M. Plumlee misses 2-pt jump shot from 15 ft,,7,22
69,1,5:10.0,Offensive rebound by N. Jokić,,7,22
70,1,5:04.0,N. Jokić misses 2-pt hook shot from 6 ft,,7,22
71,1,5:03.0,,Defensive rebound by D. Green,7,22
72,1,4:44.0,,S. Curry misses 3-pt jump shot from 26 ft,7,22
73,1,4:42.0,Defensive rebound by G. Harris,,7,22
74,1,4:38.0,Away from play foul by K. Durant (drawn by N. Jokić),,7,22
75,1,4:38.0,N. Jokić misses free throw 1 of 2,,7,22
76,1,4:38.0,Offensive rebound by Team,,7,22
77,1,4:38.0,M. Beasley enters the game for G. Harris,,7,22
78,1,4:38.0,,A. Iguodala enters the game for K. Durant,7,22
79,1,4:38.0,N. Jokić makes free throw 2 of 2,,8,22
80,1,4:30.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Green),8,24
81,1,4:15.0,M. Beasley misses 2-pt jump shot from 7 ft,,8,24
82,1,4:13.0,,Defensive rebound by S. Curry,8,24
83,1,4:10.0,,S. Curry makes 3-pt jump shot from 29 ft,8,27
84,1,3:57.0,W. Barton misses 2-pt jump shot from 15 ft,,8,27
85,1,3:56.0,Offensive rebound by N. Jokić,,8,27
86,1,3:50.0,Turnover by N. Jokić (lost ball; steal by D. Green),,8,27
87,1,3:42.0,,Turnover by S. Curry (bad pass; steal by M. Morris),8,27
88,1,3:41.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by M. Morris),,11,27
89,1,3:39.0,,Golden State full timeout,11,27
90,1,3:39.0,P. Millsap enters the game for N. Jokić,,11,27
91,1,3:39.0,,A. McKinnie enters the game for D. Green,11,27
92,1,3:25.0,,K. Looney makes 2-pt layup from 4 ft (assist by K. Thompson),11,29
93,1,3:10.0,M. Beasley misses 3-pt jump shot from 23 ft,,11,29
94,1,3:08.0,,Defensive rebound by K. Looney,11,29
95,1,2:59.0,,Offensive foul by K. Looney (drawn by M. Morris),11,29
96,1,2:59.0,,Turnover by K. Looney (offensive foul),11,29
97,1,2:48.0,Turnover by P. Millsap (bad pass; steal by A. Iguodala),,11,29
98,1,2:29.0,,S. Curry misses 2-pt jump shot from 17 ft,11,29
99,1,2:28.0,Defensive rebound by M. Plumlee,,11,29
100,1,2:19.0,P. Millsap misses 2-pt layup from 4 ft (block by A. Iguodala),,11,29
101,1,2:19.0,,Defensive rebound by K. Looney,11,29
102,1,2:19.0,,Personal foul by P. Millsap (drawn by K. Looney),11,29
103,1,2:19.0,T. Craig enters the game for W. Barton,,11,29
104,1,2:19.0,I. Thomas enters the game for P. Millsap,,11,29
105,1,2:19.0,,J. Jerebko enters the game for K. Thompson,11,29
106,1,2:19.0,Violation by Team (delay of game),,11,29
107,1,2:06.0,,S. Curry misses 2-pt jump shot from 19 ft,11,29
108,1,2:05.0,Defensive rebound by M. Plumlee,,11,29
109,1,1:58.0,Shooting foul by A. Iguodala (drawn by M. Beasley),,11,29
110,1,1:58.0,M. Beasley makes free throw 1 of 2,,12,29
111,1,1:58.0,M. Beasley makes free throw 2 of 2,,13,29
112,1,1:42.0,,Turnover by S. Curry (lost ball),13,29
113,1,1:42.0,,Loose ball foul by S. Curry (drawn by T. Craig),13,29
114,1,1:42.0,T. Craig makes free throw 1 of 2,,14,29
115,1,1:42.0,T. Craig makes free throw 2 of 2,,15,29
116,1,1:30.0,,S. Curry misses 2-pt layup from 5 ft,15,29
117,1,1:29.0,Defensive rebound by T. Craig,,15,29
118,1,1:28.0,Turnover by T. Craig (turnover; steal by K. Looney),,15,29
119,1,1:27.0,,Shooting foul by M. Plumlee (drawn by K. Looney),15,29
120,1,1:27.0,,K. Looney misses free throw 1 of 2,15,29
121,1,1:27.0,,Offensive rebound by Team,15,29
122,1,1:27.0,,K. Looney misses free throw 2 of 2,15,29
123,1,1:24.0,Defensive rebound by T. Craig,,15,29
124,1,1:11.0,Shooting foul by J. Jerebko (drawn by M. Plumlee),,15,29
125,1,1:11.0,M. Plumlee makes free throw 1 of 2,,16,29
126,1,1:11.0,M. Plumlee misses free throw 2 of 2,,16,29
127,1,1:06.0,T. Craig makes 2-pt layup at rim,,18,29
128,1,1:10.0,Offensive rebound by T. Craig,,18,29
129,1,1:00.0,,Turnover by S. Curry (bad pass; steal by M. Morris),18,29
130,1,0:48.0,Shooting foul by A. Iguodala (drawn by M. Morris),,18,29
131,1,0:48.0,M. Morris makes free throw 1 of 2,,19,29
132,1,0:48.0,M. Morris makes free throw 2 of 2,,20,29
133,1,0:37.0,,S. Curry misses 3-pt jump shot from 26 ft,20,29
134,1,0:35.0,,Offensive rebound by A. McKinnie,20,29
135,1,0:33.0,,A. McKinnie misses 2-pt layup from 8 ft (block by M. Plumlee),20,29
136,1,0:32.0,Defensive rebound by Team,,20,29
137,1,0:22.0,M. Plumlee misses 2-pt hook shot from 6 ft,,20,29
138,1,0:21.0,,Defensive rebound by K. Looney,20,29
139,1,0:02.0,,Shooting foul by M. Beasley (drawn by S. Curry),20,29
140,1,0:02.0,,Offensive rebound by Team,20,29
141,1,0:02.0,,S. Curry misses free throw 1 of 2,20,29
142,1,0:02.0,,S. Livingston enters the game for A. Iguodala,20,29
143,1,0:02.0,,S. Curry makes free throw 2 of 2,20,30
144,2,11:51.0,T. Craig makes 3-pt jump shot from 23 ft (assist by M. Morris),,23,30
145,2,11:38.0,,Shooting foul by M. Morris (drawn by K. Durant),23,30
146,2,11:38.0,,K. Durant makes free throw 1 of 2,23,31
147,2,11:38.0,,K. Durant makes free throw 2 of 2,23,32
148,2,11:29.0,M. Morris makes 2-pt jump shot from 12 ft (assist by I. Thomas),,25,32
149,2,11:05.0,,A. Iguodala misses 3-pt jump shot from 23 ft,25,32
150,2,11:03.0,Defensive rebound by M. Plumlee,,25,32
151,2,10:55.0,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Morris),,27,32
152,2,10:37.0,,D. Cousins misses 3-pt jump shot from 26 ft,27,32
153,2,10:35.0,Defensive rebound by M. Plumlee,,27,32
154,2,10:28.0,I. Thomas misses 2-pt jump shot from 15 ft (block by D. Cousins),,27,32
155,2,10:27.0,Offensive rebound by I. Thomas,,27,32
156,2,10:14.0,T. Craig makes 2-pt jump shot from 12 ft (assist by M. Plumlee),,29,32
157,2,9:58.0,,D. Green misses 2-pt hook shot from 10 ft,29,32
158,2,9:56.0,Defensive rebound by M. Plumlee,,29,32
159,2,9:44.0,I. Thomas misses 2-pt layup from 11 ft,,29,32
160,2,9:43.0,,Defensive rebound by K. Durant,29,32
161,2,9:34.0,,Golden State full timeout,29,32
162,2,9:22.0,,K. Durant misses 2-pt jump shot from 15 ft,29,32
163,2,9:20.0,Defensive rebound by M. Beasley,,29,32
164,2,9:01.0,Turnover by M. Plumlee (bad pass),,29,32
165,2,9:01.0,,K. Thompson enters the game for A. Iguodala,29,32
166,2,8:48.0,,K. Thompson misses 2-pt jump shot from 18 ft,29,32
167,2,8:44.0,Defensive rebound by T. Craig,,29,32
168,2,8:31.0,I. Thomas misses 2-pt jump shot from 13 ft,,29,32
169,2,8:30.0,,Defensive rebound by D. Green,29,32
170,2,8:20.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by K. Durant),29,34
171,2,8:04.0,M. Plumlee makes 2-pt layup from 3 ft (assist by M. Morris),,31,34
172,2,7:53.0,,Offensive foul by K. Thompson (drawn by M. Morris),31,34
173,2,7:53.0,,Turnover by K. Thompson (offensive foul),31,34
174,2,7:42.0,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Thomas),,34,34
175,2,7:26.0,,K. Durant misses 2-pt jump shot from 19 ft,34,34
176,2,7:25.0,Defensive rebound by M. Plumlee,,34,34
177,2,7:19.0,Turnover by I. Thomas (bad pass; steal by D. Green),,34,34
178,2,7:15.0,,D. Green makes 2-pt layup from 2 ft,34,36
179,2,6:59.0,T. Craig misses 3-pt jump shot from 27 ft,,34,36
180,2,6:57.0,,Defensive rebound by D. Cousins,34,36
181,2,6:54.0,,Turnover by D. Cousins (traveling),34,36
182,2,6:39.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by I. Thomas),,37,36
183,2,6:25.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Cousins),37,39
184,2,6:01.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by M. Morris),,40,39
185,2,5:53.0,,Personal foul by M. Morris (drawn by K. Thompson),40,39
186,2,5:45.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Livingston),40,42
187,2,5:33.0,Offensive foul by M. Beasley (drawn by D. Cousins),,40,42
188,2,5:33.0,Turnover by M. Beasley (offensive foul),,40,42
189,2,5:33.0,N. Jokić enters the game for M. Morris,,40,42
190,2,5:33.0,J. Murray enters the game for M. Plumlee,,40,42
191,2,5:33.0,,S. Curry enters the game for S. Livingston,40,42
192,2,5:20.0,,D. Cousins makes 2-pt layup from 3 ft (assist by K. Thompson),40,44
193,2,5:09.0,I. Thomas misses 2-pt jump shot from 7 ft,,40,44
194,2,5:08.0,Offensive rebound by N. Jokić,,40,44
195,2,4:58.0,M. Beasley makes 3-pt jump shot from 24 ft (assist by N. Jokić),,43,44
196,2,4:48.0,,Shooting foul by J. Murray (drawn by K. Thompson),43,44
197,2,4:48.0,,K. Thompson makes free throw 1 of 3,43,45
198,2,4:48.0,,K. Thompson makes free throw 2 of 3,43,46
199,2,4:48.0,G. Harris enters the game for I. Thomas,,43,46
200,2,4:48.0,,K. Looney enters the game for D. Cousins,43,46
201,2,4:48.0,,K. Thompson makes free throw 3 of 3,43,47
202,2,4:27.0,T. Craig misses 3-pt jump shot from 24 ft,,43,47
203,2,4:24.0,Offensive rebound by Team,,43,47
204,2,4:24.0,,Loose ball foul by K. Looney (drawn by N. Jokić),43,47
205,2,4:24.0,,A. Iguodala enters the game for D. Green,43,47
206,2,4:20.0,J. Murray makes 2-pt jump shot from 4 ft,,45,47
207,2,4:20.0,Shooting foul by S. Curry (drawn by J. Murray),,45,47
208,2,4:20.0,J. Murray makes free throw 1 of 1,,46,47
209,2,4:11.0,,Turnover by S. Curry (bad pass; steal by N. Jokić),46,47
210,2,4:06.0,M. Beasley misses 3-pt jump shot from 24 ft,,46,47
211,2,4:04.0,,Defensive rebound by S. Curry,46,47
212,2,3:58.0,,K. Durant makes 2-pt layup from 3 ft,46,49
213,2,3:45.0,J. Murray misses 2-pt jump shot from 18 ft,,46,49
214,2,3:44.0,,Defensive rebound by K. Looney,46,49
215,2,3:40.0,,Personal foul by G. Harris (drawn by K. Durant),46,49
216,2,3:40.0,W. Barton enters the game for M. Beasley,,46,49
217,2,3:35.0,,Shooting foul by J. Murray (drawn by K. Looney),46,49
218,2,3:35.0,,K. Looney misses free throw 1 of 2,46,49
219,2,3:35.0,,Offensive rebound by Team,46,49
220,2,3:35.0,,K. Looney makes free throw 2 of 2,46,50
221,2,3:15.0,N. Jokić misses 2-pt jump shot from 9 ft (block by K. Thompson),,46,50
222,2,3:14.0,Offensive rebound by T. Craig,,46,50
223,2,3:09.0,G. Harris misses 2-pt jump shot from 15 ft,,46,50
224,2,3:09.0,Offensive rebound by Team,,46,50
225,2,3:09.0,,D. Green enters the game for K. Looney,46,50
226,2,3:01.0,N. Jokić makes 2-pt hook shot from 8 ft,,48,50
227,2,2:48.0,,K. Durant makes 2-pt jump shot from 6 ft,48,52
228,2,2:48.0,,Shooting foul by T. Craig (drawn by K. Durant),48,52
229,2,2:48.0,Denver full timeout,,48,52
230,2,2:48.0,,K. Durant makes free throw 1 of 1,48,53
231,2,2:37.0,N. Jokić makes 2-pt jump shot from 15 ft (assist by T. Craig),,50,53
232,2,2:14.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by D. Green),50,56
233,2,2:01.0,J. Murray misses 3-pt jump shot from 23 ft,,50,56
234,2,1:59.0,Offensive rebound by T. Craig,,50,56
235,2,1:55.0,W. Barton misses 3-pt jump shot from 26 ft,,50,56
236,2,1:53.0,,Defensive rebound by K. Thompson,50,56
237,2,1:40.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),50,59
238,2,1:30.0,Personal foul by S. Curry (drawn by J. Murray),,50,59
239,2,1:21.0,Turnover by T. Craig (bad pass),,50,59
240,2,1:21.0,M. Beasley enters the game for G. Harris,,50,59
241,2,1:21.0,M. Morris enters the game for J. Murray,,50,59
242,2,1:13.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by K. Thompson),50,61
243,2,1:00.0,,Violation by Team (kicked ball),50,61
244,2,0:53.0,Turnover by W. Barton (bad pass; steal by A. Iguodala),,50,61
245,2,0:46.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),50,64
246,2,0:36.0,M. Beasley misses 3-pt jump shot from 26 ft,,50,64
247,2,0:34.0,Offensive rebound by T. Craig,,50,64
248,2,0:28.0,N. Jokić misses 2-pt hook shot from 8 ft (block by K. Durant),,50,64
249,2,0:24.0,,Defensive rebound by A. Iguodala,50,64
250,2,0:21.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),50,67
251,2,0:02.0,M. Beasley misses 3-pt jump shot from 26 ft,,50,67
252,2,0:00.0,Offensive rebound by Team,,50,67
253,3,11:50.0,P. Millsap misses 3-pt jump shot from 28 ft,,50,67
254,3,11:48.0,,Defensive rebound by S. Curry,50,67
255,3,11:26.0,,D. Green misses 3-pt jump shot from 27 ft,50,67
256,3,11:24.0,Defensive rebound by W. Barton,,50,67
257,3,11:13.0,Shooting foul by D. Green (drawn by G. Harris),,50,67
258,3,11:13.0,G. Harris makes free throw 1 of 2,,51,67
259,3,11:13.0,G. Harris makes free throw 2 of 2,,52,67
260,3,11:03.0,Violation by Team (kicked ball),,52,67
261,3,10:51.0,,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Cousins),52,69
262,3,10:35.0,N. Jokić makes 3-pt jump shot from 28 ft,,55,69
263,3,10:24.0,,Shooting foul by G. Harris (drawn by D. Cousins),55,69
264,3,10:24.0,,D. Cousins makes free throw 1 of 2,55,70
265,3,10:24.0,,D. Cousins makes free throw 2 of 2,55,71
266,3,10:02.0,J. Murray misses 2-pt jump shot from 19 ft,,55,71
267,3,10:01.0,,Defensive rebound by D. Green,55,71
268,3,9:55.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by D. Green),55,73
269,3,9:38.0,P. Millsap misses 2-pt jump shot from 18 ft,,55,73
270,3,9:37.0,,Defensive rebound by D. Cousins,55,73
271,3,9:23.0,,Personal foul by P. Millsap (drawn by D. Green),55,73
272,3,9:13.0,,Turnover by S. Curry (bad pass; steal by N. Jokić),55,73
273,3,9:08.0,W. Barton makes 2-pt layup from 3 ft,,57,73
274,3,8:50.0,,D. Cousins makes 2-pt layup from 2 ft,57,75
275,3,8:38.0,P. Millsap misses 3-pt jump shot from 25 ft,,57,75
276,3,8:36.0,Offensive rebound by P. Millsap,,57,75
277,3,8:34.0,N. Jokić makes 2-pt jump shot from 12 ft (assist by P. Millsap),,59,75
278,3,8:21.0,,S. Curry misses 2-pt jump shot from 14 ft,59,75
279,3,8:20.0,Defensive rebound by N. Jokić,,59,75
280,3,8:17.0,W. Barton misses 2-pt layup from 5 ft (block by D. Cousins),,59,75
281,3,8:16.0,,Defensive rebound by Team,59,75
282,3,8:06.0,,Turnover by D. Cousins (traveling),59,75
283,3,8:04.0,W. Barton misses 3-pt jump shot from 27 ft,,59,75
284,3,8:02.0,Offensive rebound by W. Barton,,59,75
285,3,7:58.0,W. Barton misses 2-pt jump shot from 13 ft,,59,75
286,3,7:57.0,,Defensive rebound by D. Green,59,75
287,3,7:57.0,,Golden State full timeout,59,75
288,3,7:46.0,,S. Curry misses 3-pt jump shot from 27 ft,59,75
289,3,7:44.0,Defensive rebound by W. Barton,,59,75
290,3,7:24.0,W. Barton misses 2-pt layup from 3 ft (block by K. Durant),,59,75
291,3,7:23.0,,Defensive rebound by S. Curry,59,75
292,3,7:16.0,,K. Thompson misses 3-pt jump shot from 26 ft,59,75
293,3,7:14.0,Defensive rebound by N. Jokić,,59,75
294,3,7:02.0,Shooting foul by K. Durant (drawn by G. Harris),,59,75
295,3,7:02.0,G. Harris makes free throw 1 of 2,,60,75
296,3,7:02.0,G. Harris makes free throw 2 of 2,,61,75
297,3,6:46.0,,Turnover by S. Curry (bad pass; steal by W. Barton),61,75
298,3,6:35.0,J. Murray makes 3-pt jump shot from 26 ft (assist by N. Jokić),,64,75
299,3,6:12.0,,K. Thompson misses 2-pt jump shot from 18 ft,64,75
300,3,6:11.0,Defensive rebound by P. Millsap,,64,75
301,3,6:03.0,Turnover by W. Barton (out of bounds lost ball),,64,75
302,3,6:03.0,,K. Looney enters the game for D. Cousins,64,75
303,3,5:48.0,,K. Durant misses 2-pt jump shot from 10 ft,64,75
304,3,5:47.0,,Offensive rebound by K. Looney,64,75
305,3,5:41.0,,K. Looney makes 2-pt layup at rim,64,77
306,3,5:30.0,J. Murray makes 2-pt jump shot from 13 ft (assist by N. Jokić),,66,77
307,3,5:20.0,,Turnover by D. Green (bad pass; steal by W. Barton),66,77
308,3,5:10.0,P. Millsap makes 2-pt layup from 1 ft (assist by J. Murray),,68,77
309,3,4:54.0,,K. Durant misses 2-pt jump shot from 17 ft,68,77
310,3,4:53.0,Defensive rebound by W. Barton,,68,77
311,3,4:44.0,W. Barton misses 2-pt layup from 3 ft,,68,77
312,3,4:42.0,,Defensive rebound by K. Durant,68,77
313,3,4:38.0,,K. Durant makes 2-pt dunk from 1 ft,68,79
314,3,4:19.0,P. Millsap makes 2-pt layup from 3 ft (assist by N. Jokić),,70,79
315,3,4:06.0,,Shooting foul by P. Millsap (drawn by D. Green),70,79
316,3,4:06.0,,D. Green misses free throw 1 of 2,70,79
317,3,4:06.0,,Offensive rebound by Team,70,79
318,3,4:06.0,M. Beasley enters the game for G. Harris,,70,79
319,3,4:06.0,M. Plumlee enters the game for P. Millsap,,70,79
320,3,4:06.0,,A. Iguodala enters the game for K. Thompson,70,79
321,3,4:06.0,,D. Green makes free throw 2 of 2,70,80
322,3,3:43.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by J. Murray),,72,80
323,3,3:23.0,,K. Durant makes 2-pt jump shot from 11 ft,72,82
324,3,3:23.0,,Shooting foul by W. Barton (drawn by K. Durant),72,82
325,3,3:23.0,,J. Bell enters the game for D. Green,72,82
326,3,3:23.0,,K. Durant makes free throw 1 of 1,72,83
327,3,3:09.0,M. Plumlee misses 2-pt hook shot from 10 ft,,72,83
328,3,3:08.0,,Defensive rebound by A. Iguodala,72,83
329,3,3:01.0,,K. Looney makes 2-pt dunk from 1 ft (assist by A. Iguodala),72,85
330,3,2:38.0,J. Murray misses 2-pt jump shot from 20 ft,,72,85
331,3,2:37.0,,Defensive rebound by S. Curry,72,85
332,3,2:29.0,,S. Curry makes 3-pt jump shot from 30 ft,72,88
333,3,2:28.0,Denver full timeout,,72,88
334,3,2:28.0,T. Craig enters the game for W. Barton,,72,88
335,3,2:28.0,M. Morris enters the game for J. Murray,,72,88
336,3,2:12.0,T. Craig misses 3-pt jump shot from 26 ft,,72,88
337,3,2:10.0,,Defensive rebound by K. Looney,72,88
338,3,1:48.0,,K. Durant misses 2-pt jump shot from 14 ft (block by N. Jokić),72,88
339,3,1:46.0,Defensive rebound by T. Craig,,72,88
340,3,1:42.0,M. Morris misses 3-pt jump shot from 24 ft,,72,88
341,3,1:40.0,Offensive rebound by M. Plumlee,,72,88
342,3,1:32.0,T. Craig misses 2-pt jump shot from 6 ft,,72,88
343,3,1:31.0,,Defensive rebound by J. Bell,72,88
344,3,1:25.0,,K. Durant makes 2-pt jump shot from 19 ft,72,90
345,3,0:56.0,T. Craig misses 2-pt layup from 4 ft,,72,90
346,3,0:55.0,Offensive rebound by M. Plumlee,,72,90
347,3,0:43.0,Shooting foul by J. Bell (drawn by M. Morris),,72,90
348,3,0:43.0,M. Morris misses free throw 1 of 2,,72,90
349,3,0:43.0,Offensive rebound by Team,,72,90
350,3,0:43.0,P. Millsap enters the game for N. Jokić,,72,90
351,3,0:43.0,M. Morris makes free throw 2 of 2,,73,90
352,3,0:30.0,,A. Iguodala misses 3-pt jump shot from 23 ft,73,90
353,3,0:27.0,Defensive rebound by M. Plumlee,,73,90
354,3,0:04.0,Turnover by Team (shot clock),,73,90
355,3,0:04.0,,K. Thompson enters the game for J. Bell,73,90
356,3,0:02.0,,S. Curry misses 3-pt jump shot from 48 ft,73,90
357,3,0:00.0,Defensive rebound by P. Millsap,,73,90
358,3,0:00.0,Personal foul by K. Looney (drawn by P. Millsap),,73,90
359,3,0:00.0,P. Millsap makes free throw 1 of 2,,74,90
360,3,0:00.0,,J. Bell enters the game for S. Curry,74,90
361,3,0:00.0,P. Millsap makes free throw 2 of 2,,75,90
362,4,11:45.0,,S. Livingston makes 2-pt jump shot from 11 ft (assist by A. Iguodala),75,92
363,4,11:18.0,Turnover by I. Thomas (bad pass; steal by A. Iguodala),,75,92
364,4,11:08.0,,D. Green misses 3-pt jump shot from 26 ft,75,92
365,4,11:03.0,Defensive rebound by M. Plumlee,,75,92
366,4,11:03.0,M. Plumlee misses 2-pt jump shot from 7 ft (block by D. Cousins),,75,92
367,4,11:02.0,Offensive rebound by Team,,75,92
368,4,10:57.0,I. Thomas makes 2-pt layup from 4 ft (assist by M. Plumlee),,77,92
369,4,10:57.0,Shooting foul by D. Cousins (drawn by I. Thomas),,77,92
370,4,10:57.0,I. Thomas makes free throw 1 of 1,,78,92
371,4,10:45.0,,Personal foul by M. Plumlee (drawn by D. Cousins),78,92
372,4,10:37.0,,K. Thompson misses 2-pt jump shot from 20 ft,78,92
373,4,10:36.0,,Offensive rebound by D. Cousins,78,92
374,4,10:34.0,,D. Cousins makes 2-pt layup from 3 ft,78,94
375,4,10:17.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by M. Morris),,81,94
376,4,10:06.0,,Turnover by A. Iguodala (bad pass),81,94
377,4,10:00.0,I. Thomas makes 2-pt jump shot from 20 ft,,83,94
378,4,9:48.0,,Personal foul by M. Plumlee (drawn by D. Cousins),83,94
379,4,9:39.0,,K. Thompson makes 3-pt jump shot from 26 ft,83,97
380,4,9:31.0,Personal foul by K. Thompson (drawn by M. Morris),,83,97
381,4,9:23.0,M. Beasley misses 3-pt jump shot from 26 ft,,83,97
382,4,9:21.0,Offensive rebound by M. Plumlee,,83,97
383,4,9:18.0,M. Morris misses 2-pt jump shot from 11 ft (block by D. Cousins),,83,97
384,4,9:17.0,,Defensive rebound by D. Cousins,83,97
385,4,9:09.0,,K. Thompson misses 2-pt jump shot from 21 ft,83,97
386,4,9:07.0,Defensive rebound by M. Plumlee,,83,97
