,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
28,1,8:44.0,Defensive rebound by T. Bryant,,5,9
29,1,8:34.0,Turnover by T. Bryant (lost ball; steal by J. Harris),,5,9
30,1,8:24.0,,J. Allen makes 2-pt jump shot from 2 ft (assist by D. Russell),5,11
31,1,8:10.0,T. Satoranský makes 3-pt jump shot from 24 ft (assist by B. Beal),,8,11
32,1,7:55.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,8,11
33,1,7:50.0,Defensive rebound by Team,,8,11
34,1,7:50.0,M. Morris enters the game for T. Bryant,,8,11
35,1,7:39.0,J. Green misses 2-pt dunk from 2 ft,,8,11
36,1,7:31.0,,Defensive rebound by R. Kurucs,8,11
37,1,7:30.0,,J. Allen makes 2-pt dunk from 2 ft (assist by R. Hollis-Jefferson),8,13
38,1,7:29.0,Washington full timeout,,8,13
39,1,7:17.0,J. Wall misses 3-pt jump shot from 25 ft,,8,13
40,1,7:14.0,,Defensive rebound by R. Kurucs,8,13
41,1,6:59.0,,R. Hollis-Jefferson misses 2-pt layup from 6 ft,8,13
42,1,6:56.0,Defensive rebound by M. Morris,,8,13
43,1,6:56.0,Turnover by M. Morris (bad pass),,8,13
44,1,6:45.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),8,15
45,1,6:32.0,B. Beal makes 2-pt layup from 3 ft (assist by J. Wall),,10,15
46,1,6:24.0,,Turnover by D. Russell (step out of bounds),10,15
47,1,6:24.0,,S. Dinwiddie enters the game for D. Russell,10,15
48,1,6:14.0,J. Wall makes 2-pt jump shot from 16 ft,,12,15
49,1,6:00.0,,Shooting foul by T. Satoranský (drawn by J. Allen),12,15
50,1,6:00.0,,J. Allen makes free throw 1 of 2,12,16
51,1,6:00.0,,J. Allen makes free throw 2 of 2,12,17
52,1,5:46.0,J. Wall misses 2-pt jump shot from 20 ft,,12,17
53,1,5:42.0,,Defensive rebound by R. Hollis-Jefferson,12,17
54,1,5:24.0,,S. Dinwiddie makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),12,19
55,1,5:05.0,Personal foul by R. Kurucs (drawn by B. Beal),,12,19
56,1,5:05.0,,D. Carroll enters the game for R. Kurucs,12,19
57,1,5:00.0,B. Beal makes 2-pt jump shot from 12 ft,,14,19
58,1,4:39.0,,J. Harris misses 3-pt jump shot from 26 ft,14,19
59,1,4:36.0,Defensive rebound by B. Beal,,14,19
60,1,4:28.0,T. Satoranský makes 2-pt layup from 1 ft (assist by B. Beal),,16,19
61,1,4:28.0,,Brooklyn full timeout,16,19
62,1,4:28.0,S. Dekker enters the game for J. Green,,16,19
63,1,4:28.0,K. Oubre enters the game for T. Satoranský,,16,19
64,1,4:05.0,,D. Carroll misses 2-pt jump shot from 7 ft,16,19
65,1,4:03.0,Defensive rebound by K. Oubre,,16,19
66,1,3:57.0,J. Wall makes 2-pt layup from 8 ft,,18,19
67,1,3:42.0,,J. Harris misses 3-pt jump shot from 26 ft,18,19
68,1,3:40.0,Defensive rebound by M. Morris,,18,19
69,1,3:32.0,S. Dekker misses 3-pt jump shot from 22 ft,,18,19
70,1,3:27.0,,Defensive rebound by R. Hollis-Jefferson,18,19
71,1,3:24.0,,Turnover by R. Hollis-Jefferson (out of bounds lost ball),18,19
72,1,3:24.0,,E. Davis enters the game for J. Allen,18,19
73,1,3:24.0,,J. Dudley enters the game for R. Hollis-Jefferson,18,19
74,1,3:12.0,Offensive foul by M. Morris (drawn by S. Dinwiddie),,18,19
75,1,3:12.0,Turnover by M. Morris (offensive foul),,18,19
76,1,3:12.0,A. Rivers enters the game for J. Wall,,18,19
77,1,2:55.0,,E. Davis makes 2-pt layup from 1 ft (assist by S. Dinwiddie),18,21
78,1,2:41.0,K. Oubre makes 2-pt dunk from 1 ft (assist by B. Beal),,20,21
79,1,2:29.0,,J. Harris misses 3-pt jump shot from 24 ft,20,21
80,1,2:26.0,,Offensive rebound by E. Davis,20,21
81,1,2:17.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,20,21
82,1,2:14.0,,Offensive rebound by J. Dudley,20,21
83,1,2:11.0,,E. Davis misses 3-pt jump shot from 25 ft,20,21
84,1,2:08.0,Defensive rebound by S. Dekker,,20,21
85,1,2:02.0,Shooting foul by D. Carroll (drawn by B. Beal),,20,21
86,1,2:02.0,B. Beal makes free throw 1 of 2,,21,21
87,1,2:02.0,,D. Russell enters the game for J. Harris,21,21
88,1,2:02.0,B. Beal makes free throw 2 of 2,,22,21
89,1,1:43.0,,D. Russell makes 2-pt jump shot from 8 ft,22,23
90,1,1:35.0,K. Oubre makes 2-pt dunk from 3 ft (assist by B. Beal),,24,23
91,1,1:34.0,,Brooklyn full timeout,24,23
92,1,1:34.0,T. Satoranský enters the game for B. Beal,,24,23
93,1,1:34.0,,Violation by Team (delay of game),24,23
94,1,1:22.0,,Turnover by S. Dinwiddie (bad pass),24,23
95,1,1:10.0,Shooting foul by E. Davis (drawn by M. Morris),,24,23
96,1,1:10.0,M. Morris makes free throw 1 of 2,,25,23
97,1,1:10.0,M. Morris misses free throw 2 of 2,,25,23
98,1,1:06.0,Offensive rebound by S. Dekker,,25,23
99,1,1:03.0,T. Satoranský makes 2-pt jump shot from 19 ft (assist by M. Morris),,27,23
100,1,0:48.0,,D. Carroll misses 3-pt jump shot from 23 ft,27,23
101,1,0:44.0,,Offensive rebound by E. Davis,27,23
102,1,0:42.0,,E. Davis makes 2-pt hook shot from 3 ft,27,25
103,1,0:31.0,S. Dekker makes 2-pt layup from 2 ft (assist by M. Morris),,29,25
104,1,0:23.0,,J. Dudley makes 2-pt layup from 1 ft (assist by S. Dinwiddie),29,27
105,1,0:01.0,S. Dekker makes 2-pt layup from 1 ft (assist by T. Satoranský),,31,27
106,2,11:41.0,,D. Carroll makes 2-pt jump shot from 14 ft (assist by J. Dudley),31,29
107,2,11:22.0,T. Satoranský misses 2-pt jump shot from 4 ft,,31,29
108,2,11:20.0,,Defensive rebound by E. Davis,31,29
109,2,11:15.0,,D. Russell makes 2-pt layup from 2 ft (assist by S. Dinwiddie),31,31
110,2,11:00.0,K. Oubre misses 2-pt jump shot from 4 ft,,31,31
111,2,10:57.0,,Defensive rebound by D. Russell,31,31
112,2,10:52.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Dudley),31,34
113,2,10:49.0,Washington full timeout,,31,34
114,2,10:32.0,M. Morris makes 2-pt jump shot from 6 ft,,33,34
115,2,10:15.0,,S. Dinwiddie makes 2-pt layup from 1 ft,33,36
116,2,10:15.0,,Shooting foul by T. Satoranský (drawn by S. Dinwiddie),33,36
117,2,10:15.0,,S. Dinwiddie makes free throw 1 of 1,33,37
118,2,10:03.0,Shooting foul by S. Dinwiddie (drawn by A. Rivers),,33,37
119,2,10:03.0,A. Rivers makes free throw 1 of 2,,34,37
120,2,10:03.0,A. Rivers misses free throw 2 of 2,,34,37
121,2,10:03.0,,Defensive rebound by Team,34,37
122,2,9:54.0,,D. Russell misses 2-pt jump shot from 12 ft,34,37
123,2,9:53.0,,Offensive rebound by Team,34,37
124,2,9:53.0,,R. Kurucs enters the game for S. Dinwiddie,34,37
125,2,9:39.0,,D. Carroll misses 2-pt jump shot from 10 ft,34,37
126,2,9:37.0,Defensive rebound by K. Oubre,,34,37
127,2,9:26.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by S. Dekker),,37,37
128,2,9:12.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Russell),37,40
129,2,8:55.0,K. Oubre misses 2-pt jump shot from 2 ft,,37,40
130,2,8:53.0,Offensive rebound by K. Oubre,,37,40
131,2,8:52.0,K. Oubre misses 2-pt layup from 2 ft,,37,40
132,2,8:50.0,,Defensive rebound by J. Dudley,37,40
133,2,8:42.0,,D. Russell misses 2-pt layup from 3 ft,37,40
134,2,8:40.0,Defensive rebound by T. Satoranský,,37,40
135,2,8:39.0,Personal foul by J. Dudley (drawn by T. Satoranský),,37,40
136,2,8:39.0,J. Wall enters the game for T. Satoranský,,37,40
137,2,8:23.0,A. Rivers misses 3-pt jump shot from 24 ft,,37,40
138,2,8:21.0,Offensive rebound by S. Dekker,,37,40
139,2,8:00.0,Turnover by J. Wall (bad pass; steal by D. Carroll),,37,40
140,2,7:58.0,,Shooting foul by A. Rivers (drawn by E. Davis),37,40
141,2,7:58.0,,E. Davis makes free throw 1 of 2,37,41
142,2,7:58.0,,E. Davis makes free throw 2 of 2,37,42
143,2,7:49.0,M. Morris makes 2-pt dunk from 2 ft (assist by J. Wall),,39,42
144,2,7:38.0,,E. Davis makes 2-pt layup from 3 ft (assist by D. Russell),39,44
145,2,7:18.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Wall),,41,44
146,2,7:07.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. Russell),41,47
147,2,6:52.0,S. Dekker misses 3-pt jump shot from 24 ft,,41,47
148,2,6:49.0,,Defensive rebound by D. Russell,41,47
149,2,6:34.0,,D. Carroll misses 3-pt jump shot from 25 ft,41,47
150,2,6:30.0,Defensive rebound by Team,,41,47
151,2,6:30.0,,Loose ball foul by J. Dudley (drawn by S. Dekker),41,47
152,2,6:30.0,B. Beal enters the game for S. Dekker,,41,47
153,2,6:30.0,,S. Dinwiddie enters the game for D. Carroll,41,47
154,2,6:22.0,J. Wall makes 2-pt layup from 1 ft,,43,47
155,2,6:08.0,,Shooting foul by A. Rivers (drawn by R. Kurucs),43,47
156,2,6:08.0,,R. Kurucs makes free throw 1 of 2,43,48
157,2,6:08.0,J. Green enters the game for A. Rivers,,43,48
158,2,6:08.0,,J. Allen enters the game for E. Davis,43,48
159,2,6:08.0,,J. Harris enters the game for J. Dudley,43,48
160,2,6:08.0,,R. Hollis-Jefferson enters the game for D. Russell,43,48
161,2,6:08.0,,R. Kurucs makes free throw 2 of 2,43,49
162,2,6:02.0,B. Beal misses 2-pt jump shot from 17 ft,,43,49
163,2,6:01.0,,Defensive rebound by Team,43,49
164,2,6:01.0,Loose ball foul by M. Morris (drawn by J. Harris),,43,49
165,2,6:01.0,T. Bryant enters the game for M. Morris,,43,49
166,2,5:48.0,,J. Harris makes 2-pt jump shot from 8 ft (assist by S. Dinwiddie),43,51
167,2,5:39.0,B. Beal misses 2-pt jump shot from 10 ft,,43,51
168,2,5:38.0,Offensive rebound by Team,,43,51
169,2,5:33.0,B. Beal makes 2-pt jump shot from 13 ft,,45,51
170,2,5:09.0,,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft (assist by J. Harris),45,53
171,2,4:56.0,Offensive foul by J. Green (drawn by R. Hollis-Jefferson),,45,53
172,2,4:56.0,Turnover by J. Green (offensive foul),,45,53
173,2,4:41.0,,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft (assist by R. Kurucs),45,55
174,2,4:41.0,,Shooting foul by K. Oubre (drawn by R. Hollis-Jefferson),45,55
175,2,4:41.0,T. Satoranský enters the game for K. Oubre,,45,55
176,2,4:41.0,,R. Hollis-Jefferson makes free throw 1 of 1,45,56
177,2,4:33.0,J. Wall misses 3-pt jump shot from 25 ft,,45,56
178,2,4:30.0,,Defensive rebound by R. Hollis-Jefferson,45,56
179,2,4:25.0,,Shooting foul by T. Satoranský (drawn by S. Dinwiddie),45,56
180,2,4:25.0,,S. Dinwiddie misses free throw 1 of 2,45,56
181,2,4:25.0,,Offensive rebound by Team,45,56
182,2,4:25.0,A. Rivers enters the game for T. Satoranský,,45,56
183,2,4:25.0,,S. Dinwiddie makes free throw 2 of 2,45,57
184,2,4:13.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by J. Wall),,48,57
185,2,4:00.0,,S. Dinwiddie makes 2-pt layup from 2 ft,48,59
186,2,3:48.0,T. Bryant misses 3-pt jump shot from 25 ft,,48,59
187,2,3:46.0,,Defensive rebound by R. Hollis-Jefferson,48,59
188,2,3:38.0,,J. Allen misses 2-pt hook shot from 8 ft,48,59
189,2,3:35.0,Defensive rebound by A. Rivers,,48,59
190,2,3:29.0,J. Wall makes 2-pt layup from 2 ft,,50,59
191,2,3:28.0,,Brooklyn full timeout,50,59
192,2,3:28.0,,D. Carroll enters the game for R. Kurucs,50,59
193,2,3:13.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Harris),50,62
194,2,2:48.0,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),,53,62
195,2,2:32.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,53,65
196,2,2:22.0,A. Rivers misses 3-pt jump shot from 23 ft,,53,65
197,2,2:18.0,,Defensive rebound by D. Carroll,53,65
198,2,2:06.0,,Personal foul by T. Bryant (drawn by S. Dinwiddie),53,65
199,2,2:06.0,,S. Dinwiddie makes free throw 1 of 2,53,66
200,2,2:06.0,,S. Dinwiddie makes free throw 2 of 2,53,67
201,2,1:48.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by B. Beal),,56,67
202,2,1:34.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),56,69
203,2,1:10.0,T. Bryant misses 3-pt jump shot from 23 ft,,56,69
204,2,1:07.0,,Defensive rebound by S. Dinwiddie,56,69
205,2,1:01.0,,J. Harris misses 3-pt jump shot from 23 ft,56,69
206,2,0:58.0,Defensive rebound by T. Bryant,,56,69
207,2,0:55.0,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Bryant),,59,69
208,2,0:39.0,,Shooting foul by J. Green (drawn by D. Carroll),59,69
209,2,0:39.0,,D. Carroll misses free throw 1 of 2,59,69
210,2,0:39.0,,Offensive rebound by Team,59,69
211,2,0:39.0,,D. Carroll makes free throw 2 of 2,59,70
212,2,0:34.0,J. Wall misses 3-pt jump shot from 25 ft,,59,70
213,2,0:30.0,,Defensive rebound by J. Harris,59,70
214,2,0:15.0,,J. Allen misses 2-pt hook shot from 4 ft,59,70
215,2,0:13.0,Defensive rebound by J. Green,,59,70
216,2,0:00.0,B. Beal misses 2-pt jump shot from 15 ft,,59,70
217,2,0:00.0,Offensive rebound by Team,,59,70
218,3,11:37.0,,R. Hollis-Jefferson makes 2-pt jump shot from 5 ft (assist by D. Russell),59,72
219,3,11:25.0,Personal foul by J. Harris (drawn by B. Beal),,59,72
220,3,11:15.0,B. Beal makes 2-pt jump shot from 14 ft,,61,72
221,3,11:03.0,,Turnover by J. Harris (bad pass),61,72
222,3,10:57.0,J. Green makes 3-pt jump shot from 24 ft (assist by B. Beal),,64,72
223,3,10:39.0,,D. Russell misses 3-pt jump shot from 26 ft,64,72
224,3,10:36.0,Defensive rebound by Team,,64,72
225,3,10:29.0,B. Beal misses 3-pt jump shot from 25 ft,,64,72
226,3,10:26.0,,Defensive rebound by D. Russell,64,72
227,3,10:20.0,,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft (assist by J. Harris),64,74
228,3,10:05.0,Personal foul by R. Hollis-Jefferson (drawn by J. Wall),,64,74
229,3,9:59.0,T. Bryant misses 3-pt jump shot from 26 ft,,64,74
230,3,9:55.0,,Defensive rebound by R. Hollis-Jefferson,64,74
231,3,9:51.0,,Personal foul by J. Wall (drawn by D. Russell),64,74
232,3,9:40.0,,J. Harris makes 2-pt jump shot from 10 ft (assist by D. Russell),64,76
233,3,9:23.0,T. Bryant makes 2-pt dunk from 1 ft,,66,76
234,3,9:05.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Wall),66,76
235,3,9:00.0,Turnover by T. Satoranský (lost ball; steal by R. Hollis-Jefferson),,66,76
236,3,8:56.0,,Personal foul by T. Satoranský (drawn by R. Hollis-Jefferson),66,76
237,3,8:56.0,A. Rivers enters the game for T. Satoranský,,66,76
238,3,8:41.0,,Shooting foul by B. Beal (drawn by J. Allen),66,76
239,3,8:41.0,,J. Allen makes free throw 1 of 2,66,77
240,3,8:41.0,,J. Allen makes free throw 2 of 2,66,78
241,3,8:31.0,B. Beal makes 2-pt dunk from 2 ft (assist by J. Wall),,68,78
242,3,8:29.0,,Technical foul by J. Allen,68,78
243,3,8:29.0,Technical foul by B. Beal,,68,78
244,3,8:19.0,,J. Allen misses 2-pt layup from 1 ft,68,78
245,3,8:17.0,Defensive rebound by T. Bryant,,68,78
246,3,8:01.0,T. Bryant makes 3-pt jump shot from 25 ft (assist by J. Wall),,71,78
247,3,7:38.0,,J. Allen makes 2-pt dunk at rim (assist by J. Harris),71,80
248,3,7:21.0,J. Green makes 3-pt jump shot from 24 ft (assist by B. Beal),,74,80
249,3,7:20.0,,Brooklyn full timeout,74,80
250,3,7:06.0,,J. Harris misses 2-pt layup from 4 ft (block by T. Bryant),74,80
251,3,7:06.0,,Offensive rebound by Team,74,80
252,3,7:00.0,,R. Kurucs makes 2-pt jump shot from 22 ft (assist by D. Russell),74,82
253,3,6:45.0,J. Wall misses 3-pt jump shot from 25 ft,,74,82
254,3,6:41.0,,Defensive rebound by R. Kurucs,74,82
255,3,6:36.0,,Turnover by D. Russell (bad pass),74,82
256,3,6:25.0,A. Rivers misses 3-pt jump shot from 24 ft,,74,82
257,3,6:22.0,,Defensive rebound by J. Harris,74,82
258,3,6:15.0,,R. Kurucs makes 3-pt jump shot from 24 ft (assist by J. Harris),74,85
259,3,6:13.0,Washington full timeout,,74,85
260,3,6:13.0,,S. Dinwiddie enters the game for D. Russell,74,85
261,3,5:55.0,J. Green makes 3-pt jump shot from 26 ft (assist by J. Wall),,77,85
262,3,5:39.0,,Shooting foul by J. Green (drawn by R. Kurucs),77,85
263,3,5:39.0,,R. Kurucs makes free throw 1 of 2,77,86
264,3,5:39.0,M. Morris enters the game for T. Bryant,,77,86
265,3,5:39.0,,R. Kurucs makes free throw 2 of 2,77,87
266,3,5:23.0,B. Beal makes 2-pt jump shot from 2 ft (assist by A. Rivers),,79,87
267,3,5:23.0,Shooting foul by R. Hollis-Jefferson (drawn by B. Beal),,79,87
268,3,5:23.0,B. Beal misses free throw 1 of 1,,79,87
269,3,5:20.0,,Defensive rebound by R. Hollis-Jefferson,79,87
270,3,5:03.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,79,87
271,3,5:00.0,Defensive rebound by J. Wall,,79,87
272,3,4:54.0,A. Rivers misses 2-pt layup from 1 ft,,79,87
273,3,4:52.0,,Defensive rebound by J. Allen,79,87
274,3,4:52.0,K. Oubre enters the game for J. Green,,79,87
275,3,4:52.0,,D. Carroll enters the game for R. Kurucs,79,87
276,3,4:34.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by J. Harris),79,90
277,3,4:08.0,K. Oubre makes 2-pt dunk from 1 ft (assist by B. Beal),,81,90
278,3,3:49.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Carroll),81,92
279,3,3:29.0,A. Rivers misses 2-pt jump shot from 1 ft (block by J. Allen),,81,92
280,3,3:29.0,Offensive rebound by Team,,81,92
281,3,3:29.0,,E. Davis enters the game for J. Allen,81,92
282,3,3:29.0,,J. Dudley enters the game for J. Harris,81,92
283,3,3:29.0,,D. Russell enters the game for R. Hollis-Jefferson,81,92
284,3,3:29.0,,Violation by Team (delay of game),81,92
285,3,3:29.0,,Violation by Team (delay of game),81,92
286,3,3:29.0,B. Beal makes technical free throw,,82,92
287,3,3:27.0,M. Morris misses 3-pt jump shot from 25 ft,,82,92
288,3,3:23.0,,Defensive rebound by J. Dudley,82,92
289,3,3:04.0,,Shooting foul by K. Oubre (drawn by J. Dudley),82,92
290,3,3:04.0,,J. Dudley makes free throw 1 of 2,82,93
291,3,3:04.0,S. Dekker enters the game for J. Wall,,82,93
292,3,3:04.0,,J. Dudley makes free throw 2 of 2,82,94
293,3,2:47.0,B. Beal misses 2-pt jump shot from 14 ft,,82,94
294,3,2:45.0,,Defensive rebound by J. Dudley,82,94
295,3,2:28.0,,S. Dinwiddie makes 2-pt layup from 6 ft,82,96
296,3,2:23.0,Turnover by M. Morris (bad pass; steal by J. Dudley),,82,96
297,3,2:18.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,82,96
298,3,2:16.0,,Offensive rebound by S. Dinwiddie,82,96
299,3,2:07.0,,D. Russell misses 3-pt jump shot from 26 ft,82,96
300,3,2:04.0,,Offensive rebound by Team,82,96
301,3,1:56.0,,J. Dudley misses 3-pt jump shot from 23 ft,82,96
302,3,1:54.0,,Offensive rebound by E. Davis,82,96
303,3,1:48.0,,S. Dinwiddie misses 2-pt layup from 2 ft,82,96
304,3,1:45.0,Defensive rebound by S. Dekker,,82,96
305,3,1:44.0,Shooting foul by D. Russell (drawn by S. Dekker),,82,96
306,3,1:44.0,S. Dekker makes free throw 1 of 2,,83,96
307,3,1:44.0,S. Dekker misses free throw 2 of 2,,83,96
308,3,1:42.0,,Defensive rebound by E. Davis,83,96
309,3,1:24.0,,Turnover by D. Russell (lost ball; steal by S. Dekker),83,96
310,3,1:16.0,A. Rivers makes 2-pt layup from 1 ft,,85,96
311,3,1:09.0,,Personal foul by A. Rivers (drawn by S. Dinwiddie),85,96
312,3,1:09.0,Technical foul by A. Rivers,,85,96
313,3,1:09.0,,D. Russell makes technical free throw,85,97
314,3,1:09.0,,S. Dinwiddie makes free throw 1 of 2,85,98
315,3,1:09.0,,S. Dinwiddie makes free throw 2 of 2,85,99
316,3,0:52.0,Offensive foul by M. Morris (drawn by D. Carroll),,85,99
317,3,0:52.0,Turnover by M. Morris (offensive foul),,85,99
318,3,0:42.0,,S. Dinwiddie makes 2-pt layup from 1 ft (assist by E. Davis),85,101
319,3,0:29.0,B. Beal misses 2-pt jump shot from 14 ft,,85,101
320,3,0:26.0,,Defensive rebound by J. Dudley,85,101
321,3,0:04.0,,S. Dinwiddie misses 2-pt jump shot from 6 ft,85,101
322,3,0:01.0,Defensive rebound by K. Oubre,,85,101
323,4,11:59.0,Violation by Team (delay of game),,85,101
324,4,11:48.0,B. Beal misses 2-pt jump shot from 14 ft,,85,101
325,4,11:44.0,,Defensive rebound by D. Carroll,85,101
326,4,11:28.0,,D. Russell misses 2-pt layup at rim,85,101
327,4,11:25.0,Defensive rebound by Team,,85,101
328,4,11:11.0,K. Oubre misses 2-pt jump shot from 4 ft,,85,101
329,4,11:10.0,Offensive rebound by A. Rivers,,85,101
330,4,11:10.0,A. Rivers makes 2-pt dunk from 1 ft,,87,101
331,4,11:10.0,Shooting foul by E. Davis (drawn by A. Rivers),,87,101
332,4,11:10.0,A. Rivers misses free throw 1 of 1,,87,101
333,4,11:10.0,,Defensive rebound by D. Carroll,87,101
334,4,10:48.0,,J. Dudley makes 2-pt layup from 2 ft (assist by D. Russell),87,103
335,4,10:26.0,B. Beal makes 2-pt dunk at rim (assist by A. Rivers),,89,103
336,4,10:13.0,,D. Russell misses 3-pt jump shot from 26 ft,89,103
337,4,10:10.0,Defensive rebound by M. Morris,,89,103
338,4,10:04.0,B. Beal makes 2-pt jump shot from 20 ft,,91,103
339,4,9:34.0,,D. Russell misses 2-pt jump shot from 9 ft,91,103
340,4,9:32.0,Defensive rebound by S. Dekker,,91,103
341,4,9:25.0,S. Dekker misses 2-pt dunk from 2 ft,,91,103
342,4,9:23.0,,Defensive rebound by S. Dinwiddie,91,103
343,4,9:19.0,,J. Dudley misses 3-pt jump shot from 24 ft,91,103
344,4,9:19.0,,Offensive rebound by D. Carroll,91,103
345,4,9:13.0,,D. Carroll misses 3-pt jump shot from 23 ft,91,103
346,4,9:13.0,,Offensive rebound by E. Davis,91,103
347,4,9:08.0,,D. Russell misses 3-pt jump shot from 25 ft,91,103
348,4,9:06.0,Defensive rebound by K. Oubre,,91,103
349,4,9:06.0,Washington full timeout,,91,103
350,4,9:06.0,J. Wall enters the game for B. Beal,,91,103
351,4,9:06.0,,R. Hollis-Jefferson enters the game for E. Davis,91,103
352,4,9:06.0,,R. Kurucs enters the game for S. Dinwiddie,91,103
353,4,8:53.0,M. Morris makes 2-pt jump shot from 11 ft,,93,103
354,4,8:42.0,,Personal foul by M. Morris (drawn by J. Dudley),93,103
355,4,8:30.0,,J. Dudley misses 2-pt layup from 3 ft (block by S. Dekker),93,103
356,4,8:27.0,Defensive rebound by S. Dekker,,93,103
357,4,8:19.0,J. Wall misses 3-pt jump shot from 25 ft,,93,103
358,4,8:16.0,,Defensive rebound by R. Hollis-Jefferson,93,103
359,4,8:10.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,93,105
360,4,8:02.0,K. Oubre misses 3-pt jump shot from 26 ft,,93,105
361,4,8:02.0,,Defensive rebound by D. Carroll,93,105
362,4,7:50.0,,D. Carroll misses 3-pt jump shot from 23 ft,93,105
363,4,7:46.0,Defensive rebound by A. Rivers,,93,105
364,4,7:36.0,M. Morris makes 2-pt jump shot from 15 ft (assist by J. Wall),,95,105
365,4,7:23.0,,Offensive foul by D. Russell (drawn by A. Rivers),95,105
366,4,7:23.0,,Turnover by D. Russell (offensive foul),95,105
367,4,7:23.0,B. Beal enters the game for S. Dekker,,95,105
368,4,7:23.0,,S. Dinwiddie enters the game for J. Dudley,95,105
369,4,7:08.0,M. Morris makes 2-pt jump shot from 13 ft (assist by A. Rivers),,97,105
370,4,6:46.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,97,105
371,4,6:44.0,,Offensive rebound by R. Hollis-Jefferson,97,105
372,4,6:42.0,,R. Kurucs makes 2-pt dunk from 2 ft (assist by R. Hollis-Jefferson),97,107
373,4,6:32.0,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),,99,107
374,4,6:16.0,,Personal foul by B. Beal (drawn by S. Dinwiddie),99,107
