,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
53,1,5:43.0,R. Lopez misses 2-pt jump shot from 13 ft,,24,12
54,1,5:43.0,,Defensive rebound by E. Bledsoe,24,12
55,1,5:31.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),24,15
56,1,5:19.0,J. Parker misses 2-pt jump shot from 17 ft,,24,15
57,1,5:19.0,,Defensive rebound by K. Middleton,24,15
58,1,5:03.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),24,17
59,1,5:03.0,Chicago full timeout,,24,17
60,1,5:03.0,C. Hutchison enters the game for J. Parker,,24,17
61,1,4:52.0,J. Holiday makes 3-pt jump shot from 29 ft (assist by Z. LaVine),,27,17
62,1,4:26.0,,E. Bledsoe makes 2-pt layup from 2 ft,27,19
63,1,4:24.0,,Violation by Team (delay of game),27,19
64,1,4:00.0,Z. LaVine misses 2-pt jump shot from 20 ft,,27,19
65,1,3:57.0,,Defensive rebound by P. Connaughton,27,19
66,1,3:53.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,27,19
67,1,3:49.0,Defensive rebound by J. Holiday,,27,19
68,1,3:43.0,Z. LaVine makes 2-pt layup from 3 ft,,29,19
69,1,3:43.0,Shooting foul by E. İlyasova (drawn by Z. LaVine),,29,19
70,1,3:43.0,,T. Maker enters the game for B. Lopez,29,19
71,1,3:43.0,,T. Snell enters the game for K. Middleton,29,19
72,1,3:43.0,Z. LaVine makes free throw 1 of 1,,30,19
73,1,3:35.0,,Turnover by E. İlyasova (traveling),30,19
74,1,3:35.0,J. Parker enters the game for Z. LaVine,,30,19
75,1,3:15.0,J. Parker makes 3-pt jump shot from 24 ft (assist by J. Holiday),,33,19
76,1,2:57.0,,Turnover by T. Snell (bad pass; steal by J. Holiday),33,19
77,1,2:50.0,R. Arcidiacono misses 3-pt jump shot from 25 ft,,33,19
78,1,2:47.0,,Defensive rebound by E. İlyasova,33,19
79,1,2:38.0,,T. Snell misses 3-pt jump shot from 26 ft,33,19
80,1,2:38.0,,Offensive rebound by Team,33,19
81,1,2:38.0,Loose ball foul by J. Holiday (drawn by E. İlyasova),,33,19
82,1,2:38.0,A. Blakeney enters the game for R. Arcidiacono,,33,19
83,1,2:38.0,S. Harrison enters the game for J. Holiday,,33,19
84,1,2:38.0,,G. Antetokounmpo enters the game for E. Bledsoe,33,19
85,1,2:38.0,,M. Brogdon enters the game for E. İlyasova,33,19
86,1,2:31.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,33,19
87,1,2:31.0,Defensive rebound by Team,,33,19
88,1,2:15.0,J. Parker makes 2-pt jump shot from 20 ft,,35,19
89,1,1:57.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),35,22
90,1,1:41.0,J. Parker misses 2-pt layup from 2 ft,,35,22
91,1,1:39.0,,Defensive rebound by G. Antetokounmpo,35,22
92,1,1:23.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,35,24
93,1,1:07.0,A. Blakeney makes 3-pt jump shot from 26 ft (assist by C. Hutchison),,38,24
94,1,0:50.0,,T. Maker misses 3-pt jump shot from 28 ft,38,24
95,1,0:47.0,Defensive rebound by C. Hutchison,,38,24
96,1,0:33.0,A. Blakeney makes 2-pt jump shot from 13 ft,,40,24
97,1,0:12.0,,T. Maker makes 3-pt jump shot from 23 ft (assist by M. Brogdon),40,27
98,1,0:00.0,J. Parker misses 3-pt jump shot from 28 ft,,40,27
99,1,0:00.0,Offensive rebound by Team,,40,27
100,2,11:40.0,Turnover by R. Lopez (3 sec),,40,27
101,2,11:23.0,,T. Snell misses 3-pt jump shot from 25 ft,40,27
102,2,11:20.0,,Offensive rebound by G. Antetokounmpo,40,27
103,2,11:15.0,,M. Brogdon misses 2-pt layup from 2 ft,40,27
104,2,11:10.0,Defensive rebound by J. Parker,,40,27
105,2,10:57.0,C. Hutchison misses 3-pt jump shot from 24 ft,,40,27
106,2,10:55.0,,Defensive rebound by P. Connaughton,40,27
107,2,10:47.0,,M. Brogdon misses 2-pt layup from 3 ft,40,27
108,2,10:44.0,Defensive rebound by S. Harrison,,40,27
109,2,10:40.0,S. Harrison misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,40,27
110,2,10:37.0,,Defensive rebound by T. Snell,40,27
111,2,10:37.0,,Personal foul by R. Lopez (drawn by G. Antetokounmpo),40,27
112,2,10:28.0,,T. Maker misses 3-pt jump shot from 27 ft,40,27
113,2,10:24.0,Defensive rebound by S. Harrison,,40,27
114,2,10:14.0,A. Blakeney misses 2-pt jump shot from 12 ft,,40,27
115,2,10:11.0,,Defensive rebound by P. Connaughton,40,27
116,2,10:02.0,,M. Brogdon misses 3-pt jump shot from 27 ft,40,27
117,2,9:57.0,Defensive rebound by A. Blakeney,,40,27
118,2,9:55.0,Shooting foul by T. Maker (drawn by S. Harrison),,40,27
119,2,9:55.0,S. Harrison misses free throw 1 of 2,,40,27
120,2,9:55.0,Offensive rebound by Team,,40,27
121,2,9:55.0,Z. LaVine enters the game for A. Blakeney,,40,27
122,2,9:55.0,,S. Brown enters the game for P. Connaughton,40,27
123,2,9:55.0,S. Harrison makes free throw 2 of 2,,41,27
124,2,9:31.0,,Turnover by Team (shot clock),41,27
125,2,9:21.0,Turnover by J. Parker (lost ball; steal by T. Snell),,41,27
126,2,9:16.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,41,29
127,2,9:04.0,R. Lopez makes 2-pt jump shot from 10 ft (assist by S. Harrison),,43,29
128,2,8:50.0,,T. Maker misses 2-pt layup from 6 ft (block by R. Lopez),43,29
129,2,8:47.0,Defensive rebound by S. Harrison,,43,29
130,2,8:38.0,J. Parker makes 2-pt layup from 1 ft,,45,29
131,2,8:16.0,,T. Snell makes 2-pt dunk from 1 ft (assist by S. Brown),45,31
132,2,7:52.0,Turnover by Z. LaVine (bad pass),,45,31
133,2,7:52.0,W. Carter enters the game for R. Lopez,,45,31
134,2,7:52.0,,K. Middleton enters the game for T. Snell,45,31
135,2,7:40.0,,M. Brogdon misses 2-pt layup from 2 ft,45,31
136,2,7:40.0,Defensive rebound by Team,,45,31
137,2,7:29.0,Z. LaVine misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,45,31
138,2,7:29.0,,Defensive rebound by M. Brogdon,45,31
139,2,7:22.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft (assist by M. Brogdon),45,33
140,2,7:10.0,J. Parker misses 2-pt jump shot from 17 ft,,45,33
141,2,7:07.0,,Defensive rebound by G. Antetokounmpo,45,33
142,2,7:02.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,45,33
143,2,6:59.0,Defensive rebound by Z. LaVine,,45,33
144,2,6:50.0,Z. LaVine makes 2-pt layup from 1 ft,,47,33
145,2,6:50.0,,Milwaukee full timeout,47,33
146,2,6:50.0,R. Arcidiacono enters the game for S. Harrison,,47,33
147,2,6:50.0,A. Blakeney enters the game for J. Parker,,47,33
148,2,6:50.0,,E. Bledsoe enters the game for M. Brogdon,47,33
149,2,6:50.0,,E. İlyasova enters the game for T. Maker,47,33
150,2,6:40.0,,Shooting foul by A. Blakeney (drawn by E. İlyasova),47,33
151,2,6:40.0,,E. İlyasova misses free throw 1 of 2,47,33
152,2,6:40.0,,Offensive rebound by Team,47,33
153,2,6:40.0,,E. İlyasova makes free throw 2 of 2,47,34
154,2,6:19.0,Z. LaVine misses 2-pt layup from 2 ft (block by E. İlyasova),,47,34
155,2,6:16.0,,Defensive rebound by G. Antetokounmpo,47,34
156,2,6:11.0,,Turnover by E. Bledsoe (bad pass; steal by C. Hutchison),47,34
157,2,6:07.0,Turnover by A. Blakeney (traveling),,47,34
158,2,6:07.0,,B. Lopez enters the game for G. Antetokounmpo,47,34
159,2,5:53.0,,K. Middleton misses 3-pt jump shot from 26 ft,47,34
160,2,5:51.0,Defensive rebound by Z. LaVine,,47,34
161,2,5:31.0,W. Carter makes 2-pt jump shot from 17 ft (assist by A. Blakeney),,49,34
162,2,5:12.0,,K. Middleton makes 2-pt jump shot from 16 ft,49,36
163,2,4:53.0,W. Carter makes 2-pt jump shot from 10 ft (assist by Z. LaVine),,51,36
164,2,4:29.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),51,38
165,2,4:08.0,A. Blakeney misses 3-pt jump shot from 23 ft,,51,38
166,2,4:04.0,,Defensive rebound by K. Middleton,51,38
167,2,3:58.0,,Personal foul by Z. LaVine (drawn by K. Middleton),51,38
168,2,3:58.0,J. Holiday enters the game for A. Blakeney,,51,38
169,2,3:51.0,,K. Middleton misses 2-pt layup from 3 ft,51,38
170,2,3:48.0,Defensive rebound by C. Hutchison,,51,38
171,2,3:47.0,Personal foul by K. Middleton (drawn by C. Hutchison),,51,38
172,2,3:32.0,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by J. Holiday),,54,38
173,2,3:13.0,,E. İlyasova misses 3-pt jump shot from 26 ft,54,38
174,2,3:10.0,,Offensive rebound by B. Lopez,54,38
175,2,3:10.0,,Turnover by K. Middleton (bad pass),54,38
176,2,3:10.0,,P. Connaughton enters the game for S. Brown,54,38
177,2,2:53.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by W. Carter),,57,38
178,2,2:34.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by P. Connaughton),57,41
179,2,2:18.0,Z. LaVine misses 2-pt layup from 2 ft (block by B. Lopez),,57,41
180,2,2:18.0,Offensive rebound by Team,,57,41
181,2,2:18.0,Chicago full timeout,,57,41
182,2,2:18.0,J. Parker enters the game for C. Hutchison,,57,41
183,2,2:18.0,,G. Antetokounmpo enters the game for E. İlyasova,57,41
184,2,2:09.0,J. Parker misses 2-pt jump shot from 8 ft,,57,41
185,2,2:04.0,,Defensive rebound by P. Connaughton,57,41
186,2,1:55.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,57,41
187,2,1:52.0,Defensive rebound by W. Carter,,57,41
188,2,1:45.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by W. Carter),,60,41
189,2,1:36.0,,Turnover by K. Middleton (bad pass; steal by R. Arcidiacono),60,41
190,2,1:30.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),,63,41
191,2,1:13.0,,P. Connaughton misses 3-pt jump shot from 27 ft,63,41
192,2,1:10.0,Defensive rebound by W. Carter,,63,41
193,2,0:59.0,Z. LaVine misses 2-pt jump shot from 15 ft,,63,41
194,2,0:57.0,,Defensive rebound by B. Lopez,63,41
195,2,0:41.0,,K. Middleton makes 2-pt layup from 2 ft,63,43
196,2,0:25.0,Z. LaVine misses 2-pt jump shot from 14 ft,,63,43
197,2,0:23.0,,Defensive rebound by K. Middleton,63,43
198,2,0:04.0,,Shooting foul by J. Parker (drawn by K. Middleton),63,43
199,2,0:04.0,,K. Middleton makes free throw 1 of 2,63,44
200,2,0:04.0,,T. Maker enters the game for G. Antetokounmpo,63,44
201,2,0:04.0,,K. Middleton makes free throw 2 of 2,63,45
202,2,0:00.0,Turnover by Z. LaVine (lost ball; steal by E. Bledsoe),,63,45
203,3,11:51.0,Z. LaVine misses 2-pt jump shot from 14 ft,,63,45
204,3,11:47.0,,Defensive rebound by G. Antetokounmpo,63,45
205,3,11:39.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),63,48
206,3,11:28.0,J. Parker misses 2-pt jump shot from 17 ft,,63,48
207,3,11:26.0,,Defensive rebound by K. Middleton,63,48
208,3,11:20.0,,B. Lopez misses 3-pt jump shot from 27 ft,63,48
209,3,11:17.0,Defensive rebound by J. Parker,,63,48
210,3,11:14.0,J. Holiday misses 3-pt jump shot from 24 ft,,63,48
211,3,11:11.0,,Defensive rebound by B. Lopez,63,48
212,3,11:05.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,63,48
213,3,11:03.0,Defensive rebound by J. Parker,,63,48
214,3,10:58.0,Turnover by J. Holiday (bad pass),,63,48
215,3,10:51.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,63,48
216,3,10:47.0,Defensive rebound by R. Arcidiacono,,63,48
217,3,10:28.0,J. Parker misses 3-pt jump shot from 23 ft,,63,48
218,3,10:25.0,,Defensive rebound by E. Bledsoe,63,48
219,3,10:25.0,,Personal foul by J. Holiday (drawn by G. Antetokounmpo),63,48
220,3,10:21.0,,Shooting foul by J. Parker (drawn by G. Antetokounmpo),63,48
221,3,10:21.0,,G. Antetokounmpo misses free throw 1 of 2,63,48
222,3,10:21.0,,Offensive rebound by Team,63,48
223,3,10:21.0,,G. Antetokounmpo makes free throw 2 of 2,63,49
224,3,10:07.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,63,49
225,3,10:04.0,,Defensive rebound by G. Antetokounmpo,63,49
226,3,10:02.0,,E. Bledsoe makes 2-pt layup at rim,63,51
227,3,10:02.0,,Personal foul by R. Arcidiacono (drawn by E. Bledsoe),63,51
228,3,10:02.0,,E. Bledsoe makes free throw 1 of 1,63,52
229,3,9:37.0,W. Carter makes 2-pt layup from 1 ft,,65,52
230,3,9:21.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),65,55
231,3,9:01.0,J. Holiday makes 2-pt jump shot from 7 ft (assist by W. Carter),,67,55
232,3,8:52.0,,Shooting foul by W. Carter (drawn by G. Antetokounmpo),67,55
233,3,8:52.0,,G. Antetokounmpo makes free throw 1 of 2,67,56
234,3,8:52.0,,G. Antetokounmpo makes free throw 2 of 2,67,57
235,3,8:30.0,W. Carter makes 2-pt hook shot from 3 ft,,69,57
236,3,8:17.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,69,57
237,3,8:17.0,Defensive rebound by W. Carter,,69,57
238,3,8:02.0,Z. LaVine misses 3-pt jump shot from 27 ft,,69,57
239,3,7:59.0,,Defensive rebound by E. Bledsoe,69,57
240,3,7:52.0,,K. Middleton makes 2-pt layup from 2 ft,69,59
241,3,7:47.0,Personal foul by K. Middleton (drawn by J. Holiday),,69,59
242,3,7:25.0,J. Holiday misses 2-pt jump shot from 16 ft,,69,59
243,3,7:24.0,Offensive rebound by J. Holiday,,69,59
244,3,7:18.0,J. Parker misses 3-pt jump shot from 27 ft,,69,59
245,3,7:15.0,,Defensive rebound by B. Lopez,69,59
246,3,7:03.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),69,62
247,3,7:03.0,Chicago full timeout,,69,62
248,3,6:48.0,Turnover by Z. LaVine (bad pass; steal by K. Middleton),,69,62
249,3,6:44.0,,E. Bledsoe makes 2-pt dunk from 1 ft (assist by K. Middleton),69,64
250,3,6:36.0,J. Parker makes 2-pt layup from 3 ft,,71,64
251,3,6:27.0,,Offensive foul by G. Antetokounmpo (drawn by R. Arcidiacono),71,64
252,3,6:27.0,,Turnover by G. Antetokounmpo (offensive foul),71,64
253,3,6:07.0,J. Holiday misses 3-pt jump shot from 30 ft,,71,64
254,3,6:03.0,,Defensive rebound by G. Antetokounmpo,71,64
255,3,5:52.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),71,67
256,3,5:40.0,Turnover by W. Carter (lost ball; steal by E. Bledsoe),,71,67
257,3,5:35.0,,Turnover by E. Bledsoe (bad pass; steal by J. Holiday),71,67
258,3,5:28.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by J. Holiday),,74,67
259,3,5:14.0,,M. Brogdon makes 3-pt jump shot from 25 ft (assist by K. Middleton),74,70
260,3,4:54.0,Turnover by J. Parker (bad pass; steal by E. Bledsoe),,74,70
261,3,4:46.0,,E. Bledsoe makes 2-pt layup from 1 ft,74,72
262,3,4:46.0,Chicago full timeout,,74,72
263,3,4:46.0,C. Hutchison enters the game for J. Parker,,74,72
264,3,4:46.0,,P. Connaughton enters the game for M. Brogdon,74,72
265,3,4:33.0,W. Carter misses 2-pt jump shot from 11 ft,,74,72
266,3,4:31.0,,Defensive rebound by G. Antetokounmpo,74,72
267,3,4:28.0,,Shooting foul by C. Hutchison (drawn by G. Antetokounmpo),74,72
268,3,4:28.0,,G. Antetokounmpo misses free throw 1 of 2,74,72
269,3,4:28.0,,Offensive rebound by Team,74,72
270,3,4:28.0,,G. Antetokounmpo misses free throw 2 of 2,74,72
271,3,4:24.0,Defensive rebound by Z. LaVine,,74,72
272,3,4:22.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,74,72
273,3,4:18.0,,Defensive rebound by K. Middleton,74,72
274,3,4:15.0,,K. Middleton makes 2-pt layup from 1 ft,74,74
275,3,4:15.0,Violation by Team (def goaltending),,74,74
276,3,3:56.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,74,74
277,3,3:54.0,,Defensive rebound by Team,74,74
278,3,3:28.0,,K. Middleton misses 3-pt jump shot from 27 ft,74,74
279,3,3:22.0,,Offensive rebound by G. Antetokounmpo,74,74
280,3,3:22.0,,G. Antetokounmpo makes 2-pt dunk at rim,74,76
281,3,3:14.0,J. Holiday misses 2-pt jump shot from 12 ft,,74,76
282,3,3:11.0,,Defensive rebound by K. Middleton,74,76
283,3,3:05.0,,K. Middleton makes 2-pt layup from 1 ft (assist by P. Connaughton),74,78
284,3,2:47.0,Z. LaVine misses 3-pt jump shot from 27 ft,,74,78
285,3,2:44.0,,Defensive rebound by P. Connaughton,74,78
286,3,2:31.0,,Shooting foul by C. Hutchison (drawn by G. Antetokounmpo),74,78
287,3,2:31.0,,G. Antetokounmpo makes free throw 1 of 2,74,79
288,3,2:31.0,A. Blakeney enters the game for R. Arcidiacono,,74,79
289,3,2:31.0,S. Harrison enters the game for J. Holiday,,74,79
290,3,2:31.0,,T. Maker enters the game for B. Lopez,74,79
291,3,2:31.0,,G. Antetokounmpo makes free throw 2 of 2,74,80
292,3,2:12.0,A. Blakeney misses 2-pt jump shot from 15 ft,,74,80
293,3,2:09.0,,Defensive rebound by K. Middleton,74,80
294,3,2:08.0,,K. Middleton makes 2-pt dunk from 2 ft,74,82
295,3,2:07.0,Chicago full timeout,,74,82
296,3,2:07.0,R. Lopez enters the game for W. Carter,,74,82
297,3,1:58.0,Z. LaVine misses 2-pt layup from 3 ft (block by T. Maker),,74,82
298,3,1:58.0,Offensive rebound by Team,,74,82
299,3,1:52.0,Shooting foul by P. Connaughton (drawn by C. Hutchison),,74,82
300,3,1:52.0,C. Hutchison misses free throw 1 of 2,,74,82
301,3,1:52.0,Offensive rebound by Team,,74,82
302,3,1:52.0,C. Hutchison makes free throw 2 of 2,,75,82
303,3,1:42.0,,Shooting foul by C. Hutchison (drawn by E. Bledsoe),75,82
304,3,1:42.0,,E. Bledsoe misses free throw 1 of 2,75,82
305,3,1:42.0,,Offensive rebound by Team,75,82
306,3,1:42.0,,E. Bledsoe makes free throw 2 of 2,75,83
307,3,1:27.0,C. Hutchison misses 2-pt layup from 1 ft,,75,83
308,3,1:24.0,,Defensive rebound by T. Maker,75,83
309,3,1:15.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by P. Connaughton),75,86
310,3,1:00.0,Z. LaVine makes 2-pt layup at rim,,77,86
311,3,0:46.0,,P. Connaughton misses 3-pt jump shot from 28 ft,77,86
312,3,0:44.0,Defensive rebound by S. Harrison,,77,86
313,3,0:39.0,Shooting foul by T. Maker (drawn by Z. LaVine),,77,86
314,3,0:39.0,Z. LaVine makes free throw 1 of 2,,78,86
315,3,0:39.0,,T. Snell enters the game for K. Middleton,78,86
316,3,0:39.0,Z. LaVine misses free throw 2 of 2,,78,86
317,3,0:32.0,,Defensive rebound by T. Maker,78,86
318,3,0:29.0,,T. Maker misses 3-pt jump shot from 27 ft,78,86
319,3,0:26.0,Defensive rebound by C. Hutchison,,78,86
320,3,0:23.0,Turnover by Z. LaVine (bad pass; steal by T. Snell),,78,86
321,3,0:19.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,78,86
322,3,0:12.0,,Offensive rebound by G. Antetokounmpo,78,86
323,3,0:12.0,,G. Antetokounmpo makes 2-pt layup at rim,78,88
324,3,0:03.0,Shooting foul by P. Connaughton (drawn by C. Hutchison),,78,88
325,3,0:03.0,C. Hutchison makes free throw 1 of 2,,79,88
326,3,0:03.0,J. Holiday enters the game for Z. LaVine,,79,88
327,3,0:03.0,C. Hutchison makes free throw 2 of 2,,80,88
328,3,0:00.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,80,91
329,4,11:42.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by P. Connaughton),80,94
330,4,11:26.0,J. Parker misses 2-pt layup from 4 ft (block by G. Antetokounmpo),,80,94
331,4,11:20.0,Offensive rebound by R. Lopez,,80,94
332,4,11:19.0,J. Holiday misses 3-pt jump shot from 27 ft,,80,94
333,4,11:16.0,,Defensive rebound by M. Brogdon,80,94
334,4,11:13.0,,T. Maker misses 3-pt jump shot from 23 ft,80,94
335,4,11:10.0,Defensive rebound by S. Harrison,,80,94
336,4,11:06.0,S. Harrison makes 2-pt layup from 2 ft,,82,94
337,4,11:06.0,,Violation by Team (def goaltending),82,94
338,4,10:47.0,,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by T. Maker),82,97
339,4,10:36.0,J. Parker misses 2-pt jump shot from 14 ft,,82,97
340,4,10:34.0,,Defensive rebound by P. Connaughton,82,97
341,4,10:31.0,,P. Connaughton misses 3-pt jump shot from 27 ft,82,97
342,4,10:28.0,Defensive rebound by J. Parker,,82,97
343,4,10:24.0,Personal foul by M. Brogdon (drawn by S. Harrison),,82,97
344,4,10:14.0,Turnover by J. Parker (bad pass; steal by P. Connaughton),,82,97
345,4,10:08.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),82,100
346,4,10:08.0,Chicago full timeout,,82,100
347,4,9:55.0,Shooting foul by T. Maker (drawn by R. Lopez),,82,100
348,4,9:55.0,R. Lopez misses free throw 1 of 2,,82,100
349,4,9:55.0,Offensive rebound by Team,,82,100
350,4,9:55.0,R. Lopez makes free throw 2 of 2,,83,100
351,4,9:40.0,,Turnover by G. Antetokounmpo (bad pass),83,100
352,4,9:25.0,R. Lopez misses 2-pt hook shot from 4 ft,,83,100
353,4,9:18.0,Offensive rebound by S. Harrison,,83,100
354,4,9:18.0,S. Harrison makes 2-pt layup from 1 ft,,85,100
355,4,9:14.0,,M. Brogdon misses 3-pt jump shot from 27 ft,85,100
356,4,9:12.0,Defensive rebound by J. Parker,,85,100
357,4,9:06.0,Personal foul by T. Snell (drawn by R. Lopez),,85,100
358,4,9:06.0,,B. Lopez enters the game for G. Antetokounmpo,85,100
359,4,9:06.0,,K. Middleton enters the game for T. Maker,85,100
360,4,9:00.0,S. Harrison misses 2-pt jump shot from 12 ft,,85,100
361,4,8:57.0,,Defensive rebound by B. Lopez,85,100
362,4,8:47.0,,B. Lopez misses 3-pt jump shot from 26 ft,85,100
363,4,8:44.0,Defensive rebound by J. Parker,,85,100
364,4,8:41.0,A. Blakeney misses 3-pt jump shot from 26 ft,,85,100
365,4,8:38.0,,Defensive rebound by K. Middleton,85,100
366,4,8:28.0,,T. Snell makes 2-pt jump shot from 15 ft (assist by K. Middleton),85,102
367,4,8:16.0,Personal foul by K. Middleton (drawn by J. Parker),,85,102
368,4,8:05.0,A. Blakeney makes 3-pt jump shot from 24 ft (assist by J. Parker),,88,102
369,4,7:51.0,,K. Middleton makes 2-pt jump shot from 8 ft,88,104
