,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
157,2,8:34.0,Defensive rebound by O. Porter,,40,33
158,2,8:29.0,Turnover by O. Porter (bad pass; steal by D. Dedmon),,40,33
159,2,8:24.0,,T. Dorsey misses 3-pt jump shot from 25 ft,40,33
160,2,8:23.0,Defensive rebound by Team,,40,33
161,2,8:23.0,,Loose ball foul by D. Dedmon (drawn by J. Smith),40,33
162,2,8:13.0,B. Beal makes 2-pt layup from 4 ft (assist by J. Smith),,42,33
163,2,8:12.0,,Atlanta full timeout,42,33
164,2,8:02.0,,Turnover by D. Dedmon (offensive foul),42,33
165,2,8:02.0,,Offensive foul by D. Dedmon (drawn by K. Oubre),42,33
166,2,8:02.0,,K. Bazemore enters the game for T. Dorsey,42,33
167,2,7:49.0,J. Smith misses 3-pt jump shot from 23 ft,,42,33
168,2,7:46.0,,Defensive rebound by T. Young,42,33
169,2,7:41.0,,T. Young misses 2-pt jump shot from 8 ft,42,33
170,2,7:38.0,Defensive rebound by T. Satoranský,,42,33
171,2,7:34.0,Shooting foul by D. Bembry (drawn by K. Oubre),,42,33
172,2,7:34.0,K. Oubre makes free throw 1 of 2,,43,33
173,2,7:34.0,K. Oubre makes free throw 2 of 2,,44,33
174,2,7:23.0,,J. Collins misses 3-pt jump shot from 26 ft,44,33
175,2,7:20.0,Defensive rebound by O. Porter,,44,33
176,2,7:15.0,Turnover by O. Porter (bad pass; steal by D. Bembry),,44,33
177,2,7:10.0,,D. Bembry makes 2-pt dunk from 1 ft,44,35
178,2,7:03.0,Personal foul by D. Bembry (drawn by B. Beal),,44,35
179,2,7:03.0,B. Beal makes free throw 1 of 2,,45,35
180,2,7:03.0,B. Beal makes free throw 2 of 2,,46,35
181,2,6:53.0,,K. Bazemore misses 3-pt jump shot from 25 ft,46,35
182,2,6:50.0,Defensive rebound by J. Smith,,46,35
183,2,6:40.0,K. Oubre makes 2-pt layup from 4 ft (assist by J. Smith),,48,35
184,2,6:40.0,Shooting foul by J. Collins (drawn by K. Oubre),,48,35
185,2,6:40.0,,V. Carter enters the game for J. Collins,48,35
186,2,6:40.0,,K. Huerter enters the game for T. Young,48,35
187,2,6:40.0,K. Oubre makes free throw 1 of 1,,49,35
188,2,6:28.0,,V. Carter misses 3-pt jump shot from 23 ft,49,35
189,2,6:24.0,Defensive rebound by J. Smith,,49,35
190,2,6:16.0,Turnover by B. Beal (lost ball; steal by D. Dedmon),,49,35
191,2,5:53.0,,D. Bembry misses 3-pt jump shot from 25 ft,49,35
192,2,5:47.0,Defensive rebound by K. Oubre,,49,35
193,2,5:43.0,Personal foul by D. Dedmon (drawn by B. Beal),,49,35
194,2,5:43.0,B. Beal makes free throw 1 of 2,,50,35
195,2,5:43.0,,A. Len enters the game for D. Dedmon,50,35
196,2,5:43.0,B. Beal makes free throw 2 of 2,,51,35
197,2,5:30.0,,Personal foul by K. Oubre (drawn by K. Bazemore),51,35
198,2,5:30.0,A. Rivers enters the game for T. Satoranský,,51,35
199,2,5:26.0,,Turnover by K. Bazemore (traveling),51,35
200,2,5:16.0,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),,54,35
201,2,4:55.0,,K. Huerter misses 3-pt jump shot from 27 ft,54,35
202,2,4:52.0,Defensive rebound by O. Porter,,54,35
203,2,4:48.0,O. Porter misses 3-pt jump shot from 25 ft,,54,35
204,2,4:44.0,,Defensive rebound by A. Len,54,35
205,2,4:40.0,,K. Huerter misses 3-pt jump shot from 25 ft,54,35
206,2,4:39.0,Defensive rebound by Team,,54,35
207,2,4:39.0,,Loose ball foul by A. Len (drawn by J. Smith),54,35
208,2,4:39.0,J. Smith misses free throw 1 of 2,,54,35
209,2,4:39.0,Offensive rebound by Team,,54,35
210,2,4:39.0,,J. Anderson enters the game for D. Bembry,54,35
211,2,4:39.0,,T. Young enters the game for A. Len,54,35
212,2,4:39.0,J. Smith makes free throw 2 of 2,,55,35
213,2,4:30.0,,Shooting foul by J. Smith (drawn by V. Carter),55,35
214,2,4:30.0,,V. Carter makes free throw 1 of 2,55,36
215,2,4:30.0,M. Morris enters the game for J. Smith,,55,36
216,2,4:30.0,,V. Carter makes free throw 2 of 2,55,37
217,2,4:18.0,Turnover by A. Rivers (lost ball; steal by K. Bazemore),,55,37
218,2,4:15.0,,K. Bazemore makes 2-pt dunk from 1 ft,55,39
219,2,3:52.0,M. Morris makes 2-pt layup from 1 ft (assist by O. Porter),,57,39
220,2,3:32.0,,Turnover by T. Young (bad pass; steal by K. Oubre),57,39
221,2,3:26.0,O. Porter makes 2-pt layup from 1 ft (assist by M. Morris),,59,39
222,2,3:13.0,,K. Bazemore misses 2-pt layup from 2 ft,59,39
223,2,3:09.0,Defensive rebound by A. Rivers,,59,39
224,2,3:04.0,M. Morris makes 3-pt jump shot from 24 ft (assist by A. Rivers),,62,39
225,2,3:02.0,,Atlanta full timeout,62,39
226,2,3:02.0,,M. Plumlee enters the game for J. Anderson,62,39
227,2,3:02.0,,Violation by Team (delay of game),62,39
228,2,2:51.0,,K. Bazemore misses 2-pt jump shot from 20 ft,62,39
229,2,2:47.0,Defensive rebound by M. Morris,,62,39
230,2,2:33.0,B. Beal makes 2-pt layup from 1 ft (assist by O. Porter),,64,39
231,2,2:25.0,,Shooting foul by M. Morris (drawn by M. Plumlee),64,39
232,2,2:25.0,,M. Plumlee makes free throw 1 of 2,64,40
233,2,2:25.0,T. Bryant enters the game for M. Morris,,64,40
234,2,2:25.0,,M. Plumlee makes free throw 2 of 2,64,41
235,2,2:16.0,K. Oubre misses 2-pt layup from 3 ft,,64,41
236,2,2:16.0,Offensive rebound by Team,,64,41
237,2,2:14.0,Personal foul by K. Bazemore (drawn by B. Beal),,64,41
238,2,2:14.0,B. Beal makes free throw 1 of 2,,65,41
239,2,2:14.0,B. Beal makes free throw 2 of 2,,66,41
240,2,1:57.0,,V. Carter misses 3-pt jump shot from 27 ft,66,41
241,2,1:55.0,Defensive rebound by T. Bryant,,66,41
242,2,1:49.0,Turnover by K. Oubre (traveling),,66,41
243,2,1:34.0,,V. Carter makes 2-pt layup from 2 ft (assist by K. Huerter),66,43
244,2,1:22.0,K. Oubre misses 3-pt jump shot from 26 ft,,66,43
245,2,1:19.0,Offensive rebound by K. Oubre,,66,43
246,2,1:17.0,K. Oubre makes 2-pt jump shot from 6 ft,,68,43
247,2,0:59.0,,T. Young misses 3-pt jump shot from 23 ft,68,43
248,2,0:55.0,Defensive rebound by A. Rivers,,68,43
249,2,0:53.0,B. Beal misses 3-pt jump shot from 26 ft,,68,43
250,2,0:49.0,Offensive rebound by O. Porter,,68,43
251,2,0:48.0,B. Beal misses 3-pt jump shot from 23 ft,,68,43
252,2,0:45.0,,Defensive rebound by V. Carter,68,43
253,2,0:40.0,,K. Bazemore makes 2-pt layup from 12 ft,68,45
254,2,0:40.0,,Shooting foul by K. Oubre (drawn by K. Bazemore),68,45
255,2,0:40.0,,D. Bembry enters the game for V. Carter,68,45
256,2,0:40.0,,K. Bazemore makes free throw 1 of 1,68,46
257,2,0:35.0,T. Bryant makes 2-pt dunk at rim (assist by B. Beal),,70,46
258,2,0:26.0,,Shooting foul by K. Oubre (drawn by M. Plumlee),70,46
259,2,0:26.0,,M. Plumlee misses free throw 1 of 2,70,46
260,2,0:26.0,,Offensive rebound by Team,70,46
261,2,0:26.0,T. Satoranský enters the game for K. Oubre,,70,46
262,2,0:26.0,,M. Plumlee makes free throw 2 of 2,70,47
263,2,0:07.0,T. Satoranský makes 2-pt layup from 1 ft,,72,47
264,2,0:02.0,,T. Young makes 2-pt jump shot from 12 ft (assist by D. Bembry),72,49
265,2,0:00.0,T. Satoranský misses 3-pt jump shot from 50 ft,,72,49
266,2,0:00.0,Offensive rebound by Team,,72,49
267,3,11:49.0,B. Beal misses 2-pt jump shot from 18 ft,,72,49
268,3,11:45.0,Offensive rebound by O. Porter,,72,49
269,3,11:43.0,O. Porter misses 2-pt hook shot from 2 ft,,72,49
270,3,11:42.0,,Defensive rebound by J. Collins,72,49
271,3,11:35.0,,J. Collins makes 2-pt layup from 1 ft (assist by K. Bazemore),72,51
272,3,11:35.0,,Shooting foul by T. Bryant (drawn by J. Collins),72,51
273,3,11:35.0,,J. Collins misses free throw 1 of 1,72,51
274,3,11:35.0,,Offensive rebound by K. Huerter,72,51
275,3,11:28.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Young),72,54
276,3,11:10.0,A. Rivers misses 2-pt layup from 1 ft,,72,54
277,3,11:07.0,,Defensive rebound by J. Collins,72,54
278,3,11:03.0,,T. Young misses 2-pt layup from 2 ft,72,54
279,3,11:00.0,Defensive rebound by T. Satoranský,,72,54
280,3,10:58.0,A. Rivers makes 2-pt layup from 1 ft (assist by T. Satoranský),,74,54
281,3,10:52.0,,T. Young misses 3-pt jump shot from 26 ft,74,54
282,3,10:50.0,Defensive rebound by T. Bryant,,74,54
283,3,10:39.0,T. Bryant makes 2-pt dunk from 1 ft (assist by O. Porter),,76,54
284,3,10:20.0,,J. Collins misses 2-pt layup from 4 ft,76,54
285,3,10:18.0,Defensive rebound by T. Bryant,,76,54
286,3,10:07.0,Shooting foul by D. Dedmon (drawn by T. Bryant),,76,54
287,3,10:07.0,T. Bryant makes free throw 1 of 2,,77,54
288,3,10:07.0,T. Bryant makes free throw 2 of 2,,78,54
289,3,10:00.0,,Turnover by T. Young (bad pass),78,54
290,3,9:45.0,A. Rivers misses 3-pt jump shot from 27 ft,,78,54
291,3,9:41.0,,Defensive rebound by K. Bazemore,78,54
292,3,9:38.0,,J. Collins makes 2-pt layup from 2 ft (assist by K. Bazemore),78,56
293,3,9:30.0,O. Porter misses 3-pt jump shot from 25 ft,,78,56
294,3,9:30.0,Offensive rebound by O. Porter,,78,56
295,3,9:27.0,Turnover by O. Porter (bad pass; steal by K. Bazemore),,78,56
296,3,9:25.0,,K. Bazemore makes 2-pt layup from 1 ft,78,58
297,3,9:25.0,,Shooting foul by B. Beal (drawn by K. Bazemore),78,58
298,3,9:25.0,,K. Bazemore makes free throw 1 of 1,78,59
299,3,9:12.0,B. Beal makes 2-pt jump shot from 13 ft (assist by A. Rivers),,80,59
300,3,9:00.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by K. Huerter),80,62
301,3,8:45.0,Personal foul by K. Huerter (drawn by T. Satoranský),,80,62
302,3,8:42.0,T. Satoranský makes 2-pt jump shot from 16 ft (assist by A. Rivers),,82,62
303,3,8:41.0,,Atlanta full timeout,82,62
304,3,8:41.0,,D. Bembry enters the game for K. Huerter,82,62
305,3,8:33.0,,K. Bazemore makes 2-pt layup from 2 ft (assist by T. Young),82,64
306,3,8:18.0,Turnover by O. Porter (lost ball; steal by K. Bazemore),,82,64
307,3,8:09.0,,Turnover by D. Dedmon (bad pass),82,64
308,3,7:53.0,O. Porter misses 3-pt jump shot from 25 ft,,82,64
309,3,7:50.0,,Defensive rebound by D. Dedmon,82,64
310,3,7:42.0,,Turnover by J. Collins (bad pass; steal by B. Beal),82,64
311,3,7:33.0,O. Porter makes 2-pt layup from 1 ft (assist by B. Beal),,84,64
312,3,7:26.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by T. Young),84,67
313,3,7:11.0,Turnover by B. Beal (lost ball; steal by K. Bazemore),,84,67
314,3,7:11.0,,Personal foul by B. Beal (drawn by K. Bazemore),84,67
315,3,7:06.0,,K. Bazemore misses 3-pt jump shot from 23 ft,84,67
316,3,7:03.0,Defensive rebound by Team,,84,67
317,3,6:40.0,B. Beal makes 2-pt layup from 1 ft (assist by T. Satoranský),,86,67
318,3,6:29.0,,Shooting foul by A. Rivers (drawn by T. Young),86,67
319,3,6:29.0,,T. Young makes free throw 1 of 2,86,68
320,3,6:29.0,,T. Young makes free throw 2 of 2,86,69
321,3,6:13.0,A. Rivers makes 3-pt jump shot from 25 ft,,89,69
322,3,6:02.0,,T. Young makes 2-pt layup from 1 ft,89,71
323,3,6:02.0,,A. Len enters the game for D. Dedmon,89,71
324,3,5:39.0,B. Beal misses 3-pt jump shot from 26 ft,,89,71
325,3,5:34.0,,Defensive rebound by J. Collins,89,71
326,3,5:27.0,,Turnover by D. Bembry (lost ball; steal by T. Satoranský),89,71
327,3,5:23.0,T. Bryant makes 2-pt dunk from 1 ft (assist by A. Rivers),,91,71
328,3,5:11.0,,Turnover by T. Young (lost ball; steal by O. Porter),91,71
329,3,5:03.0,O. Porter makes 2-pt layup from 1 ft (assist by B. Beal),,93,71
330,3,4:55.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Bembry),93,73
331,3,4:55.0,Washington full timeout,,93,73
332,3,4:55.0,,V. Carter enters the game for K. Bazemore,93,73
333,3,4:55.0,,T. Dorsey enters the game for J. Collins,93,73
334,3,4:55.0,,K. Huerter enters the game for T. Young,93,73
335,3,4:41.0,Shooting foul by K. Huerter (drawn by B. Beal),,93,73
336,3,4:41.0,B. Beal makes free throw 1 of 3,,94,73
337,3,4:41.0,B. Beal misses free throw 2 of 3,,94,73
338,3,4:41.0,Offensive rebound by Team,,94,73
339,3,4:41.0,B. Beal makes free throw 3 of 3,,95,73
340,3,4:26.0,,A. Len misses 2-pt layup from 1 ft (block by T. Bryant),95,73
341,3,4:23.0,Defensive rebound by T. Bryant,,95,73
342,3,4:20.0,B. Beal misses 3-pt jump shot from 26 ft,,95,73
343,3,4:18.0,,Defensive rebound by D. Bembry,95,73
344,3,4:07.0,,T. Dorsey makes 2-pt layup from 1 ft (assist by K. Huerter),95,75
345,3,3:49.0,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),,98,75
346,3,3:29.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by T. Dorsey),98,78
347,3,3:09.0,A. Rivers misses 2-pt layup from 2 ft,,98,78
348,3,3:06.0,,Defensive rebound by T. Dorsey,98,78
349,3,3:01.0,,K. Huerter makes 3-pt jump shot from 22 ft (assist by V. Carter),98,81
350,3,2:59.0,Washington full timeout,,98,81
351,3,2:59.0,M. Morris enters the game for T. Bryant,,98,81
352,3,2:59.0,K. Oubre enters the game for A. Rivers,,98,81
353,3,2:59.0,,J. Collins enters the game for A. Len,98,81
354,3,2:45.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by B. Beal),,101,81
355,3,2:27.0,,Shooting foul by K. Oubre (drawn by K. Huerter),101,81
356,3,2:27.0,,K. Huerter makes free throw 1 of 2,101,82
357,3,2:27.0,,K. Huerter makes free throw 2 of 2,101,83
358,3,2:06.0,M. Morris makes 2-pt jump shot from 11 ft,,103,83
359,3,1:51.0,,D. Bembry makes 2-pt layup from 1 ft,103,85
360,3,1:36.0,Turnover by M. Morris (bad pass; steal by D. Bembry),,103,85
361,3,1:31.0,,J. Collins makes 2-pt layup from 1 ft (assist by D. Bembry),103,87
362,3,1:24.0,B. Beal misses 2-pt layup from 1 ft (block by K. Huerter),,103,87
363,3,1:20.0,,Defensive rebound by T. Dorsey,103,87
364,3,1:15.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by T. Dorsey),103,90
365,3,0:57.0,M. Morris misses 3-pt jump shot from 25 ft,,103,90
366,3,0:56.0,,Defensive rebound by D. Bembry,103,90
367,3,0:50.0,,D. Bembry misses 2-pt layup from 1 ft,103,90
368,3,0:49.0,,Offensive rebound by Team,103,90
369,3,0:49.0,A. Rivers enters the game for T. Satoranský,,103,90
370,3,0:49.0,,D. Dedmon enters the game for V. Carter,103,90
371,3,0:45.0,,J. Collins misses 2-pt hook shot from 11 ft,103,90
372,3,0:42.0,Defensive rebound by B. Beal,,103,90
373,3,0:32.0,B. Beal misses 2-pt jump shot from 22 ft,,103,90
374,3,0:28.0,,Defensive rebound by D. Dedmon,103,90
375,3,0:07.0,,D. Bembry misses 2-pt layup from 2 ft (block by M. Morris),103,90
376,3,0:06.0,,Offensive rebound by Team,103,90
377,3,0:06.0,,Personal foul by M. Morris (drawn by D. Dedmon),103,90
378,3,0:06.0,,D. Dedmon makes free throw 1 of 2,103,91
379,3,0:06.0,,K. Bazemore enters the game for J. Collins,103,91
380,3,0:06.0,,D. Dedmon makes free throw 2 of 2,103,92
381,3,0:03.0,Personal take foul by K. Bazemore (drawn by B. Beal),,103,92
382,3,0:01.0,Turnover by M. Morris (bad pass; steal by D. Bembry),,103,92
383,3,0:01.0,,D. Bembry makes 2-pt dunk from 2 ft,103,94
