,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
111,2,9:58.0,,Turnover by J. Embiid (lost ball; steal by S. Dekker),30,39
112,2,9:51.0,J. Green misses 2-pt layup from 3 ft,,30,39
113,2,9:47.0,,Defensive rebound by J. Embiid,30,39
114,2,9:44.0,,J. Butler makes 2-pt layup from 1 ft (assist by T. McConnell),30,41
115,2,9:44.0,Washington full timeout,,30,41
116,2,9:44.0,T. Ariza enters the game for S. Dekker,,30,41
117,2,9:44.0,B. Beal enters the game for O. Porter,,30,41
118,2,9:44.0,T. Satoranský enters the game for C. Randle,,30,41
119,2,9:32.0,B. Beal misses 3-pt jump shot from 26 ft,,30,41
120,2,9:28.0,,Defensive rebound by J. Butler,30,41
121,2,9:15.0,,Turnover by J. Butler (bad pass; steal by I. Mahinmi),30,41
122,2,8:58.0,J. Green misses 2-pt jump shot from 8 ft,,30,41
123,2,8:54.0,Offensive rebound by I. Mahinmi,,30,41
124,2,8:53.0,I. Mahinmi makes 2-pt layup from 1 ft,,32,41
125,2,8:42.0,,L. Shamet misses 2-pt layup from 1 ft (block by I. Mahinmi),32,41
126,2,8:42.0,,Offensive rebound by T. McConnell,32,41
127,2,8:32.0,,Personal foul by I. Mahinmi (drawn by L. Shamet),32,41
128,2,8:32.0,,W. Chandler enters the game for J. Bolden,32,41
129,2,8:32.0,,M. Muscala enters the game for J. Embiid,32,41
130,2,8:32.0,,B. Simmons enters the game for T. McConnell,32,41
131,2,8:30.0,,Turnover by J. Butler (bad pass; steal by B. Beal),32,41
132,2,8:23.0,T. Ariza misses 3-pt jump shot from 26 ft,,32,41
133,2,8:19.0,,Defensive rebound by M. Muscala,32,41
134,2,8:04.0,,B. Simmons misses 2-pt jump shot from 4 ft,32,41
135,2,8:02.0,Defensive rebound by I. Mahinmi,,32,41
136,2,7:52.0,B. Beal makes 2-pt layup from 2 ft (assist by I. Mahinmi),,34,41
137,2,7:30.0,,B. Simmons makes 2-pt layup from 1 ft,34,43
138,2,7:14.0,Offensive foul by I. Mahinmi (drawn by L. Shamet),,34,43
139,2,7:14.0,Turnover by I. Mahinmi (offensive foul),,34,43
140,2,7:14.0,O. Porter enters the game for I. Mahinmi,,34,43
141,2,6:57.0,,J. Butler misses 2-pt jump shot from 21 ft,34,43
142,2,6:54.0,Defensive rebound by T. Ariza,,34,43
143,2,6:38.0,Turnover by B. Beal (bad pass; steal by L. Shamet),,34,43
144,2,6:33.0,,B. Simmons makes 2-pt layup from 2 ft,34,45
145,2,6:32.0,Washington full timeout,,34,45
146,2,6:15.0,B. Beal makes 2-pt layup from 2 ft (assist by O. Porter),,36,45
147,2,5:52.0,,M. Muscala makes 2-pt layup from 2 ft (assist by L. Shamet),36,47
148,2,5:52.0,,Shooting foul by B. Beal (drawn by M. Muscala),36,47
149,2,5:52.0,,M. Muscala makes free throw 1 of 1,36,48
150,2,5:36.0,T. Satoranský makes 2-pt jump shot from 19 ft (assist by T. Ariza),,38,48
151,2,5:14.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Butler),38,50
152,2,5:03.0,Turnover by T. Satoranský (bad pass),,38,50
153,2,4:57.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by B. Simmons),38,53
154,2,4:47.0,Personal foul by J. Butler (drawn by J. Green),,38,53
155,2,4:41.0,O. Porter misses 2-pt jump shot from 15 ft,,38,53
156,2,4:38.0,,Defensive rebound by B. Simmons,38,53
157,2,4:35.0,,Turnover by B. Simmons (lost ball; steal by O. Porter),38,53
158,2,4:35.0,Personal foul by W. Chandler (drawn by O. Porter),,38,53
159,2,4:25.0,T. Ariza misses 3-pt jump shot from 26 ft,,38,53
160,2,4:23.0,,Defensive rebound by M. Muscala,38,53
161,2,4:21.0,,L. Shamet misses 3-pt jump shot from 27 ft,38,53
162,2,4:19.0,,Offensive rebound by W. Chandler,38,53
163,2,4:11.0,,B. Simmons makes 2-pt hook shot from 6 ft,38,55
164,2,3:56.0,J. Green misses 2-pt layup from 7 ft (block by M. Muscala),,38,55
165,2,3:54.0,,Defensive rebound by W. Chandler,38,55
166,2,3:40.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by M. Muscala),38,58
167,2,3:38.0,Washington full timeout,,38,58
168,2,3:38.0,I. Mahinmi enters the game for O. Porter,,38,58
169,2,3:38.0,,J. Embiid enters the game for J. Butler,38,58
170,2,3:38.0,,F. Korkmaz enters the game for M. Muscala,38,58
171,2,3:38.0,,S. Milton enters the game for L. Shamet,38,58
172,2,3:19.0,B. Beal misses 3-pt jump shot from 27 ft,,38,58
173,2,3:16.0,,Defensive rebound by B. Simmons,38,58
174,2,3:01.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by J. Embiid),38,61
175,2,2:41.0,Turnover by T. Ariza (bad pass; steal by W. Chandler),,38,61
176,2,2:37.0,,B. Simmons misses 2-pt layup from 1 ft,38,61
177,2,2:34.0,Defensive rebound by T. Satoranský,,38,61
178,2,2:26.0,B. Beal misses 3-pt jump shot from 27 ft,,38,61
179,2,2:24.0,,Defensive rebound by W. Chandler,38,61
180,2,2:19.0,,J. Embiid makes 2-pt jump shot from 5 ft (assist by F. Korkmaz),38,63
181,2,2:19.0,,Shooting foul by T. Ariza (drawn by J. Embiid),38,63
182,2,2:19.0,,J. Embiid makes free throw 1 of 1,38,64
183,2,2:08.0,B. Beal makes 3-pt jump shot from 28 ft (assist by T. Satoranský),,41,64
184,2,1:57.0,,J. Embiid misses 3-pt jump shot from 27 ft,41,64
185,2,1:54.0,,Offensive rebound by S. Milton,41,64
186,2,1:53.0,,S. Milton misses 2-pt layup from 2 ft (block by I. Mahinmi),41,64
187,2,1:53.0,Defensive rebound by I. Mahinmi,,41,64
188,2,1:43.0,Technical foul by T. Ariza,,41,64
189,2,1:43.0,,F. Korkmaz makes technical free throw,41,65
190,2,1:31.0,I. Mahinmi makes 2-pt hook shot from 8 ft,,43,65
191,2,1:29.0,,Philadelphia full timeout,43,65
192,2,1:21.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Embiid),43,67
193,2,1:05.0,Turnover by I. Mahinmi (bad pass; steal by B. Simmons),,43,67
194,2,1:01.0,,B. Simmons misses 2-pt layup from 3 ft,43,67
195,2,0:57.0,,Offensive rebound by B. Simmons,43,67
196,2,0:57.0,,B. Simmons misses 2-pt layup from 1 ft,43,67
197,2,0:57.0,Defensive rebound by B. Beal,,43,67
198,2,0:55.0,Turnover by B. Beal (bad pass),,43,67
199,2,0:43.0,,Personal foul by J. Green (drawn by B. Simmons),43,67
200,2,0:43.0,,B. Simmons makes free throw 1 of 2,43,68
201,2,0:43.0,,B. Simmons misses free throw 2 of 2,43,68
202,2,0:41.0,Defensive rebound by T. Ariza,,43,68
203,2,0:30.0,T. Satoranský makes 2-pt jump shot from 21 ft,,45,68
204,2,0:13.0,,Offensive foul by J. Embiid (drawn by I. Mahinmi),45,68
205,2,0:13.0,,Turnover by J. Embiid (offensive foul),45,68
206,2,0:02.0,Turnover by T. Satoranský (bad pass; steal by B. Simmons),,45,68
207,3,11:43.0,B. Beal misses 3-pt jump shot from 25 ft,,45,68
208,3,11:40.0,,Defensive rebound by J. Embiid,45,68
209,3,11:26.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,45,68
210,3,11:21.0,Defensive rebound by T. Ariza,,45,68
211,3,11:14.0,T. Ariza misses 3-pt jump shot from 26 ft,,45,68
212,3,11:12.0,,Defensive rebound by J. Embiid,45,68
213,3,11:02.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by B. Simmons),45,71
214,3,10:46.0,Personal foul by W. Chandler (drawn by T. Ariza),,45,71
215,3,10:39.0,J. Green makes 2-pt jump shot from 14 ft,,47,71
216,3,10:27.0,,J. Embiid makes 2-pt layup from 3 ft (assist by B. Simmons),47,73
217,3,10:14.0,B. Beal misses 2-pt jump shot from 17 ft,,47,73
218,3,10:12.0,,Defensive rebound by J. Embiid,47,73
219,3,9:48.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,47,73
220,3,9:45.0,Defensive rebound by T. Ariza,,47,73
221,3,9:42.0,Shooting foul by F. Korkmaz (drawn by J. Green),,47,73
222,3,9:42.0,J. Green misses free throw 1 of 2,,47,73
223,3,9:42.0,Offensive rebound by Team,,47,73
224,3,9:42.0,J. Green makes free throw 2 of 2,,48,73
225,3,9:26.0,,J. Butler makes 2-pt layup from 2 ft (assist by B. Simmons),48,75
226,3,9:26.0,,Shooting foul by T. Ariza (drawn by J. Butler),48,75
227,3,9:26.0,,J. Butler misses free throw 1 of 1,48,75
228,3,9:23.0,Defensive rebound by T. Bryant,,48,75
229,3,9:15.0,Personal foul by J. Butler (drawn by B. Beal),,48,75
230,3,9:09.0,T. Satoranský misses 3-pt jump shot from 26 ft,,48,75
231,3,9:04.0,,Defensive rebound by J. Embiid,48,75
232,3,8:56.0,,Turnover by J. Embiid (bad pass; steal by J. Green),48,75
233,3,8:42.0,B. Beal makes 3-pt jump shot from 27 ft (assist by T. Ariza),,51,75
234,3,8:29.0,,F. Korkmaz makes 2-pt layup from 2 ft (assist by B. Simmons),51,77
235,3,8:19.0,Personal foul by F. Korkmaz (drawn by J. Green),,51,77
236,3,8:07.0,T. Ariza misses 2-pt layup from 3 ft,,51,77
237,3,8:03.0,,Defensive rebound by J. Butler,51,77
238,3,7:48.0,,B. Simmons makes 2-pt layup from 1 ft (assist by W. Chandler),51,79
239,3,7:32.0,T. Bryant misses 2-pt layup from 2 ft,,51,79
240,3,7:30.0,,Defensive rebound by J. Embiid,51,79
241,3,7:19.0,,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by W. Chandler),51,82
242,3,7:18.0,Washington full timeout,,51,82
243,3,7:18.0,O. Porter enters the game for T. Bryant,,51,82
244,3,7:04.0,B. Beal makes 2-pt layup from 1 ft,,53,82
245,3,6:45.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by W. Chandler),53,84
246,3,6:27.0,O. Porter makes 2-pt jump shot from 3 ft (assist by J. Green),,55,84
247,3,6:08.0,,F. Korkmaz misses 3-pt jump shot from 28 ft,55,84
248,3,6:04.0,Defensive rebound by T. Satoranský,,55,84
249,3,5:57.0,J. Green misses 3-pt jump shot from 24 ft,,55,84
250,3,5:54.0,,Defensive rebound by J. Butler,55,84
251,3,5:49.0,,Personal foul by T. Satoranský (drawn by B. Simmons),55,84
252,3,5:49.0,,T. McConnell enters the game for W. Chandler,55,84
253,3,5:49.0,,M. Muscala enters the game for J. Embiid,55,84
254,3,5:49.0,,L. Shamet enters the game for F. Korkmaz,55,84
255,3,5:36.0,,M. Muscala misses 2-pt jump shot from 21 ft,55,84
256,3,5:33.0,Defensive rebound by T. Ariza,,55,84
257,3,5:22.0,J. Green makes 2-pt hook shot from 4 ft (assist by T. Satoranský),,57,84
258,3,5:12.0,,Turnover by M. Muscala (bad pass; steal by T. Ariza),57,84
259,3,5:05.0,J. Green makes 2-pt layup from 2 ft (assist by T. Ariza),,59,84
260,3,5:05.0,,Philadelphia full timeout,59,84
261,3,4:56.0,,Turnover by L. Shamet (bad pass; steal by O. Porter),59,84
262,3,4:54.0,Shooting foul by L. Shamet (drawn by B. Beal),,59,84
263,3,4:54.0,B. Beal makes free throw 1 of 2,,60,84
264,3,4:54.0,B. Beal makes free throw 2 of 2,,61,84
265,3,4:38.0,,Shooting foul by J. Green (drawn by J. Butler),61,84
266,3,4:38.0,,J. Butler makes free throw 1 of 2,61,85
267,3,4:38.0,,J. Butler misses free throw 2 of 2,61,85
268,3,4:35.0,Defensive rebound by B. Beal,,61,85
269,3,4:33.0,T. Ariza misses 3-pt jump shot from 27 ft,,61,85
270,3,4:29.0,,Defensive rebound by M. Muscala,61,85
271,3,4:24.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by B. Simmons),61,88
272,3,4:14.0,O. Porter makes 3-pt jump shot from 27 ft (assist by B. Beal),,64,88
273,3,3:53.0,,Turnover by T. McConnell (bad pass; steal by B. Beal),64,88
274,3,3:48.0,Turnover by B. Beal (out of bounds lost ball),,64,88
275,3,3:48.0,S. Dekker enters the game for T. Ariza,,64,88
276,3,3:48.0,C. Randle enters the game for T. Satoranský,,64,88
277,3,3:30.0,,Turnover by B. Simmons (3 sec),64,88
278,3,3:22.0,Turnover by C. Randle (bad pass; steal by T. McConnell),,64,88
279,3,3:18.0,,T. McConnell misses 2-pt layup from 2 ft,64,88
280,3,3:14.0,,Offensive rebound by B. Simmons,64,88
281,3,3:14.0,,B. Simmons misses 2-pt layup at rim,64,88
282,3,3:13.0,Defensive rebound by C. Randle,,64,88
283,3,3:12.0,S. Dekker misses 2-pt layup from 2 ft,,64,88
284,3,3:09.0,,Defensive rebound by L. Shamet,64,88
285,3,3:03.0,,L. Shamet makes 3-pt jump shot from 29 ft (assist by B. Simmons),64,91
286,3,2:50.0,B. Beal makes 3-pt jump shot from 28 ft,,67,91
287,3,2:38.0,,J. Butler makes 2-pt layup from 2 ft,67,93
288,3,2:26.0,Turnover by C. Randle (bad pass),,67,93
289,3,2:26.0,T. Brown enters the game for B. Beal,,67,93
290,3,2:26.0,,W. Chandler enters the game for J. Butler,67,93
291,3,2:26.0,,J. Embiid enters the game for M. Muscala,67,93
292,3,2:26.0,,S. Milton enters the game for B. Simmons,67,93
293,3,2:06.0,,J. Embiid makes 2-pt jump shot from 14 ft (assist by T. McConnell),67,95
294,3,1:56.0,J. Green makes 3-pt jump shot from 27 ft (assist by C. Randle),,70,95
295,3,1:46.0,,Shooting foul by C. Randle (drawn by L. Shamet),70,95
296,3,1:46.0,,L. Shamet makes free throw 1 of 3,70,96
297,3,1:46.0,,L. Shamet makes free throw 2 of 3,70,97
298,3,1:46.0,I. Mahinmi enters the game for J. Green,,70,97
299,3,1:46.0,,L. Shamet makes free throw 3 of 3,70,98
300,3,1:35.0,T. Brown misses 2-pt jump shot from 20 ft,,70,98
301,3,1:32.0,,Defensive rebound by S. Milton,70,98
302,3,1:26.0,,J. Embiid misses 3-pt jump shot from 26 ft,70,98
303,3,1:22.0,,Offensive rebound by S. Milton,70,98
304,3,1:12.0,,T. McConnell misses 2-pt jump shot from 11 ft,70,98
305,3,1:10.0,Defensive rebound by O. Porter,,70,98
306,3,1:01.0,O. Porter makes 3-pt jump shot from 24 ft (assist by T. Brown),,73,98
307,3,0:45.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by J. Embiid),73,101
308,3,0:29.0,O. Porter makes 3-pt jump shot from 25 ft (assist by I. Mahinmi),,76,101
309,3,0:10.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by J. Embiid),76,104
310,3,0:03.0,I. Mahinmi misses 3-pt jump shot from 26 ft (block by J. Embiid),,76,104
311,3,0:01.0,Offensive rebound by S. Dekker,,76,104
312,3,0:01.0,Shooting foul by S. Milton (drawn by S. Dekker),,76,104
313,3,0:01.0,S. Dekker makes free throw 1 of 2,,77,104
314,3,0:01.0,S. Dekker makes free throw 2 of 2,,78,104
315,4,11:39.0,,L. Shamet misses 3-pt jump shot from 28 ft,78,104
316,4,11:35.0,,Offensive rebound by M. Muscala,78,104
317,4,11:33.0,,S. Milton misses 3-pt jump shot from 28 ft,78,104
318,4,11:31.0,,Offensive rebound by L. Shamet,78,104
319,4,11:29.0,,Shooting foul by T. Brown (drawn by L. Shamet),78,104
320,4,11:29.0,,L. Shamet makes free throw 1 of 2,78,105
321,4,11:29.0,,L. Shamet makes free throw 2 of 2,78,106
322,4,11:15.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by S. Dekker),,80,106
323,4,11:15.0,,Philadelphia full timeout,80,106
324,4,11:15.0,D. Robinson enters the game for O. Porter,,80,106
325,4,11:05.0,,Offensive foul by J. Bolden (drawn by T. Brown),80,106
326,4,11:05.0,,Turnover by J. Bolden (offensive foul),80,106
327,4,10:52.0,S. Dekker makes 2-pt layup from 2 ft (assist by I. Mahinmi),,82,106
328,4,10:37.0,,M. Muscala misses 2-pt jump shot from 10 ft,82,106
329,4,10:34.0,Defensive rebound by T. Brown,,82,106
330,4,10:28.0,T. Brown misses 2-pt jump shot from 17 ft,,82,106
331,4,10:25.0,,Defensive rebound by S. Milton,82,106
332,4,10:12.0,,L. Shamet misses 3-pt jump shot from 26 ft,82,106
333,4,10:11.0,Defensive rebound by D. Robinson,,82,106
334,4,10:08.0,D. Robinson makes 2-pt jump shot from 1 ft (assist by S. Dekker),,84,106
335,4,10:08.0,Shooting foul by S. Milton (drawn by D. Robinson),,84,106
336,4,10:08.0,D. Robinson makes free throw 1 of 1,,85,106
337,4,9:58.0,,T. McConnell makes 2-pt jump shot from 20 ft (assist by M. Muscala),85,108
338,4,9:58.0,,Shooting foul by C. Randle (drawn by T. McConnell),85,108
339,4,9:58.0,,T. McConnell makes free throw 1 of 1,85,109
340,4,9:46.0,T. Brown misses 2-pt layup from 1 ft,,85,109
341,4,9:42.0,Offensive rebound by S. Dekker,,85,109
342,4,9:42.0,S. Dekker misses 2-pt layup from 1 ft,,85,109
343,4,9:42.0,,Defensive rebound by M. Muscala,85,109
344,4,9:35.0,,T. McConnell makes 2-pt jump shot from 6 ft,85,111
345,4,9:26.0,C. Randle misses 2-pt jump shot from 6 ft,,85,111
346,4,9:20.0,Offensive rebound by I. Mahinmi,,85,111
347,4,9:20.0,I. Mahinmi makes 2-pt dunk from 1 ft,,87,111
348,4,9:13.0,,J. Bolden misses 2-pt jump shot from 23 ft,87,111
349,4,9:10.0,Defensive rebound by T. Brown,,87,111
350,4,8:56.0,S. Dekker misses 2-pt layup from 1 ft,,87,111
351,4,8:53.0,Offensive rebound by I. Mahinmi,,87,111
352,4,8:53.0,I. Mahinmi misses 2-pt dunk from 1 ft,,87,111
353,4,8:52.0,,Defensive rebound by L. Shamet,87,111
354,4,8:41.0,,L. Shamet misses 3-pt jump shot from 26 ft,87,111
355,4,8:39.0,Defensive rebound by Team,,87,111
356,4,8:31.0,Shooting foul by M. Muscala (drawn by I. Mahinmi),,87,111
357,4,8:31.0,I. Mahinmi makes free throw 1 of 2,,88,111
358,4,8:31.0,I. Mahinmi makes free throw 2 of 2,,89,111
359,4,8:19.0,,T. McConnell misses 2-pt jump shot from 13 ft,89,111
360,4,8:16.0,Defensive rebound by I. Mahinmi,,89,111
361,4,8:07.0,S. Dekker makes 2-pt jump shot from 18 ft (assist by I. Mahinmi),,91,111
362,4,7:52.0,,T. McConnell makes 2-pt layup from 2 ft (assist by M. Muscala),91,113
363,4,7:41.0,,Violation by Team (kicked ball),91,113
364,4,7:38.0,Personal foul by T. McConnell (drawn by C. Randle),,91,113
365,4,7:29.0,D. Robinson misses 2-pt jump shot from 5 ft,,91,113
366,4,7:27.0,Offensive rebound by S. Dekker,,91,113
367,4,7:25.0,S. Dekker makes 2-pt jump shot from 14 ft,,93,113
368,4,7:09.0,,Turnover by S. Milton (lost ball; steal by D. Robinson),93,113
369,4,7:05.0,C. Randle misses 3-pt jump shot from 25 ft,,93,113
370,4,7:01.0,,Defensive rebound by T. McConnell,93,113
371,4,6:54.0,,S. Milton misses 3-pt jump shot from 24 ft,93,113
372,4,6:51.0,Defensive rebound by I. Mahinmi,,93,113
373,4,6:45.0,C. Randle makes 2-pt layup from 1 ft (assist by S. Dekker),,95,113
374,4,6:45.0,,Philadelphia full timeout,95,113
375,4,6:45.0,,F. Korkmaz enters the game for L. Shamet,95,113
376,4,6:30.0,,Shooting foul by I. Mahinmi (drawn by S. Milton),95,113
