,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
23,1,8:29.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,6,11
24,1,8:28.0,Offensive rebound by T. Young,,6,11
25,1,8:24.0,T. Young misses 2-pt layup from 1 ft,,6,11
26,1,8:23.0,,Defensive rebound by T. Johnson,6,11
27,1,8:22.0,,Turnover by J. Johnson (bad pass),6,11
28,1,8:06.0,T. Young misses 2-pt jump shot from 13 ft,,6,11
29,1,8:03.0,,Defensive rebound by H. Whiteside,6,11
30,1,7:46.0,,Turnover by H. Whiteside (traveling),6,11
31,1,7:33.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Young),,8,11
32,1,7:26.0,,Miami full timeout,8,11
33,1,7:06.0,,T. Johnson misses 2-pt jump shot from 6 ft,8,11
34,1,7:04.0,Defensive rebound by C. Joseph,,8,11
35,1,6:54.0,C. Joseph misses 3-pt jump shot from 25 ft,,8,11
36,1,6:51.0,,Defensive rebound by H. Whiteside,8,11
37,1,6:47.0,,Personal foul by D. Collison (drawn by J. Richardson),8,11
38,1,6:45.0,,Offensive foul by J. Richardson (drawn by C. Joseph),8,11
39,1,6:45.0,,Turnover by J. Richardson (offensive foul),8,11
40,1,6:26.0,M. Turner makes 2-pt hook shot from 11 ft,,10,11
41,1,6:13.0,,J. Winslow misses 3-pt jump shot from 24 ft,10,11
42,1,6:11.0,Defensive rebound by T. Young,,10,11
43,1,6:04.0,M. Turner misses 3-pt jump shot from 26 ft,,10,11
44,1,5:59.0,,Defensive rebound by J. Richardson,10,11
45,1,5:55.0,,Shooting foul by C. Joseph (drawn by J. Richardson),10,11
46,1,5:55.0,,J. Richardson makes free throw 1 of 2,10,12
47,1,5:55.0,,D. Wade enters the game for J. Winslow,10,12
48,1,5:55.0,,J. Richardson makes free throw 2 of 2,10,13
49,1,5:45.0,Shooting foul by J. Johnson (drawn by M. Turner),,10,13
50,1,5:45.0,M. Turner makes free throw 1 of 2,,11,13
51,1,5:45.0,,K. Olynyk enters the game for J. Johnson,11,13
52,1,5:45.0,,J. Winslow enters the game for J. Richardson,11,13
53,1,5:45.0,M. Turner makes free throw 2 of 2,,12,13
54,1,5:34.0,,Turnover by H. Whiteside (lost ball; steal by M. Turner),12,13
55,1,5:30.0,D. Collison makes 2-pt layup from 1 ft (assist by M. Turner),,14,13
56,1,5:14.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by T. Johnson),14,15
57,1,5:14.0,,D. Waiters enters the game for T. Johnson,14,15
58,1,4:49.0,D. Collison makes 3-pt jump shot from 24 ft (assist by C. Joseph),,17,15
59,1,4:34.0,,D. Wade misses 2-pt layup from 1 ft,17,15
60,1,4:33.0,,Offensive rebound by H. Whiteside,17,15
61,1,4:33.0,,H. Whiteside makes 2-pt layup from 2 ft,17,17
62,1,4:33.0,,Shooting foul by C. Joseph (drawn by H. Whiteside),17,17
63,1,4:33.0,T. Evans enters the game for C. Joseph,,17,17
64,1,4:33.0,D. Sabonis enters the game for T. Young,,17,17
65,1,4:33.0,,H. Whiteside misses free throw 1 of 1,17,17
66,1,4:30.0,Defensive rebound by B. Bogdanović,,17,17
67,1,4:24.0,Turnover by T. Evans (lost ball; steal by K. Olynyk),,17,17
68,1,4:13.0,,H. Whiteside misses 2-pt hook shot from 2 ft,17,17
69,1,4:11.0,Defensive rebound by D. Sabonis,,17,17
70,1,4:01.0,D. Sabonis misses 2-pt layup from 2 ft,,17,17
71,1,3:58.0,,Defensive rebound by H. Whiteside,17,17
72,1,3:57.0,,Turnover by H. Whiteside (lost ball; steal by D. Sabonis),17,17
73,1,3:50.0,T. Evans misses 2-pt layup from 2 ft,,17,17
74,1,3:48.0,Offensive rebound by T. Evans,,17,17
75,1,3:39.0,D. Collison makes 2-pt jump shot from 21 ft (assist by D. Sabonis),,19,17
76,1,3:20.0,,D. Waiters misses 3-pt jump shot from 26 ft,19,17
77,1,3:20.0,,Offensive rebound by H. Whiteside,19,17
78,1,3:18.0,,H. Whiteside misses 2-pt layup from 1 ft (block by D. Sabonis),19,17
79,1,3:18.0,,Offensive rebound by Team,19,17
80,1,3:18.0,,B. Adebayo enters the game for H. Whiteside,19,17
81,1,3:10.0,,Turnover by J. Winslow (back court),19,17
82,1,3:10.0,Indiana full timeout,,19,17
83,1,3:10.0,A. Holiday enters the game for B. Bogdanović,,19,17
84,1,3:10.0,E. Sumner enters the game for D. Collison,,19,17
85,1,2:53.0,A. Holiday misses 2-pt jump shot from 14 ft,,19,17
86,1,2:51.0,,Defensive rebound by B. Adebayo,19,17
87,1,2:44.0,,D. Wade misses 2-pt hook shot from 11 ft,19,17
88,1,2:41.0,,Offensive rebound by D. Wade,19,17
89,1,2:40.0,,D. Wade makes 2-pt layup from 1 ft,19,19
90,1,2:28.0,D. Sabonis misses 2-pt jump shot from 14 ft,,19,19
91,1,2:25.0,,Defensive rebound by Team,19,19
92,1,2:08.0,,K. Olynyk misses 3-pt jump shot from 23 ft,19,19
93,1,2:06.0,,Offensive rebound by J. Winslow,19,19
94,1,2:06.0,,Shooting foul by T. Evans (drawn by B. Adebayo),19,19
95,1,2:06.0,,B. Adebayo makes free throw 1 of 2,19,20
96,1,2:06.0,T. Leaf enters the game for M. Turner,,19,20
97,1,2:06.0,,J. Richardson enters the game for J. Winslow,19,20
98,1,2:06.0,,B. Adebayo makes free throw 2 of 2,19,21
99,1,1:49.0,Turnover by A. Holiday (bad pass; steal by B. Adebayo),,19,21
100,1,1:45.0,,Turnover by B. Adebayo (lost ball; steal by D. Sabonis),19,21
101,1,1:37.0,Turnover by T. Leaf (lost ball; steal by D. Waiters),,19,21
102,1,1:30.0,,D. Waiters misses 2-pt layup from 2 ft,19,21
103,1,1:27.0,Defensive rebound by D. Sabonis,,19,21
104,1,1:22.0,A. Holiday makes 2-pt layup from 1 ft,,21,21
105,1,1:03.0,,D. Wade makes 3-pt jump shot from 23 ft (assist by D. Waiters),21,24
106,1,0:53.0,E. Sumner misses 3-pt jump shot from 23 ft,,21,24
107,1,0:51.0,,Defensive rebound by K. Olynyk,21,24
108,1,0:36.0,,Personal foul by E. Sumner (drawn by B. Adebayo),21,24
109,1,0:36.0,,B. Adebayo misses free throw 1 of 2,21,24
110,1,0:36.0,,Offensive rebound by Team,21,24
111,1,0:36.0,,B. Adebayo makes free throw 2 of 2,21,25
112,1,0:30.0,A. Holiday misses 3-pt jump shot from 27 ft,,21,25
113,1,0:28.0,,Defensive rebound by B. Adebayo,21,25
114,1,0:11.0,,D. Wade makes 2-pt layup from 2 ft,21,27
115,1,0:00.0,T. Evans misses 3-pt jump shot from 25 ft,,21,27
116,1,0:00.0,Offensive rebound by Team,,21,27
117,2,11:48.0,,Personal foul by E. Sumner (drawn by D. Wade),21,27
118,2,11:32.0,,K. Olynyk misses 3-pt jump shot from 26 ft,21,27
119,2,11:30.0,Defensive rebound by T. Evans,,21,27
120,2,11:26.0,T. Evans misses 2-pt jump shot from 5 ft,,21,27
121,2,11:23.0,Offensive rebound by D. Sabonis,,21,27
122,2,11:23.0,Turnover by D. Sabonis (lost ball; steal by D. Waiters),,21,27
123,2,11:20.0,,Turnover by D. Waiters (bad pass),21,27
124,2,11:02.0,D. Sabonis misses 2-pt jump shot from 19 ft,,21,27
125,2,11:00.0,,Defensive rebound by K. Olynyk,21,27
126,2,10:48.0,,D. Waiters misses 3-pt jump shot from 23 ft,21,27
127,2,10:42.0,Defensive rebound by D. Sabonis,,21,27
128,2,10:39.0,E. Sumner makes 2-pt layup from 1 ft (assist by A. Holiday),,23,27
129,2,10:39.0,Shooting foul by D. Wade (drawn by E. Sumner),,23,27
130,2,10:39.0,E. Sumner misses free throw 1 of 1,,23,27
131,2,10:36.0,,Defensive rebound by K. Olynyk,23,27
132,2,10:25.0,,Turnover by D. Wade (bad pass; steal by T. Evans),23,27
133,2,10:19.0,T. Leaf makes 2-pt layup from 1 ft (assist by T. Evans),,25,27
134,2,10:06.0,,Turnover by J. Richardson (lost ball; steal by E. Sumner),25,27
135,2,10:02.0,T. Leaf makes 2-pt dunk from 1 ft (assist by T. Evans),,27,27
136,2,10:02.0,,Miami full timeout,27,27
137,2,9:48.0,,D. Wade misses 2-pt jump shot from 19 ft,27,27
138,2,9:46.0,Defensive rebound by Team,,27,27
139,2,9:46.0,,Loose ball foul by K. Olynyk (drawn by E. Sumner),27,27
140,2,9:36.0,T. Evans misses 2-pt layup from 1 ft,,27,27
141,2,9:34.0,Offensive rebound by D. Sabonis,,27,27
142,2,9:30.0,D. Sabonis misses 3-pt jump shot from 23 ft,,27,27
143,2,9:26.0,,Defensive rebound by K. Olynyk,27,27
144,2,9:14.0,,D. Wade makes 2-pt layup from 2 ft (assist by D. Waiters),27,29
145,2,9:05.0,Turnover by A. Holiday (bad pass; steal by K. Olynyk),,27,29
146,2,8:56.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by D. Waiters),27,31
147,2,8:49.0,Indiana full timeout,,27,31
148,2,8:49.0,B. Bogdanović enters the game for T. Leaf,,27,31
149,2,8:49.0,T. Young enters the game for E. Sumner,,27,31
150,2,8:49.0,,T. Johnson enters the game for D. Wade,27,31
151,2,8:40.0,Shooting foul by B. Adebayo (drawn by D. Sabonis),,27,31
152,2,8:40.0,D. Sabonis makes free throw 1 of 2,,28,31
153,2,8:40.0,D. Sabonis makes free throw 2 of 2,,29,31
154,2,8:18.0,,Shooting foul by T. Evans (drawn by K. Olynyk),29,31
155,2,8:18.0,,K. Olynyk makes free throw 1 of 2,29,32
156,2,8:18.0,,K. Olynyk makes free throw 2 of 2,29,33
157,2,8:05.0,D. Sabonis makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),,31,33
158,2,7:47.0,,B. Adebayo misses 2-pt hook shot from 1 ft,31,33
159,2,7:45.0,Defensive rebound by D. Sabonis,,31,33
160,2,7:33.0,B. Bogdanović makes 2-pt jump shot from 17 ft,,33,33
161,2,7:08.0,,T. Johnson misses 3-pt jump shot from 27 ft,33,33
162,2,7:06.0,Defensive rebound by B. Bogdanović,,33,33
163,2,7:06.0,Personal foul by K. Olynyk (drawn by B. Bogdanović),,33,33
164,2,7:06.0,,H. Whiteside enters the game for B. Adebayo,33,33
165,2,7:06.0,,J. Winslow enters the game for J. Richardson,33,33
166,2,6:53.0,B. Bogdanović makes 2-pt jump shot from 14 ft (assist by D. Sabonis),,35,33
167,2,6:45.0,,Miami full timeout,35,33
168,2,6:24.0,,K. Olynyk makes 2-pt jump shot from 16 ft,35,35
169,2,6:11.0,B. Bogdanović makes 2-pt layup at rim (assist by T. Young),,37,35
170,2,5:55.0,,T. Johnson makes 3-pt jump shot from 23 ft (assist by D. Waiters),37,38
171,2,5:33.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by T. Evans),,40,38
172,2,5:21.0,,D. Waiters misses 2-pt layup from 2 ft (block by T. Evans),40,38
173,2,5:20.0,Defensive rebound by Team,,40,38
174,2,5:20.0,D. Collison enters the game for T. Evans,,40,38
175,2,5:20.0,C. Joseph enters the game for A. Holiday,,40,38
176,2,5:20.0,,J. Richardson enters the game for J. Winslow,40,38
177,2,5:09.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),,43,38
178,2,4:48.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by K. Olynyk),43,41
179,2,4:34.0,D. Sabonis misses 3-pt jump shot from 26 ft,,43,41
180,2,4:31.0,,Defensive rebound by T. Johnson,43,41
181,2,4:26.0,,Turnover by T. Johnson (bad pass; steal by B. Bogdanović),43,41
182,2,4:16.0,T. Young makes 2-pt dunk from 1 ft (assist by D. Collison),,45,41
183,2,3:50.0,,Turnover by T. Johnson (bad pass; steal by C. Joseph),45,41
184,2,3:48.0,Turnover by C. Joseph (bad pass; steal by T. Johnson),,45,41
185,2,3:43.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by T. Johnson),45,43
186,2,3:30.0,Shooting foul by H. Whiteside (drawn by D. Sabonis),,45,43
187,2,3:30.0,D. Sabonis makes free throw 1 of 2,,46,43
188,2,3:30.0,,D. Wade enters the game for D. Waiters,46,43
189,2,3:30.0,D. Sabonis makes free throw 2 of 2,,47,43
190,2,3:08.0,,J. Richardson misses 2-pt jump shot from 18 ft,47,43
191,2,3:05.0,,Offensive rebound by H. Whiteside,47,43
192,2,3:02.0,,H. Whiteside makes 2-pt hook shot from 5 ft,47,45
193,2,2:51.0,T. Young makes 2-pt hook shot from 9 ft (assist by D. Collison),,49,45
194,2,2:33.0,,Turnover by K. Olynyk (bad pass; steal by D. Sabonis),49,45
195,2,2:28.0,Turnover by D. Collison (bad pass),,49,45
196,2,2:28.0,M. Turner enters the game for D. Sabonis,,49,45
197,2,2:28.0,,B. Adebayo enters the game for H. Whiteside,49,45
198,2,2:11.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by J. Richardson),49,48
199,2,1:55.0,M. Turner makes 2-pt jump shot from 11 ft (assist by D. Collison),,51,48
200,2,1:37.0,,J. Richardson makes 2-pt jump shot from 14 ft (assist by D. Wade),51,50
201,2,1:14.0,M. Turner misses 2-pt jump shot from 18 ft,,51,50
202,2,1:12.0,,Defensive rebound by D. Wade,51,50
203,2,1:03.0,,K. Olynyk makes 2-pt hook shot from 8 ft (assist by D. Wade),51,52
204,2,1:03.0,,Shooting foul by M. Turner (drawn by K. Olynyk),51,52
205,2,1:03.0,D. Sabonis enters the game for M. Turner,,51,52
206,2,1:03.0,,K. Olynyk misses free throw 1 of 1,51,52
207,2,1:00.0,Defensive rebound by T. Young,,51,52
208,2,0:44.0,C. Joseph makes 2-pt jump shot from 19 ft,,53,52
209,2,0:38.0,,Personal foul by B. Bogdanović (drawn by D. Wade),53,52
210,2,0:38.0,,D. Wade makes free throw 1 of 2,53,53
211,2,0:38.0,,J. Winslow enters the game for K. Olynyk,53,53
212,2,0:38.0,,D. Wade makes free throw 2 of 2,53,54
213,2,0:27.0,Shooting foul by B. Adebayo (drawn by D. Sabonis),,53,54
214,2,0:27.0,E. Sumner enters the game for C. Joseph,,53,54
215,2,0:27.0,D. Sabonis misses free throw 1 of 2,,53,54
216,2,0:27.0,Offensive rebound by Team,,53,54
217,2,0:27.0,,K. Olynyk enters the game for B. Adebayo,53,54
218,2,0:27.0,D. Sabonis misses free throw 2 of 2,,53,54
219,2,0:27.0,,Defensive rebound by K. Olynyk,53,54
220,2,0:05.0,,J. Winslow misses 3-pt jump shot from 25 ft,53,54
221,2,0:04.0,Defensive rebound by E. Sumner,,53,54
222,2,0:02.0,T. Young misses 2-pt layup from 2 ft,,53,54
223,2,0:01.0,Offensive rebound by Team,,53,54
224,3,11:49.0,,Shooting foul by T. Young (drawn by H. Whiteside),53,54
225,3,11:49.0,,H. Whiteside misses free throw 1 of 2,53,54
226,3,11:49.0,,Offensive rebound by Team,53,54
227,3,11:49.0,,H. Whiteside misses free throw 2 of 2,53,54
228,3,11:46.0,Defensive rebound by B. Bogdanović,,53,54
229,3,11:29.0,C. Joseph makes 2-pt jump shot from 11 ft,,55,54
230,3,11:19.0,,Turnover by J. Winslow (bad pass; steal by T. Young),55,54
231,3,11:14.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,55,54
232,3,11:11.0,Offensive rebound by T. Young,,55,54
233,3,11:05.0,T. Young makes 3-pt jump shot from 23 ft (assist by D. Collison),,58,54
234,3,10:46.0,,J. Winslow misses 3-pt jump shot from 27 ft,58,54
235,3,10:41.0,,Offensive rebound by H. Whiteside,58,54
236,3,10:40.0,,H. Whiteside misses 2-pt jump shot from 3 ft,58,54
237,3,10:37.0,Defensive rebound by M. Turner,,58,54
238,3,10:32.0,D. Collison misses 2-pt layup from 1 ft,,58,54
239,3,10:31.0,Offensive rebound by T. Young,,58,54
240,3,10:29.0,T. Young makes 2-pt layup from 1 ft,,60,54
241,3,10:20.0,,Turnover by J. Johnson (lost ball; steal by D. Collison),60,54
242,3,10:01.0,M. Turner makes 3-pt jump shot from 23 ft (assist by C. Joseph),,63,54
243,3,10:01.0,,Miami full timeout,63,54
244,3,9:39.0,,J. Johnson makes 2-pt layup from 1 ft,63,56
245,3,9:23.0,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by T. Young),,65,56
246,3,9:16.0,,J. Johnson misses 2-pt dunk from 1 ft,65,56
247,3,9:15.0,,Offensive rebound by J. Johnson,65,56
248,3,9:14.0,,Turnover by J. Johnson (lost ball; steal by C. Joseph),65,56
249,3,9:10.0,Turnover by C. Joseph (bad pass),,65,56
250,3,9:00.0,,J. Richardson misses 2-pt dunk from 1 ft (block by M. Turner),65,56
251,3,8:56.0,Defensive rebound by D. Collison,,65,56
252,3,8:43.0,D. Collison makes 2-pt layup from 2 ft (assist by T. Young),,67,56
253,3,8:27.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Winslow),67,58
254,3,7:59.0,C. Joseph misses 2-pt jump shot from 7 ft,,67,58
255,3,7:58.0,,Defensive rebound by H. Whiteside,67,58
256,3,7:44.0,,J. Richardson misses 2-pt hook shot from 9 ft,67,58
257,3,7:42.0,Defensive rebound by D. Collison,,67,58
258,3,7:36.0,M. Turner misses 3-pt jump shot from 26 ft,,67,58
259,3,7:33.0,,Defensive rebound by H. Whiteside,67,58
260,3,7:23.0,,J. Johnson misses 3-pt jump shot from 26 ft,67,58
261,3,7:23.0,Defensive rebound by B. Bogdanović,,67,58
262,3,7:09.0,B. Bogdanović makes 2-pt jump shot from 8 ft,,69,58
263,3,6:56.0,,Shooting foul by C. Joseph (drawn by J. Richardson),69,58
264,3,6:56.0,,J. Richardson makes free throw 1 of 2,69,59
265,3,6:56.0,,K. Olynyk enters the game for J. Johnson,69,59
266,3,6:56.0,,D. Wade enters the game for J. Winslow,69,59
267,3,6:56.0,,J. Richardson makes free throw 2 of 2,69,60
268,3,6:43.0,Personal foul by J. Richardson (drawn by B. Bogdanović),,69,60
269,3,6:32.0,D. Collison misses 2-pt layup from 2 ft,,69,60
270,3,6:30.0,,Defensive rebound by H. Whiteside,69,60
271,3,6:19.0,,Turnover by J. Richardson (lost ball; steal by T. Young),69,60
272,3,6:11.0,C. Joseph misses 2-pt layup from 2 ft (block by K. Olynyk),,69,60
273,3,6:10.0,Offensive rebound by Team,,69,60
274,3,6:06.0,B. Bogdanović misses 3-pt jump shot from 31 ft,,69,60
275,3,6:02.0,Offensive rebound by M. Turner,,69,60
276,3,6:00.0,C. Joseph misses 3-pt jump shot from 25 ft,,69,60
277,3,5:57.0,,Defensive rebound by H. Whiteside,69,60
278,3,5:47.0,,T. Johnson misses 3-pt jump shot from 25 ft,69,60
279,3,5:44.0,Defensive rebound by C. Joseph,,69,60
280,3,5:39.0,B. Bogdanović makes 2-pt dunk from 1 ft (assist by C. Joseph),,71,60
281,3,5:38.0,,Miami full timeout,71,60
282,3,5:10.0,,T. Johnson misses 2-pt layup from 2 ft,71,60
283,3,5:06.0,,Offensive rebound by T. Johnson,71,60
284,3,5:06.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by K. Olynyk),71,62
285,3,4:53.0,M. Turner misses 2-pt jump shot from 10 ft,,71,62
286,3,4:50.0,Offensive rebound by T. Young,,71,62
287,3,4:39.0,D. Collison makes 3-pt jump shot from 24 ft,,74,62
288,3,4:22.0,,Offensive foul by T. Johnson (drawn by D. Collison),74,62
289,3,4:22.0,,Turnover by T. Johnson (offensive foul),74,62
290,3,4:22.0,D. Sabonis enters the game for T. Young,,74,62
291,3,4:22.0,,B. Adebayo enters the game for T. Johnson,74,62
292,3,4:22.0,,D. Waiters enters the game for H. Whiteside,74,62
293,3,4:10.0,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by C. Joseph),,76,62
294,3,3:55.0,,Shooting foul by D. Sabonis (drawn by D. Wade),76,62
295,3,3:55.0,,D. Wade makes free throw 1 of 2,76,63
296,3,3:55.0,,D. Wade makes free throw 2 of 2,76,64
297,3,3:42.0,D. Collison makes 2-pt jump shot from 17 ft,,78,64
298,3,3:30.0,,J. Richardson misses 2-pt jump shot from 21 ft,78,64
299,3,3:27.0,Defensive rebound by B. Bogdanović,,78,64
300,3,3:22.0,Shooting foul by B. Adebayo (drawn by B. Bogdanović),,78,64
301,3,3:22.0,B. Bogdanović makes free throw 1 of 2,,79,64
302,3,3:22.0,T. Evans enters the game for C. Joseph,,79,64
303,3,3:22.0,Violation by Team (delay of game),,79,64
304,3,3:22.0,B. Bogdanović makes free throw 2 of 2,,80,64
305,3,3:10.0,,D. Waiters misses 3-pt jump shot from 25 ft,80,64
306,3,3:08.0,Defensive rebound by D. Sabonis,,80,64
307,3,2:58.0,M. Turner makes 2-pt dunk from 1 ft (assist by T. Evans),,82,64
308,3,2:58.0,,J. Winslow enters the game for J. Richardson,82,64
309,3,2:31.0,,D. Wade makes 3-pt jump shot from 23 ft (assist by K. Olynyk),82,67
310,3,2:18.0,Shooting foul by B. Adebayo (drawn by D. Sabonis),,82,67
311,3,2:18.0,D. Sabonis misses free throw 1 of 2,,82,67
312,3,2:18.0,Offensive rebound by Team,,82,67
313,3,2:18.0,A. Holiday enters the game for B. Bogdanović,,82,67
314,3,2:18.0,E. Sumner enters the game for D. Collison,,82,67
315,3,2:18.0,D. Sabonis makes free throw 2 of 2,,83,67
316,3,2:01.0,,D. Wade makes 2-pt jump shot from 20 ft,83,69
317,3,1:51.0,T. Evans misses 3-pt jump shot from 26 ft,,83,69
318,3,1:48.0,,Defensive rebound by J. Winslow,83,69
319,3,1:39.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Waiters),83,72
320,3,1:39.0,Indiana full timeout,,83,72
321,3,1:39.0,,H. Whiteside enters the game for B. Adebayo,83,72
322,3,1:22.0,Turnover by E. Sumner (bad pass),,83,72
323,3,1:07.0,,D. Wade misses 2-pt jump shot from 19 ft,83,72
324,3,1:05.0,Defensive rebound by E. Sumner,,83,72
325,3,0:59.0,Shooting foul by D. Wade (drawn by M. Turner),,83,72
326,3,0:59.0,M. Turner makes free throw 1 of 2,,84,72
327,3,0:59.0,M. Turner misses free throw 2 of 2,,84,72
328,3,0:55.0,Offensive rebound by M. Turner,,84,72
329,3,0:46.0,A. Holiday misses 2-pt jump shot from 18 ft,,84,72
330,3,0:45.0,Offensive rebound by D. Sabonis,,84,72
331,3,0:44.0,D. Sabonis misses 2-pt layup at rim,,84,72
332,3,0:44.0,Offensive rebound by Team,,84,72
333,3,0:30.0,E. Sumner misses 3-pt jump shot from 26 ft,,84,72
334,3,0:28.0,,Defensive rebound by K. Olynyk,84,72
335,3,0:12.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),84,74
336,3,0:12.0,,Shooting foul by E. Sumner (drawn by H. Whiteside),84,74
337,3,0:12.0,,H. Whiteside misses free throw 1 of 1,84,74
338,3,0:08.0,,Offensive rebound by J. Winslow,84,74
339,3,0:07.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by J. Winslow),84,77
340,3,0:01.0,T. Evans misses 3-pt jump shot from 25 ft,,84,77
341,3,0:00.0,Offensive rebound by Team,,84,77
342,4,11:43.0,A. Holiday misses 2-pt layup from 2 ft,,84,77
343,4,11:39.0,,Defensive rebound by Team,84,77
344,4,11:37.0,,Personal foul by T. Young (drawn by J. Winslow),84,77
345,4,11:19.0,,K. Olynyk misses 3-pt jump shot from 25 ft,84,77
346,4,11:14.0,Defensive rebound by D. Sabonis,,84,77
347,4,10:54.0,Personal foul by K. Olynyk (drawn by T. Young),,84,77
348,4,10:54.0,B. Bogdanović enters the game for E. Sumner,,84,77
349,4,10:40.0,T. Evans misses 2-pt jump shot from 19 ft,,84,77
350,4,10:37.0,,Defensive rebound by D. Wade,84,77
351,4,10:21.0,,D. Wade misses 3-pt jump shot from 25 ft,84,77
352,4,10:21.0,Defensive rebound by Team,,84,77
353,4,10:21.0,D. Collison enters the game for T. Evans,,84,77
354,4,10:21.0,C. Joseph enters the game for A. Holiday,,84,77
355,4,10:04.0,D. Collison misses 2-pt jump shot from 19 ft,,84,77
356,4,10:01.0,,Defensive rebound by D. Wade,84,77
357,4,9:53.0,,D. Waiters misses 3-pt jump shot from 24 ft,84,77
358,4,9:51.0,Defensive rebound by D. Sabonis,,84,77
359,4,9:43.0,T. Young misses 2-pt jump shot from 2 ft,,84,77
360,4,9:40.0,,Defensive rebound by H. Whiteside,84,77
361,4,9:19.0,,J. Winslow misses 3-pt jump shot from 25 ft,84,77
362,4,9:17.0,Defensive rebound by T. Young,,84,77
363,4,9:15.0,Indiana full timeout,,84,77
364,4,9:02.0,B. Bogdanović misses 2-pt layup from 1 ft,,84,77
365,4,8:59.0,,Defensive rebound by D. Wade,84,77
366,4,8:54.0,,J. Winslow makes 2-pt layup from 2 ft (assist by D. Wade),84,79
367,4,8:25.0,C. Joseph misses 2-pt layup from 3 ft (block by D. Wade),,84,79
368,4,8:24.0,Offensive rebound by C. Joseph,,84,79
369,4,8:23.0,Turnover by Team (shot clock),,84,79
370,4,8:06.0,,D. Wade misses 3-pt jump shot from 23 ft,84,79
371,4,8:01.0,,Offensive rebound by D. Wade,84,79
372,4,8:01.0,,Miami full timeout,84,79
373,4,8:01.0,,J. Richardson enters the game for D. Wade,84,79
374,4,7:59.0,,D. Waiters misses 3-pt jump shot from 25 ft,84,79
375,4,7:58.0,Defensive rebound by Team,,84,79
376,4,7:58.0,,Loose ball foul by H. Whiteside (drawn by D. Sabonis),84,79
377,4,7:46.0,Offensive foul by D. Sabonis (drawn by J. Richardson),,84,79
378,4,7:46.0,Turnover by D. Sabonis (offensive foul),,84,79
379,4,7:46.0,M. Turner enters the game for D. Sabonis,,84,79
380,4,7:31.0,,Turnover by K. Olynyk (bad pass; steal by C. Joseph),84,79
381,4,7:18.0,M. Turner makes 2-pt jump shot from 16 ft (assist by D. Collison),,86,79
