,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
26,1,9:01.0,J. Redick makes 2-pt jump shot from 16 ft (assist by G. Monroe),,10,12
27,1,8:36.0,,D. Russell makes 2-pt layup from 6 ft,10,14
28,1,8:23.0,J. Butler misses 2-pt layup from 2 ft,,10,14
29,1,8:21.0,,Defensive rebound by J. Allen,10,14
30,1,8:09.0,,D. Russell misses 2-pt jump shot from 14 ft,10,14
31,1,8:05.0,Defensive rebound by G. Monroe,,10,14
32,1,8:00.0,B. Simmons makes 2-pt layup from 11 ft,,12,14
33,1,7:38.0,,Turnover by R. Kurucs (bad pass; steal by G. Monroe),12,14
34,1,7:36.0,Shooting foul by D. Carroll (drawn by B. Simmons),,12,14
35,1,7:36.0,B. Simmons makes free throw 1 of 2,,13,14
36,1,7:36.0,B. Simmons makes free throw 2 of 2,,14,14
37,1,7:27.0,,D. Russell makes 3-pt jump shot from 29 ft,14,17
38,1,7:12.0,B. Simmons makes 2-pt layup from 2 ft (assist by J. Butler),,16,17
39,1,6:59.0,,Turnover by D. Russell (bad pass),16,17
40,1,6:59.0,B. Marjanović enters the game for G. Monroe,,16,17
41,1,6:59.0,,S. Dinwiddie enters the game for D. Carroll,16,17
42,1,6:59.0,,J. Dudley enters the game for R. Kurucs,16,17
43,1,6:46.0,J. Redick misses 3-pt jump shot from 25 ft,,16,17
44,1,6:44.0,Offensive rebound by B. Marjanović,,16,17
45,1,6:41.0,B. Marjanović makes 2-pt dunk from 1 ft,,18,17
46,1,6:32.0,,Offensive foul by J. Allen (drawn by B. Simmons),18,17
47,1,6:32.0,,Turnover by J. Allen (offensive foul),18,17
48,1,6:17.0,J. Butler makes 2-pt layup from 6 ft,,20,17
49,1,6:08.0,,Personal foul by J. Redick (drawn by J. Dudley),20,17
50,1,6:08.0,J. Ennis enters the game for J. Redick,,20,17
51,1,6:08.0,M. Scott enters the game for B. Simmons,,20,17
52,1,6:01.0,,D. Russell makes 2-pt jump shot from 17 ft,20,19
53,1,5:40.0,J. Butler misses 2-pt jump shot from 12 ft,,20,19
54,1,5:37.0,,Defensive rebound by J. Allen,20,19
55,1,5:21.0,,Turnover by J. Dudley (bad pass; steal by J. Butler),20,19
56,1,5:07.0,T. Harris makes 2-pt jump shot from 17 ft,,22,19
57,1,5:05.0,,Brooklyn full timeout,22,19
58,1,5:05.0,,C. LeVert enters the game for D. Russell,22,19
59,1,4:52.0,,Personal foul by J. Ennis (drawn by J. Harris),22,19
60,1,4:47.0,,J. Harris misses 3-pt jump shot from 26 ft,22,19
61,1,4:44.0,Defensive rebound by J. Ennis,,22,19
62,1,4:31.0,Turnover by B. Marjanović (traveling),,22,19
63,1,4:31.0,,E. Davis enters the game for J. Allen,22,19
64,1,4:15.0,,E. Davis misses 2-pt layup from 4 ft,22,19
65,1,4:12.0,Defensive rebound by T. Harris,,22,19
66,1,4:08.0,Turnover by T. Harris (bad pass),,22,19
67,1,4:08.0,,D. Carroll enters the game for J. Harris,22,19
68,1,3:50.0,,S. Dinwiddie misses 2-pt layup from 1 ft (block by B. Marjanović),22,19
69,1,3:46.0,Defensive rebound by B. Marjanović,,22,19
70,1,3:40.0,J. Ennis misses 3-pt jump shot from 26 ft,,22,19
71,1,3:35.0,,Defensive rebound by E. Davis,22,19
72,1,3:27.0,,C. LeVert misses 3-pt jump shot from 25 ft,22,19
73,1,3:25.0,Defensive rebound by T. Harris,,22,19
74,1,3:20.0,T. Harris makes 3-pt jump shot from 25 ft,,25,19
75,1,2:58.0,,S. Dinwiddie misses 2-pt layup from 1 ft,25,19
76,1,2:54.0,Defensive rebound by M. Scott,,25,19
77,1,2:53.0,Personal foul by D. Carroll (drawn by J. Butler),,25,19
78,1,2:53.0,J. Redick enters the game for J. Butler,,25,19
79,1,2:53.0,B. Simmons enters the game for T. Harris,,25,19
80,1,2:47.0,B. Simmons misses 2-pt jump shot from 11 ft,,25,19
81,1,2:44.0,Offensive rebound by J. Ennis,,25,19
82,1,2:43.0,J. Ennis makes 2-pt layup from 3 ft,,27,19
83,1,2:43.0,,Brooklyn full timeout,27,19
84,1,2:24.0,,D. Carroll misses 3-pt jump shot from 23 ft,27,19
85,1,2:19.0,Defensive rebound by J. Ennis,,27,19
86,1,2:11.0,Shooting foul by E. Davis (drawn by B. Marjanović),,27,19
87,1,2:11.0,B. Marjanović makes free throw 1 of 2,,28,19
88,1,2:11.0,B. Marjanović makes free throw 2 of 2,,29,19
89,1,1:53.0,,Turnover by C. LeVert (traveling),29,19
90,1,1:53.0,G. Monroe enters the game for B. Marjanović,,29,19
91,1,1:41.0,J. Redick misses 2-pt jump shot from 19 ft,,29,19
92,1,1:37.0,Offensive rebound by G. Monroe,,29,19
93,1,1:35.0,M. Scott misses 3-pt jump shot from 25 ft,,29,19
94,1,1:31.0,,Defensive rebound by J. Dudley,29,19
95,1,1:24.0,,S. Dinwiddie makes 2-pt layup from 2 ft,29,21
96,1,1:24.0,,Shooting foul by M. Scott (drawn by S. Dinwiddie),29,21
97,1,1:24.0,,S. Dinwiddie makes free throw 1 of 1,29,22
98,1,1:08.0,Personal foul by E. Davis (drawn by G. Monroe),,29,22
99,1,1:08.0,G. Monroe misses free throw 1 of 2,,29,22
100,1,1:08.0,Offensive rebound by Team,,29,22
101,1,1:08.0,G. Monroe makes free throw 2 of 2,,30,22
102,1,0:54.0,,E. Davis makes 2-pt dunk from 1 ft (assist by C. LeVert),30,24
103,1,0:41.0,G. Monroe misses 2-pt layup from 1 ft (block by E. Davis),,30,24
104,1,0:37.0,,Defensive rebound by D. Carroll,30,24
105,1,0:32.0,,S. Dinwiddie misses 2-pt layup from 1 ft,30,24
106,1,0:30.0,Defensive rebound by G. Monroe,,30,24
107,1,0:26.0,G. Monroe makes 2-pt layup from 2 ft (assist by B. Simmons),,32,24
108,1,0:04.0,,C. LeVert misses 3-pt jump shot from 25 ft (block by B. Simmons),32,24
109,1,0:04.0,,Offensive rebound by Team,32,24
110,1,0:04.0,J. Butler enters the game for G. Monroe,,32,24
111,1,0:04.0,T. Harris enters the game for J. Redick,,32,24
112,1,0:02.0,,C. LeVert misses 3-pt jump shot from 29 ft,32,24
113,1,0:02.0,,Offensive rebound by Team,32,24
114,1,0:02.0,,Turnover by Team (shot clock),32,24
115,1,0:02.0,J. Redick enters the game for J. Ennis,,32,24
116,1,0:00.0,J. Butler misses 3-pt jump shot from 48 ft,,32,24
117,1,0:00.0,Offensive rebound by Team,,32,24
118,2,11:47.0,T. Harris misses 2-pt hook shot from 2 ft,,32,24
119,2,11:45.0,Offensive rebound by T. Harris,,32,24
120,2,11:44.0,T. Harris misses 2-pt jump shot from 1 ft,,32,24
121,2,11:42.0,Offensive rebound by G. Monroe,,32,24
122,2,11:36.0,J. Butler makes 2-pt jump shot from 8 ft (assist by T. Harris),,34,24
123,2,11:20.0,,C. LeVert makes 2-pt jump shot from 13 ft,34,26
124,2,11:07.0,G. Monroe misses 2-pt hook shot from 2 ft,,34,26
125,2,11:05.0,,Defensive rebound by C. LeVert,34,26
126,2,10:58.0,,C. LeVert makes 2-pt jump shot from 10 ft,34,28
127,2,10:47.0,J. Redick misses 3-pt jump shot from 23 ft,,34,28
128,2,10:45.0,,Defensive rebound by Team,34,28
129,2,10:34.0,,C. LeVert makes 2-pt jump shot from 13 ft,34,30
130,2,10:33.0,Philadelphia full timeout,,34,30
131,2,10:18.0,T. Harris misses 2-pt jump shot from 10 ft,,34,30
132,2,10:17.0,Offensive rebound by G. Monroe,,34,30
133,2,10:16.0,G. Monroe misses 2-pt layup at rim,,34,30
134,2,10:15.0,,Defensive rebound by D. Russell,34,30
135,2,10:11.0,,D. Russell misses 2-pt jump shot from 8 ft,34,30
136,2,10:09.0,,Offensive rebound by Team,34,30
137,2,10:09.0,,Turnover by D. Russell (traveling),34,30
138,2,9:51.0,J. Butler makes 2-pt jump shot from 13 ft,,36,30
139,2,9:36.0,,C. LeVert makes 2-pt jump shot from 11 ft,36,32
140,2,9:09.0,G. Monroe misses 2-pt layup from 2 ft,,36,32
141,2,9:06.0,,Defensive rebound by D. Russell,36,32
142,2,9:04.0,,C. LeVert makes 3-pt jump shot from 24 ft (assist by D. Russell),36,35
143,2,8:51.0,B. Simmons makes 2-pt hook shot from 11 ft,,38,35
144,2,8:41.0,,D. Russell misses 3-pt jump shot from 25 ft,38,35
145,2,8:37.0,,Offensive rebound by C. LeVert,38,35
146,2,8:36.0,,C. LeVert makes 3-pt jump shot from 25 ft,38,38
147,2,8:22.0,T. Harris misses 2-pt jump shot from 13 ft,,38,38
148,2,8:18.0,,Defensive rebound by D. Russell,38,38
149,2,8:16.0,,Turnover by D. Russell (lost ball; steal by B. Simmons),38,38
150,2,8:10.0,B. Simmons makes 2-pt layup from 2 ft (assist by T. Harris),,40,38
151,2,8:04.0,,C. LeVert misses 3-pt jump shot from 26 ft,40,38
152,2,8:04.0,Defensive rebound by T. Harris,,40,38
153,2,7:57.0,G. Monroe misses 2-pt layup from 1 ft,,40,38
154,2,7:54.0,Offensive rebound by G. Monroe,,40,38
155,2,7:54.0,G. Monroe misses 2-pt layup at rim,,40,38
156,2,7:54.0,,Defensive rebound by E. Davis,40,38
157,2,7:54.0,,Personal take foul by B. Simmons (drawn by D. Carroll),40,38
158,2,7:54.0,J. Ennis enters the game for G. Monroe,,40,38
159,2,7:54.0,B. Marjanović enters the game for J. Redick,,40,38
160,2,7:54.0,M. Scott enters the game for B. Simmons,,40,38
161,2,7:40.0,,Turnover by C. LeVert (bad pass; steal by T. Harris),40,38
162,2,7:40.0,Personal take foul by D. Carroll (drawn by T. Harris),,40,38
163,2,7:40.0,,S. Dinwiddie enters the game for D. Carroll,40,38
164,2,7:40.0,,J. Harris enters the game for C. LeVert,40,38
165,2,7:31.0,J. Butler misses 3-pt jump shot from 25 ft,,40,38
166,2,7:28.0,Offensive rebound by Team,,40,38
167,2,7:26.0,B. Marjanović misses 3-pt jump shot from 24 ft,,40,38
168,2,7:25.0,Offensive rebound by Team,,40,38
169,2,7:25.0,,Loose ball foul by S. Dinwiddie (drawn by J. Ennis),40,38
170,2,7:20.0,T. Harris makes 2-pt jump shot from 14 ft,,42,38
171,2,7:11.0,,D. Russell makes 2-pt jump shot from 7 ft,42,40
172,2,6:59.0,T. Harris misses 2-pt jump shot from 13 ft,,42,40
173,2,6:56.0,Offensive rebound by B. Marjanović,,42,40
174,2,6:54.0,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Marjanović),,45,40
175,2,6:32.0,,D. Russell makes 2-pt jump shot from 18 ft,45,42
176,2,6:22.0,J. Butler misses 2-pt layup from 10 ft,,45,42
177,2,6:20.0,Offensive rebound by B. Marjanović,,45,42
178,2,6:20.0,Shooting foul by D. Russell (drawn by B. Marjanović),,45,42
179,2,6:20.0,B. Marjanović makes free throw 1 of 2,,46,42
180,2,6:20.0,,J. Allen enters the game for E. Davis,46,42
181,2,6:20.0,B. Marjanović makes free throw 2 of 2,,47,42
182,2,6:12.0,,Turnover by J. Allen (bad pass; steal by J. Ennis),47,42
183,2,6:09.0,Offensive foul by J. Ennis (drawn by J. Harris),,47,42
184,2,6:09.0,Turnover by J. Ennis (offensive foul),,47,42
185,2,5:54.0,,T. Graham misses 3-pt jump shot from 26 ft,47,42
186,2,5:50.0,Defensive rebound by T. Harris,,47,42
187,2,5:34.0,Offensive foul by B. Marjanović (drawn by T. Graham),,47,42
188,2,5:34.0,Turnover by B. Marjanović (offensive foul),,47,42
189,2,5:34.0,,Brooklyn full timeout,47,42
190,2,5:34.0,B. Simmons enters the game for J. Butler,,47,42
191,2,5:20.0,,J. Harris misses 2-pt layup from 1 ft,47,42
192,2,5:20.0,,Offensive rebound by J. Allen,47,42
193,2,5:20.0,,J. Allen makes 2-pt dunk from 1 ft,47,44
194,2,5:20.0,,Shooting foul by T. Harris (drawn by J. Allen),47,44
195,2,5:20.0,,J. Allen makes free throw 1 of 1,47,45
196,2,5:02.0,M. Scott misses 3-pt jump shot from 23 ft,,47,45
197,2,4:59.0,Offensive rebound by B. Marjanović,,47,45
198,2,4:59.0,Personal foul by T. Graham (drawn by B. Marjanović),,47,45
199,2,4:59.0,,R. Kurucs enters the game for T. Graham,47,45
200,2,4:51.0,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Simmons),,50,45
201,2,4:39.0,,J. Allen misses 2-pt hook shot from 6 ft,50,45
202,2,4:36.0,Defensive rebound by B. Marjanović,,50,45
203,2,4:31.0,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Simmons),,53,45
204,2,4:12.0,,D. Russell misses 3-pt jump shot from 26 ft,53,45
205,2,4:09.0,,Offensive rebound by S. Dinwiddie,53,45
206,2,4:07.0,,R. Kurucs misses 3-pt jump shot from 22 ft,53,45
207,2,4:03.0,Defensive rebound by T. Harris,,53,45
208,2,3:52.0,J. Ennis makes 2-pt layup from 1 ft,,55,45
209,2,3:41.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,55,45
210,2,3:37.0,Defensive rebound by B. Simmons,,55,45
211,2,3:31.0,M. Scott misses 3-pt jump shot from 25 ft,,55,45
212,2,3:27.0,,Defensive rebound by J. Allen,55,45
213,2,3:15.0,,Shooting foul by T. Harris (drawn by J. Allen),55,45
214,2,3:15.0,,J. Allen makes free throw 1 of 2,55,46
215,2,3:15.0,J. Butler enters the game for J. Ennis,,55,46
216,2,3:15.0,J. Redick enters the game for M. Scott,,55,46
217,2,3:15.0,,C. LeVert enters the game for D. Russell,55,46
218,2,3:15.0,,J. Allen makes free throw 2 of 2,55,47
219,2,3:03.0,Personal foul by S. Dinwiddie (drawn by J. Redick),,55,47
220,2,3:03.0,J. Redick makes free throw 1 of 2,,56,47
221,2,3:03.0,J. Redick makes free throw 2 of 2,,57,47
222,2,2:50.0,,S. Dinwiddie makes 2-pt layup from 3 ft,57,49
223,2,2:49.0,,Technical foul by S. Dinwiddie,57,49
224,2,2:49.0,J. Redick makes technical free throw,,58,49
225,2,2:33.0,B. Marjanović makes 2-pt jump shot from 16 ft (assist by J. Butler),,60,49
226,2,2:18.0,,Shooting foul by J. Butler (drawn by S. Dinwiddie),60,49
227,2,2:18.0,,S. Dinwiddie makes free throw 1 of 2,60,50
228,2,2:18.0,M. Scott enters the game for T. Harris,,60,50
229,2,2:18.0,,S. Dinwiddie makes free throw 2 of 2,60,51
230,2,2:10.0,J. Butler misses 2-pt jump shot from 17 ft,,60,51
231,2,2:06.0,,Defensive rebound by R. Kurucs,60,51
232,2,1:43.0,,S. Dinwiddie misses 2-pt layup from 2 ft,60,51
233,2,1:41.0,Defensive rebound by B. Marjanović,,60,51
234,2,1:35.0,B. Marjanović misses 2-pt layup from 5 ft (block by C. LeVert),,60,51
235,2,1:32.0,,Defensive rebound by R. Kurucs,60,51
236,2,1:29.0,,J. Allen makes 2-pt dunk from 1 ft (assist by R. Kurucs),60,53
237,2,1:12.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),,63,53
238,2,0:56.0,,C. LeVert makes 3-pt jump shot from 25 ft,63,56
239,2,0:38.0,J. Redick misses 2-pt jump shot from 22 ft,,63,56
240,2,0:35.0,,Defensive rebound by C. LeVert,63,56
241,2,0:29.0,,Shooting foul by B. Marjanović (drawn by J. Allen),63,56
242,2,0:29.0,,J. Allen makes free throw 1 of 2,63,57
243,2,0:29.0,,T. Graham enters the game for S. Dinwiddie,63,57
244,2,0:29.0,,J. Allen misses free throw 2 of 2,63,57
245,2,0:27.0,,Offensive rebound by Team,63,57
246,2,0:27.0,,S. Dinwiddie enters the game for T. Graham,63,57
247,2,0:22.0,,C. LeVert misses 2-pt jump shot from 13 ft,63,57
248,2,0:20.0,,Offensive rebound by C. LeVert,63,57
249,2,0:20.0,,C. LeVert makes 2-pt layup from 4 ft,63,59
250,2,0:02.0,J. Redick misses 2-pt jump shot from 19 ft,,63,59
251,2,0:01.0,Offensive rebound by B. Simmons,,63,59
252,2,0:01.0,B. Simmons makes 2-pt dunk at rim,,65,59
253,2,0:00.0,,R. Kurucs misses 3-pt jump shot from 80 ft,65,59
254,2,0:00.0,,Offensive rebound by Team,65,59
255,3,11:47.0,T. Harris misses 2-pt jump shot from 14 ft,,65,59
256,3,11:39.0,,Defensive rebound by R. Kurucs,65,59
257,3,11:28.0,,R. Kurucs makes 2-pt layup from 3 ft (assist by D. Russell),65,61
258,3,11:11.0,Turnover by J. Butler (bad pass; steal by J. Allen),,65,61
259,3,10:55.0,,D. Carroll misses 2-pt layup from 3 ft (block by G. Monroe),65,61
260,3,10:52.0,Defensive rebound by G. Monroe,,65,61
261,3,10:49.0,Turnover by B. Simmons (step out of bounds),,65,61
262,3,10:41.0,,J. Harris misses 3-pt jump shot from 25 ft,65,61
263,3,10:38.0,Defensive rebound by G. Monroe,,65,61
264,3,10:32.0,G. Monroe misses 2-pt jump shot from 11 ft,,65,61
265,3,10:30.0,Offensive rebound by G. Monroe,,65,61
266,3,10:26.0,G. Monroe makes 2-pt layup from 2 ft,,67,61
267,3,10:19.0,,Shooting foul by B. Simmons (drawn by J. Allen),67,61
268,3,10:19.0,,J. Allen misses free throw 1 of 2,67,61
269,3,10:19.0,,Offensive rebound by Team,67,61
270,3,10:19.0,,J. Allen makes free throw 2 of 2,67,62
271,3,10:09.0,G. Monroe misses 2-pt jump shot from 17 ft,,67,62
272,3,10:05.0,,Defensive rebound by D. Carroll,67,62
273,3,9:57.0,,D. Russell makes 2-pt jump shot from 14 ft,67,64
274,3,9:46.0,B. Simmons makes 2-pt hook shot from 5 ft,,69,64
275,3,9:36.0,,D. Russell misses 3-pt jump shot from 25 ft,69,64
276,3,9:33.0,Defensive rebound by G. Monroe,,69,64
277,3,9:22.0,J. Redick makes 3-pt jump shot from 23 ft (assist by J. Butler),,72,64
278,3,8:58.0,,J. Harris makes 2-pt layup from 3 ft (assist by J. Allen),72,66
279,3,8:44.0,T. Harris misses 2-pt jump shot from 12 ft,,72,66
280,3,8:41.0,,Defensive rebound by R. Kurucs,72,66
281,3,8:39.0,,Shooting foul by T. Harris (drawn by R. Kurucs),72,66
282,3,8:39.0,,R. Kurucs makes free throw 1 of 2,72,67
283,3,8:39.0,,R. Kurucs misses free throw 2 of 2,72,67
284,3,8:36.0,Defensive rebound by B. Simmons,,72,67
285,3,8:19.0,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Butler),,75,67
286,3,8:05.0,,D. Russell misses 2-pt jump shot from 12 ft,75,67
287,3,7:59.0,Defensive rebound by B. Simmons,,75,67
288,3,7:58.0,T. Harris makes 2-pt layup from 3 ft (assist by B. Simmons),,77,67
289,3,7:58.0,Shooting foul by J. Harris (drawn by T. Harris),,77,67
290,3,7:58.0,,Brooklyn full timeout,77,67
291,3,7:58.0,T. Harris makes free throw 1 of 1,,78,67
292,3,7:47.0,,Turnover by D. Carroll (bad pass),78,67
293,3,7:35.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Butler),,81,67
294,3,7:21.0,,J. Harris misses 3-pt jump shot from 26 ft,81,67
295,3,7:21.0,Defensive rebound by G. Monroe,,81,67
296,3,7:11.0,J. Redick misses 2-pt jump shot from 21 ft,,81,67
297,3,7:09.0,,Defensive rebound by D. Russell,81,67
298,3,7:01.0,,J. Allen makes 2-pt hook shot from 1 ft (assist by J. Harris),81,69
299,3,6:46.0,T. Harris makes 3-pt jump shot from 26 ft (assist by J. Butler),,84,69
300,3,6:31.0,,D. Carroll misses 3-pt jump shot from 25 ft,84,69
301,3,6:27.0,Defensive rebound by T. Harris,,84,69
302,3,6:22.0,Philadelphia full timeout,,84,69
303,3,6:22.0,B. Marjanović enters the game for G. Monroe,,84,69
304,3,6:22.0,,S. Dinwiddie enters the game for D. Carroll,84,69
305,3,6:22.0,,J. Dudley enters the game for R. Kurucs,84,69
306,3,6:13.0,J. Redick misses 2-pt jump shot from 18 ft,,84,69
307,3,6:11.0,,Defensive rebound by Team,84,69
308,3,5:56.0,,Turnover by J. Allen (lost ball; steal by B. Marjanović),84,69
309,3,5:49.0,J. Butler misses 3-pt jump shot from 25 ft,,84,69
310,3,5:47.0,,Defensive rebound by J. Harris,84,69
311,3,5:39.0,,D. Russell misses 2-pt jump shot from 15 ft,84,69
312,3,5:36.0,Defensive rebound by J. Butler,,84,69
313,3,5:31.0,Offensive foul by B. Marjanović (drawn by J. Allen),,84,69
314,3,5:31.0,Turnover by B. Marjanović (offensive foul),,84,69
315,3,5:31.0,J. Ennis enters the game for J. Redick,,84,69
316,3,5:31.0,M. Scott enters the game for B. Simmons,,84,69
317,3,5:31.0,,C. LeVert enters the game for D. Russell,84,69
318,3,5:18.0,,S. Dinwiddie makes 2-pt layup from 3 ft,84,71
319,3,5:00.0,Shooting foul by J. Allen (drawn by B. Marjanović),,84,71
320,3,5:00.0,B. Marjanović makes free throw 1 of 2,,85,71
321,3,5:00.0,B. Marjanović makes free throw 2 of 2,,86,71
322,3,4:44.0,,Shooting foul by T. Harris (drawn by J. Harris),86,71
323,3,4:44.0,,J. Harris makes free throw 1 of 2,86,72
324,3,4:44.0,J. Redick enters the game for T. Harris,,86,72
325,3,4:44.0,,R. Hollis-Jefferson enters the game for J. Allen,86,72
326,3,4:44.0,,J. Harris makes free throw 2 of 2,86,73
327,3,4:26.0,Shooting foul by C. LeVert (drawn by B. Marjanović),,86,73
328,3,4:26.0,B. Marjanović makes free throw 1 of 2,,87,73
329,3,4:26.0,,D. Carroll enters the game for J. Harris,87,73
330,3,4:26.0,B. Marjanović makes free throw 2 of 2,,88,73
331,3,4:08.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),88,75
332,3,4:08.0,,Shooting foul by B. Marjanović (drawn by R. Hollis-Jefferson),88,75
333,3,4:08.0,,R. Hollis-Jefferson makes free throw 1 of 1,88,76
334,3,3:46.0,B. Marjanović makes 2-pt jump shot from 13 ft,,90,76
335,3,3:33.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,90,76
336,3,3:31.0,Defensive rebound by B. Marjanović,,90,76
337,3,3:26.0,Personal foul by C. LeVert (drawn by J. Butler),,90,76
338,3,3:26.0,B. Simmons enters the game for J. Butler,,90,76
339,3,3:21.0,Shooting foul by J. Dudley (drawn by J. Redick),,90,76
340,3,3:21.0,J. Redick makes free throw 1 of 3,,91,76
341,3,3:21.0,J. Redick makes free throw 2 of 3,,92,76
342,3,3:21.0,J. Redick misses free throw 3 of 3,,92,76
343,3,3:21.0,,Defensive rebound by S. Dinwiddie,92,76
344,3,3:08.0,,S. Dinwiddie misses 2-pt jump shot from 4 ft,92,76
345,3,3:02.0,Defensive rebound by J. Ennis,,92,76
346,3,2:53.0,Shooting foul by S. Dinwiddie (drawn by J. Redick),,92,76
347,3,2:53.0,Technical foul by K. Atkinson,,92,76
348,3,2:53.0,J. Redick misses technical free throw,,92,76
349,3,2:53.0,Offensive rebound by Team,,92,76
350,3,2:53.0,J. Redick makes free throw 1 of 2,,93,76
351,3,2:53.0,J. Redick makes free throw 2 of 2,,94,76
352,3,2:42.0,,C. LeVert makes 2-pt jump shot from 11 ft,94,78
353,3,2:42.0,,Shooting foul by B. Marjanović (drawn by C. LeVert),94,78
354,3,2:42.0,G. Monroe enters the game for B. Marjanović,,94,78
355,3,2:42.0,,C. LeVert makes free throw 1 of 1,94,79
356,3,2:34.0,J. Ennis misses 3-pt jump shot from 25 ft,,94,79
357,3,2:30.0,,Defensive rebound by D. Carroll,94,79
358,3,2:15.0,,Turnover by S. Dinwiddie (traveling),94,79
359,3,2:01.0,Turnover by J. Ennis (lost ball; steal by C. LeVert),,94,79
360,3,1:56.0,,D. Carroll misses 3-pt jump shot from 25 ft,94,79
361,3,1:53.0,,Offensive rebound by C. LeVert,94,79
362,3,1:50.0,,J. Dudley misses 3-pt jump shot from 25 ft,94,79
363,3,1:48.0,Defensive rebound by Team,,94,79
364,3,1:32.0,M. Scott misses 3-pt jump shot from 25 ft,,94,79
365,3,1:31.0,,Defensive rebound by R. Hollis-Jefferson,94,79
366,3,1:31.0,,Personal take foul by B. Simmons (drawn by R. Hollis-Jefferson),94,79
367,3,1:31.0,,R. Hollis-Jefferson makes free throw 1 of 2,94,80
368,3,1:31.0,,R. Hollis-Jefferson makes free throw 2 of 2,94,81
369,3,1:17.0,J. Redick makes 3-pt jump shot from 26 ft (assist by M. Scott),,97,81
370,3,1:07.0,,Shooting foul by G. Monroe (drawn by R. Hollis-Jefferson),97,81
371,3,1:07.0,,R. Hollis-Jefferson misses free throw 1 of 2,97,81
372,3,1:07.0,,Offensive rebound by Team,97,81
373,3,1:07.0,,R. Hollis-Jefferson makes free throw 2 of 2,97,82
374,3,0:57.0,J. Redick misses 3-pt jump shot from 26 ft,,97,82
375,3,0:54.0,Offensive rebound by J. Ennis,,97,82
376,3,0:51.0,Turnover by J. Ennis (bad pass; steal by R. Hollis-Jefferson),,97,82
377,3,0:47.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),97,85
378,3,0:47.0,,Shooting foul by J. Redick (drawn by S. Dinwiddie),97,85
379,3,0:47.0,,S. Dinwiddie makes free throw 1 of 1,97,86
380,3,0:40.0,J. Redick misses 3-pt jump shot from 25 ft,,97,86
381,3,0:37.0,Offensive rebound by J. Ennis,,97,86
382,3,0:33.0,J. Ennis misses 3-pt jump shot from 26 ft,,97,86
383,3,0:33.0,,Defensive rebound by S. Dinwiddie,97,86
384,3,0:25.0,,J. Dudley misses 3-pt jump shot from 26 ft,97,86
385,3,0:21.0,,Offensive rebound by R. Hollis-Jefferson,97,86
