,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
92,1,1:39.0,,K. Knox makes 2-pt jump shot from 17 ft (assist by N. Vonleh),24,34
93,1,1:24.0,D. Hamilton misses 2-pt layup from 1 ft,,24,34
94,1,1:22.0,,Defensive rebound by N. Vonleh,24,34
95,1,1:04.0,,F. Ntilikina misses 2-pt jump shot from 12 ft,24,34
96,1,1:02.0,Defensive rebound by D. Bembry,,24,34
97,1,0:59.0,V. Carter misses 3-pt jump shot from 29 ft,,24,34
98,1,0:57.0,Offensive rebound by A. Len,,24,34
99,1,0:57.0,A. Len misses 2-pt layup at rim,,24,34
100,1,0:55.0,,Defensive rebound by N. Vonleh,24,34
101,1,0:41.0,,N. Vonleh makes 2-pt dunk from 1 ft (assist by F. Ntilikina),24,36
102,1,0:30.0,A. Len makes 2-pt layup from 3 ft (assist by J. Lin),,26,36
103,1,0:11.0,,K. Knox makes 3-pt jump shot from 26 ft,26,39
104,1,0:00.0,J. Lin makes 2-pt layup from 1 ft,,28,39
105,2,11:47.0,Turnover by J. Collins (lost ball; steal by L. Thomas),,28,39
106,2,11:43.0,,K. Knox makes 2-pt dunk from 1 ft (assist by F. Ntilikina),28,41
107,2,11:42.0,Atlanta full timeout,,28,41
108,2,11:25.0,Shooting foul by L. Kornet (drawn by J. Collins),,28,41
109,2,11:25.0,J. Collins misses free throw 1 of 2,,28,41
110,2,11:25.0,Offensive rebound by Team,,28,41
111,2,11:25.0,J. Collins makes free throw 2 of 2,,29,41
112,2,11:08.0,,K. Knox misses 2-pt layup at rim,29,41
113,2,11:06.0,,Offensive rebound by L. Kornet,29,41
114,2,11:06.0,,L. Kornet makes 2-pt layup from 1 ft,29,43
115,2,10:59.0,T. Young misses 2-pt jump shot from 8 ft,,29,43
116,2,10:57.0,,Defensive rebound by K. Knox,29,43
117,2,10:41.0,,L. Kornet misses 3-pt jump shot from 27 ft,29,43
118,2,10:39.0,Defensive rebound by J. Collins,,29,43
119,2,10:30.0,T. Young misses 2-pt layup from 1 ft,,29,43
120,2,10:28.0,Offensive rebound by J. Collins,,29,43
121,2,10:20.0,D. Dedmon misses 2-pt hook shot from 7 ft,,29,43
122,2,10:18.0,,Defensive rebound by L. Thomas,29,43
123,2,10:09.0,,F. Ntilikina misses 2-pt jump shot from 13 ft,29,43
124,2,10:07.0,Defensive rebound by D. Dedmon,,29,43
125,2,9:59.0,Personal foul by L. Kornet (drawn by K. Bazemore),,29,43
126,2,9:54.0,K. Huerter misses 2-pt jump shot from 10 ft,,29,43
127,2,9:52.0,,Defensive rebound by L. Thomas,29,43
128,2,9:52.0,,Turnover by L. Thomas (step out of bounds),29,43
129,2,9:49.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by J. Collins),,31,43
130,2,9:35.0,,L. Kornet makes 3-pt jump shot from 26 ft (assist by L. Thomas),31,46
131,2,9:22.0,K. Bazemore makes 2-pt layup from 1 ft,,33,46
132,2,9:16.0,,Turnover by F. Ntilikina (bad pass),33,46
133,2,9:06.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),,35,46
134,2,9:00.0,,New York full timeout,35,46
135,2,9:00.0,D. Bembry enters the game for K. Huerter,,35,46
136,2,9:00.0,,T. Hardaway enters the game for K. Knox,35,46
137,2,9:00.0,,E. Mudiay enters the game for F. Ntilikina,35,46
138,2,9:00.0,,N. Vonleh enters the game for L. Thomas,35,46
139,2,8:41.0,,N. Vonleh misses 2-pt jump shot from 12 ft,35,46
140,2,8:39.0,,Offensive rebound by D. Dotson,35,46
141,2,8:37.0,,N. Vonleh misses 3-pt jump shot from 26 ft,35,46
142,2,8:35.0,Defensive rebound by D. Bembry,,35,46
143,2,8:21.0,D. Bembry makes 2-pt layup from 1 ft (assist by D. Dedmon),,37,46
144,2,8:08.0,,N. Vonleh makes 2-pt hook shot from 4 ft (assist by L. Kornet),37,48
145,2,7:47.0,J. Collins makes 2-pt layup at rim (assist by D. Bembry),,39,48
146,2,7:38.0,,Shooting foul by D. Bembry (drawn by T. Hardaway),39,48
147,2,7:38.0,,E. Freedom enters the game for L. Kornet,39,48
148,2,7:38.0,,T. Hardaway makes free throw 1 of 2,39,49
149,2,7:38.0,,T. Hardaway makes free throw 2 of 2,39,50
150,2,7:27.0,Shooting foul by E. Mudiay (drawn by T. Young),,39,50
151,2,7:27.0,T. Young makes free throw 1 of 2,,40,50
152,2,7:27.0,T. Young misses free throw 2 of 2,,40,50
153,2,7:25.0,,Defensive rebound by N. Vonleh,40,50
154,2,7:14.0,,Turnover by D. Dotson (lost ball; steal by K. Bazemore),40,50
155,2,7:04.0,D. Dedmon makes 2-pt layup from 1 ft,,42,50
156,2,6:49.0,,D. Dotson makes 2-pt jump shot from 20 ft,42,52
157,2,6:34.0,Shooting foul by T. Hardaway (drawn by D. Dedmon),,42,52
158,2,6:34.0,A. Len enters the game for J. Collins,,42,52
159,2,6:34.0,,K. Knox enters the game for D. Dotson,42,52
160,2,6:34.0,D. Dedmon makes free throw 1 of 2,,43,52
161,2,6:34.0,D. Dedmon makes free throw 2 of 2,,44,52
162,2,6:15.0,,E. Freedom makes 2-pt hook shot from 5 ft,44,54
163,2,6:01.0,D. Bembry makes 2-pt layup from 2 ft (assist by T. Young),,46,54
164,2,5:48.0,,E. Mudiay makes 2-pt jump shot from 8 ft,46,56
165,2,5:37.0,A. Len makes 2-pt layup from 1 ft (assist by T. Young),,48,56
166,2,5:25.0,,E. Mudiay makes 2-pt jump shot from 3 ft,48,58
167,2,5:13.0,T. Young makes 2-pt jump shot from 12 ft,,50,58
168,2,4:58.0,,E. Mudiay makes 2-pt jump shot from 11 ft,50,60
169,2,4:47.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by T. Young),,53,60
170,2,4:34.0,,K. Knox misses 2-pt jump shot from 6 ft,53,60
171,2,4:33.0,,Offensive rebound by K. Knox,53,60
172,2,4:32.0,,Turnover by K. Knox (traveling),53,60
173,2,4:32.0,J. Lin enters the game for D. Bembry,,53,60
174,2,4:22.0,K. Bazemore misses 2-pt layup from 2 ft (block by E. Freedom),,53,60
175,2,4:21.0,Offensive rebound by K. Bazemore,,53,60
176,2,4:21.0,Shooting foul by N. Vonleh (drawn by K. Bazemore),,53,60
177,2,4:21.0,K. Bazemore misses free throw 1 of 2,,53,60
178,2,4:21.0,Offensive rebound by Team,,53,60
179,2,4:21.0,K. Bazemore makes free throw 2 of 2,,54,60
180,2,4:13.0,,Personal foul by J. Lin (drawn by E. Mudiay),54,60
181,2,4:01.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Vonleh),54,63
182,2,3:35.0,A. Len misses 2-pt dunk from 2 ft,,54,63
183,2,3:34.0,Offensive rebound by Team,,54,63
184,2,3:34.0,D. Bembry enters the game for K. Bazemore,,54,63
185,2,3:34.0,K. Huerter enters the game for T. Young,,54,63
186,2,3:32.0,A. Len misses 2-pt layup from 5 ft,,54,63
187,2,3:30.0,,Defensive rebound by E. Freedom,54,63
188,2,3:22.0,,E. Freedom misses 2-pt hook shot from 2 ft,54,63
189,2,3:20.0,Defensive rebound by D. Dedmon,,54,63
190,2,3:12.0,D. Bembry misses 3-pt jump shot from 25 ft,,54,63
191,2,3:10.0,,Defensive rebound by E. Freedom,54,63
192,2,3:10.0,,Personal foul by D. Dedmon (drawn by E. Freedom),54,63
193,2,2:53.0,,T. Hardaway misses 3-pt jump shot from 26 ft,54,63
194,2,2:51.0,Defensive rebound by D. Dedmon,,54,63
195,2,2:46.0,Turnover by K. Huerter (bad pass),,54,63
196,2,2:46.0,J. Collins enters the game for D. Dedmon,,54,63
197,2,2:31.0,,E. Mudiay misses 2-pt jump shot from 18 ft,54,63
198,2,2:29.0,Defensive rebound by D. Bembry,,54,63
199,2,2:22.0,J. Collins makes 2-pt dunk from 1 ft (assist by A. Len),,56,63
200,2,2:07.0,,Personal foul by K. Huerter (drawn by T. Hardaway),56,63
201,2,2:02.0,,Shooting foul by J. Collins (drawn by K. Knox),56,63
202,2,2:02.0,,K. Knox makes free throw 1 of 2,56,64
203,2,2:02.0,,K. Knox makes free throw 2 of 2,56,65
204,2,1:50.0,Turnover by D. Bembry (lost ball; steal by E. Mudiay),,56,65
205,2,1:45.0,,K. Knox misses 2-pt dunk from 2 ft,56,65
206,2,1:43.0,Defensive rebound by A. Len,,56,65
207,2,1:40.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Bembry),,58,65
208,2,1:29.0,,T. Hardaway makes 2-pt layup from 2 ft,58,67
209,2,1:18.0,K. Huerter misses 3-pt jump shot from 25 ft,,58,67
210,2,1:16.0,,Defensive rebound by T. Hardaway,58,67
211,2,1:03.0,,E. Freedom makes 2-pt hook shot from 4 ft,58,69
212,2,0:48.0,Turnover by J. Lin (lost ball; steal by E. Freedom),,58,69
213,2,0:45.0,,Turnover by E. Mudiay (out of bounds lost ball),58,69
214,2,0:32.0,K. Huerter makes 2-pt layup from 1 ft,,60,69
215,2,0:12.0,,T. Hardaway misses 3-pt jump shot from 28 ft,60,69
216,2,0:10.0,Defensive rebound by J. Lin,,60,69
217,2,0:02.0,Turnover by A. Len (bad pass),,60,69
218,2,0:02.0,,Turnover by K. Knox (bad pass; steal by D. Bembry),60,69
219,2,0:01.0,D. Bembry misses 3-pt jump shot from 29 ft,,60,69
220,2,0:00.0,Offensive rebound by Team,,60,69
221,3,11:36.0,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),,62,69
222,3,11:23.0,,K. Knox misses 2-pt jump shot from 15 ft (block by K. Huerter),62,69
223,3,11:21.0,Defensive rebound by K. Bazemore,,62,69
224,3,11:15.0,Turnover by T. Young (bad pass; steal by N. Vonleh),,62,69
225,3,11:08.0,,Turnover by E. Mudiay (bad pass; steal by T. Young),62,69
226,3,11:03.0,T. Young makes 2-pt layup from 1 ft,,64,69
227,3,11:03.0,,New York full timeout,64,69
228,3,10:40.0,,N. Vonleh makes 2-pt layup from 2 ft (assist by E. Mudiay),64,71
229,3,10:24.0,K. Huerter makes 2-pt dunk from 2 ft (assist by T. Young),,66,71
230,3,10:04.0,,E. Freedom misses 2-pt jump shot from 17 ft,66,71
231,3,10:02.0,Defensive rebound by K. Bazemore,,66,71
232,3,9:56.0,D. Dedmon misses 3-pt jump shot from 25 ft,,66,71
233,3,9:54.0,,Defensive rebound by N. Vonleh,66,71
234,3,9:49.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),66,73
235,3,9:30.0,J. Collins misses 2-pt jump shot from 6 ft,,66,73
236,3,9:26.0,,Defensive rebound by E. Freedom,66,73
237,3,9:11.0,,E. Mudiay makes 2-pt layup from 1 ft,66,75
238,3,8:47.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Dedmon),,69,75
239,3,8:31.0,,N. Vonleh misses 2-pt hook shot from 8 ft,69,75
240,3,8:30.0,Defensive rebound by Team,,69,75
241,3,8:18.0,J. Collins misses 3-pt jump shot from 26 ft,,69,75
242,3,8:16.0,,Defensive rebound by E. Freedom,69,75
243,3,8:03.0,,Shooting foul by D. Dedmon (drawn by K. Knox),69,75
244,3,8:03.0,,F. Ntilikina enters the game for E. Mudiay,69,75
245,3,8:03.0,,K. Knox misses free throw 1 of 2,69,75
246,3,8:03.0,,Offensive rebound by Team,69,75
247,3,8:03.0,,K. Knox makes free throw 2 of 2,69,76
248,3,7:52.0,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Young),,72,76
249,3,7:32.0,,E. Freedom misses 2-pt layup from 2 ft,72,76
250,3,7:30.0,Defensive rebound by J. Collins,,72,76
251,3,7:24.0,K. Bazemore misses 2-pt layup from 1 ft,,72,76
252,3,7:22.0,Offensive rebound by K. Bazemore,,72,76
253,3,7:20.0,K. Huerter makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,75,76
254,3,6:58.0,,T. Hardaway misses 2-pt jump shot from 18 ft,75,76
255,3,6:57.0,,Offensive rebound by Team,75,76
256,3,6:57.0,Loose ball foul by D. Dedmon (drawn by E. Freedom),,75,76
257,3,6:57.0,A. Len enters the game for D. Dedmon,,75,76
258,3,6:47.0,,K. Knox misses 2-pt jump shot from 13 ft,75,76
259,3,6:45.0,Defensive rebound by Team,,75,76
260,3,6:26.0,A. Len makes 3-pt jump shot from 23 ft (assist by J. Collins),,78,76
261,3,6:19.0,,New York full timeout,78,76
262,3,6:19.0,D. Bembry enters the game for K. Huerter,,78,76
263,3,6:19.0,,C. Lee enters the game for E. Freedom,78,76
264,3,6:19.0,,L. Thomas enters the game for K. Knox,78,76
265,3,6:09.0,,N. Vonleh makes 2-pt hook shot from 2 ft (assist by T. Hardaway),78,78
266,3,5:54.0,J. Collins misses 2-pt jump shot from 6 ft,,78,78
267,3,5:52.0,Offensive rebound by A. Len,,78,78
268,3,5:52.0,A. Len misses 2-pt layup from 1 ft,,78,78
269,3,5:50.0,,Defensive rebound by N. Vonleh,78,78
270,3,5:46.0,,T. Hardaway makes 3-pt jump shot from 25 ft,78,81
271,3,5:33.0,Personal foul by L. Thomas (drawn by T. Young),,78,81
272,3,5:33.0,V. Carter enters the game for J. Collins,,78,81
273,3,5:33.0,J. Lin enters the game for T. Young,,78,81
274,3,5:27.0,Turnover by K. Bazemore (bad pass),,78,81
275,3,5:08.0,,L. Thomas misses 2-pt jump shot from 23 ft,78,81
276,3,5:06.0,Defensive rebound by D. Bembry,,78,81
277,3,4:55.0,K. Bazemore misses 2-pt layup from 1 ft,,78,81
278,3,4:53.0,Offensive rebound by A. Len,,78,81
279,3,4:53.0,A. Len misses 2-pt layup from 1 ft,,78,81
280,3,4:51.0,Offensive rebound by A. Len,,78,81
281,3,4:49.0,A. Len makes 2-pt hook shot from 1 ft,,80,81
282,3,4:38.0,,L. Thomas makes 2-pt jump shot from 21 ft (assist by F. Ntilikina),80,83
283,3,4:21.0,Personal foul by F. Ntilikina (drawn by V. Carter),,80,83
284,3,4:16.0,K. Bazemore misses 3-pt jump shot from 26 ft,,80,83
285,3,4:14.0,,Defensive rebound by T. Hardaway,80,83
286,3,4:09.0,,T. Hardaway makes 2-pt layup from 1 ft,80,85
287,3,4:09.0,,Shooting foul by A. Len (drawn by T. Hardaway),80,85
288,3,4:09.0,K. Huerter enters the game for K. Bazemore,,80,85
289,3,4:09.0,,T. Hardaway misses free throw 1 of 1,80,85
290,3,4:07.0,Defensive rebound by V. Carter,,80,85
291,3,3:54.0,K. Huerter misses 3-pt jump shot from 28 ft,,80,85
292,3,3:50.0,,Defensive rebound by F. Ntilikina,80,85
293,3,3:37.0,,C. Lee misses 3-pt jump shot from 25 ft,80,85
294,3,3:35.0,Defensive rebound by J. Lin,,80,85
295,3,3:24.0,A. Len misses 2-pt layup from 1 ft,,80,85
296,3,3:22.0,,Defensive rebound by C. Lee,80,85
297,3,3:17.0,,T. Hardaway makes 2-pt layup from 1 ft,80,87
298,3,2:53.0,K. Huerter makes 3-pt jump shot from 27 ft (assist by V. Carter),,83,87
299,3,2:41.0,,Turnover by F. Ntilikina (out of bounds lost ball),83,87
300,3,2:24.0,Shooting foul by F. Ntilikina (drawn by K. Huerter),,83,87
301,3,2:24.0,J. Collins enters the game for A. Len,,83,87
302,3,2:24.0,K. Huerter makes free throw 1 of 2,,84,87
303,3,2:24.0,K. Huerter makes free throw 2 of 2,,85,87
304,3,2:03.0,,Turnover by N. Vonleh (step out of bounds),85,87
305,3,1:48.0,Personal foul by F. Ntilikina (drawn by V. Carter),,85,87
306,3,1:48.0,,E. Mudiay enters the game for F. Ntilikina,85,87
307,3,1:42.0,J. Collins misses 2-pt layup from 1 ft,,85,87
308,3,1:40.0,,Defensive rebound by N. Vonleh,85,87
309,3,1:28.0,,N. Vonleh misses 3-pt jump shot from 25 ft,85,87
310,3,1:26.0,Defensive rebound by V. Carter,,85,87
311,3,1:11.0,K. Huerter makes 2-pt layup from 6 ft (assist by J. Collins),,87,87
312,3,0:54.0,,E. Mudiay misses 2-pt jump shot from 5 ft,87,87
313,3,0:52.0,Defensive rebound by J. Collins,,87,87
314,3,0:42.0,J. Lin misses 2-pt layup from 2 ft,,87,87
315,3,0:40.0,Offensive rebound by J. Collins,,87,87
316,3,0:40.0,J. Collins misses 2-pt layup from 1 ft,,87,87
317,3,0:39.0,,Defensive rebound by C. Lee,87,87
318,3,0:39.0,,Turnover by C. Lee (bad pass),87,87
319,3,0:39.0,Atlanta full timeout,,87,87
320,3,0:39.0,,D. Dotson enters the game for T. Hardaway,87,87
321,3,0:39.0,,L. Kornet enters the game for N. Vonleh,87,87
322,3,0:31.0,D. Bembry misses 2-pt layup from 2 ft (block by C. Lee),,87,87
323,3,0:29.0,,Defensive rebound by Team,87,87
324,3,0:05.0,,E. Mudiay makes 2-pt jump shot from 19 ft,87,89
325,3,0:03.0,Turnover by J. Lin (out of bounds lost ball),,87,89
326,3,0:01.0,,Personal foul by D. Bembry (drawn by L. Kornet),87,89
327,3,0:00.0,,E. Mudiay misses 3-pt jump shot from 30 ft,87,89
328,3,0:00.0,,Offensive rebound by Team,87,89
329,4,11:38.0,,L. Thomas makes 2-pt layup at rim (assist by L. Kornet),87,91
330,4,11:21.0,Turnover by K. Huerter (step out of bounds),,87,91
331,4,11:12.0,,Shooting foul by V. Carter (drawn by E. Mudiay),87,91
332,4,11:12.0,,E. Mudiay makes free throw 1 of 2,87,92
333,4,11:12.0,,E. Mudiay misses free throw 2 of 2,87,92
334,4,11:10.0,Defensive rebound by V. Carter,,87,92
335,4,10:58.0,V. Carter misses 3-pt jump shot from 26 ft,,87,92
336,4,10:56.0,Offensive rebound by K. Huerter,,87,92
337,4,10:51.0,J. Lin misses 3-pt jump shot from 23 ft,,87,92
338,4,10:49.0,,Defensive rebound by D. Dotson,87,92
339,4,10:37.0,,D. Dotson misses 3-pt jump shot from 25 ft,87,92
340,4,10:35.0,Defensive rebound by V. Carter,,87,92
341,4,10:28.0,Personal foul by C. Lee (drawn by V. Carter),,87,92
342,4,10:20.0,Turnover by J. Lin (traveling),,87,92
343,4,10:01.0,,D. Dotson misses 2-pt jump shot from 14 ft,87,92
344,4,9:59.0,Defensive rebound by V. Carter,,87,92
345,4,9:53.0,Personal foul by D. Dotson (drawn by V. Carter),,87,92
346,4,9:49.0,J. Lin makes 2-pt jump shot from 15 ft,,89,92
347,4,9:31.0,,L. Kornet makes 2-pt jump shot from 12 ft (assist by E. Mudiay),89,94
348,4,9:21.0,Personal foul by C. Lee (drawn by J. Lin),,89,94
349,4,9:21.0,,K. Knox enters the game for L. Thomas,89,94
350,4,9:16.0,J. Lin makes 2-pt layup at rim,,91,94
351,4,9:06.0,,Shooting foul by J. Lin (drawn by E. Mudiay),91,94
352,4,9:06.0,,E. Mudiay makes free throw 1 of 2,91,95
353,4,9:06.0,,E. Mudiay makes free throw 2 of 2,91,96
354,4,8:44.0,Turnover by V. Carter (lost ball; steal by C. Lee),,91,96
355,4,8:28.0,,K. Knox misses 3-pt jump shot from 26 ft,91,96
356,4,8:26.0,Defensive rebound by K. Bazemore,,91,96
357,4,8:19.0,K. Bazemore misses 2-pt layup from 1 ft,,91,96
358,4,8:17.0,Offensive rebound by D. Dedmon,,91,96
359,4,8:12.0,K. Bazemore misses 3-pt jump shot from 23 ft,,91,96
360,4,8:10.0,Offensive rebound by J. Lin,,91,96
361,4,8:06.0,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Lin),,93,96
362,4,8:05.0,Technical foul by K. Bazemore,,93,96
363,4,8:05.0,,T. Hardaway enters the game for C. Lee,93,96
364,4,8:05.0,,E. Mudiay makes technical free throw,93,97
365,4,7:50.0,,Turnover by K. Knox (traveling),93,97
366,4,7:50.0,J. Collins enters the game for V. Carter,,93,97
367,4,7:50.0,T. Young enters the game for J. Lin,,93,97
368,4,7:39.0,T. Young makes 2-pt jump shot from 10 ft,,95,97
369,4,7:23.0,,E. Mudiay makes 2-pt layup from 1 ft,95,99
370,4,7:00.0,J. Collins misses 3-pt jump shot from 23 ft,,95,99
371,4,6:58.0,,Defensive rebound by L. Kornet,95,99
372,4,6:49.0,,Turnover by E. Mudiay (lost ball; steal by K. Huerter),95,99
373,4,6:44.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by K. Huerter),,98,99
374,4,6:28.0,Violation by Team (kicked ball),,98,99
375,4,6:28.0,,New York full timeout,98,99
376,4,6:28.0,D. Bembry enters the game for K. Bazemore,,98,99
377,4,6:28.0,A. Len enters the game for D. Dedmon,,98,99
378,4,6:28.0,,N. Vonleh enters the game for L. Kornet,98,99
379,4,6:12.0,,Turnover by Team (shot clock),98,99
380,4,6:04.0,Shooting foul by K. Knox (drawn by T. Young),,98,99
381,4,6:04.0,T. Young misses free throw 1 of 2,,98,99
382,4,6:04.0,Offensive rebound by Team,,98,99
383,4,6:04.0,T. Young makes free throw 2 of 2,,99,99
384,4,5:53.0,,D. Dotson misses 2-pt jump shot from 21 ft,99,99
385,4,5:51.0,Defensive rebound by D. Bembry,,99,99
