,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
164,2,5:38.0,G. Harris enters the game for T. Craig,,55,39
165,2,5:38.0,P. Millsap enters the game for M. Morris,,55,39
166,2,5:38.0,J. Murray enters the game for I. Thomas,,55,39
167,2,5:38.0,,L. James makes free throw 1 of 1,55,40
168,2,5:24.0,W. Barton misses 2-pt jump shot from 13 ft (block by R. Rondo),,55,40
169,2,5:20.0,Offensive rebound by P. Millsap,,55,40
170,2,5:13.0,J. Murray misses 2-pt jump shot from 17 ft,,55,40
171,2,5:10.0,,Defensive rebound by L. James,55,40
172,2,4:55.0,,L. James makes 2-pt layup at rim,55,42
173,2,4:55.0,Denver full timeout,,55,42
174,2,4:32.0,J. Murray makes 2-pt jump shot from 18 ft,,57,42
175,2,4:32.0,,L. Stephenson enters the game for L. James,57,42
176,2,4:13.0,,L. Stephenson misses 3-pt jump shot from 26 ft,57,42
177,2,4:12.0,Defensive rebound by Team,,57,42
178,2,3:58.0,P. Millsap makes 2-pt jump shot from 10 ft (assist by N. Jokić),,59,42
179,2,3:40.0,,A. Caruso makes 3-pt jump shot from 23 ft (assist by R. Rondo),59,45
180,2,3:15.0,N. Jokić misses 3-pt jump shot from 27 ft,,59,45
181,2,3:13.0,,Defensive rebound by R. Rondo,59,45
182,2,2:59.0,,L. Stephenson misses 3-pt jump shot from 27 ft,59,45
183,2,2:57.0,Defensive rebound by N. Jokić,,59,45
184,2,2:50.0,W. Barton makes 2-pt jump shot from 3 ft (assist by N. Jokić),,61,45
185,2,2:37.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,61,45
186,2,2:36.0,,Offensive rebound by Team,61,45
187,2,2:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,61,45
188,2,2:20.0,Defensive rebound by G. Harris,,61,45
189,2,2:20.0,Personal foul by A. Caruso (drawn by G. Harris),,61,45
190,2,2:08.0,P. Millsap makes 2-pt hook shot from 7 ft,,63,45
191,2,1:55.0,Violation by Team (kicked ball),,63,45
192,2,1:55.0,,J. Hart enters the game for L. Stephenson,63,45
193,2,1:49.0,,J. McGee makes 2-pt dunk from 1 ft (assist by A. Caruso),63,47
194,2,1:49.0,,Shooting foul by P. Millsap (drawn by J. McGee),63,47
195,2,1:49.0,,J. McGee misses free throw 1 of 1,63,47
196,2,1:45.0,Defensive rebound by N. Jokić,,63,47
197,2,1:33.0,W. Barton misses 3-pt jump shot from 26 ft,,63,47
198,2,1:31.0,,Defensive rebound by K. Caldwell-Pope,63,47
199,2,1:25.0,,J. McGee misses 2-pt layup from 1 ft,63,47
200,2,1:25.0,Defensive rebound by Team,,63,47
201,2,1:25.0,,Loose ball foul by K. Caldwell-Pope (drawn by W. Barton),63,47
202,2,1:17.0,Turnover by N. Jokić (bad pass),,63,47
203,2,1:05.0,,R. Rondo misses 3-pt jump shot from 25 ft,63,47
204,2,1:01.0,,Offensive rebound by J. Hart,63,47
205,2,0:57.0,,A. Caruso makes 2-pt jump shot from 12 ft,63,49
206,2,0:47.0,J. Murray misses 2-pt layup from 3 ft,,63,49
207,2,0:45.0,Offensive rebound by W. Barton,,63,49
208,2,0:43.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),,65,49
209,2,0:28.0,,A. Caruso misses 3-pt jump shot from 26 ft,65,49
210,2,0:26.0,Defensive rebound by N. Jokić,,65,49
211,2,0:04.0,P. Millsap misses 2-pt jump shot from 4 ft,,65,49
212,2,0:04.0,Offensive rebound by N. Jokić,,65,49
213,2,0:03.0,Shooting foul by K. Caldwell-Pope (drawn by N. Jokić),,65,49
214,2,0:03.0,N. Jokić misses free throw 1 of 2,,65,49
215,2,0:03.0,Offensive rebound by Team,,65,49
216,2,0:03.0,M. Beasley enters the game for P. Millsap,,65,49
217,2,0:03.0,N. Jokić makes free throw 2 of 2,,66,49
218,2,0:01.0,,R. Rondo misses 2-pt layup from 1 ft,66,49
219,2,0:00.0,,Offensive rebound by Team,66,49
220,3,11:44.0,,J. McGee makes 2-pt layup from 2 ft (assist by R. Rondo),66,51
221,3,11:20.0,J. Murray misses 2-pt jump shot from 6 ft,,66,51
222,3,11:15.0,Offensive rebound by G. Harris,,66,51
223,3,11:13.0,W. Barton misses 3-pt jump shot from 27 ft,,66,51
224,3,11:10.0,Offensive rebound by P. Millsap,,66,51
225,3,11:08.0,J. Murray makes 3-pt jump shot from 27 ft (assist by P. Millsap),,69,51
226,3,10:45.0,,R. Bullock misses 3-pt jump shot from 25 ft,69,51
227,3,10:43.0,Defensive rebound by W. Barton,,69,51
228,3,10:32.0,P. Millsap misses 3-pt jump shot from 25 ft,,69,51
229,3,10:29.0,Offensive rebound by G. Harris,,69,51
230,3,10:28.0,W. Barton makes 3-pt jump shot from 26 ft (assist by G. Harris),,72,51
231,3,10:11.0,,Def 3 sec tech foul by Team,72,51
232,3,10:11.0,,R. Bullock misses technical free throw,72,51
233,3,10:11.0,,Offensive rebound by Team,72,51
234,3,10:03.0,,J. McGee makes 2-pt layup from 1 ft (assist by R. Rondo),72,53
235,3,9:46.0,G. Harris misses 3-pt jump shot from 28 ft,,72,53
236,3,9:43.0,,Defensive rebound by J. McGee,72,53
237,3,9:33.0,,R. Bullock misses 3-pt jump shot from 30 ft,72,53
238,3,9:28.0,Defensive rebound by J. Murray,,72,53
239,3,9:24.0,G. Harris misses 3-pt jump shot from 26 ft,,72,53
240,3,9:21.0,,Defensive rebound by J. McGee,72,53
241,3,9:02.0,,L. James misses 2-pt jump shot from 5 ft,72,53
242,3,8:59.0,Defensive rebound by N. Jokić,,72,53
243,3,8:49.0,P. Millsap misses 3-pt jump shot from 27 ft,,72,53
244,3,8:46.0,,Defensive rebound by J. McGee,72,53
245,3,8:40.0,,J. McGee misses 2-pt jump shot from 5 ft,72,53
246,3,8:35.0,Defensive rebound by N. Jokić,,72,53
247,3,8:30.0,G. Harris makes 2-pt layup from 2 ft,,74,53
248,3,8:30.0,,Violation by Team (def goaltending),74,53
249,3,8:08.0,,L. James misses 3-pt jump shot from 26 ft,74,53
250,3,8:05.0,Defensive rebound by N. Jokić,,74,53
251,3,8:01.0,P. Millsap makes 2-pt jump shot from 3 ft (assist by N. Jokić),,76,53
252,3,7:53.0,,Turnover by J. McGee (bad pass; steal by G. Harris),76,53
253,3,7:49.0,J. Murray misses 3-pt jump shot from 27 ft,,76,53
254,3,7:47.0,,Defensive rebound by J. McGee,76,53
255,3,7:38.0,,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),76,55
256,3,7:26.0,Turnover by N. Jokić (lost ball; steal by J. McGee),,76,55
257,3,7:22.0,,L. James makes 2-pt layup from 2 ft,76,57
258,3,7:21.0,Denver full timeout,,76,57
259,3,7:21.0,,M. Wagner enters the game for J. McGee,76,57
260,3,7:04.0,W. Barton misses 3-pt jump shot from 25 ft,,76,57
261,3,6:59.0,,Defensive rebound by M. Wagner,76,57
262,3,6:51.0,,J. Hart makes 3-pt jump shot from 27 ft (assist by L. James),76,60
263,3,6:34.0,J. Murray misses 3-pt jump shot from 28 ft,,76,60
264,3,6:30.0,Offensive rebound by P. Millsap,,76,60
265,3,6:30.0,P. Millsap misses 2-pt layup from 2 ft (block by L. James),,76,60
266,3,6:30.0,,Defensive rebound by R. Bullock,76,60
267,3,6:27.0,,Technical foul by,76,60
268,3,6:27.0,,R. Bullock misses technical free throw,76,60
269,3,6:27.0,,Offensive rebound by Team,76,60
270,3,6:18.0,,M. Wagner makes 2-pt layup from 2 ft (assist by L. James),76,62
271,3,6:04.0,Shooting foul by L. James (drawn by N. Jokić),,76,62
272,3,6:04.0,N. Jokić makes free throw 1 of 2,,77,62
273,3,6:04.0,N. Jokić makes free throw 2 of 2,,78,62
274,3,5:49.0,,L. James misses 2-pt layup from 3 ft,78,62
275,3,5:49.0,Defensive rebound by J. Murray,,78,62
276,3,5:31.0,J. Murray misses 3-pt jump shot from 26 ft,,78,62
277,3,5:27.0,,Defensive rebound by R. Rondo,78,62
278,3,5:19.0,,Personal foul by N. Jokić (drawn by L. James),78,62
279,3,5:19.0,,A. Caruso enters the game for R. Bullock,78,62
280,3,5:10.0,,L. James makes 2-pt layup from 2 ft,78,64
281,3,4:54.0,G. Harris makes 2-pt layup from 2 ft,,80,64
282,3,4:36.0,,Turnover by A. Caruso (bad pass; steal by N. Jokić),80,64
283,3,4:30.0,G. Harris misses 2-pt layup from 2 ft,,80,64
284,3,4:27.0,,Defensive rebound by A. Caruso,80,64
285,3,4:17.0,,R. Rondo misses 3-pt jump shot from 26 ft,80,64
286,3,4:17.0,,Offensive rebound by Team,80,64
287,3,4:17.0,Loose ball foul by G. Harris (drawn by J. Hart),,80,64
288,3,4:17.0,M. Beasley enters the game for G. Harris,,80,64
289,3,4:17.0,M. Plumlee enters the game for P. Millsap,,80,64
290,3,4:17.0,,J. Williams enters the game for L. James,80,64
291,3,4:07.0,,M. Wagner makes 2-pt layup from 3 ft,80,66
292,3,4:07.0,,Shooting foul by M. Plumlee (drawn by M. Wagner),80,66
293,3,4:07.0,,M. Wagner makes free throw 1 of 1,80,67
294,3,3:56.0,Personal foul by A. Caruso (drawn by N. Jokić),,80,67
295,3,3:42.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,83,67
296,3,3:23.0,,A. Caruso misses 3-pt jump shot from 23 ft,83,67
297,3,3:20.0,,Offensive rebound by R. Rondo,83,67
298,3,3:12.0,,A. Caruso makes 2-pt layup from 1 ft,83,69
299,3,3:12.0,Denver full timeout,,83,69
300,3,3:12.0,M. Morris enters the game for W. Barton,,83,69
301,3,3:12.0,I. Thomas enters the game for J. Murray,,83,69
302,3,2:54.0,M. Beasley misses 3-pt jump shot from 26 ft,,83,69
303,3,2:51.0,,Defensive rebound by J. Hart,83,69
304,3,2:35.0,,J. Williams makes 2-pt hook shot from 5 ft (assist by R. Rondo),83,71
305,3,2:14.0,Turnover by M. Beasley (bad pass; steal by R. Rondo),,83,71
306,3,2:11.0,,Shooting foul by M. Plumlee (drawn by J. Hart),83,71
307,3,2:11.0,,J. Hart makes free throw 1 of 2,83,72
308,3,2:11.0,,J. Hart makes free throw 2 of 2,83,73
309,3,2:01.0,Personal foul by J. Williams (drawn by I. Thomas),,83,73
310,3,2:01.0,P. Millsap enters the game for N. Jokić,,83,73
311,3,1:51.0,Turnover by M. Plumlee (step out of bounds),,83,73
312,3,1:39.0,,Personal foul by P. Millsap (drawn by J. Williams),83,73
313,3,1:39.0,,J. Williams misses free throw 1 of 2,83,73
314,3,1:39.0,,Offensive rebound by Team,83,73
315,3,1:39.0,,J. Williams makes free throw 2 of 2,83,74
316,3,1:21.0,M. Morris misses 3-pt jump shot from 25 ft,,83,74
317,3,1:20.0,,Defensive rebound by R. Rondo,83,74
318,3,1:20.0,,Personal foul by M. Plumlee (drawn by J. Williams),83,74
319,3,1:20.0,,J. Williams makes free throw 1 of 2,83,75
320,3,1:20.0,,J. Williams misses free throw 2 of 2,83,75
321,3,1:18.0,,Offensive rebound by M. Wagner,83,75
322,3,1:17.0,,M. Wagner misses 2-pt layup from 1 ft (block by P. Millsap),83,75
323,3,1:13.0,Defensive rebound by I. Thomas,,83,75
324,3,1:09.0,Personal foul by J. Williams (drawn by M. Plumlee),,83,75
325,3,1:03.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),,85,75
326,3,0:48.0,,R. Rondo makes 2-pt jump shot from 2 ft,85,77
327,3,0:29.0,I. Thomas misses 3-pt jump shot from 28 ft,,85,77
328,3,0:29.0,,Defensive rebound by M. Wagner,85,77
329,3,0:23.0,,J. Hart misses 2-pt layup from 3 ft (block by M. Plumlee),85,77
330,3,0:23.0,,Offensive rebound by Team,85,77
331,3,0:05.0,,R. Rondo misses 2-pt jump shot from 2 ft,85,77
332,3,0:03.0,,Offensive rebound by A. Caruso,85,77
333,3,0:02.0,,M. Wagner misses 3-pt jump shot from 27 ft,85,77
334,3,0:02.0,,Offensive rebound by J. Williams,85,77
335,3,0:01.0,,J. Williams misses 2-pt layup at rim,85,77
336,3,0:01.0,Defensive rebound by M. Plumlee,,85,77
337,4,11:49.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by M. Morris),,87,77
338,4,11:36.0,,Shooting foul by I. Thomas (drawn by A. Caruso),87,77
339,4,11:36.0,,A. Caruso makes free throw 1 of 2,87,78
340,4,11:36.0,,A. Caruso makes free throw 2 of 2,87,79
341,4,11:17.0,M. Beasley misses 3-pt jump shot from 27 ft,,87,79
342,4,11:15.0,,Defensive rebound by L. James,87,79
343,4,11:06.0,,J. Williams makes 2-pt layup from 2 ft (assist by M. Wagner),87,81
344,4,10:49.0,Personal foul by J. Williams (drawn by M. Plumlee),,87,81
345,4,10:34.0,M. Morris misses 2-pt hook shot from 6 ft,,87,81
346,4,10:32.0,,Defensive rebound by J. Hart,87,81
347,4,10:26.0,,L. James makes 2-pt layup from 2 ft (assist by J. Hart),87,83
348,4,10:26.0,,Shooting foul by P. Millsap (drawn by L. James),87,83
349,4,10:26.0,N. Jokić enters the game for M. Morris,,87,83
350,4,10:26.0,J. Murray enters the game for M. Plumlee,,87,83
351,4,10:26.0,,L. James misses free throw 1 of 1,87,83
352,4,10:22.0,Defensive rebound by M. Beasley,,87,83
353,4,10:07.0,M. Beasley misses 3-pt jump shot from 23 ft,,87,83
354,4,10:06.0,,Defensive rebound by A. Caruso,87,83
355,4,10:00.0,,A. Caruso makes 2-pt layup from 1 ft (assist by L. James),87,85
356,4,10:00.0,Denver full timeout,,87,85
357,4,10:00.0,W. Barton enters the game for M. Beasley,,87,85
358,4,10:00.0,G. Harris enters the game for I. Thomas,,87,85
359,4,9:40.0,N. Jokić misses 2-pt jump shot from 8 ft,,87,85
360,4,9:38.0,Offensive rebound by P. Millsap,,87,85
361,4,9:36.0,P. Millsap makes 2-pt layup from 2 ft,,89,85
362,4,9:36.0,Technical foul by P. Millsap,,89,85
363,4,9:36.0,,J. Hart misses technical free throw,89,85
364,4,9:36.0,,Offensive rebound by Team,89,85
365,4,9:21.0,,Offensive foul by M. Wagner (drawn by N. Jokić),89,85
366,4,9:21.0,,Turnover by M. Wagner (offensive foul),89,85
367,4,9:11.0,Personal foul by L. James (drawn by N. Jokić),,89,85
368,4,8:59.0,P. Millsap misses 3-pt jump shot from 27 ft,,89,85
369,4,8:56.0,Offensive rebound by G. Harris,,89,85
370,4,8:49.0,P. Millsap misses 2-pt jump shot from 13 ft,,89,85
371,4,8:45.0,Offensive rebound by G. Harris,,89,85
372,4,8:37.0,J. Murray misses 3-pt jump shot from 27 ft,,89,85
373,4,8:33.0,,Defensive rebound by L. James,89,85
374,4,8:30.0,,Shooting foul by J. Murray (drawn by L. James),89,85
375,4,8:30.0,,L. James makes free throw 1 of 2,89,86
376,4,8:30.0,,L. James makes free throw 2 of 2,89,87
377,4,8:24.0,Personal foul by J. Williams (drawn by N. Jokić),,89,87
378,4,8:12.0,J. Murray misses 2-pt jump shot from 16 ft,,89,87
379,4,8:11.0,,Defensive rebound by J. Hart,89,87
380,4,8:02.0,,L. James misses 3-pt jump shot from 27 ft,89,87
381,4,7:59.0,Defensive rebound by J. Murray,,89,87
382,4,7:42.0,W. Barton misses 3-pt jump shot from 22 ft,,89,87
383,4,7:40.0,,Defensive rebound by A. Caruso,89,87
384,4,7:37.0,,J. Hart misses 2-pt layup from 2 ft,89,87
385,4,7:37.0,Defensive rebound by Team,,89,87
386,4,7:37.0,,Loose ball foul by L. James (drawn by W. Barton),89,87
387,4,7:32.0,G. Harris makes 3-pt jump shot from 23 ft (assist by P. Millsap),,92,87
388,4,7:31.0,,LA Lakers full timeout,92,87
389,4,7:18.0,,L. James makes 2-pt dunk from 3 ft (assist by A. Caruso),92,89
390,4,6:52.0,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),,95,89
