,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
58,1,5:29.0,D. Ayton makes 2-pt hook shot from 7 ft,,9,16
59,1,5:17.0,,D. Green makes 2-pt layup from 5 ft (assist by S. Curry),9,18
60,1,4:53.0,T. Johnson misses 3-pt jump shot from 26 ft,,9,18
61,1,4:52.0,K. Oubre misses 2-pt layup at rim,,9,18
62,1,4:52.0,Offensive rebound by K. Oubre,,9,18
63,1,4:50.0,,Defensive rebound by Team,9,18
64,1,4:50.0,T. Daniels enters the game for D. Booker,,9,18
65,1,4:50.0,,K. Looney enters the game for D. Green,9,18
66,1,4:38.0,,D. Cousins misses 2-pt layup from 4 ft,9,18
67,1,4:37.0,,Offensive rebound by K. Looney,9,18
68,1,4:32.0,,Shooting foul by T. Johnson (drawn by K. Durant),9,18
69,1,4:32.0,,K. Durant makes free throw 1 of 2,9,19
70,1,4:32.0,,K. Durant misses free throw 2 of 2,9,19
71,1,4:30.0,Defensive rebound by D. Bender,,9,19
72,1,4:07.0,D. Ayton misses 2-pt jump shot from 12 ft,,9,19
73,1,4:06.0,Offensive rebound by T. Johnson,,9,19
74,1,4:00.0,D. Ayton makes 2-pt hook shot from 9 ft (assist by T. Johnson),,11,19
75,1,3:41.0,,D. Cousins makes 2-pt layup from 2 ft (assist by K. Thompson),11,21
76,1,3:41.0,,Shooting foul by D. Bender (drawn by D. Cousins),11,21
77,1,3:41.0,R. Holmes enters the game for D. Ayton,,11,21
78,1,3:41.0,J. Jackson enters the game for D. Bender,,11,21
79,1,3:41.0,,A. Iguodala enters the game for K. Thompson,11,21
80,1,3:41.0,,D. Cousins makes free throw 1 of 1,11,22
81,1,3:29.0,T. Daniels misses 3-pt jump shot from 26 ft,,11,22
82,1,3:27.0,,Defensive rebound by S. Curry,11,22
83,1,3:21.0,,D. Cousins makes 2-pt hook shot from 5 ft (assist by S. Curry),11,24
84,1,3:12.0,T. Johnson misses 2-pt jump shot from 8 ft (block by S. Curry),,11,24
85,1,3:11.0,,Defensive rebound by S. Curry,11,24
86,1,3:05.0,,S. Curry misses 3-pt jump shot from 26 ft,11,24
87,1,3:03.0,,Offensive rebound by K. Looney,11,24
88,1,2:58.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by D. Cousins),11,27
89,1,2:58.0,Phoenix full timeout,,11,27
90,1,2:58.0,M. Bridges enters the game for K. Oubre,,11,27
91,1,2:58.0,,A. McKinnie enters the game for D. Cousins,11,27
92,1,2:41.0,J. Jackson makes 3-pt jump shot from 27 ft (assist by T. Johnson),,14,27
93,1,2:32.0,,Offensive foul by S. Curry (drawn by M. Bridges),14,27
94,1,2:32.0,,Turnover by S. Curry (offensive foul),14,27
95,1,2:14.0,R. Holmes misses 2-pt hook shot from 10 ft,,14,27
96,1,2:13.0,,Defensive rebound by K. Looney,14,27
97,1,2:01.0,,S. Curry misses 2-pt jump shot from 21 ft,14,27
98,1,2:00.0,,Offensive rebound by K. Looney,14,27
99,1,2:00.0,,K. Looney misses 2-pt layup from 4 ft,14,27
100,1,1:59.0,Defensive rebound by R. Holmes,,14,27
101,1,1:43.0,Turnover by J. Jackson (lost ball; steal by K. Durant),,14,27
102,1,1:39.0,,A. McKinnie makes 2-pt dunk from 2 ft (assist by A. Iguodala),14,29
103,1,1:25.0,T. Daniels misses 3-pt jump shot from 28 ft,,14,29
104,1,1:23.0,,Defensive rebound by A. McKinnie,14,29
105,1,1:13.0,,Turnover by K. Durant (bad pass; steal by T. Daniels),14,29
106,1,1:13.0,D. Booker enters the game for T. Johnson,,14,29
107,1,1:13.0,,Q. Cook enters the game for S. Curry,14,29
108,1,0:49.0,D. Booker makes 2-pt jump shot from 16 ft,,16,29
109,1,0:31.0,,A. Iguodala misses 3-pt jump shot from 27 ft,16,29
110,1,0:29.0,Defensive rebound by M. Bridges,,16,29
111,1,0:05.0,Turnover by Team (shot clock),,16,29
112,1,0:01.0,,K. Durant misses 3-pt jump shot from 26 ft,16,29
113,1,0:00.0,,Offensive rebound by Team,16,29
114,2,11:40.0,R. Holmes makes 2-pt hook shot from 7 ft (assist by D. Booker),,18,29
115,2,11:40.0,Shooting foul by A. Iguodala (drawn by R. Holmes),,18,29
116,2,11:40.0,R. Holmes makes free throw 1 of 1,,19,29
117,2,11:25.0,,Turnover by K. Thompson (bad pass; steal by D. Booker),19,29
118,2,11:24.0,Personal foul by K. Thompson (drawn by D. Booker),,19,29
119,2,11:11.0,Shooting foul by D. Cousins (drawn by J. Jackson),,19,29
120,2,11:11.0,J. Jackson makes free throw 1 of 2,,20,29
121,2,11:11.0,J. Jackson misses free throw 2 of 2,,20,29
122,2,11:09.0,,Defensive rebound by D. Green,20,29
123,2,10:50.0,,K. Thompson misses 3-pt jump shot from 23 ft,20,29
124,2,10:48.0,Defensive rebound by R. Holmes,,20,29
125,2,10:39.0,R. Holmes makes 2-pt dunk from 2 ft (assist by D. Booker),,22,29
126,2,10:25.0,,K. Thompson misses 2-pt layup from 6 ft (block by J. Jackson),22,29
127,2,10:24.0,,Offensive rebound by K. Thompson,22,29
128,2,10:23.0,,Turnover by K. Thompson (bad pass; steal by M. Bridges),22,29
129,2,10:19.0,D. Booker misses 3-pt jump shot from 32 ft,,22,29
130,2,10:17.0,,Defensive rebound by S. Livingston,22,29
131,2,10:07.0,,D. Green misses 3-pt jump shot from 26 ft,22,29
132,2,10:05.0,Defensive rebound by J. Jackson,,22,29
133,2,10:00.0,J. Jackson misses 2-pt layup from 5 ft (block by D. Green),,22,29
134,2,9:58.0,,Defensive rebound by D. Green,22,29
135,2,9:53.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Thompson),22,31
136,2,9:33.0,D. Booker makes 2-pt layup from 11 ft,,24,31
137,2,9:17.0,,D. Cousins makes 2-pt layup from 3 ft (assist by K. Thompson),24,33
138,2,9:08.0,Personal foul by D. Green (drawn by D. Booker),,24,33
139,2,9:08.0,D. Ayton enters the game for R. Holmes,,24,33
140,2,9:00.0,,Violation by Team (kicked ball),24,33
141,2,8:49.0,D. Booker makes 3-pt jump shot from 26 ft,,27,33
142,2,8:41.0,,Personal foul by D. Ayton (drawn by D. Cousins),27,33
143,2,8:41.0,,Golden State full timeout,27,33
144,2,8:27.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by D. Cousins),27,35
145,2,8:13.0,M. Bridges makes 2-pt layup from 1 ft (assist by D. Booker),,29,35
146,2,8:00.0,,K. Thompson misses 3-pt jump shot from 27 ft,29,35
147,2,7:58.0,Defensive rebound by D. Ayton,,29,35
148,2,7:51.0,Turnover by D. Booker (lost ball; steal by K. Thompson),,29,35
149,2,7:28.0,,D. Green misses 3-pt jump shot from 29 ft,29,35
150,2,7:26.0,,Offensive rebound by K. Thompson,29,35
151,2,7:22.0,,K. Thompson misses 3-pt jump shot from 24 ft,29,35
152,2,7:20.0,Defensive rebound by D. Booker,,29,35
153,2,7:15.0,D. Booker misses 3-pt jump shot from 25 ft,,29,35
154,2,7:13.0,,Defensive rebound by D. Green,29,35
155,2,6:59.0,,Turnover by D. Cousins (offensive foul),29,35
156,2,6:59.0,,Offensive foul by D. Cousins (drawn by D. Ayton),29,35
157,2,6:59.0,,S. Curry enters the game for A. Iguodala,29,35
158,2,6:44.0,D. Ayton makes 2-pt jump shot from 11 ft,,31,35
159,2,6:33.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),31,38
160,2,6:22.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Booker),,34,38
161,2,6:10.0,,Golden State full timeout,34,38
162,2,6:10.0,T. Johnson enters the game for D. Booker,,34,38
163,2,6:10.0,K. Oubre enters the game for J. Jackson,,34,38
164,2,6:10.0,,K. Durant enters the game for D. Green,34,38
165,2,6:10.0,,K. Looney enters the game for K. Thompson,34,38
166,2,6:00.0,,S. Livingston makes 2-pt jump shot from 13 ft (assist by K. Looney),34,40
167,2,5:43.0,Turnover by K. Oubre (bad pass; steal by S. Curry),,34,40
168,2,5:43.0,,Personal foul by M. Bridges (drawn by S. Curry),34,40
169,2,5:35.0,,K. Durant makes 2-pt jump shot from 7 ft,34,42
170,2,5:21.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Ayton),,37,42
171,2,5:01.0,,S. Livingston misses 2-pt jump shot from 14 ft,37,42
172,2,5:00.0,Defensive rebound by D. Ayton,,37,42
173,2,4:52.0,K. Oubre makes 2-pt layup from 3 ft,,39,42
174,2,4:46.0,,Personal foul by T. Daniels (drawn by D. Cousins),39,42
175,2,4:46.0,,D. Green enters the game for D. Cousins,39,42
176,2,4:46.0,,A. Iguodala enters the game for S. Livingston,39,42
177,2,4:41.0,,S. Curry misses 2-pt jump shot from 21 ft,39,42
178,2,4:40.0,,Offensive rebound by K. Looney,39,42
179,2,4:35.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Looney),39,45
180,2,4:18.0,D. Ayton makes 2-pt hook shot from 13 ft (assist by M. Bridges),,41,45
181,2,4:09.0,,K. Looney makes 2-pt layup from 3 ft (assist by D. Green),41,47
182,2,4:09.0,,Shooting foul by D. Ayton (drawn by K. Looney),41,47
183,2,4:09.0,D. Booker enters the game for M. Bridges,,41,47
184,2,4:09.0,J. Jackson enters the game for T. Daniels,,41,47
185,2,4:09.0,,K. Looney misses free throw 1 of 1,41,47
186,2,4:08.0,Defensive rebound by J. Jackson,,41,47
187,2,3:53.0,Personal foul by S. Curry (drawn by T. Johnson),,41,47
188,2,3:53.0,T. Johnson makes free throw 1 of 2,,42,47
189,2,3:53.0,,K. Thompson enters the game for K. Looney,42,47
190,2,3:53.0,T. Johnson makes free throw 2 of 2,,43,47
191,2,3:49.0,,S. Curry misses 2-pt layup from 2 ft,43,47
192,2,3:47.0,Defensive rebound by D. Ayton,,43,47
193,2,3:37.0,D. Ayton misses 2-pt jump shot from 11 ft,,43,47
194,2,3:36.0,,Defensive rebound by S. Curry,43,47
195,2,3:30.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by S. Curry),43,49
196,2,3:07.0,J. Jackson misses 2-pt jump shot from 7 ft,,43,49
197,2,3:06.0,Offensive rebound by J. Jackson,,43,49
198,2,2:59.0,D. Ayton makes 2-pt hook shot from 8 ft (assist by D. Booker),,45,49
199,2,2:44.0,,D. Green makes 2-pt dunk from 2 ft (assist by K. Thompson),45,51
200,2,2:28.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Ayton),,48,51
201,2,2:17.0,,K. Durant makes 2-pt jump shot from 14 ft,48,53
202,2,1:55.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by T. Johnson),,51,53
203,2,1:45.0,,Turnover by K. Thompson (lost ball; steal by J. Jackson),51,53
204,2,1:40.0,D. Booker makes 2-pt layup from 2 ft (assist by J. Jackson),,53,53
205,2,1:30.0,,Personal foul by D. Booker (drawn by K. Thompson),53,53
206,2,1:30.0,,K. Thompson makes free throw 1 of 2,53,54
207,2,1:30.0,R. Holmes enters the game for D. Ayton,,53,54
208,2,1:30.0,,Q. Cook enters the game for S. Curry,53,54
209,2,1:30.0,,K. Thompson makes free throw 2 of 2,53,55
210,2,1:14.0,Turnover by K. Oubre (lost ball; steal by K. Thompson),,53,55
211,2,1:10.0,,Q. Cook misses 2-pt layup from 3 ft,53,55
212,2,1:08.0,Defensive rebound by R. Holmes,,53,55
213,2,0:54.0,T. Johnson misses 3-pt jump shot from 30 ft,,53,55
214,2,0:52.0,,Defensive rebound by A. Iguodala,53,55
215,2,0:41.0,,K. Thompson misses 3-pt jump shot from 26 ft,53,55
216,2,0:39.0,Defensive rebound by J. Jackson,,53,55
217,2,0:30.0,R. Holmes makes 2-pt layup from 4 ft (assist by J. Jackson),,55,55
218,2,0:30.0,Shooting foul by D. Green (drawn by R. Holmes),,55,55
219,2,0:30.0,,K. Looney enters the game for D. Green,55,55
220,2,0:30.0,R. Holmes makes free throw 1 of 1,,56,55
221,2,0:11.0,,K. Thompson makes 2-pt jump shot from 11 ft,56,57
222,3,11:45.0,D. Ayton misses 2-pt jump shot from 13 ft,,56,57
223,3,11:44.0,,Defensive rebound by D. Green,56,57
224,3,11:25.0,,Shooting foul by K. Oubre (drawn by D. Cousins),56,57
225,3,11:25.0,,D. Cousins makes free throw 1 of 2,56,58
226,3,11:25.0,,D. Cousins makes free throw 2 of 2,56,59
227,3,11:20.0,K. Oubre makes 3-pt jump shot from 28 ft,,59,59
228,3,11:00.0,,D. Cousins misses 2-pt layup from 4 ft (block by D. Bender),59,59
229,3,10:59.0,,Offensive rebound by D. Cousins,59,59
230,3,10:58.0,,D. Cousins misses 2-pt layup from 4 ft (block by D. Ayton),59,59
231,3,10:58.0,,Offensive rebound by Team,59,59
232,3,10:52.0,,K. Durant makes 2-pt jump shot from 19 ft,59,61
233,3,10:25.0,D. Ayton misses 2-pt jump shot from 12 ft,,59,61
234,3,10:25.0,Offensive rebound by Team,,59,61
235,3,10:25.0,Turnover by Team (shot clock),,59,61
236,3,10:14.0,,K. Durant makes 2-pt dunk from 2 ft (assist by D. Green),59,63
237,3,9:50.0,T. Johnson makes 2-pt layup from 3 ft (assist by D. Ayton),,61,63
238,3,9:37.0,,S. Curry makes 2-pt layup from 6 ft,61,65
239,3,9:28.0,D. Bender misses 2-pt layup from 2 ft,,61,65
240,3,9:27.0,Offensive rebound by D. Bender,,61,65
241,3,9:27.0,D. Bender makes 2-pt layup from 1 ft,,63,65
242,3,9:04.0,,S. Curry misses 3-pt jump shot from 25 ft,63,65
243,3,9:02.0,Defensive rebound by D. Ayton,,63,65
244,3,8:42.0,D. Ayton makes 2-pt layup from 7 ft (assist by D. Booker),,65,65
245,3,8:32.0,,K. Durant misses 2-pt layup from 4 ft,65,65
246,3,8:31.0,Defensive rebound by D. Bender,,65,65
247,3,8:24.0,D. Booker makes 2-pt layup from 2 ft,,67,65
248,3,8:15.0,,K. Thompson misses 3-pt jump shot from 29 ft,67,65
249,3,8:13.0,Defensive rebound by D. Booker,,67,65
250,3,8:04.0,T. Johnson misses 3-pt jump shot from 28 ft,,67,65
251,3,8:02.0,,Defensive rebound by K. Thompson,67,65
252,3,7:58.0,,Turnover by K. Thompson (out of bounds lost ball),67,65
253,3,7:34.0,Turnover by Team (shot clock),,67,65
254,3,7:26.0,,K. Thompson misses 3-pt jump shot from 26 ft,67,65
255,3,7:24.0,Defensive rebound by D. Booker,,67,65
256,3,7:15.0,K. Oubre makes 2-pt jump shot from 20 ft (assist by D. Booker),,69,65
257,3,7:15.0,,Golden State full timeout,69,65
258,3,7:15.0,R. Holmes enters the game for D. Ayton,,69,65
259,3,7:02.0,,K. Durant misses 3-pt jump shot from 23 ft,69,65
260,3,7:00.0,,Offensive rebound by D. Green,69,65
261,3,6:57.0,,K. Thompson misses 3-pt jump shot from 22 ft,69,65
262,3,6:55.0,Defensive rebound by D. Bender,,69,65
263,3,6:36.0,Shooting foul by D. Cousins (drawn by R. Holmes),,69,65
264,3,6:36.0,R. Holmes misses free throw 1 of 2,,69,65
265,3,6:36.0,Offensive rebound by Team,,69,65
266,3,6:36.0,,A. Iguodala enters the game for D. Cousins,69,65
267,3,6:36.0,,K. Looney enters the game for D. Green,69,65
268,3,6:36.0,,Technical foul by D. Cousins,69,65
269,3,6:36.0,D. Booker makes technical free throw,,70,65
270,3,6:36.0,R. Holmes makes free throw 2 of 2,,71,65
271,3,6:28.0,,S. Curry misses 3-pt jump shot from 27 ft,71,65
272,3,6:26.0,,Offensive rebound by A. Iguodala,71,65
273,3,6:23.0,,K. Thompson misses 3-pt jump shot from 29 ft,71,65
274,3,6:21.0,Defensive rebound by R. Holmes,,71,65
275,3,6:18.0,Turnover by K. Oubre (lost ball; steal by K. Thompson),,71,65
276,3,6:15.0,,Turnover by K. Thompson (bad pass),71,65
277,3,5:57.0,Turnover by D. Booker (bad pass; steal by K. Looney),,71,65
278,3,5:47.0,,S. Curry misses 3-pt jump shot from 27 ft,71,65
279,3,5:45.0,,Offensive rebound by K. Looney,71,65
280,3,5:40.0,,K. Thompson misses 3-pt jump shot from 27 ft,71,65
281,3,5:38.0,Defensive rebound by D. Booker,,71,65
282,3,5:29.0,D. Booker makes 2-pt jump shot from 10 ft,,73,65
283,3,5:15.0,,Shooting foul by D. Bender (drawn by K. Looney),73,65
284,3,5:15.0,T. Daniels enters the game for D. Bender,,73,65
285,3,5:15.0,J. Jackson enters the game for D. Booker,,73,65
286,3,5:15.0,,K. Looney makes free throw 1 of 2,73,66
287,3,5:15.0,,K. Looney misses free throw 2 of 2,73,66
288,3,5:14.0,,Offensive rebound by A. Iguodala,73,66
289,3,5:08.0,,S. Curry makes 2-pt layup from 8 ft (assist by K. Durant),73,68
290,3,5:08.0,Phoenix full timeout,,73,68
291,3,4:55.0,K. Oubre misses 2-pt jump shot from 9 ft (block by K. Looney),,73,68
292,3,4:54.0,,Defensive rebound by K. Durant,73,68
293,3,4:50.0,,S. Curry misses 3-pt jump shot from 27 ft,73,68
294,3,4:50.0,,Offensive rebound by Team,73,68
295,3,4:48.0,,K. Durant misses 2-pt layup from 2 ft (block by K. Oubre),73,68
296,3,4:47.0,Defensive rebound by J. Jackson,,73,68
297,3,4:42.0,K. Oubre makes 2-pt jump shot from 7 ft (assist by J. Jackson),,75,68
298,3,4:30.0,,K. Durant misses 2-pt jump shot from 18 ft,75,68
299,3,4:29.0,Defensive rebound by J. Jackson,,75,68
300,3,4:20.0,J. Jackson misses 2-pt jump shot from 20 ft,,75,68
301,3,4:19.0,,Defensive rebound by S. Curry,75,68
302,3,4:14.0,,S. Curry misses 3-pt jump shot from 26 ft,75,68
303,3,4:12.0,Defensive rebound by R. Holmes,,75,68
304,3,3:59.0,Turnover by K. Oubre (bad pass; steal by S. Curry),,75,68
305,3,3:48.0,,Personal foul by R. Holmes (drawn by S. Curry),75,68
306,3,3:48.0,D. Booker enters the game for T. Johnson,,75,68
307,3,3:48.0,M. Bridges enters the game for K. Oubre,,75,68
308,3,3:48.0,,A. McKinnie enters the game for K. Thompson,75,68
309,3,3:39.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),75,71
310,3,3:16.0,D. Booker misses 2-pt jump shot from 18 ft,,75,71
311,3,3:14.0,,Defensive rebound by A. Iguodala,75,71
312,3,3:09.0,,K. Durant makes 2-pt layup from 3 ft,75,73
313,3,3:09.0,,Shooting foul by R. Holmes (drawn by K. Durant),75,73
314,3,3:09.0,,K. Durant misses free throw 1 of 1,75,73
315,3,3:08.0,Defensive rebound by J. Jackson,,75,73
316,3,3:04.0,Personal foul by K. Durant (drawn by D. Booker),,75,73
317,3,2:46.0,D. Booker misses 2-pt hook shot from 5 ft,,75,73
318,3,2:45.0,,Defensive rebound by K. Durant,75,73
319,3,2:41.0,,Shooting foul by T. Daniels (drawn by K. Durant),75,73
320,3,2:41.0,,K. Durant makes free throw 1 of 2,75,74
321,3,2:41.0,D. Ayton enters the game for R. Holmes,,75,74
322,3,2:41.0,,K. Durant makes free throw 2 of 2,75,75
323,3,2:20.0,D. Ayton misses 2-pt hook shot from 5 ft,,75,75
324,3,2:19.0,Offensive rebound by D. Booker,,75,75
325,3,2:14.0,T. Daniels misses 3-pt jump shot from 29 ft,,75,75
326,3,2:12.0,,Defensive rebound by Team,75,75
327,3,2:00.0,,Offensive foul by K. Looney (drawn by J. Jackson),75,75
328,3,2:00.0,,Turnover by K. Looney (offensive foul),75,75
329,3,2:00.0,,Q. Cook enters the game for S. Curry,75,75
330,3,1:49.0,Turnover by D. Ayton (traveling),,75,75
331,3,1:35.0,,Turnover by K. Durant (lost ball; steal by M. Bridges),75,75
332,3,1:29.0,D. Booker makes 2-pt layup from 3 ft (assist by M. Bridges),,77,75
333,3,1:27.0,Technical foul by D. Booker,,77,75
334,3,1:27.0,Violation by Team (delay of game),,77,75
335,3,1:27.0,,K. Durant makes technical free throw,77,76
336,3,1:17.0,,K. Durant makes 2-pt jump shot from 13 ft,77,78
337,3,0:58.0,D. Booker misses 2-pt jump shot from 18 ft,,77,78
338,3,0:57.0,,Defensive rebound by A. McKinnie,77,78
339,3,0:49.0,,K. Durant misses 3-pt jump shot from 25 ft,77,78
340,3,0:47.0,Defensive rebound by J. Jackson,,77,78
341,3,0:42.0,Shooting foul by A. McKinnie (drawn by J. Jackson),,77,78
342,3,0:42.0,J. Jackson misses free throw 1 of 2,,77,78
343,3,0:42.0,Offensive rebound by Team,,77,78
344,3,0:42.0,J. Jackson misses free throw 2 of 2,,77,78
345,3,0:40.0,,Defensive rebound by A. McKinnie,77,78
346,3,0:31.0,,Q. Cook misses 3-pt jump shot from 25 ft,77,78
347,3,0:29.0,,Offensive rebound by K. Looney,77,78
348,3,0:21.0,,A. McKinnie makes 2-pt dunk at rim (assist by K. Durant),77,80
349,3,0:00.0,Shooting foul by K. Looney (drawn by D. Booker),,77,80
350,3,0:00.0,D. Booker makes free throw 1 of 2,,78,80
351,3,0:00.0,D. Booker makes free throw 2 of 2,,79,80
352,4,11:57.0,,Turnover by K. Thompson (lost ball; steal by D. Booker),79,80
353,4,11:53.0,,Loose ball foul by K. Thompson (drawn by D. Booker),79,80
354,4,11:33.0,D. Ayton makes 2-pt layup from 4 ft (assist by D. Booker),,81,80
355,4,11:15.0,,D. Cousins misses 3-pt jump shot from 27 ft,81,80
356,4,11:13.0,,Offensive rebound by A. Iguodala,81,80
357,4,11:06.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by S. Livingston),81,82
358,4,10:42.0,D. Ayton misses 2-pt jump shot from 16 ft,,81,82
359,4,10:41.0,Offensive rebound by Team,,81,82
360,4,10:41.0,Phoenix full timeout,,81,82
361,4,10:36.0,T. Daniels misses 3-pt jump shot from 25 ft,,81,82
362,4,10:34.0,,Defensive rebound by D. Green,81,82
363,4,10:29.0,,D. Cousins makes 2-pt dunk from 2 ft (assist by D. Green),81,84
364,4,10:14.0,Offensive foul by T. Daniels (drawn by D. Cousins),,81,84
365,4,10:14.0,Turnover by T. Daniels (offensive foul),,81,84
366,4,9:54.0,,D. Cousins makes 2-pt layup from 2 ft (assist by D. Green),81,86
367,4,9:40.0,D. Booker misses 2-pt layup from 2 ft,,81,86
368,4,9:39.0,,Defensive rebound by D. Green,81,86
369,4,9:33.0,,K. Thompson makes 2-pt layup from 3 ft (assist by A. Iguodala),81,88
370,4,9:32.0,Phoenix full timeout,,81,88
371,4,9:32.0,T. Johnson enters the game for T. Daniels,,81,88
372,4,9:32.0,K. Oubre enters the game for J. Jackson,,81,88
373,4,9:22.0,Shooting foul by A. Iguodala (drawn by T. Johnson),,81,88
374,4,9:22.0,T. Johnson makes free throw 1 of 2,,82,88
375,4,9:22.0,T. Johnson makes free throw 2 of 2,,83,88
376,4,9:11.0,Flagrant foul type 1 by S. Livingston (drawn by T. Johnson),,83,88
377,4,9:11.0,,Turnover by S. Livingston (turnover),83,88
378,4,9:11.0,T. Johnson makes flagrant free throw 1 of 2,,84,88
379,4,9:11.0,T. Johnson misses flagrant free throw 2 of 2,,84,88
380,4,9:10.0,Offensive rebound by Team,,84,88
381,4,9:05.0,D. Booker misses 2-pt layup from 6 ft (block by D. Cousins),,84,88
382,4,9:04.0,Offensive rebound by T. Johnson,,84,88
383,4,8:58.0,M. Bridges makes 3-pt jump shot from 29 ft (assist by T. Johnson),,87,88
384,4,8:40.0,Violation by Team (kicked ball),,87,88
385,4,8:34.0,,K. Thompson misses 3-pt jump shot from 27 ft,87,88
