,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
279,3,6:15.0,,T. Satoranský misses 3-pt jump shot from 26 ft,72,70
280,3,6:12.0,Defensive rebound by J. Sampson,,72,70
281,3,6:04.0,Turnover by W. Lemon (bad pass; steal by T. Satoranský),,72,70
282,3,5:59.0,,T. Satoranský misses 2-pt layup from 4 ft,72,70
283,3,5:56.0,Defensive rebound by T. Luwawu-Cabarrot,,72,70
284,3,5:54.0,S. Harrison misses 3-pt jump shot from 26 ft,,72,70
285,3,5:50.0,,Defensive rebound by B. Portis,72,70
286,3,5:45.0,,Turnover by T. Bryant (bad pass),72,70
287,3,5:33.0,W. Lemon makes 2-pt layup at rim,,74,70
288,3,5:33.0,,Washington full timeout,74,70
289,3,5:22.0,,B. Beal makes 2-pt layup from 1 ft,74,72
290,3,5:07.0,J. Sampson misses 2-pt hook shot from 10 ft,,74,72
291,3,5:05.0,,Defensive rebound by T. Bryant,74,72
292,3,4:46.0,,B. Portis makes 2-pt dunk from 1 ft (assist by T. Satoranský),74,74
293,3,4:29.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 19 ft,,74,74
294,3,4:26.0,,Defensive rebound by T. Satoranský,74,74
295,3,4:19.0,,B. Portis misses 3-pt jump shot from 28 ft,74,74
296,3,4:16.0,Defensive rebound by R. Lopez,,74,74
297,3,4:10.0,W. Lemon misses 2-pt layup from 3 ft,,74,74
298,3,4:06.0,,Defensive rebound by B. Portis,74,74
299,3,4:06.0,,Shooting foul by S. Harrison (drawn by T. Brown),74,74
300,3,4:06.0,,T. Brown makes free throw 1 of 2,74,75
301,3,4:06.0,R. Arcidiacono enters the game for W. Lemon,,74,75
302,3,4:06.0,,S. Dekker enters the game for T. Bryant,74,75
303,3,4:06.0,,T. Brown makes free throw 2 of 2,74,76
304,3,3:42.0,R. Arcidiacono makes 2-pt jump shot from 12 ft,,76,76
305,3,3:27.0,,B. Portis misses 2-pt jump shot from 7 ft,76,76
306,3,3:23.0,,Offensive rebound by S. Dekker,76,76
307,3,3:23.0,,S. Dekker makes 2-pt layup from 1 ft,76,78
308,3,3:10.0,Turnover by R. Lopez (back court),,76,78
309,3,3:10.0,R. Alkins enters the game for T. Luwawu-Cabarrot,,76,78
310,3,2:56.0,,B. Beal makes 2-pt jump shot from 12 ft (assist by T. Brown),76,80
311,3,2:30.0,S. Harrison misses 2-pt layup from 2 ft,,76,80
312,3,2:25.0,Offensive rebound by J. Sampson,,76,80
313,3,2:25.0,J. Sampson makes 2-pt dunk at rim,,78,80
314,3,2:18.0,,S. Dekker misses 2-pt hook shot from 5 ft (block by R. Lopez),78,80
315,3,2:15.0,Defensive rebound by R. Lopez,,78,80
316,3,1:59.0,S. Harrison misses 2-pt jump shot from 13 ft,,78,80
317,3,1:56.0,,Defensive rebound by T. Satoranský,78,80
318,3,1:50.0,,B. Beal misses 3-pt jump shot from 25 ft,78,80
319,3,1:48.0,,Offensive rebound by B. Portis,78,80
320,3,1:47.0,,B. Portis misses 2-pt layup from 2 ft,78,80
321,3,1:47.0,,Offensive rebound by B. Portis,78,80
322,3,1:46.0,,B. Portis makes 2-pt layup from 2 ft,78,82
323,3,1:35.0,S. Harrison misses 2-pt layup from 3 ft (block by B. Beal),,78,82
324,3,1:35.0,Offensive rebound by Team,,78,82
325,3,1:35.0,C. Felício enters the game for R. Lopez,,78,82
326,3,1:35.0,W. Selden enters the game for J. Sampson,,78,82
327,3,1:35.0,,J. McRae enters the game for B. Beal,78,82
328,3,1:29.0,R. Alkins makes 2-pt layup from 3 ft,,80,82
329,3,1:12.0,,Turnover by J. McRae (lost ball; steal by S. Harrison),80,82
330,3,1:08.0,S. Harrison makes 2-pt dunk from 2 ft (assist by R. Alkins),,82,82
331,3,0:57.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by T. Brown),82,84
332,3,0:46.0,Shooting foul by J. McRae (drawn by R. Alkins),,82,84
333,3,0:46.0,R. Alkins makes free throw 1 of 2,,83,84
334,3,0:46.0,R. Alkins misses free throw 2 of 2,,83,84
335,3,0:44.0,,Defensive rebound by S. Dekker,83,84
336,3,0:37.0,,Shooting foul by S. Harrison (drawn by T. Satoranský),83,84
337,3,0:37.0,,T. Satoranský misses free throw 1 of 2,83,84
338,3,0:37.0,,Offensive rebound by Team,83,84
339,3,0:37.0,,T. Satoranský makes free throw 2 of 2,83,85
340,3,0:30.0,W. Selden misses 2-pt layup from 9 ft (block by B. Portis),,83,85
341,3,0:26.0,,Defensive rebound by T. Brown,83,85
342,3,0:13.0,,B. Portis makes 2-pt layup from 2 ft,83,87
343,3,0:03.0,Turnover by R. Arcidiacono (bad pass),,83,87
344,3,0:00.0,,J. McRae misses 3-pt jump shot from 38 ft,83,87
345,3,0:00.0,,Offensive rebound by Team,83,87
346,4,11:38.0,,J. McRae makes 2-pt layup from 4 ft,83,89
347,4,11:13.0,B. Sampson misses 3-pt jump shot from 29 ft (block by J. McRae),,83,89
348,4,11:10.0,,Defensive rebound by C. Randle,83,89
349,4,11:01.0,,S. Dekker misses 3-pt jump shot from 23 ft,83,89
350,4,10:57.0,Defensive rebound by R. Arcidiacono,,83,89
351,4,10:43.0,B. Sampson misses 3-pt jump shot from 27 ft,,83,89
352,4,10:40.0,,Defensive rebound by T. Bryant,83,89
353,4,10:31.0,,S. Dekker misses 2-pt layup from 3 ft,83,89
354,4,10:28.0,Defensive rebound by W. Selden,,83,89
355,4,10:25.0,R. Alkins misses 2-pt layup from 3 ft,,83,89
356,4,10:20.0,Offensive rebound by W. Selden,,83,89
357,4,10:20.0,W. Selden makes 2-pt dunk at rim,,85,89
358,4,10:11.0,,T. Brown misses 3-pt jump shot from 29 ft,85,89
359,4,10:08.0,Defensive rebound by C. Felício,,85,89
360,4,10:01.0,Turnover by R. Arcidiacono (out of bounds lost ball),,85,89
361,4,9:39.0,,S. Dekker makes 2-pt dunk from 2 ft (assist by T. Bryant),85,91
362,4,9:26.0,R. Alkins misses 3-pt jump shot from 31 ft,,85,91
363,4,9:22.0,,Defensive rebound by T. Brown,85,91
364,4,9:14.0,,J. McRae makes 2-pt jump shot from 14 ft,85,93
365,4,9:13.0,Chicago full timeout,,85,93
366,4,9:13.0,J. Sampson enters the game for W. Selden,,85,93
367,4,9:00.0,J. Sampson makes 3-pt jump shot from 25 ft (assist by B. Sampson),,88,93
368,4,8:38.0,,S. Dekker misses 2-pt layup from 1 ft,88,93
369,4,8:35.0,,Offensive rebound by T. Bryant,88,93
370,4,8:35.0,,T. Bryant makes 2-pt dunk from 1 ft,88,95
371,4,8:21.0,R. Arcidiacono makes 2-pt jump shot from 10 ft,,90,95
372,4,8:21.0,Shooting foul by C. Randle (drawn by R. Arcidiacono),,90,95
373,4,8:21.0,R. Arcidiacono makes free throw 1 of 1,,91,95
374,4,8:00.0,,C. Randle misses 2-pt dunk from 1 ft,91,95
375,4,7:58.0,Defensive rebound by R. Alkins,,91,95
376,4,7:56.0,C. Felício makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,93,95
377,4,7:56.0,Shooting foul by J. McRae (drawn by C. Felício),,93,95
