,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
98,1,2:40.0,A. Holiday enters the game for W. Matthews,,20,19
99,1,2:40.0,T. Leaf enters the game for T. Young,,20,19
100,1,2:40.0,D. Sabonis misses free throw 2 of 2,,20,19
101,1,2:35.0,,Defensive rebound by M. Scott,20,19
102,1,2:23.0,,J. Embiid makes 2-pt layup from 4 ft (assist by J. Redick),20,21
103,1,2:08.0,T. Leaf misses 2-pt hook shot from 5 ft,,20,21
104,1,2:06.0,,Defensive rebound by T. McConnell,20,21
105,1,1:58.0,,J. Embiid misses 2-pt layup from 5 ft,20,21
106,1,1:58.0,Defensive rebound by Team,,20,21
107,1,1:44.0,D. Sabonis misses 2-pt layup from 3 ft,,20,21
108,1,1:42.0,,Defensive rebound by J. Embiid,20,21
109,1,1:30.0,,Shooting foul by A. Holiday (drawn by J. Butler),20,21
110,1,1:30.0,,J. Butler makes free throw 1 of 2,20,22
111,1,1:30.0,,J. Butler makes free throw 2 of 2,20,23
112,1,1:19.0,Shooting foul by J. Embiid (drawn by D. Sabonis),,20,23
113,1,1:19.0,,Technical foul by J. Embiid,20,23
114,1,1:19.0,D. McDermott makes technical free throw,,21,23
115,1,1:19.0,D. Sabonis makes free throw 1 of 2,,22,23
116,1,1:19.0,D. Sabonis makes free throw 2 of 2,,23,23
117,1,1:06.0,,T. McConnell misses 2-pt jump shot from 10 ft,23,23
118,1,1:04.0,,Offensive rebound by T. McConnell,23,23
119,1,1:03.0,,T. McConnell makes 2-pt jump shot from 10 ft,23,25
120,1,0:55.0,D. McDermott makes 2-pt jump shot from 17 ft (assist by D. Sabonis),,25,25
121,1,0:43.0,,Personal foul by D. Sabonis (drawn by J. Embiid),25,25
122,1,0:43.0,,J. Embiid makes free throw 1 of 2,25,26
123,1,0:43.0,,J. Embiid misses free throw 2 of 2,25,26
124,1,0:42.0,Defensive rebound by T. Leaf,,25,26
125,1,0:33.0,Offensive foul by D. Sabonis (drawn by J. Embiid),,25,26
126,1,0:33.0,Turnover by D. Sabonis (offensive foul),,25,26
127,1,0:33.0,K. O'Quinn enters the game for D. Sabonis,,25,26
128,1,0:18.0,,Turnover by J. Embiid (bad pass; steal by K. O'Quinn),25,26
129,1,0:04.0,C. Joseph misses 2-pt jump shot from 13 ft,,25,26
130,1,0:01.0,,Defensive rebound by T. McConnell,25,26
131,1,0:00.0,,T. McConnell misses 3-pt jump shot from 30 ft,25,26
132,1,0:00.0,,Offensive rebound by Team,25,26
133,2,11:48.0,Shooting foul by J. Butler (drawn by D. Sabonis),,25,26
134,2,11:48.0,D. Sabonis makes free throw 1 of 2,,26,26
135,2,11:48.0,W. Matthews enters the game for T. Leaf,,26,26
136,2,11:48.0,D. Sabonis misses free throw 2 of 2,,26,26
137,2,11:43.0,,Defensive rebound by J. Embiid,26,26
138,2,11:22.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by J. Butler),26,29
139,2,11:11.0,A. Holiday makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,29,29
140,2,11:00.0,,Turnover by T. McConnell (bad pass; steal by A. Holiday),29,29
141,2,10:56.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by C. Joseph),,32,29
142,2,10:33.0,,J. Redick misses 3-pt jump shot from 22 ft,32,29
143,2,10:29.0,Defensive rebound by D. Sabonis,,32,29
144,2,10:25.0,A. Holiday makes 2-pt layup at rim,,34,29
145,2,10:25.0,Shooting foul by J. Embiid (drawn by A. Holiday),,34,29
146,2,10:25.0,,A. Johnson enters the game for J. Embiid,34,29
147,2,10:25.0,A. Holiday makes free throw 1 of 1,,35,29
148,2,10:07.0,,J. Butler makes 2-pt jump shot from 14 ft,35,31
149,2,9:53.0,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),,37,31
150,2,9:39.0,,J. Redick misses 2-pt jump shot from 16 ft,37,31
151,2,9:36.0,Defensive rebound by C. Joseph,,37,31
152,2,9:28.0,C. Joseph makes 2-pt jump shot from 8 ft,,39,31
153,2,9:27.0,,Philadelphia full timeout,39,31
154,2,9:27.0,B. Bogdanović enters the game for A. Holiday,,39,31
155,2,9:27.0,,B. Simmons enters the game for T. McConnell,39,31
156,2,9:14.0,,Offensive foul by A. Johnson (drawn by C. Joseph),39,31
157,2,9:14.0,,Turnover by A. Johnson (offensive foul),39,31
158,2,9:04.0,D. McDermott misses 2-pt jump shot from 13 ft,,39,31
159,2,9:03.0,,Defensive rebound by Team,39,31
160,2,9:03.0,Loose ball foul by D. Sabonis (drawn by A. Johnson),,39,31
161,2,9:03.0,M. Turner enters the game for D. Sabonis,,39,31
162,2,8:52.0,,B. Simmons makes 2-pt layup from 3 ft (assist by J. Redick),39,33
163,2,8:31.0,M. Turner misses 2-pt hook shot from 2 ft,,39,33
164,2,8:29.0,Offensive rebound by M. Turner,,39,33
165,2,8:27.0,M. Turner makes 2-pt layup from 3 ft,,41,33
166,2,8:17.0,,T. Harris misses 3-pt jump shot from 25 ft,41,33
167,2,8:15.0,Defensive rebound by Team,,41,33
168,2,8:15.0,,Violation by Team (delay of game),41,33
169,2,8:07.0,Personal foul by B. Simmons (drawn by D. McDermott),,41,33
170,2,8:07.0,,J. Ennis enters the game for J. Butler,41,33
171,2,8:07.0,,M. Scott enters the game for J. Redick,41,33
172,2,7:58.0,C. Joseph makes 2-pt jump shot from 6 ft,,43,33
173,2,7:41.0,,B. Simmons misses 2-pt hook shot from 4 ft,43,33
174,2,7:36.0,Defensive rebound by C. Joseph,,43,33
175,2,7:34.0,Shooting foul by J. Ennis (drawn by B. Bogdanović),,43,33
176,2,7:34.0,B. Bogdanović misses free throw 1 of 2,,43,33
177,2,7:34.0,Offensive rebound by Team,,43,33
178,2,7:34.0,T. Young enters the game for D. McDermott,,43,33
179,2,7:34.0,B. Bogdanović makes free throw 2 of 2,,44,33
180,2,7:12.0,,A. Johnson misses 3-pt jump shot from 23 ft,44,33
181,2,7:07.0,Defensive rebound by M. Turner,,44,33
182,2,7:05.0,B. Bogdanović misses 2-pt jump shot from 10 ft,,44,33
183,2,7:04.0,Offensive rebound by M. Turner,,44,33
184,2,7:04.0,M. Turner misses 2-pt dunk from 1 ft,,44,33
185,2,7:02.0,Offensive rebound by T. Young,,44,33
186,2,7:01.0,Turnover by T. Young (lost ball; steal by M. Scott),,44,33
187,2,6:56.0,,B. Simmons makes 2-pt dunk from 3 ft (assist by M. Scott),44,35
188,2,6:49.0,Indiana full timeout,,44,35
189,2,6:33.0,T. Young misses 2-pt layup from 3 ft,,44,35
190,2,6:32.0,,Defensive rebound by M. Scott,44,35
191,2,6:18.0,,J. Ennis misses 3-pt jump shot from 26 ft,44,35
192,2,6:17.0,Defensive rebound by M. Turner,,44,35
193,2,5:58.0,M. Turner misses 2-pt hook shot from 9 ft,,44,35
194,2,5:55.0,,Defensive rebound by T. Harris,44,35
195,2,5:47.0,,Turnover by M. Scott (bad pass; steal by B. Bogdanović),44,35
196,2,5:35.0,Shooting foul by B. Simmons (drawn by M. Turner),,44,35
197,2,5:35.0,M. Turner misses free throw 1 of 2,,44,35
198,2,5:35.0,Offensive rebound by Team,,44,35
199,2,5:35.0,,J. Embiid enters the game for A. Johnson,44,35
200,2,5:35.0,M. Turner makes free throw 2 of 2,,45,35
201,2,5:28.0,,Personal foul by M. Turner (drawn by J. Embiid),45,35
202,2,5:28.0,K. O'Quinn enters the game for M. Turner,,45,35
203,2,5:23.0,,Personal foul by K. O'Quinn (drawn by J. Embiid),45,35
204,2,5:18.0,,B. Simmons misses 2-pt jump shot from 8 ft,45,35
205,2,5:15.0,Defensive rebound by W. Matthews,,45,35
206,2,5:01.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by C. Joseph),,47,35
207,2,4:45.0,,Turnover by T. Harris (bad pass; steal by C. Joseph),47,35
208,2,4:34.0,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by W. Matthews),,49,35
209,2,4:33.0,,Philadelphia full timeout,49,35
210,2,4:33.0,D. Collison enters the game for C. Joseph,,49,35
211,2,4:33.0,,J. Butler enters the game for J. Ennis,49,35
212,2,4:33.0,,J. Redick enters the game for T. Harris,49,35
213,2,4:17.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Butler),49,38
214,2,3:52.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,49,38
215,2,3:52.0,,Defensive rebound by Team,49,38
216,2,3:41.0,,M. Scott makes 2-pt layup from 2 ft (assist by B. Simmons),49,40
217,2,3:32.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Collison),,51,40
218,2,3:27.0,,Shooting foul by K. O'Quinn (drawn by B. Simmons),51,40
219,2,3:27.0,,B. Simmons makes free throw 1 of 2,51,41
220,2,3:27.0,,B. Simmons makes free throw 2 of 2,51,42
221,2,3:12.0,Turnover by T. Young (traveling),,51,42
222,2,3:00.0,,Turnover by J. Redick (out of bounds lost ball),51,42
223,2,2:41.0,T. Young misses 3-pt jump shot from 26 ft,,51,42
224,2,2:38.0,,Defensive rebound by B. Simmons,51,42
225,2,2:29.0,,J. Embiid makes 2-pt layup from 2 ft,51,44
226,2,2:08.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,51,44
227,2,2:05.0,,Defensive rebound by J. Butler,51,44
228,2,1:54.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Butler),51,46
229,2,1:33.0,D. Collison makes 3-pt jump shot from 25 ft,,54,46
230,2,1:21.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),54,49
231,2,1:05.0,D. Collison misses 2-pt layup from 4 ft,,54,49
232,2,1:03.0,,Defensive rebound by J. Embiid,54,49
233,2,1:00.0,,B. Simmons makes 2-pt dunk from 1 ft,54,51
234,2,0:50.0,Personal foul by B. Simmons (drawn by B. Bogdanović),,54,51
235,2,0:50.0,B. Bogdanović makes free throw 1 of 2,,55,51
236,2,0:50.0,C. Joseph enters the game for D. Collison,,55,51
237,2,0:50.0,,T. Harris enters the game for J. Embiid,55,51
238,2,0:50.0,,T. McConnell enters the game for B. Simmons,55,51
239,2,0:50.0,B. Bogdanović makes free throw 2 of 2,,56,51
240,2,0:39.0,,J. Redick misses 3-pt jump shot from 26 ft,56,51
241,2,0:35.0,Defensive rebound by K. O'Quinn,,56,51
242,2,0:32.0,B. Bogdanović makes 3-pt jump shot from 27 ft,,59,51
243,2,0:19.0,,M. Scott misses 3-pt jump shot from 26 ft,59,51
244,2,0:16.0,Defensive rebound by B. Bogdanović,,59,51
245,2,0:04.0,W. Matthews misses 3-pt jump shot from 26 ft,,59,51
246,2,0:02.0,Offensive rebound by K. O'Quinn,,59,51
247,2,0:00.0,K. O'Quinn misses 2-pt jump shot from 5 ft (block by T. Harris),,59,51
248,2,0:00.0,Offensive rebound by Team,,59,51
249,2,0:00.0,,J. Ennis enters the game for J. Redick,59,51
250,2,0:00.0,B. Bogdanović misses 2-pt layup from 2 ft,,59,51
251,2,0:00.0,Offensive rebound by Team,,59,51
252,3,11:38.0,W. Matthews misses 2-pt jump shot from 18 ft,,59,51
253,3,11:34.0,,Defensive rebound by J. Embiid,59,51
254,3,11:16.0,,J. Embiid misses 2-pt layup from 2 ft,59,51
255,3,11:14.0,Defensive rebound by Team,,59,51
256,3,10:59.0,M. Turner makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,62,51
257,3,10:46.0,,Shooting foul by M. Turner (drawn by J. Embiid),62,51
258,3,10:46.0,,J. Embiid makes free throw 1 of 2,62,52
259,3,10:46.0,D. Sabonis enters the game for M. Turner,,62,52
260,3,10:46.0,,J. Embiid misses free throw 2 of 2,62,52
261,3,10:44.0,Defensive rebound by B. Bogdanović,,62,52
262,3,10:36.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,62,52
263,3,10:33.0,,Defensive rebound by B. Simmons,62,52
264,3,10:27.0,,J. Butler misses 2-pt jump shot from 21 ft,62,52
265,3,10:25.0,Defensive rebound by T. Young,,62,52
266,3,10:14.0,D. Sabonis misses 2-pt jump shot from 9 ft,,62,52
267,3,10:12.0,,Defensive rebound by J. Embiid,62,52
268,3,10:06.0,,B. Simmons makes 2-pt layup from 3 ft,62,54
269,3,10:06.0,,Shooting foul by B. Bogdanović (drawn by B. Simmons),62,54
270,3,10:06.0,,B. Simmons makes free throw 1 of 1,62,55
271,3,9:53.0,Shooting foul by J. Redick (drawn by B. Bogdanović),,62,55
272,3,9:53.0,B. Bogdanović makes free throw 1 of 2,,63,55
273,3,9:53.0,B. Bogdanović misses free throw 2 of 2,,63,55
274,3,9:51.0,,Defensive rebound by T. Harris,63,55
275,3,9:35.0,,Shooting foul by D. Sabonis (drawn by J. Embiid),63,55
276,3,9:35.0,,J. Embiid makes free throw 1 of 2,63,56
277,3,9:35.0,,J. Embiid makes free throw 2 of 2,63,57
278,3,9:14.0,Turnover by W. Matthews (bad pass; steal by J. Embiid),,63,57
279,3,9:10.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Simmons),63,60
280,3,9:07.0,Indiana full timeout,,63,60
281,3,9:07.0,K. O'Quinn enters the game for D. Sabonis,,63,60
282,3,8:55.0,D. Collison misses 3-pt jump shot from 26 ft,,63,60
283,3,8:52.0,,Defensive rebound by T. Harris,63,60
284,3,8:47.0,,T. Harris misses 3-pt jump shot from 26 ft,63,60
285,3,8:44.0,Defensive rebound by D. Collison,,63,60
286,3,8:29.0,K. O'Quinn misses 2-pt jump shot from 21 ft,,63,60
287,3,8:25.0,Offensive rebound by K. O'Quinn,,63,60
288,3,8:23.0,K. O'Quinn makes 2-pt layup from 1 ft,,65,60
289,3,8:06.0,,Personal foul by K. O'Quinn (drawn by J. Embiid),65,60
290,3,7:59.0,,J. Embiid makes 2-pt layup from 1 ft (assist by T. Harris),65,62
291,3,7:34.0,Shooting foul by J. Embiid (drawn by T. Young),,65,62
292,3,7:34.0,T. Young makes free throw 1 of 2,,66,62
293,3,7:34.0,M. Turner enters the game for K. O'Quinn,,66,62
294,3,7:34.0,,A. Johnson enters the game for J. Embiid,66,62
295,3,7:34.0,T. Young makes free throw 2 of 2,,67,62
296,3,7:15.0,,A. Johnson misses 2-pt dunk from 2 ft (block by M. Turner),67,62
297,3,7:11.0,,Offensive rebound by J. Butler,67,62
298,3,7:10.0,,J. Butler makes 2-pt jump shot from 6 ft,67,64
299,3,6:55.0,B. Bogdanović makes 2-pt layup from 2 ft,,69,64
300,3,6:43.0,,J. Butler misses 2-pt layup from 2 ft,69,64
301,3,6:40.0,Defensive rebound by W. Matthews,,69,64
302,3,6:24.0,M. Turner misses 2-pt jump shot from 7 ft,,69,64
303,3,6:22.0,,Defensive rebound by B. Simmons,69,64
304,3,6:18.0,,J. Butler misses 2-pt jump shot from 4 ft,69,64
305,3,6:16.0,,Offensive rebound by A. Johnson,69,64
306,3,6:11.0,,B. Simmons makes 2-pt layup from 4 ft,69,66
307,3,5:48.0,T. Young misses 2-pt hook shot from 8 ft,,69,66
308,3,5:43.0,,Defensive rebound by J. Butler,69,66
309,3,5:39.0,,Personal foul by W. Matthews (drawn by B. Simmons),69,66
310,3,5:39.0,,B. Simmons misses free throw 1 of 2,69,66
311,3,5:39.0,,Offensive rebound by Team,69,66
312,3,5:39.0,,J. Ennis enters the game for J. Butler,69,66
313,3,5:39.0,,M. Scott enters the game for J. Redick,69,66
314,3,5:39.0,,B. Simmons misses free throw 2 of 2,69,66
315,3,5:32.0,,Offensive rebound by A. Johnson,69,66
316,3,5:32.0,,A. Johnson misses 2-pt layup from 1 ft,69,66
317,3,5:31.0,Defensive rebound by T. Young,,69,66
318,3,5:21.0,D. Collison misses 2-pt jump shot from 22 ft,,69,66
319,3,5:18.0,,Defensive rebound by T. Harris,69,66
320,3,5:12.0,,T. Harris misses 2-pt layup from 3 ft,69,66
321,3,5:09.0,Defensive rebound by M. Turner,,69,66
322,3,5:05.0,W. Matthews misses 3-pt jump shot from 26 ft,,69,66
323,3,5:02.0,,Defensive rebound by T. Harris,69,66
324,3,4:55.0,,B. Simmons misses 2-pt jump shot from 8 ft,69,66
325,3,4:52.0,Defensive rebound by D. Collison,,69,66
326,3,4:39.0,M. Turner misses 3-pt jump shot from 26 ft,,69,66
327,3,4:37.0,,Defensive rebound by T. Harris,69,66
328,3,4:26.0,,T. Harris misses 2-pt layup from 3 ft (block by M. Turner),69,66
329,3,4:24.0,Defensive rebound by T. Young,,69,66
330,3,4:24.0,Personal take foul by M. Scott (drawn by B. Bogdanović),,69,66
331,3,4:07.0,T. Young misses 2-pt hook shot from 6 ft,,69,66
332,3,4:04.0,,Defensive rebound by A. Johnson,69,66
333,3,3:59.0,,T. Harris misses 3-pt jump shot from 25 ft,69,66
334,3,3:58.0,Defensive rebound by Team,,69,66
335,3,3:58.0,,Loose ball foul by J. Ennis (drawn by D. Collison),69,66
336,3,3:44.0,Turnover by B. Bogdanović (bad pass; steal by J. Ennis),,69,66
337,3,3:41.0,,Shooting foul by W. Matthews (drawn by J. Ennis),69,66
338,3,3:41.0,,J. Ennis makes free throw 1 of 2,69,67
339,3,3:41.0,C. Joseph enters the game for B. Bogdanović,,69,67
340,3,3:41.0,D. Sabonis enters the game for M. Turner,,69,67
341,3,3:41.0,,J. Ennis misses free throw 2 of 2,69,67
342,3,3:38.0,Defensive rebound by W. Matthews,,69,67
343,3,3:26.0,Shooting foul by A. Johnson (drawn by D. Collison),,69,67
344,3,3:26.0,D. Collison misses free throw 1 of 2,,69,67
345,3,3:26.0,Offensive rebound by Team,,69,67
346,3,3:26.0,D. Collison makes free throw 2 of 2,,70,67
347,3,3:16.0,,T. Harris makes 2-pt dunk at rim (assist by B. Simmons),70,69
348,3,2:55.0,D. Collison misses 2-pt layup from 3 ft,,70,69
349,3,2:53.0,,Defensive rebound by M. Scott,70,69
350,3,2:52.0,,Philadelphia full timeout,70,69
351,3,2:52.0,,J. Butler enters the game for J. Ennis,70,69
352,3,2:52.0,,J. Embiid enters the game for T. Harris,70,69
353,3,2:52.0,,J. Redick enters the game for A. Johnson,70,69
354,3,2:42.0,,J. Butler misses 2-pt jump shot from 6 ft,70,69
355,3,2:39.0,Defensive rebound by W. Matthews,,70,69
356,3,2:25.0,D. Sabonis misses 2-pt jump shot from 19 ft,,70,69
357,3,2:22.0,,Defensive rebound by J. Redick,70,69
358,3,2:05.0,,J. Embiid misses 2-pt jump shot from 9 ft,70,69
359,3,2:03.0,Defensive rebound by D. Sabonis,,70,69
360,3,1:41.0,Shooting foul by B. Simmons (drawn by D. Sabonis),,70,69
361,3,1:41.0,D. Sabonis misses free throw 1 of 2,,70,69
362,3,1:41.0,Offensive rebound by Team,,70,69
363,3,1:41.0,D. McDermott enters the game for D. Collison,,70,69
364,3,1:41.0,,T. McConnell enters the game for B. Simmons,70,69
365,3,1:41.0,D. Sabonis misses free throw 2 of 2,,70,69
366,3,1:38.0,,Defensive rebound by J. Embiid,70,69
367,3,1:23.0,,J. Embiid misses 2-pt layup from 3 ft,70,69
368,3,1:21.0,,Offensive rebound by Team,70,69
369,3,1:21.0,T. Leaf enters the game for T. Young,,70,69
370,3,1:09.0,,J. Embiid misses 2-pt jump shot from 5 ft (block by T. Leaf),70,69
371,3,1:06.0,Defensive rebound by C. Joseph,,70,69
372,3,0:58.0,T. Leaf misses 2-pt jump shot from 15 ft,,70,69
373,3,0:56.0,,Defensive rebound by J. Embiid,70,69
374,3,0:37.0,,Turnover by T. McConnell (step out of bounds),70,69
375,3,0:37.0,A. Holiday enters the game for W. Matthews,,70,69
376,3,0:31.0,C. Joseph misses 2-pt jump shot from 10 ft,,70,69
377,3,0:28.0,Offensive rebound by T. Leaf,,70,69
378,3,0:17.0,C. Joseph misses 2-pt jump shot from 7 ft,,70,69
379,3,0:16.0,,Defensive rebound by Team,70,69
380,3,0:16.0,Loose ball foul by C. Joseph (drawn by J. Embiid),,70,69
381,3,0:16.0,,J. Embiid makes free throw 1 of 2,70,70
382,3,0:16.0,B. Bogdanović enters the game for T. Leaf,,70,70
383,3,0:16.0,,J. Ennis enters the game for J. Redick,70,70
384,3,0:16.0,,J. Embiid misses free throw 2 of 2,70,70
385,3,0:16.0,,Offensive rebound by Team,70,70
386,3,0:16.0,Loose ball foul by C. Joseph (drawn by J. Ennis),,70,70
387,3,0:16.0,,J. Ennis makes free throw 1 of 2,70,71
388,3,0:16.0,,A. Johnson enters the game for J. Embiid,70,71
389,3,0:16.0,,J. Ennis makes free throw 2 of 2,70,72
390,3,0:03.0,B. Bogdanović misses 2-pt layup from 3 ft,,70,72
391,3,0:01.0,,Defensive rebound by J. Ennis,70,72
