,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
63,1,4:11.0,Offensive foul by J. Crowder (drawn by L. Dončić),,20,18
64,1,4:11.0,Turnover by J. Crowder (offensive foul),,20,18
65,1,3:52.0,,J. Barea misses 3-pt jump shot from 23 ft,20,18
66,1,3:49.0,,Offensive rebound by D. Jordan,20,18
67,1,3:45.0,,W. Matthews makes 2-pt layup from 3 ft (assist by D. Jordan),20,20
68,1,3:45.0,Utah full timeout,,20,20
69,1,3:26.0,J. Crowder misses 3-pt jump shot from 26 ft,,20,20
70,1,3:22.0,,Defensive rebound by D. Jordan,20,20
71,1,3:07.0,,D. Jordan makes 2-pt layup from 2 ft (assist by J. Barea),20,22
72,1,2:54.0,D. Exum misses 2-pt jump shot from 7 ft,,20,22
73,1,2:54.0,,Defensive rebound by L. Dončić,20,22
74,1,2:49.0,,Personal foul by J. Ingles (drawn by D. Jordan),20,22
75,1,2:49.0,D. Favors enters the game for R. Gobert,,20,22
76,1,2:49.0,D. Mitchell enters the game for J. Ingles,,20,22
77,1,2:49.0,,D. Finney-Smith enters the game for H. Barnes,20,22
78,1,2:49.0,,D. Harris enters the game for L. Dončić,20,22
79,1,2:49.0,,M. Kleber enters the game for W. Matthews,20,22
80,1,2:39.0,,Shooting foul by D. Exum (drawn by J. Barea),20,22
81,1,2:39.0,,J. Barea misses free throw 1 of 3,20,22
82,1,2:39.0,,Offensive rebound by Team,20,22
83,1,2:39.0,,J. Barea makes free throw 2 of 3,20,23
84,1,2:39.0,,D. Powell enters the game for D. Jordan,20,23
85,1,2:39.0,,J. Barea makes free throw 3 of 3,20,24
86,1,2:26.0,A. Burks misses 3-pt jump shot from 26 ft,,20,24
87,1,2:22.0,,Defensive rebound by D. Harris,20,24
88,1,2:15.0,,Shooting foul by D. Favors (drawn by D. Powell),20,24
89,1,2:15.0,,D. Powell makes free throw 1 of 2,20,25
90,1,2:15.0,G. Allen enters the game for A. Burks,,20,25
91,1,2:15.0,,D. Powell makes free throw 2 of 2,20,26
92,1,1:58.0,J. Crowder misses 3-pt jump shot from 25 ft,,20,26
93,1,1:53.0,,Defensive rebound by M. Kleber,20,26
94,1,1:30.0,,D. Powell makes 2-pt dunk from 2 ft (assist by J. Barea),20,28
95,1,1:15.0,J. Crowder makes 2-pt layup from 2 ft (assist by D. Exum),,22,28
96,1,1:01.0,,Shooting foul by G. Allen (drawn by D. Finney-Smith),22,28
97,1,1:01.0,,D. Finney-Smith misses free throw 1 of 2,22,28
98,1,1:01.0,,Offensive rebound by Team,22,28
99,1,1:01.0,,D. Finney-Smith misses free throw 2 of 2,22,28
100,1,0:59.0,Defensive rebound by D. Exum,,22,28
101,1,0:41.0,D. Favors makes 2-pt dunk from 1 ft (assist by D. Exum),,24,28
102,1,0:24.0,,J. Barea makes 2-pt layup from 2 ft,24,30
103,1,0:08.0,D. Exum misses 3-pt jump shot from 26 ft,,24,30
104,1,0:05.0,,Defensive rebound by M. Kleber,24,30
105,2,11:48.0,D. Mitchell misses 2-pt jump shot from 6 ft,,24,30
106,2,11:43.0,,Defensive rebound by J. Barea,24,30
107,2,11:26.0,,J. Barea misses 3-pt jump shot from 25 ft,24,30
108,2,11:23.0,Defensive rebound by J. Crowder,,24,30
109,2,11:05.0,D. Mitchell makes 2-pt jump shot from 4 ft (assist by J. Crowder),,26,30
110,2,10:50.0,,D. Harris makes 2-pt jump shot from 21 ft,26,32
111,2,10:37.0,J. Crowder misses 3-pt jump shot from 23 ft,,26,32
112,2,10:34.0,,Defensive rebound by D. Finney-Smith,26,32
113,2,10:25.0,,Personal foul by G. Allen (drawn by D. Powell),26,32
114,2,10:25.0,A. Burks enters the game for D. Exum,,26,32
115,2,10:16.0,,D. Harris misses 2-pt layup from 3 ft (block by D. Favors),26,32
116,2,10:15.0,Defensive rebound by Team,,26,32
117,2,10:03.0,J. Crowder misses 2-pt jump shot from 6 ft (block by M. Kleber),,26,32
118,2,10:03.0,Offensive rebound by Team,,26,32
119,2,9:56.0,D. Favors makes 2-pt layup from 2 ft (assist by D. Mitchell),,28,32
120,2,9:41.0,,D. Powell misses 3-pt jump shot from 26 ft,28,32
121,2,9:38.0,Defensive rebound by A. Burks,,28,32
122,2,9:30.0,G. Allen makes 3-pt jump shot from 27 ft (assist by A. Burks),,31,32
123,2,9:26.0,,Dallas full timeout,31,32
124,2,9:26.0,G. Niang enters the game for J. Crowder,,31,32
125,2,9:17.0,,D. Harris makes 2-pt jump shot from 12 ft (assist by J. Barea),31,34
126,2,9:17.0,,Shooting foul by G. Allen (drawn by D. Harris),31,34
127,2,9:17.0,,D. Harris misses free throw 1 of 1,31,34
128,2,9:15.0,Defensive rebound by A. Burks,,31,34
129,2,9:06.0,D. Mitchell misses 2-pt layup from 3 ft,,31,34
130,2,9:03.0,Offensive rebound by D. Mitchell,,31,34
131,2,9:03.0,R. Rubio enters the game for G. Allen,,31,34
132,2,8:54.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Rubio),,34,34
133,2,8:38.0,,J. Barea misses 3-pt jump shot from 26 ft,34,34
134,2,8:34.0,Defensive rebound by R. Rubio,,34,34
135,2,8:27.0,G. Niang misses 3-pt jump shot from 25 ft,,34,34
136,2,8:25.0,,Defensive rebound by D. Powell,34,34
137,2,8:15.0,,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by D. Powell),34,37
138,2,7:58.0,Personal foul by D. Finney-Smith (drawn by A. Burks),,34,37
139,2,7:58.0,D. Exum enters the game for D. Favors,,34,37
140,2,7:58.0,R. Gobert enters the game for D. Mitchell,,34,37
141,2,7:50.0,A. Burks makes 2-pt layup from 2 ft,,36,37
142,2,7:37.0,,M. Kleber makes 2-pt jump shot from 14 ft (assist by J. Barea),36,39
143,2,7:28.0,Turnover by R. Rubio (out of bounds lost ball),,36,39
144,2,7:28.0,,D. Smith enters the game for J. Barea,36,39
145,2,7:15.0,,Turnover by D. Harris (bad pass; steal by R. Gobert),36,39
146,2,7:15.0,Personal take foul by D. Harris (drawn by A. Burks),,36,39
147,2,7:15.0,J. Ingles enters the game for D. Exum,,36,39
148,2,7:15.0,,W. Matthews enters the game for D. Harris,36,39
149,2,6:59.0,Turnover by A. Burks (bad pass; steal by D. Smith),,36,39
150,2,6:58.0,,D. Smith misses 2-pt layup from 2 ft,36,39
151,2,6:58.0,Defensive rebound by Team,,36,39
152,2,6:34.0,R. Rubio makes 2-pt layup from 3 ft,,38,39
153,2,6:13.0,,W. Matthews makes 2-pt jump shot from 12 ft (assist by D. Powell),38,41
154,2,5:59.0,G. Niang misses 3-pt jump shot from 27 ft,,38,41
155,2,5:56.0,,Defensive rebound by W. Matthews,38,41
156,2,5:50.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by D. Smith),38,44
157,2,5:48.0,Utah full timeout,,38,44
158,2,5:48.0,J. Crowder enters the game for G. Niang,,38,44
159,2,5:48.0,,H. Barnes enters the game for D. Finney-Smith,38,44
160,2,5:48.0,,L. Dončić enters the game for M. Kleber,38,44
161,2,5:48.0,,D. Jordan enters the game for D. Powell,38,44
162,2,5:29.0,A. Burks misses 2-pt jump shot from 13 ft,,38,44
163,2,5:26.0,Offensive rebound by R. Gobert,,38,44
164,2,5:17.0,J. Ingles misses 2-pt jump shot from 12 ft,,38,44
165,2,5:14.0,,Defensive rebound by D. Smith,38,44
166,2,4:56.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Smith),38,47
167,2,4:43.0,Shooting foul by D. Smith (drawn by R. Rubio),,38,47
168,2,4:43.0,R. Rubio makes free throw 1 of 2,,39,47
169,2,4:43.0,D. Mitchell enters the game for A. Burks,,39,47
170,2,4:43.0,R. Rubio makes free throw 2 of 2,,40,47
171,2,4:30.0,,Turnover by W. Matthews (bad pass; steal by R. Rubio),40,47
172,2,4:23.0,R. Rubio misses 3-pt jump shot from 27 ft,,40,47
173,2,4:20.0,Offensive rebound by R. Gobert,,40,47
174,2,4:16.0,J. Crowder misses 3-pt jump shot from 25 ft,,40,47
175,2,4:14.0,,Defensive rebound by Team,40,47
176,2,4:05.0,,Turnover by D. Smith (bad pass; steal by R. Rubio),40,47
177,2,3:57.0,Shooting foul by D. Jordan (drawn by R. Gobert),,40,47
178,2,3:57.0,,Violation by Team (delay of game),40,47
179,2,3:57.0,R. Gobert misses free throw 1 of 2,,40,47
180,2,3:57.0,Offensive rebound by Team,,40,47
181,2,3:57.0,R. Gobert misses free throw 2 of 2,,40,47
182,2,3:55.0,,Defensive rebound by H. Barnes,40,47
183,2,3:34.0,,D. Smith makes 3-pt jump shot from 27 ft,40,50
184,2,3:10.0,J. Crowder misses 3-pt jump shot from 26 ft,,40,50
185,2,3:07.0,,Defensive rebound by D. Smith,40,50
186,2,3:05.0,,Turnover by D. Smith (lost ball; steal by R. Gobert),40,50
187,2,2:57.0,J. Ingles misses 3-pt jump shot from 26 ft,,40,50
188,2,2:56.0,Offensive rebound by Team,,40,50
189,2,2:56.0,,Loose ball foul by D. Jordan (drawn by R. Gobert),40,50
190,2,2:56.0,R. Gobert misses free throw 1 of 2,,40,50
191,2,2:56.0,Offensive rebound by Team,,40,50
192,2,2:56.0,,D. Powell enters the game for D. Jordan,40,50
193,2,2:56.0,R. Gobert makes free throw 2 of 2,,41,50
194,2,2:46.0,,L. Dončić makes 2-pt jump shot from 17 ft,41,52
195,2,2:24.0,R. Rubio misses 3-pt jump shot from 26 ft,,41,52
196,2,2:24.0,Offensive rebound by Team,,41,52
197,2,2:24.0,,Loose ball foul by D. Powell (drawn by R. Gobert),41,52
198,2,2:24.0,R. Gobert makes free throw 1 of 2,,42,52
199,2,2:24.0,,Technical foul by D. Jordan,42,52
200,2,2:24.0,R. Rubio makes technical free throw,,43,52
201,2,2:24.0,R. Gobert misses free throw 2 of 2,,43,52
202,2,2:24.0,,Defensive rebound by Team,43,52
203,2,2:08.0,,Turnover by L. Dončić (traveling),43,52
204,2,2:08.0,,Technical foul by L. Dončić,43,52
205,2,2:08.0,R. Rubio makes technical free throw,,44,52
206,2,1:54.0,R. Rubio makes 2-pt jump shot from 4 ft (assist by D. Mitchell),,46,52
207,2,1:33.0,,L. Dončić misses 2-pt jump shot from 7 ft,46,52
208,2,1:31.0,Defensive rebound by J. Ingles,,46,52
209,2,1:20.0,Turnover by D. Mitchell (bad pass; steal by L. Dončić),,46,52
210,2,1:11.0,,W. Matthews misses 3-pt jump shot from 25 ft,46,52
211,2,1:07.0,Defensive rebound by R. Gobert,,46,52
212,2,0:49.0,D. Mitchell misses 2-pt layup from 4 ft,,46,52
213,2,0:47.0,Offensive rebound by D. Mitchell,,46,52
214,2,0:46.0,D. Mitchell misses 2-pt layup from 1 ft,,46,52
215,2,0:43.0,,Defensive rebound by D. Powell,46,52
216,2,0:41.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by L. Dončić),46,55
217,2,0:25.0,R. Gobert misses 2-pt jump shot from 5 ft,,46,55
218,2,0:23.0,,Defensive rebound by L. Dončić,46,55
219,2,0:01.0,,L. Dončić makes 3-pt jump shot from 30 ft,46,58
220,3,11:46.0,D. Mitchell misses 3-pt jump shot from 28 ft,,46,58
221,3,11:45.0,,Defensive rebound by Team,46,58
222,3,11:33.0,,Turnover by D. Jordan (out of bounds lost ball),46,58
223,3,11:11.0,D. Favors misses 3-pt jump shot from 23 ft,,46,58
224,3,11:07.0,,Defensive rebound by L. Dončić,46,58
225,3,10:51.0,,L. Dončić misses 2-pt jump shot from 7 ft,46,58
226,3,10:49.0,,Offensive rebound by L. Dončić,46,58
227,3,10:47.0,,L. Dončić makes 2-pt jump shot from 3 ft,46,60
228,3,10:35.0,Turnover by D. Mitchell (out of bounds lost ball),,46,60
229,3,10:26.0,,D. Smith misses 3-pt jump shot from 26 ft,46,60
230,3,10:23.0,Defensive rebound by R. Rubio,,46,60
231,3,10:12.0,Turnover by J. Ingles (bad pass; steal by W. Matthews),,46,60
232,3,10:09.0,,Personal foul by R. Rubio (drawn by D. Smith),46,60
233,3,10:04.0,,L. Dončić misses 3-pt jump shot from 26 ft,46,60
234,3,10:00.0,Defensive rebound by D. Mitchell,,46,60
235,3,9:59.0,J. Ingles misses 2-pt layup from 3 ft (block by W. Matthews),,46,60
236,3,9:57.0,,Defensive rebound by H. Barnes,46,60
237,3,9:50.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by H. Barnes),46,63
238,3,9:49.0,Utah full timeout,,46,63
239,3,9:35.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,48,63
240,3,9:23.0,,H. Barnes makes 2-pt layup from 2 ft,48,65
241,3,9:13.0,D. Mitchell misses 3-pt jump shot from 26 ft,,48,65
242,3,9:09.0,,Defensive rebound by D. Jordan,48,65
243,3,8:55.0,,H. Barnes misses 2-pt jump shot from 7 ft,48,65
244,3,8:52.0,,Offensive rebound by D. Jordan,48,65
245,3,8:52.0,,Turnover by D. Jordan (lost ball; steal by R. Rubio),48,65
246,3,8:46.0,Turnover by D. Mitchell (bad pass; steal by L. Dončić),,48,65
247,3,8:42.0,,D. Smith misses 3-pt jump shot from 26 ft,48,65
248,3,8:40.0,Defensive rebound by R. Rubio,,48,65
249,3,8:29.0,Turnover by R. Rubio (bad pass),,48,65
250,3,8:21.0,,Personal foul by R. Rubio (drawn by D. Smith),48,65
251,3,8:17.0,,Shooting foul by R. Gobert (drawn by L. Dončić),48,65
252,3,8:17.0,,L. Dončić misses free throw 1 of 2,48,65
253,3,8:17.0,,Offensive rebound by Team,48,65
254,3,8:17.0,,L. Dončić makes free throw 2 of 2,48,66
255,3,8:06.0,J. Ingles misses 3-pt jump shot from 24 ft,,48,66
256,3,8:02.0,,Defensive rebound by D. Jordan,48,66
257,3,7:55.0,,Turnover by D. Smith (bad pass),48,66
258,3,7:53.0,Personal take foul by D. Smith (drawn by R. Rubio),,48,66
259,3,7:53.0,,D. Finney-Smith enters the game for W. Matthews,48,66
260,3,7:41.0,R. Rubio misses 3-pt jump shot from 25 ft,,48,66
261,3,7:38.0,,Defensive rebound by L. Dončić,48,66
262,3,7:34.0,,H. Barnes misses 3-pt jump shot from 28 ft,48,66
263,3,7:31.0,Defensive rebound by R. Gobert,,48,66
264,3,7:23.0,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),,50,66
265,3,7:06.0,,L. Dončić misses 2-pt jump shot from 6 ft,50,66
266,3,7:04.0,Defensive rebound by J. Ingles,,50,66
267,3,7:01.0,,Violation by Team (kicked ball),50,66
268,3,7:01.0,A. Burks enters the game for D. Favors,,50,66
269,3,7:01.0,J. Crowder enters the game for D. Mitchell,,50,66
270,3,6:55.0,A. Burks misses 2-pt jump shot from 19 ft,,50,66
271,3,6:52.0,,Defensive rebound by D. Smith,50,66
272,3,6:45.0,,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by D. Jordan),50,69
273,3,6:30.0,Personal foul by D. Smith (drawn by J. Ingles),,50,69
274,3,6:22.0,J. Crowder misses 3-pt jump shot from 25 ft,,50,69
275,3,6:18.0,Offensive rebound by J. Ingles,,50,69
276,3,6:18.0,R. Rubio makes 3-pt jump shot from 27 ft (assist by J. Ingles),,53,69
277,3,5:55.0,Violation by Team (kicked ball),,53,69
278,3,5:50.0,,Turnover by D. Finney-Smith (bad pass; steal by R. Rubio),53,69
279,3,5:38.0,J. Crowder misses 3-pt jump shot from 23 ft,,53,69
280,3,5:35.0,,Defensive rebound by L. Dončić,53,69
281,3,5:26.0,,D. Smith misses 2-pt jump shot from 14 ft,53,69
282,3,5:25.0,,Offensive rebound by D. Finney-Smith,53,69
283,3,5:20.0,,Shooting foul by A. Burks (drawn by H. Barnes),53,69
284,3,5:20.0,,H. Barnes makes free throw 1 of 2,53,70
285,3,5:20.0,,H. Barnes makes free throw 2 of 2,53,71
286,3,5:08.0,Turnover by R. Rubio (bad pass; steal by D. Jordan),,53,71
287,3,4:59.0,,Turnover by D. Smith (lost ball; steal by J. Crowder),53,71
288,3,4:55.0,J. Crowder misses 2-pt layup from 3 ft,,53,71
289,3,4:52.0,,Defensive rebound by D. Smith,53,71
290,3,4:49.0,,D. Finney-Smith makes 3-pt jump shot from 29 ft (assist by D. Smith),53,74
291,3,4:46.0,Utah full timeout,,53,74
292,3,4:32.0,A. Burks misses 2-pt jump shot from 9 ft,,53,74
293,3,4:29.0,Offensive rebound by R. Gobert,,53,74
294,3,4:28.0,R. Gobert makes 2-pt layup from 4 ft,,55,74
295,3,4:11.0,,Turnover by L. Dončić (bad pass; steal by R. Gobert),55,74
296,3,4:02.0,Turnover by R. Rubio (bad pass),,55,74
297,3,4:02.0,D. Exum enters the game for R. Rubio,,55,74
298,3,3:46.0,,H. Barnes makes 2-pt jump shot from 16 ft,55,76
299,3,3:29.0,Personal foul by L. Dončić (drawn by J. Crowder),,55,76
300,3,3:29.0,G. Allen enters the game for R. Gobert,,55,76
301,3,3:29.0,D. Favors enters the game for J. Ingles,,55,76
302,3,3:29.0,,J. Barea enters the game for D. Smith,55,76
303,3,3:16.0,D. Favors misses 2-pt jump shot from 6 ft,,55,76
304,3,3:13.0,,Defensive rebound by D. Jordan,55,76
305,3,3:02.0,,L. Dončić misses 2-pt hook shot from 2 ft,55,76
306,3,3:01.0,,Offensive rebound by D. Jordan,55,76
307,3,2:56.0,,D. Jordan makes 2-pt dunk from 1 ft,55,78
308,3,2:44.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Burks),,58,78
309,3,2:29.0,,J. Barea makes 2-pt layup from 1 ft (assist by H. Barnes),58,80
310,3,2:26.0,Turnover by A. Burks (out of bounds lost ball),,58,80
311,3,2:14.0,,L. Dončić misses 3-pt jump shot from 29 ft,58,80
312,3,2:12.0,Defensive rebound by Team,,58,80
313,3,1:50.0,Shooting foul by D. Finney-Smith (drawn by A. Burks),,58,80
314,3,1:50.0,A. Burks makes free throw 1 of 2,,59,80
315,3,1:50.0,,D. Harris enters the game for L. Dončić,59,80
316,3,1:50.0,,D. Powell enters the game for D. Jordan,59,80
317,3,1:50.0,A. Burks misses free throw 2 of 2,,59,80
318,3,1:48.0,,Defensive rebound by H. Barnes,59,80
319,3,1:33.0,,H. Barnes makes 2-pt jump shot from 5 ft,59,82
320,3,1:08.0,A. Burks misses 2-pt jump shot from 5 ft (block by D. Finney-Smith),,59,82
321,3,1:07.0,Offensive rebound by Team,,59,82
322,3,1:07.0,Turnover by Team (shot clock),,59,82
323,3,0:57.0,,H. Barnes misses 3-pt jump shot from 27 ft,59,82
324,3,0:57.0,Defensive rebound by D. Favors,,59,82
325,3,0:43.0,J. Crowder misses 3-pt jump shot from 25 ft,,59,82
326,3,0:40.0,,Defensive rebound by D. Finney-Smith,59,82
327,3,0:31.0,,Personal foul by D. Exum (drawn by J. Barea),59,82
328,3,0:31.0,,J. Barea misses free throw 1 of 2,59,82
329,3,0:31.0,,Offensive rebound by Team,59,82
330,3,0:31.0,,M. Kleber enters the game for H. Barnes,59,82
331,3,0:31.0,,J. Barea misses free throw 2 of 2,59,82
332,3,0:29.0,Defensive rebound by D. Favors,,59,82
333,3,0:16.0,Offensive foul by G. Allen (drawn by J. Barea),,59,82
334,3,0:16.0,Turnover by G. Allen (offensive foul),,59,82
335,3,0:04.0,,D. Powell misses 3-pt jump shot from 28 ft,59,82
336,3,0:03.0,,Offensive rebound by D. Finney-Smith,59,82
337,3,0:02.0,,D. Finney-Smith makes 2-pt dunk from 1 ft,59,84
338,4,11:46.0,,Turnover by D. Harris (bad pass; steal by D. Favors),59,84
339,4,11:40.0,Turnover by D. Favors (lost ball; steal by D. Powell),,59,84
340,4,11:37.0,,D. Powell makes 2-pt dunk at rim,59,86
341,4,11:17.0,Turnover by D. Mitchell (lost ball; steal by D. Finney-Smith),,59,86
342,4,11:12.0,,Flagrant foul type 1 by D. Favors (drawn by J. Barea),59,86
343,4,11:12.0,,Technical foul by J. Barea,59,86
344,4,11:12.0,E. Udoh enters the game for D. Favors,,59,86
345,4,11:12.0,D. Mitchell makes technical free throw,,60,86
346,4,11:12.0,,J. Barea makes flagrant free throw 1 of 2,60,87
347,4,11:12.0,,J. Barea makes flagrant free throw 2 of 2,60,88
348,4,11:04.0,,M. Kleber misses 3-pt jump shot from 26 ft,60,88
349,4,11:00.0,,Offensive rebound by M. Kleber,60,88
350,4,10:59.0,,M. Kleber misses 2-pt jump shot from 17 ft,60,88
351,4,10:56.0,Defensive rebound by E. Udoh,,60,88
352,4,10:50.0,G. Allen misses 3-pt jump shot from 23 ft,,60,88
353,4,10:50.0,,Defensive rebound by J. Barea,60,88
354,4,10:34.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),60,90
355,4,10:16.0,Turnover by G. Allen (bad pass; steal by M. Kleber),,60,90
356,4,10:01.0,,D. Powell misses 2-pt layup from 3 ft (block by D. Mitchell),60,90
357,4,9:59.0,Defensive rebound by T. Sefolosha,,60,90
358,4,9:55.0,G. Allen misses 2-pt jump shot from 8 ft,,60,90
359,4,9:55.0,,Defensive rebound by M. Kleber,60,90
360,4,9:38.0,,J. Barea makes 2-pt jump shot from 10 ft,60,92
361,4,9:38.0,,Away from play foul by G. Allen (drawn by D. Powell),60,92
362,4,9:38.0,Turnover by G. Allen (turnover),,60,92
363,4,9:38.0,R. O'Neale enters the game for D. Mitchell,,60,92
364,4,9:38.0,,D. Powell misses free throw 1 of 1,60,92
365,4,9:38.0,Defensive rebound by T. Sefolosha,,60,92
366,4,9:20.0,G. Allen misses 3-pt jump shot from 26 ft,,60,92
367,4,9:17.0,,Defensive rebound by M. Kleber,60,92
368,4,9:05.0,,Turnover by D. Harris (bad pass),60,92
369,4,8:52.0,D. Exum misses 2-pt layup from 8 ft (block by J. Barea),,60,92
370,4,8:51.0,Offensive rebound by Team,,60,92
371,4,8:48.0,Turnover by E. Udoh (bad pass; steal by D. Harris),,60,92
372,4,8:44.0,,D. Harris misses 3-pt jump shot from 29 ft,60,92
373,4,8:40.0,Defensive rebound by T. Sefolosha,,60,92
374,4,8:32.0,Shooting foul by D. Powell (drawn by R. O'Neale),,60,92
375,4,8:32.0,R. O'Neale makes free throw 1 of 2,,61,92
376,4,8:32.0,,J. Brunson enters the game for D. Harris,61,92
377,4,8:32.0,R. O'Neale misses free throw 2 of 2,,61,92
378,4,8:30.0,,Defensive rebound by D. Powell,61,92
379,4,8:20.0,,Offensive foul by D. Powell (drawn by D. Exum),61,92
380,4,8:20.0,,Turnover by D. Powell (offensive foul),61,92
381,4,8:10.0,G. Allen misses 2-pt jump shot from 14 ft,,61,92
382,4,8:06.0,,Defensive rebound by D. Finney-Smith,61,92
383,4,7:59.0,,J. Barea makes 2-pt layup from 2 ft,61,94
384,4,7:46.0,Turnover by G. Allen (lost ball; steal by J. Barea),,61,94
385,4,7:31.0,,Dallas full timeout,61,94
386,4,7:31.0,G. Niang enters the game for D. Exum,,61,94
387,4,7:31.0,,R. Broekhoff enters the game for J. Barea,61,94
388,4,7:26.0,,J. Brunson makes 2-pt layup from 2 ft (assist by D. Powell),61,96
