,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
385,4,5:22.0,,J. Brown misses 2-pt layup from 2 ft,91,108
386,4,5:22.0,Defensive rebound by Team,,91,108
387,4,5:22.0,,Loose ball foul by J. Brown (drawn by A. Burks),91,108
388,4,5:22.0,,R. Williams enters the game for A. Baynes,91,108
389,4,5:06.0,Turnover by C. Sexton (traveling),,91,108
390,4,4:57.0,,J. Brown makes 2-pt layup at rim (assist by T. Rozier),91,110
391,4,4:40.0,A. Žižić misses 2-pt hook shot from 11 ft,,91,110
392,4,4:38.0,,Defensive rebound by G. Hayward,91,110
393,4,4:33.0,,Personal foul by C. Osman (drawn by G. Hayward),91,110
394,4,4:33.0,,G. Hayward makes free throw 1 of 2,91,111
395,4,4:33.0,,G. Yabusele enters the game for J. Brown,91,111
396,4,4:33.0,,G. Hayward makes free throw 2 of 2,91,112
397,4,4:25.0,A. Žižić misses 2-pt layup from 4 ft,,91,112
398,4,4:25.0,Offensive rebound by C. Sexton,,91,112
399,4,4:25.0,C. Sexton misses 2-pt layup from 5 ft,,91,112
400,4,4:25.0,Offensive rebound by C. Sexton,,91,112
401,4,4:13.0,C. Osman makes 3-pt jump shot from 26 ft (assist by C. Sexton),,94,112
402,4,4:01.0,,Personal foul by R. Hood (drawn by G. Hayward),94,112
403,4,4:01.0,,G. Hayward makes free throw 1 of 2,94,113
404,4,4:01.0,,G. Hayward makes free throw 2 of 2,94,114
405,4,3:47.0,R. Hood misses 2-pt jump shot from 8 ft,,94,114
406,4,3:44.0,Offensive rebound by R. Hood,,94,114
407,4,3:42.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by R. Hood),,97,114
408,4,3:29.0,,T. Rozier misses 2-pt dunk from 2 ft,97,114
409,4,3:27.0,Defensive rebound by C. Sexton,,97,114
410,4,3:21.0,C. Sexton makes 2-pt jump shot from 5 ft,,99,114
411,4,3:07.0,,B. Wanamaker misses 3-pt jump shot from 25 ft,99,114
412,4,3:05.0,Defensive rebound by C. Osman,,99,114
413,4,2:56.0,A. Burks misses 2-pt jump shot from 9 ft,,99,114
414,4,2:54.0,,Defensive rebound by G. Yabusele,99,114
415,4,2:47.0,,G. Hayward makes 2-pt layup from 3 ft,99,116
416,4,2:43.0,Cleveland full timeout,,99,116
417,4,2:43.0,D. Adel enters the game for A. Burks,,99,116
418,4,2:43.0,J. Blossomgame enters the game for R. Hood,,99,116
419,4,2:43.0,,S. Ojeleye enters the game for G. Hayward,99,116
420,4,2:43.0,,D. Theis enters the game for T. Rozier,99,116
421,4,2:30.0,A. Žižić misses 2-pt hook shot from 6 ft (block by R. Williams),,99,116
422,4,2:26.0,Offensive rebound by C. Sexton,,99,116
423,4,2:25.0,C. Sexton misses 3-pt jump shot from 25 ft,,99,116
424,4,2:23.0,,Defensive rebound by G. Yabusele,99,116
425,4,2:07.0,,G. Yabusele misses 2-pt hook shot from 3 ft (block by D. Adel),99,116
426,4,2:05.0,,Offensive rebound by G. Yabusele,99,116
427,4,2:03.0,,R. Williams makes 2-pt dunk from 2 ft (assist by G. Yabusele),99,118
428,4,1:46.0,A. Žižić misses 2-pt jump shot from 15 ft,,99,118
429,4,1:44.0,Offensive rebound by C. Osman,,99,118
430,4,1:37.0,A. Žižić makes 2-pt layup from 1 ft (assist by C. Osman),,101,118
431,4,1:24.0,,G. Yabusele makes 2-pt hook shot from 4 ft,101,120
432,4,1:11.0,Shooting foul by G. Yabusele (drawn by C. Sexton),,101,120
433,4,1:11.0,C. Sexton misses free throw 1 of 2,,101,120
434,4,1:11.0,Offensive rebound by Team,,101,120
435,4,1:11.0,C. Sexton misses free throw 2 of 2,,101,120
436,4,1:11.0,,Defensive rebound by D. Theis,101,120
437,4,0:56.0,,Turnover by G. Yabusele (bad pass),101,120
438,4,0:49.0,Shooting foul by R. Williams (drawn by C. Sexton),,101,120
439,4,0:49.0,C. Sexton makes free throw 1 of 2,,102,120
440,4,0:49.0,C. Sexton makes free throw 2 of 2,,103,120
441,4,0:37.0,,B. Wanamaker makes 3-pt jump shot from 26 ft,103,123
442,4,0:22.0,Turnover by C. Osman (bad pass; steal by G. Yabusele),,103,123
