,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
58,1,4:55.0,,Defensive rebound by C. Capela,11,25
59,1,4:44.0,,Turnover by J. Harden (lost ball; steal by T. Daniels),11,25
60,1,4:42.0,Personal foul by P. Tucker (drawn by T. Daniels),,11,25
61,1,4:42.0,,A. Rivers enters the game for E. Gordon,11,25
62,1,4:42.0,,I. Shumpert enters the game for P. Tucker,11,25
63,1,4:30.0,D. Bender misses 3-pt jump shot from 26 ft,,11,25
64,1,4:27.0,,Defensive rebound by D. House,11,25
65,1,4:15.0,,I. Shumpert misses 3-pt jump shot from 25 ft,11,25
66,1,4:13.0,Defensive rebound by E. Okobo,,11,25
67,1,4:07.0,E. Okobo misses 2-pt layup from 1 ft,,11,25
68,1,4:06.0,Offensive rebound by D. Bender,,11,25
69,1,4:06.0,D. Bender makes 2-pt layup at rim,,13,25
70,1,3:54.0,,J. Harden makes 2-pt layup from 1 ft,13,27
71,1,3:40.0,Personal foul by J. Harden (drawn by D. Bender),,13,27
72,1,3:40.0,J. Crawford enters the game for M. Bridges,,13,27
73,1,3:25.0,D. Bender misses 2-pt layup from 4 ft,,13,27
74,1,3:24.0,,Defensive rebound by C. Capela,13,27
75,1,3:18.0,,Offensive foul by J. Harden (drawn by J. Jackson),13,27
76,1,3:18.0,,Turnover by J. Harden (offensive foul),13,27
77,1,3:02.0,J. Crawford makes 2-pt layup from 3 ft,,15,27
78,1,2:53.0,,Houston full timeout,15,27
79,1,2:53.0,,N. Hilário enters the game for C. Capela,15,27
80,1,2:53.0,,C. Paul enters the game for J. Harden,15,27
81,1,2:39.0,,D. House misses 3-pt jump shot from 26 ft,15,27
82,1,2:37.0,Defensive rebound by T. Daniels,,15,27
83,1,2:20.0,T. Daniels misses 2-pt jump shot from 16 ft,,15,27
84,1,2:19.0,,Defensive rebound by D. House,15,27
85,1,2:12.0,,I. Shumpert misses 2-pt jump shot from 21 ft,15,27
86,1,2:11.0,Defensive rebound by E. Okobo,,15,27
87,1,2:05.0,Shooting foul by C. Paul (drawn by D. Bender),,15,27
88,1,2:05.0,D. Bender makes free throw 1 of 2,,16,27
89,1,2:05.0,M. Bridges enters the game for J. Jackson,,16,27
90,1,2:05.0,D. Melton enters the game for E. Okobo,,16,27
91,1,2:05.0,D. Bender makes free throw 2 of 2,,17,27
92,1,1:47.0,,N. Hilário misses 2-pt jump shot from 11 ft,17,27
93,1,1:45.0,Defensive rebound by J. Crawford,,17,27
94,1,1:35.0,Shooting foul by N. Hilário (drawn by J. Crawford),,17,27
95,1,1:35.0,J. Crawford makes free throw 1 of 3,,18,27
96,1,1:35.0,J. Crawford makes free throw 2 of 3,,19,27
97,1,1:35.0,J. Crawford makes free throw 3 of 3,,20,27
98,1,1:22.0,,A. Rivers makes 2-pt jump shot from 9 ft (assist by C. Paul),20,29
99,1,1:09.0,Turnover by J. Crawford (bad pass; steal by C. Paul),,20,29
100,1,1:01.0,,D. House misses 2-pt layup from 4 ft,20,29
101,1,0:58.0,Defensive rebound by D. Bender,,20,29
102,1,0:49.0,D. Bender misses 2-pt layup from 1 ft (block by N. Hilário),,20,29
103,1,0:48.0,Offensive rebound by D. Bender,,20,29
104,1,0:48.0,Shooting foul by N. Hilário (drawn by D. Bender),,20,29
105,1,0:48.0,Offensive rebound by Team,,20,29
106,1,0:48.0,D. Bender misses free throw 1 of 2,,20,29
107,1,0:48.0,D. Bender makes free throw 2 of 2,,21,29
108,1,0:39.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Paul),21,32
109,1,0:32.0,D. Melton makes 3-pt jump shot from 23 ft (assist by J. Crawford),,24,32
110,1,0:20.0,,A. Rivers misses 2-pt layup from 4 ft,24,32
111,1,0:19.0,,Offensive rebound by N. Hilário,24,32
112,1,0:19.0,,N. Hilário makes 2-pt dunk from 1 ft,24,34
113,1,0:00.0,D. Bender misses 2-pt layup from 3 ft,,24,34
114,1,0:00.0,Offensive rebound by Team,,24,34
115,2,11:44.0,J. Crawford misses 2-pt jump shot from 20 ft,,24,34
116,2,11:42.0,,Defensive rebound by C. Paul,24,34
117,2,11:26.0,,C. Paul misses 3-pt jump shot from 24 ft,24,34
118,2,11:25.0,Defensive rebound by M. Bridges,,24,34
119,2,11:18.0,M. Bridges misses 2-pt jump shot from 22 ft,,24,34
120,2,11:16.0,,Defensive rebound by D. House,24,34
121,2,11:09.0,,N. Hilário makes 2-pt jump shot from 17 ft (assist by A. Rivers),24,36
122,2,10:44.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by D. Melton),,27,36
123,2,10:27.0,,D. House makes 3-pt jump shot from 23 ft (assist by N. Hilário),27,39
124,2,10:09.0,R. Spalding makes 2-pt jump shot from 11 ft (assist by J. Crawford),,29,39
125,2,9:51.0,,E. Gordon misses 3-pt jump shot from 26 ft,29,39
126,2,9:49.0,Defensive rebound by M. Bridges,,29,39
127,2,9:43.0,J. Crawford misses 3-pt jump shot from 26 ft,,29,39
128,2,9:39.0,,Defensive rebound by D. House,29,39
129,2,9:32.0,,Turnover by C. Paul (lost ball; steal by R. Spalding),29,39
130,2,9:30.0,Turnover by D. Melton (bad pass; steal by C. Paul),,29,39
131,2,9:28.0,,Turnover by C. Paul (bad pass; steal by J. Crawford),29,39
132,2,9:24.0,D. Melton misses 2-pt layup from 2 ft (block by D. House),,29,39
133,2,9:22.0,Offensive rebound by Team,,29,39
134,2,9:22.0,J. Jackson enters the game for T. Daniels,,29,39
135,2,9:17.0,M. Bridges makes 2-pt layup from 2 ft (assist by D. Melton),,31,39
136,2,9:08.0,,E. Gordon makes 2-pt layup from 1 ft,31,41
137,2,8:48.0,J. Jackson makes 2-pt layup from 2 ft,,33,41
138,2,8:42.0,,Shooting foul by R. Spalding (drawn by N. Hilário),33,41
139,2,8:42.0,,N. Hilário makes free throw 1 of 2,33,42
140,2,8:42.0,,N. Hilário makes free throw 2 of 2,33,43
141,2,8:21.0,J. Jackson misses 2-pt layup from 3 ft,,33,43
142,2,8:18.0,,Defensive rebound by N. Hilário,33,43
143,2,8:11.0,,C. Paul misses 2-pt jump shot from 11 ft,33,43
144,2,8:08.0,Defensive rebound by J. Jackson,,33,43
145,2,8:03.0,Turnover by D. Melton (bad pass; steal by D. House),,33,43
146,2,7:53.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by D. House),33,46
147,2,7:53.0,Phoenix full timeout,,33,46
148,2,7:53.0,D. Bender enters the game for R. Spalding,,33,46
149,2,7:53.0,,C. Capela enters the game for N. Hilário,33,46
150,2,7:53.0,,J. Harden enters the game for D. House,33,46
151,2,7:53.0,,I. Shumpert enters the game for C. Paul,33,46
152,2,7:53.0,,P. Tucker enters the game for A. Rivers,33,46
153,2,7:42.0,D. Melton misses 3-pt jump shot from 23 ft,,33,46
154,2,7:39.0,,Defensive rebound by P. Tucker,33,46
155,2,7:22.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),33,48
156,2,7:03.0,J. Crawford makes 2-pt jump shot from 19 ft (assist by D. Melton),,35,48
157,2,6:41.0,,Turnover by E. Gordon (bad pass; steal by J. Jackson),35,48
158,2,6:41.0,Turnover by D. Melton (lost ball; steal by C. Capela),,35,48
159,2,6:36.0,,J. Harden makes 2-pt layup from 4 ft,35,50
160,2,6:36.0,,Shooting foul by J. Jackson (drawn by J. Harden),35,50
161,2,6:36.0,,J. Harden misses free throw 1 of 1,35,50
162,2,6:36.0,Defensive rebound by J. Jackson,,35,50
163,2,6:20.0,J. Crawford makes 2-pt jump shot from 8 ft,,37,50
164,2,6:07.0,,P. Tucker misses 3-pt jump shot from 23 ft,37,50
165,2,6:05.0,,Offensive rebound by C. Capela,37,50
166,2,6:01.0,,E. Gordon makes 3-pt jump shot from 22 ft (assist by J. Harden),37,53
167,2,5:42.0,J. Crawford makes 2-pt layup from 3 ft,,39,53
168,2,5:17.0,,Shooting foul by D. Bender (drawn by C. Capela),39,53
169,2,5:17.0,,C. Capela makes free throw 1 of 2,39,54
170,2,5:17.0,T. Daniels enters the game for D. Melton,,39,54
171,2,5:17.0,,D. House enters the game for E. Gordon,39,54
172,2,5:17.0,,C. Capela misses free throw 2 of 2,39,54
173,2,5:17.0,Defensive rebound by J. Jackson,,39,54
174,2,4:58.0,J. Crawford misses 3-pt jump shot from 23 ft,,39,54
175,2,4:55.0,,Defensive rebound by J. Harden,39,54
176,2,4:44.0,,D. House makes 2-pt dunk from 1 ft (assist by J. Harden),39,56
177,2,4:25.0,D. Bender makes 2-pt layup from 2 ft (assist by J. Crawford),,41,56
178,2,4:08.0,,Shooting foul by D. Bender (drawn by J. Harden),41,56
179,2,4:08.0,,J. Harden makes free throw 1 of 2,41,57
180,2,4:08.0,,J. Harden makes free throw 2 of 2,41,58
181,2,3:56.0,J. Jackson misses 2-pt layup from 4 ft (block by C. Capela),,41,58
182,2,3:53.0,,Defensive rebound by J. Harden,41,58
183,2,3:50.0,,J. Harden makes 3-pt jump shot from 25 ft,41,61
184,2,3:48.0,Phoenix full timeout,,41,61
185,2,3:48.0,,C. Paul enters the game for I. Shumpert,41,61
186,2,3:37.0,M. Bridges misses 2-pt jump shot from 9 ft,,41,61
187,2,3:35.0,,Defensive rebound by C. Capela,41,61
188,2,3:23.0,,J. Harden makes 2-pt layup from 2 ft (assist by C. Paul),41,63
189,2,3:08.0,Shooting foul by D. House (drawn by D. Bender),,41,63
190,2,3:08.0,D. Bender makes free throw 1 of 2,,42,63
191,2,3:08.0,,E. Gordon enters the game for D. House,42,63
192,2,3:08.0,D. Bender misses free throw 2 of 2,,42,63
193,2,3:08.0,,Defensive rebound by J. Harden,42,63
194,2,2:46.0,,P. Tucker misses 2-pt jump shot from 8 ft,42,63
195,2,2:46.0,,Offensive rebound by Team,42,63
196,2,2:46.0,Loose ball foul by T. Daniels (drawn by C. Capela),,42,63
197,2,2:46.0,,C. Capela makes free throw 1 of 2,42,64
198,2,2:46.0,,C. Capela makes free throw 2 of 2,42,65
199,2,2:29.0,D. Bender makes 2-pt layup from 2 ft (assist by J. Jackson),,44,65
200,2,2:08.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),44,68
201,2,1:58.0,J. Crawford misses 2-pt jump shot from 5 ft,,44,68
202,2,1:55.0,,Defensive rebound by C. Paul,44,68
203,2,1:51.0,,J. Harden misses 3-pt jump shot from 28 ft,44,68
204,2,1:47.0,Defensive rebound by J. Crawford,,44,68
205,2,1:44.0,M. Bridges misses 3-pt jump shot from 26 ft,,44,68
206,2,1:42.0,,Defensive rebound by J. Harden,44,68
207,2,1:29.0,,C. Paul misses 2-pt jump shot from 19 ft,44,68
208,2,1:27.0,Defensive rebound by J. Jackson,,44,68
209,2,1:22.0,Turnover by J. Jackson (bad pass; steal by C. Paul),,44,68
210,2,1:19.0,,Shooting foul by T. Daniels (drawn by C. Capela),44,68
211,2,1:19.0,,C. Capela makes free throw 1 of 2,44,69
212,2,1:19.0,,C. Capela misses free throw 2 of 2,44,69
213,2,1:19.0,Defensive rebound by D. Bender,,44,69
214,2,1:03.0,Shooting foul by P. Tucker (drawn by J. Jackson),,44,69
215,2,1:03.0,J. Jackson misses free throw 1 of 2,,44,69
216,2,1:03.0,Offensive rebound by Team,,44,69
217,2,1:03.0,J. Jackson makes free throw 2 of 2,,45,69
218,2,0:49.0,,C. Capela makes 2-pt dunk from 1 ft (assist by C. Paul),45,71
219,2,0:36.0,J. Crawford makes 2-pt jump shot from 8 ft,,47,71
220,2,0:30.0,,J. Harden makes 3-pt jump shot from 29 ft,47,74
221,2,0:10.0,J. Crawford misses 2-pt jump shot from 21 ft,,47,74
222,2,0:08.0,,Defensive rebound by C. Capela,47,74
223,2,0:00.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Capela),47,77
224,2,0:00.0,Turnover by D. Bender (bad pass; steal by J. Harden),,47,77
225,3,11:39.0,Turnover by D. Bender (bad pass; steal by P. Tucker),,47,77
226,3,11:28.0,,J. Harden misses 2-pt layup from 3 ft,47,77
227,3,11:23.0,,Offensive rebound by C. Capela,47,77
228,3,11:23.0,,C. Capela misses 2-pt layup at rim,47,77
229,3,11:22.0,Defensive rebound by D. Bender,,47,77
230,3,11:12.0,J. Jackson misses 2-pt jump shot from 11 ft,,47,77
231,3,11:10.0,,Defensive rebound by J. Harden,47,77
232,3,10:56.0,,C. Paul misses 3-pt jump shot from 23 ft,47,77
233,3,10:56.0,Defensive rebound by Team,,47,77
234,3,10:56.0,,Loose ball foul by C. Capela (drawn by R. Spalding),47,77
235,3,10:40.0,Turnover by J. Jackson (step out of bounds),,47,77
236,3,10:22.0,,E. Gordon misses 3-pt jump shot from 23 ft,47,77
237,3,10:21.0,Defensive rebound by R. Spalding,,47,77
238,3,10:15.0,M. Bridges makes 2-pt layup from 2 ft,,49,77
239,3,9:59.0,,P. Tucker misses 2-pt jump shot from 5 ft,49,77
240,3,9:57.0,Defensive rebound by J. Jackson,,49,77
241,3,9:46.0,D. Bender misses 2-pt hook shot from 4 ft,,49,77
242,3,9:45.0,,Defensive rebound by J. Harden,49,77
243,3,9:35.0,,E. Gordon misses 3-pt jump shot from 22 ft,49,77
244,3,9:34.0,,Offensive rebound by C. Capela,49,77
245,3,9:34.0,,Shooting foul by E. Okobo (drawn by C. Capela),49,77
246,3,9:34.0,,C. Capela makes free throw 1 of 2,49,78
247,3,9:34.0,,C. Capela makes free throw 2 of 2,49,79
248,3,9:22.0,Turnover by J. Jackson (bad pass; steal by C. Paul),,49,79
249,3,9:21.0,,Personal take foul by M. Bridges (drawn by C. Paul),49,79
250,3,9:07.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),49,82
251,3,8:51.0,E. Okobo misses 2-pt jump shot from 9 ft,,49,82
252,3,8:49.0,,Defensive rebound by E. Gordon,49,82
253,3,8:34.0,,P. Tucker misses 3-pt jump shot from 24 ft,49,82
254,3,8:33.0,Defensive rebound by R. Spalding,,49,82
255,3,8:27.0,R. Spalding makes 2-pt layup from 2 ft,,51,82
256,3,8:09.0,,C. Paul misses 3-pt jump shot from 26 ft,51,82
257,3,8:06.0,Defensive rebound by J. Jackson,,51,82
258,3,8:00.0,R. Spalding makes 2-pt layup from 2 ft (assist by J. Jackson),,53,82
259,3,8:00.0,Shooting foul by J. Harden (drawn by R. Spalding),,53,82
260,3,8:00.0,R. Spalding makes free throw 1 of 1,,54,82
261,3,7:47.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),54,85
262,3,7:29.0,Personal foul by C. Capela (drawn by E. Okobo),,54,85
263,3,7:29.0,,Houston full timeout,54,85
264,3,7:23.0,M. Bridges misses 3-pt jump shot from 26 ft,,54,85
265,3,7:23.0,Offensive rebound by E. Okobo,,54,85
266,3,7:19.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by E. Okobo),,57,85
267,3,7:06.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Capela),57,88
268,3,6:55.0,E. Okobo makes 2-pt layup from 1 ft (assist by M. Bridges),,59,88
269,3,6:40.0,,J. Harden makes 2-pt jump shot from 9 ft,59,90
270,3,6:26.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by E. Okobo),,62,90
271,3,6:15.0,,Turnover by J. Harden (lost ball; steal by R. Spalding),62,90
272,3,6:10.0,R. Spalding makes 2-pt dunk from 2 ft (assist by M. Bridges),,64,90
273,3,5:52.0,,C. Paul misses 2-pt jump shot from 16 ft,64,90
274,3,5:50.0,Defensive rebound by R. Spalding,,64,90
275,3,5:41.0,M. Bridges misses 2-pt jump shot from 21 ft,,64,90
276,3,5:40.0,,Defensive rebound by C. Capela,64,90
277,3,5:35.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),64,93
278,3,5:12.0,J. Jackson makes 2-pt layup from 2 ft,,66,93
279,3,4:56.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Capela),66,96
280,3,4:55.0,Phoenix full timeout,,66,96
281,3,4:55.0,T. Daniels enters the game for R. Spalding,,66,96
282,3,4:55.0,,D. House enters the game for E. Gordon,66,96
283,3,4:55.0,,A. Rivers enters the game for C. Paul,66,96
284,3,4:55.0,,I. Shumpert enters the game for P. Tucker,66,96
285,3,4:40.0,D. Bender misses 2-pt layup from 3 ft,,66,96
286,3,4:38.0,,Defensive rebound by J. Harden,66,96
287,3,4:35.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),66,98
288,3,4:26.0,Shooting foul by A. Rivers (drawn by M. Bridges),,66,98
289,3,4:26.0,M. Bridges makes free throw 1 of 2,,67,98
290,3,4:26.0,R. Spalding enters the game for D. Bender,,67,98
291,3,4:26.0,M. Bridges makes free throw 2 of 2,,68,98
292,3,4:16.0,Violation by Team (kicked ball),,68,98
293,3,4:16.0,J. Crawford enters the game for M. Bridges,,68,98
294,3,4:13.0,,J. Harden makes 3-pt jump shot from 23 ft (assist by A. Rivers),68,101
295,3,3:52.0,J. Jackson misses 3-pt jump shot from 24 ft,,68,101
296,3,3:51.0,,Defensive rebound by J. Harden,68,101
297,3,3:50.0,,Turnover by J. Harden (lost ball; steal by E. Okobo),68,101
298,3,3:49.0,Shooting foul by I. Shumpert (drawn by E. Okobo),,68,101
299,3,3:49.0,E. Okobo makes free throw 1 of 2,,69,101
300,3,3:49.0,E. Okobo makes free throw 2 of 2,,70,101
301,3,3:36.0,,Personal foul by J. Jackson (drawn by J. Harden),70,101
302,3,3:36.0,,N. Hilário enters the game for C. Capela,70,101
303,3,3:24.0,,N. Hilário misses 2-pt dunk from 3 ft,70,101
304,3,3:22.0,Defensive rebound by J. Crawford,,70,101
305,3,3:15.0,E. Okobo makes 2-pt layup from 2 ft (assist by J. Jackson),,72,101
306,3,3:05.0,,Shooting foul by R. Spalding (drawn by J. Harden),72,101
307,3,3:05.0,,J. Harden misses free throw 1 of 2,72,101
308,3,3:05.0,,Offensive rebound by Team,72,101
309,3,3:05.0,,C. Paul enters the game for A. Rivers,72,101
310,3,3:05.0,,J. Harden makes free throw 2 of 2,72,102
311,3,2:48.0,T. Daniels misses 3-pt jump shot from 27 ft,,72,102
312,3,2:47.0,,Defensive rebound by J. Harden,72,102
313,3,2:39.0,,J. Harden makes 2-pt layup from 2 ft,72,104
314,3,2:21.0,R. Spalding misses 2-pt layup from 2 ft,,72,104
315,3,2:19.0,,Defensive rebound by C. Paul,72,104
316,3,2:14.0,,J. Harden makes 3-pt jump shot from 28 ft (assist by C. Paul),72,107
317,3,2:03.0,J. Crawford misses 2-pt jump shot from 18 ft,,72,107
318,3,2:02.0,,Defensive rebound by Team,72,107
319,3,1:54.0,,D. House makes 3-pt jump shot from 23 ft (assist by J. Harden),72,110
320,3,1:32.0,J. Crawford makes 3-pt jump shot from 25 ft,,75,110
321,3,1:19.0,,I. Shumpert misses 3-pt jump shot from 23 ft,75,110
322,3,1:16.0,,Offensive rebound by Team,75,110
323,3,1:16.0,D. Bender enters the game for E. Okobo,,75,110
324,3,1:16.0,D. Melton enters the game for R. Spalding,,75,110
325,3,1:13.0,,Personal foul by J. Jackson (drawn by J. Harden),75,110
326,3,1:13.0,,J. Harden makes free throw 1 of 2,75,111
327,3,1:13.0,,J. Harden makes free throw 2 of 2,75,112
328,3,1:02.0,Turnover by D. Melton (lost ball; steal by C. Paul),,75,112
329,3,1:00.0,,N. Hilário makes 2-pt dunk from 2 ft (assist by J. Harden),75,114
330,3,0:51.0,T. Daniels misses 3-pt jump shot from 22 ft,,75,114
331,3,0:46.0,,Defensive rebound by J. Harden,75,114
332,3,0:41.0,,Turnover by J. Harden (bad pass; steal by J. Jackson),75,114
333,3,0:36.0,D. Bender makes 2-pt layup from 2 ft (assist by J. Jackson),,77,114
334,3,0:27.0,,J. Harden misses 2-pt jump shot from 7 ft,77,114
335,3,0:25.0,Defensive rebound by T. Daniels,,77,114
336,3,0:07.0,Shooting foul by D. House (drawn by D. Bender),,77,114
337,3,0:07.0,D. Bender misses free throw 1 of 2,,77,114
338,3,0:07.0,Offensive rebound by Team,,77,114
339,3,0:07.0,E. Okobo enters the game for J. Crawford,,77,114
340,3,0:07.0,D. Bender misses free throw 2 of 2,,77,114
341,3,0:07.0,,Defensive rebound by N. Hilário,77,114
342,3,0:00.0,,J. Harden makes 3-pt jump shot from 34 ft,77,117
343,4,11:47.0,,I. Shumpert makes 3-pt jump shot from 26 ft (assist by N. Hilário),77,120
344,4,11:31.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by D. Melton),,80,120
345,4,11:14.0,,N. Hilário makes 2-pt jump shot from 18 ft (assist by A. Rivers),80,122
346,4,10:56.0,D. Bender makes 2-pt layup from 1 ft (assist by J. Crawford),,82,122
347,4,10:45.0,,D. House makes 3-pt jump shot from 26 ft (assist by N. Hilário),82,125
348,4,10:30.0,Shooting foul by N. Hilário (drawn by J. Crawford),,82,125
349,4,10:30.0,J. Crawford makes free throw 1 of 2,,83,125
350,4,10:30.0,J. Crawford makes free throw 2 of 2,,84,125
351,4,10:22.0,,A. Rivers misses 3-pt jump shot from 25 ft,84,125
352,4,10:21.0,Defensive rebound by M. Bridges,,84,125
353,4,10:14.0,T. Daniels misses 3-pt jump shot from 26 ft,,84,125
354,4,10:12.0,Offensive rebound by D. Melton,,84,125
355,4,10:10.0,J. Crawford misses 3-pt jump shot from 25 ft,,84,125
356,4,10:07.0,,Defensive rebound by G. Green,84,125
357,4,9:49.0,,G. Green misses 3-pt jump shot from 24 ft,84,125
358,4,9:45.0,Defensive rebound by J. Crawford,,84,125
359,4,9:37.0,M. Bridges makes 3-pt jump shot from 22 ft (assist by J. Crawford),,87,125
360,4,9:15.0,,D. House makes 2-pt layup from 6 ft,87,127
361,4,9:01.0,D. Bender misses 3-pt jump shot from 24 ft,,87,127
362,4,8:59.0,Offensive rebound by T. Daniels,,87,127
363,4,8:55.0,M. Bridges makes 2-pt layup from 2 ft (assist by T. Daniels),,89,127
364,4,8:43.0,,N. Hilário misses 3-pt jump shot from 25 ft,89,127
365,4,8:40.0,Defensive rebound by M. Bridges,,89,127
366,4,8:36.0,D. Bender makes 3-pt jump shot from 25 ft (assist by J. Crawford),,92,127
367,4,8:27.0,,Personal foul by D. Melton (drawn by I. Shumpert),92,127
368,4,8:27.0,,G. Clark enters the game for D. House,92,127
369,4,8:17.0,,A. Rivers misses 2-pt layup from 1 ft,92,127
370,4,8:15.0,Defensive rebound by D. Bender,,92,127
371,4,8:12.0,J. Crawford makes 3-pt jump shot from 26 ft,,95,127
372,4,8:05.0,,Houston full timeout,95,127
373,4,8:05.0,,K. Faried enters the game for N. Hilário,95,127
374,4,7:55.0,,G. Green misses 3-pt jump shot from 25 ft,95,127
375,4,7:52.0,Defensive rebound by M. Bridges,,95,127
376,4,7:39.0,D. Bender misses 2-pt hook shot from 8 ft,,95,127
377,4,7:36.0,,Defensive rebound by K. Faried,95,127
378,4,7:23.0,,K. Faried makes 2-pt layup from 2 ft (assist by A. Rivers),95,129
379,4,7:23.0,,Shooting foul by D. Bender (drawn by K. Faried),95,129
380,4,7:23.0,,K. Faried makes free throw 1 of 1,95,130
381,4,7:08.0,J. Crawford makes 3-pt jump shot from 25 ft,,98,130
382,4,6:50.0,,G. Clark makes 3-pt jump shot from 26 ft (assist by A. Rivers),98,133
383,4,6:31.0,T. Daniels misses 3-pt jump shot from 27 ft,,98,133
384,4,6:29.0,,Defensive rebound by G. Clark,98,133
