,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
31,1,8:36.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,7,6
32,1,8:20.0,,T. Harris makes 2-pt layup from 3 ft,7,8
33,1,8:20.0,,Shooting foul by K. Looney (drawn by T. Harris),7,8
34,1,8:20.0,,T. Harris makes free throw 1 of 1,7,9
35,1,8:12.0,K. Thompson misses 3-pt jump shot from 26 ft,,7,9
36,1,8:09.0,,Defensive rebound by M. Gortat,7,9
37,1,7:46.0,,D. Gallinari misses 2-pt layup from 2 ft,7,9
38,1,7:44.0,Defensive rebound by K. Durant,,7,9
39,1,7:41.0,Personal foul by T. Harris (drawn by K. Durant),,7,9
40,1,7:36.0,Turnover by D. Green (bad pass; steal by D. Gallinari),,7,9
41,1,7:27.0,,T. Harris misses 3-pt jump shot from 23 ft,7,9
42,1,7:25.0,,Offensive rebound by M. Gortat,7,9
43,1,7:21.0,,Offensive foul by M. Gortat (drawn by K. Looney),7,9
44,1,7:21.0,,Turnover by M. Gortat (offensive foul),7,9
45,1,7:13.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),,9,9
46,1,7:00.0,,M. Gortat makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),9,11
47,1,6:50.0,Personal foul by S. Gilgeous-Alexander (drawn by K. Thompson),,9,11
48,1,6:50.0,,LA Clippers full timeout,9,11
49,1,6:50.0,,M. Harrell enters the game for M. Gortat,9,11
50,1,6:43.0,Turnover by K. Durant (lost ball; steal by S. Gilgeous-Alexander),,9,11
51,1,6:38.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,9,11
52,1,6:38.0,Defensive rebound by S. Curry,,9,11
53,1,6:30.0,S. Curry makes 2-pt layup from 2 ft,,11,11
54,1,6:10.0,,Turnover by A. Bradley (bad pass; steal by D. Green),11,11
55,1,5:58.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,14,11
56,1,5:39.0,,Personal foul by K. Looney (drawn by D. Gallinari),14,11
57,1,5:39.0,,D. Gallinari misses free throw 1 of 2,14,11
58,1,5:39.0,,Offensive rebound by Team,14,11
59,1,5:39.0,A. Iguodala enters the game for D. Green,,14,11
60,1,5:39.0,,D. Gallinari makes free throw 2 of 2,14,12
61,1,5:21.0,K. Thompson makes 2-pt dunk from 2 ft (assist by K. Looney),,16,12
62,1,5:02.0,,D. Gallinari misses 3-pt jump shot from 26 ft,16,12
63,1,5:00.0,Defensive rebound by K. Looney,,16,12
64,1,4:47.0,K. Durant makes 2-pt jump shot from 20 ft (assist by A. Iguodala),,18,12
65,1,4:29.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by M. Harrell),18,14
66,1,4:13.0,K. Thompson misses 2-pt jump shot from 13 ft,,18,14
67,1,4:12.0,,Defensive rebound by T. Harris,18,14
68,1,4:06.0,,T. Harris makes 2-pt dunk from 1 ft,18,16
69,1,3:59.0,Golden State full timeout,,18,16
70,1,3:59.0,A. McKinnie enters the game for K. Thompson,,18,16
71,1,3:59.0,,P. Beverley enters the game for D. Gallinari,18,16
72,1,3:59.0,,T. Wallace enters the game for S. Gilgeous-Alexander,18,16
73,1,3:54.0,K. Durant misses 3-pt jump shot from 26 ft,,18,16
74,1,3:52.0,,Defensive rebound by Team,18,16
75,1,3:37.0,,T. Harris makes 3-pt jump shot from 25 ft,18,19
76,1,3:19.0,Turnover by K. Durant (bad pass; steal by M. Harrell),,18,19
77,1,3:15.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by T. Wallace),18,22
78,1,3:04.0,S. Curry misses 3-pt jump shot from 26 ft,,18,22
79,1,3:03.0,,Defensive rebound by T. Wallace,18,22
80,1,3:02.0,,Turnover by T. Wallace (bad pass),18,22
81,1,2:43.0,K. Durant makes 2-pt jump shot from 6 ft,,20,22
82,1,2:22.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by T. Harris),20,24
83,1,2:06.0,K. Looney makes 2-pt layup from 2 ft (assist by K. Durant),,22,24
84,1,1:49.0,,A. Bradley misses 3-pt jump shot from 23 ft,22,24
85,1,1:48.0,Defensive rebound by K. Looney,,22,24
86,1,1:38.0,K. Durant makes 2-pt jump shot from 16 ft (assist by A. Iguodala),,24,24
87,1,1:38.0,Shooting foul by M. Harrell (drawn by K. Durant),,24,24
88,1,1:38.0,D. Green enters the game for S. Curry,,24,24
89,1,1:38.0,,S. Gilgeous-Alexander enters the game for A. Bradley,24,24
90,1,1:38.0,,M. Scott enters the game for T. Harris,24,24
91,1,1:38.0,K. Durant makes free throw 1 of 1,,25,24
92,1,1:29.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 20 ft,25,24
93,1,1:25.0,Defensive rebound by K. Durant,,25,24
94,1,1:17.0,Personal foul by P. Beverley (drawn by K. Durant),,25,24
95,1,1:17.0,K. Durant misses free throw 1 of 2,,25,24
96,1,1:17.0,Offensive rebound by Team,,25,24
97,1,1:17.0,K. Durant makes free throw 2 of 2,,26,24
98,1,1:11.0,,Shooting foul by A. McKinnie (drawn by P. Beverley),26,24
99,1,1:11.0,,P. Beverley makes free throw 1 of 2,26,25
100,1,1:11.0,,P. Beverley misses free throw 2 of 2,26,25
101,1,1:08.0,Defensive rebound by K. Looney,,26,25
102,1,0:56.0,A. McKinnie misses 3-pt jump shot from 23 ft,,26,25
103,1,0:54.0,,Defensive rebound by T. Wallace,26,25
104,1,0:46.0,,T. Wallace misses 2-pt hook shot from 7 ft,26,25
105,1,0:45.0,Defensive rebound by D. Green,,26,25
106,1,0:38.0,Turnover by K. Durant (bad pass; steal by M. Scott),,26,25
107,1,0:35.0,,P. Beverley misses 3-pt jump shot from 25 ft,26,25
108,1,0:30.0,Defensive rebound by K. Durant,,26,25
109,1,0:06.0,K. Looney makes 2-pt dunk from 1 ft (assist by K. Durant),,28,25
110,1,0:03.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,28,25
111,1,0:00.0,Defensive rebound by D. Green,,28,25
112,1,0:00.0,Technical foul by D. Rivers,,28,25
113,2,12:00.0,K. Durant misses technical free throw,,28,25
114,2,12:00.0,Offensive rebound by Team,,28,25
115,2,12:00.0,D. Cousins enters the game for K. Durant,,28,25
116,2,11:45.0,D. Cousins misses 2-pt jump shot from 22 ft,,28,25
117,2,11:40.0,,Defensive rebound by M. Scott,28,25
118,2,11:28.0,,Shooting foul by D. Cousins (drawn by P. Beverley),28,25
119,2,11:28.0,,P. Beverley makes free throw 1 of 2,28,26
120,2,11:28.0,,P. Beverley makes free throw 2 of 2,28,27
121,2,11:11.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by K. Thompson),,31,27
122,2,10:46.0,,M. Harrell misses 2-pt jump shot from 11 ft,31,27
123,2,10:43.0,Defensive rebound by D. Cousins,,31,27
124,2,10:31.0,D. Cousins misses 3-pt jump shot from 25 ft,,31,27
125,2,10:28.0,,Defensive rebound by M. Scott,31,27
126,2,10:22.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),31,30
127,2,10:12.0,Away from play foul by T. Wallace (drawn by A. Iguodala),,31,30
128,2,10:02.0,A. Iguodala misses 3-pt jump shot from 24 ft,,31,30
129,2,9:59.0,,Defensive rebound by M. Scott,31,30
130,2,9:39.0,,T. Wallace misses 2-pt jump shot from 5 ft,31,30
131,2,9:37.0,Defensive rebound by S. Livingston,,31,30
132,2,9:26.0,A. Iguodala misses 3-pt jump shot from 23 ft,,31,30
133,2,9:24.0,,Defensive rebound by T. Wallace,31,30
134,2,9:24.0,,Turnover by T. Wallace (traveling),31,30
135,2,9:15.0,Personal foul by M. Harrell (drawn by D. Cousins),,31,30
136,2,9:11.0,Personal foul by T. Wallace (drawn by K. Thompson),,31,30
137,2,9:06.0,A. Iguodala makes 2-pt dunk from 2 ft (assist by D. Green),,33,30
138,2,8:47.0,,P. Beverley misses 2-pt layup from 2 ft (block by D. Green),33,30
139,2,8:47.0,,Offensive rebound by M. Harrell,33,30
140,2,8:46.0,,Personal foul by K. Thompson (drawn by M. Harrell),33,30
141,2,8:41.0,,Turnover by P. Beverley (bad pass; steal by A. Iguodala),33,30
142,2,8:39.0,A. Iguodala makes 2-pt layup from 1 ft,,35,30
143,2,8:39.0,Shooting foul by P. Beverley (drawn by A. Iguodala),,35,30
144,2,8:39.0,,T. Harris enters the game for T. Wallace,35,30
145,2,8:39.0,A. Iguodala misses free throw 1 of 1,,35,30
146,2,8:37.0,,Defensive rebound by T. Harris,35,30
147,2,8:19.0,,Turnover by M. Harrell (lost ball; steal by A. Iguodala),35,30
148,2,8:14.0,D. Cousins misses 2-pt layup from 1 ft (block by M. Harrell),,35,30
149,2,8:10.0,,Defensive rebound by M. Scott,35,30
150,2,8:10.0,Technical foul by D. Green,,35,30
151,2,8:10.0,,T. Harris makes technical free throw,35,31
152,2,8:10.0,Q. Cook enters the game for A. Iguodala,,35,31
153,2,7:56.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft,35,31
154,2,7:53.0,Defensive rebound by D. Green,,35,31
155,2,7:45.0,Shooting foul by P. Beverley (drawn by D. Cousins),,35,31
156,2,7:45.0,D. Cousins makes free throw 1 of 2,,36,31
157,2,7:45.0,S. Curry enters the game for D. Green,,36,31
158,2,7:45.0,D. Cousins misses free throw 2 of 2,,36,31
159,2,7:42.0,,Defensive rebound by M. Harrell,36,31
160,2,7:32.0,,LA Clippers full timeout,36,31
161,2,7:32.0,K. Durant enters the game for D. Cousins,,36,31
162,2,7:32.0,K. Looney enters the game for K. Thompson,,36,31
163,2,7:27.0,,T. Harris misses 2-pt jump shot from 13 ft,36,31
164,2,7:23.0,Defensive rebound by K. Durant,,36,31
165,2,7:09.0,S. Curry misses 3-pt jump shot from 23 ft,,36,31
166,2,7:07.0,,Defensive rebound by T. Harris,36,31
167,2,6:58.0,,Personal foul by Q. Cook (drawn by S. Gilgeous-Alexander),36,31
168,2,6:58.0,,A. Bradley enters the game for P. Beverley,36,31
169,2,6:44.0,,T. Harris makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),36,33
170,2,6:26.0,S. Curry misses 3-pt jump shot from 23 ft,,36,33
171,2,6:23.0,,Defensive rebound by S. Gilgeous-Alexander,36,33
172,2,6:14.0,,M. Harrell makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),36,35
173,2,6:01.0,K. Looney misses 2-pt layup from 2 ft,,36,35
174,2,5:59.0,,Defensive rebound by M. Harrell,36,35
175,2,5:47.0,,Shooting foul by Q. Cook (drawn by S. Gilgeous-Alexander),36,35
176,2,5:47.0,,S. Gilgeous-Alexander makes free throw 1 of 2,36,36
177,2,5:47.0,,S. Gilgeous-Alexander makes free throw 2 of 2,36,37
178,2,5:33.0,K. Durant makes 2-pt jump shot from 8 ft (assist by S. Livingston),,38,37
179,2,5:04.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,38,37
180,2,5:01.0,Defensive rebound by K. Durant,,38,37
181,2,4:55.0,Q. Cook misses 3-pt jump shot from 25 ft,,38,37
182,2,4:52.0,,Defensive rebound by M. Harrell,38,37
183,2,4:47.0,,Turnover by T. Harris (lost ball; steal by K. Durant),38,37
184,2,4:44.0,Q. Cook makes 2-pt layup from 1 ft,,40,37
185,2,4:44.0,Shooting foul by A. Bradley (drawn by Q. Cook),,40,37
186,2,4:44.0,D. Green enters the game for S. Livingston,,40,37
187,2,4:44.0,K. Thompson enters the game for K. Looney,,40,37
188,2,4:44.0,,M. Gortat enters the game for M. Harrell,40,37
189,2,4:44.0,Q. Cook makes free throw 1 of 1,,41,37
190,2,4:33.0,,T. Harris makes 3-pt jump shot from 26 ft,41,40
191,2,4:22.0,Golden State full timeout,,41,40
192,2,4:22.0,A. Iguodala enters the game for Q. Cook,,41,40
193,2,4:08.0,D. Green misses 3-pt jump shot from 25 ft,,41,40
194,2,4:04.0,,Defensive rebound by M. Gortat,41,40
195,2,3:47.0,,M. Scott misses 3-pt jump shot from 24 ft,41,40
196,2,3:46.0,Defensive rebound by Team,,41,40
197,2,3:31.0,K. Thompson makes 2-pt jump shot from 9 ft (assist by D. Green),,43,40
198,2,3:31.0,,P. Beverley enters the game for M. Scott,43,40
199,2,3:10.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft,43,42
200,2,3:00.0,Shooting foul by A. Bradley (drawn by S. Curry),,43,42
201,2,3:00.0,S. Curry makes free throw 1 of 2,,44,42
202,2,3:00.0,S. Curry makes free throw 2 of 2,,45,42
203,2,2:50.0,,M. Gortat makes 2-pt dunk from 1 ft,45,44
204,2,2:36.0,S. Curry makes 3-pt jump shot from 30 ft,,48,44
205,2,2:12.0,,A. Bradley misses 2-pt layup from 2 ft (block by K. Thompson),48,44
206,2,2:08.0,Defensive rebound by A. Iguodala,,48,44
207,2,2:07.0,K. Thompson misses 3-pt jump shot from 26 ft,,48,44
208,2,2:03.0,,Defensive rebound by T. Harris,48,44
209,2,1:40.0,,P. Beverley misses 2-pt jump shot from 9 ft,48,44
210,2,1:35.0,,Offensive rebound by M. Gortat,48,44
211,2,1:35.0,,M. Gortat makes 2-pt layup from 1 ft,48,46
212,2,1:27.0,Turnover by K. Durant (bad pass; steal by S. Gilgeous-Alexander),,48,46
213,2,1:19.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 10 ft,48,48
214,2,1:03.0,D. Green misses 3-pt jump shot from 25 ft,,48,48
215,2,1:00.0,,Defensive rebound by T. Harris,48,48
216,2,0:37.0,,T. Harris misses 2-pt jump shot from 14 ft,48,48
217,2,0:35.0,Defensive rebound by S. Curry,,48,48
218,2,0:33.0,Shooting foul by P. Beverley (drawn by D. Green),,48,48
219,2,0:33.0,D. Green misses free throw 1 of 2,,48,48
220,2,0:33.0,Offensive rebound by Team,,48,48
221,2,0:33.0,,M. Harrell enters the game for P. Beverley,48,48
222,2,0:33.0,,J. Robinson enters the game for M. Gortat,48,48
223,2,0:33.0,D. Green makes free throw 2 of 2,,49,48
224,2,0:14.0,,Personal foul by D. Green (drawn by S. Gilgeous-Alexander),49,48
225,2,0:14.0,,Technical foul by P. Beverley,49,48
226,2,0:14.0,S. Curry makes technical free throw,,50,48
227,2,0:14.0,,S. Gilgeous-Alexander makes free throw 1 of 2,50,49
228,2,0:14.0,Q. Cook enters the game for A. Iguodala,,50,49
229,2,0:14.0,,S. Thornwell enters the game for J. Robinson,50,49
230,2,0:14.0,,S. Gilgeous-Alexander makes free throw 2 of 2,50,50
231,2,0:03.0,D. Green makes 2-pt dunk from 1 ft (assist by S. Curry),,52,50
232,2,0:03.0,Technical foul by D. Green,,52,50
233,2,0:03.0,,T. Harris makes technical free throw,52,51
234,2,0:03.0,A. Iguodala enters the game for Q. Cook,,52,51
235,2,0:03.0,K. Looney enters the game for S. Curry,,52,51
236,2,0:00.0,,M. Harrell misses 3-pt jump shot from 26 ft,52,51
237,2,0:00.0,,Offensive rebound by Team,52,51
238,3,11:45.0,K. Thompson misses 2-pt jump shot from 14 ft,,52,51
239,3,11:39.0,,Defensive rebound by M. Scott,52,51
240,3,11:36.0,,A. Bradley misses 3-pt jump shot from 25 ft,52,51
241,3,11:34.0,,Offensive rebound by A. Bradley,52,51
242,3,11:33.0,,T. Harris misses 3-pt jump shot from 26 ft,52,51
243,3,11:33.0,,Offensive rebound by A. Bradley,52,51
244,3,11:26.0,,A. Bradley misses 2-pt layup at rim,52,51
245,3,11:25.0,Defensive rebound by K. Thompson,,52,51
246,3,11:22.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Cousins),,54,51
247,3,11:00.0,,M. Gortat misses 2-pt hook shot from 5 ft,54,51
248,3,10:59.0,Defensive rebound by K. Durant,,54,51
249,3,10:56.0,,Violation by Team (kicked ball),54,51
250,3,10:47.0,S. Curry misses 3-pt jump shot from 25 ft,,54,51
251,3,10:44.0,Offensive rebound by D. Cousins,,54,51
252,3,10:35.0,D. Cousins misses 2-pt jump shot from 10 ft,,54,51
253,3,10:33.0,,Defensive rebound by M. Gortat,54,51
254,3,10:28.0,,S. Gilgeous-Alexander misses 2-pt layup from 1 ft,54,51
255,3,10:25.0,Defensive rebound by D. Cousins,,54,51
256,3,10:15.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,56,51
257,3,10:15.0,,LA Clippers full timeout,56,51
258,3,10:06.0,,Offensive foul by T. Harris (drawn by D. Cousins),56,51
259,3,10:06.0,,Turnover by T. Harris (offensive foul),56,51
260,3,9:52.0,K. Thompson misses 3-pt jump shot from 25 ft,,56,51
261,3,9:50.0,,Defensive rebound by T. Harris,56,51
262,3,9:44.0,,T. Harris misses 2-pt layup from 9 ft (block by D. Cousins),56,51
263,3,9:42.0,Defensive rebound by S. Curry,,56,51
264,3,9:36.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,58,51
265,3,9:29.0,,T. Harris misses 2-pt jump shot from 15 ft,58,51
266,3,9:25.0,,Offensive rebound by M. Scott,58,51
267,3,9:25.0,,M. Scott makes 2-pt layup at rim,58,53
268,3,9:21.0,K. Durant makes 2-pt jump shot from 17 ft (assist by S. Curry),,60,53
269,3,9:05.0,,M. Scott misses 3-pt jump shot from 25 ft,60,53
270,3,9:01.0,Defensive rebound by K. Thompson,,60,53
271,3,8:55.0,D. Green makes 2-pt jump shot from 18 ft (assist by D. Cousins),,62,53
272,3,8:42.0,,Shooting foul by D. Cousins (drawn by M. Gortat),62,53
273,3,8:42.0,,M. Gortat misses free throw 1 of 2,62,53
274,3,8:42.0,,Offensive rebound by Team,62,53
275,3,8:42.0,,T. Wallace enters the game for M. Scott,62,53
276,3,8:42.0,,M. Gortat misses free throw 2 of 2,62,53
277,3,8:39.0,Defensive rebound by D. Cousins,,62,53
278,3,8:30.0,K. Thompson misses 3-pt jump shot from 22 ft,,62,53
279,3,8:29.0,Offensive rebound by Team,,62,53
280,3,8:29.0,,Loose ball foul by T. Wallace (drawn by D. Cousins),62,53
281,3,8:20.0,S. Curry misses 2-pt jump shot from 12 ft,,62,53
282,3,8:17.0,,Defensive rebound by T. Harris,62,53
283,3,8:03.0,,A. Bradley misses 2-pt jump shot from 18 ft,62,53
284,3,8:01.0,Defensive rebound by D. Green,,62,53
285,3,7:56.0,D. Cousins makes 2-pt layup from 1 ft (assist by K. Durant),,64,53
286,3,7:42.0,,Turnover by T. Wallace (bad pass; steal by K. Durant),64,53
287,3,7:38.0,S. Curry makes 2-pt layup from 3 ft (assist by K. Thompson),,66,53
288,3,7:38.0,,LA Clippers full timeout,66,53
289,3,7:38.0,K. Looney enters the game for D. Cousins,,66,53
290,3,7:38.0,,P. Beverley enters the game for M. Gortat,66,53
291,3,7:38.0,,M. Harrell enters the game for T. Wallace,66,53
292,3,7:23.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by K. Thompson),66,53
293,3,7:05.0,D. Green misses 3-pt jump shot from 24 ft,,66,53
294,3,7:01.0,,Defensive rebound by P. Beverley,66,53
295,3,6:58.0,,Shooting foul by K. Looney (drawn by T. Harris),66,53
296,3,6:58.0,,T. Harris makes free throw 1 of 2,66,54
297,3,6:58.0,,T. Harris makes free throw 2 of 2,66,55
298,3,6:49.0,Personal foul by A. Bradley (drawn by S. Curry),,66,55
299,3,6:39.0,K. Durant makes 3-pt jump shot from 26 ft,,69,55
300,3,6:35.0,Technical foul by K. Durant,,69,55
301,3,6:35.0,,T. Harris makes technical free throw,69,56
302,3,6:29.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,69,58
303,3,6:18.0,S. Curry makes 2-pt jump shot from 12 ft (assist by D. Green),,71,58
304,3,6:06.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,71,58
305,3,6:02.0,,Offensive rebound by S. Gilgeous-Alexander,71,58
306,3,6:02.0,,S. Gilgeous-Alexander makes 2-pt layup at rim,71,60
307,3,5:51.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,73,60
308,3,5:33.0,,Turnover by T. Harris (traveling),73,60
309,3,5:33.0,A. Iguodala enters the game for D. Green,,73,60
310,3,5:13.0,A. Iguodala misses 2-pt jump shot from 7 ft,,73,60
311,3,5:10.0,,Defensive rebound by M. Harrell,73,60
312,3,5:07.0,,Shooting foul by K. Durant (drawn by T. Harris),73,60
313,3,5:07.0,,T. Harris makes free throw 1 of 2,73,61
314,3,5:07.0,,T. Harris misses free throw 2 of 2,73,61
315,3,5:05.0,Defensive rebound by A. Iguodala,,73,61
316,3,4:51.0,S. Curry misses 3-pt jump shot from 26 ft,,73,61
317,3,4:48.0,,Defensive rebound by P. Beverley,73,61
318,3,4:41.0,,P. Beverley misses 3-pt jump shot from 27 ft,73,61
319,3,4:36.0,Defensive rebound by S. Curry,,73,61
320,3,4:32.0,Offensive foul by K. Thompson (drawn by P. Beverley),,73,61
321,3,4:32.0,Turnover by K. Thompson (offensive foul),,73,61
322,3,4:17.0,,A. Bradley makes 2-pt layup from 1 ft (assist by T. Harris),73,63
323,3,4:07.0,K. Looney misses 2-pt layup from 1 ft (block by M. Harrell),,73,63
324,3,4:05.0,,Defensive rebound by P. Beverley,73,63
325,3,3:55.0,,M. Harrell misses 2-pt layup from 1 ft,73,63
326,3,3:53.0,Defensive rebound by A. Iguodala,,73,63
327,3,3:47.0,K. Durant misses 3-pt jump shot from 25 ft,,73,63
328,3,3:43.0,,Defensive rebound by P. Beverley,73,63
329,3,3:32.0,,Shooting foul by S. Curry (drawn by T. Harris),73,63
330,3,3:32.0,,T. Harris makes free throw 1 of 2,73,64
331,3,3:32.0,A. McKinnie enters the game for K. Thompson,,73,64
332,3,3:32.0,,T. Harris makes free throw 2 of 2,73,65
333,3,3:22.0,S. Curry makes 2-pt layup from 2 ft,,75,65
334,3,3:07.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 13 ft,75,67
335,3,2:53.0,S. Curry misses 3-pt jump shot from 30 ft,,75,67
336,3,2:50.0,,Defensive rebound by P. Beverley,75,67
337,3,2:42.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 7 ft,75,69
338,3,2:25.0,Shooting foul by M. Harrell (drawn by S. Curry),,75,69
339,3,2:25.0,S. Curry makes free throw 1 of 2,,76,69
340,3,2:25.0,S. Curry makes free throw 2 of 2,,77,69
341,3,2:04.0,,A. Bradley misses 2-pt layup from 5 ft (block by S. Curry),77,69
342,3,2:04.0,,Offensive rebound by Team,77,69
343,3,2:01.0,,T. Harris misses 3-pt jump shot from 25 ft (block by K. Durant),77,69
344,3,1:56.0,Defensive rebound by A. Iguodala,,77,69
345,3,1:55.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),,79,69
346,3,1:42.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by A. McKinnie),79,69
347,3,1:36.0,S. Curry makes 2-pt jump shot from 20 ft,,81,69
348,3,1:12.0,,Shooting foul by S. Curry (drawn by P. Beverley),81,69
349,3,1:12.0,D. Green enters the game for S. Curry,,81,69
350,3,1:12.0,,B. Marjanović enters the game for A. Bradley,81,69
351,3,1:12.0,,J. Motley enters the game for M. Harrell,81,69
352,3,1:12.0,,T. Wallace enters the game for T. Harris,81,69
353,3,1:12.0,,P. Beverley misses free throw 1 of 2,81,69
354,3,1:12.0,,Offensive rebound by Team,81,69
355,3,1:12.0,,P. Beverley makes free throw 2 of 2,81,70
356,3,0:53.0,Turnover by A. McKinnie (step out of bounds),,81,70
357,3,0:40.0,,J. Motley makes 2-pt jump shot from 6 ft (assist by P. Beverley),81,72
358,3,0:31.0,K. Durant misses 3-pt jump shot from 25 ft,,81,72
359,3,0:28.0,,Defensive rebound by P. Beverley,81,72
360,3,0:20.0,,Offensive foul by B. Marjanović (drawn by A. Iguodala),81,72
361,3,0:20.0,,Turnover by B. Marjanović (offensive foul),81,72
362,3,0:20.0,S. Curry enters the game for K. Looney,,81,72
363,3,0:20.0,K. Thompson enters the game for A. McKinnie,,81,72
364,3,0:20.0,,S. Thornwell enters the game for B. Marjanović,81,72
365,3,0:07.0,Turnover by S. Curry (bad pass; steal by S. Gilgeous-Alexander),,81,72
366,3,0:01.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by K. Durant),81,72
367,3,0:01.0,Defensive rebound by A. Iguodala,,81,72
368,4,11:51.0,,J. Robinson misses 3-pt jump shot from 25 ft,81,72
369,4,11:45.0,Defensive rebound by A. Iguodala,,81,72
370,4,11:30.0,Offensive foul by D. Cousins (drawn by T. Wallace),,81,72
371,4,11:30.0,Turnover by D. Cousins (offensive foul),,81,72
372,4,11:20.0,,Offensive foul by B. Marjanović (drawn by D. Cousins),81,72
373,4,11:20.0,,Turnover by B. Marjanović (offensive foul),81,72
374,4,11:05.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by D. Green),,84,72
375,4,10:47.0,,J. Motley misses 2-pt hook shot from 4 ft,84,72
376,4,10:46.0,Defensive rebound by D. Green,,84,72
377,4,10:45.0,Personal foul by J. Motley (drawn by D. Green),,84,72
378,4,10:33.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Green),,87,72
379,4,10:08.0,,J. Motley misses 2-pt layup from 3 ft,87,72
380,4,10:04.0,Defensive rebound by D. Green,,87,72
