,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW ORLEANS_ACTION,ATLANTA_SCORE,NEW ORLEANS_SCORE
390,4,11:05.0,K. Huerter misses 2-pt jump shot from 17 ft,,102,89
391,4,11:05.0,,Defensive rebound by Team,102,89
392,4,11:05.0,,Flagrant foul type 1 by J. Collins (drawn by C. Wood),102,89
393,4,11:05.0,A. Len enters the game for J. Collins,,102,89
394,4,11:05.0,,C. Wood misses flagrant free throw 1 of 2,102,89
395,4,11:05.0,,Offensive rebound by Team,102,89
396,4,11:05.0,,C. Wood misses flagrant free throw 2 of 2,102,89
397,4,11:05.0,,Offensive rebound by Team,102,89
398,4,10:55.0,,Personal foul by K. Huerter (drawn by J. Randle),102,89
399,4,10:45.0,,I. Clark misses 2-pt jump shot from 9 ft,102,89
400,4,10:42.0,Defensive rebound by A. Len,,102,89
401,4,10:31.0,T. Young makes 2-pt jump shot from 11 ft (assist by D. Dedmon),,104,89
402,4,10:19.0,,J. Randle makes 2-pt dunk at rim (assist by I. Clark),104,91
403,4,10:06.0,T. Young misses 3-pt jump shot from 30 ft,,104,91
404,4,10:06.0,,Defensive rebound by J. Randle,104,91
405,4,9:54.0,,I. Clark misses 2-pt jump shot from 8 ft,104,91
406,4,9:54.0,,Offensive rebound by J. Randle,104,91
407,4,9:54.0,,Shooting foul by D. Dedmon (drawn by J. Randle),104,91
408,4,9:54.0,,J. Randle makes free throw 1 of 2,104,92
409,4,9:54.0,,J. Randle makes free throw 2 of 2,104,93
410,4,9:43.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by T. Young),,107,93
411,4,9:19.0,,C. Wood makes 2-pt dunk from 1 ft (assist by D. Miller),107,95
412,4,9:03.0,T. Young misses 3-pt jump shot from 26 ft,,107,95
413,4,9:03.0,,Defensive rebound by S. Johnson,107,95
414,4,8:52.0,,D. Miller makes 2-pt jump shot from 6 ft (assist by J. Randle),107,97
415,4,8:51.0,Atlanta full timeout,,107,97
416,4,8:51.0,T. Prince enters the game for J. Anderson,,107,97
417,4,8:34.0,Personal foul by D. Miller (drawn by A. Len),,107,97
418,4,8:20.0,D. Dedmon makes 2-pt hook shot from 4 ft (assist by T. Young),,109,97
419,4,8:03.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by D. Miller),109,100
420,4,7:50.0,Personal foul by S. Johnson (drawn by T. Young),,109,100
421,4,7:50.0,Away from play foul by I. Clark (drawn by K. Huerter),,109,100
422,4,7:50.0,T. Young makes free throw 1 of 1,,110,100
423,4,7:42.0,Personal foul by C. Wood (drawn by T. Young),,110,100
424,4,7:42.0,A. Len makes 2-pt dunk from 1 ft (assist by K. Huerter),,112,100
425,4,7:23.0,,I. Clark misses 3-pt jump shot from 25 ft,112,100
426,4,7:19.0,Defensive rebound by D. Dedmon,,112,100
427,4,7:15.0,T. Prince misses 3-pt jump shot from 26 ft,,112,100
428,4,7:15.0,,Defensive rebound by I. Clark,112,100
429,4,7:03.0,,Turnover by S. Johnson (bad pass; steal by D. Dedmon),112,100
430,4,6:51.0,D. Dedmon makes 2-pt layup from 2 ft,,114,100
431,4,6:36.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by S. Johnson),114,103
432,4,6:19.0,T. Young makes 3-pt jump shot from 26 ft,,117,103
433,4,5:59.0,,D. Miller misses 2-pt jump shot from 6 ft,117,103
434,4,5:53.0,,Offensive rebound by J. Randle,117,103
435,4,5:53.0,,J. Randle makes 2-pt dunk at rim,117,105
436,4,5:38.0,K. Huerter misses 3-pt jump shot from 27 ft,,117,105
437,4,5:34.0,,Defensive rebound by J. Randle,117,105
438,4,5:30.0,,D. Miller misses 3-pt jump shot from 26 ft,117,105
439,4,5:28.0,,Offensive rebound by C. Wood,117,105
440,4,5:27.0,,C. Wood makes 2-pt layup from 2 ft,117,107
441,4,5:27.0,,Shooting foul by A. Len (drawn by C. Wood),117,107
442,4,5:27.0,D. Bembry enters the game for D. Dedmon,,117,107
443,4,5:27.0,V. Carter enters the game for K. Huerter,,117,107
444,4,5:27.0,,K. Williams enters the game for S. Johnson,117,107
445,4,5:27.0,,C. Wood makes free throw 1 of 1,117,108
446,4,5:13.0,T. Young makes 2-pt jump shot from 2 ft (assist by V. Carter),,119,108
447,4,5:02.0,,D. Miller makes 3-pt jump shot from 27 ft (assist by J. Randle),119,111
448,4,4:46.0,T. Young misses 3-pt jump shot from 25 ft (block by C. Wood),,119,111
449,4,4:43.0,Offensive rebound by D. Bembry,,119,111
450,4,4:42.0,D. Bembry makes 2-pt dunk from 1 ft,,121,111
451,4,4:31.0,,I. Clark misses 3-pt jump shot from 25 ft,121,111
452,4,4:31.0,Defensive rebound by D. Bembry,,121,111
453,4,4:31.0,K. Huerter enters the game for T. Young,,121,111
454,4,4:12.0,D. Bembry makes 2-pt layup from 1 ft (assist by K. Huerter),,123,111
455,4,3:51.0,,K. Williams makes 3-pt jump shot from 25 ft (assist by D. Miller),123,114
456,4,3:49.0,Atlanta full timeout,,123,114
457,4,3:32.0,D. Bembry misses 2-pt layup from 2 ft,,123,114
458,4,3:28.0,,Defensive rebound by K. Williams,123,114
459,4,3:14.0,,Shooting foul by V. Carter (drawn by C. Wood),123,114
460,4,3:14.0,,C. Wood misses free throw 1 of 2,123,114
461,4,3:14.0,,Offensive rebound by Team,123,114
462,4,3:14.0,,C. Wood makes free throw 2 of 2,123,115
463,4,3:01.0,V. Carter makes 3-pt jump shot from 25 ft (assist by T. Prince),,126,115
464,4,2:47.0,,Turnover by J. Randle (bad pass; steal by K. Huerter),126,115
465,4,2:41.0,K. Huerter misses 3-pt jump shot from 26 ft,,126,115
466,4,2:38.0,,Defensive rebound by C. Wood,126,115
467,4,2:29.0,,Turnover by K. Williams (bad pass; steal by A. Len),126,115
468,4,2:25.0,K. Huerter misses 3-pt jump shot from 23 ft,,126,115
469,4,2:21.0,,Defensive rebound by J. Randle,126,115
470,4,2:11.0,,Turnover by J. Randle (bad pass; steal by T. Prince),126,115
471,4,2:07.0,Turnover by T. Prince (bad pass),,126,115
472,4,1:50.0,,Turnover by J. Randle (out of bounds lost ball),126,115
473,4,1:50.0,T. Young enters the game for D. Bembry,,126,115
474,4,1:37.0,Turnover by V. Carter (bad pass; steal by K. Williams),,126,115
475,4,1:29.0,,Personal foul by K. Huerter (drawn by J. Randle),126,115
476,4,1:29.0,,J. Randle misses free throw 1 of 2,126,115
477,4,1:29.0,,Offensive rebound by Team,126,115
478,4,1:29.0,,J. Randle makes free throw 2 of 2,126,116
479,4,1:16.0,T. Young misses 3-pt jump shot from 27 ft,,126,116
480,4,1:13.0,,Defensive rebound by D. Miller,126,116
481,4,1:07.0,,C. Wood makes 2-pt dunk from 1 ft (assist by K. Williams),126,118
482,4,0:44.0,T. Young misses 2-pt layup from 7 ft (block by C. Wood),,126,118
483,4,0:41.0,,Defensive rebound by D. Miller,126,118
484,4,0:39.0,,Shooting foul by T. Prince (drawn by I. Clark),126,118
485,4,0:39.0,,I. Clark makes free throw 1 of 2,126,119
486,4,0:39.0,,I. Clark makes free throw 2 of 2,126,120
487,4,0:34.0,Personal take foul by J. Randle (drawn by T. Young),,126,120
488,4,0:34.0,T. Young makes free throw 1 of 2,,127,120
489,4,0:34.0,T. Young makes free throw 2 of 2,,128,120
490,4,0:34.0,,New Orleans full timeout,128,120
491,4,0:34.0,J. Anderson enters the game for A. Len,,128,120
492,4,0:34.0,D. Bembry enters the game for T. Young,,128,120
493,4,0:29.0,,D. Miller misses 3-pt jump shot from 26 ft,128,120
494,4,0:24.0,Defensive rebound by D. Bembry,,128,120
495,4,0:08.0,Personal take foul by I. Clark (drawn by T. Prince),,128,120
496,4,0:08.0,T. Prince makes free throw 1 of 2,,129,120
497,4,0:08.0,T. Prince makes free throw 2 of 2,,130,120
498,4,0:01.0,,C. Wood misses 3-pt jump shot from 26 ft,130,120
499,4,0:01.0,,Offensive rebound by Team,130,120
