,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
205,2,1:11.0,J. Poeltl misses 2-pt layup from 3 ft (block by M. Plumlee),,41,59
206,2,1:09.0,Offensive rebound by P. Mills,,41,59
207,2,1:09.0,P. Mills misses 2-pt jump shot from 8 ft,,41,59
208,2,1:07.0,,Defensive rebound by M. Plumlee,41,59
209,2,0:45.0,,N. Jokić misses 2-pt jump shot from 17 ft,41,59
210,2,0:42.0,Defensive rebound by J. Poeltl,,41,59
211,2,0:36.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by M. Belinelli),,43,59
212,2,0:36.0,Shooting foul by M. Plumlee (drawn by L. Aldridge),,43,59
213,2,0:36.0,L. Aldridge makes free throw 1 of 1,,44,59
214,2,0:30.0,,J. Murray misses 2-pt dunk from 2 ft,44,59
215,2,0:27.0,Defensive rebound by D. DeRozan,,44,59
216,2,0:12.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,47,59
217,2,0:07.0,,Personal take foul by P. Mills (drawn by J. Murray),47,59
218,2,0:07.0,R. Gay enters the game for J. Poeltl,,47,59
219,2,0:07.0,,T. Lyles enters the game for M. Plumlee,47,59
220,2,0:01.0,,J. Murray makes 2-pt jump shot from 6 ft,47,61
221,2,0:00.0,R. Gay misses 3-pt jump shot from 69 ft,,47,61
222,2,0:00.0,Offensive rebound by Team,,47,61
223,3,11:45.0,R. Gay makes 2-pt jump shot from 18 ft (assist by L. Aldridge),,49,61
224,3,11:24.0,,J. Murray misses 2-pt jump shot from 3 ft,49,61
225,3,11:20.0,,Offensive rebound by J. Murray,49,61
226,3,11:20.0,,J. Murray misses 2-pt layup from 1 ft,49,61
227,3,11:20.0,Defensive rebound by L. Aldridge,,49,61
228,3,11:09.0,Personal foul by N. Jokić (drawn by D. DeRozan),,49,61
229,3,11:03.0,Shooting foul by T. Craig (drawn by D. DeRozan),,49,61
230,3,11:03.0,D. DeRozan makes free throw 1 of 2,,50,61
231,3,11:03.0,D. DeRozan misses free throw 2 of 2,,50,61
232,3,11:01.0,,Defensive rebound by N. Jokić,50,61
233,3,10:55.0,,Personal foul by D. White (drawn by J. Hernangómez),50,61
234,3,10:46.0,,Turnover by J. Murray (bad pass; steal by D. White),50,61
235,3,10:37.0,D. White makes 3-pt jump shot from 22 ft (assist by D. DeRozan),,53,61
236,3,10:36.0,,Denver full timeout,53,61
237,3,10:15.0,,T. Craig misses 3-pt jump shot from 23 ft,53,61
238,3,10:13.0,Defensive rebound by Team,,53,61
239,3,9:53.0,L. Aldridge misses 2-pt jump shot from 10 ft,,53,61
240,3,9:50.0,,Defensive rebound by J. Hernangómez,53,61
241,3,9:38.0,,Turnover by N. Jokić (bad pass; steal by D. White),53,61
242,3,9:32.0,R. Gay misses 3-pt jump shot from 26 ft,,53,61
243,3,9:30.0,Offensive rebound by L. Aldridge,,53,61
244,3,9:26.0,L. Aldridge misses 2-pt hook shot from 6 ft,,53,61
245,3,9:26.0,,Defensive rebound by M. Plumlee,53,61
246,3,9:12.0,,Offensive foul by T. Craig (drawn by D. DeRozan),53,61
247,3,9:12.0,,Turnover by T. Craig (offensive foul),53,61
248,3,8:48.0,D. White misses 3-pt jump shot from 25 ft,,53,61
249,3,8:45.0,,Defensive rebound by N. Jokić,53,61
250,3,8:36.0,,Personal foul by D. White (drawn by J. Murray),53,61
251,3,8:28.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by N. Jokić),53,63
252,3,8:12.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. White),,56,63
253,3,7:55.0,,Turnover by N. Jokić (lost ball; steal by D. White),56,63
254,3,7:54.0,Personal foul by N. Jokić (drawn by D. White),,56,63
255,3,7:44.0,D. DeRozan misses 2-pt jump shot from 17 ft,,56,63
256,3,7:42.0,,Defensive rebound by M. Plumlee,56,63
257,3,7:39.0,,Personal foul by R. Gay (drawn by N. Jokić),56,63
258,3,7:39.0,,M. Beasley enters the game for M. Plumlee,56,63
259,3,7:33.0,,Turnover by N. Jokić (lost ball; steal by D. White),56,63
260,3,7:28.0,D. DeRozan misses 2-pt layup from 1 ft (block by T. Craig),,56,63
261,3,7:23.0,Offensive rebound by L. Aldridge,,56,63
262,3,7:23.0,L. Aldridge makes 2-pt layup at rim,,58,63
263,3,7:12.0,,N. Jokić makes 2-pt layup from 2 ft (assist by T. Craig),58,65
264,3,6:57.0,D. White misses 3-pt jump shot from 26 ft,,58,65
265,3,6:53.0,,Defensive rebound by J. Hernangómez,58,65
266,3,6:45.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),58,67
267,3,6:45.0,San Antonio full timeout,,58,67
268,3,6:31.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. White),,61,67
269,3,6:11.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,61,67
270,3,6:08.0,Defensive rebound by D. White,,61,67
271,3,6:02.0,L. Aldridge misses 2-pt jump shot from 20 ft,,61,67
272,3,5:55.0,Offensive rebound by D. White,,61,67
273,3,5:55.0,D. White makes 2-pt dunk at rim,,63,67
274,3,5:35.0,,M. Beasley misses 2-pt jump shot from 19 ft,63,67
275,3,5:32.0,Defensive rebound by D. White,,63,67
276,3,5:20.0,L. Aldridge misses 2-pt jump shot from 11 ft,,63,67
277,3,5:16.0,,Defensive rebound by T. Craig,63,67
278,3,5:08.0,,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić),63,69
279,3,4:55.0,Turnover by D. DeRozan (bad pass; steal by J. Murray),,63,69
280,3,4:55.0,,Personal foul by D. DeRozan (drawn by M. Beasley),63,69
281,3,4:55.0,,Violation by Team (delay of game),63,69
282,3,4:55.0,,T. Lyles enters the game for J. Hernangómez,63,69
283,3,4:55.0,,M. Morris enters the game for J. Murray,63,69
284,3,4:32.0,,T. Lyles misses 2-pt jump shot from 20 ft,63,69
285,3,4:27.0,Defensive rebound by R. Gay,,63,69
286,3,4:23.0,R. Gay misses 3-pt jump shot from 26 ft,,63,69
287,3,4:20.0,,Defensive rebound by N. Jokić,63,69
288,3,4:12.0,,N. Jokić misses 3-pt jump shot from 25 ft,63,69
289,3,4:06.0,Defensive rebound by D. DeRozan,,63,69
290,3,3:46.0,L. Aldridge misses 2-pt hook shot from 7 ft,,63,69
291,3,3:45.0,,Defensive rebound by T. Craig,63,69
292,3,3:39.0,,Turnover by M. Morris (bad pass; steal by R. Gay),63,69
293,3,3:36.0,D. DeRozan makes 2-pt dunk from 1 ft (assist by R. Gay),,65,69
294,3,3:18.0,,T. Lyles misses 3-pt jump shot from 25 ft,65,69
295,3,3:15.0,,Offensive rebound by M. Morris,65,69
296,3,3:03.0,,Turnover by N. Jokić (lost ball; steal by L. Aldridge),65,69
297,3,2:59.0,D. White makes 2-pt dunk from 1 ft (assist by D. DeRozan),,67,69
298,3,2:59.0,,Denver full timeout,67,69
299,3,2:59.0,M. Belinelli enters the game for B. Forbes,,67,69
300,3,2:59.0,D. Bertāns enters the game for R. Gay,,67,69
301,3,2:46.0,,T. Lyles misses 2-pt layup from 3 ft,67,69
302,3,2:45.0,,Offensive rebound by T. Lyles,67,69
303,3,2:43.0,,Shooting foul by D. DeRozan (drawn by T. Lyles),67,69
304,3,2:43.0,,T. Lyles misses free throw 1 of 2,67,69
305,3,2:43.0,,Offensive rebound by Team,67,69
306,3,2:43.0,B. Forbes enters the game for D. DeRozan,,67,69
307,3,2:43.0,P. Mills enters the game for D. White,,67,69
308,3,2:43.0,,J. Murray enters the game for T. Craig,67,69
309,3,2:43.0,,T. Lyles makes free throw 2 of 2,67,70
310,3,2:24.0,B. Forbes misses 3-pt jump shot from 25 ft,,67,70
311,3,2:22.0,,Defensive rebound by N. Jokić,67,70
312,3,2:13.0,,N. Jokić makes 2-pt jump shot from 24 ft,67,72
313,3,1:58.0,M. Belinelli makes 2-pt jump shot from 12 ft (assist by D. Bertāns),,69,72
314,3,1:47.0,,N. Jokić misses 3-pt jump shot from 24 ft,69,72
315,3,1:44.0,Defensive rebound by P. Mills,,69,72
316,3,1:34.0,L. Aldridge makes 2-pt hook shot from 3 ft,,71,72
317,3,1:22.0,,J. Murray makes 2-pt jump shot from 16 ft,71,74
318,3,1:04.0,M. Belinelli misses 3-pt jump shot from 25 ft,,71,74
319,3,1:02.0,,Defensive rebound by M. Morris,71,74
320,3,1:00.0,,M. Beasley makes 2-pt layup from 1 ft (assist by M. Morris),71,76
321,3,0:55.0,B. Forbes makes 2-pt dunk from 1 ft (assist by P. Mills),,73,76
322,3,0:38.0,,T. Lyles misses 3-pt jump shot from 23 ft,73,76
323,3,0:35.0,Defensive rebound by L. Aldridge,,73,76
324,3,0:26.0,L. Aldridge makes 2-pt dunk at rim (assist by M. Belinelli),,75,76
325,3,0:06.0,,J. Murray makes 2-pt layup from 3 ft,75,78
326,3,0:01.0,P. Mills misses 2-pt jump shot from 16 ft,,75,78
327,3,0:01.0,Offensive rebound by Team,,75,78
328,4,11:42.0,,M. Morris misses 2-pt jump shot from 14 ft,75,78
329,4,11:36.0,,Offensive rebound by T. Lyles,75,78
330,4,11:36.0,,T. Lyles misses 2-pt layup from 1 ft,75,78
331,4,11:36.0,,Offensive rebound by M. Plumlee,75,78
332,4,11:35.0,,Shooting foul by D. Bertāns (drawn by M. Beasley),75,78
333,4,11:35.0,,M. Beasley makes free throw 1 of 2,75,79
334,4,11:35.0,,M. Beasley makes free throw 2 of 2,75,80
335,4,11:13.0,R. Gay makes 2-pt jump shot from 12 ft,,77,80
336,4,10:51.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by T. Lyles),77,83
337,4,10:23.0,Turnover by R. Gay (lost ball; steal by M. Morris),,77,83
338,4,10:17.0,,T. Lyles misses 2-pt layup from 5 ft,77,83
339,4,10:15.0,Defensive rebound by D. Bertāns,,77,83
340,4,9:58.0,D. Bertāns makes 3-pt jump shot from 24 ft (assist by R. Gay),,80,83
341,4,9:41.0,,J. Murray misses 2-pt jump shot from 3 ft,80,83
342,4,9:39.0,Defensive rebound by J. Poeltl,,80,83
343,4,9:34.0,R. Gay misses 3-pt jump shot from 24 ft,,80,83
344,4,9:31.0,,Defensive rebound by M. Plumlee,80,83
345,4,9:19.0,,Shooting foul by D. Bertāns (drawn by M. Morris),80,83
346,4,9:19.0,,M. Morris makes free throw 1 of 2,80,84
347,4,9:19.0,D. DeRozan enters the game for R. Gay,,80,84
348,4,9:19.0,,M. Morris makes free throw 2 of 2,80,85
349,4,9:11.0,Offensive foul by J. Poeltl (drawn by M. Morris),,80,85
350,4,9:11.0,Turnover by J. Poeltl (offensive foul),,80,85
351,4,8:57.0,,Turnover by T. Lyles (bad pass; steal by M. Belinelli),80,85
352,4,8:46.0,M. Belinelli misses 3-pt jump shot from 23 ft,,80,85
353,4,8:44.0,,Defensive rebound by T. Lyles,80,85
354,4,8:36.0,,M. Beasley misses 3-pt jump shot from 24 ft,80,85
355,4,8:33.0,Defensive rebound by D. Bertāns,,80,85
356,4,8:26.0,D. Bertāns misses 3-pt jump shot from 26 ft (block by T. Lyles),,80,85
357,4,8:23.0,,Defensive rebound by M. Morris,80,85
358,4,8:20.0,,M. Morris misses 2-pt jump shot from 15 ft,80,85
359,4,8:15.0,,Offensive rebound by T. Lyles,80,85
360,4,8:15.0,,T. Lyles misses 2-pt layup from 1 ft,80,85
361,4,8:14.0,,Offensive rebound by J. Murray,80,85
362,4,8:13.0,,J. Murray misses 2-pt layup from 1 ft,80,85
363,4,8:11.0,Defensive rebound by M. Belinelli,,80,85
364,4,7:57.0,J. Poeltl makes 2-pt layup from 1 ft (assist by D. DeRozan),,82,85
365,4,7:42.0,,Shooting foul by J. Poeltl (drawn by M. Beasley),82,85
366,4,7:42.0,,M. Beasley makes free throw 1 of 2,82,86
367,4,7:42.0,L. Aldridge enters the game for J. Poeltl,,82,86
368,4,7:42.0,,J. Hernangómez enters the game for T. Lyles,82,86
369,4,7:42.0,,N. Jokić enters the game for M. Plumlee,82,86
370,4,7:42.0,,M. Beasley makes free throw 2 of 2,82,87
371,4,7:40.0,Personal take foul by M. Morris (drawn by P. Mills),,82,87
372,4,7:40.0,,T. Craig enters the game for M. Beasley,82,87
373,4,7:26.0,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Mills),,84,87
374,4,7:08.0,,J. Murray makes 2-pt jump shot from 12 ft (assist by N. Jokić),84,89
375,4,6:57.0,D. DeRozan makes 2-pt dunk from 1 ft,,86,89
376,4,6:45.0,,Shooting foul by M. Belinelli (drawn by J. Hernangómez),86,89
377,4,6:45.0,,Denver full timeout,86,89
378,4,6:45.0,B. Forbes enters the game for M. Belinelli,,86,89
379,4,6:45.0,J. Poeltl enters the game for D. Bertāns,,86,89
380,4,6:45.0,D. White enters the game for P. Mills,,86,89
