,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
26,1,8:21.0,,J. Lamb makes 2-pt layup from 2 ft (assist by M. Williams),3,6
27,1,7:55.0,T. Thompson misses 2-pt layup from 2 ft,,3,6
28,1,7:53.0,,Defensive rebound by J. Lamb,3,6
29,1,7:50.0,,Personal foul by R. Hood (drawn by J. Lamb),3,6
30,1,7:42.0,,C. Zeller makes 2-pt hook shot from 4 ft (assist by K. Walker),3,8
31,1,7:36.0,Cleveland full timeout,,3,8
32,1,7:32.0,Personal foul by N. Batum (drawn by T. Thompson),,3,8
33,1,7:17.0,R. Hood makes 3-pt jump shot from 26 ft (assist by G. Hill),,6,8
34,1,6:59.0,,J. Lamb misses 3-pt jump shot from 28 ft,6,8
35,1,6:55.0,Defensive rebound by C. Osman,,6,8
36,1,6:50.0,S. Dekker makes 2-pt layup from 1 ft (assist by C. Osman),,8,8
37,1,6:20.0,,C. Zeller misses 2-pt jump shot from 14 ft,8,8
38,1,6:16.0,Defensive rebound by T. Thompson,,8,8
39,1,5:58.0,T. Thompson misses 2-pt hook shot from 5 ft,,8,8
40,1,5:58.0,,Defensive rebound by N. Batum,8,8
41,1,5:47.0,,M. Williams misses 3-pt jump shot from 25 ft,8,8
42,1,5:47.0,Defensive rebound by S. Dekker,,8,8
43,1,5:26.0,G. Hill misses 3-pt jump shot from 26 ft,,8,8
44,1,5:21.0,,Defensive rebound by J. Lamb,8,8
45,1,5:18.0,,J. Lamb makes 2-pt layup from 4 ft (assist by N. Batum),8,10
46,1,4:57.0,Def 3 sec tech foul by Team,,8,10
47,1,4:57.0,G. Hill makes technical free throw,,9,10
48,1,4:57.0,,W. Hernangómez enters the game for M. Williams,9,10
49,1,4:57.0,,M. Kidd-Gilchrist enters the game for C. Zeller,9,10
50,1,4:48.0,S. Dekker misses 2-pt jump shot from 5 ft (block by W. Hernangómez),,9,10
51,1,4:45.0,,Defensive rebound by J. Lamb,9,10
52,1,4:40.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 9 ft (block by C. Osman),9,10
53,1,4:37.0,Defensive rebound by C. Osman,,9,10
54,1,4:37.0,C. Osman makes 2-pt layup from 1 ft,,11,10
55,1,4:37.0,Shooting foul by J. Lamb (drawn by C. Osman),,11,10
56,1,4:37.0,J. Clarkson enters the game for G. Hill,,11,10
57,1,4:37.0,C. Sexton enters the game for R. Hood,,11,10
58,1,4:37.0,,M. Monk enters the game for J. Lamb,11,10
59,1,4:37.0,C. Osman makes free throw 1 of 1,,12,10
60,1,4:22.0,,N. Batum makes 2-pt jump shot from 16 ft,12,12
61,1,4:04.0,S. Dekker misses 3-pt jump shot from 26 ft,,12,12
62,1,3:58.0,Offensive rebound by T. Thompson,,12,12
63,1,3:58.0,T. Thompson misses 2-pt layup at rim,,12,12
64,1,3:57.0,,Defensive rebound by W. Hernangómez,12,12
65,1,3:53.0,,M. Monk makes 3-pt jump shot from 29 ft (assist by N. Batum),12,15
66,1,3:45.0,J. Clarkson makes 2-pt jump shot from 13 ft,,14,15
67,1,3:38.0,,Shooting foul by C. Sexton (drawn by K. Walker),14,15
68,1,3:38.0,,K. Walker makes free throw 1 of 2,14,16
69,1,3:38.0,L. Nance enters the game for C. Osman,,14,16
70,1,3:38.0,J. Smith enters the game for T. Thompson,,14,16
71,1,3:38.0,,M. Bridges enters the game for N. Batum,14,16
72,1,3:38.0,,K. Walker makes free throw 2 of 2,14,17
73,1,3:22.0,J. Clarkson misses 3-pt jump shot from 24 ft,,14,17
74,1,3:20.0,,Defensive rebound by K. Walker,14,17
75,1,3:15.0,,K. Walker makes 3-pt jump shot from 28 ft,14,20
76,1,3:01.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Smith),,17,20
77,1,2:51.0,,Personal foul by L. Nance (drawn by K. Walker),17,20
78,1,2:51.0,,Charlotte full timeout,17,20
79,1,2:41.0,,M. Monk misses 3-pt jump shot from 29 ft,17,20
80,1,2:41.0,,Offensive rebound by Team,17,20
81,1,2:41.0,,T. Parker enters the game for K. Walker,17,20
82,1,2:32.0,,W. Hernangómez makes 2-pt layup from 7 ft (assist by M. Monk),17,22
83,1,2:21.0,C. Sexton misses 3-pt jump shot from 25 ft,,17,22
84,1,2:19.0,,Defensive rebound by W. Hernangómez,17,22
85,1,2:09.0,,M. Kidd-Gilchrist makes 2-pt hook shot from 4 ft,17,24
86,1,1:49.0,Shooting foul by M. Monk (drawn by J. Smith),,17,24
87,1,1:49.0,J. Smith makes free throw 1 of 2,,18,24
88,1,1:49.0,C. Osman enters the game for S. Dekker,,18,24
89,1,1:49.0,J. Smith makes free throw 2 of 2,,19,24
90,1,1:38.0,,Shooting foul by C. Sexton (drawn by T. Parker),19,24
91,1,1:38.0,,T. Parker misses free throw 1 of 2,19,24
92,1,1:38.0,,Offensive rebound by Team,19,24
93,1,1:38.0,,T. Parker makes free throw 2 of 2,19,25
94,1,1:17.0,Turnover by L. Nance (bad pass; steal by M. Bridges),,19,25
95,1,1:09.0,,M. Kidd-Gilchrist makes 2-pt layup from 3 ft,19,27
96,1,0:52.0,J. Smith makes 3-pt jump shot from 23 ft (assist by C. Sexton),,22,27
97,1,0:39.0,,M. Monk misses 3-pt jump shot from 26 ft,22,27
98,1,0:37.0,Defensive rebound by C. Sexton,,22,27
99,1,0:28.0,L. Nance misses 2-pt layup from 5 ft (block by M. Kidd-Gilchrist),,22,27
100,1,0:27.0,,Defensive rebound by Team,22,27
101,1,0:15.0,,T. Parker makes 2-pt jump shot from 4 ft,22,29
102,1,0:15.0,,Shooting foul by C. Sexton (drawn by T. Parker),22,29
103,1,0:15.0,,T. Parker makes free throw 1 of 1,22,30
104,1,0:03.0,J. Clarkson misses 2-pt jump shot from 10 ft,,22,30
105,1,0:00.0,,Defensive rebound by T. Parker,22,30
106,1,0:00.0,,T. Parker misses 3-pt jump shot from 48 ft,22,30
107,1,0:00.0,Defensive rebound by Team,,22,30
108,2,11:48.0,Personal foul by M. Bridges (drawn by L. Nance),,22,30
109,2,11:45.0,Personal foul by M. Monk (drawn by G. Hill),,22,30
110,2,11:39.0,J. Clarkson misses 3-pt jump shot from 24 ft,,22,30
111,2,11:37.0,,Defensive rebound by W. Hernangómez,22,30
112,2,11:30.0,,T. Parker makes 2-pt jump shot from 13 ft,22,32
113,2,11:03.0,C. Osman misses 3-pt jump shot from 26 ft,,22,32
114,2,11:03.0,Offensive rebound by Team,,22,32
115,2,10:53.0,J. Clarkson misses 2-pt layup from 3 ft,,22,32
116,2,10:50.0,,Defensive rebound by M. Kidd-Gilchrist,22,32
117,2,10:38.0,,Turnover by T. Parker (bad pass; steal by C. Osman),22,32
118,2,10:35.0,C. Osman makes 2-pt layup at rim,,24,32
119,2,10:20.0,,M. Monk misses 2-pt jump shot from 17 ft,24,32
120,2,10:18.0,Defensive rebound by L. Nance,,24,32
121,2,10:01.0,Turnover by L. Nance (3 sec),,24,32
122,2,10:01.0,,N. Batum enters the game for M. Kidd-Gilchrist,24,32
123,2,9:46.0,,M. Bridges makes 2-pt layup from 1 ft (assist by W. Hernangómez),24,34
124,2,9:30.0,J. Clarkson makes 2-pt layup from 3 ft (assist by G. Hill),,26,34
125,2,9:14.0,,T. Parker makes 2-pt layup from 4 ft,26,36
126,2,9:08.0,Turnover by G. Hill (bad pass; steal by N. Batum),,26,36
127,2,9:02.0,,Turnover by M. Bridges (lost ball; steal by J. Smith),26,36
128,2,8:42.0,C. Osman makes 2-pt jump shot from 15 ft,,28,36
129,2,8:40.0,,Charlotte full timeout,28,36
130,2,8:40.0,,J. Lamb enters the game for M. Bridges,28,36
131,2,8:40.0,,M. Williams enters the game for W. Hernangómez,28,36
132,2,8:40.0,,C. Zeller enters the game for M. Monk,28,36
133,2,8:28.0,,M. Williams misses 3-pt jump shot from 25 ft,28,36
134,2,8:26.0,Defensive rebound by J. Smith,,28,36
135,2,8:12.0,J. Smith makes 3-pt jump shot from 24 ft (assist by G. Hill),,31,36
136,2,8:05.0,,Personal foul by J. Smith (drawn by N. Batum),31,36
137,2,8:05.0,,K. Walker enters the game for T. Parker,31,36
138,2,7:50.0,,Turnover by J. Lamb (bad pass; steal by J. Clarkson),31,36
139,2,7:40.0,J. Smith misses 3-pt jump shot from 26 ft,,31,36
140,2,7:38.0,,Defensive rebound by J. Lamb,31,36
141,2,7:25.0,,J. Lamb makes 2-pt jump shot from 10 ft (assist by C. Zeller),31,38
142,2,7:13.0,Offensive foul by C. Osman (drawn by K. Walker),,31,38
143,2,7:13.0,Turnover by C. Osman (offensive foul),,31,38
144,2,7:13.0,R. Hood enters the game for L. Nance,,31,38
145,2,7:13.0,T. Thompson enters the game for J. Smith,,31,38
146,2,7:02.0,,Personal foul by G. Hill (drawn by M. Williams),31,38
147,2,6:48.0,,Turnover by K. Walker (lost ball; steal by J. Clarkson),31,38
148,2,6:44.0,J. Clarkson makes 2-pt layup from 2 ft,,33,38
149,2,6:30.0,,J. Lamb misses 3-pt jump shot from 29 ft,33,38
150,2,6:27.0,,Offensive rebound by N. Batum,33,38
151,2,6:22.0,,N. Batum makes 2-pt jump shot from 10 ft (assist by J. Lamb),33,40
152,2,6:05.0,Personal foul by C. Zeller (drawn by C. Osman),,33,40
153,2,5:54.0,J. Clarkson misses 3-pt jump shot from 27 ft,,33,40
154,2,5:52.0,,Defensive rebound by J. Lamb,33,40
155,2,5:49.0,,J. Lamb makes 2-pt layup from 6 ft,33,42
156,2,5:49.0,,Shooting foul by J. Clarkson (drawn by J. Lamb),33,42
157,2,5:49.0,S. Dekker enters the game for J. Clarkson,,33,42
158,2,5:49.0,K. Korver enters the game for C. Osman,,33,42
159,2,5:49.0,,J. Lamb makes free throw 1 of 1,33,43
160,2,5:28.0,R. Hood misses 2-pt jump shot from 14 ft,,33,43
161,2,5:25.0,,Defensive rebound by C. Zeller,33,43
162,2,5:18.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by N. Batum),33,46
163,2,5:11.0,Cleveland full timeout,,33,46
164,2,5:01.0,S. Dekker makes 2-pt layup from 2 ft (assist by K. Korver),,35,46
165,2,4:47.0,,C. Zeller misses 2-pt jump shot from 4 ft,35,46
166,2,4:42.0,Defensive rebound by R. Hood,,35,46
167,2,4:37.0,K. Korver makes 3-pt jump shot from 26 ft (assist by R. Hood),,38,46
168,2,4:24.0,,C. Zeller makes 2-pt jump shot from 4 ft (assist by K. Walker),38,48
169,2,4:08.0,K. Korver misses 2-pt jump shot from 16 ft,,38,48
170,2,4:06.0,,Defensive rebound by N. Batum,38,48
171,2,4:01.0,,Turnover by N. Batum (bad pass),38,48
172,2,3:51.0,K. Korver misses 3-pt jump shot from 25 ft,,38,48
173,2,3:40.0,Offensive rebound by T. Thompson,,38,48
174,2,3:40.0,T. Thompson makes 2-pt layup at rim,,40,48
175,2,3:32.0,,C. Zeller makes 2-pt jump shot from 6 ft (assist by K. Walker),40,50
176,2,3:07.0,R. Hood misses 2-pt jump shot from 15 ft,,40,50
177,2,3:05.0,,Defensive rebound by M. Williams,40,50
178,2,3:02.0,,K. Walker misses 3-pt jump shot from 28 ft,40,50
179,2,3:02.0,,Offensive rebound by C. Zeller,40,50
180,2,2:59.0,,N. Batum misses 3-pt jump shot from 27 ft,40,50
181,2,2:59.0,Defensive rebound by G. Hill,,40,50
182,2,2:40.0,K. Korver makes 3-pt jump shot from 25 ft (assist by T. Thompson),,43,50
183,2,2:25.0,,M. Williams misses 3-pt jump shot from 29 ft,43,50
184,2,2:23.0,Defensive rebound by K. Korver,,43,50
185,2,2:20.0,S. Dekker makes 2-pt dunk from 1 ft (assist by K. Korver),,45,50
186,2,2:08.0,,N. Batum makes 3-pt jump shot from 28 ft (assist by K. Walker),45,53
187,2,1:51.0,T. Thompson makes 2-pt layup from 2 ft (assist by K. Korver),,47,53
188,2,1:36.0,,J. Lamb misses 2-pt jump shot from 10 ft,47,53
189,2,1:33.0,,Offensive rebound by N. Batum,47,53
190,2,1:32.0,,K. Walker misses 3-pt jump shot from 26 ft,47,53
191,2,1:29.0,,Offensive rebound by J. Lamb,47,53
192,2,1:26.0,,J. Lamb makes 2-pt layup from 2 ft,47,55
193,2,1:03.0,R. Hood makes 2-pt dunk from 1 ft (assist by K. Korver),,49,55
194,2,0:47.0,,J. Lamb makes 2-pt jump shot from 13 ft (assist by N. Batum),49,57
195,2,0:41.0,Offensive foul by K. Korver (drawn by J. Lamb),,49,57
196,2,0:41.0,Turnover by K. Korver (offensive foul),,49,57
197,2,0:41.0,C. Osman enters the game for G. Hill,,49,57
198,2,0:24.0,,K. Walker makes 2-pt jump shot from 19 ft,49,59
199,2,0:05.0,K. Korver makes 3-pt jump shot from 26 ft (assist by C. Osman),,52,59
200,2,0:00.0,,Turnover by K. Walker (lost ball; steal by T. Thompson),52,59
201,3,11:40.0,G. Hill makes 2-pt jump shot from 18 ft,,54,59
202,3,11:22.0,,K. Walker makes 2-pt jump shot from 23 ft (assist by N. Batum),54,61
203,3,10:54.0,T. Thompson makes 2-pt layup from 3 ft (assist by R. Hood),,56,61
204,3,10:35.0,,J. Lamb misses 2-pt jump shot from 15 ft,56,61
205,3,10:33.0,Defensive rebound by C. Osman,,56,61
206,3,10:14.0,Shooting foul by C. Zeller (drawn by C. Osman),,56,61
207,3,10:14.0,C. Osman makes free throw 1 of 2,,57,61
208,3,10:14.0,C. Osman makes free throw 2 of 2,,58,61
209,3,10:05.0,,Offensive foul by C. Zeller (drawn by C. Osman),58,61
210,3,10:05.0,,Turnover by C. Zeller (offensive foul),58,61
211,3,10:05.0,,W. Hernangómez enters the game for C. Zeller,58,61
212,3,9:56.0,Turnover by R. Hood (lost ball; steal by J. Lamb),,58,61
213,3,9:51.0,,J. Lamb makes 2-pt layup from 1 ft,58,63
214,3,9:38.0,Offensive foul by T. Thompson (drawn by N. Batum),,58,63
215,3,9:38.0,Turnover by T. Thompson (offensive foul),,58,63
216,3,9:27.0,,N. Batum makes 2-pt dunk from 1 ft (assist by W. Hernangómez),58,65
217,3,9:06.0,G. Hill misses 2-pt jump shot from 14 ft,,58,65
218,3,9:04.0,,Defensive rebound by K. Walker,58,65
219,3,8:57.0,,J. Lamb makes 2-pt layup from 2 ft (assist by K. Walker),58,67
220,3,8:47.0,R. Hood makes 2-pt layup from 3 ft (assist by G. Hill),,60,67
221,3,8:31.0,,N. Batum misses 2-pt jump shot from 3 ft,60,67
222,3,8:29.0,Defensive rebound by T. Thompson,,60,67
223,3,8:25.0,S. Dekker makes 2-pt layup from 3 ft (assist by C. Osman),,62,67
224,3,8:24.0,,Charlotte full timeout,62,67
225,3,8:24.0,,M. Kidd-Gilchrist enters the game for N. Batum,62,67
226,3,8:24.0,,T. Parker enters the game for M. Williams,62,67
227,3,8:10.0,,J. Lamb misses 2-pt layup from 1 ft,62,67
228,3,8:04.0,,Offensive rebound by K. Walker,62,67
229,3,8:02.0,,K. Walker makes 3-pt jump shot from 27 ft,62,70
230,3,7:45.0,Turnover by G. Hill (bad pass),,62,70
231,3,7:31.0,,T. Parker misses 2-pt layup from 1 ft,62,70
232,3,7:27.0,,Offensive rebound by W. Hernangómez,62,70
233,3,7:27.0,,W. Hernangómez makes 2-pt layup at rim,62,72
234,3,7:15.0,Offensive foul by R. Hood (drawn by K. Walker),,62,72
235,3,7:15.0,Turnover by R. Hood (offensive foul),,62,72
236,3,6:59.0,,J. Lamb misses 2-pt jump shot from 8 ft,62,72
237,3,6:58.0,,Offensive rebound by J. Lamb,62,72
238,3,6:58.0,,Shooting foul by G. Hill (drawn by J. Lamb),62,72
239,3,6:58.0,,J. Lamb makes free throw 1 of 2,62,73
240,3,6:58.0,,J. Lamb makes free throw 2 of 2,62,74
241,3,6:34.0,T. Thompson makes 2-pt layup from 2 ft,,64,74
242,3,6:09.0,,T. Parker misses 3-pt jump shot from 26 ft,64,74
243,3,6:07.0,Defensive rebound by T. Thompson,,64,74
244,3,6:00.0,C. Osman misses 2-pt jump shot from 15 ft,,64,74
245,3,5:58.0,,Defensive rebound by J. Lamb,64,74
246,3,5:50.0,,Shooting foul by S. Dekker (drawn by W. Hernangómez),64,74
247,3,5:50.0,,W. Hernangómez makes free throw 1 of 2,64,75
248,3,5:50.0,J. Clarkson enters the game for R. Hood,,64,75
249,3,5:50.0,,W. Hernangómez makes free throw 2 of 2,64,76
250,3,5:50.0,C. Sexton enters the game for G. Hill,,64,76
251,3,5:26.0,J. Clarkson makes 2-pt layup from 2 ft,,66,76
252,3,5:08.0,,K. Walker misses 3-pt jump shot from 27 ft,66,76
253,3,5:06.0,Defensive rebound by C. Osman,,66,76
254,3,5:00.0,C. Osman misses 2-pt layup from 5 ft (block by M. Kidd-Gilchrist),,66,76
255,3,4:57.0,,Defensive rebound by K. Walker,66,76
256,3,4:54.0,,Turnover by J. Lamb (bad pass; steal by C. Sexton),66,76
257,3,4:46.0,S. Dekker misses 3-pt jump shot from 24 ft,,66,76
258,3,4:44.0,,Defensive rebound by T. Parker,66,76
259,3,4:37.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by J. Lamb),66,79
260,3,4:13.0,C. Sexton makes 2-pt jump shot from 20 ft,,68,79
261,3,3:58.0,,Turnover by T. Parker (bad pass; steal by J. Clarkson),68,79
262,3,3:54.0,Turnover by C. Sexton (step out of bounds),,68,79
263,3,3:54.0,K. Korver enters the game for S. Dekker,,68,79
264,3,3:54.0,J. Smith enters the game for C. Osman,,68,79
265,3,3:54.0,,M. Bridges enters the game for J. Lamb,68,79
266,3,3:29.0,,K. Walker misses 2-pt layup from 2 ft,68,79
267,3,3:25.0,,Offensive rebound by W. Hernangómez,68,79
268,3,3:25.0,,W. Hernangómez makes 2-pt layup at rim,68,81
269,3,3:04.0,Turnover by Team (shot clock),,68,81
270,3,3:04.0,L. Nance enters the game for T. Thompson,,68,81
271,3,2:54.0,,T. Parker makes 2-pt jump shot from 5 ft,68,83
272,3,2:42.0,C. Sexton misses 2-pt jump shot from 17 ft,,68,83
273,3,2:40.0,,Defensive rebound by W. Hernangómez,68,83
274,3,2:30.0,,T. Parker makes 2-pt layup from 2 ft,68,85
275,3,2:21.0,Cleveland full timeout,,68,85
276,3,2:21.0,,M. Monk enters the game for K. Walker,68,85
277,3,2:09.0,L. Nance makes 2-pt layup from 3 ft (assist by J. Smith),,70,85
278,3,2:09.0,Shooting foul by M. Bridges (drawn by L. Nance),,70,85
279,3,2:09.0,L. Nance makes free throw 1 of 1,,71,85
280,3,1:57.0,,M. Bridges makes 2-pt layup from 2 ft (assist by W. Hernangómez),71,87
281,3,1:36.0,Shooting foul by T. Parker (drawn by K. Korver),,71,87
282,3,1:36.0,K. Korver makes free throw 1 of 2,,72,87
283,3,1:36.0,K. Korver makes free throw 2 of 2,,73,87
284,3,1:27.0,,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by T. Parker),73,89
285,3,1:13.0,L. Nance misses 2-pt jump shot from 12 ft,,73,89
286,3,1:12.0,,Defensive rebound by Team,73,89
287,3,1:05.0,,M. Monk makes 2-pt dunk from 1 ft (assist by T. Parker),73,91
288,3,0:44.0,C. Sexton misses 2-pt layup from 3 ft,,73,91
289,3,0:42.0,,Defensive rebound by W. Hernangómez,73,91
290,3,0:33.0,,M. Bridges misses 3-pt jump shot from 25 ft,73,91
291,3,0:31.0,Defensive rebound by L. Nance,,73,91
292,3,0:25.0,J. Clarkson misses 2-pt layup from 6 ft (block by W. Hernangómez),,73,91
293,3,0:22.0,,Defensive rebound by M. Kidd-Gilchrist,73,91
294,3,0:03.0,,Turnover by T. Parker (bad pass),73,91
295,3,0:03.0,Turnover by L. Nance (back court),,73,91
296,3,0:03.0,S. Dekker enters the game for K. Korver,,73,91
297,3,0:03.0,C. Osman enters the game for L. Nance,,73,91
298,3,0:03.0,,M. Williams enters the game for W. Hernangómez,73,91
299,3,0:00.0,,M. Monk makes 2-pt layup from 3 ft,73,93
300,4,11:48.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,73,93
301,4,11:45.0,Defensive rebound by L. Nance,,73,93
302,4,11:29.0,L. Nance makes 2-pt jump shot from 20 ft (assist by C. Sexton),,75,93
303,4,11:07.0,,M. Kidd-Gilchrist makes 2-pt dunk from 2 ft (assist by M. Monk),75,95
304,4,10:46.0,L. Nance misses 2-pt dunk from 3 ft,,75,95
305,4,10:42.0,,Defensive rebound by T. Parker,75,95
306,4,10:37.0,,M. Monk misses 3-pt jump shot from 27 ft,75,95
307,4,10:34.0,,Offensive rebound by M. Kidd-Gilchrist,75,95
308,4,10:25.0,,W. Hernangómez makes 2-pt jump shot from 1 ft (assist by T. Parker),75,97
309,4,10:25.0,,Shooting foul by C. Sexton (drawn by W. Hernangómez),75,97
310,4,10:25.0,,W. Hernangómez makes free throw 1 of 1,75,98
311,4,10:18.0,Personal foul by W. Hernangómez (drawn by L. Nance),,75,98
312,4,10:18.0,,M. Williams enters the game for W. Hernangómez,75,98
313,4,10:01.0,J. Clarkson makes 2-pt jump shot from 15 ft (assist by J. Smith),,77,98
314,4,9:33.0,,T. Parker misses 2-pt jump shot from 15 ft,77,98
315,4,9:31.0,,Offensive rebound by T. Parker,77,98
316,4,9:30.0,,T. Parker misses 2-pt jump shot from 4 ft (block by J. Clarkson),77,98
317,4,9:30.0,,Offensive rebound by Team,77,98
318,4,9:22.0,,M. Bridges makes 3-pt jump shot from 27 ft (assist by T. Parker),77,101
319,4,9:08.0,C. Sexton misses 2-pt jump shot from 12 ft,,77,101
320,4,9:06.0,,Defensive rebound by M. Kidd-Gilchrist,77,101
321,4,9:01.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 5 ft,77,103
322,4,8:54.0,Cleveland full timeout,,77,103
323,4,8:54.0,G. Hill enters the game for C. Sexton,,77,103
324,4,8:54.0,,N. Batum enters the game for M. Kidd-Gilchrist,77,103
325,4,8:54.0,,K. Walker enters the game for T. Parker,77,103
326,4,8:41.0,J. Clarkson misses 2-pt layup from 4 ft,,77,103
327,4,8:37.0,Offensive rebound by L. Nance,,77,103
328,4,8:37.0,L. Nance makes 2-pt layup from 1 ft,,79,103
329,4,8:24.0,,M. Monk makes 2-pt jump shot from 20 ft,79,105
330,4,8:04.0,L. Nance makes 2-pt dunk from 2 ft (assist by J. Smith),,81,105
331,4,7:49.0,,M. Monk misses 3-pt jump shot from 25 ft,81,105
332,4,7:48.0,,Offensive rebound by M. Bridges,81,105
333,4,7:39.0,,M. Bridges makes 2-pt hook shot from 2 ft (assist by M. Monk),81,107
334,4,7:28.0,G. Hill misses 3-pt jump shot from 28 ft,,81,107
335,4,7:26.0,,Defensive rebound by M. Williams,81,107
336,4,7:17.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Monk),81,110
337,4,7:14.0,Cleveland full timeout,,81,110
338,4,7:14.0,R. Hood enters the game for J. Clarkson,,81,110
339,4,7:14.0,T. Thompson enters the game for L. Nance,,81,110
340,4,7:14.0,,D. Bacon enters the game for M. Monk,81,110
341,4,7:14.0,,B. Biyombo enters the game for M. Williams,81,110
342,4,6:58.0,R. Hood misses 2-pt jump shot from 9 ft,,81,110
343,4,6:56.0,,Defensive rebound by N. Batum,81,110
344,4,6:49.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by N. Batum),81,112
345,4,6:29.0,J. Smith misses 3-pt jump shot from 27 ft,,81,112
346,4,6:27.0,,Defensive rebound by K. Walker,81,112
347,4,6:22.0,,K. Walker misses 3-pt jump shot from 25 ft,81,112
348,4,6:15.0,,Offensive rebound by N. Batum,81,112
349,4,6:15.0,,N. Batum misses 2-pt layup at rim,81,112
350,4,6:14.0,Defensive rebound by T. Thompson,,81,112
351,4,6:10.0,G. Hill misses 3-pt jump shot from 26 ft,,81,112
352,4,6:08.0,,Defensive rebound by B. Biyombo,81,112
353,4,6:04.0,,Turnover by K. Walker (step out of bounds),81,112
354,4,6:04.0,C. Sexton enters the game for G. Hill,,81,112
355,4,6:01.0,Personal take foul by K. Walker (drawn by C. Sexton),,81,112
356,4,6:01.0,,M. Monk enters the game for K. Walker,81,112
357,4,5:47.0,Personal foul by B. Biyombo (drawn by T. Thompson),,81,112
358,4,5:32.0,T. Thompson misses 2-pt jump shot from 14 ft,,81,112
359,4,5:32.0,Offensive rebound by Team,,81,112
360,4,5:32.0,Turnover by Team (shot clock),,81,112
361,4,5:24.0,,Personal foul by J. Smith (drawn by M. Bridges),81,112
362,4,5:24.0,D. Nwaba enters the game for C. Osman,,81,112
363,4,5:17.0,,Turnover by M. Monk (bad pass; steal by T. Thompson),81,112
364,4,5:11.0,J. Smith makes 3-pt jump shot from 29 ft (assist by D. Nwaba),,84,112
365,4,4:56.0,,M. Monk makes 3-pt jump shot from 27 ft (assist by N. Batum),84,115
366,4,4:41.0,R. Hood misses 2-pt jump shot from 6 ft,,84,115
367,4,4:39.0,,Defensive rebound by N. Batum,84,115
368,4,4:35.0,,Personal foul by R. Hood (drawn by D. Bacon),84,115
369,4,4:35.0,,F. Kaminsky enters the game for N. Batum,84,115
370,4,4:31.0,,Personal foul by D. Nwaba (drawn by B. Biyombo),84,115
371,4,4:31.0,K. Korver enters the game for R. Hood,,84,115
372,4,4:26.0,,Turnover by F. Kaminsky (bad pass; steal by J. Smith),84,115
373,4,4:23.0,Shooting foul by F. Kaminsky (drawn by D. Nwaba),,84,115
374,4,4:23.0,D. Nwaba makes free throw 1 of 2,,85,115
375,4,4:23.0,A. Žižić enters the game for T. Thompson,,85,115
376,4,4:23.0,D. Nwaba makes free throw 2 of 2,,86,115
377,4,4:01.0,,M. Monk misses 2-pt layup from 3 ft,86,115
378,4,3:59.0,Defensive rebound by A. Žižić,,86,115
379,4,3:53.0,J. Smith misses 2-pt jump shot from 20 ft,,86,115
