,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
117,1,1:58.0,M. Scott misses 2-pt jump shot from 16 ft,,20,15
118,1,1:55.0,,Defensive rebound by T. Chandler,20,15
119,1,1:44.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Hart),20,18
120,1,1:33.0,Shooting foul by B. Ingram (drawn by L. Williams),,20,18
121,1,1:33.0,L. Williams makes free throw 1 of 2,,21,18
122,1,1:33.0,T. Wallace enters the game for T. Harris,,21,18
123,1,1:33.0,,L. Ball enters the game for B. Ingram,21,18
124,1,1:33.0,L. Williams makes free throw 2 of 2,,22,18
125,1,1:24.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,22,18
126,1,1:20.0,,Offensive rebound by T. Chandler,22,18
127,1,1:17.0,,L. Stephenson misses 2-pt jump shot from 18 ft,22,18
128,1,1:13.0,Defensive rebound by L. Williams,,22,18
129,1,1:04.0,L. Williams makes 2-pt layup from 1 ft,,24,18
130,1,0:56.0,,Shooting foul by M. Scott (drawn by K. Caldwell-Pope),24,18
131,1,0:56.0,,K. Caldwell-Pope makes free throw 1 of 2,24,19
132,1,0:56.0,,K. Caldwell-Pope makes free throw 2 of 2,24,20
133,1,0:47.0,L. Williams misses 2-pt jump shot from 18 ft,,24,20
134,1,0:45.0,,Defensive rebound by J. Hart,24,20
135,1,0:41.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,24,20
136,1,0:38.0,Defensive rebound by M. Harrell,,24,20
137,1,0:28.0,T. Wallace makes 2-pt layup from 1 ft (assist by M. Scott),,26,20
138,1,0:06.0,,L. Stephenson makes 3-pt jump shot from 28 ft,26,23
139,1,0:01.0,P. Beverley misses 2-pt layup from 3 ft,,26,23
140,1,0:01.0,Offensive rebound by M. Harrell,,26,23
141,1,0:01.0,M. Harrell makes 2-pt layup at rim,,28,23
142,2,11:48.0,,K. Kuzma misses 3-pt jump shot from 25 ft,28,23
143,2,11:43.0,Defensive rebound by L. Williams,,28,23
144,2,11:38.0,L. Williams misses 2-pt jump shot from 16 ft,,28,23
145,2,11:36.0,,Defensive rebound by L. Stephenson,28,23
146,2,11:33.0,,Turnover by L. Stephenson (bad pass),28,23
147,2,11:23.0,Def 3 sec tech foul by Team,,28,23
148,2,11:23.0,L. Williams makes technical free throw,,29,23
149,2,11:15.0,T. Wallace makes 2-pt jump shot from 11 ft (assist by M. Scott),,31,23
150,2,11:03.0,,Shooting foul by T. Wallace (drawn by L. Ball),31,23
151,2,11:03.0,,L. Ball makes free throw 1 of 2,31,24
152,2,11:03.0,,L. Ball makes free throw 2 of 2,31,25
153,2,10:56.0,Offensive foul by M. Harrell (drawn by K. Caldwell-Pope),,31,25
154,2,10:56.0,Turnover by M. Harrell (offensive foul),,31,25
155,2,10:49.0,,Shooting foul by M. Harrell (drawn by I. Zubac),31,25
156,2,10:49.0,,I. Zubac makes free throw 1 of 2,31,26
157,2,10:49.0,D. Gallinari enters the game for M. Harrell,,31,26
158,2,10:49.0,,I. Zubac makes free throw 2 of 2,31,27
159,2,10:37.0,D. Gallinari makes 2-pt jump shot from 18 ft (assist by T. Wallace),,33,27
160,2,10:18.0,,K. Kuzma makes 2-pt jump shot from 12 ft (assist by L. Ball),33,29
161,2,9:59.0,D. Gallinari makes 2-pt dunk at rim,,35,29
162,2,9:48.0,,I. Zubac makes 2-pt layup from 1 ft (assist by L. Stephenson),35,31
163,2,9:48.0,,Shooting foul by M. Scott (drawn by I. Zubac),35,31
164,2,9:48.0,,I. Zubac makes free throw 1 of 1,35,32
165,2,9:28.0,Shooting foul by L. Stephenson (drawn by D. Gallinari),,35,32
166,2,9:28.0,D. Gallinari makes free throw 1 of 2,,36,32
167,2,9:28.0,D. Gallinari makes free throw 2 of 2,,37,32
168,2,9:10.0,,Shooting foul by M. Scott (drawn by I. Zubac),37,32
169,2,9:10.0,,I. Zubac makes free throw 1 of 2,37,33
170,2,9:10.0,,I. Zubac makes free throw 2 of 2,37,34
171,2,8:58.0,P. Beverley misses 3-pt jump shot from 26 ft,,37,34
172,2,8:54.0,,Defensive rebound by K. Caldwell-Pope,37,34
173,2,8:52.0,,L. Ball misses 2-pt layup from 2 ft,37,34
174,2,8:49.0,Defensive rebound by M. Scott,,37,34
175,2,8:37.0,D. Gallinari misses 2-pt layup from 1 ft,,37,34
176,2,8:36.0,,Defensive rebound by K. Caldwell-Pope,37,34
177,2,8:31.0,,K. Kuzma makes 2-pt layup from 3 ft (assist by K. Caldwell-Pope),37,36
178,2,8:22.0,L. Williams makes 2-pt layup from 2 ft,,39,36
179,2,8:22.0,Shooting foul by K. Kuzma (drawn by L. Williams),,39,36
180,2,8:22.0,S. Gilgeous-Alexander enters the game for M. Scott,,39,36
181,2,8:22.0,B. Marjanović enters the game for T. Wallace,,39,36
182,2,8:22.0,L. Williams makes free throw 1 of 1,,40,36
183,2,7:58.0,,I. Zubac misses 2-pt hook shot from 3 ft (block by B. Marjanović),40,36
184,2,7:55.0,Defensive rebound by L. Williams,,40,36
185,2,7:49.0,D. Gallinari misses 3-pt jump shot from 26 ft,,40,36
186,2,7:44.0,,Defensive rebound by K. Kuzma,40,36
187,2,7:44.0,T. Harris enters the game for P. Beverley,,40,36
188,2,7:32.0,,Turnover by K. Kuzma (lost ball; steal by D. Gallinari),40,36
189,2,7:23.0,L. Williams makes 2-pt jump shot from 21 ft,,42,36
190,2,7:06.0,,L. Stephenson misses 2-pt jump shot from 15 ft,42,36
191,2,7:04.0,Defensive rebound by D. Gallinari,,42,36
192,2,6:53.0,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,,42,36
193,2,6:48.0,,Defensive rebound by K. Kuzma,42,36
194,2,6:45.0,,K. Kuzma makes 2-pt layup from 3 ft,42,38
195,2,6:29.0,B. Marjanović makes 2-pt layup from 1 ft (assist by L. Williams),,44,38
196,2,6:28.0,,LA Lakers full timeout,44,38
197,2,6:28.0,A. Bradley enters the game for L. Williams,,44,38
198,2,6:28.0,,T. Chandler enters the game for L. Stephenson,44,38
199,2,6:28.0,,B. Ingram enters the game for I. Zubac,44,38
200,2,6:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,44,38
201,2,6:11.0,Defensive rebound by D. Gallinari,,44,38
202,2,6:11.0,,J. Hart enters the game for K. Caldwell-Pope,44,38
203,2,6:01.0,T. Harris misses 2-pt jump shot from 14 ft,,44,38
204,2,5:58.0,,Defensive rebound by K. Kuzma,44,38
205,2,5:53.0,,B. Ingram misses 2-pt layup from 2 ft,44,38
206,2,5:49.0,Defensive rebound by B. Marjanović,,44,38
207,2,5:29.0,S. Gilgeous-Alexander misses 2-pt jump shot from 10 ft,,44,38
208,2,5:27.0,,Defensive rebound by T. Chandler,44,38
209,2,5:16.0,,Personal foul by S. Gilgeous-Alexander (drawn by K. Kuzma),44,38
210,2,5:16.0,,K. Kuzma makes free throw 1 of 2,44,39
211,2,5:16.0,P. Beverley enters the game for S. Gilgeous-Alexander,,44,39
212,2,5:16.0,,K. Kuzma makes free throw 2 of 2,44,40
213,2,5:03.0,T. Harris misses 2-pt jump shot from 6 ft,,44,40
214,2,5:01.0,,Defensive rebound by T. Chandler,44,40
215,2,4:45.0,,L. Ball misses 3-pt jump shot from 26 ft,44,40
216,2,4:41.0,Defensive rebound by T. Harris,,44,40
217,2,4:25.0,D. Gallinari misses 2-pt layup from 5 ft,,44,40
218,2,4:24.0,,Defensive rebound by K. Kuzma,44,40
219,2,4:18.0,,Turnover by K. Kuzma (lost ball; steal by T. Harris),44,40
220,2,4:14.0,A. Bradley misses 3-pt jump shot from 23 ft,,44,40
221,2,4:11.0,,Defensive rebound by K. Kuzma,44,40
222,2,4:11.0,,Personal take foul by B. Marjanović (drawn by K. Kuzma),44,40
223,2,4:11.0,LA Clippers full timeout,,44,40
224,2,4:11.0,,K. Kuzma makes free throw 1 of 2,44,41
225,2,4:11.0,,K. Kuzma makes free throw 2 of 2,44,42
226,2,3:47.0,Turnover by Team (shot clock),,44,42
227,2,3:36.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by T. Chandler),44,45
228,2,3:15.0,Turnover by B. Marjanović (bad pass; steal by J. Hart),,44,45
229,2,3:11.0,,K. Kuzma misses 3-pt jump shot from 23 ft,44,45
230,2,3:06.0,Defensive rebound by T. Harris,,44,45
231,2,2:59.0,Turnover by P. Beverley (bad pass; steal by L. Ball),,44,45
232,2,2:55.0,,L. Ball misses 2-pt layup from 3 ft,44,45
233,2,2:53.0,Defensive rebound by D. Gallinari,,44,45
234,2,2:49.0,A. Bradley misses 3-pt jump shot from 25 ft,,44,45
235,2,2:46.0,,Defensive rebound by T. Chandler,44,45
236,2,2:29.0,,K. Kuzma misses 2-pt jump shot from 16 ft,44,45
237,2,2:26.0,Defensive rebound by T. Harris,,44,45
238,2,2:23.0,Offensive foul by B. Marjanović (drawn by J. Hart),,44,45
239,2,2:23.0,Turnover by B. Marjanović (offensive foul),,44,45
240,2,2:23.0,M. Scott enters the game for P. Beverley,,44,45
241,2,2:23.0,L. Williams enters the game for B. Marjanović,,44,45
242,2,2:06.0,,B. Ingram makes 2-pt jump shot from 13 ft (assist by K. Kuzma),44,47
243,2,1:47.0,D. Gallinari makes 2-pt jump shot from 20 ft,,46,47
244,2,1:36.0,,B. Ingram misses 2-pt jump shot from 17 ft,46,47
245,2,1:33.0,Defensive rebound by D. Gallinari,,46,47
246,2,1:25.0,D. Gallinari makes 2-pt jump shot from 4 ft,,48,47
247,2,1:07.0,,T. Chandler makes 2-pt dunk at rim (assist by K. Kuzma),48,49
248,2,0:50.0,D. Gallinari misses 2-pt jump shot from 19 ft,,48,49
249,2,0:47.0,,Defensive rebound by T. Chandler,48,49
250,2,0:37.0,,T. Chandler makes 2-pt dunk at rim (assist by L. Ball),48,51
251,2,0:27.0,M. Scott misses 3-pt jump shot from 26 ft,,48,51
252,2,0:23.0,,Defensive rebound by B. Ingram,48,51
253,2,0:03.0,,L. Ball makes 3-pt jump shot from 30 ft,48,54
254,2,0:00.0,L. Williams makes 3-pt jump shot from 34 ft,,51,54
255,3,11:42.0,,B. Ingram misses 2-pt jump shot from 11 ft,51,54
256,3,11:36.0,Defensive rebound by T. Harris,,51,54
257,3,11:21.0,B. Marjanović misses 2-pt hook shot from 6 ft,,51,54
258,3,11:19.0,,Defensive rebound by J. Hart,51,54
259,3,11:05.0,,J. Hart misses 2-pt jump shot from 19 ft,51,54
260,3,11:01.0,,Offensive rebound by L. Ball,51,54
261,3,10:56.0,,L. Ball makes 2-pt jump shot from 8 ft,51,56
262,3,10:46.0,Turnover by B. Marjanović (bad pass),,51,56
263,3,10:30.0,,L. Ball misses 2-pt jump shot from 17 ft,51,56
264,3,10:26.0,Defensive rebound by D. Gallinari,,51,56
265,3,10:16.0,S. Gilgeous-Alexander misses 2-pt jump shot from 10 ft,,51,56
266,3,10:12.0,,Defensive rebound by J. Hart,51,56
267,3,10:06.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Hart),51,59
268,3,10:06.0,LA Clippers full timeout,,51,59
269,3,10:06.0,M. Gortat enters the game for B. Marjanović,,51,59
270,3,9:48.0,Personal foul by B. Ingram (drawn by M. Gortat),,51,59
271,3,9:45.0,Offensive foul by M. Gortat (drawn by J. Hart),,51,59
272,3,9:45.0,Turnover by M. Gortat (offensive foul),,51,59
273,3,9:33.0,,Turnover by K. Kuzma (lost ball; steal by M. Gortat),51,59
274,3,9:31.0,Turnover by M. Gortat (bad pass; steal by J. Hart),,51,59
275,3,9:26.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by J. Hart),51,61
276,3,9:10.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by M. Gortat),,54,61
277,3,8:57.0,,J. Hart makes 2-pt dunk from 1 ft (assist by I. Zubac),54,63
278,3,8:43.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by M. Gortat),,56,63
279,3,8:32.0,,L. Ball makes 3-pt jump shot from 28 ft (assist by I. Zubac),56,66
280,3,8:13.0,M. Gortat makes 2-pt jump shot from 3 ft (assist by D. Gallinari),,58,66
281,3,8:03.0,,Offensive foul by B. Ingram (drawn by S. Gilgeous-Alexander),58,66
282,3,8:03.0,,Turnover by B. Ingram (offensive foul),58,66
283,3,8:03.0,,K. Caldwell-Pope enters the game for B. Ingram,58,66
284,3,7:55.0,S. Gilgeous-Alexander misses 2-pt layup from 4 ft (block by I. Zubac),,58,66
285,3,7:51.0,,Defensive rebound by L. Ball,58,66
286,3,7:49.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft (block by D. Gallinari),58,66
287,3,7:49.0,,Offensive rebound by Team,58,66
288,3,7:47.0,,K. Kuzma misses 3-pt jump shot from 24 ft,58,66
289,3,7:44.0,Defensive rebound by M. Gortat,,58,66
290,3,7:38.0,D. Gallinari misses 3-pt jump shot from 27 ft,,58,66
291,3,7:35.0,,Defensive rebound by L. Ball,58,66
292,3,7:30.0,,J. Hart makes 2-pt layup from 1 ft (assist by L. Ball),58,68
293,3,7:18.0,Shooting foul by L. Ball (drawn by S. Gilgeous-Alexander),,58,68
294,3,7:18.0,S. Gilgeous-Alexander makes free throw 1 of 2,,59,68
295,3,7:18.0,S. Gilgeous-Alexander makes free throw 2 of 2,,60,68
296,3,7:11.0,,Personal foul by A. Bradley (drawn by L. Ball),60,68
297,3,7:02.0,,J. Hart makes 2-pt jump shot from 15 ft (assist by I. Zubac),60,70
298,3,6:51.0,T. Harris misses 3-pt jump shot from 25 ft,,60,70
299,3,6:46.0,,Defensive rebound by K. Kuzma,60,70
300,3,6:40.0,,Turnover by I. Zubac (off goaltending),60,70
301,3,6:30.0,A. Bradley makes 2-pt layup from 1 ft (assist by M. Gortat),,62,70
302,3,6:15.0,,K. Kuzma misses 2-pt layup from 4 ft (block by M. Gortat),62,70
303,3,6:15.0,,Offensive rebound by Team,62,70
304,3,6:08.0,,Turnover by K. Caldwell-Pope (lost ball; steal by S. Gilgeous-Alexander),62,70
305,3,6:07.0,Turnover by T. Harris (bad pass),,62,70
306,3,5:56.0,,Turnover by L. Ball (out of bounds lost ball),62,70
307,3,5:44.0,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft (assist by M. Gortat),,64,70
308,3,5:42.0,,LA Lakers full timeout,64,70
309,3,5:27.0,,J. Hart misses 2-pt jump shot from 18 ft,64,70
310,3,5:23.0,Defensive rebound by D. Gallinari,,64,70
311,3,5:10.0,S. Gilgeous-Alexander misses 2-pt jump shot from 4 ft,,64,70
312,3,5:08.0,,Defensive rebound by K. Caldwell-Pope,64,70
313,3,5:01.0,,L. Ball misses 3-pt jump shot from 27 ft,64,70
314,3,4:58.0,Defensive rebound by A. Bradley,,64,70
315,3,4:58.0,P. Beverley enters the game for D. Gallinari,,64,70
316,3,4:58.0,L. Williams enters the game for S. Gilgeous-Alexander,,64,70
317,3,4:58.0,,T. Chandler enters the game for I. Zubac,64,70
318,3,4:39.0,L. Williams makes 3-pt jump shot from 27 ft,,67,70
319,3,4:20.0,,K. Kuzma misses 3-pt jump shot from 25 ft,67,70
320,3,4:17.0,Defensive rebound by M. Gortat,,67,70
321,3,4:09.0,A. Bradley misses 2-pt jump shot from 5 ft,,67,70
322,3,4:08.0,Offensive rebound by M. Gortat,,67,70
323,3,4:06.0,M. Gortat misses 2-pt hook shot from 10 ft,,67,70
324,3,4:06.0,,Defensive rebound by K. Kuzma,67,70
325,3,3:49.0,,T. Chandler misses 2-pt layup from 2 ft,67,70
326,3,3:45.0,,Offensive rebound by T. Chandler,67,70
327,3,3:44.0,,T. Chandler misses 2-pt layup from 2 ft,67,70
328,3,3:41.0,,Offensive rebound by L. Ball,67,70
329,3,3:41.0,,L. Ball makes 2-pt layup at rim,67,72
330,3,3:33.0,L. Williams makes 2-pt jump shot from 19 ft (assist by M. Gortat),,69,72
331,3,3:16.0,,Shooting foul by T. Harris (drawn by K. Kuzma),69,72
332,3,3:16.0,,K. Kuzma makes free throw 1 of 2,69,73
333,3,3:16.0,,K. Kuzma makes free throw 2 of 2,69,74
334,3,3:11.0,Shooting foul by L. Ball (drawn by L. Williams),,69,74
335,3,3:11.0,L. Williams makes free throw 1 of 2,,70,74
336,3,3:11.0,L. Williams makes free throw 2 of 2,,71,74
337,3,2:57.0,,K. Kuzma makes 2-pt jump shot from 17 ft,71,76
338,3,2:46.0,L. Williams misses 2-pt jump shot from 18 ft,,71,76
339,3,2:44.0,,Defensive rebound by T. Chandler,71,76
340,3,2:35.0,,Shooting foul by M. Gortat (drawn by T. Chandler),71,76
341,3,2:35.0,,T. Chandler misses free throw 1 of 2,71,76
342,3,2:35.0,,Offensive rebound by Team,71,76
343,3,2:35.0,M. Harrell enters the game for M. Gortat,,71,76
344,3,2:35.0,S. Thornwell enters the game for T. Harris,,71,76
345,3,2:35.0,,L. Stephenson enters the game for J. Hart,71,76
346,3,2:35.0,,T. Chandler makes free throw 2 of 2,71,77
347,3,2:26.0,L. Williams makes 2-pt layup from 1 ft,,73,77
348,3,2:13.0,,L. Stephenson makes 3-pt jump shot from 27 ft (assist by K. Kuzma),73,80
349,3,1:59.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,75,80
350,3,1:40.0,,Turnover by K. Kuzma (bad pass; steal by M. Harrell),75,80
351,3,1:36.0,S. Thornwell makes 2-pt layup from 4 ft (assist by P. Beverley),,77,80
352,3,1:36.0,Shooting foul by L. Ball (drawn by S. Thornwell),,77,80
353,3,1:36.0,S. Thornwell makes free throw 1 of 1,,78,80
354,3,1:26.0,,Turnover by L. Ball (bad pass),78,80
355,3,1:26.0,,A. Caruso enters the game for L. Ball,78,80
356,3,1:21.0,Personal foul by A. Caruso (drawn by P. Beverley),,78,80
357,3,1:21.0,P. Beverley makes free throw 1 of 2,,79,80
358,3,1:21.0,P. Beverley makes free throw 2 of 2,,80,80
359,3,1:21.0,T. Wallace enters the game for A. Bradley,,80,80
360,3,1:07.0,,K. Kuzma misses 2-pt jump shot from 9 ft,80,80
361,3,1:06.0,Defensive rebound by P. Beverley,,80,80
362,3,1:06.0,Personal foul by T. Chandler (drawn by P. Beverley),,80,80
363,3,1:06.0,P. Beverley makes free throw 1 of 2,,81,80
364,3,1:06.0,P. Beverley makes free throw 2 of 2,,82,80
365,3,0:48.0,,Turnover by L. Stephenson (bad pass; steal by M. Harrell),82,80
366,3,0:26.0,L. Williams misses 2-pt jump shot from 22 ft,,82,80
367,3,0:23.0,,Defensive rebound by T. Chandler,82,80
368,3,0:06.0,,Personal foul by S. Thornwell (drawn by K. Kuzma),82,80
369,3,0:06.0,A. Bradley enters the game for L. Williams,,82,80
370,3,0:02.0,,K. Kuzma misses 2-pt jump shot from 13 ft,82,80
371,3,0:00.0,Defensive rebound by A. Bradley,,82,80
372,3,0:00.0,A. Bradley misses 3-pt jump shot from 45 ft,,82,80
373,3,0:00.0,Offensive rebound by Team,,82,80
374,4,11:49.0,L. Williams makes 2-pt jump shot from 8 ft,,84,80
375,4,11:34.0,,Personal foul by S. Thornwell (drawn by J. Hart),84,80
376,4,11:24.0,,B. Ingram misses 2-pt layup from 5 ft,84,80
377,4,11:24.0,,Offensive rebound by Team,84,80
378,4,11:24.0,Loose ball foul by S. Thornwell (drawn by I. Zubac),,84,80
