,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
58,1,4:05.0,,Offensive rebound by C. Joseph,20,19
59,1,3:53.0,,Turnover by C. Joseph (traveling),20,19
60,1,3:53.0,A. Trier enters the game for D. Dotson,,20,19
61,1,3:53.0,,D. Sabonis enters the game for T. Young,20,19
62,1,3:33.0,E. Mudiay misses 2-pt jump shot from 12 ft,,20,19
63,1,3:30.0,,Defensive rebound by M. Turner,20,19
64,1,3:23.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,20,19
65,1,3:19.0,Defensive rebound by D. Jordan,,20,19
66,1,3:01.0,N. Vonleh misses 3-pt jump shot from 24 ft,,20,19
67,1,2:58.0,Offensive rebound by D. Jordan,,20,19
68,1,2:54.0,K. Knox makes 3-pt jump shot from 28 ft (assist by D. Jordan),,23,19
69,1,2:38.0,,D. Sabonis misses 2-pt hook shot from 6 ft,23,19
70,1,2:36.0,Defensive rebound by D. Jordan,,23,19
71,1,2:24.0,A. Trier misses 3-pt jump shot from 27 ft,,23,19
72,1,2:20.0,,Defensive rebound by B. Bogdanović,23,19
73,1,2:08.0,,C. Joseph misses 2-pt jump shot from 8 ft,23,19
74,1,2:07.0,Loose ball foul by N. Vonleh (drawn by D. Sabonis),,23,19
75,1,2:07.0,,Offensive rebound by Team,23,19
76,1,2:07.0,New York full timeout,,23,19
77,1,2:07.0,M. Robinson enters the game for D. Jordan,,23,19
78,1,2:07.0,,A. Holiday enters the game for B. Bogdanović,23,19
79,1,2:07.0,,D. McDermott enters the game for W. Matthews,23,19
80,1,2:07.0,,D. Sabonis makes free throw 1 of 2,23,20
81,1,2:07.0,,D. Sabonis makes free throw 2 of 2,23,21
82,1,1:47.0,Shooting foul by D. McDermott (drawn by K. Knox),,23,21
83,1,1:47.0,K. Knox makes free throw 1 of 2,,24,21
84,1,1:47.0,K. Knox makes free throw 2 of 2,,25,21
85,1,1:26.0,,D. Sabonis makes 2-pt hook shot from 7 ft,25,23
86,1,1:13.0,E. Mudiay misses 2-pt jump shot from 7 ft,,25,23
87,1,1:12.0,Offensive rebound by Team,,25,23
88,1,1:12.0,,Loose ball foul by D. Sabonis (drawn by N. Vonleh),25,23
89,1,1:12.0,N. Vonleh makes free throw 1 of 2,,26,23
90,1,1:12.0,N. Vonleh makes free throw 2 of 2,,27,23
91,1,0:54.0,,D. Sabonis misses 2-pt layup from 3 ft (block by M. Robinson),27,23
92,1,0:51.0,Defensive rebound by M. Robinson,,27,23
93,1,0:40.0,A. Trier misses 2-pt jump shot from 16 ft,,27,23
94,1,0:37.0,,Defensive rebound by C. Joseph,27,23
95,1,0:36.0,,Personal foul by N. Vonleh (drawn by C. Joseph),27,23
96,1,0:36.0,,C. Joseph makes free throw 1 of 2,27,24
97,1,0:36.0,L. Thomas enters the game for N. Vonleh,,27,24
98,1,0:36.0,,T. Leaf enters the game for M. Turner,27,24
99,1,0:36.0,,C. Joseph makes free throw 2 of 2,27,25
100,1,0:29.0,A. Trier misses 3-pt jump shot from 26 ft,,27,25
101,1,0:28.0,,Defensive rebound by D. McDermott,27,25
102,1,0:07.0,,A. Holiday makes 2-pt jump shot from 19 ft,27,27
103,1,0:00.0,E. Mudiay makes 2-pt jump shot from 14 ft,,29,27
104,2,11:38.0,,A. Holiday misses 2-pt jump shot from 20 ft,29,27
105,2,11:34.0,,Offensive rebound by T. Leaf,29,27
106,2,11:34.0,,T. Leaf makes 2-pt layup from 1 ft,29,29
107,2,11:19.0,D. Dotson misses 2-pt jump shot from 19 ft,,29,29
108,2,11:17.0,,Defensive rebound by D. Sabonis,29,29
109,2,11:07.0,,D. Sabonis misses 3-pt jump shot from 26 ft,29,29
110,2,11:04.0,Defensive rebound by E. Mudiay,,29,29
111,2,11:01.0,E. Mudiay makes 2-pt layup from 3 ft,,31,29
112,2,10:49.0,,Turnover by D. Sabonis (lost ball; steal by D. Dotson),31,29
113,2,10:45.0,Turnover by A. Trier (traveling),,31,29
114,2,10:38.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),31,31
115,2,10:38.0,,Shooting foul by M. Robinson (drawn by D. Sabonis),31,31
116,2,10:38.0,,D. Sabonis misses free throw 1 of 1,31,31
117,2,10:36.0,Defensive rebound by D. Dotson,,31,31
118,2,10:20.0,L. Thomas misses 3-pt jump shot from 24 ft,,31,31
119,2,10:17.0,,Defensive rebound by D. Sabonis,31,31
120,2,10:12.0,,D. McDermott misses 3-pt jump shot from 27 ft,31,31
121,2,10:07.0,Defensive rebound by A. Trier,,31,31
122,2,9:54.0,M. Robinson makes 2-pt layup from 1 ft (assist by D. Dotson),,33,31
123,2,9:45.0,,C. Joseph misses 3-pt jump shot from 24 ft,33,31
124,2,9:43.0,,Offensive rebound by D. McDermott,33,31
125,2,9:42.0,,D. McDermott makes 2-pt layup from 1 ft,33,33
126,2,9:42.0,,Shooting foul by M. Robinson (drawn by D. McDermott),33,33
127,2,9:42.0,,D. McDermott misses free throw 1 of 1,33,33
128,2,9:39.0,,Offensive rebound by D. Sabonis,33,33
129,2,9:38.0,,D. Sabonis misses 2-pt layup from 1 ft (block by M. Robinson),33,33
130,2,9:35.0,Defensive rebound by L. Thomas,,33,33
131,2,9:30.0,Shooting foul by D. McDermott (drawn by M. Robinson),,33,33
132,2,9:30.0,M. Robinson makes free throw 1 of 2,,34,33
133,2,9:30.0,M. Robinson misses free throw 2 of 2,,34,33
134,2,9:29.0,,Defensive rebound by D. Sabonis,34,33
135,2,9:20.0,,D. McDermott makes 2-pt jump shot from 19 ft (assist by C. Joseph),34,35
136,2,9:09.0,Personal foul by A. Holiday (drawn by E. Mudiay),,34,35
137,2,9:09.0,,T. Young enters the game for T. Leaf,34,35
138,2,8:55.0,Turnover by A. Trier (bad pass),,34,35
139,2,8:43.0,,D. Sabonis misses 2-pt jump shot from 15 ft,34,35
140,2,8:40.0,Defensive rebound by E. Mudiay,,34,35
141,2,8:37.0,L. Thomas makes 2-pt layup at rim (assist by E. Mudiay),,36,35
142,2,8:25.0,,Offensive foul by D. Sabonis (drawn by L. Thomas),36,35
143,2,8:25.0,,Turnover by D. Sabonis (offensive foul),36,35
144,2,8:08.0,Turnover by L. Thomas (lost ball; steal by D. McDermott),,36,35
145,2,8:08.0,,B. Bogdanović enters the game for A. Holiday,36,35
146,2,8:08.0,,D. Collison enters the game for D. McDermott,36,35
147,2,7:55.0,,T. Young misses 2-pt layup from 1 ft,36,35
148,2,7:53.0,Defensive rebound by L. Thomas,,36,35
149,2,7:45.0,A. Trier misses 2-pt jump shot from 17 ft,,36,35
150,2,7:43.0,,Defensive rebound by Team,36,35
151,2,7:43.0,Loose ball foul by M. Robinson (drawn by D. Sabonis),,36,35
152,2,7:43.0,D. Jordan enters the game for M. Robinson,,36,35
153,2,7:43.0,D. Smith enters the game for A. Trier,,36,35
154,2,7:33.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Collison),36,37
155,2,7:27.0,New York full timeout,,36,37
156,2,7:27.0,N. Vonleh enters the game for L. Thomas,,36,37
157,2,7:27.0,,W. Matthews enters the game for C. Joseph,36,37
158,2,7:17.0,Turnover by D. Dotson (traveling),,36,37
159,2,7:03.0,,D. Sabonis misses 2-pt layup from 1 ft (block by E. Mudiay),36,37
160,2,7:00.0,Defensive rebound by D. Jordan,,36,37
161,2,6:46.0,D. Dotson makes 3-pt jump shot from 27 ft (assist by D. Jordan),,39,37
162,2,6:24.0,,W. Matthews misses 3-pt jump shot from 25 ft,39,37
163,2,6:21.0,Defensive rebound by D. Dotson,,39,37
164,2,6:02.0,D. Dotson makes 2-pt jump shot from 6 ft,,41,37
165,2,5:48.0,,D. Sabonis misses 2-pt jump shot from 12 ft,41,37
166,2,5:45.0,Defensive rebound by D. Jordan,,41,37
167,2,5:35.0,E. Mudiay makes 3-pt jump shot from 26 ft (assist by D. Jordan),,44,37
168,2,5:26.0,,Indiana full timeout,44,37
169,2,5:26.0,,M. Turner enters the game for D. Sabonis,44,37
170,2,5:21.0,,M. Turner misses 2-pt jump shot from 20 ft,44,37
171,2,5:17.0,Defensive rebound by D. Jordan,,44,37
172,2,5:08.0,N. Vonleh misses 2-pt layup at rim,,44,37
173,2,5:05.0,Offensive rebound by N. Vonleh,,44,37
174,2,5:04.0,D. Dotson makes 3-pt jump shot from 24 ft (assist by N. Vonleh),,47,37
175,2,4:53.0,,B. Bogdanović makes 2-pt jump shot from 12 ft,47,39
176,2,4:27.0,Turnover by D. Smith (bad pass),,47,39
177,2,4:17.0,,D. Collison makes 2-pt jump shot from 18 ft,47,41
178,2,3:52.0,D. Smith misses 2-pt jump shot from 21 ft,,47,41
179,2,3:47.0,Offensive rebound by D. Jordan,,47,41
180,2,3:47.0,D. Jordan makes 2-pt dunk at rim,,49,41
181,2,3:40.0,,Shooting foul by D. Smith (drawn by D. Collison),49,41
182,2,3:40.0,,D. Collison makes free throw 1 of 2,49,42
183,2,3:40.0,K. Knox enters the game for D. Smith,,49,42
184,2,3:40.0,,D. Collison makes free throw 2 of 2,49,43
185,2,3:21.0,Personal foul by T. Young (drawn by N. Vonleh),,49,43
186,2,3:08.0,Turnover by D. Dotson (traveling),,49,43
187,2,2:57.0,,M. Turner misses 2-pt jump shot from 19 ft,49,43
188,2,2:54.0,Defensive rebound by K. Knox,,49,43
189,2,2:45.0,Turnover by D. Jordan (bad pass; steal by M. Turner),,49,43
190,2,2:42.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by D. Collison),49,46
191,2,2:19.0,K. Knox misses 2-pt jump shot from 18 ft,,49,46
192,2,2:16.0,,Defensive rebound by D. Collison,49,46
193,2,2:02.0,,T. Young misses 3-pt jump shot from 27 ft,49,46
194,2,1:58.0,,Offensive rebound by T. Young,49,46
195,2,1:56.0,,D. Collison makes 2-pt layup from 1 ft (assist by T. Young),49,48
196,2,1:32.0,D. Jordan misses 2-pt layup from 1 ft,,49,48
197,2,1:30.0,,Defensive rebound by M. Turner,49,48
198,2,1:21.0,,Shooting foul by D. Dotson (drawn by W. Matthews),49,48
199,2,1:21.0,,W. Matthews makes free throw 1 of 3,49,49
200,2,1:21.0,A. Trier enters the game for D. Dotson,,49,49
201,2,1:21.0,,C. Joseph enters the game for D. Collison,49,49
202,2,1:21.0,,W. Matthews makes free throw 2 of 3,49,50
203,2,1:21.0,,W. Matthews makes free throw 3 of 3,49,51
204,2,1:03.0,N. Vonleh misses 2-pt hook shot from 2 ft (block by M. Turner),,49,51
205,2,0:59.0,,Defensive rebound by C. Joseph,49,51
206,2,0:51.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,49,51
207,2,0:48.0,Defensive rebound by K. Knox,,49,51
208,2,0:40.0,E. Mudiay misses 2-pt jump shot from 16 ft,,49,51
209,2,0:37.0,,Defensive rebound by M. Turner,49,51
210,2,0:34.0,,W. Matthews makes 2-pt layup at rim (assist by T. Young),49,53
211,2,0:10.0,K. Knox makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,52,53
212,2,0:01.0,,B. Bogdanović makes 2-pt layup from 1 ft,52,55
213,2,0:00.0,Turnover by D. Jordan (bad pass; steal by C. Joseph),,52,55
214,2,0:00.0,,C. Joseph misses 2-pt jump shot from 13 ft,52,55
215,2,0:00.0,,Offensive rebound by Team,52,55
216,3,11:50.0,,Personal foul by K. Knox (drawn by B. Bogdanović),52,55
217,3,11:40.0,,M. Turner makes 3-pt jump shot from 28 ft (assist by D. Collison),52,58
218,3,11:24.0,D. Dotson misses 3-pt jump shot from 27 ft,,52,58
219,3,11:21.0,,Defensive rebound by T. Young,52,58
220,3,11:12.0,,M. Turner misses 3-pt jump shot from 27 ft,52,58
221,3,11:08.0,Defensive rebound by N. Vonleh,,52,58
222,3,10:58.0,Turnover by D. Smith (bad pass; steal by D. Collison),,52,58
223,3,10:54.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),52,61
224,3,10:52.0,New York full timeout,,52,61
225,3,10:31.0,D. Dotson misses 2-pt jump shot from 5 ft,,52,61
226,3,10:30.0,Offensive rebound by Team,,52,61
227,3,10:28.0,D. Dotson misses 2-pt jump shot from 18 ft,,52,61
228,3,10:23.0,,Defensive rebound by M. Turner,52,61
229,3,10:16.0,,T. Young misses 3-pt jump shot from 27 ft,52,61
230,3,10:13.0,Defensive rebound by K. Knox,,52,61
231,3,10:06.0,K. Knox misses 2-pt jump shot from 18 ft,,52,61
232,3,10:01.0,,Defensive rebound by W. Matthews,52,61
233,3,9:40.0,,B. Bogdanović makes 3-pt jump shot from 30 ft (assist by T. Young),52,64
234,3,9:17.0,D. Smith makes 3-pt jump shot from 28 ft (assist by K. Knox),,55,64
235,3,9:06.0,,Turnover by W. Matthews (lost ball; steal by D. Smith),55,64
236,3,8:55.0,Shooting foul by B. Bogdanović (drawn by N. Vonleh),,55,64
237,3,8:55.0,N. Vonleh makes free throw 1 of 2,,56,64
238,3,8:55.0,N. Vonleh makes free throw 2 of 2,,57,64
239,3,8:45.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,57,64
240,3,8:42.0,Defensive rebound by N. Vonleh,,57,64
241,3,8:31.0,D. Dotson misses 3-pt jump shot from 28 ft,,57,64
242,3,8:28.0,,Defensive rebound by M. Turner,57,64
243,3,8:19.0,,T. Young misses 2-pt jump shot from 20 ft,57,64
244,3,8:15.0,Defensive rebound by D. Dotson,,57,64
245,3,8:07.0,D. Smith misses 3-pt jump shot from 28 ft,,57,64
246,3,8:04.0,Offensive rebound by D. Jordan,,57,64
247,3,8:04.0,Shooting foul by T. Young (drawn by D. Jordan),,57,64
248,3,8:04.0,D. Jordan makes free throw 1 of 2,,58,64
249,3,8:04.0,D. Jordan makes free throw 2 of 2,,59,64
250,3,7:47.0,,Shooting foul by K. Knox (drawn by M. Turner),59,64
251,3,7:47.0,,M. Turner misses free throw 1 of 2,59,64
252,3,7:47.0,,Offensive rebound by Team,59,64
253,3,7:47.0,,M. Turner misses free throw 2 of 2,59,64
254,3,7:45.0,,Offensive rebound by Team,59,64
255,3,7:40.0,,D. Collison makes 2-pt jump shot from 21 ft (assist by M. Turner),59,66
256,3,7:19.0,N. Vonleh makes 2-pt layup from 2 ft (assist by D. Dotson),,61,66
257,3,7:09.0,,D. Collison misses 2-pt jump shot from 11 ft,61,66
258,3,7:06.0,Defensive rebound by N. Vonleh,,61,66
259,3,6:57.0,D. Smith misses 2-pt layup from 1 ft,,61,66
260,3,6:55.0,,Defensive rebound by T. Young,61,66
261,3,6:49.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by W. Matthews),61,68
262,3,6:49.0,,Shooting foul by K. Knox (drawn by B. Bogdanović),61,68
263,3,6:49.0,A. Trier enters the game for K. Knox,,61,68
264,3,6:49.0,,B. Bogdanović makes free throw 1 of 1,61,69
265,3,6:25.0,A. Trier misses 2-pt jump shot from 15 ft,,61,69
266,3,6:22.0,,Defensive rebound by D. Collison,61,69
267,3,6:10.0,,Turnover by M. Turner (bad pass),61,69
268,3,5:56.0,Personal foul by B. Bogdanović (drawn by D. Dotson),,61,69
269,3,5:47.0,Turnover by D. Dotson (bad pass; steal by M. Turner),,61,69
270,3,5:43.0,,D. Collison misses 2-pt jump shot from 21 ft,61,69
271,3,5:40.0,Defensive rebound by N. Vonleh,,61,69
272,3,5:34.0,D. Smith misses 2-pt layup from 1 ft,,61,69
273,3,5:31.0,Offensive rebound by D. Jordan,,61,69
274,3,5:31.0,D. Jordan makes 2-pt layup from 1 ft,,63,69
275,3,5:17.0,,T. Young makes 3-pt jump shot from 24 ft (assist by D. Collison),63,72
276,3,4:49.0,N. Vonleh makes 2-pt layup from 3 ft,,65,72
277,3,4:20.0,,T. Young misses 2-pt jump shot from 19 ft,65,72
278,3,4:17.0,Defensive rebound by D. Jordan,,65,72
279,3,4:10.0,D. Smith misses 2-pt layup from 1 ft,,65,72
280,3,4:06.0,Offensive rebound by D. Smith,,65,72
281,3,4:04.0,Turnover by D. Smith (bad pass; steal by T. Young),,65,72
282,3,3:59.0,,Turnover by B. Bogdanović (bad pass; steal by N. Vonleh),65,72
283,3,3:53.0,A. Trier misses 2-pt layup from 4 ft,,65,72
284,3,3:48.0,,Defensive rebound by T. Young,65,72
285,3,3:47.0,,Indiana full timeout,65,72
286,3,3:47.0,E. Mudiay enters the game for D. Jordan,,65,72
287,3,3:47.0,M. Robinson enters the game for D. Smith,,65,72
288,3,3:47.0,,C. Joseph enters the game for B. Bogdanović,65,72
289,3,3:47.0,,D. Sabonis enters the game for T. Young,65,72
290,3,3:41.0,,M. Turner makes 3-pt jump shot from 28 ft (assist by D. Collison),65,75
291,3,3:17.0,A. Trier misses 3-pt jump shot from 29 ft,,65,75
292,3,3:13.0,,Defensive rebound by D. Sabonis,65,75
293,3,3:03.0,,M. Turner misses 2-pt layup from 1 ft,65,75
294,3,3:01.0,Defensive rebound by A. Trier,,65,75
295,3,2:47.0,A. Trier makes 3-pt jump shot from 27 ft (assist by N. Vonleh),,68,75
296,3,2:36.0,,Shooting foul by A. Trier (drawn by D. Collison),68,75
297,3,2:36.0,,D. Collison makes free throw 1 of 2,68,76
298,3,2:36.0,L. Thomas enters the game for N. Vonleh,,68,76
299,3,2:36.0,,D. Collison makes free throw 2 of 2,68,77
300,3,2:21.0,Turnover by E. Mudiay (lost ball; steal by D. Collison),,68,77
301,3,2:02.0,,Shooting foul by L. Thomas (drawn by M. Turner),68,77
302,3,2:02.0,J. Jenkins enters the game for D. Dotson,,68,77
303,3,2:02.0,,D. McDermott enters the game for D. Collison,68,77
304,3,2:02.0,,M. Turner makes free throw 1 of 2,68,78
305,3,2:02.0,,M. Turner misses free throw 2 of 2,68,78
306,3,2:02.0,Defensive rebound by Team,,68,78
307,3,2:02.0,,Loose ball foul by D. Sabonis (drawn by M. Robinson),68,78
308,3,1:47.0,L. Thomas misses 2-pt jump shot from 20 ft,,68,78
309,3,1:45.0,,Defensive rebound by C. Joseph,68,78
310,3,1:30.0,,M. Turner makes 2-pt layup at rim,68,80
311,3,1:08.0,A. Trier makes 2-pt layup from 1 ft,,70,80
312,3,1:08.0,,Violation by Team (def goaltending),70,80
313,3,1:01.0,,D. McDermott makes 2-pt layup at rim (assist by D. Sabonis),70,82
314,3,0:42.0,E. Mudiay misses 2-pt layup from 1 ft (block by C. Joseph),,70,82
315,3,0:42.0,Offensive rebound by Team,,70,82
316,3,0:38.0,E. Mudiay misses 2-pt jump shot from 20 ft,,70,82
317,3,0:34.0,Offensive rebound by A. Trier,,70,82
318,3,0:26.0,A. Trier misses 2-pt layup from 3 ft (block by M. Turner),,70,82
319,3,0:23.0,,Defensive rebound by D. Sabonis,70,82
320,3,0:19.0,,W. Matthews makes 3-pt jump shot from 28 ft (assist by C. Joseph),70,85
321,3,0:19.0,New York full timeout,,70,85
322,3,0:00.0,E. Mudiay makes 3-pt jump shot from 30 ft (assist by J. Jenkins),,73,85
323,4,11:43.0,M. Robinson makes 2-pt dunk from 1 ft (assist by J. Jenkins),,75,85
324,4,11:23.0,,D. Sabonis misses 2-pt layup from 1 ft (block by M. Robinson),75,85
325,4,11:22.0,,Offensive rebound by Team,75,85
326,4,11:19.0,,D. Collison misses 3-pt jump shot from 26 ft,75,85
327,4,11:15.0,Defensive rebound by M. Robinson,,75,85
328,4,11:10.0,E. Mudiay makes 2-pt layup from 1 ft,,77,85
329,4,10:50.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by C. Joseph),77,87
330,4,10:34.0,M. Robinson makes 2-pt layup at rim (assist by E. Mudiay),,79,87
331,4,10:21.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),79,89
332,4,10:04.0,J. Jenkins misses 2-pt jump shot from 22 ft,,79,89
333,4,10:01.0,,Defensive rebound by D. McDermott,79,89
334,4,9:53.0,,Personal foul by M. Robinson (drawn by D. Sabonis),79,89
335,4,9:43.0,,D. McDermott misses 3-pt jump shot from 23 ft,79,89
336,4,9:40.0,Defensive rebound by L. Thomas,,79,89
337,4,9:33.0,Personal foul by D. Collison (drawn by E. Mudiay),,79,89
338,4,9:29.0,E. Mudiay makes 2-pt jump shot from 18 ft (assist by J. Jenkins),,81,89
339,4,9:18.0,,D. Sabonis makes 2-pt jump shot from 16 ft (assist by D. Collison),81,91
340,4,9:18.0,,Shooting foul by M. Robinson (drawn by D. Sabonis),81,91
341,4,9:18.0,D. Jordan enters the game for M. Robinson,,81,91
342,4,9:18.0,,D. Sabonis misses free throw 1 of 1,81,91
343,4,9:17.0,Defensive rebound by D. Jordan,,81,91
344,4,9:08.0,J. Jenkins misses 3-pt jump shot from 28 ft,,81,91
345,4,9:06.0,,Defensive rebound by D. Sabonis,81,91
346,4,9:01.0,,Offensive foul by D. Sabonis (drawn by L. Thomas),81,91
347,4,9:01.0,,Turnover by D. Sabonis (offensive foul),81,91
348,4,9:01.0,K. Knox enters the game for J. Jenkins,,81,91
349,4,8:51.0,Turnover by A. Trier (lost ball; steal by D. Collison),,81,91
350,4,8:47.0,,D. Collison makes 2-pt layup from 2 ft (assist by B. Bogdanović),81,93
351,4,8:24.0,Turnover by D. Jordan (bad pass; steal by D. Sabonis),,81,93
352,4,8:17.0,,D. Collison misses 2-pt jump shot from 19 ft,81,93
353,4,8:16.0,Defensive rebound by E. Mudiay,,81,93
354,4,8:16.0,Personal foul by D. Sabonis (drawn by E. Mudiay),,81,93
355,4,8:16.0,,M. Turner enters the game for D. Sabonis,81,93
356,4,8:05.0,Personal foul by D. McDermott (drawn by A. Trier),,81,93
357,4,7:54.0,E. Mudiay misses 3-pt jump shot from 27 ft,,81,93
358,4,7:51.0,,Defensive rebound by C. Joseph,81,93
359,4,7:39.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by M. Turner),81,95
360,4,7:38.0,New York full timeout,,81,95
361,4,7:38.0,D. Dotson enters the game for L. Thomas,,81,95
362,4,7:38.0,,W. Matthews enters the game for B. Bogdanović,81,95
363,4,7:38.0,,T. Young enters the game for D. Collison,81,95
364,4,7:19.0,Turnover by A. Trier (lost ball; steal by T. Young),,81,95
365,4,7:14.0,,M. Turner makes 2-pt layup from 2 ft (assist by T. Young),81,97
366,4,6:58.0,A. Trier makes 2-pt layup from 1 ft,,83,97
367,4,6:46.0,,C. Joseph misses 2-pt jump shot from 14 ft,83,97
368,4,6:44.0,Defensive rebound by K. Knox,,83,97
369,4,6:39.0,Personal foul by T. Young (drawn by K. Knox),,83,97
370,4,6:39.0,D. Smith enters the game for E. Mudiay,,83,97
371,4,6:30.0,A. Trier misses 3-pt jump shot from 27 ft,,83,97
372,4,6:27.0,,Defensive rebound by M. Turner,83,97
373,4,6:18.0,,Personal foul by K. Knox (drawn by T. Young),83,97
374,4,6:05.0,,Shooting foul by D. Dotson (drawn by M. Turner),83,97
375,4,6:05.0,,M. Turner misses free throw 1 of 2,83,97
376,4,6:05.0,,Offensive rebound by Team,83,97
377,4,6:05.0,,M. Turner misses free throw 2 of 2,83,97
378,4,6:03.0,Defensive rebound by D. Jordan,,83,97
379,4,5:47.0,K. Knox makes 3-pt jump shot from 27 ft (assist by D. Smith),,86,97
380,4,5:45.0,,Indiana full timeout,86,97
381,4,5:45.0,E. Mudiay enters the game for A. Trier,,86,97
382,4,5:45.0,,B. Bogdanović enters the game for D. McDermott,86,97
383,4,5:35.0,,T. Young makes 2-pt layup from 5 ft,86,99
