,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
54,1,5:41.0,,D. Wade enters the game for K. Olynyk,18,15
55,1,5:41.0,,J. Winslow enters the game for J. Richardson,18,15
56,1,5:41.0,,B. Adebayo makes free throw 2 of 2,18,16
57,1,5:29.0,M. Smart makes 2-pt hook shot from 8 ft (assist by G. Hayward),,20,16
58,1,5:13.0,,Turnover by B. Adebayo (bad pass; steal by M. Smart),20,16
59,1,5:04.0,M. Smart misses 2-pt jump shot from 10 ft,,20,16
60,1,5:01.0,,Defensive rebound by D. Wade,20,16
61,1,4:50.0,,Turnover by J. Winslow (lost ball; steal by A. Baynes),20,16
62,1,4:50.0,S. Ojeleye enters the game for J. Tatum,,20,16
63,1,4:50.0,,H. Whiteside enters the game for B. Adebayo,20,16
64,1,4:36.0,S. Ojeleye makes 2-pt jump shot from 9 ft,,22,16
65,1,4:21.0,,Shooting foul by G. Hayward (drawn by G. Dragić),22,16
66,1,4:21.0,,G. Dragić makes free throw 1 of 2,22,17
67,1,4:21.0,,G. Dragić makes free throw 2 of 2,22,18
68,1,4:09.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by K. Irving),,25,18
69,1,3:55.0,,D. Wade misses 2-pt layup from 2 ft,25,18
70,1,3:53.0,,Offensive rebound by H. Whiteside,25,18
71,1,3:50.0,,H. Whiteside makes 2-pt hook shot from 7 ft,25,20
72,1,3:41.0,K. Irving misses 3-pt jump shot from 25 ft,,25,20
73,1,3:38.0,,Defensive rebound by H. Whiteside,25,20
74,1,3:32.0,,D. Wade makes 2-pt jump shot from 19 ft,25,22
75,1,3:32.0,Boston full timeout,,25,22
76,1,3:32.0,T. Rozier enters the game for M. Smart,,25,22
77,1,3:11.0,Personal foul by G. Dragić (drawn by G. Hayward),,25,22
78,1,3:11.0,A. Horford enters the game for A. Baynes,,25,22
79,1,3:03.0,G. Hayward misses 3-pt jump shot from 24 ft,,25,22
80,1,3:00.0,,Defensive rebound by D. Waiters,25,22
81,1,2:57.0,,J. Winslow misses 2-pt layup from 1 ft,25,22
82,1,2:54.0,Defensive rebound by A. Horford,,25,22
83,1,2:46.0,A. Horford misses 2-pt jump shot from 17 ft,,25,22
84,1,2:44.0,,Defensive rebound by D. Wade,25,22
85,1,2:33.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by D. Wade),25,25
86,1,2:11.0,K. Irving makes 2-pt jump shot from 19 ft (assist by T. Rozier),,27,25
87,1,1:54.0,,J. Winslow misses 2-pt layup from 2 ft,27,25
88,1,1:52.0,,Offensive rebound by H. Whiteside,27,25
89,1,1:49.0,,H. Whiteside makes 2-pt hook shot from 5 ft,27,27
90,1,1:32.0,S. Ojeleye misses 3-pt jump shot from 23 ft,,27,27
91,1,1:29.0,,Defensive rebound by D. Waiters,27,27
92,1,1:24.0,,D. Waiters makes 2-pt layup from 1 ft,27,29
93,1,1:24.0,,K. Olynyk enters the game for G. Dragić,27,29
94,1,1:24.0,,J. Richardson enters the game for D. Waiters,27,29
95,1,0:59.0,S. Ojeleye misses 2-pt jump shot from 12 ft,,27,29
96,1,0:57.0,,Defensive rebound by H. Whiteside,27,29
97,1,0:51.0,,Personal foul by T. Rozier (drawn by H. Whiteside),27,29
98,1,0:51.0,,H. Whiteside misses free throw 1 of 2,27,29
99,1,0:51.0,,Offensive rebound by Team,27,29
100,1,0:51.0,J. Tatum enters the game for K. Irving,,27,29
101,1,0:51.0,B. Wanamaker enters the game for S. Ojeleye,,27,29
102,1,0:51.0,,H. Whiteside misses free throw 2 of 2,27,29
103,1,0:48.0,Defensive rebound by J. Tatum,,27,29
104,1,0:39.0,Shooting foul by H. Whiteside (drawn by T. Rozier),,27,29
105,1,0:39.0,T. Rozier makes free throw 1 of 2,,28,29
106,1,0:39.0,T. Rozier makes free throw 2 of 2,,29,29
107,1,0:27.0,,D. Wade misses 3-pt jump shot from 23 ft,29,29
108,1,0:27.0,,Offensive rebound by D. Wade,29,29
109,1,0:26.0,,D. Wade misses 2-pt layup from 3 ft (block by T. Rozier),29,29
110,1,0:25.0,,Offensive rebound by Team,29,29
111,1,0:22.0,,J. Richardson makes 2-pt jump shot from 18 ft (assist by D. Wade),29,31
112,1,0:02.0,J. Tatum misses 2-pt layup from 1 ft,,29,31
113,1,0:01.0,Offensive rebound by A. Horford,,29,31
114,1,0:00.0,A. Horford misses 2-pt layup at rim,,29,31
115,1,0:00.0,Offensive rebound by Team,,29,31
116,2,11:39.0,B. Wanamaker misses 3-pt jump shot from 24 ft,,29,31
117,2,11:36.0,,Defensive rebound by J. Richardson,29,31
118,2,11:20.0,,H. Whiteside misses 2-pt jump shot from 11 ft,29,31
119,2,11:18.0,Defensive rebound by A. Horford,,29,31
120,2,11:10.0,J. Tatum makes 2-pt dunk from 1 ft (assist by T. Rozier),,31,31
121,2,10:54.0,,Offensive foul by H. Whiteside (drawn by G. Hayward),31,31
122,2,10:54.0,,Turnover by H. Whiteside (offensive foul),31,31
123,2,10:44.0,Turnover by J. Tatum (bad pass),,31,31
124,2,10:29.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Winslow),31,33
125,2,10:23.0,Personal foul by J. Richardson (drawn by T. Rozier),,31,33
126,2,10:15.0,T. Rozier misses 3-pt jump shot from 26 ft,,31,33
127,2,10:12.0,,Defensive rebound by H. Whiteside,31,33
128,2,10:09.0,,Personal foul by T. Rozier (drawn by J. Winslow),31,33
129,2,9:57.0,,Turnover by J. Winslow (bad pass; steal by A. Horford),31,33
130,2,9:55.0,Personal foul by J. Richardson (drawn by T. Rozier),,31,33
131,2,9:39.0,G. Hayward misses 3-pt jump shot from 23 ft,,31,33
132,2,9:37.0,,Defensive rebound by K. Olynyk,31,33
133,2,9:30.0,,Shooting foul by B. Wanamaker (drawn by D. Wade),31,33
134,2,9:30.0,,Offensive rebound by Team,31,33
135,2,9:30.0,,D. Wade misses free throw 1 of 2,31,33
136,2,9:30.0,,R. McGruder enters the game for J. Winslow,31,33
137,2,9:30.0,,D. Wade makes free throw 2 of 2,31,34
138,2,9:10.0,G. Hayward misses 2-pt jump shot from 21 ft,,31,34
139,2,9:08.0,Offensive rebound by T. Rozier,,31,34
140,2,8:57.0,A. Horford makes 2-pt jump shot from 10 ft (assist by J. Tatum),,33,34
141,2,8:41.0,,Turnover by D. Wade (bad pass),33,34
142,2,8:28.0,J. Tatum misses 2-pt jump shot from 10 ft,,33,34
143,2,8:26.0,,Defensive rebound by R. McGruder,33,34
144,2,8:16.0,,Personal foul by G. Hayward (drawn by K. Olynyk),33,34
145,2,8:10.0,,J. Richardson misses 3-pt jump shot from 26 ft,33,34
146,2,8:07.0,Defensive rebound by G. Hayward,,33,34
147,2,7:57.0,A. Horford makes 2-pt hook shot from 7 ft (assist by G. Hayward),,35,34
148,2,7:42.0,,K. Olynyk misses 3-pt jump shot from 26 ft,35,34
149,2,7:42.0,Defensive rebound by Team,,35,34
150,2,7:25.0,Shooting foul by H. Whiteside (drawn by G. Hayward),,35,34
151,2,7:25.0,G. Hayward makes free throw 1 of 2,,36,34
152,2,7:25.0,A. Baynes enters the game for A. Horford,,36,34
153,2,7:25.0,,B. Adebayo enters the game for J. Richardson,36,34
154,2,7:25.0,,G. Dragić enters the game for D. Wade,36,34
155,2,7:25.0,,D. Waiters enters the game for H. Whiteside,36,34
156,2,7:25.0,G. Hayward makes free throw 2 of 2,,37,34
157,2,7:00.0,,R. McGruder misses 3-pt jump shot from 25 ft,37,34
158,2,6:58.0,Defensive rebound by J. Tatum,,37,34
159,2,6:52.0,J. Tatum makes 2-pt jump shot from 5 ft,,39,34
160,2,6:52.0,,Miami full timeout,39,34
161,2,6:52.0,,J. Winslow enters the game for K. Olynyk,39,34
162,2,6:39.0,,G. Dragić misses 3-pt jump shot from 25 ft,39,34
163,2,6:35.0,Defensive rebound by J. Tatum,,39,34
164,2,6:32.0,Personal foul by B. Adebayo (drawn by J. Tatum),,39,34
165,2,6:32.0,K. Irving enters the game for G. Hayward,,39,34
166,2,6:32.0,M. Smart enters the game for B. Wanamaker,,39,34
167,2,6:23.0,Turnover by A. Baynes (lost ball; steal by R. McGruder),,39,34
168,2,6:19.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by G. Dragić),39,36
169,2,6:01.0,J. Tatum makes 2-pt jump shot from 15 ft,,41,36
170,2,5:41.0,,J. Winslow misses 3-pt jump shot from 27 ft,41,36
171,2,5:41.0,,Offensive rebound by Team,41,36
172,2,5:33.0,,D. Waiters misses 2-pt jump shot from 10 ft,41,36
173,2,5:31.0,Defensive rebound by A. Baynes,,41,36
174,2,5:27.0,T. Rozier misses 2-pt layup from 1 ft,,41,36
175,2,5:24.0,,Defensive rebound by B. Adebayo,41,36
176,2,5:18.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by G. Dragić),41,39
177,2,5:18.0,G. Hayward enters the game for A. Baynes,,41,39
178,2,5:18.0,A. Horford enters the game for T. Rozier,,41,39
179,2,4:48.0,J. Tatum misses 2-pt jump shot from 17 ft,,41,39
180,2,4:46.0,,Defensive rebound by J. Winslow,41,39
181,2,4:38.0,,J. Winslow misses 2-pt layup from 2 ft,41,39
182,2,4:33.0,,Offensive rebound by B. Adebayo,41,39
183,2,4:33.0,,B. Adebayo makes 2-pt dunk from 1 ft,41,41
184,2,4:22.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by M. Smart),,44,41
185,2,4:01.0,,G. Dragić misses 2-pt jump shot from 10 ft,44,41
186,2,4:00.0,Defensive rebound by M. Smart,,44,41
187,2,4:00.0,Personal foul by G. Dragić (drawn by G. Hayward),,44,41
188,2,4:00.0,G. Hayward makes free throw 1 of 2,,45,41
189,2,4:00.0,G. Hayward makes free throw 2 of 2,,46,41
190,2,3:45.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Winslow),46,43
191,2,3:43.0,Boston full timeout,,46,43
192,2,3:26.0,K. Irving makes 2-pt jump shot from 21 ft,,48,43
193,2,3:03.0,,J. Winslow misses 2-pt jump shot from 19 ft,48,43
194,2,3:01.0,Defensive rebound by G. Hayward,,48,43
195,2,2:56.0,K. Irving misses 2-pt jump shot from 19 ft,,48,43
196,2,2:51.0,,Defensive rebound by D. Waiters,48,43
197,2,2:43.0,,D. Waiters misses 2-pt layup from 2 ft (block by G. Hayward),48,43
198,2,2:43.0,,Offensive rebound by Team,48,43
199,2,2:36.0,,J. Winslow makes 2-pt jump shot from 14 ft (assist by B. Adebayo),48,45
200,2,2:10.0,Offensive foul by M. Smart (drawn by G. Dragić),,48,45
201,2,2:10.0,Turnover by M. Smart (offensive foul),,48,45
202,2,2:10.0,,D. Wade enters the game for G. Dragić,48,45
203,2,1:53.0,,Turnover by R. McGruder (out of bounds lost ball),48,45
204,2,1:36.0,A. Horford makes 2-pt jump shot from 16 ft (assist by M. Smart),,50,45
205,2,1:23.0,,Turnover by D. Wade (bad pass; steal by K. Irving),50,45
206,2,1:19.0,Shooting foul by J. Winslow (drawn by M. Smart),,50,45
207,2,1:19.0,M. Smart misses free throw 1 of 3,,50,45
208,2,1:19.0,Offensive rebound by Team,,50,45
209,2,1:19.0,M. Smart makes free throw 2 of 3,,51,45
210,2,1:19.0,A. Baynes enters the game for A. Horford,,51,45
211,2,1:19.0,,K. Olynyk enters the game for J. Winslow,51,45
212,2,1:19.0,M. Smart makes free throw 3 of 3,,52,45
213,2,1:04.0,,D. Waiters misses 3-pt jump shot from 24 ft,52,45
214,2,1:02.0,Defensive rebound by A. Baynes,,52,45
215,2,0:58.0,Shooting foul by D. Waiters (drawn by J. Tatum),,52,45
216,2,0:58.0,J. Tatum misses free throw 1 of 2,,52,45
217,2,0:58.0,Offensive rebound by Team,,52,45
218,2,0:58.0,J. Tatum makes free throw 2 of 2,,53,45
219,2,0:48.0,,D. Wade misses 2-pt jump shot from 8 ft,53,45
220,2,0:43.0,,Offensive rebound by B. Adebayo,53,45
221,2,0:43.0,,B. Adebayo misses 2-pt layup from 1 ft,53,45
222,2,0:41.0,,Offensive rebound by R. McGruder,53,45
223,2,0:40.0,,K. Olynyk misses 3-pt jump shot from 25 ft,53,45
224,2,0:40.0,,Offensive rebound by D. Wade,53,45
225,2,0:40.0,,Shooting foul by M. Smart (drawn by D. Wade),53,45
226,2,0:40.0,,D. Wade misses free throw 1 of 2,53,45
227,2,0:40.0,,Offensive rebound by Team,53,45
228,2,0:40.0,T. Rozier enters the game for M. Smart,,53,45
229,2,0:40.0,,D. Wade makes free throw 2 of 2,53,46
230,2,0:32.0,K. Irving misses 3-pt jump shot from 25 ft,,53,46
231,2,0:30.0,,Defensive rebound by K. Olynyk,53,46
232,2,0:15.0,,D. Wade makes 3-pt jump shot from 25 ft,53,49
233,2,0:15.0,,J. Winslow enters the game for D. Waiters,53,49
234,2,0:01.0,K. Irving misses 3-pt jump shot from 25 ft,,53,49
235,2,0:01.0,Offensive rebound by Team,,53,49
236,3,11:47.0,J. Tatum misses 2-pt layup from 1 ft (block by B. Adebayo),,53,49
237,3,11:44.0,Offensive rebound by A. Horford,,53,49
238,3,11:43.0,K. Irving misses 3-pt jump shot from 26 ft,,53,49
239,3,11:41.0,,Defensive rebound by B. Adebayo,53,49
240,3,11:32.0,,Personal foul by K. Irving (drawn by J. Richardson),53,49
241,3,11:20.0,,G. Dragić misses 2-pt layup from 2 ft,53,49
242,3,11:16.0,,Offensive rebound by B. Adebayo,53,49
243,3,11:16.0,,B. Adebayo makes 2-pt layup at rim,53,51
244,3,11:08.0,Personal foul by B. Adebayo (drawn by A. Baynes),,53,51
245,3,11:01.0,M. Smart makes 2-pt layup from 2 ft,,55,51
246,3,10:54.0,,Personal foul by M. Smart (drawn by B. Adebayo),55,51
247,3,10:41.0,,D. Waiters misses 3-pt jump shot from 25 ft,55,51
248,3,10:38.0,Defensive rebound by A. Baynes,,55,51
249,3,10:31.0,Turnover by K. Irving (bad pass; steal by B. Adebayo),,55,51
250,3,10:13.0,,D. Waiters makes 2-pt jump shot from 6 ft,55,53
251,3,9:55.0,J. Tatum misses 2-pt jump shot from 15 ft,,55,53
252,3,9:51.0,,Defensive rebound by B. Adebayo,55,53
253,3,9:43.0,,G. Dragić misses 2-pt layup from 2 ft,55,53
254,3,9:43.0,Defensive rebound by Team,,55,53
255,3,9:40.0,Turnover by K. Irving (bad pass; steal by J. Richardson),,55,53
256,3,9:38.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),55,56
257,3,9:20.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,58,56
258,3,9:01.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),58,59
259,3,8:54.0,Turnover by J. Tatum (out of bounds lost ball),,58,59
260,3,8:54.0,G. Hayward enters the game for M. Smart,,58,59
261,3,8:32.0,,J. Richardson misses 3-pt jump shot from 25 ft,58,59
262,3,8:30.0,Defensive rebound by G. Hayward,,58,59
263,3,8:29.0,K. Irving makes 2-pt layup from 1 ft (assist by G. Hayward),,60,59
264,3,8:29.0,,Violation by Team (def goaltending),60,59
265,3,8:17.0,,G. Dragić makes 2-pt jump shot from 18 ft,60,61
266,3,8:05.0,A. Baynes makes 2-pt layup from 2 ft (assist by A. Horford),,62,61
267,3,8:05.0,,Violation by Team (def goaltending),62,61
268,3,8:00.0,,Miami full timeout,62,61
269,3,8:00.0,,D. Wade enters the game for J. Richardson,62,61
270,3,7:49.0,,D. Waiters misses 3-pt jump shot from 25 ft,62,61
271,3,7:46.0,Defensive rebound by J. Tatum,,62,61
272,3,7:33.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Tatum),,64,61
273,3,7:16.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Waiters),64,63
274,3,6:55.0,K. Irving makes 3-pt jump shot from 26 ft (assist by A. Horford),,67,63
275,3,6:25.0,,G. Dragić misses 2-pt jump shot from 10 ft (block by A. Horford),67,63
276,3,6:23.0,Defensive rebound by J. Tatum,,67,63
277,3,6:19.0,J. Tatum misses 2-pt layup from 2 ft (block by B. Adebayo),,67,63
278,3,6:19.0,Offensive rebound by A. Baynes,,67,63
279,3,6:19.0,Shooting foul by D. Wade (drawn by A. Baynes),,67,63
280,3,6:19.0,,Technical foul by D. Wade,67,63
281,3,6:19.0,K. Irving makes technical free throw,,68,63
282,3,6:19.0,A. Baynes makes free throw 1 of 2,,69,63
283,3,6:19.0,S. Ojeleye enters the game for A. Horford,,69,63
284,3,6:19.0,A. Baynes makes free throw 2 of 2,,70,63
285,3,6:15.0,,Personal foul by G. Hayward (drawn by G. Dragić),70,63
286,3,6:05.0,,D. Waiters makes 2-pt layup from 1 ft (assist by B. Adebayo),70,65
287,3,5:55.0,J. Tatum misses 3-pt jump shot from 24 ft,,70,65
288,3,5:53.0,,Defensive rebound by B. Adebayo,70,65
289,3,5:53.0,,Personal foul by K. Irving (drawn by B. Adebayo),70,65
290,3,5:39.0,,D. Wade misses 2-pt layup from 1 ft,70,65
291,3,5:36.0,Defensive rebound by S. Ojeleye,,70,65
292,3,5:24.0,K. Irving makes 2-pt jump shot from 13 ft,,72,65
293,3,5:09.0,,B. Adebayo misses 2-pt layup from 3 ft (block by A. Baynes),72,65
294,3,5:06.0,,Offensive rebound by B. Adebayo,72,65
295,3,5:04.0,,Shooting foul by A. Baynes (drawn by D. Wade),72,65
296,3,5:04.0,,D. Wade makes free throw 1 of 2,72,66
297,3,5:04.0,,D. Wade makes free throw 2 of 2,72,67
298,3,4:38.0,G. Hayward misses 2-pt jump shot from 12 ft,,72,67
299,3,4:35.0,,Defensive rebound by B. Adebayo,72,67
300,3,4:20.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by D. Waiters),72,70
301,3,4:10.0,K. Irving misses 3-pt jump shot from 26 ft,,72,70
302,3,4:07.0,,Defensive rebound by B. Adebayo,72,70
303,3,3:52.0,,D. Wade misses 3-pt jump shot from 23 ft,72,70
304,3,3:50.0,Defensive rebound by G. Hayward,,72,70
305,3,3:42.0,G. Hayward misses 2-pt jump shot from 4 ft,,72,70
306,3,3:40.0,,Defensive rebound by K. Olynyk,72,70
307,3,3:23.0,,G. Dragić misses 3-pt jump shot from 24 ft,72,70
308,3,3:21.0,Defensive rebound by A. Baynes,,72,70
309,3,3:19.0,Shooting foul by D. Waiters (drawn by K. Irving),,72,70
310,3,3:19.0,K. Irving makes free throw 1 of 2,,73,70
311,3,3:19.0,A. Horford enters the game for A. Baynes,,73,70
312,3,3:19.0,T. Rozier enters the game for J. Tatum,,73,70
313,3,3:19.0,,H. Whiteside enters the game for B. Adebayo,73,70
314,3,3:19.0,,J. Winslow enters the game for K. Olynyk,73,70
315,3,3:19.0,K. Irving makes free throw 2 of 2,,74,70
316,3,3:02.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Wade),74,72
317,3,2:55.0,Boston full timeout,,74,72
318,3,2:55.0,D. Theis enters the game for S. Ojeleye,,74,72
319,3,2:55.0,,K. Olynyk enters the game for G. Dragić,74,72
320,3,2:48.0,Shooting foul by D. Wade (drawn by G. Hayward),,74,72
321,3,2:48.0,G. Hayward makes free throw 1 of 2,,75,72
322,3,2:48.0,G. Hayward makes free throw 2 of 2,,76,72
323,3,2:38.0,,Turnover by D. Wade (traveling),76,72
324,3,2:24.0,K. Irving misses 2-pt jump shot from 10 ft,,76,72
325,3,2:22.0,,Defensive rebound by H. Whiteside,76,72
326,3,2:19.0,,Personal foul by K. Irving (drawn by D. Wade),76,72
327,3,2:19.0,,D. Wade misses free throw 1 of 2,76,72
328,3,2:19.0,,Offensive rebound by Team,76,72
329,3,2:19.0,B. Wanamaker enters the game for K. Irving,,76,72
330,3,2:19.0,,D. Wade makes free throw 2 of 2,76,73
331,3,2:05.0,Def 3 sec tech foul by Team,,76,73
332,3,2:05.0,G. Hayward makes technical free throw,,77,73
333,3,1:54.0,D. Theis misses 2-pt jump shot from 17 ft,,77,73
334,3,1:51.0,,Defensive rebound by H. Whiteside,77,73
335,3,1:46.0,,D. Wade misses 2-pt layup from 2 ft,77,73
336,3,1:46.0,,Offensive rebound by H. Whiteside,77,73
337,3,1:46.0,,H. Whiteside makes 2-pt layup from 2 ft,77,75
338,3,1:46.0,,Shooting foul by D. Theis (drawn by H. Whiteside),77,75
339,3,1:46.0,,H. Whiteside misses free throw 1 of 1,77,75
340,3,1:43.0,Defensive rebound by G. Hayward,,77,75
341,3,1:27.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by D. Theis),,80,75
342,3,1:13.0,,D. Waiters misses 3-pt jump shot from 23 ft,80,75
343,3,1:10.0,Defensive rebound by G. Hayward,,80,75
344,3,1:09.0,Personal foul by K. Olynyk (drawn by G. Hayward),,80,75
345,3,1:09.0,G. Hayward misses free throw 1 of 2,,80,75
346,3,1:09.0,Offensive rebound by Team,,80,75
347,3,1:09.0,G. Hayward makes free throw 2 of 2,,81,75
348,3,0:56.0,,D. Wade makes 2-pt jump shot from 6 ft,81,77
349,3,0:40.0,A. Horford makes 2-pt jump shot from 13 ft (assist by B. Wanamaker),,83,77
350,3,0:30.0,,D. Waiters misses 3-pt jump shot from 25 ft,83,77
351,3,0:30.0,,Offensive rebound by H. Whiteside,83,77
352,3,0:29.0,,H. Whiteside makes 2-pt layup from 4 ft,83,79
353,3,0:10.0,A. Horford misses 2-pt jump shot from 8 ft,,83,79
354,3,0:07.0,,Defensive rebound by H. Whiteside,83,79
355,3,0:01.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Waiters),83,81
356,4,11:48.0,,Shooting foul by D. Theis (drawn by G. Dragić),83,81
357,4,11:48.0,,G. Dragić makes free throw 1 of 2,83,82
358,4,11:48.0,M. Smart enters the game for D. Theis,,83,82
359,4,11:48.0,,G. Dragić makes free throw 2 of 2,83,83
360,4,11:26.0,A. Horford misses 3-pt jump shot from 23 ft,,83,83
361,4,11:23.0,,Defensive rebound by J. Johnson,83,83
362,4,11:19.0,,Turnover by D. Waiters (bad pass),83,83
363,4,10:58.0,A. Horford makes 2-pt jump shot from 5 ft (assist by G. Hayward),,85,83
364,4,10:39.0,,J. Johnson misses 2-pt jump shot from 19 ft,85,83
365,4,10:37.0,Defensive rebound by A. Horford,,85,83
366,4,10:28.0,G. Hayward makes 2-pt layup from 1 ft (assist by A. Horford),,87,83
367,4,10:14.0,,J. Winslow misses 2-pt layup from 7 ft,87,83
368,4,10:14.0,,Offensive rebound by Team,87,83
369,4,10:14.0,Loose ball foul by B. Wanamaker (drawn by H. Whiteside),,87,83
370,4,10:14.0,J. Tatum enters the game for G. Hayward,,87,83
371,4,10:07.0,,Offensive foul by J. Johnson (drawn by T. Rozier),87,83
372,4,10:07.0,,Turnover by J. Johnson (offensive foul),87,83
373,4,9:53.0,T. Rozier misses 2-pt jump shot from 6 ft,,87,83
374,4,9:51.0,,Defensive rebound by G. Dragić,87,83
375,4,9:46.0,,G. Dragić misses 2-pt jump shot from 23 ft,87,83
376,4,9:41.0,,Offensive rebound by H. Whiteside,87,83
377,4,9:41.0,,H. Whiteside misses 2-pt layup at rim,87,83
378,4,9:40.0,Defensive rebound by B. Wanamaker,,87,83
379,4,9:32.0,A. Horford misses 2-pt jump shot from 19 ft,,87,83
380,4,9:29.0,,Defensive rebound by H. Whiteside,87,83
381,4,9:19.0,,D. Waiters misses 2-pt layup from 1 ft (block by B. Wanamaker),87,83
382,4,9:19.0,,Offensive rebound by Team,87,83
383,4,9:12.0,,G. Dragić misses 2-pt hook shot from 6 ft,87,83
384,4,9:10.0,Defensive rebound by M. Smart,,87,83
385,4,8:55.0,B. Wanamaker makes 2-pt jump shot from 18 ft,,89,83
