,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
26,1,8:13.0,,D. Russell misses 3-pt jump shot from 24 ft,7,5
27,1,8:13.0,Defensive rebound by J. Tatum,,7,5
28,1,8:02.0,J. Tatum makes 3-pt jump shot from 25 ft,,10,5
29,1,7:47.0,,Turnover by J. Harris (lost ball; steal by M. Morris),10,5
30,1,7:37.0,Shooting foul by D. Russell (drawn by M. Morris),,10,5
31,1,7:37.0,M. Morris makes free throw 1 of 2,,11,5
32,1,7:37.0,M. Morris makes free throw 2 of 2,,12,5
33,1,7:13.0,,D. Carroll misses 3-pt jump shot from 23 ft,12,5
34,1,7:10.0,Defensive rebound by R. Williams,,12,5
35,1,7:04.0,M. Morris misses 2-pt layup from 1 ft,,12,5
36,1,6:59.0,,Defensive rebound by J. Allen,12,5
37,1,6:57.0,,D. Russell misses 2-pt layup from 1 ft (block by R. Williams),12,5
38,1,6:54.0,Defensive rebound by R. Williams,,12,5
39,1,6:49.0,R. Williams misses 2-pt dunk from 2 ft (block by J. Allen),,12,5
40,1,6:49.0,,Defensive rebound by Team,12,5
41,1,6:49.0,,Brooklyn full timeout,12,5
42,1,6:49.0,,S. Dinwiddie enters the game for D. Carroll,12,5
43,1,6:27.0,,D. Russell makes 2-pt jump shot from 13 ft,12,7
44,1,6:02.0,J. Tatum misses 2-pt jump shot from 17 ft,,12,7
45,1,5:59.0,,Defensive rebound by S. Dinwiddie,12,7
46,1,5:54.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft,12,7
47,1,5:54.0,,Offensive rebound by Team,12,7
48,1,5:54.0,Loose ball foul by M. Morris (drawn by J. Allen),,12,7
49,1,5:54.0,J. Brown enters the game for M. Morris,,12,7
50,1,5:54.0,G. Hayward enters the game for T. Rozier,,12,7
51,1,5:54.0,,J. Dudley enters the game for R. Kurucs,12,7
52,1,5:44.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by D. Russell),12,10
53,1,5:31.0,J. Brown misses 3-pt jump shot from 24 ft,,12,10
54,1,5:26.0,,Defensive rebound by J. Allen,12,10
55,1,5:15.0,,D. Russell makes 2-pt layup from 2 ft,12,12
56,1,4:56.0,M. Smart misses 3-pt jump shot from 26 ft,,12,12
57,1,4:54.0,,Defensive rebound by J. Allen,12,12
58,1,4:43.0,,J. Allen misses 2-pt hook shot from 5 ft,12,12
59,1,4:41.0,Defensive rebound by G. Hayward,,12,12
60,1,4:35.0,G. Hayward misses 2-pt jump shot from 15 ft,,12,12
61,1,4:31.0,,Defensive rebound by D. Russell,12,12
62,1,4:26.0,,D. Russell misses 2-pt layup from 2 ft (block by R. Williams),12,12
63,1,4:26.0,,Offensive rebound by Team,12,12
64,1,4:26.0,A. Baynes enters the game for R. Williams,,12,12
65,1,4:26.0,,E. Davis enters the game for J. Allen,12,12
66,1,4:26.0,,C. LeVert enters the game for D. Russell,12,12
67,1,4:19.0,,C. LeVert misses 3-pt jump shot from 25 ft,12,12
68,1,4:16.0,Defensive rebound by G. Hayward,,12,12
69,1,4:00.0,J. Brown misses 2-pt jump shot from 8 ft,,12,12
70,1,3:57.0,,Defensive rebound by C. LeVert,12,12
71,1,3:38.0,,S. Dinwiddie makes 2-pt layup from 2 ft,12,14
72,1,3:38.0,Boston full timeout,,12,14
73,1,3:38.0,S. Ojeleye enters the game for M. Smart,,12,14
74,1,3:38.0,B. Wanamaker enters the game for J. Tatum,,12,14
75,1,3:38.0,,D. Carroll enters the game for J. Harris,12,14
76,1,3:23.0,G. Hayward makes 2-pt jump shot from 13 ft,,14,14
77,1,3:09.0,,C. LeVert misses 2-pt jump shot from 9 ft,14,14
78,1,3:07.0,Defensive rebound by B. Wanamaker,,14,14
79,1,3:00.0,A. Baynes misses 2-pt jump shot from 19 ft,,14,14
80,1,2:58.0,,Defensive rebound by E. Davis,14,14
81,1,2:50.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,14,14
82,1,2:46.0,Defensive rebound by B. Wanamaker,,14,14
83,1,2:43.0,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by B. Wanamaker),,17,14
84,1,2:19.0,,Personal foul by S. Ojeleye (drawn by J. Dudley),17,14
85,1,2:10.0,,D. Carroll misses 2-pt jump shot from 6 ft,17,14
86,1,2:07.0,Defensive rebound by G. Hayward,,17,14
87,1,2:04.0,Shooting foul by D. Carroll (drawn by G. Hayward),,17,14
88,1,2:04.0,G. Hayward misses free throw 1 of 2,,17,14
89,1,2:04.0,Offensive rebound by Team,,17,14
90,1,2:04.0,G. Hayward makes free throw 2 of 2,,18,14
91,1,1:48.0,,D. Carroll misses 3-pt jump shot from 25 ft,18,14
92,1,1:44.0,Defensive rebound by S. Ojeleye,,18,14
93,1,1:36.0,J. Brown misses 2-pt jump shot from 13 ft,,18,14
94,1,1:33.0,,Defensive rebound by S. Dinwiddie,18,14
95,1,1:29.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft,18,14
96,1,1:28.0,,Offensive rebound by E. Davis,18,14
97,1,1:28.0,,Shooting foul by J. Brown (drawn by E. Davis),18,14
98,1,1:28.0,,E. Davis misses free throw 1 of 2,18,14
99,1,1:28.0,,Offensive rebound by Team,18,14
100,1,1:28.0,,E. Davis makes free throw 2 of 2,18,15
101,1,1:17.0,Offensive foul by A. Baynes (drawn by S. Dinwiddie),,18,15
102,1,1:17.0,Turnover by A. Baynes (offensive foul),,18,15
103,1,1:05.0,,Offensive foul by S. Dinwiddie (drawn by A. Baynes),18,15
104,1,1:05.0,,Turnover by S. Dinwiddie (offensive foul),18,15
105,1,0:53.0,Shooting foul by D. Carroll (drawn by B. Wanamaker),,18,15
106,1,0:53.0,B. Wanamaker makes free throw 1 of 2,,19,15
107,1,0:53.0,B. Wanamaker makes free throw 2 of 2,,20,15
108,1,0:43.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by A. Baynes),20,15
109,1,0:43.0,,Offensive rebound by Team,20,15
110,1,0:28.0,,D. Carroll makes 2-pt jump shot from 8 ft (assist by S. Dinwiddie),20,17
111,1,0:10.0,Shooting foul by E. Davis (drawn by G. Hayward),,20,17
112,1,0:10.0,,J. Harris enters the game for E. Davis,20,17
113,1,0:10.0,G. Hayward makes free throw 1 of 2,,21,17
114,1,0:10.0,G. Hayward misses free throw 2 of 2,,21,17
115,1,0:08.0,,Defensive rebound by J. Harris,21,17
116,1,0:01.0,,J. Dudley misses 3-pt jump shot from 25 ft,21,17
117,1,0:00.0,,Offensive rebound by Team,21,17
118,2,11:44.0,J. Brown makes 3-pt jump shot from 25 ft (assist by D. Theis),,24,17
119,2,11:33.0,,Turnover by C. LeVert (bad pass; steal by G. Hayward),24,17
120,2,11:30.0,Turnover by J. Brown (step out of bounds),,24,17
121,2,11:11.0,,Personal foul by G. Hayward (drawn by C. LeVert),24,17
122,2,11:07.0,,Personal foul by B. Wanamaker (drawn by D. Russell),24,17
123,2,11:03.0,,Turnover by D. Russell (lost ball; steal by B. Wanamaker),24,17
124,2,10:59.0,B. Wanamaker makes 2-pt layup from 2 ft (assist by J. Brown),,26,17
125,2,10:38.0,,C. LeVert misses 3-pt jump shot from 24 ft,26,17
126,2,10:37.0,Defensive rebound by Team,,26,17
127,2,10:21.0,D. Theis makes 2-pt jump shot from 22 ft (assist by B. Wanamaker),,28,17
128,2,10:06.0,,Shooting foul by B. Wanamaker (drawn by E. Davis),28,17
129,2,10:06.0,,E. Davis makes free throw 1 of 2,28,18
130,2,10:06.0,,T. Graham enters the game for J. Dudley,28,18
131,2,10:06.0,,E. Davis makes free throw 2 of 2,28,19
132,2,9:55.0,Turnover by S. Ojeleye (bad pass; steal by C. LeVert),,28,19
133,2,9:50.0,,D. Carroll makes 2-pt layup from 1 ft (assist by C. LeVert),28,21
134,2,9:38.0,B. Wanamaker makes 2-pt jump shot from 17 ft,,30,21
135,2,9:29.0,,Turnover by D. Russell (bad pass; steal by B. Wanamaker),30,21
136,2,9:28.0,Personal take foul by D. Russell (drawn by B. Wanamaker),,30,21
137,2,9:20.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,30,21
138,2,9:16.0,,Defensive rebound by E. Davis,30,21
139,2,9:04.0,,D. Carroll makes 2-pt jump shot from 2 ft (assist by D. Russell),30,23
140,2,8:49.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,30,23
141,2,8:47.0,,Defensive rebound by D. Carroll,30,23
142,2,8:39.0,,D. Russell misses 2-pt layup from 2 ft (block by J. Brown),30,23
143,2,8:39.0,,Offensive rebound by Team,30,23
144,2,8:39.0,M. Morris enters the game for G. Hayward,,30,23
145,2,8:39.0,T. Rozier enters the game for S. Ojeleye,,30,23
146,2,8:39.0,,S. Dinwiddie enters the game for C. LeVert,30,23
147,2,8:33.0,,E. Davis makes 2-pt layup from 1 ft (assist by D. Russell),30,25
148,2,8:16.0,T. Rozier misses 2-pt jump shot from 18 ft,,30,25
149,2,8:14.0,,Defensive rebound by T. Graham,30,25
150,2,8:08.0,,D. Russell misses 3-pt jump shot from 25 ft,30,25
151,2,8:05.0,Defensive rebound by M. Morris,,30,25
152,2,7:59.0,B. Wanamaker makes 2-pt jump shot from 6 ft,,32,25
153,2,7:41.0,,T. Graham makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),32,28
154,2,7:25.0,Shooting foul by T. Graham (drawn by D. Theis),,32,28
155,2,7:25.0,D. Theis makes free throw 1 of 2,,33,28
156,2,7:25.0,J. Tatum enters the game for B. Wanamaker,,33,28
157,2,7:25.0,,J. Harris enters the game for D. Carroll,33,28
158,2,7:25.0,D. Theis makes free throw 2 of 2,,34,28
159,2,7:12.0,,Shooting foul by J. Tatum (drawn by S. Dinwiddie),34,28
160,2,7:12.0,,S. Dinwiddie makes free throw 1 of 2,34,29
161,2,7:12.0,,S. Dinwiddie makes free throw 2 of 2,34,30
162,2,6:58.0,D. Theis makes 2-pt jump shot from 13 ft (assist by J. Tatum),,36,30
163,2,6:38.0,,D. Russell misses 3-pt jump shot from 26 ft,36,30
164,2,6:36.0,Defensive rebound by J. Brown,,36,30
165,2,6:24.0,J. Brown makes 2-pt jump shot from 11 ft,,38,30
166,2,6:02.0,,S. Dinwiddie makes 2-pt layup from 1 ft,38,32
167,2,5:48.0,J. Brown misses 3-pt jump shot from 24 ft,,38,32
168,2,5:45.0,,Defensive rebound by J. Harris,38,32
169,2,5:38.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by E. Davis),38,35
170,2,5:35.0,Boston full timeout,,38,35
171,2,5:35.0,A. Baynes enters the game for J. Brown,,38,35
172,2,5:35.0,M. Smart enters the game for D. Theis,,38,35
173,2,5:35.0,,J. Allen enters the game for E. Davis,38,35
174,2,5:18.0,J. Tatum misses 2-pt jump shot from 11 ft,,38,35
175,2,5:17.0,,Defensive rebound by Team,38,35
176,2,5:17.0,,C. LeVert enters the game for D. Russell,38,35
177,2,4:56.0,,C. LeVert makes 2-pt jump shot from 5 ft (assist by J. Allen),38,37
178,2,4:42.0,M. Morris misses 2-pt jump shot from 17 ft,,38,37
179,2,4:38.0,,Defensive rebound by J. Allen,38,37
180,2,4:33.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,38,37
181,2,4:33.0,Defensive rebound by T. Rozier,,38,37
182,2,4:22.0,T. Rozier misses 2-pt jump shot from 9 ft,,38,37
183,2,4:22.0,,Defensive rebound by J. Harris,38,37
184,2,4:11.0,,C. LeVert misses 2-pt layup from 6 ft (block by A. Baynes),38,37
185,2,4:08.0,Defensive rebound by T. Rozier,,38,37
186,2,4:02.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Rozier),,41,37
187,2,3:32.0,,Turnover by S. Dinwiddie (lost ball; steal by J. Tatum),41,37
188,2,3:32.0,G. Hayward enters the game for J. Tatum,,41,37
189,2,3:32.0,,D. Carroll enters the game for T. Graham,41,37
190,2,3:21.0,Offensive foul by G. Hayward (drawn by S. Dinwiddie),,41,37
191,2,3:21.0,Turnover by G. Hayward (offensive foul),,41,37
192,2,3:09.0,,Shooting foul by M. Morris (drawn by D. Carroll),41,37
193,2,3:09.0,,D. Carroll makes free throw 1 of 2,41,38
194,2,3:09.0,,D. Carroll makes free throw 2 of 2,41,39
195,2,2:59.0,M. Smart misses 3-pt jump shot from 25 ft,,41,39
196,2,2:57.0,,Defensive rebound by J. Allen,41,39
197,2,2:47.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),41,42
198,2,2:32.0,Turnover by M. Morris (bad pass),,41,42
199,2,2:32.0,,Brooklyn full timeout,41,42
200,2,2:32.0,J. Brown enters the game for M. Morris,,41,42
201,2,2:32.0,J. Tatum enters the game for M. Smart,,41,42
202,2,2:17.0,,J. Harris makes 2-pt jump shot from 21 ft (assist by D. Carroll),41,44
203,2,2:01.0,Turnover by J. Brown (traveling),,41,44
204,2,1:51.0,,Turnover by J. Allen (out of bounds lost ball),41,44
205,2,1:40.0,G. Hayward misses 3-pt jump shot from 22 ft,,41,44
206,2,1:37.0,,Defensive rebound by J. Harris,41,44
207,2,1:24.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),41,47
208,2,1:10.0,A. Baynes makes 3-pt jump shot from 25 ft (assist by T. Rozier),,44,47
209,2,0:53.0,,J. Harris misses 3-pt jump shot from 26 ft,44,47
210,2,0:53.0,Defensive rebound by G. Hayward,,44,47
211,2,0:32.0,G. Hayward makes 2-pt jump shot from 17 ft,,46,47
212,2,0:22.0,,S. Dinwiddie makes 2-pt jump shot from 16 ft,46,49
213,2,0:05.0,Shooting foul by J. Harris (drawn by G. Hayward),,46,49
214,2,0:05.0,G. Hayward makes free throw 1 of 2,,47,49
215,2,0:05.0,M. Smart enters the game for A. Baynes,,47,49
216,2,0:05.0,,J. Dudley enters the game for J. Allen,47,49
217,2,0:05.0,G. Hayward makes free throw 2 of 2,,48,49
218,2,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 30 ft,48,49
219,2,0:00.0,,Offensive rebound by Team,48,49
220,3,11:44.0,T. Rozier misses 2-pt jump shot from 12 ft,,48,49
221,3,11:42.0,Offensive rebound by A. Baynes,,48,49
222,3,11:40.0,A. Baynes misses 2-pt layup from 2 ft,,48,49
223,3,11:39.0,,Defensive rebound by D. Russell,48,49
224,3,11:24.0,,D. Russell makes 3-pt jump shot from 24 ft,48,52
225,3,11:05.0,J. Tatum makes 2-pt jump shot from 13 ft,,50,52
226,3,10:53.0,,D. Carroll misses 3-pt jump shot from 25 ft,50,52
227,3,10:52.0,,Offensive rebound by Team,50,52
228,3,10:48.0,,D. Russell misses 3-pt jump shot from 26 ft,50,52
229,3,10:45.0,,Offensive rebound by D. Carroll,50,52
230,3,10:44.0,,D. Carroll makes 2-pt layup from 2 ft,50,54
231,3,10:37.0,T. Rozier misses 3-pt jump shot from 24 ft,,50,54
232,3,10:33.0,Offensive rebound by M. Smart,,50,54
233,3,10:23.0,M. Smart misses 2-pt jump shot from 7 ft,,50,54
234,3,10:22.0,,Defensive rebound by Team,50,54
235,3,10:22.0,Loose ball foul by A. Baynes (drawn by D. Carroll),,50,54
236,3,10:05.0,,D. Russell misses 2-pt jump shot from 17 ft,50,54
237,3,10:02.0,Defensive rebound by M. Morris,,50,54
238,3,9:51.0,M. Smart misses 2-pt layup from 2 ft,,50,54
239,3,9:49.0,,Defensive rebound by T. Graham,50,54
240,3,9:42.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Allen),50,57
241,3,9:40.0,Boston full timeout,,50,57
242,3,9:21.0,J. Tatum misses 2-pt jump shot from 15 ft,,50,57
243,3,9:19.0,,Defensive rebound by D. Russell,50,57
244,3,9:16.0,,J. Allen makes 2-pt dunk from 2 ft (assist by D. Russell),50,59
245,3,9:00.0,T. Rozier makes 2-pt layup from 1 ft,,52,59
246,3,8:47.0,,D. Russell misses 3-pt jump shot from 25 ft,52,59
247,3,8:43.0,Defensive rebound by T. Rozier,,52,59
248,3,8:31.0,M. Morris misses 2-pt jump shot from 20 ft,,52,59
249,3,8:28.0,,Defensive rebound by J. Harris,52,59
250,3,8:08.0,,D. Russell makes 2-pt jump shot from 23 ft,52,61
251,3,7:50.0,Shooting foul by D. Carroll (drawn by M. Morris),,52,61
252,3,7:50.0,M. Morris misses free throw 1 of 2,,52,61
253,3,7:50.0,Offensive rebound by Team,,52,61
254,3,7:50.0,J. Brown enters the game for M. Smart,,52,61
255,3,7:50.0,G. Hayward enters the game for J. Tatum,,52,61
256,3,7:50.0,M. Morris makes free throw 2 of 2,,53,61
257,3,7:38.0,,D. Russell makes 2-pt jump shot from 15 ft,53,63
258,3,7:18.0,T. Rozier misses 3-pt jump shot from 25 ft,,53,63
259,3,7:14.0,,Defensive rebound by T. Graham,53,63
260,3,7:07.0,,D. Russell makes 2-pt jump shot from 15 ft,53,65
261,3,6:46.0,M. Morris makes 2-pt jump shot from 15 ft,,55,65
262,3,6:36.0,,D. Russell makes 3-pt jump shot from 27 ft,55,68
263,3,6:17.0,J. Brown misses 2-pt jump shot from 18 ft,,55,68
264,3,6:17.0,,Defensive rebound by J. Harris,55,68
265,3,6:08.0,,D. Russell misses 3-pt jump shot from 30 ft,55,68
266,3,6:08.0,Defensive rebound by J. Brown,,55,68
267,3,6:00.0,Turnover by J. Brown (out of bounds lost ball),,55,68
268,3,6:00.0,D. Theis enters the game for A. Baynes,,55,68
269,3,5:54.0,Violation by Team (kicked ball),,55,68
270,3,5:47.0,,Turnover by J. Allen (out of bounds lost ball),55,68
271,3,5:32.0,T. Rozier misses 2-pt layup from 2 ft (block by J. Allen),,55,68
272,3,5:32.0,Offensive rebound by Team,,55,68
273,3,5:32.0,,S. Dinwiddie enters the game for D. Carroll,55,68
274,3,5:25.0,G. Hayward makes 2-pt jump shot from 14 ft (assist by T. Rozier),,57,68
275,3,5:15.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell),57,71
276,3,4:59.0,Turnover by G. Hayward (bad pass; steal by J. Harris),,57,71
277,3,4:54.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by J. Harris),57,74
278,3,4:53.0,Boston full timeout,,57,74
279,3,4:53.0,B. Wanamaker enters the game for T. Rozier,,57,74
280,3,4:48.0,Offensive foul by B. Wanamaker (drawn by D. Russell),,57,74
281,3,4:48.0,Turnover by B. Wanamaker (offensive foul),,57,74
282,3,4:39.0,,D. Russell makes 2-pt layup from 7 ft (assist by J. Allen),57,76
283,3,4:29.0,M. Morris makes 2-pt jump shot from 9 ft (assist by B. Wanamaker),,59,76
284,3,4:29.0,Shooting foul by J. Harris (drawn by M. Morris),,59,76
285,3,4:29.0,M. Morris makes free throw 1 of 1,,60,76
286,3,4:16.0,,Shooting foul by M. Morris (drawn by T. Graham),60,76
287,3,4:16.0,,T. Graham makes free throw 1 of 2,60,77
288,3,4:16.0,,E. Davis enters the game for J. Allen,60,77
289,3,4:16.0,,C. LeVert enters the game for D. Russell,60,77
290,3,4:16.0,,T. Graham makes free throw 2 of 2,60,78
291,3,4:03.0,J. Brown makes 2-pt layup from 3 ft (assist by G. Hayward),,62,78
292,3,3:38.0,,J. Harris misses 2-pt jump shot from 6 ft,62,78
293,3,3:35.0,Defensive rebound by D. Theis,,62,78
294,3,3:26.0,Shooting foul by J. Harris (drawn by M. Morris),,62,78
295,3,3:26.0,M. Morris makes free throw 1 of 2,,63,78
296,3,3:26.0,,J. Dudley enters the game for T. Graham,63,78
297,3,3:26.0,M. Morris makes free throw 2 of 2,,64,78
298,3,3:02.0,,J. Dudley misses 3-pt jump shot from 23 ft,64,78
299,3,2:58.0,Defensive rebound by M. Morris,,64,78
300,3,2:49.0,D. Theis misses 2-pt hook shot from 4 ft,,64,78
301,3,2:47.0,,Defensive rebound by J. Dudley,64,78
302,3,2:37.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,64,78
303,3,2:34.0,Defensive rebound by J. Brown,,64,78
304,3,2:29.0,J. Brown misses 2-pt jump shot from 7 ft,,64,78
305,3,2:25.0,Offensive rebound by M. Morris,,64,78
306,3,2:25.0,M. Morris misses 2-pt layup at rim,,64,78
307,3,2:24.0,,Defensive rebound by E. Davis,64,78
308,3,2:17.0,,Personal foul by B. Wanamaker (drawn by J. Dudley),64,78
309,3,2:17.0,,Brooklyn full timeout,64,78
310,3,2:17.0,,D. Carroll enters the game for J. Harris,64,78
311,3,2:05.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Theis),64,78
312,3,2:00.0,Turnover by M. Morris (out of bounds lost ball),,64,78
313,3,1:48.0,,C. LeVert makes 2-pt jump shot from 11 ft,64,80
314,3,1:33.0,D. Theis makes 2-pt dunk at rim (assist by G. Hayward),,66,80
315,3,1:23.0,,Shooting foul by B. Wanamaker (drawn by C. LeVert),66,80
316,3,1:23.0,,C. LeVert misses free throw 1 of 2,66,80
317,3,1:23.0,,Offensive rebound by Team,66,80
318,3,1:23.0,J. Tatum enters the game for M. Morris,,66,80
319,3,1:23.0,,C. LeVert makes free throw 2 of 2,66,81
320,3,1:08.0,Turnover by B. Wanamaker (bad pass; steal by C. LeVert),,66,81
321,3,1:02.0,,C. LeVert misses 2-pt layup from 2 ft (block by D. Theis),66,81
322,3,0:59.0,Defensive rebound by G. Hayward,,66,81
323,3,0:58.0,G. Hayward makes 2-pt layup from 2 ft,,68,81
324,3,0:35.0,,S. Dinwiddie misses 3-pt jump shot from 31 ft,68,81
325,3,0:32.0,Defensive rebound by J. Brown,,68,81
326,3,0:30.0,Shooting foul by E. Davis (drawn by J. Brown),,68,81
327,3,0:30.0,J. Brown makes free throw 1 of 2,,69,81
328,3,0:30.0,J. Brown makes free throw 2 of 2,,70,81
329,3,0:12.0,,Shooting foul by B. Wanamaker (drawn by C. LeVert),70,81
330,3,0:12.0,T. Rozier enters the game for B. Wanamaker,,70,81
331,3,0:12.0,,C. LeVert misses free throw 1 of 2,70,81
332,3,0:12.0,,Offensive rebound by Team,70,81
333,3,0:12.0,,C. LeVert makes free throw 2 of 2,70,82
334,3,0:01.0,Turnover by J. Tatum (bad pass; steal by C. LeVert),,70,82
335,3,0:01.0,,S. Dinwiddie misses 3-pt jump shot from 58 ft,70,82
336,3,0:00.0,,Offensive rebound by Team,70,82
337,4,11:45.0,,Shooting foul by D. Theis (drawn by C. LeVert),70,82
338,4,11:45.0,,C. LeVert makes free throw 1 of 2,70,83
339,4,11:45.0,,C. LeVert makes free throw 2 of 2,70,84
340,4,11:32.0,M. Smart makes 2-pt layup from 1 ft (assist by D. Theis),,72,84
341,4,11:13.0,,C. LeVert misses 2-pt jump shot from 6 ft,72,84
342,4,11:10.0,,Offensive rebound by E. Davis,72,84
343,4,11:10.0,,E. Davis makes 2-pt layup from 1 ft,72,86
344,4,10:58.0,G. Hayward misses 2-pt jump shot from 6 ft,,72,86
345,4,10:55.0,Offensive rebound by D. Theis,,72,86
346,4,10:55.0,D. Theis makes 2-pt dunk at rim,,74,86
347,4,10:35.0,,C. LeVert misses 2-pt layup from 3 ft,74,86
348,4,10:35.0,,Offensive rebound by E. Davis,74,86
349,4,10:35.0,,Shooting foul by J. Tatum (drawn by E. Davis),74,86
350,4,10:35.0,,E. Davis makes free throw 1 of 2,74,87
351,4,10:35.0,,E. Davis makes free throw 2 of 2,74,88
352,4,10:23.0,G. Hayward misses 3-pt jump shot from 25 ft,,74,88
353,4,10:20.0,,Defensive rebound by E. Davis,74,88
354,4,10:05.0,,D. Carroll misses 2-pt hook shot from 4 ft,74,88
355,4,10:02.0,Defensive rebound by M. Smart,,74,88
356,4,9:58.0,M. Smart misses 2-pt layup from 5 ft,,74,88
357,4,9:57.0,,Defensive rebound by S. Dinwiddie,74,88
358,4,9:57.0,,Personal take foul by D. Theis (drawn by S. Dinwiddie),74,88
359,4,9:39.0,,D. Carroll misses 3-pt jump shot from 23 ft,74,88
360,4,9:35.0,Defensive rebound by J. Brown,,74,88
361,4,9:31.0,G. Hayward makes 2-pt layup from 2 ft (assist by J. Brown),,76,88
362,4,9:12.0,,E. Davis misses 2-pt layup from 5 ft (block by D. Theis),76,88
363,4,9:11.0,Defensive rebound by M. Smart,,76,88
364,4,9:02.0,D. Theis makes 2-pt layup from 2 ft (assist by J. Tatum),,78,88
365,4,9:02.0,,Brooklyn full timeout,78,88
366,4,9:02.0,,J. Allen enters the game for D. Carroll,78,88
367,4,9:02.0,,J. Harris enters the game for E. Davis,78,88
368,4,9:02.0,,D. Russell enters the game for S. Dinwiddie,78,88
369,4,8:49.0,,Shooting foul by D. Theis (drawn by J. Allen),78,88
370,4,8:49.0,,J. Allen makes free throw 1 of 2,78,89
371,4,8:49.0,,J. Allen makes free throw 2 of 2,78,90
372,4,8:33.0,Turnover by J. Brown (bad pass; steal by C. LeVert),,78,90
373,4,8:29.0,,Personal foul by J. Tatum (drawn by D. Russell),78,90
374,4,8:29.0,,D. Russell misses free throw 1 of 2,78,90
375,4,8:29.0,,Offensive rebound by Team,78,90
376,4,8:29.0,T. Rozier enters the game for G. Hayward,,78,90
377,4,8:29.0,,D. Russell makes free throw 2 of 2,78,91
378,4,8:15.0,J. Tatum makes 2-pt layup from 1 ft,,80,91
379,4,8:07.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Harris),80,94
380,4,7:58.0,J. Brown misses 2-pt layup from 1 ft,,80,94
381,4,7:55.0,Offensive rebound by D. Theis,,80,94
382,4,7:55.0,D. Theis makes 2-pt layup at rim,,82,94
383,4,7:48.0,,Shooting foul by T. Rozier (drawn by J. Allen),82,94
384,4,7:48.0,,J. Allen makes free throw 1 of 2,82,95
385,4,7:48.0,M. Morris enters the game for D. Theis,,82,95
386,4,7:48.0,,J. Allen makes free throw 2 of 2,82,96
387,4,7:35.0,Shooting foul by J. Harris (drawn by M. Smart),,82,96
