,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
194,2,2:01.0,,K. Irving misses 3-pt jump shot from 27 ft,56,55
195,2,1:59.0,,Offensive rebound by A. Horford,56,55
196,2,1:57.0,,M. Smart misses 3-pt jump shot from 25 ft,56,55
197,2,1:56.0,,Offensive rebound by K. Irving,56,55
198,2,1:56.0,,K. Irving makes 2-pt layup from 1 ft,56,57
199,2,1:37.0,Turnover by K. Thompson (bad pass; steal by K. Irving),,56,57
200,2,1:33.0,,M. Smart misses 3-pt jump shot from 24 ft,56,57
201,2,1:31.0,Defensive rebound by K. Thompson,,56,57
202,2,1:26.0,Shooting foul by K. Irving (drawn by D. Green),,56,57
203,2,1:26.0,D. Green makes free throw 1 of 2,,57,57
204,2,1:26.0,D. Green makes free throw 2 of 2,,58,57
205,2,1:11.0,,Personal foul by A. Iguodala (drawn by A. Horford),58,57
206,2,0:57.0,,K. Irving makes 2-pt jump shot from 11 ft,58,59
207,2,0:47.0,K. Durant makes 2-pt jump shot from 5 ft,,60,59
208,2,0:44.0,,Offensive foul by M. Smart (drawn by A. Iguodala),60,59
209,2,0:44.0,,Turnover by M. Smart (offensive foul),60,59
210,2,0:36.0,S. Curry misses 3-pt jump shot from 26 ft (block by J. Tatum),,60,59
211,2,0:34.0,,Defensive rebound by K. Irving,60,59
212,2,0:23.0,,J. Tatum misses 2-pt jump shot from 13 ft,60,59
213,2,0:21.0,,Offensive rebound by A. Horford,60,59
214,2,0:19.0,,K. Irving misses 3-pt jump shot from 27 ft,60,59
215,2,0:17.0,Defensive rebound by K. Thompson,,60,59
216,2,0:14.0,Personal foul by J. Tatum (drawn by A. Iguodala),,60,59
217,2,0:14.0,A. Iguodala misses free throw 1 of 2,,60,59
218,2,0:14.0,Offensive rebound by Team,,60,59
219,2,0:14.0,K. Looney enters the game for S. Curry,,60,59
220,2,0:14.0,A. McKinnie enters the game for K. Thompson,,60,59
221,2,0:14.0,,T. Rozier enters the game for M. Smart,60,59
222,2,0:14.0,A. Iguodala makes free throw 2 of 2,,61,59
223,2,0:06.0,,K. Irving misses 3-pt jump shot from 28 ft,61,59
224,2,0:04.0,Defensive rebound by D. Green,,61,59
225,2,0:00.0,A. Iguodala misses 2-pt layup from 3 ft,,61,59
226,2,0:00.0,Offensive rebound by Team,,61,59
227,3,11:48.0,K. Durant misses 2-pt jump shot from 14 ft,,61,59
228,3,11:46.0,,Defensive rebound by M. Morris,61,59
229,3,11:37.0,,Personal foul by D. Cousins (drawn by A. Horford),61,59
230,3,11:31.0,,Turnover by A. Horford (traveling),61,59
231,3,11:21.0,D. Cousins makes 2-pt jump shot from 14 ft (assist by K. Thompson),,63,59
232,3,11:05.0,,A. Horford misses 3-pt jump shot from 26 ft,63,59
233,3,11:03.0,,Offensive rebound by M. Morris,63,59
234,3,11:01.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by K. Irving),63,62
235,3,10:47.0,K. Thompson makes 2-pt jump shot from 17 ft,,65,62
236,3,10:27.0,,K. Irving misses 2-pt layup from 2 ft,65,62
237,3,10:27.0,Defensive rebound by S. Curry,,65,62
238,3,10:05.0,K. Thompson misses 3-pt jump shot from 26 ft,,65,62
239,3,10:03.0,,Defensive rebound by Team,65,62
240,3,9:46.0,,J. Tatum makes 2-pt jump shot from 4 ft,65,64
241,3,9:33.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Green),,68,64
242,3,9:22.0,,M. Smart misses 3-pt jump shot from 27 ft,68,64
243,3,9:20.0,Defensive rebound by K. Durant,,68,64
244,3,9:07.0,K. Durant misses 2-pt layup from 2 ft (block by A. Horford),,68,64
245,3,9:05.0,,Defensive rebound by M. Smart,68,64
246,3,8:56.0,,A. Horford makes 2-pt dunk from 1 ft (assist by K. Irving),68,66
247,3,8:37.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,71,66
248,3,8:26.0,,J. Tatum makes 3-pt jump shot from 27 ft,71,69
249,3,8:09.0,Offensive foul by D. Cousins (drawn by M. Morris),,71,69
250,3,8:09.0,Turnover by D. Cousins (offensive foul),,71,69
251,3,8:09.0,K. Looney enters the game for D. Cousins,,71,69
252,3,8:00.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by K. Irving),71,72
253,3,7:42.0,S. Curry misses 2-pt layup from 5 ft,,71,72
254,3,7:41.0,Offensive rebound by K. Looney,,71,72
255,3,7:41.0,K. Looney makes 2-pt layup from 1 ft,,73,72
256,3,7:28.0,,A. Horford makes 2-pt jump shot from 15 ft (assist by M. Smart),73,74
257,3,7:10.0,K. Thompson makes 2-pt jump shot from 7 ft,,75,74
258,3,6:51.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Tatum),75,77
259,3,6:50.0,Golden State full timeout,,75,77
260,3,6:32.0,K. Durant makes 2-pt jump shot from 17 ft (assist by K. Looney),,77,77
261,3,6:17.0,,M. Smart misses 2-pt layup from 7 ft,77,77
262,3,6:17.0,,Offensive rebound by Team,77,77
263,3,6:05.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Tatum),77,80
264,3,5:52.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Green),,80,80
265,3,5:26.0,,J. Tatum misses 2-pt jump shot from 18 ft,80,80
266,3,5:23.0,,Offensive rebound by M. Morris,80,80
267,3,5:23.0,,M. Morris misses 2-pt layup at rim (block by D. Green),80,80
268,3,5:23.0,,Offensive rebound by M. Morris,80,80
269,3,5:23.0,,Shooting foul by K. Looney (drawn by M. Morris),80,80
270,3,5:23.0,,M. Morris makes free throw 1 of 2,80,81
271,3,5:23.0,A. Iguodala enters the game for D. Green,,80,81
272,3,5:23.0,,M. Morris misses free throw 2 of 2,80,81
273,3,5:23.0,Defensive rebound by K. Durant,,80,81
274,3,5:10.0,Shooting foul by A. Horford (drawn by K. Durant),,80,81
275,3,5:10.0,K. Durant makes free throw 1 of 2,,81,81
276,3,5:10.0,K. Durant misses free throw 2 of 2,,81,81
277,3,5:10.0,,Defensive rebound by J. Tatum,81,81
278,3,4:53.0,,K. Irving misses 2-pt layup from 3 ft (block by A. Iguodala),81,81
279,3,4:52.0,,Offensive rebound by K. Irving,81,81
280,3,4:52.0,,K. Irving misses 2-pt layup at rim,81,81
281,3,4:51.0,Defensive rebound by K. Durant,,81,81
282,3,4:51.0,Personal foul by K. Irving (drawn by K. Durant),,81,81
283,3,4:51.0,,G. Hayward enters the game for M. Morris,81,81
284,3,4:39.0,Shooting foul by K. Irving (drawn by S. Curry),,81,81
285,3,4:39.0,S. Curry makes free throw 1 of 2,,82,81
286,3,4:39.0,A. McKinnie enters the game for K. Thompson,,82,81
287,3,4:39.0,S. Curry makes free throw 2 of 2,,83,81
288,3,4:18.0,,M. Smart misses 2-pt jump shot from 9 ft,83,81
289,3,4:16.0,Defensive rebound by S. Curry,,83,81
290,3,4:11.0,K. Durant misses 2-pt jump shot from 20 ft,,83,81
291,3,4:08.0,Offensive rebound by K. Looney,,83,81
292,3,4:08.0,K. Looney makes 2-pt layup from 1 ft,,85,81
293,3,3:58.0,,M. Smart misses 3-pt jump shot from 23 ft,85,81
294,3,3:56.0,Defensive rebound by A. Iguodala,,85,81
295,3,3:48.0,A. McKinnie misses 3-pt jump shot from 23 ft,,85,81
296,3,3:46.0,,Defensive rebound by A. Horford,85,81
297,3,3:42.0,,Boston full timeout,85,81
298,3,3:42.0,,J. Brown enters the game for A. Horford,85,81
299,3,3:42.0,,T. Rozier enters the game for K. Irving,85,81
300,3,3:42.0,,D. Theis enters the game for M. Smart,85,81
301,3,3:29.0,,J. Tatum misses 2-pt layup from 2 ft,85,81
302,3,3:27.0,Defensive rebound by K. Durant,,85,81
303,3,3:25.0,Turnover by K. Durant (bad pass),,85,81
304,3,3:12.0,,T. Rozier misses 2-pt jump shot from 16 ft,85,81
305,3,3:10.0,Defensive rebound by A. McKinnie,,85,81
306,3,2:54.0,A. Iguodala misses 3-pt jump shot from 26 ft,,85,81
307,3,2:52.0,,Defensive rebound by J. Tatum,85,81
308,3,2:42.0,,J. Tatum misses 3-pt jump shot from 25 ft,85,81
309,3,2:40.0,Defensive rebound by A. McKinnie,,85,81
310,3,2:24.0,Shooting foul by G. Hayward (drawn by K. Durant),,85,81
311,3,2:24.0,K. Durant makes free throw 1 of 3,,86,81
312,3,2:24.0,K. Durant makes free throw 2 of 3,,87,81
313,3,2:24.0,D. Green enters the game for S. Curry,,87,81
314,3,2:24.0,K. Durant makes free throw 3 of 3,,88,81
315,3,2:04.0,,J. Brown misses 2-pt jump shot from 5 ft,88,81
316,3,2:03.0,Defensive rebound by A. Iguodala,,88,81
317,3,1:56.0,Turnover by K. Durant (lost ball; steal by G. Hayward),,88,81
318,3,1:53.0,,Personal foul by D. Green (drawn by J. Tatum),88,81
319,3,1:45.0,,G. Hayward misses 2-pt jump shot from 22 ft,88,81
320,3,1:41.0,Defensive rebound by A. Iguodala,,88,81
321,3,1:17.0,D. Green misses 3-pt jump shot from 27 ft,,88,81
322,3,1:15.0,Offensive rebound by A. McKinnie,,88,81
323,3,1:15.0,Turnover by A. McKinnie (step out of bounds),,88,81
324,3,0:55.0,,G. Hayward misses 2-pt layup from 7 ft (block by K. Looney),88,81
325,3,0:53.0,Defensive rebound by D. Green,,88,81
326,3,0:47.0,Offensive foul by K. Durant (drawn by J. Brown),,88,81
327,3,0:47.0,Turnover by K. Durant (offensive foul),,88,81
328,3,0:35.0,,J. Tatum makes 2-pt layup from 3 ft,88,83
329,3,0:35.0,,Shooting foul by K. Looney (drawn by J. Tatum),88,83
330,3,0:35.0,,J. Tatum makes free throw 1 of 1,88,84
331,3,0:23.0,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),,90,84
332,3,0:02.0,,J. Tatum misses 2-pt jump shot from 20 ft,90,84
333,3,0:00.0,Defensive rebound by A. Iguodala,,90,84
334,3,0:00.0,A. Iguodala misses 3-pt jump shot from 60 ft,,90,84
335,3,0:00.0,Offensive rebound by Team,,90,84
336,4,11:37.0,,T. Rozier misses 2-pt layup from 5 ft,90,84
337,4,11:34.0,,Offensive rebound by J. Brown,90,84
338,4,11:34.0,,J. Brown misses 2-pt layup at rim,90,84
339,4,11:33.0,Defensive rebound by D. Cousins,,90,84
340,4,11:18.0,S. Livingston makes 2-pt dunk from 2 ft (assist by D. Cousins),,92,84
341,4,10:58.0,,K. Irving misses 2-pt jump shot from 4 ft,92,84
342,4,10:57.0,,Offensive rebound by K. Irving,92,84
343,4,10:56.0,,K. Irving makes 2-pt jump shot from 15 ft,92,86
344,4,10:39.0,D. Cousins misses 3-pt jump shot from 27 ft,,92,86
345,4,10:37.0,,Defensive rebound by G. Hayward,92,86
346,4,10:21.0,,A. Horford makes 2-pt jump shot from 13 ft,92,88
347,4,10:02.0,Turnover by D. Cousins (bad pass; steal by G. Hayward),,92,88
348,4,9:57.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),92,91
349,4,9:35.0,K. Thompson misses 2-pt jump shot from 21 ft,,92,91
350,4,9:33.0,,Defensive rebound by A. Horford,92,91
351,4,9:26.0,,K. Irving misses 3-pt jump shot from 26 ft,92,91
352,4,9:24.0,Defensive rebound by A. Iguodala,,92,91
353,4,9:16.0,K. Thompson makes 2-pt layup from 2 ft (assist by A. Iguodala),,94,91
354,4,9:07.0,,K. Irving makes 2-pt jump shot from 5 ft,94,93
355,4,9:07.0,,Shooting foul by S. Livingston (drawn by K. Irving),94,93
356,4,9:07.0,,K. Irving makes free throw 1 of 1,94,94
357,4,8:50.0,K. Thompson misses 3-pt jump shot from 27 ft,,94,94
358,4,8:48.0,,Defensive rebound by T. Rozier,94,94
359,4,8:39.0,Violation by Team (kicked ball),,94,94
360,4,8:39.0,S. Curry enters the game for A. Iguodala,,94,94
361,4,8:30.0,,G. Hayward misses 3-pt jump shot from 23 ft,94,94
362,4,8:27.0,,Offensive rebound by T. Rozier,94,94
363,4,8:27.0,,T. Rozier makes 2-pt layup at rim,94,96
364,4,8:27.0,Golden State full timeout,,94,96
365,4,8:07.0,D. Cousins misses 2-pt layup from 3 ft (block by A. Horford),,94,96
366,4,8:05.0,Offensive rebound by D. Green,,94,96
367,4,8:03.0,Turnover by Team (shot clock),,94,96
368,4,8:03.0,K. Durant enters the game for D. Green,,94,96
369,4,7:47.0,,Turnover by A. Horford (bad pass; steal by S. Livingston),94,96
370,4,7:43.0,K. Durant misses 2-pt jump shot from 11 ft,,94,96
371,4,7:40.0,,Defensive rebound by G. Hayward,94,96
372,4,7:31.0,,A. Horford misses 3-pt jump shot from 27 ft,94,96
373,4,7:29.0,Defensive rebound by S. Curry,,94,96
374,4,7:26.0,Shooting foul by A. Horford (drawn by D. Cousins),,94,96
375,4,7:26.0,D. Cousins makes free throw 1 of 2,,95,96
376,4,7:26.0,,M. Morris enters the game for G. Hayward,95,96
377,4,7:26.0,D. Cousins makes free throw 2 of 2,,96,96
378,4,7:18.0,,Offensive foul by J. Brown (drawn by D. Cousins),96,96
379,4,7:18.0,,Turnover by J. Brown (offensive foul),96,96
380,4,6:56.0,D. Cousins misses 2-pt layup from 4 ft,,96,96
381,4,6:54.0,Offensive rebound by S. Livingston,,96,96
382,4,6:53.0,S. Livingston misses 2-pt dunk from 1 ft,,96,96
383,4,6:51.0,,Defensive rebound by T. Rozier,96,96
384,4,6:35.0,,M. Morris misses 2-pt jump shot from 12 ft,96,96
385,4,6:33.0,,Offensive rebound by A. Horford,96,96
386,4,6:32.0,,A. Horford makes 2-pt dunk from 1 ft,96,98
387,4,6:11.0,K. Durant makes 2-pt jump shot from 16 ft,,98,98
388,4,6:11.0,Shooting foul by M. Morris (drawn by K. Durant),,98,98
