,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
53,1,6:02.0,Defensive rebound by M. Turner,,15,11
54,1,5:53.0,Turnover by D. Collison (lost ball; steal by P. Siakam),,15,11
55,1,5:49.0,,Turnover by P. Siakam (bad pass; steal by B. Bogdanović),15,11
56,1,5:40.0,D. Collison misses 2-pt layup from 2 ft,,15,11
57,1,5:40.0,Offensive rebound by B. Bogdanović,,15,11
58,1,5:33.0,B. Bogdanović makes 2-pt layup at rim,,17,11
59,1,5:33.0,,Toronto full timeout,17,11
60,1,5:33.0,D. Sabonis enters the game for T. Young,,17,11
61,1,5:33.0,,O. Anunoby enters the game for P. Siakam,17,11
62,1,5:29.0,,F. VanVleet misses 2-pt jump shot from 21 ft,17,11
63,1,5:24.0,Defensive rebound by V. Oladipo,,17,11
64,1,5:16.0,V. Oladipo makes 2-pt jump shot from 15 ft,,19,11
65,1,4:59.0,,G. Monroe makes 2-pt layup from 2 ft (assist by K. Leonard),19,13
66,1,4:48.0,V. Oladipo misses 2-pt layup from 2 ft,,19,13
67,1,4:48.0,Offensive rebound by Team,,19,13
68,1,4:48.0,,Loose ball foul by K. Leonard (drawn by D. Sabonis),19,13
69,1,4:48.0,,D. Wright enters the game for N. Powell,19,13
70,1,4:48.0,D. Sabonis misses free throw 1 of 2,,19,13
71,1,4:48.0,Offensive rebound by Team,,19,13
72,1,4:48.0,D. Sabonis makes free throw 2 of 2,,20,13
73,1,4:32.0,,K. Leonard misses 2-pt jump shot from 20 ft,20,13
74,1,4:29.0,,Offensive rebound by G. Monroe,20,13
75,1,4:23.0,,G. Monroe misses 2-pt hook shot from 6 ft,20,13
76,1,4:20.0,Defensive rebound by M. Turner,,20,13
77,1,4:12.0,Turnover by D. Collison (lost ball; steal by O. Anunoby),,20,13
78,1,4:06.0,,F. VanVleet misses 2-pt jump shot from 21 ft,20,13
79,1,4:03.0,Defensive rebound by D. Sabonis,,20,13
80,1,3:55.0,V. Oladipo misses 3-pt jump shot from 26 ft,,20,13
81,1,3:51.0,,Defensive rebound by G. Monroe,20,13
82,1,3:39.0,,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Leonard),20,15
83,1,3:32.0,Indiana full timeout,,20,15
84,1,3:32.0,C. Joseph enters the game for B. Bogdanović,,20,15
85,1,3:32.0,T. Young enters the game for M. Turner,,20,15
86,1,3:32.0,,C. Boucher enters the game for G. Monroe,20,15
87,1,3:32.0,,C. Miles enters the game for F. VanVleet,20,15
88,1,3:14.0,T. Young misses 2-pt hook shot from 5 ft (block by C. Boucher),,20,15
89,1,3:09.0,,Defensive rebound by D. Wright,20,15
90,1,3:01.0,,K. Leonard misses 2-pt jump shot from 12 ft,20,15
91,1,3:01.0,Defensive rebound by V. Oladipo,,20,15
92,1,2:54.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,23,15
93,1,2:36.0,,D. Wright misses 2-pt jump shot from 11 ft,23,15
94,1,2:34.0,,Offensive rebound by D. Wright,23,15
95,1,2:29.0,,C. Boucher makes 3-pt jump shot from 23 ft (assist by D. Wright),23,18
96,1,2:10.0,T. Young misses 2-pt hook shot from 4 ft,,23,18
97,1,2:07.0,,Defensive rebound by K. Leonard,23,18
98,1,2:07.0,,Personal foul by T. Young (drawn by K. Leonard),23,18
99,1,2:07.0,T. Evans enters the game for D. Collison,,23,18
100,1,2:07.0,D. McDermott enters the game for V. Oladipo,,23,18
101,1,2:07.0,,P. Siakam enters the game for K. Leonard,23,18
102,1,1:59.0,,Shooting foul by C. Joseph (drawn by D. Wright),23,18
103,1,1:59.0,,D. Wright makes free throw 1 of 2,23,19
104,1,1:59.0,,D. Wright makes free throw 2 of 2,23,20
105,1,1:49.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by C. Joseph),,25,20
106,1,1:37.0,,P. Siakam misses 2-pt jump shot from 7 ft,25,20
107,1,1:34.0,Defensive rebound by D. Sabonis,,25,20
108,1,1:29.0,D. McDermott makes 2-pt layup from 1 ft (assist by T. Evans),,27,20
109,1,1:18.0,,C. Miles makes 2-pt layup from 1 ft (assist by P. Siakam),27,22
110,1,1:06.0,D. Sabonis misses 2-pt layup from 1 ft,,27,22
111,1,1:06.0,Offensive rebound by T. Young,,27,22
112,1,0:58.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by C. Joseph),,30,22
113,1,0:44.0,,C. Boucher makes 2-pt layup from 2 ft (assist by D. Wright),30,24
114,1,0:35.0,T. Evans misses 2-pt layup from 3 ft (block by C. Boucher),,30,24
115,1,0:33.0,Offensive rebound by D. Sabonis,,30,24
116,1,0:33.0,D. Sabonis makes 2-pt layup at rim,,32,24
117,1,0:27.0,,C. Boucher misses 3-pt jump shot from 26 ft,32,24
118,1,0:23.0,Defensive rebound by C. Joseph,,32,24
119,1,0:03.0,T. Young makes 2-pt layup from 2 ft (assist by D. Sabonis),,34,24
120,2,11:43.0,,P. Siakam makes 2-pt layup from 3 ft (assist by C. Miles),34,26
121,2,11:43.0,,Shooting foul by C. Joseph (drawn by P. Siakam),34,26
122,2,11:43.0,,P. Siakam misses free throw 1 of 1,34,26
123,2,11:38.0,Defensive rebound by T. Evans,,34,26
124,2,11:27.0,D. Sabonis makes 2-pt layup from 1 ft,,36,26
125,2,11:16.0,,C. Miles misses 3-pt jump shot from 27 ft,36,26
126,2,11:13.0,,Offensive rebound by D. Wright,36,26
127,2,11:12.0,,Turnover by D. Wright (bad pass; steal by C. Joseph),36,26
128,2,11:12.0,Personal foul by P. Siakam (drawn by C. Joseph),,36,26
129,2,10:59.0,Turnover by D. Sabonis (bad pass; steal by C. Boucher),,36,26
130,2,10:53.0,,D. Wright misses 3-pt jump shot from 26 ft,36,26
131,2,10:49.0,Defensive rebound by D. Sabonis,,36,26
132,2,10:36.0,Shooting foul by D. Wright (drawn by T. Young),,36,26
133,2,10:36.0,T. Young makes free throw 1 of 2,,37,26
134,2,10:36.0,T. Young makes free throw 2 of 2,,38,26
135,2,10:18.0,,O. Anunoby misses 2-pt jump shot from 6 ft,38,26
136,2,10:16.0,Defensive rebound by D. Sabonis,,38,26
137,2,10:08.0,T. Evans makes 3-pt jump shot from 24 ft (assist by D. Sabonis),,41,26
138,2,9:50.0,,D. Wright makes 2-pt layup from 2 ft,41,28
139,2,9:35.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by T. Evans),,43,28
140,2,9:28.0,,P. Siakam makes 2-pt jump shot from 7 ft,43,30
141,2,9:28.0,,Shooting foul by T. Young (drawn by P. Siakam),43,30
142,2,9:28.0,,D. Green enters the game for C. Miles,43,30
143,2,9:28.0,,P. Siakam makes free throw 1 of 1,43,31
144,2,9:08.0,D. McDermott misses 3-pt jump shot from 23 ft,,43,31
145,2,9:04.0,,Defensive rebound by C. Boucher,43,31
146,2,8:56.0,,O. Anunoby makes 3-pt jump shot from 26 ft (assist by P. Siakam),43,34
147,2,8:44.0,Personal foul by O. Anunoby (drawn by D. Sabonis),,43,34
148,2,8:34.0,Turnover by T. Evans (traveling),,43,34
149,2,8:19.0,,C. Boucher misses 2-pt layup from 4 ft (block by T. Evans),43,34
150,2,8:19.0,,Offensive rebound by Team,43,34
151,2,8:19.0,,Toronto full timeout,43,34
152,2,8:13.0,,D. Green misses 2-pt jump shot from 21 ft,43,34
153,2,8:09.0,Defensive rebound by C. Joseph,,43,34
154,2,7:52.0,D. Sabonis misses 2-pt hook shot from 6 ft,,43,34
155,2,7:48.0,,Defensive rebound by D. Wright,43,34
156,2,7:44.0,,Personal foul by D. McDermott (drawn by D. Green),43,34
157,2,7:44.0,B. Bogdanović enters the game for T. Young,,43,34
158,2,7:44.0,,K. Leonard enters the game for C. Boucher,43,34
159,2,7:44.0,,G. Monroe enters the game for P. Siakam,43,34
160,2,7:44.0,,F. VanVleet enters the game for D. Wright,43,34
161,2,7:29.0,,D. Green misses 3-pt jump shot from 23 ft,43,34
162,2,7:24.0,Defensive rebound by D. Sabonis,,43,34
163,2,7:16.0,Turnover by T. Evans (lost ball; steal by K. Leonard),,43,34
164,2,7:10.0,,K. Leonard makes 2-pt dunk from 1 ft,43,36
165,2,6:53.0,T. Evans misses 2-pt jump shot from 18 ft,,43,36
166,2,6:50.0,,Defensive rebound by D. Green,43,36
167,2,6:43.0,,Turnover by D. Green (out of bounds lost ball),43,36
168,2,6:43.0,V. Oladipo enters the game for D. McDermott,,43,36
169,2,6:43.0,,N. Powell enters the game for O. Anunoby,43,36
170,2,6:31.0,Turnover by C. Joseph (lost ball; steal by F. VanVleet),,43,36
171,2,6:26.0,,F. VanVleet makes 2-pt layup from 2 ft,43,38
172,2,6:14.0,V. Oladipo makes 2-pt jump shot from 13 ft,,45,38
173,2,5:47.0,,F. VanVleet misses 3-pt jump shot from 26 ft,45,38
174,2,5:47.0,,Offensive rebound by Team,45,38
175,2,5:47.0,Loose ball foul by B. Bogdanović (drawn by G. Monroe),,45,38
176,2,5:47.0,D. Collison enters the game for T. Evans,,45,38
177,2,5:47.0,M. Turner enters the game for D. Sabonis,,45,38
178,2,5:34.0,,F. VanVleet misses 3-pt jump shot from 23 ft,45,38
179,2,5:31.0,,Offensive rebound by Team,45,38
180,2,5:18.0,,K. Leonard makes 2-pt jump shot from 8 ft,45,40
181,2,5:00.0,C. Joseph misses 2-pt jump shot from 16 ft,,45,40
182,2,4:57.0,,Defensive rebound by G. Monroe,45,40
183,2,4:53.0,,D. Green misses 3-pt jump shot from 26 ft,45,40
184,2,4:51.0,Defensive rebound by C. Joseph,,45,40
185,2,4:43.0,M. Turner misses 2-pt jump shot from 15 ft,,45,40
186,2,4:39.0,,Defensive rebound by K. Leonard,45,40
187,2,4:27.0,,F. VanVleet misses 3-pt jump shot from 28 ft,45,40
188,2,4:23.0,Defensive rebound by B. Bogdanović,,45,40
189,2,4:13.0,V. Oladipo makes 2-pt jump shot from 15 ft,,47,40
190,2,3:48.0,,K. Leonard makes 2-pt jump shot from 17 ft,47,42
191,2,3:40.0,Turnover by V. Oladipo (lost ball; steal by K. Leonard),,47,42
192,2,3:35.0,,N. Powell misses 3-pt jump shot from 24 ft,47,42
193,2,3:31.0,Defensive rebound by B. Bogdanović,,47,42
194,2,3:27.0,V. Oladipo makes 2-pt layup from 1 ft (assist by B. Bogdanović),,49,42
195,2,3:20.0,,K. Leonard misses 3-pt jump shot from 27 ft,49,42
196,2,3:20.0,Defensive rebound by M. Turner,,49,42
197,2,3:14.0,Indiana full timeout,,49,42
198,2,3:14.0,T. Young enters the game for C. Joseph,,49,42
199,2,3:14.0,,D. Wright enters the game for N. Powell,49,42
200,2,3:05.0,T. Young makes 3-pt jump shot from 24 ft (assist by D. Collison),,52,42
201,2,2:39.0,,F. VanVleet misses 2-pt layup from 2 ft (block by M. Turner),52,42
202,2,2:34.0,Defensive rebound by M. Turner,,52,42
203,2,2:19.0,M. Turner makes 3-pt jump shot from 25 ft (assist by D. Collison),,55,42
204,2,2:02.0,,K. Leonard misses 3-pt jump shot from 27 ft,55,42
205,2,1:58.0,Defensive rebound by D. Collison,,55,42
206,2,1:55.0,Turnover by D. Collison (bad pass; steal by G. Monroe),,55,42
207,2,1:47.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Leonard),55,45
208,2,1:32.0,T. Young makes 2-pt layup from 1 ft (assist by V. Oladipo),,57,45
209,2,1:32.0,Shooting foul by D. Wright (drawn by T. Young),,57,45
210,2,1:32.0,T. Young misses free throw 1 of 1,,57,45
211,2,1:30.0,,Defensive rebound by D. Wright,57,45
212,2,1:21.0,,G. Monroe misses 2-pt layup from 5 ft,57,45
213,2,1:21.0,,Offensive rebound by G. Monroe,57,45
214,2,1:21.0,,Personal foul by M. Turner (drawn by G. Monroe),57,45
215,2,1:21.0,,G. Monroe misses free throw 1 of 2,57,45
216,2,1:21.0,,Offensive rebound by Team,57,45
217,2,1:21.0,D. McDermott enters the game for M. Turner,,57,45
218,2,1:21.0,D. Sabonis enters the game for T. Young,,57,45
219,2,1:21.0,,G. Monroe makes free throw 2 of 2,57,46
220,2,1:04.0,D. Collison misses 3-pt jump shot from 23 ft,,57,46
221,2,1:01.0,Offensive rebound by D. Sabonis,,57,46
222,2,0:50.0,V. Oladipo misses 2-pt layup from 4 ft (block by D. Green),,57,46
223,2,0:50.0,Offensive rebound by D. Collison,,57,46
224,2,0:47.0,Turnover by Team (shot clock),,57,46
225,2,0:30.0,,K. Leonard makes 2-pt jump shot from 9 ft (assist by F. VanVleet),57,48
226,2,0:11.0,Turnover by V. Oladipo (lost ball; steal by K. Leonard),,57,48
227,2,0:09.0,,K. Leonard makes 2-pt dunk from 1 ft,57,50
228,2,0:06.0,Personal foul by K. Leonard (drawn by V. Oladipo),,57,50
229,2,0:06.0,V. Oladipo makes free throw 1 of 2,,58,50
230,2,0:06.0,V. Oladipo misses free throw 2 of 2,,58,50
231,2,0:06.0,,Defensive rebound by K. Leonard,58,50
232,2,0:00.0,,F. VanVleet misses 3-pt jump shot from 30 ft,58,50
233,2,0:00.0,,Offensive rebound by Team,58,50
234,3,11:40.0,,G. Monroe misses 2-pt hook shot from 5 ft,58,50
235,3,11:38.0,Defensive rebound by M. Turner,,58,50
236,3,11:18.0,M. Turner makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,60,50
237,3,10:55.0,,F. VanVleet misses 2-pt layup from 2 ft,60,50
238,3,10:49.0,,Offensive rebound by G. Monroe,60,50
239,3,10:49.0,,G. Monroe makes 2-pt layup at rim,60,52
240,3,10:43.0,B. Bogdanović makes 2-pt jump shot from 5 ft,,62,52
241,3,10:43.0,,Violation by Team (def goaltending),62,52
242,3,10:28.0,,D. Green misses 3-pt jump shot from 23 ft,62,52
243,3,10:25.0,Defensive rebound by M. Turner,,62,52
244,3,10:22.0,Offensive foul by D. Collison (drawn by D. Green),,62,52
245,3,10:22.0,Turnover by D. Collison (offensive foul),,62,52
246,3,10:05.0,,K. Leonard misses 2-pt hook shot from 6 ft,62,52
247,3,10:01.0,Defensive rebound by B. Bogdanović,,62,52
248,3,9:57.0,Turnover by V. Oladipo (lost ball; steal by D. Green),,62,52
249,3,9:54.0,,Turnover by K. Leonard (traveling),62,52
250,3,9:37.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,62,52
251,3,9:33.0,,Defensive rebound by P. Siakam,62,52
252,3,9:26.0,,Personal foul by M. Turner (drawn by P. Siakam),62,52
253,3,9:16.0,,Shooting foul by D. Collison (drawn by K. Leonard),62,52
254,3,9:16.0,,K. Leonard misses free throw 1 of 2,62,52
255,3,9:16.0,,Offensive rebound by Team,62,52
256,3,9:16.0,,K. Leonard makes free throw 2 of 2,62,53
257,3,9:02.0,T. Young misses 3-pt jump shot from 26 ft,,62,53
258,3,8:58.0,,Defensive rebound by P. Siakam,62,53
259,3,8:54.0,,Shooting foul by B. Bogdanović (drawn by K. Leonard),62,53
260,3,8:54.0,,K. Leonard makes free throw 1 of 2,62,54
261,3,8:54.0,,K. Leonard misses free throw 2 of 2,62,54
262,3,8:51.0,Defensive rebound by B. Bogdanović,,62,54
263,3,8:42.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),,65,54
264,3,8:16.0,,P. Siakam makes 2-pt layup from 1 ft,65,56
265,3,8:00.0,Turnover by V. Oladipo (bad pass; steal by K. Leonard),,65,56
266,3,7:55.0,,Shooting foul by B. Bogdanović (drawn by K. Leonard),65,56
267,3,7:55.0,,K. Leonard makes free throw 1 of 2,65,57
268,3,7:55.0,,K. Leonard makes free throw 2 of 2,65,58
269,3,7:48.0,Personal foul by P. Siakam (drawn by M. Turner),,65,58
270,3,7:33.0,V. Oladipo makes 2-pt layup from 2 ft,,67,58
271,3,7:14.0,,F. VanVleet misses 2-pt layup from 2 ft (block by M. Turner),67,58
272,3,7:12.0,Defensive rebound by D. Collison,,67,58
273,3,7:12.0,Personal take foul by G. Monroe (drawn by D. Collison),,67,58
274,3,7:02.0,V. Oladipo makes 2-pt layup from 2 ft,,69,58
275,3,6:49.0,,K. Leonard misses 2-pt jump shot from 17 ft,69,58
276,3,6:47.0,Defensive rebound by M. Turner,,69,58
277,3,6:39.0,Shooting foul by K. Leonard (drawn by M. Turner),,69,58
278,3,6:39.0,,Toronto full timeout,69,58
279,3,6:39.0,,O. Anunoby enters the game for G. Monroe,69,58
280,3,6:39.0,M. Turner makes free throw 1 of 2,,70,58
281,3,6:39.0,M. Turner makes free throw 2 of 2,,71,58
282,3,6:26.0,,F. VanVleet misses 3-pt jump shot from 25 ft,71,58
283,3,6:21.0,Defensive rebound by M. Turner,,71,58
284,3,6:13.0,D. Collison misses 2-pt layup from 2 ft (block by F. VanVleet),,71,58
285,3,6:11.0,,Defensive rebound by Team,71,58
286,3,6:04.0,,P. Siakam misses 2-pt layup from 4 ft (block by M. Turner),71,58
287,3,6:04.0,,Offensive rebound by Team,71,58
288,3,6:04.0,,D. Wright enters the game for F. VanVleet,71,58
289,3,5:48.0,,K. Leonard misses 2-pt jump shot from 12 ft,71,58
290,3,5:45.0,,Offensive rebound by O. Anunoby,71,58
291,3,5:43.0,,O. Anunoby misses 2-pt layup from 1 ft (block by T. Young),71,58
292,3,5:43.0,Defensive rebound by T. Young,,71,58
293,3,5:39.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,74,58
294,3,5:23.0,,Shooting foul by M. Turner (drawn by P. Siakam),74,58
295,3,5:23.0,,P. Siakam makes free throw 1 of 2,74,59
296,3,5:23.0,D. Sabonis enters the game for M. Turner,,74,59
297,3,5:23.0,,P. Siakam makes free throw 2 of 2,74,60
298,3,5:05.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by T. Young),,77,60
299,3,4:54.0,,K. Leonard makes 2-pt dunk at rim (assist by D. Wright),77,62
300,3,4:30.0,Turnover by V. Oladipo (dbl dribble),,77,62
301,3,4:17.0,,D. Green misses 3-pt jump shot from 24 ft,77,62
302,3,4:13.0,Defensive rebound by D. Collison,,77,62
303,3,3:53.0,Turnover by D. Sabonis (lost ball; steal by O. Anunoby),,77,62
304,3,3:49.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by P. Siakam),77,65
305,3,3:47.0,Indiana full timeout,,77,65
306,3,3:47.0,C. Joseph enters the game for B. Bogdanović,,77,65
307,3,3:47.0,D. McDermott enters the game for D. Collison,,77,65
308,3,3:47.0,,N. Powell enters the game for D. Green,77,65
309,3,3:25.0,V. Oladipo misses 2-pt jump shot from 8 ft (block by O. Anunoby),,77,65
310,3,3:21.0,,Defensive rebound by K. Leonard,77,65
311,3,3:12.0,,P. Siakam makes 2-pt jump shot from 4 ft (assist by O. Anunoby),77,67
312,3,2:55.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by T. Young),,80,67
313,3,2:26.0,,D. Wright makes 2-pt layup from 2 ft (assist by N. Powell),80,69
314,3,2:09.0,V. Oladipo misses 2-pt jump shot from 19 ft,,80,69
315,3,2:05.0,,Defensive rebound by D. Wright,80,69
316,3,1:59.0,,P. Siakam misses 2-pt layup from 3 ft,80,69
317,3,1:56.0,Defensive rebound by C. Joseph,,80,69
318,3,1:36.0,D. Sabonis makes 2-pt layup from 1 ft,,82,69
319,3,1:17.0,,Shooting foul by D. Sabonis (drawn by P. Siakam),82,69
320,3,1:17.0,,P. Siakam makes free throw 1 of 2,82,70
321,3,1:17.0,B. Bogdanović enters the game for V. Oladipo,,82,70
322,3,1:17.0,T. Evans enters the game for T. Young,,82,70
323,3,1:17.0,,M. Richardson enters the game for K. Leonard,82,70
324,3,1:17.0,,P. Siakam makes free throw 2 of 2,82,71
325,3,1:01.0,C. Joseph makes 2-pt jump shot from 16 ft,,84,71
326,3,0:47.0,,N. Powell makes 2-pt layup at rim (assist by D. Wright),84,73
327,3,0:35.0,Turnover by B. Bogdanović (bad pass; steal by P. Siakam),,84,73
328,3,0:30.0,,P. Siakam makes 2-pt layup from 1 ft,84,75
329,3,0:10.0,B. Bogdanović misses 3-pt jump shot from 26 ft (block by D. Wright),,84,75
330,3,0:04.0,,Defensive rebound by N. Powell,84,75
331,3,0:04.0,,Turnover by N. Powell (bad pass; steal by C. Joseph),84,75
332,3,0:01.0,Shooting foul by P. Siakam (drawn by B. Bogdanović),,84,75
333,3,0:01.0,B. Bogdanović makes free throw 1 of 2,,85,75
334,3,0:01.0,,C. Boucher enters the game for P. Siakam,85,75
335,3,0:01.0,B. Bogdanović misses free throw 2 of 2,,85,75
336,3,0:01.0,Offensive rebound by D. Sabonis,,85,75
337,3,0:01.0,D. Sabonis misses 2-pt layup from 3 ft,,85,75
338,3,0:00.0,Offensive rebound by Team,,85,75
339,4,11:47.0,Turnover by D. Sabonis (3 sec),,85,75
340,4,11:39.0,,M. Richardson misses 3-pt jump shot from 26 ft,85,75
341,4,11:35.0,Defensive rebound by M. Turner,,85,75
342,4,11:26.0,D. Sabonis misses 2-pt hook shot from 7 ft,,85,75
343,4,11:21.0,,Defensive rebound by O. Anunoby,85,75
344,4,11:15.0,,O. Anunoby misses 2-pt layup from 2 ft,85,75
345,4,11:13.0,Defensive rebound by M. Turner,,85,75
346,4,11:03.0,Offensive foul by M. Turner (drawn by D. Wright),,85,75
347,4,11:03.0,Turnover by M. Turner (offensive foul),,85,75
348,4,11:03.0,B. Bogdanović enters the game for M. Turner,,85,75
349,4,10:51.0,,Turnover by D. Wright (lost ball; steal by B. Bogdanović),85,75
350,4,10:47.0,B. Bogdanović misses 2-pt layup from 3 ft (block by C. Boucher),,85,75
351,4,10:47.0,Offensive rebound by Team,,85,75
352,4,10:45.0,Personal foul by M. Richardson (drawn by D. McDermott),,85,75
353,4,10:38.0,Shooting foul by M. Richardson (drawn by D. Sabonis),,85,75
354,4,10:38.0,D. Sabonis makes free throw 1 of 2,,86,75
355,4,10:38.0,D. Sabonis misses free throw 2 of 2,,86,75
356,4,10:36.0,,Defensive rebound by C. Boucher,86,75
357,4,10:26.0,,Personal foul by T. Evans (drawn by N. Powell),86,75
358,4,10:26.0,,K. Leonard enters the game for O. Anunoby,86,75
359,4,10:14.0,,K. Leonard misses 2-pt jump shot from 19 ft,86,75
360,4,10:11.0,Defensive rebound by T. Evans,,86,75
361,4,10:08.0,T. Evans makes 2-pt layup from 2 ft,,88,75
362,4,10:06.0,,Toronto full timeout,88,75
363,4,10:06.0,,P. Siakam enters the game for C. Boucher,88,75
364,4,9:58.0,,Personal foul by T. Evans (drawn by P. Siakam),88,75
365,4,9:45.0,,D. Wright misses 2-pt jump shot from 21 ft,88,75
366,4,9:40.0,Defensive rebound by D. Sabonis,,88,75
367,4,9:25.0,T. Evans misses 2-pt layup from 3 ft,,88,75
368,4,9:23.0,,Defensive rebound by K. Leonard,88,75
369,4,9:03.0,,M. Richardson misses 2-pt layup from 2 ft,88,75
370,4,9:01.0,Defensive rebound by D. Sabonis,,88,75
371,4,8:49.0,D. Sabonis misses 2-pt hook shot from 5 ft,,88,75
372,4,8:46.0,,Defensive rebound by K. Leonard,88,75
373,4,8:44.0,,K. Leonard makes 2-pt jump shot from 12 ft,88,77
374,4,8:44.0,,Shooting foul by D. Sabonis (drawn by K. Leonard),88,77
375,4,8:44.0,V. Oladipo enters the game for B. Bogdanović,,88,77
376,4,8:44.0,T. Young enters the game for T. Evans,,88,77
377,4,8:44.0,,L. Brown enters the game for N. Powell,88,77
378,4,8:44.0,,D. Green enters the game for M. Richardson,88,77
379,4,8:44.0,,F. VanVleet enters the game for D. Wright,88,77
380,4,8:44.0,,K. Leonard makes free throw 1 of 1,88,78
381,4,8:29.0,D. McDermott misses 2-pt layup from 3 ft,,88,78
382,4,8:26.0,,Defensive rebound by L. Brown,88,78
383,4,8:24.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by P. Siakam),88,81
384,4,8:24.0,Indiana full timeout,,88,81
