,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
184,2,5:07.0,Turnover by R. Rubio (traveling),,46,35
185,2,5:07.0,,New Orleans full timeout,46,35
186,2,5:07.0,J. Crowder enters the game for G. Niang,,46,35
187,2,5:07.0,J. Ingles enters the game for R. O'Neale,,46,35
188,2,4:54.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by E. Payton),46,38
189,2,4:30.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,48,38
190,2,4:09.0,,N. Mirotić makes 2-pt hook shot from 5 ft (assist by J. Holiday),48,40
191,2,3:59.0,Personal foul by E. Moore (drawn by D. Mitchell),,48,40
192,2,3:47.0,R. Rubio misses 3-pt jump shot from 25 ft,,48,40
193,2,3:46.0,,Defensive rebound by N. Mirotić,48,40
194,2,3:38.0,,N. Mirotić misses 2-pt layup from 1 ft,48,40
195,2,3:35.0,Defensive rebound by J. Ingles,,48,40
196,2,3:32.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by J. Crowder),,51,40
197,2,3:22.0,,Personal foul by J. Crowder (drawn by N. Mirotić),51,40
198,2,3:16.0,,S. Hill makes 2-pt jump shot from 15 ft (assist by E. Payton),51,42
199,2,3:00.0,J. Crowder misses 3-pt jump shot from 23 ft,,51,42
200,2,2:57.0,,Defensive rebound by E. Moore,51,42
201,2,2:51.0,,J. Holiday misses 2-pt jump shot from 3 ft,51,42
202,2,2:48.0,Defensive rebound by R. Rubio,,51,42
203,2,2:44.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,53,42
204,2,2:32.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by E. Payton),53,45
205,2,2:14.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by J. Crowder),,56,45
206,2,2:00.0,,Turnover by N. Mirotić (bad pass),56,45
207,2,1:50.0,R. Rubio misses 2-pt layup from 2 ft,,56,45
208,2,1:46.0,,Defensive rebound by S. Hill,56,45
209,2,1:41.0,,E. Moore misses 2-pt layup from 3 ft (block by R. Gobert),56,45
210,2,1:41.0,,Offensive rebound by Team,56,45
211,2,1:29.0,,S. Hill misses 2-pt layup from 2 ft,56,45
212,2,1:27.0,Defensive rebound by J. Ingles,,56,45
213,2,1:22.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),,58,45
214,2,1:14.0,,Shooting foul by R. Rubio (drawn by J. Holiday),58,45
215,2,1:14.0,,J. Holiday makes free throw 1 of 2,58,46
216,2,1:14.0,,J. Holiday makes free throw 2 of 2,58,47
217,2,1:04.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,60,47
218,2,0:53.0,,S. Hill misses 3-pt jump shot from 23 ft,60,47
219,2,0:50.0,,Offensive rebound by E. Payton,60,47
220,2,0:48.0,,Offensive foul by E. Payton (drawn by R. Rubio),60,47
221,2,0:48.0,,Turnover by E. Payton (offensive foul),60,47
222,2,0:37.0,D. Mitchell misses 2-pt layup from 1 ft,,60,47
223,2,0:35.0,Offensive rebound by R. Gobert,,60,47
224,2,0:34.0,R. Gobert makes 2-pt dunk from 1 ft,,62,47
225,2,0:30.0,,Turnover by J. Holiday (lost ball; steal by J. Ingles),62,47
226,2,0:28.0,Personal foul by E. Moore (drawn by R. Rubio),,62,47
227,2,0:28.0,R. Rubio makes free throw 1 of 2,,63,47
228,2,0:28.0,R. O'Neale enters the game for J. Crowder,,63,47
229,2,0:28.0,R. Rubio makes free throw 2 of 2,,64,47
230,2,0:13.0,,J. Holiday makes 2-pt layup from 1 ft,64,49
231,2,0:01.0,R. Rubio misses 3-pt jump shot from 26 ft,,64,49
232,2,0:01.0,,Defensive rebound by N. Mirotić,64,49
233,3,11:47.0,D. Mitchell misses 2-pt jump shot from 8 ft (block by J. Holiday),,64,49
234,3,11:43.0,,Defensive rebound by E. Payton,64,49
235,3,11:40.0,,E. Moore misses 3-pt jump shot from 23 ft,64,49
236,3,11:36.0,Defensive rebound by J. Ingles,,64,49
237,3,11:31.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Rubio),,67,49
238,3,11:20.0,,New Orleans full timeout,67,49
239,3,11:20.0,,I. Clark enters the game for E. Payton,67,49
240,3,11:11.0,,N. Mirotić misses 3-pt jump shot from 25 ft,67,49
241,3,11:08.0,Defensive rebound by R. Gobert,,67,49
242,3,11:01.0,J. Ingles misses 3-pt jump shot from 26 ft,,67,49
243,3,10:59.0,,Defensive rebound by N. Mirotić,67,49
244,3,10:43.0,,J. Randle makes 2-pt layup from 3 ft,67,51
245,3,10:19.0,R. Rubio misses 3-pt jump shot from 22 ft,,67,51
246,3,10:19.0,Offensive rebound by Team,,67,51
247,3,10:19.0,Personal foul by N. Mirotić (drawn by R. Gobert),,67,51
248,3,10:09.0,D. Favors misses 3-pt jump shot from 23 ft,,67,51
249,3,10:06.0,Offensive rebound by R. Gobert,,67,51
250,3,10:02.0,R. Gobert makes 2-pt layup from 1 ft,,69,51
251,3,9:54.0,,Turnover by J. Holiday (traveling),69,51
252,3,9:43.0,D. Favors makes 2-pt jump shot from 15 ft (assist by R. Rubio),,71,51
253,3,9:28.0,,E. Moore misses 2-pt jump shot from 11 ft (block by R. Gobert),71,51
254,3,9:23.0,,Offensive rebound by J. Randle,71,51
255,3,9:21.0,,N. Mirotić misses 3-pt jump shot from 23 ft,71,51
256,3,9:19.0,,Offensive rebound by J. Holiday,71,51
257,3,9:18.0,,J. Holiday misses 3-pt jump shot from 25 ft,71,51
258,3,9:16.0,,Offensive rebound by N. Mirotić,71,51
259,3,9:15.0,,N. Mirotić makes 2-pt layup from 1 ft,71,53
260,3,9:04.0,Shooting foul by N. Mirotić (drawn by D. Favors),,71,53
261,3,9:04.0,D. Favors makes free throw 1 of 2,,72,53
262,3,9:04.0,D. Favors makes free throw 2 of 2,,73,53
263,3,8:51.0,,I. Clark makes 2-pt jump shot from 10 ft,73,55
264,3,8:32.0,D. Favors misses 3-pt jump shot from 23 ft,,73,55
265,3,8:28.0,,Defensive rebound by E. Moore,73,55
266,3,8:27.0,,Turnover by E. Moore (lost ball; steal by R. Gobert),73,55
267,3,8:27.0,Personal foul by E. Moore (drawn by R. Gobert),,73,55
268,3,8:17.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,75,55
269,3,7:58.0,,N. Mirotić misses 3-pt jump shot from 25 ft,75,55
270,3,7:54.0,,Offensive rebound by J. Holiday,75,55
271,3,7:48.0,,J. Holiday makes 2-pt layup from 1 ft,75,57
272,3,7:30.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,77,57
273,3,7:25.0,,New Orleans full timeout,77,57
274,3,7:14.0,,J. Holiday makes 2-pt layup at rim,77,59
275,3,6:59.0,Shooting foul by E. Moore (drawn by D. Mitchell),,77,59
276,3,6:59.0,D. Mitchell makes free throw 1 of 2,,78,59
277,3,6:59.0,J. Crowder enters the game for D. Favors,,78,59
278,3,6:59.0,R. O'Neale enters the game for J. Ingles,,78,59
279,3,6:59.0,D. Mitchell makes free throw 2 of 2,,79,59
280,3,6:46.0,,J. Holiday misses 3-pt jump shot from 25 ft,79,59
281,3,6:43.0,Defensive rebound by R. Rubio,,79,59
282,3,6:37.0,R. Rubio makes 2-pt layup from 2 ft,,81,59
283,3,6:27.0,,Personal foul by D. Mitchell (drawn by I. Clark),81,59
284,3,6:22.0,,N. Mirotić misses 3-pt jump shot from 26 ft,81,59
285,3,6:19.0,Defensive rebound by D. Mitchell,,81,59
286,3,6:13.0,D. Mitchell makes 3-pt jump shot from 25 ft,,84,59
287,3,6:03.0,,J. Randle makes 2-pt dunk from 1 ft,84,61
288,3,5:48.0,R. O'Neale makes 3-pt jump shot from 24 ft (assist by R. Rubio),,87,61
289,3,5:40.0,,E. Moore misses 3-pt jump shot from 24 ft,87,61
290,3,5:38.0,Defensive rebound by R. Gobert,,87,61
291,3,5:22.0,D. Mitchell makes 2-pt layup from 1 ft (assist by R. Rubio),,89,61
292,3,5:14.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Holiday),89,63
293,3,5:06.0,,Violation by Team (kicked ball),89,63
294,3,5:03.0,Personal foul by J. Holiday (drawn by D. Mitchell),,89,63
295,3,5:03.0,D. Mitchell makes free throw 1 of 2,,90,63
296,3,5:03.0,,S. Hill enters the game for I. Clark,90,63
297,3,5:03.0,,F. Jackson enters the game for J. Holiday,90,63
298,3,5:03.0,D. Mitchell misses free throw 2 of 2,,90,63
299,3,5:01.0,,Defensive rebound by N. Mirotić,90,63
300,3,4:51.0,,J. Randle makes 2-pt dunk from 1 ft (assist by S. Hill),90,65
301,3,4:26.0,Turnover by D. Mitchell (lost ball; steal by S. Hill),,90,65
302,3,4:26.0,,Personal foul by R. O'Neale (drawn by S. Hill),90,65
303,3,4:26.0,D. Exum enters the game for R. Rubio,,90,65
304,3,4:18.0,,Offensive foul by J. Randle (drawn by R. Gobert),90,65
305,3,4:18.0,,Turnover by J. Randle (offensive foul),90,65
306,3,4:18.0,,J. Okafor enters the game for J. Randle,90,65
307,3,4:04.0,J. Crowder misses 3-pt jump shot from 25 ft,,90,65
308,3,4:04.0,,Defensive rebound by Team,90,65
309,3,4:04.0,,Personal foul by R. Gobert (drawn by J. Okafor),90,65
310,3,4:04.0,D. Favors enters the game for R. Gobert,,90,65
311,3,3:58.0,,Personal foul by R. O'Neale (drawn by J. Okafor),90,65
312,3,3:53.0,,Shooting foul by D. Exum (drawn by F. Jackson),90,65
313,3,3:53.0,,F. Jackson misses free throw 1 of 2,90,65
314,3,3:53.0,,Offensive rebound by Team,90,65
315,3,3:53.0,,F. Jackson makes free throw 2 of 2,90,66
316,3,3:43.0,D. Exum makes 2-pt layup from 3 ft,,92,66
317,3,3:33.0,,Shooting foul by D. Favors (drawn by J. Okafor),92,66
318,3,3:33.0,,J. Okafor makes free throw 1 of 2,92,67
319,3,3:33.0,,K. Williams enters the game for E. Moore,92,67
320,3,3:33.0,,J. Okafor makes free throw 2 of 2,92,68
321,3,3:24.0,D. Exum makes 2-pt layup from 1 ft,,94,68
322,3,3:24.0,Shooting foul by J. Okafor (drawn by D. Exum),,94,68
323,3,3:24.0,A. Burks enters the game for D. Mitchell,,94,68
324,3,3:24.0,D. Exum misses free throw 1 of 1,,94,68
325,3,3:24.0,,Defensive rebound by N. Mirotić,94,68
326,3,3:07.0,,J. Okafor makes 2-pt dunk from 1 ft (assist by S. Hill),94,70
327,3,2:53.0,D. Exum misses 3-pt jump shot from 26 ft,,94,70
328,3,2:50.0,,Defensive rebound by K. Williams,94,70
329,3,2:38.0,,S. Hill misses 2-pt jump shot from 19 ft,94,70
330,3,2:34.0,Defensive rebound by R. O'Neale,,94,70
331,3,2:14.0,A. Burks makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,97,70
332,3,2:02.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by F. Jackson),97,73
333,3,1:43.0,D. Favors makes 2-pt dunk from 1 ft (assist by A. Burks),,99,73
334,3,1:35.0,,Personal foul by D. Exum (drawn by N. Mirotić),99,73
335,3,1:35.0,,N. Mirotić misses free throw 1 of 2,99,73
336,3,1:35.0,,Offensive rebound by Team,99,73
337,3,1:35.0,,N. Mirotić makes free throw 2 of 2,99,74
338,3,1:31.0,D. Exum misses 2-pt layup from 2 ft,,99,74
339,3,1:26.0,Offensive rebound by D. Favors,,99,74
340,3,1:24.0,D. Favors misses 2-pt layup from 2 ft,,99,74
341,3,1:22.0,,Defensive rebound by J. Okafor,99,74
342,3,1:20.0,,Shooting foul by D. Favors (drawn by S. Hill),99,74
343,3,1:20.0,,S. Hill makes free throw 1 of 2,99,75
344,3,1:20.0,,T. Frazier enters the game for N. Mirotić,99,75
345,3,1:20.0,,S. Hill misses free throw 2 of 2,99,75
346,3,1:20.0,,Offensive rebound by J. Okafor,99,75
347,3,1:20.0,,J. Okafor makes 2-pt layup from 1 ft,99,77
348,3,1:20.0,,Shooting foul by J. Crowder (drawn by J. Okafor),99,77
349,3,1:20.0,,J. Okafor makes free throw 1 of 1,99,78
350,3,1:11.0,A. Burks makes 2-pt layup from 1 ft (assist by D. Exum),,101,78
351,3,1:00.0,,F. Jackson misses 2-pt jump shot from 6 ft,101,78
352,3,0:58.0,,Offensive rebound by J. Okafor,101,78
353,3,0:57.0,,J. Okafor makes 2-pt jump shot from 11 ft,101,80
354,3,0:45.0,Offensive foul by D. Favors (drawn by S. Hill),,101,80
355,3,0:45.0,Turnover by D. Favors (offensive foul),,101,80
356,3,0:45.0,E. Udoh enters the game for D. Favors,,101,80
357,3,0:32.0,,Shooting foul by R. O'Neale (drawn by F. Jackson),101,80
358,3,0:32.0,,F. Jackson makes free throw 1 of 2,101,81
359,3,0:32.0,,F. Jackson makes free throw 2 of 2,101,82
360,3,0:14.0,Personal foul by K. Williams (drawn by D. Exum),,101,82
361,3,0:14.0,D. Exum misses free throw 1 of 2,,101,82
362,3,0:14.0,Offensive rebound by Team,,101,82
363,3,0:14.0,D. Exum makes free throw 2 of 2,,102,82
364,3,0:01.0,,Turnover by S. Hill (lost ball; steal by A. Burks),102,82
365,4,11:56.0,,Shooting foul by E. Udoh (drawn by F. Jackson),102,82
366,4,11:56.0,,F. Jackson misses free throw 1 of 2,102,82
367,4,11:56.0,,Offensive rebound by Team,102,82
368,4,11:56.0,,F. Jackson makes free throw 2 of 2,102,83
369,4,11:41.0,J. Ingles misses 2-pt jump shot from 8 ft,,102,83
370,4,11:41.0,,Defensive rebound by Team,102,83
371,4,11:26.0,,K. Williams misses 2-pt layup from 2 ft,102,83
372,4,11:25.0,Defensive rebound by Team,,102,83
373,4,11:12.0,A. Burks misses 2-pt jump shot from 7 ft,,102,83
374,4,11:10.0,,Defensive rebound by K. Williams,102,83
375,4,11:01.0,,W. Johnson misses 3-pt jump shot from 25 ft,102,83
376,4,10:59.0,Defensive rebound by A. Burks,,102,83
377,4,10:45.0,Shooting foul by K. Williams (drawn by A. Burks),,102,83
378,4,10:45.0,A. Burks makes free throw 1 of 2,,103,83
379,4,10:45.0,G. Allen enters the game for D. Exum,,103,83
380,4,10:45.0,,C. Diallo enters the game for J. Okafor,103,83
381,4,10:45.0,A. Burks makes free throw 2 of 2,,104,83
382,4,10:25.0,,C. Diallo makes 2-pt dunk from 1 ft (assist by T. Frazier),104,85
383,4,10:16.0,Utah full timeout,,104,85
384,4,10:16.0,D. Exum enters the game for A. Burks,,104,85
