,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
44,1,6:26.0,R. Kurucs makes 2-pt dunk from 1 ft (assist by S. Napier),,17,17
45,1,6:13.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Tatum),17,20
46,1,5:48.0,J. Dudley misses 2-pt jump shot from 22 ft,,17,20
47,1,5:44.0,,Defensive rebound by K. Irving,17,20
48,1,5:34.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Irving),17,23
49,1,5:34.0,Brooklyn full timeout,,17,23
50,1,5:34.0,S. Dinwiddie enters the game for J. Dudley,,17,23
51,1,5:34.0,K. Faried enters the game for D. Russell,,17,23
52,1,5:34.0,,J. Brown enters the game for A. Horford,17,23
53,1,5:34.0,,G. Hayward enters the game for J. Tatum,17,23
54,1,5:16.0,Turnover by S. Napier (bad pass),,17,23
55,1,5:04.0,,M. Morris misses 3-pt jump shot from 25 ft,17,23
56,1,5:02.0,Defensive rebound by K. Faried,,17,23
57,1,5:00.0,Turnover by K. Faried (out of bounds lost ball),,17,23
58,1,4:50.0,,K. Irving misses 3-pt jump shot from 25 ft,17,23
59,1,4:47.0,Defensive rebound by S. Napier,,17,23
60,1,4:39.0,J. Allen misses 2-pt hook shot from 4 ft,,17,23
61,1,4:39.0,,Defensive rebound by M. Smart,17,23
62,1,4:29.0,,J. Brown misses 2-pt jump shot from 12 ft,17,23
63,1,4:28.0,Defensive rebound by J. Allen,,17,23
64,1,4:25.0,Turnover by S. Napier (bad pass),,17,23
65,1,4:13.0,,G. Hayward misses 2-pt jump shot from 7 ft,17,23
66,1,4:13.0,Defensive rebound by J. Allen,,17,23
67,1,4:04.0,K. Faried makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,20,23
68,1,3:51.0,,K. Irving makes 2-pt layup from 1 ft (assist by M. Smart),20,25
69,1,3:40.0,Personal foul by J. Brown (drawn by K. Faried),,20,25
70,1,3:40.0,E. Davis enters the game for J. Allen,,20,25
71,1,3:40.0,T. Graham enters the game for R. Kurucs,,20,25
72,1,3:40.0,,T. Rozier enters the game for M. Morris,20,25
73,1,3:40.0,,D. Theis enters the game for M. Smart,20,25
74,1,3:25.0,K. Faried misses 2-pt layup from 3 ft,,20,25
75,1,3:23.0,Offensive rebound by K. Faried,,20,25
76,1,3:23.0,K. Faried makes 2-pt layup from 1 ft,,22,25
77,1,3:08.0,,K. Irving makes 2-pt jump shot from 11 ft,22,27
78,1,2:49.0,S. Napier misses 3-pt jump shot from 25 ft,,22,27
79,1,2:47.0,,Defensive rebound by D. Theis,22,27
80,1,2:28.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by T. Rozier),22,30
81,1,2:11.0,E. Davis misses 2-pt jump shot from 7 ft,,22,30
82,1,2:09.0,,Defensive rebound by D. Theis,22,30
83,1,2:04.0,,J. Brown misses 3-pt jump shot from 26 ft,22,30
84,1,2:03.0,Defensive rebound by E. Davis,,22,30
85,1,1:48.0,T. Graham misses 3-pt jump shot from 25 ft,,22,30
86,1,1:46.0,,Defensive rebound by T. Rozier,22,30
87,1,1:36.0,,T. Rozier misses 2-pt jump shot from 20 ft,22,30
88,1,1:33.0,Defensive rebound by K. Faried,,22,30
89,1,1:27.0,Turnover by S. Napier (bad pass),,22,30
90,1,1:27.0,D. Russell enters the game for S. Napier,,22,30
91,1,1:17.0,,Offensive foul by J. Brown (drawn by K. Faried),22,30
92,1,1:17.0,,Turnover by J. Brown (offensive foul),22,30
93,1,1:17.0,,J. Tatum enters the game for K. Irving,22,30
94,1,1:07.0,Turnover by D. Russell (bad pass; steal by G. Hayward),,22,30
95,1,1:04.0,,J. Tatum makes 2-pt dunk from 3 ft (assist by G. Hayward),22,32
96,1,1:04.0,Brooklyn full timeout,,22,32
97,1,0:57.0,,Violation by Team (kicked ball),22,32
98,1,0:57.0,Personal foul by D. Theis (drawn by E. Davis),,22,32
99,1,0:52.0,Turnover by T. Graham (step out of bounds),,22,32
100,1,0:36.0,,D. Theis makes 2-pt hook shot from 6 ft (assist by G. Hayward),22,34
101,1,0:29.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,22,34
102,1,0:26.0,Offensive rebound by K. Faried,,22,34
103,1,0:13.0,S. Dinwiddie misses 3-pt jump shot from 29 ft,,22,34
104,1,0:11.0,Offensive rebound by Team,,22,34
105,1,0:11.0,Turnover by Team (shot clock),,22,34
106,1,0:02.0,,T. Rozier misses 2-pt layup from 2 ft,22,34
107,1,0:00.0,Defensive rebound by E. Davis,,22,34
108,2,11:49.0,,G. Hayward makes 3-pt jump shot from 27 ft (assist by T. Rozier),22,37
109,2,11:36.0,T. Graham misses 3-pt jump shot from 25 ft,,22,37
110,2,11:35.0,,Defensive rebound by G. Hayward,22,37
111,2,11:29.0,,G. Hayward misses 2-pt jump shot from 18 ft,22,37
112,2,11:25.0,,Offensive rebound by D. Theis,22,37
113,2,11:17.0,,T. Rozier makes 2-pt jump shot from 10 ft,22,39
114,2,11:02.0,Shooting foul by G. Hayward (drawn by E. Davis),,22,39
115,2,11:02.0,E. Davis makes free throw 1 of 2,,23,39
116,2,11:02.0,E. Davis misses free throw 2 of 2,,23,39
117,2,11:02.0,,Defensive rebound by J. Brown,23,39
118,2,10:45.0,,J. Brown makes 2-pt jump shot from 12 ft,23,41
119,2,10:25.0,S. Napier misses 3-pt jump shot from 26 ft,,23,41
120,2,10:22.0,Offensive rebound by T. Graham,,23,41
121,2,10:21.0,S. Napier misses 3-pt jump shot from 26 ft,,23,41
122,2,10:19.0,,Defensive rebound by J. Brown,23,41
123,2,10:12.0,,Turnover by J. Brown (out of bounds lost ball),23,41
124,2,9:53.0,Shooting foul by D. Theis (drawn by E. Davis),,23,41
125,2,9:53.0,E. Davis makes free throw 1 of 2,,24,41
126,2,9:53.0,S. Dinwiddie enters the game for T. Graham,,24,41
127,2,9:53.0,E. Davis makes free throw 2 of 2,,25,41
128,2,9:41.0,,G. Hayward makes 2-pt layup from 2 ft (assist by D. Theis),25,43
129,2,9:32.0,E. Davis makes 2-pt dunk from 1 ft (assist by D. Russell),,27,43
130,2,9:12.0,,T. Rozier makes 2-pt layup from 1 ft,27,45
131,2,8:47.0,K. Faried misses 3-pt jump shot from 25 ft,,27,45
132,2,8:46.0,Offensive rebound by E. Davis,,27,45
133,2,8:46.0,Turnover by Team (shot clock),,27,45
134,2,8:32.0,,Personal foul by E. Davis (drawn by D. Theis),27,45
135,2,8:32.0,,M. Morris enters the game for G. Hayward,27,45
136,2,8:23.0,,J. Tatum misses 3-pt jump shot from 26 ft,27,45
137,2,8:21.0,Defensive rebound by E. Davis,,27,45
138,2,8:12.0,Turnover by D. Russell (lost ball; steal by M. Morris),,27,45
139,2,8:06.0,,T. Rozier misses 2-pt layup from 2 ft,27,45
140,2,8:05.0,,Offensive rebound by J. Brown,27,45
141,2,8:05.0,,Turnover by J. Brown (lost ball; steal by E. Davis),27,45
142,2,8:02.0,Brooklyn full timeout,,27,45
143,2,8:02.0,,A. Horford enters the game for D. Theis,27,45
144,2,7:51.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,27,45
145,2,7:49.0,,Defensive rebound by T. Rozier,27,45
146,2,7:38.0,,J. Tatum makes 2-pt layup from 1 ft (assist by A. Horford),27,47
147,2,7:15.0,Shooting foul by M. Morris (drawn by E. Davis),,27,47
148,2,7:15.0,E. Davis makes free throw 1 of 2,,28,47
149,2,7:15.0,E. Davis makes free throw 2 of 2,,29,47
150,2,7:04.0,,Turnover by A. Horford (bad pass; steal by S. Napier),29,47
151,2,7:00.0,Turnover by D. Russell (bad pass; steal by M. Morris),,29,47
152,2,6:54.0,,T. Rozier misses 3-pt jump shot from 26 ft,29,47
153,2,6:50.0,Defensive rebound by E. Davis,,29,47
154,2,6:37.0,S. Napier misses 2-pt jump shot from 16 ft,,29,47
155,2,6:33.0,,Defensive rebound by A. Horford,29,47
156,2,6:23.0,,M. Morris misses 3-pt jump shot from 25 ft,29,47
157,2,6:21.0,Defensive rebound by E. Davis,,29,47
158,2,6:11.0,Shooting foul by J. Brown (drawn by K. Faried),,29,47
159,2,6:11.0,K. Faried makes free throw 1 of 2,,30,47
160,2,6:11.0,J. Allen enters the game for E. Davis,,30,47
161,2,6:11.0,R. Kurucs enters the game for D. Russell,,30,47
162,2,6:11.0,,K. Irving enters the game for J. Brown,30,47
163,2,6:11.0,,M. Smart enters the game for T. Rozier,30,47
164,2,6:11.0,K. Faried makes free throw 2 of 2,,31,47
165,2,5:57.0,,J. Tatum misses 2-pt layup from 4 ft,31,47
166,2,5:56.0,,Offensive rebound by A. Horford,31,47
167,2,5:52.0,,K. Irving makes 2-pt jump shot from 15 ft (assist by A. Horford),31,49
168,2,5:35.0,S. Napier misses 3-pt jump shot from 24 ft,,31,49
169,2,5:33.0,,Defensive rebound by J. Tatum,31,49
170,2,5:17.0,,K. Irving misses 2-pt layup from 2 ft,31,49
171,2,5:15.0,Defensive rebound by K. Faried,,31,49
172,2,5:11.0,R. Kurucs makes 3-pt jump shot from 25 ft (assist by S. Napier),,34,49
173,2,4:58.0,,Personal foul by R. Kurucs (drawn by J. Tatum),34,49
174,2,4:58.0,J. Dudley enters the game for K. Faried,,34,49
175,2,4:58.0,,G. Hayward enters the game for J. Tatum,34,49
176,2,4:43.0,,A. Horford makes 2-pt hook shot from 7 ft,34,51
177,2,4:34.0,J. Dudley misses 3-pt jump shot from 25 ft,,34,51
178,2,4:32.0,,Defensive rebound by A. Horford,34,51
179,2,4:24.0,,G. Hayward misses 3-pt jump shot from 27 ft,34,51
180,2,4:24.0,Defensive rebound by J. Dudley,,34,51
181,2,4:13.0,R. Kurucs makes 3-pt jump shot from 23 ft (assist by J. Allen),,37,51
182,2,3:56.0,,Turnover by M. Morris (3 sec),37,51
183,2,3:56.0,T. Graham enters the game for S. Napier,,37,51
184,2,3:40.0,Shooting foul by M. Morris (drawn by J. Allen),,37,51
185,2,3:40.0,J. Allen makes free throw 1 of 2,,38,51
186,2,3:40.0,J. Allen makes free throw 2 of 2,,39,51
187,2,3:28.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by K. Irving),39,54
188,2,3:11.0,Personal foul by K. Irving (drawn by S. Dinwiddie),,39,54
189,2,3:11.0,S. Dinwiddie makes free throw 1 of 2,,40,54
190,2,3:11.0,S. Dinwiddie makes free throw 2 of 2,,41,54
191,2,3:01.0,,A. Horford misses 3-pt jump shot from 26 ft,41,54
192,2,2:59.0,Defensive rebound by J. Dudley,,41,54
193,2,2:54.0,R. Kurucs misses 2-pt layup from 2 ft,,41,54
194,2,2:51.0,,Defensive rebound by M. Smart,41,54
195,2,2:49.0,,Shooting foul by J. Dudley (drawn by G. Hayward),41,54
196,2,2:49.0,,Boston full timeout,41,54
197,2,2:49.0,,G. Hayward makes free throw 1 of 2,41,55
198,2,2:49.0,,G. Hayward makes free throw 2 of 2,41,56
199,2,2:39.0,J. Allen misses 2-pt dunk from 3 ft (block by A. Horford),,41,56
200,2,2:37.0,,Defensive rebound by A. Horford,41,56
201,2,2:21.0,,Turnover by M. Smart (bad pass),41,56
202,2,2:13.0,S. Dinwiddie makes 2-pt layup from 1 ft,,43,56
203,2,1:54.0,,K. Irving misses 2-pt jump shot from 20 ft,43,56
204,2,1:52.0,Defensive rebound by J. Allen,,43,56
205,2,1:41.0,S. Dinwiddie misses 2-pt layup from 1 ft,,43,56
206,2,1:39.0,,Defensive rebound by G. Hayward,43,56
207,2,1:34.0,,M. Smart misses 3-pt jump shot from 27 ft,43,56
208,2,1:32.0,Defensive rebound by J. Allen,,43,56
209,2,1:26.0,Shooting foul by G. Hayward (drawn by S. Dinwiddie),,43,56
210,2,1:26.0,S. Dinwiddie makes free throw 1 of 2,,44,56
211,2,1:26.0,,D. Theis enters the game for A. Horford,44,56
212,2,1:26.0,S. Dinwiddie makes free throw 2 of 2,,45,56
213,2,1:17.0,,Turnover by M. Smart (step out of bounds),45,56
214,2,1:10.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,45,56
215,2,1:07.0,,Defensive rebound by M. Smart,45,56
216,2,1:03.0,,Offensive foul by G. Hayward (drawn by T. Graham),45,56
217,2,1:03.0,,Turnover by G. Hayward (offensive foul),45,56
218,2,0:44.0,J. Dudley misses 3-pt jump shot from 26 ft,,45,56
219,2,0:41.0,,Defensive rebound by M. Morris,45,56
220,2,0:34.0,,M. Morris misses 3-pt jump shot from 25 ft,45,56
221,2,0:31.0,,Offensive rebound by D. Theis,45,56
222,2,0:28.0,,M. Morris misses 2-pt layup from 3 ft (block by J. Allen),45,56
223,2,0:26.0,Defensive rebound by J. Allen,,45,56
224,2,0:03.0,T. Graham misses 3-pt jump shot from 23 ft,,45,56
225,2,0:01.0,,Defensive rebound by D. Theis,45,56
226,3,11:44.0,,Turnover by M. Morris (bad pass; steal by J. Allen),45,56
227,3,11:40.0,Turnover by J. Dudley (bad pass; steal by K. Irving),,45,56
228,3,11:33.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Smart),45,59
229,3,11:15.0,S. Napier makes 3-pt jump shot from 26 ft,,48,59
230,3,11:04.0,,K. Irving misses 2-pt jump shot from 12 ft,48,59
231,3,11:03.0,Defensive rebound by J. Dudley,,48,59
232,3,10:53.0,Personal foul by K. Irving (drawn by J. Allen),,48,59
233,3,10:41.0,J. Allen makes 2-pt hook shot from 5 ft (assist by R. Kurucs),,50,59
234,3,10:20.0,,M. Smart misses 2-pt jump shot from 15 ft,50,59
235,3,10:18.0,Defensive rebound by J. Allen,,50,59
236,3,10:06.0,D. Russell makes 2-pt jump shot from 13 ft,,52,59
237,3,9:47.0,,J. Tatum misses 2-pt jump shot from 9 ft,52,59
238,3,9:44.0,Defensive rebound by J. Dudley,,52,59
239,3,9:39.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Napier),,54,59
240,3,9:39.0,,Boston full timeout,54,59
241,3,9:26.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Tatum),54,62
242,3,9:06.0,S. Napier makes 2-pt layup from 1 ft,,56,62
243,3,8:38.0,,K. Irving makes 2-pt jump shot from 13 ft (assist by M. Smart),56,64
244,3,8:16.0,Turnover by J. Dudley (bad pass; steal by M. Smart),,56,64
245,3,8:13.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Smart),56,67
246,3,7:43.0,R. Kurucs makes 2-pt layup from 1 ft (assist by S. Napier),,58,67
247,3,7:26.0,,J. Tatum misses 3-pt jump shot from 25 ft,58,67
248,3,7:25.0,Defensive rebound by S. Napier,,58,67
249,3,7:17.0,Turnover by S. Napier (bad pass; steal by K. Irving),,58,67
250,3,7:16.0,Clear path foul by J. Tatum,,58,67
251,3,7:16.0,,J. Tatum makes clear path free throw 1 of 2,58,68
252,3,7:16.0,,J. Tatum makes clear path free throw 2 of 2,58,69
253,3,7:16.0,,G. Hayward enters the game for J. Tatum,58,69
254,3,7:10.0,,M. Morris misses 2-pt layup from 2 ft (block by S. Napier),58,69
255,3,7:09.0,,Offensive rebound by Team,58,69
256,3,7:09.0,,Offensive foul by G. Hayward (drawn by R. Kurucs),58,69
257,3,7:09.0,,Turnover by G. Hayward (offensive foul),58,69
258,3,6:51.0,R. Kurucs makes 2-pt layup from 2 ft (assist by D. Russell),,60,69
259,3,6:51.0,,Violation by Team (def goaltending),60,69
260,3,6:37.0,,K. Irving misses 3-pt jump shot from 28 ft,60,69
261,3,6:34.0,Defensive rebound by J. Dudley,,60,69
262,3,6:25.0,R. Kurucs misses 3-pt jump shot from 23 ft,,60,69
263,3,6:22.0,,Defensive rebound by K. Irving,60,69
264,3,6:18.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by A. Horford),60,72
265,3,6:04.0,Turnover by J. Allen (bad pass),,60,72
266,3,6:04.0,K. Faried enters the game for J. Dudley,,60,72
267,3,5:54.0,,M. Smart misses 3-pt jump shot from 24 ft,60,72
268,3,5:52.0,Defensive rebound by S. Napier,,60,72
269,3,5:38.0,D. Russell misses 3-pt jump shot from 26 ft,,60,72
270,3,5:36.0,,Defensive rebound by M. Smart,60,72
271,3,5:29.0,,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),60,74
272,3,5:29.0,Brooklyn full timeout,,60,74
273,3,5:29.0,S. Dinwiddie enters the game for D. Russell,,60,74
274,3,5:11.0,R. Kurucs misses 3-pt jump shot from 26 ft,,60,74
275,3,5:10.0,,Defensive rebound by A. Horford,60,74
276,3,4:55.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Irving),60,76
277,3,4:39.0,J. Allen misses 2-pt hook shot from 5 ft,,60,76
278,3,4:37.0,,Defensive rebound by A. Horford,60,76
279,3,4:34.0,Violation by Team (kicked ball),,60,76
280,3,4:34.0,E. Davis enters the game for J. Allen,,60,76
281,3,4:34.0,T. Graham enters the game for R. Kurucs,,60,76
282,3,4:34.0,,J. Brown enters the game for M. Smart,60,76
283,3,4:26.0,,K. Irving misses 2-pt jump shot from 17 ft,60,76
284,3,4:25.0,Defensive rebound by Team,,60,76
285,3,4:12.0,E. Davis makes 2-pt layup from 1 ft (assist by S. Napier),,62,76
286,3,4:12.0,T. Pinson enters the game for S. Napier,,62,76
287,3,3:56.0,,G. Hayward misses 2-pt jump shot from 21 ft,62,76
288,3,3:54.0,Defensive rebound by K. Faried,,62,76
289,3,3:42.0,T. Pinson makes 2-pt layup from 3 ft (assist by K. Faried),,64,76
290,3,3:32.0,,G. Hayward makes 2-pt jump shot from 5 ft (assist by A. Horford),64,78
291,3,3:32.0,,Shooting foul by T. Graham (drawn by G. Hayward),64,78
292,3,3:32.0,,D. Theis enters the game for A. Horford,64,78
293,3,3:32.0,,G. Hayward misses free throw 1 of 1,64,78
294,3,3:30.0,Defensive rebound by E. Davis,,64,78
295,3,3:11.0,S. Dinwiddie makes 2-pt jump shot from 7 ft,,66,78
296,3,3:11.0,Shooting foul by D. Theis (drawn by S. Dinwiddie),,66,78
297,3,3:11.0,S. Dinwiddie makes free throw 1 of 1,,67,78
298,3,3:00.0,,D. Theis makes 2-pt dunk from 1 ft (assist by K. Irving),67,80
299,3,2:51.0,Offensive foul by E. Davis (drawn by K. Irving),,67,80
300,3,2:51.0,Turnover by E. Davis (offensive foul),,67,80
301,3,2:51.0,,T. Rozier enters the game for M. Morris,67,80
302,3,2:40.0,,G. Hayward misses 3-pt jump shot from 25 ft,67,80
303,3,2:36.0,Defensive rebound by S. Dinwiddie,,67,80
304,3,2:34.0,Turnover by S. Dinwiddie (bad pass; steal by T. Rozier),,67,80
305,3,2:28.0,,Personal foul by T. Pinson (drawn by T. Rozier),67,80
306,3,2:18.0,,K. Irving makes 2-pt hook shot from 4 ft (assist by J. Brown),67,82
307,3,1:58.0,K. Faried makes 2-pt layup from 4 ft (assist by T. Pinson),,69,82
308,3,1:44.0,,D. Theis makes 2-pt jump shot from 16 ft (assist by K. Irving),69,84
309,3,1:23.0,K. Faried misses 3-pt jump shot from 23 ft,,69,84
310,3,1:21.0,,Defensive rebound by T. Rozier,69,84
311,3,1:15.0,,T. Rozier makes 2-pt jump shot from 15 ft,69,86
312,3,1:04.0,Shooting foul by K. Irving (drawn by S. Dinwiddie),,69,86
313,3,1:04.0,S. Dinwiddie makes free throw 1 of 2,,70,86
314,3,1:04.0,,J. Tatum enters the game for K. Irving,70,86
315,3,1:04.0,S. Dinwiddie misses free throw 2 of 2,,70,86
316,3,1:04.0,,Defensive rebound by J. Brown,70,86
317,3,0:48.0,,J. Brown misses 2-pt jump shot from 17 ft,70,86
318,3,0:46.0,Defensive rebound by S. Dinwiddie,,70,86
319,3,0:41.0,S. Dinwiddie makes 2-pt layup from 1 ft,,72,86
320,3,0:27.0,,J. Brown misses 2-pt layup from 1 ft,72,86
321,3,0:25.0,Defensive rebound by K. Faried,,72,86
322,3,0:03.0,Shooting foul by J. Tatum (drawn by T. Graham),,72,86
323,3,0:03.0,T. Graham makes free throw 1 of 2,,73,86
324,3,0:03.0,T. Graham makes free throw 2 of 2,,74,86
325,3,0:00.0,,T. Rozier misses 3-pt jump shot from 30 ft,74,86
326,3,0:00.0,,Offensive rebound by Team,74,86
327,4,11:41.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,77,86
328,4,11:26.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by T. Rozier),77,89
329,4,11:06.0,Turnover by T. Pinson (lost ball; steal by J. Tatum),,77,89
330,4,10:52.0,,J. Tatum misses 3-pt jump shot from 25 ft,77,89
331,4,10:50.0,,Offensive rebound by G. Hayward,77,89
332,4,10:46.0,,Turnover by G. Hayward (bad pass; steal by K. Faried),77,89
333,4,10:41.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,77,89
334,4,10:39.0,,Defensive rebound by D. Theis,77,89
335,4,10:34.0,,Personal foul by S. Dinwiddie (drawn by D. Theis),77,89
336,4,10:26.0,,Personal foul by K. Faried (drawn by J. Brown),77,89
337,4,10:26.0,D. Russell enters the game for S. Dinwiddie,,77,89
338,4,10:11.0,,T. Rozier makes 2-pt layup from 1 ft,77,91
339,4,9:56.0,T. Graham makes 3-pt jump shot from 26 ft (assist by T. Pinson),,80,91
340,4,9:41.0,,Turnover by G. Hayward (bad pass; steal by E. Davis),80,91
341,4,9:38.0,Turnover by T. Graham (step out of bounds),,80,91
342,4,9:26.0,,D. Theis makes 2-pt dunk from 1 ft (assist by J. Tatum),80,93
343,4,9:26.0,,Shooting foul by E. Davis (drawn by D. Theis),80,93
344,4,9:26.0,,D. Theis makes free throw 1 of 1,80,94
345,4,9:09.0,Personal foul by J. Brown (drawn by T. Graham),,80,94
346,4,8:55.0,K. Faried makes 2-pt hook shot from 6 ft (assist by T. Pinson),,82,94
347,4,8:42.0,,Personal foul by T. Pinson (drawn by J. Tatum),82,94
348,4,8:35.0,,J. Tatum misses 2-pt jump shot from 20 ft,82,94
349,4,8:35.0,,Offensive rebound by D. Theis,82,94
350,4,8:28.0,,D. Theis misses 2-pt dunk from 1 ft (block by K. Faried),82,94
351,4,8:27.0,Defensive rebound by E. Davis,,82,94
352,4,8:23.0,T. Graham misses 3-pt jump shot from 26 ft,,82,94
353,4,8:21.0,,Defensive rebound by G. Hayward,82,94
354,4,8:12.0,,D. Theis makes 2-pt layup from 1 ft (assist by J. Brown),82,96
355,4,7:53.0,K. Faried misses 3-pt jump shot from 24 ft,,82,96
356,4,7:51.0,Offensive rebound by E. Davis,,82,96
357,4,7:50.0,E. Davis makes 2-pt layup from 1 ft,,84,96
358,4,7:33.0,,G. Hayward misses 3-pt jump shot from 26 ft,84,96
359,4,7:31.0,Defensive rebound by K. Faried,,84,96
360,4,7:23.0,D. Russell misses 2-pt jump shot from 17 ft,,84,96
361,4,7:20.0,,Defensive rebound by J. Brown,84,96
362,4,7:18.0,,T. Rozier makes 2-pt dunk from 1 ft (assist by J. Brown),84,98
363,4,7:18.0,Brooklyn full timeout,,84,98
364,4,7:18.0,S. Dinwiddie enters the game for D. Russell,,84,98
365,4,7:18.0,,A. Horford enters the game for G. Hayward,84,98
366,4,7:18.0,,M. Smart enters the game for D. Theis,84,98
367,4,7:02.0,E. Davis misses 2-pt hook shot from 2 ft,,84,98
368,4,7:00.0,,Defensive rebound by Team,84,98
369,4,6:44.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by M. Smart),84,100
370,4,6:22.0,T. Graham misses 3-pt jump shot from 23 ft,,84,100
371,4,6:21.0,,Defensive rebound by J. Tatum,84,100
372,4,6:16.0,,Shooting foul by T. Pinson (drawn by J. Tatum),84,100
373,4,6:16.0,,J. Tatum makes free throw 1 of 2,84,101
374,4,6:16.0,R. Kurucs enters the game for E. Davis,,84,101
375,4,6:16.0,S. Napier enters the game for S. Dinwiddie,,84,101
376,4,6:16.0,,J. Tatum makes free throw 2 of 2,84,102
377,4,6:05.0,T. Graham misses 3-pt jump shot from 23 ft,,84,102
378,4,6:03.0,,Defensive rebound by T. Rozier,84,102
379,4,5:58.0,,J. Brown makes 2-pt layup from 1 ft (assist by T. Rozier),84,104
380,4,5:42.0,Turnover by S. Napier (bad pass; steal by J. Tatum),,84,104
381,4,5:36.0,,Offensive foul by J. Brown (drawn by S. Napier),84,104
382,4,5:36.0,,Turnover by J. Brown (offensive foul),84,104
383,4,5:36.0,,S. Ojeleye enters the game for J. Tatum,84,104
