,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DENVER_ACTION,CHARLOTTE_SCORE,DENVER_SCORE
379,4,9:18.0,,Offensive rebound by Team,91,99
380,4,9:08.0,,G. Harris misses 3-pt jump shot from 30 ft,91,99
381,4,9:05.0,Defensive rebound by M. Monk,,91,99
382,4,8:51.0,M. Monk makes 2-pt jump shot from 14 ft,,93,99
383,4,8:38.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by M. Morris),93,102
384,4,8:19.0,M. Monk misses 3-pt jump shot from 25 ft,,93,102
385,4,8:16.0,,Defensive rebound by G. Harris,93,102
386,4,8:08.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by G. Harris),93,105
387,4,8:08.0,Charlotte full timeout,,93,105
388,4,8:08.0,M. Kidd-Gilchrist enters the game for M. Bridges,,93,105
389,4,8:08.0,K. Walker enters the game for W. Hernangómez,,93,105
390,4,7:43.0,M. Williams makes 2-pt jump shot from 16 ft,,95,105
391,4,7:26.0,,Shooting foul by T. Parker (drawn by T. Lyles),95,105
392,4,7:26.0,,T. Lyles makes free throw 1 of 2,95,106
393,4,7:26.0,,T. Lyles makes free throw 2 of 2,95,107
394,4,7:04.0,Turnover by K. Walker (lost ball; steal by P. Millsap),,95,107
395,4,6:54.0,,Turnover by P. Millsap (bad pass; steal by M. Williams),95,107
396,4,6:42.0,K. Walker misses 3-pt jump shot from 25 ft,,95,107
397,4,6:39.0,,Defensive rebound by T. Lyles,95,107
398,4,6:23.0,,M. Morris misses 3-pt jump shot from 25 ft,95,107
399,4,6:20.0,Defensive rebound by M. Monk,,95,107
400,4,6:14.0,M. Monk misses 2-pt jump shot from 8 ft,,95,107
401,4,6:11.0,,Defensive rebound by T. Lyles,95,107
402,4,6:01.0,,P. Millsap misses 3-pt jump shot from 24 ft,95,107
403,4,5:59.0,Defensive rebound by M. Williams,,95,107
404,4,5:48.0,K. Walker makes 2-pt layup from 2 ft,,97,107
405,4,5:47.0,,Denver full timeout,97,107
406,4,5:47.0,N. Batum enters the game for M. Kidd-Gilchrist,,97,107
407,4,5:47.0,B. Biyombo enters the game for M. Monk,,97,107
408,4,5:47.0,D. Graham enters the game for T. Parker,,97,107
409,4,5:47.0,,T. Craig enters the game for G. Harris,97,107
410,4,5:47.0,,N. Jokić enters the game for T. Lyles,97,107
411,4,5:47.0,,J. Murray enters the game for M. Morris,97,107
412,4,5:35.0,,P. Millsap misses 2-pt jump shot from 13 ft,97,107
413,4,5:32.0,,Offensive rebound by N. Jokić,97,107
414,4,5:30.0,,N. Jokić makes 2-pt layup from 2 ft,97,109
415,4,5:12.0,K. Walker misses 2-pt jump shot from 18 ft,,97,109
416,4,5:10.0,,Defensive rebound by J. Murray,97,109
417,4,5:03.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),97,112
418,4,4:36.0,D. Graham makes 3-pt jump shot from 25 ft,,100,112
419,4,4:16.0,,M. Beasley makes 2-pt jump shot from 14 ft (assist by J. Murray),100,114
420,4,3:59.0,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),,103,114
421,4,3:57.0,,Denver full timeout,103,114
422,4,3:43.0,,Turnover by N. Jokić (lost ball; steal by B. Biyombo),103,114
423,4,3:36.0,D. Graham misses 2-pt layup from 5 ft (block by M. Beasley),,103,114
424,4,3:33.0,,Defensive rebound by M. Beasley,103,114
425,4,3:19.0,,N. Jokić makes 2-pt layup from 1 ft,103,116
426,4,2:57.0,D. Graham misses 2-pt jump shot from 10 ft,,103,116
427,4,2:52.0,Offensive rebound by B. Biyombo,,103,116
428,4,2:52.0,B. Biyombo misses 2-pt layup from 1 ft,,103,116
429,4,2:52.0,,Defensive rebound by J. Murray,103,116
430,4,2:50.0,,J. Murray misses 3-pt jump shot from 26 ft,103,116
431,4,2:46.0,,Offensive rebound by T. Craig,103,116
432,4,2:35.0,,N. Jokić misses 3-pt jump shot from 25 ft,103,116
433,4,2:30.0,Defensive rebound by B. Biyombo,,103,116
434,4,2:23.0,M. Williams misses 3-pt jump shot from 23 ft,,103,116
435,4,2:21.0,Offensive rebound by N. Batum,,103,116
436,4,2:20.0,Shooting foul by T. Craig (drawn by K. Walker),,103,116
437,4,2:20.0,K. Walker makes free throw 1 of 3,,104,116
438,4,2:20.0,K. Walker makes free throw 2 of 3,,105,116
439,4,2:20.0,K. Walker makes free throw 3 of 3,,106,116
440,4,2:00.0,,N. Jokić makes 2-pt jump shot from 5 ft,106,118
441,4,1:52.0,Turnover by K. Walker (lost ball; steal by P. Millsap),,106,118
442,4,1:50.0,,T. Craig makes 2-pt dunk from 1 ft (assist by P. Millsap),106,120
443,4,1:38.0,N. Batum makes 2-pt jump shot from 9 ft,,108,120
444,4,1:28.0,,Personal foul by K. Walker (drawn by N. Jokić),108,120
445,4,1:28.0,M. Kidd-Gilchrist enters the game for M. Williams,,108,120
446,4,1:28.0,,G. Harris enters the game for M. Beasley,108,120
447,4,1:14.0,,P. Millsap misses 2-pt jump shot from 17 ft,108,120
448,4,1:12.0,,Offensive rebound by N. Jokić,108,120
449,4,1:10.0,,N. Jokić makes 2-pt hook shot from 5 ft,108,122
450,4,1:10.0,,Shooting foul by B. Biyombo (drawn by N. Jokić),108,122
451,4,1:10.0,M. Bridges enters the game for N. Batum,,108,122
452,4,1:10.0,W. Hernangómez enters the game for B. Biyombo,,108,122
453,4,1:10.0,M. Monk enters the game for K. Walker,,108,122
454,4,1:10.0,,N. Jokić makes free throw 1 of 1,108,123
455,4,0:55.0,W. Hernangómez makes 2-pt layup from 3 ft (assist by D. Graham),,110,123
456,4,0:54.0,,Denver full timeout,110,123
457,4,0:54.0,,M. Beasley enters the game for G. Harris,110,123
458,4,0:54.0,,B. Goodwin enters the game for N. Jokić,110,123
459,4,0:54.0,,T. Lydon enters the game for P. Millsap,110,123
460,4,0:54.0,,T. Lyles enters the game for J. Murray,110,123
461,4,0:36.0,,M. Beasley misses 3-pt jump shot from 24 ft,110,123
462,4,0:32.0,Defensive rebound by D. Graham,,110,123
463,4,0:26.0,D. Graham misses 3-pt jump shot from 25 ft,,110,123
464,4,0:23.0,,Defensive rebound by M. Beasley,110,123
465,4,0:00.0,,Turnover by Team (shot clock),110,123
