,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
392,4,8:19.0,,K. Faried makes free throw 2 of 2,98,96
393,4,8:03.0,R. Westbrook misses 2-pt jump shot from 10 ft,,98,96
394,4,8:00.0,,Defensive rebound by C. Paul,98,96
395,4,7:51.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by C. Paul),98,99
396,4,7:33.0,D. Schröder misses 2-pt layup from 3 ft (block by E. Gordon),,98,99
397,4,7:33.0,Offensive rebound by Team,,98,99
398,4,7:33.0,S. Adams enters the game for N. Noel,,98,99
399,4,7:33.0,P. George enters the game for D. Schröder,,98,99
400,4,7:25.0,R. Westbrook misses 2-pt jump shot from 17 ft,,98,99
401,4,7:22.0,,Defensive rebound by C. Paul,98,99
402,4,7:13.0,,K. Faried makes 2-pt jump shot from 4 ft (assist by C. Paul),98,101
403,4,6:55.0,R. Westbrook misses 3-pt jump shot from 25 ft,,98,101
404,4,6:53.0,,Defensive rebound by C. Paul,98,101
405,4,6:51.0,,Shooting foul by J. Grant (drawn by J. Harden),98,101
406,4,6:51.0,,Houston full timeout,98,101
407,4,6:51.0,,I. Shumpert enters the game for C. Paul,98,101
408,4,6:51.0,,J. Harden makes free throw 1 of 2,98,102
409,4,6:51.0,,J. Harden makes free throw 2 of 2,98,103
410,4,6:40.0,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,101,103
411,4,6:16.0,,J. Harden misses 3-pt jump shot from 27 ft,101,103
412,4,6:14.0,Defensive rebound by R. Westbrook,,101,103
413,4,6:01.0,T. Ferguson misses 2-pt jump shot from 10 ft,,101,103
414,4,5:58.0,,Defensive rebound by K. Faried,101,103
415,4,5:54.0,,Turnover by E. Gordon (lost ball),101,103
416,4,5:54.0,,Loose ball foul by E. Gordon (drawn by T. Ferguson),101,103
417,4,5:38.0,J. Grant makes 2-pt jump shot from 16 ft,,103,103
418,4,5:20.0,,E. Gordon misses 3-pt jump shot from 30 ft,103,103
419,4,5:18.0,Defensive rebound by P. George,,103,103
420,4,5:12.0,Offensive foul by P. George (drawn by K. Faried),,103,103
421,4,5:12.0,Turnover by P. George (offensive foul),,103,103
422,4,4:49.0,,J. Harden misses 3-pt jump shot from 28 ft,103,103
423,4,4:47.0,Defensive rebound by R. Westbrook,,103,103
424,4,4:42.0,Shooting foul by J. Harden (drawn by P. George),,103,103
425,4,4:42.0,P. George makes free throw 1 of 3,,104,103
426,4,4:42.0,P. George makes free throw 2 of 3,,105,103
427,4,4:42.0,,C. Paul enters the game for E. Gordon,105,103
428,4,4:42.0,P. George makes free throw 3 of 3,,106,103
429,4,4:31.0,,Turnover by K. Faried (bad pass; steal by J. Grant),106,103
430,4,4:28.0,J. Grant makes 2-pt dunk at rim,,108,103
431,4,4:16.0,,Personal foul by P. George (drawn by J. Harden),108,103
432,4,4:16.0,,N. Hilário enters the game for K. Faried,108,103
433,4,4:05.0,,J. Harden makes 3-pt jump shot from 25 ft,108,106
434,4,3:43.0,P. George misses 3-pt jump shot from 27 ft (block by P. Tucker),,108,106
435,4,3:43.0,,Defensive rebound by C. Paul,108,106
436,4,3:43.0,,Personal foul by T. Ferguson (drawn by C. Paul),108,106
437,4,3:43.0,,C. Paul makes free throw 1 of 2,108,107
438,4,3:43.0,Oklahoma City full timeout,,108,107
439,4,3:43.0,,C. Paul makes free throw 2 of 2,108,108
440,4,3:26.0,J. Grant misses 2-pt layup from 3 ft (block by N. Hilário),,108,108
441,4,3:26.0,Offensive rebound by Team,,108,108
442,4,3:22.0,R. Westbrook misses 3-pt jump shot from 26 ft,,108,108
443,4,3:19.0,,Defensive rebound by C. Paul,108,108
444,4,3:02.0,,J. Harden misses 2-pt jump shot from 21 ft,108,108
445,4,2:59.0,Defensive rebound by J. Grant,,108,108
446,4,2:56.0,R. Westbrook misses 2-pt layup from 1 ft,,108,108
447,4,2:54.0,,Defensive rebound by J. Harden,108,108
448,4,2:47.0,,Offensive foul by C. Paul (drawn by S. Adams),108,108
449,4,2:47.0,,Turnover by C. Paul (offensive foul),108,108
450,4,2:47.0,,Violation by Team (delay of game),108,108
451,4,2:47.0,,E. Gordon enters the game for I. Shumpert,108,108
452,4,2:28.0,P. George misses 3-pt jump shot from 26 ft,,108,108
453,4,2:25.0,,Defensive rebound by N. Hilário,108,108
454,4,2:25.0,,Houston full timeout,108,108
455,4,2:04.0,,J. Harden makes 2-pt jump shot from 20 ft,108,110
456,4,1:43.0,Turnover by R. Westbrook (bad pass; steal by N. Hilário),,108,110
457,4,1:28.0,,C. Paul misses 2-pt jump shot from 8 ft,108,110
458,4,1:26.0,Defensive rebound by R. Westbrook,,108,110
459,4,1:25.0,Shooting foul by E. Gordon (drawn by R. Westbrook),,108,110
460,4,1:25.0,R. Westbrook makes free throw 1 of 2,,109,110
461,4,1:25.0,R. Westbrook misses free throw 2 of 2,,109,110
462,4,1:25.0,,Defensive rebound by J. Harden,109,110
463,4,1:00.0,,J. Harden misses 3-pt jump shot from 26 ft,109,110
464,4,0:58.0,Defensive rebound by P. George,,109,110
465,4,0:52.0,Shooting foul by J. Harden (drawn by P. George),,109,110
466,4,0:52.0,P. George makes free throw 1 of 2,,110,110
467,4,0:52.0,,K. Faried enters the game for N. Hilário,110,110
468,4,0:52.0,P. George makes free throw 2 of 2,,111,110
469,4,0:31.0,,J. Harden makes 2-pt jump shot from 6 ft,111,112
470,4,0:31.0,Oklahoma City full timeout,,111,112
471,4,0:26.0,R. Westbrook makes 2-pt layup from 2 ft,,113,112
472,4,0:04.0,,J. Harden misses 3-pt jump shot from 26 ft,113,112
473,4,0:03.0,Defensive rebound by P. George,,113,112
474,4,0:03.0,Personal take foul by K. Faried (drawn by P. George),,113,112
475,4,0:03.0,P. George makes free throw 1 of 2,,114,112
476,4,0:03.0,,N. Hilário enters the game for K. Faried,114,112
477,4,0:03.0,P. George makes free throw 2 of 2,,115,112
478,4,0:03.0,,Houston full timeout,115,112
479,4,0:03.0,,G. Green enters the game for N. Hilário,115,112
480,4,0:03.0,,I. Shumpert enters the game for P. Tucker,115,112
481,4,0:02.0,,Turnover by I. Shumpert (bad pass),115,112
482,4,0:02.0,Oklahoma City full timeout,,115,112
483,4,0:02.0,D. Schröder enters the game for S. Adams,,115,112
484,4,0:02.0,,P. Tucker enters the game for G. Green,115,112
485,4,0:01.0,Personal take foul by P. Tucker (drawn by P. George),,115,112
486,4,0:01.0,P. George makes free throw 1 of 2,,116,112
487,4,0:01.0,S. Adams enters the game for D. Schröder,,116,112
488,4,0:01.0,P. George makes free throw 2 of 2,,117,112
