,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
96,1,3:01.0,,B. Beal misses 2-pt jump shot from 7 ft,21,18
97,1,2:59.0,,Offensive rebound by J. Smith,21,18
98,1,2:58.0,,J. Smith misses 2-pt hook shot from 6 ft,21,18
99,1,2:58.0,Defensive rebound by S. Ibaka,,21,18
100,1,2:52.0,S. Ibaka misses 3-pt jump shot from 26 ft,,21,18
101,1,2:49.0,Offensive rebound by C. Miles,,21,18
102,1,2:44.0,C. Miles misses 2-pt layup from 6 ft (block by J. Green),,21,18
103,1,2:43.0,Offensive rebound by Team,,21,18
104,1,2:43.0,Toronto full timeout,,21,18
105,1,2:43.0,,T. Satoranský enters the game for B. Beal,21,18
106,1,2:38.0,Shooting foul by J. Green (drawn by C. Miles),,21,18
107,1,2:38.0,C. Miles misses free throw 1 of 2,,21,18
108,1,2:38.0,Offensive rebound by Team,,21,18
109,1,2:38.0,C. Miles makes free throw 2 of 2,,22,18
110,1,2:25.0,,K. Oubre misses 2-pt layup from 3 ft,22,18
111,1,2:22.0,Defensive rebound by P. Siakam,,22,18
112,1,2:14.0,C. Miles misses 2-pt layup from 7 ft,,22,18
113,1,2:14.0,,Defensive rebound by K. Oubre,22,18
114,1,2:14.0,L. Brown enters the game for N. Powell,,22,18
115,1,2:02.0,,A. Rivers misses 3-pt jump shot from 26 ft,22,18
116,1,1:58.0,Defensive rebound by F. VanVleet,,22,18
117,1,1:51.0,S. Ibaka misses 2-pt jump shot from 11 ft,,22,18
118,1,1:47.0,,Defensive rebound by J. Smith,22,18
119,1,1:39.0,,K. Oubre misses 3-pt jump shot from 24 ft,22,18
120,1,1:35.0,,Offensive rebound by A. Rivers,22,18
121,1,1:32.0,,K. Oubre makes 2-pt layup from 1 ft (assist by A. Rivers),22,20
122,1,1:08.0,S. Ibaka misses 2-pt jump shot from 6 ft,,22,20
123,1,1:05.0,Offensive rebound by C. Miles,,22,20
124,1,1:05.0,C. Miles makes 2-pt layup from 2 ft,,24,20
125,1,0:50.0,,A. Rivers misses 2-pt layup from 3 ft,24,20
126,1,0:48.0,Defensive rebound by C. Miles,,24,20
127,1,0:36.0,C. Miles misses 3-pt jump shot from 27 ft,,24,20
128,1,0:33.0,,Defensive rebound by K. Oubre,24,20
129,1,0:25.0,,J. Smith makes 2-pt layup from 1 ft (assist by J. Green),24,22
130,1,0:03.0,Turnover by F. VanVleet (lost ball; steal by J. Green),,24,22
131,1,0:01.0,,J. Green misses 3-pt jump shot from 39 ft,24,22
132,1,0:01.0,,Offensive rebound by Team,24,22
133,2,11:47.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by T. Satoranský),24,25
134,2,11:21.0,P. Siakam misses 2-pt jump shot from 6 ft,,24,25
135,2,11:19.0,,Defensive rebound by T. Satoranský,24,25
136,2,11:11.0,,Turnover by K. Oubre (lost ball; steal by P. Siakam),24,25
137,2,11:04.0,Shooting foul by T. Satoranský (drawn by S. Ibaka),,24,25
138,2,11:04.0,S. Ibaka makes free throw 1 of 2,,25,25
139,2,11:04.0,S. Ibaka makes free throw 2 of 2,,26,25
140,2,10:49.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by A. Rivers),26,28
141,2,10:35.0,Turnover by C. Miles (step out of bounds),,26,28
142,2,10:16.0,,T. Satoranský misses 2-pt jump shot from 17 ft,26,28
143,2,10:13.0,Defensive rebound by C. Miles,,26,28
144,2,10:00.0,S. Ibaka makes 2-pt layup from 3 ft (assist by P. Siakam),,28,28
145,2,10:00.0,Shooting foul by J. Smith (drawn by S. Ibaka),,28,28
146,2,10:00.0,S. Ibaka makes free throw 1 of 1,,29,28
147,2,9:45.0,,J. Green misses 3-pt jump shot from 25 ft,29,28
148,2,9:42.0,Defensive rebound by S. Ibaka,,29,28
149,2,9:34.0,Turnover by L. Brown (bad pass; steal by T. Satoranský),,29,28
150,2,9:27.0,,K. Oubre misses 2-pt layup from 3 ft,29,28
151,2,9:26.0,Defensive rebound by P. Siakam,,29,28
152,2,9:19.0,L. Brown misses 3-pt jump shot from 26 ft,,29,28
153,2,9:16.0,,Defensive rebound by Team,29,28
154,2,8:52.0,,A. Rivers makes 2-pt layup from 2 ft,29,30
155,2,8:34.0,P. Siakam makes 2-pt layup from 2 ft,,31,30
156,2,8:32.0,,Washington full timeout,31,30
157,2,8:32.0,D. Green enters the game for C. Miles,,31,30
158,2,8:32.0,K. Lowry enters the game for F. VanVleet,,31,30
159,2,8:32.0,,J. Wall enters the game for K. Oubre,31,30
160,2,8:19.0,,J. Green misses 3-pt jump shot from 27 ft,31,30
161,2,8:15.0,,Offensive rebound by J. Wall,31,30
162,2,8:07.0,,J. Green misses 2-pt layup from 3 ft (block by K. Lowry),31,30
163,2,8:05.0,Defensive rebound by K. Lowry,,31,30
164,2,7:59.0,S. Ibaka misses 2-pt hook shot from 9 ft,,31,30
165,2,7:57.0,,Defensive rebound by J. Smith,31,30
166,2,7:46.0,,A. Rivers misses 3-pt jump shot from 27 ft,31,30
167,2,7:44.0,Defensive rebound by Team,,31,30
168,2,7:44.0,,B. Beal enters the game for T. Satoranský,31,30
169,2,7:44.0,,M. Morris enters the game for J. Smith,31,30
170,2,7:30.0,P. Siakam misses 2-pt jump shot from 9 ft,,31,30
171,2,7:30.0,,Defensive rebound by Team,31,30
172,2,7:30.0,Loose ball foul by S. Ibaka (drawn by J. Green),,31,30
173,2,7:19.0,,J. Wall misses 2-pt layup from 2 ft,31,30
174,2,7:19.0,Defensive rebound by L. Brown,,31,30
175,2,7:12.0,D. Green misses 3-pt jump shot from 27 ft,,31,30
176,2,7:08.0,,Defensive rebound by B. Beal,31,30
177,2,7:05.0,,Personal foul by P. Siakam (drawn by M. Morris),31,30
178,2,6:52.0,,J. Green misses 2-pt jump shot from 15 ft,31,30
179,2,6:49.0,Defensive rebound by D. Green,,31,30
180,2,6:44.0,P. Siakam makes 2-pt layup from 3 ft (assist by K. Lowry),,33,30
181,2,6:27.0,,M. Morris makes 2-pt jump shot from 10 ft (assist by B. Beal),33,32
182,2,6:16.0,K. Lowry misses 2-pt layup from 9 ft (block by J. Green),,33,32
183,2,6:13.0,,Defensive rebound by M. Morris,33,32
184,2,6:10.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),33,35
185,2,6:02.0,Toronto full timeout,,33,35
186,2,6:02.0,O. Anunoby enters the game for S. Ibaka,,33,35
187,2,6:02.0,J. Valančiūnas enters the game for P. Siakam,,33,35
188,2,5:46.0,J. Valančiūnas makes 2-pt hook shot from 11 ft,,35,35
189,2,5:39.0,,Personal foul by O. Anunoby (drawn by J. Green),35,35
190,2,5:32.0,,Turnover by A. Rivers (traveling),35,35
191,2,5:32.0,N. Powell enters the game for L. Brown,,35,35
192,2,5:21.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Lowry),,38,35
193,2,4:58.0,,M. Morris misses 2-pt layup from 5 ft,38,35
194,2,4:55.0,Defensive rebound by J. Valančiūnas,,38,35
195,2,4:49.0,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),,40,35
196,2,4:38.0,,Turnover by J. Wall (bad pass; steal by O. Anunoby),40,35
197,2,4:32.0,D. Green misses 3-pt jump shot from 26 ft,,40,35
198,2,4:28.0,,Defensive rebound by J. Green,40,35
199,2,4:24.0,,A. Rivers makes 3-pt jump shot from 23 ft (assist by B. Beal),40,38
200,2,4:14.0,Personal foul by A. Rivers (drawn by K. Lowry),,40,38
201,2,4:14.0,,I. Mahinmi enters the game for J. Green,40,38
202,2,4:14.0,,O. Porter enters the game for A. Rivers,40,38
203,2,4:03.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Lowry),,43,38
204,2,3:43.0,,B. Beal makes 2-pt jump shot from 14 ft,43,40
205,2,3:31.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by K. Lowry),,45,40
206,2,3:14.0,,B. Beal misses 3-pt jump shot from 23 ft,45,40
207,2,3:12.0,,Offensive rebound by I. Mahinmi,45,40
208,2,3:11.0,,O. Porter makes 3-pt jump shot from 29 ft (assist by M. Morris),45,43
209,2,3:01.0,K. Lowry makes 3-pt jump shot from 29 ft,,48,43
210,2,2:45.0,,M. Morris misses 3-pt jump shot from 23 ft,48,43
211,2,2:43.0,Defensive rebound by D. Green,,48,43
212,2,2:38.0,Personal foul by I. Mahinmi (drawn by K. Lowry),,48,43
213,2,2:34.0,K. Lowry makes 2-pt jump shot from 18 ft (assist by O. Anunoby),,50,43
214,2,2:30.0,,Washington full timeout,50,43
215,2,2:18.0,,Turnover by M. Morris (lost ball; steal by D. Green),50,43
216,2,2:11.0,K. Lowry makes 3-pt jump shot from 30 ft (assist by J. Valančiūnas),,53,43
217,2,1:53.0,,J. Wall misses 3-pt jump shot from 26 ft,53,43
218,2,1:51.0,Defensive rebound by Team,,53,43
219,2,1:31.0,Shooting foul by M. Morris (drawn by J. Valančiūnas),,53,43
220,2,1:31.0,J. Valančiūnas makes free throw 1 of 2,,54,43
221,2,1:31.0,F. VanVleet enters the game for D. Green,,54,43
222,2,1:31.0,J. Valančiūnas makes free throw 2 of 2,,55,43
223,2,1:22.0,,B. Beal misses 2-pt jump shot from 9 ft,55,43
224,2,1:19.0,Defensive rebound by N. Powell,,55,43
225,2,1:16.0,Turnover by N. Powell (bad pass; steal by J. Wall),,55,43
226,2,1:12.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),55,46
227,2,1:00.0,Turnover by K. Lowry (lost ball; steal by J. Wall),,55,46
228,2,0:59.0,Clear path foul by J. Wall,,55,46
229,2,0:59.0,,J. Wall makes clear path free throw 1 of 2,55,47
230,2,0:59.0,,J. Wall makes clear path free throw 2 of 2,55,48
231,2,0:52.0,,J. Wall makes 2-pt layup from 2 ft,55,50
232,2,0:38.0,J. Valančiūnas misses 2-pt jump shot from 12 ft,,55,50
233,2,0:35.0,,Defensive rebound by I. Mahinmi,55,50
234,2,0:31.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),55,53
235,2,0:31.0,,Shooting foul by N. Powell (drawn by O. Porter),55,53
236,2,0:31.0,,O. Porter makes free throw 1 of 1,55,54
237,2,0:14.0,Shooting foul by J. Wall (drawn by F. VanVleet),,55,54
238,2,0:14.0,F. VanVleet makes free throw 1 of 2,,56,54
239,2,0:14.0,S. Ibaka enters the game for O. Anunoby,,56,54
240,2,0:14.0,P. Siakam enters the game for J. Valančiūnas,,56,54
241,2,0:14.0,,J. Green enters the game for I. Mahinmi,56,54
242,2,0:14.0,F. VanVleet makes free throw 2 of 2,,57,54
243,2,0:03.0,,B. Beal misses 3-pt jump shot from 25 ft,57,54
244,2,0:00.0,Defensive rebound by F. VanVleet,,57,54
245,3,11:50.0,,O. Porter misses 3-pt jump shot from 27 ft,57,54
246,3,11:44.0,Defensive rebound by C. Miles,,57,54
247,3,11:39.0,C. Miles makes 2-pt dunk from 2 ft (assist by K. Lowry),,59,54
248,3,11:12.0,,Turnover by J. Wall (bad pass; steal by K. Lowry),59,54
249,3,11:07.0,Personal foul by M. Morris (drawn by D. Green),,59,54
250,3,11:01.0,Turnover by C. Miles (bad pass; steal by O. Porter),,59,54
251,3,10:54.0,,B. Beal misses 3-pt jump shot from 28 ft,59,54
252,3,10:52.0,Defensive rebound by C. Miles,,59,54
253,3,10:39.0,Offensive foul by J. Valančiūnas (drawn by I. Mahinmi),,59,54
254,3,10:39.0,Turnover by J. Valančiūnas (offensive foul),,59,54
255,3,10:27.0,,B. Beal makes 2-pt jump shot from 15 ft,59,56
256,3,10:04.0,Turnover by K. Lowry (bad pass; steal by M. Morris),,59,56
257,3,9:59.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),59,59
258,3,9:57.0,Toronto full timeout,,59,59
259,3,9:49.0,D. Green misses 3-pt jump shot from 27 ft,,59,59
260,3,9:46.0,,Defensive rebound by M. Morris,59,59
261,3,9:37.0,,Personal foul by O. Anunoby (drawn by M. Morris),59,59
262,3,9:25.0,,J. Wall misses 3-pt jump shot from 24 ft,59,59
263,3,9:22.0,Defensive rebound by J. Valančiūnas,,59,59
264,3,9:12.0,Turnover by K. Lowry (bad pass; steal by M. Morris),,59,59
265,3,9:10.0,,M. Morris makes 2-pt layup from 3 ft,59,61
266,3,9:10.0,,Shooting foul by O. Anunoby (drawn by M. Morris),59,61
267,3,9:10.0,,M. Morris makes free throw 1 of 1,59,62
268,3,8:58.0,K. Lowry misses 3-pt jump shot from 29 ft,,59,62
269,3,8:54.0,,Defensive rebound by M. Morris,59,62
270,3,8:46.0,,I. Mahinmi misses 2-pt hook shot from 11 ft,59,62
271,3,8:44.0,Defensive rebound by J. Valančiūnas,,59,62
272,3,8:44.0,P. Siakam enters the game for O. Anunoby,,59,62
273,3,8:38.0,C. Miles makes 2-pt layup from 2 ft (assist by K. Lowry),,61,62
274,3,8:27.0,,Personal foul by D. Green (drawn by O. Porter),61,62
275,3,8:19.0,,B. Beal misses 3-pt jump shot from 25 ft,61,62
276,3,8:17.0,,Offensive rebound by I. Mahinmi,61,62
277,3,8:15.0,,J. Wall misses 3-pt jump shot from 25 ft,61,62
278,3,8:12.0,Defensive rebound by P. Siakam,,61,62
279,3,8:00.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by K. Lowry),,63,62
280,3,7:43.0,,Shooting foul by J. Valančiūnas (drawn by M. Morris),63,62
281,3,7:43.0,,M. Morris makes free throw 1 of 2,63,63
282,3,7:43.0,,M. Morris makes free throw 2 of 2,63,64
283,3,7:38.0,Shooting foul by M. Morris (drawn by D. Green),,63,64
284,3,7:38.0,D. Green makes free throw 1 of 2,,64,64
285,3,7:38.0,D. Green makes free throw 2 of 2,,65,64
286,3,7:27.0,,Shooting foul by J. Valančiūnas (drawn by I. Mahinmi),65,64
287,3,7:27.0,,I. Mahinmi makes free throw 1 of 2,65,65
288,3,7:27.0,S. Ibaka enters the game for J. Valančiūnas,,65,65
289,3,7:27.0,,I. Mahinmi misses free throw 2 of 2,65,65
290,3,7:25.0,Defensive rebound by S. Ibaka,,65,65
291,3,7:14.0,C. Miles misses 2-pt jump shot from 9 ft (block by I. Mahinmi),,65,65
292,3,7:13.0,,Defensive rebound by Team,65,65
293,3,7:13.0,,Personal foul by C. Miles (drawn by I. Mahinmi),65,65
294,3,7:13.0,,I. Mahinmi misses free throw 1 of 2,65,65
295,3,7:13.0,,Offensive rebound by Team,65,65
296,3,7:13.0,,I. Mahinmi makes free throw 2 of 2,65,66
297,3,6:51.0,Shooting foul by J. Wall (drawn by C. Miles),,65,66
298,3,6:51.0,C. Miles makes free throw 1 of 3,,66,66
299,3,6:51.0,C. Miles makes free throw 2 of 3,,67,66
300,3,6:51.0,C. Miles makes free throw 3 of 3,,68,66
301,3,6:37.0,,Shooting foul by C. Miles (drawn by J. Wall),68,66
302,3,6:37.0,,J. Wall makes free throw 1 of 2,68,67
303,3,6:37.0,,J. Wall makes free throw 2 of 2,68,68
304,3,6:23.0,Turnover by S. Ibaka (out of bounds lost ball),,68,68
305,3,6:12.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by B. Beal),68,71
306,3,5:52.0,Shooting foul by I. Mahinmi (drawn by S. Ibaka),,68,71
307,3,5:52.0,S. Ibaka makes free throw 1 of 2,,69,71
308,3,5:52.0,F. VanVleet enters the game for C. Miles,,69,71
309,3,5:52.0,,J. Smith enters the game for I. Mahinmi,69,71
310,3,5:52.0,S. Ibaka makes free throw 2 of 2,,70,71
311,3,5:42.0,,Personal foul by D. Green (drawn by J. Smith),70,71
312,3,5:42.0,,J. Smith makes free throw 1 of 2,70,72
313,3,5:42.0,,J. Smith makes free throw 2 of 2,70,73
314,3,5:27.0,Personal foul by B. Beal (drawn by S. Ibaka),,70,73
315,3,5:27.0,S. Ibaka makes free throw 1 of 2,,71,73
316,3,5:27.0,N. Powell enters the game for D. Green,,71,73
317,3,5:27.0,,A. Rivers enters the game for O. Porter,71,73
318,3,5:27.0,S. Ibaka makes free throw 2 of 2,,72,73
319,3,5:13.0,,B. Beal misses 2-pt layup from 2 ft,72,73
320,3,5:12.0,Defensive rebound by N. Powell,,72,73
321,3,5:05.0,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),,75,73
322,3,4:41.0,,M. Morris misses 2-pt jump shot from 11 ft,75,73
323,3,4:39.0,Defensive rebound by K. Lowry,,75,73
324,3,4:25.0,F. VanVleet makes 2-pt layup from 2 ft,,77,73
325,3,4:16.0,,Offensive foul by J. Smith (drawn by F. VanVleet),77,73
326,3,4:16.0,,Turnover by J. Smith (offensive foul),77,73
327,3,4:16.0,,J. Green enters the game for M. Morris,77,73
328,3,4:16.0,,K. Oubre enters the game for J. Wall,77,73
329,3,3:53.0,S. Ibaka makes 2-pt hook shot from 13 ft (assist by F. VanVleet),,79,73
330,3,3:29.0,,Shooting foul by P. Siakam (drawn by B. Beal),79,73
331,3,3:29.0,,B. Beal makes free throw 1 of 2,79,74
332,3,3:29.0,,B. Beal misses free throw 2 of 2,79,74
333,3,3:24.0,,Offensive rebound by Team,79,74
334,3,3:21.0,Loose ball foul by S. Ibaka (drawn by J. Smith),,79,74
335,3,3:21.0,,J. Smith makes free throw 1 of 2,79,75
336,3,3:21.0,,J. Smith makes free throw 2 of 2,79,76
337,3,3:19.0,K. Lowry misses 3-pt jump shot from 26 ft,,79,76
338,3,3:14.0,Offensive rebound by P. Siakam,,79,76
339,3,3:12.0,Turnover by N. Powell (traveling),,79,76
340,3,3:12.0,,T. Satoranský enters the game for B. Beal,79,76
341,3,2:56.0,,K. Oubre misses 3-pt jump shot from 29 ft,79,76
342,3,2:55.0,Defensive rebound by Team,,79,76
343,3,2:55.0,,Washington full timeout,79,76
344,3,2:45.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,82,76
345,3,2:23.0,,J. Green makes 2-pt jump shot from 17 ft,82,78
346,3,2:07.0,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),,84,78
347,3,2:07.0,Shooting foul by J. Smith (drawn by S. Ibaka),,84,78
348,3,2:07.0,O. Anunoby enters the game for K. Lowry,,84,78
349,3,2:07.0,S. Ibaka makes free throw 1 of 1,,85,78
350,3,1:55.0,,J. Green misses 3-pt jump shot from 25 ft,85,78
351,3,1:52.0,Defensive rebound by N. Powell,,85,78
352,3,1:30.0,O. Anunoby misses 2-pt jump shot from 10 ft (block by A. Rivers),,85,78
353,3,1:28.0,,Defensive rebound by J. Smith,85,78
354,3,1:20.0,,J. Smith misses 2-pt jump shot from 20 ft,85,78
355,3,1:18.0,Defensive rebound by P. Siakam,,85,78
356,3,1:04.0,F. VanVleet makes 2-pt jump shot from 10 ft,,87,78
357,3,0:51.0,,T. Satoranský misses 2-pt jump shot from 9 ft,87,78
358,3,0:50.0,Defensive rebound by S. Ibaka,,87,78
359,3,0:43.0,F. VanVleet misses 2-pt layup from 4 ft,,87,78
360,3,0:43.0,,Defensive rebound by J. Smith,87,78
361,3,0:43.0,,Technical foul by J. Smith,87,78
362,3,0:43.0,F. VanVleet misses technical free throw,,87,78
363,3,0:43.0,,Defensive rebound by Team,87,78
364,3,0:43.0,L. Brown enters the game for O. Anunoby,,87,78
365,3,0:34.0,,A. Rivers makes 2-pt layup from 3 ft,87,80
366,3,0:31.0,F. VanVleet makes 3-pt jump shot from 31 ft,,90,80
367,3,0:22.0,,Personal foul by L. Brown (drawn by T. Satoranský),90,80
368,3,0:22.0,,T. Satoranský makes free throw 1 of 2,90,81
369,3,0:22.0,C. Miles enters the game for L. Brown,,90,81
370,3,0:22.0,J. Valančiūnas enters the game for S. Ibaka,,90,81
371,3,0:22.0,,T. Satoranský makes free throw 2 of 2,90,82
372,3,0:00.0,F. VanVleet misses 2-pt jump shot from 20 ft,,90,82
373,3,0:00.0,Offensive rebound by Team,,90,82
374,4,11:47.0,N. Powell makes 2-pt jump shot from 5 ft (assist by F. VanVleet),,92,82
375,4,11:33.0,,T. Satoranský misses 2-pt layup from 4 ft (block by N. Powell),92,82
376,4,11:31.0,Defensive rebound by P. Siakam,,92,82
377,4,11:30.0,Personal foul by T. Satoranský (drawn by S. Ibaka),,92,82
378,4,11:10.0,F. VanVleet misses 2-pt layup from 4 ft,,92,82
379,4,11:08.0,Offensive rebound by P. Siakam,,92,82
380,4,11:08.0,P. Siakam misses 2-pt layup at rim,,92,82
381,4,11:08.0,Offensive rebound by Team,,92,82
382,4,10:57.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by F. VanVleet),,94,82
383,4,10:38.0,,J. Green misses 2-pt layup from 9 ft (block by P. Siakam),94,82
384,4,10:36.0,Defensive rebound by F. VanVleet,,94,82
385,4,10:32.0,S. Ibaka misses 2-pt jump shot from 16 ft,,94,82
