,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
387,4,6:26.0,J. Green enters the game for J. Jackson,,88,95
388,4,6:21.0,,Turnover by S. Hill (lost ball; steal by K. Anderson),88,95
389,4,6:16.0,K. Anderson makes 2-pt layup from 1 ft,,90,95
390,4,6:01.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by J. Holiday),90,97
391,4,5:38.0,M. Gasol misses 2-pt jump shot from 24 ft,,90,97
392,4,5:32.0,Offensive rebound by G. Temple,,90,97
393,4,5:32.0,S. Mack makes 2-pt jump shot from 5 ft (assist by G. Temple),,92,97
394,4,5:18.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by N. Mirotić),92,100
395,4,5:06.0,S. Mack makes 3-pt jump shot from 26 ft (assist by M. Gasol),,95,100
396,4,4:55.0,,New Orleans full timeout,95,100
397,4,4:55.0,M. Conley enters the game for S. Mack,,95,100
398,4,4:55.0,,E. Moore enters the game for D. Miller,95,100
399,4,4:55.0,,J. Randle enters the game for N. Mirotić,95,100
400,4,4:47.0,,S. Hill misses 3-pt jump shot from 25 ft,95,100
401,4,4:43.0,Defensive rebound by K. Anderson,,95,100
402,4,4:22.0,J. Green makes 2-pt jump shot from 17 ft (assist by G. Temple),,97,100
403,4,4:11.0,,Shooting foul by M. Gasol (drawn by J. Holiday),97,100
404,4,4:11.0,,J. Holiday misses free throw 1 of 2,97,100
405,4,4:11.0,,Offensive rebound by Team,97,100
406,4,4:11.0,,J. Holiday makes free throw 2 of 2,97,101
407,4,3:47.0,K. Anderson misses 2-pt layup from 2 ft (block by A. Davis),,97,101
408,4,3:41.0,,Defensive rebound by A. Davis,97,101
409,4,3:25.0,,E. Moore misses 3-pt jump shot from 25 ft,97,101
410,4,3:25.0,Defensive rebound by Team,,97,101
411,4,3:23.0,Personal foul by J. Randle (drawn by J. Green),,97,101
412,4,3:23.0,,Personal foul by J. Green (drawn by J. Randle),97,101
413,4,3:23.0,,New Orleans full timeout,97,101
414,4,3:23.0,Memphis full timeout,,97,101
415,4,3:09.0,Shooting foul by A. Davis (drawn by J. Green),,97,101
416,4,3:09.0,J. Green makes free throw 1 of 2,,98,101
417,4,3:09.0,J. Green makes free throw 2 of 2,,99,101
418,4,2:54.0,,J. Holiday misses 2-pt jump shot from 12 ft,99,101
419,4,2:51.0,Defensive rebound by M. Gasol,,99,101
420,4,2:35.0,J. Green makes 2-pt dunk from 3 ft (assist by M. Conley),,101,101
421,4,2:20.0,,Shooting foul by J. Green (drawn by J. Randle),101,101
422,4,2:20.0,,J. Randle misses free throw 1 of 2,101,101
423,4,2:20.0,,Offensive rebound by Team,101,101
424,4,2:20.0,,J. Randle makes free throw 2 of 2,101,102
425,4,2:02.0,Shooting foul by J. Holiday (drawn by M. Conley),,101,102
426,4,2:02.0,M. Conley makes free throw 1 of 2,,102,102
427,4,2:02.0,M. Conley makes free throw 2 of 2,,103,102
428,4,1:49.0,,Personal foul by G. Temple (drawn by J. Randle),103,102
429,4,1:49.0,,J. Randle makes free throw 1 of 2,103,103
430,4,1:49.0,,J. Randle misses free throw 2 of 2,103,103
431,4,1:46.0,Defensive rebound by M. Gasol,,103,103
432,4,1:30.0,K. Anderson makes 2-pt layup from 2 ft (assist by M. Gasol),,105,103
433,4,1:25.0,,New Orleans full timeout,105,103
434,4,1:16.0,,A. Davis misses 2-pt jump shot from 17 ft,105,103
435,4,1:12.0,Defensive rebound by K. Anderson,,105,103
436,4,0:52.0,M. Conley misses 2-pt jump shot from 19 ft,,105,103
437,4,0:49.0,,Defensive rebound by J. Randle,105,103
438,4,0:28.0,,J. Holiday misses 3-pt jump shot from 26 ft,105,103
439,4,0:24.0,Defensive rebound by M. Conley,,105,103
440,4,0:24.0,Personal foul by E. Moore (drawn by M. Conley),,105,103
441,4,0:24.0,M. Conley makes free throw 1 of 2,,106,103
442,4,0:24.0,,D. Miller enters the game for S. Hill,106,103
443,4,0:24.0,M. Conley misses free throw 2 of 2,,106,103
444,4,0:21.0,,Defensive rebound by J. Randle,106,103
445,4,0:14.0,,A. Davis misses 3-pt jump shot from 25 ft,106,103
446,4,0:11.0,,Offensive rebound by Team,106,103
447,4,0:11.0,,New Orleans full timeout,106,103
448,4,0:11.0,,N. Mirotić enters the game for J. Randle,106,103
449,4,0:09.0,,E. Moore misses 3-pt jump shot from 24 ft,106,103
450,4,0:05.0,Defensive rebound by K. Anderson,,106,103
451,4,0:05.0,Personal foul by D. Miller (drawn by K. Anderson),,106,103
452,4,0:05.0,K. Anderson misses free throw 1 of 2,,106,103
453,4,0:05.0,Offensive rebound by Team,,106,103
454,4,0:05.0,K. Anderson makes free throw 2 of 2,,107,103
455,4,0:00.0,,A. Davis misses 3-pt jump shot from 28 ft,107,103
456,4,0:00.0,Defensive rebound by Team,,107,103
